ISU GP Rostelecom Cup 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Performance  1.60 9.00 8.75 8.75 8.50 9.25,,8.75 8.50,8.75 9.00,8.79,
Composition  1.60 9.50 9.25 9.00 9.25 9.50,,9.25 9.25,9.50 9.00,9.29,
Interpretation of the Music  1.60 9.25 9.00 9.00 9.25 9.50,,9.50 9.25,9.50 9.00,9.25,
Judges Total Program Component Score (factored),,,,72.81,
Deductions Falls: -2.00,,,,-2.00,
ISU GP Rostelecom Cup 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Kristina ASTAKHOVA / Alexei ROGONOV RUS  6  131.97,,67.46,64.51,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJ6fo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3T+2T+2T  6.90  0.80 1 1 0 1 1,,3 1,1 2,7.70,
2 3Tw2  5.80  0.60 1 1 0 1 1,,1 0,1 1,6.40,
3 3S  4.40  0.70 2 0 1 1 1,,1 1,1 1,5.10,
4 5ALi4  7.50  1.10 2 2 1 2 1,,2 1,2 1,8.60,
5 ChSq1  2.00  1.40 2 2 1 2 2,,2 2,2 2,3.40,
6 3FTh  5.50  0.10 1 0 0 0 0,,1 0,0 0,5.60,
7 3LoTh  5.00 -1.40 -2 -2 -2 -2 -2,,-2 -2,-3 -2,3.60,
8 BoDs3  4.00  1.10 2 2 1 2 1,,1 1,2 2,5.10,
9 FCCoSp4  3.50  0.57 1 1 1 1 1,,2 0,2 1,4.07,
10 5RLi4  7.50  0.60 1 0 1 1 1,,2 0,1 1,8.10,
11 3Li4  4.50  0.50 2 1 1 1 1,,1 0,1 1,5.00,
12 PCoSp4  4.50  0.29 2 0 0 1 0,,0 1,1 1,4.79,
61.10,,,,67.46,
Program Components Factor,,,,,
Skating Skills  1.60 8.00 7.50 7.50 8.25 8.50,,8.75 7.50,8.50 7.75,8.00,
Transitions  1.60 8.25 7.75 6.75 7.75 8.25,,9.00 7.50,8.25 7.50,7.89,
Performance  1.60 8.00 7.75 7.75 8.00 8.50,,9.25 7.75,8.75 8.00,8.11,
Composition  1.60 8.50 8.00 7.25 8.00 8.50,,9.00 7.75,8.50 7.75,8.14,
Interpretation of the Music  1.60 8.25 8.25 7.75 8.25 8.25,,9.00 7.75,8.75 7.75,8.18,
Judges Total Program Component Score (factored),,,,64.51,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Valentina MARCHEI / Ondrej HOTAREK ITA  5  125.15,,62.70,64.45,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw3  6.20 -0.40 0 0 -1 0 1,,-1 -1,-1 -2,5.80,
2 3T< <  3.00 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,0.90,
3 3S+2T+2T  7.00  0.30 1 1 0 0 1,,1 0,0 0,7.30,
4 5ALi4  7.50  0.50 1 1 1 1 1,,0 1,0 0,8.00,
5 ChSq1  2.00  0.70 1 1 1 1 1,,2 1,1 1,2.70,
6 3LoTh  5.00  0.90 1 1 1 1 1,,1 2,2 2,5.90,
7 FCCoSp4  3.50 -0.21 -1 -1 1 -1 -1,,0 -1,-1 0,3.29,
8 5RLi4  7.50  1.00 2 2 1 1 1,,1 2,1 2,8.50,
9 3Li4  4.50  1.00 2 2 2 2 2,,2 2,1 2,5.50,
10 3LzTh  5.50  1.10 2 1 2 1 1,,2 2,2 1,6.60,
11 BiDs2  3.00  0.50 1 0 1 0 0,,1 2,1 1,3.50,
12 PCoSp3  4.00  0.71 2 1 2 1 2,,1 2,1 1,4.71,
58.70,,,,62.70,
Program Components Factor,,,,,
Skating Skills  1.60 8.00 8.25 7.75 7.50 8.25,,8.25 7.75,7.75 7.75,7.93,
Transitions  1.60 7.75 8.00 7.00 7.25 8.50,,8.50 8.00,8.00 7.50,7.86,
Performance  1.60 8.25 8.50 8.00 7.50 8.25,,8.00 8.50,8.25 7.75,8.14,
Composition  1.60 8.00 8.50 7.50 7.50 8.50,,8.50 8.50,8.25 7.75,8.14,
Interpretation of the Music  1.60 8.25 8.25 8.00 7.25 8.25,,9.00 8.75,8.25 7.75,8.21,
Judges Total Program Component Score (factored),,,,64.45,
Deductions Time violation: -1.00 Falls: -1.00,,,,-2.00,
"<  Under-rotated jump",,,,,
ISU GP Rostelecom Cup 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Julianne SEGUIN / Charlie BILODEAU CAN  4  119.10,,57.69,61.41,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJ6fo J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw3  6.20  0.60 1 1 1 0 1,,0 1,1 2,6.80,
2 3T+1T  4.70 -1.90 -2 -3 -3 -3 -2,,-3 -3,-3 -2,2.80,
3 5RLi3  7.00  0.80 1 2 1 2 1,,1 1,1 1,7.80,
4 3S  4.40 -1.30 -2 -1 -2 -2 -2,,-2 -1,-2 -2,3.10,
5 3LzTh  5.50  0.70 1 1 1 0 1,,1 2,1 1,6.20,
6 BoDs1  3.00  0.60 1 1 0 1 0,,1 1,2 1,3.60,
7 FCCoSp4  3.50  0.29 1 0 1 1 0,,0 1,1 0,3.79,
8 ChSq1  2.00  0.80 1 1 1 1 2,,1 1,2 1,2.80,
9 5ALi3  7.00 -0.20 -1 2 -1 -1 0,,0 1,-1 0,6.80,
10 3LoTh  5.00  0.90 2 1 1 0 2,,2 1,1 1,5.90,
11 3Li4  4.50  0.57 1 2 1 1 1,,1 1,2 1,5.07,
12 PCoSp1V  2.10  0.93 2 2 2 2 1,,1 2,2 2,3.03,
54.90,,,,57.69,
Program Components Factor,,,,,
Skating Skills  1.60 7.75 8.00 7.25 7.50 7.75,,7.75 7.50,8.25 7.75,7.71,
Transitions  1.60 7.50 7.75 6.50 7.25 7.50,,7.75 7.50,8.25 7.25,7.50,
Performance  1.60 7.50 8.00 7.75 7.25 7.75,,7.50 7.25,8.50 7.75,7.64,
Composition  1.60 7.75 8.25 7.75 7.25 8.00,,8.00 7.50,8.25 7.50,7.82,
Interpretation of the Music  1.60 7.50 8.25 7.75 7.50 7.75,,7.75 7.00,8.50 7.50,7.71,
Judges Total Program Component Score (factored),,,,61.41,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Marissa CASTELLI / Mervin TRAN USA  2  116.16,,57.54,58.62,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw3  6.20  0.60 1 1 1 1 0,,1 0,1 1,6.80,
2 2T  1.30 -0.40 -2 -2 -2 -2 -2,,-2 -2,-2 -2,0.90,
3 5RLi4  7.50  0.90 2 2 1 1 1,,1 1,2 1,8.40,
4 3FTh  5.50  0.10 1 0 0 0 0,,0 0,1 0,5.60,
5 FCCoSp4  3.50  0.79 2 2 1 1 1,,2 2,2 1,4.29,
6 PCoSp4  4.50  0.50 1 1 1 0 1,,1 2,2 0,5.00,
7 3S<<+SEQ <<  1.04 -0.60 -3 -3 -3 -3 -3,,-3 -3,-3 -3,0.44,
8 3Li4  4.50  0.71 2 2 1 2 1,,1 1,2 0,5.21,
9 3STh  4.50  0.20 0 1 0 0 0,,0 1,1 0,4.70,
10 5ALi4  7.50  1.00 1 2 1 1 2,,2 1,2 1,8.50,
11 ChSq1  2.00  0.90 1 2 1 1 0,,2 1,2 1,2.90,
12 BoDs3  4.00  0.80 1 1 1 1 1,,2 1,2 1,4.80,
52.04,,,,57.54,
Program Components Factor,,,,,
Skating Skills  1.60 7.25 7.50 7.50 6.50 7.25,,7.50 7.25,8.25 7.25,7.36,
Transitions  1.60 7.00 7.50 7.00 6.25 7.25,,7.50 7.00,8.50 6.75,7.14,
Performance  1.60 7.00 7.75 7.50 6.25 7.50,,7.25 6.75,8.25 7.25,7.29,
Composition  1.60 7.25 8.00 7.75 6.50 7.50,,7.50 7.25,8.50 7.00,7.46,
Interpretation of the Music  1.60 7.25 8.25 7.75 6.75 7.25,,7.75 6.75,8.50 6.75,7.39,
Judges Total Program Component Score (factored),,,,58.62,
Deductions,,,,0.00,
"<<  Downgraded jump",,,,,
ISU GP Rostelecom Cup 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
7 Miriam ZIEGLER / Severin KIEFER AUT  3  115.71,57.49,,58.22,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3S  4.40  0.80 2 1 0 1 1,2 1,,1 1,5.20,
2 3Tw1  5.40 -0.80 -1 -1 -1 -2 -1,-1 -1,,-1 -2,4.60,
3 3T+2T+1T<< <<  5.60 -1.90 -2 -3 -3 -3 -2,-3 -1,,-3 -3,3.70,
4 5RLi3  7.00  0.00 1 0 0 0 0,0 0,,0 0,7.00,
5 3FTh  5.50  1.00 1 1 1 1 1,2 2,,2 2,6.50,
6 BiDs1  2.80  0.00 1 0 -1 0 -1,0 1,,0 0,2.80,
7 FCCoSp4  3.50  0.29 0 1 1 0 0,0 1,,1 1,3.79,
8 5ALi4  7.50  0.70 1 1 0 1 1,1 1,,1 1,8.20,
9 ChSq1  2.00  0.70 1 1 1 1 1,1 1,,1 1,2.70,
10 3STh  4.50  1.00 1 1 0 1 1,2 2,,2 2,5.50,
11 3Li3  4.00  0.50 1 1 1 1 1,1 1,,1 1,4.50,
12 PCoSp2V  2.50  0.50 1 1 1 0 1,1 1,,1 1,3.00,
54.70,,,,57.49,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 7.00 7.00 7.25 7.50,7.75 7.25,,7.50 7.25,7.32,
Transitions  1.60 7.00 6.75 6.50 7.00 7.50,7.50 7.50,,7.25 6.75,7.11,
Performance  1.60 7.25 7.50 7.00 7.00 7.75,7.50 7.25,,7.50 7.25,7.32,
Composition  1.60 7.00 7.25 7.00 7.25 7.50,7.75 7.50,,7.50 7.25,7.32,
Interpretation of the Music  1.60 7.25 7.25 7.25 7.25 7.75,7.50 7.25,,7.50 6.75,7.32,
Judges Total Program Component Score (factored),,,,58.22,
Deductions,,,,0.00,
"<<  Downgraded jump",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
8 Sumire SUTO / Francis BOUDREAU-AUDET JPN  1  87.87,39.14,,48.73,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw1  5.40 -1.00 -1 -1 -2 -1 -1,-2 -2,,-1 -2,4.40,
2 2S  1.30 -0.40 -2 -2 -2 -2 -2,-2 -2,,-2 -2,0.90,
3 3LoTh  5.00  0.10 1 0 0 0 0,0 0,,1 0,5.10,
4 5RLi3  7.00 -1.40 -2 -2 -2 -2 -2,-2 -2,,-2 -2,5.60,
5 3T<<+COMBO <<  1.30 -0.60 -3 -3 -3 -3 -3,-3 -3,,-3 -3,0.70,
6 ChSq1  2.00  0.30 1 1 0 0 1,0 0,,1 0,2.30,
7 3STh  4.50 -0.70 -1 -1 -1 -1 -1,-1 -2,,-1 -1,3.80,
8 BoDs  0.00  0.00 - - - - -,- -,,- -,0.00,
9 5ALi2  6.50 -0.30 0 -1 -1 0 0,-1 -1,,0 0,6.20,
10 FCCoSp3  3.00  0.14 -1 0 0 0 0,1 0,,1 1,3.14,
11 PCoSp3V  3.00  0.00 -1 0 0 0 0,0 0,,0 0,3.00,
12 3Li3  4.00  0.00 1 0 0 0 0,-1 -1,,1 0,4.00,
43.00,,,,39.14,
Program Components Factor,,,,,
Skating Skills  1.60 6.00 6.50 6.00 6.25 6.50,6.25 5.75,,6.75 6.25,6.25,
Transitions  1.60 5.75 6.75 5.00 5.75 6.25,6.50 5.75,,6.50 5.50,6.00,
Performance  1.60 5.75 6.25 5.50 6.00 6.50,6.00 5.50,,6.50 6.00,6.00,
Composition  1.60 6.25 6.50 5.75 6.00 6.00,6.50 6.00,,6.75 5.75,6.14,
Interpretation of the Music  1.60 6.00 6.25 6.00 6.25 6.00,6.25 5.00,,6.50 5.75,6.07,
Judges Total Program Component Score (factored),,,,48.73,
Deductions,,,,0.00,
"<<  Downgraded jump",,,,,
printed: 21/10/2017 19:02:19,,,,,
