ISU GP Cancer.Net Skate America 2009,,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
3 Meagan DUHAMEL / Craig BUNTIN CAN  6,59.64  33.84,,,25.80,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 2FTw4  4.50  0.40 1 0 2,0 0 1 2,,,0 2,4.90,
2 3T  4.00  0.80 1 1 1,0 0 2 1,,,1 0,4.80,
3 FCCoSp4  3.50  0.20 0 0 2,0 -1 1 1,,,1 0,3.70,
4 SlSt3  3.30  0.40 0 0 1,1 1 1 1,,,0 1,3.70,
"",Info,,,,,Info
5 BoDs2  3.50  0.42 1 0 0,1 1 1 0,,,0 0,3.92,
6 4Li4  4.00  0.20 0 0 2,0 0 2 0,,,0 -1,4.20,
7 3LzTh  5.50 -0.98 -1 -1 -2,-2 -1 -2 -1,,,-2 -2,4.52,
8 PCoSp3  4.00  0.10 0 0 1,0 0 1 0,,,0 0,4.10,
32.30,,,,,33.84,
Program Components Factor,,,,,,
Skating Skills  0.80 6.75 6.50 6.75,6.75 6.25 7.50 7.00,,,6.50 6.50,6.75,
Transition / Linking Footwork  0.80 5.50 6.25 6.50,6.25 5.75 6.50 6.25,,,5.75 5.75,6.20,
Performance / Execution  0.80 6.25 6.25 6.75,6.50 6.00 7.25 6.75,,,6.00 6.00,6.50,
Choreography / Composition  0.80 6.00 6.50 6.50,6.25 5.75 6.50 6.50,,,6.00 6.25,6.35,
Interpretation  0.80 6.25 6.25 6.50,6.75 6.00 7.00 6.50,,,6.25 6.50,6.45,
Judges Total Program Component Score (factored),,,,,25.80,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
4 Keauna MCLAUGHLIN / Rockne BRUBAKER USA  5,58.54  32.50,,,26.04,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3LzTw1  5.00  0.28 1 0 0,1 0 0 1,,,0 2,5.28,
2 1S  0.40 -0.30 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,0.10,
3 SlSt3  3.30  0.40 0 1 0,1 1 0 1,,,0 1,3.70,
4 CCoSp4  3.50  0.40 1 1 2,1 0 0 2,,,0 2,3.90,
5 3LoTh  5.00  0.56 1 1 1,1 1 0 1,,,0 2,5.56,
6 4Li4  4.00  0.70 1 1 1,1 2 1 2,,,0 2,4.70,
7 BoDs3  4.00  0.56 0 1 2,2 1 0 1,,,0 1,4.56,
8 PCoSp4  4.50  0.20 0 1 0,1 0 0 1,,,0 0,4.70,
29.70,,,,,32.50,
Program Components Factor,,,,,,
Skating Skills  0.80 6.25 6.50 6.75,6.50 6.75 6.25 6.50,,,6.75 7.25,6.60,
Transition / Linking Footwork  0.80 6.00 6.00 5.50,6.50 6.25 6.25 6.00,,,5.50 6.50,6.20,
Performance / Execution  0.80 6.25 5.75 6.50,6.75 6.25 6.50 6.75,,,6.25 7.00,6.50,
Choreography / Composition  0.80 6.00 6.50 6.00,6.50 7.25 6.50 6.50,,,6.00 6.75,6.55,
Interpretation  0.80 6.25 6.75 6.75,6.75 7.00 6.25 6.50,,,6.50 7.00,6.70,
Judges Total Program Component Score (factored),,,,,26.04,
Deductions:,,,,,0.00,
ISU GP Cancer.Net Skate America 2009,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Dan ZHANG / Hao ZHANG CHN  8,56.84  29.92,,26.92,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw3  6.00  1.12 2 1 2,1 2 2 1,,1 3,7.12,
2 2S  1.30 -0.54 -2 -1 -2,0 -2 -2 -2,,-2 -2,0.76,
3 3LoTh  5.00  0.28 0 1 0,0 1 1 0,,-1 1,5.28,
4 BoDs1  3.00  0.28 1 1 1,0 0 0 0,,0 0,3.28,
"",Info,,,,Info
5 FCCoSp2  2.50 -0.42 -2 0 -1,-2 -1 -1 -1,,-2 -1,2.08,
6 4Li4  4.00  0.30 1 1 1,0 1 0 0,,0 0,4.30,
7 PCoSp4  4.50  0.20 0 0 2,0 1 0 0,,0 1,4.70,
8 SlSt2  2.30  0.10 0 1 1,0 0 0 0,,0 0,2.40,
28.60,,,,29.92,
Program Components Factor,,,,,
Skating Skills  0.80 7.00 7.50 7.25,6.50 6.50 7.50 6.50,,6.75 7.00,6.90,
Transition / Linking Footwork  0.80 6.50 7.00 7.00,6.00 6.75 6.50 6.00,,6.75 6.75,6.75,
Performance / Execution  0.80 6.50 6.75 7.00,6.25 7.00 7.00 6.50,,7.00 6.25,6.70,
Choreography / Composition  0.80 6.75 7.50 7.00,6.00 7.00 6.75 6.25,,7.00 6.75,6.90,
Interpretation  0.80 6.25 6.50 6.75,6.00 6.50 6.25 6.50,,6.75 6.00,6.40,
Judges Total Program Component Score (factored),,,,26.92,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Amanda EVORA / Mark LADWIG USA  3,50.14  28.86,,22.28,-1.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw1  5.00  0.14 0 -1 0,0 0 -1 0,,1 1,5.14,
2 3S< <  1.30 -1.00 -3 -3 -3,-3 -3 -3 -3,,-3 -3,0.30,
3 3LoTh  5.00 -0.70 -1 -1 -1,-1 -1 -1 -1,,-1 -1,4.30,
4 CCoSp4  3.50  0.10 0 0 0,0 0 0 0,,1 1,3.60,
5 CiSt2  2.30  0.00 0 0 0,0 0 0 0,,0 0,2.30,
6 4Li4  4.00  0.20 1 0 0,-1 -1 0 0,,1 1,4.20,
7 BoDs3  4.00  0.42 1 1 1,1 0 0 0,,1 -1,4.42,
8 PCoSp4  4.50  0.10 1 0 0,0 0 0 0,,1 0,4.60,
29.60,,,,28.86,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 5.25 5.75,5.00 5.75 5.75 5.00,,6.00 6.00,5.70,
Transition / Linking Footwork  0.80 6.00 6.00 5.50,5.25 5.00 5.25 5.25,,5.50 5.25,5.50,
Performance / Execution  0.80 5.75 5.25 5.25,4.75 5.50 5.50 5.25,,5.75 5.25,5.40,
Choreography / Composition  0.80 6.25 6.00 5.25,5.50 5.25 5.25 5.50,,5.75 6.25,5.75,
Interpretation  0.80 5.50 5.50 5.50,5.50 5.50 5.50 5.25,,5.50 5.50,5.50,
Judges Total Program Component Score (factored),,,,22.28,
Deductions: Falls: -1.00,,,,-1.00,
"<  Downgraded jump",,,,,
ISU GP Cancer.Net Skate America 2009,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
7 Brooke CASTILE / Benjamin OKOLSKI USA  2,49.52  26.32,,23.20,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 2S  1.30 -1.00 -3 -2 -3,-3 -3 -3 -3,,-3 -3,0.30,
2 3LzTw1  5.00 -1.26 -2 -1 -2,-2 -1 -1 -1,,-2 -2,3.74,
3 4Li4  4.00  0.30 2 0 0,1 1 1 1,,-1 0,4.30,
4 2FTh  3.00 -0.18 0 -1 -1,-1 0 -1 -2,,-1 0,2.82,
"",Info,,,,Info
5 FCCoSp4  3.50  0.10 0 0 0,1 1 0 0,,-1 0,3.60,
6 SlSt2  2.30  0.00 1 0 0,0 0 0 0,,0 0,2.30,
7 BoDs3  4.00  0.56 1 0 1,1 0 1 1,,1 0,4.56,
8 PCoSp4  4.50  0.20 2 0 0,1 1 0 0,,0 0,4.70,
27.60,,,,26.32,
Program Components Factor,,,,,
Skating Skills  0.80 6.00 5.50 6.00,5.75 5.50 6.50 5.50,,5.75 6.00,5.90,
Transition / Linking Footwork  0.80 5.75 5.00 5.25,5.25 5.50 5.50 4.75,,5.25 6.00,5.45,
Performance / Execution  0.80 6.25 5.25 5.75,5.50 5.75 6.00 5.50,,5.50 6.25,5.85,
Choreography / Composition  0.80 6.00 5.25 5.50,5.25 6.50 6.25 5.50,,5.75 6.00,5.90,
Interpretation  0.80 6.00 5.50 5.75,5.75 6.00 6.00 5.75,,5.50 6.25,5.90,
Judges Total Program Component Score (factored),,,,23.20,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
8 Stacey KEMP / David KING GBR  4,43.46  23.78,,19.68,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 2LzTw3  4.00  0.20 0 1 0,0 1 -1 1,,1 0,4.20,
2 2F  1.70  0.00 0 -1 0,0 0 0 0,,0 -1,1.70,
3 3LoTh  5.00 -0.28 -1 -1 -1,0 0 -1 0,,0 0,4.72,
4 SlSt1  1.80 -0.06 -1 0 0,-1 0 0 0,,0 -1,1.74,
5 PCoSp4  4.50  0.00 1 1 0,0 0 0 0,,-1 0,4.50,
6 FCCoSp4  3.50 -0.18 0 -1 0,-1 -1 -2 -1,,0 -1,3.32,
7 4Li3  3.50  0.10 1 -1 0,0 0 -1 1,,0 0,3.60,
8 BoDs  0.00  0.00 - - -,- - - -,,- -,0.00,
24.00,,,,23.78,
Program Components Factor,,,,,
Skating Skills  0.80 4.75 4.75 4.75,5.00 5.00 5.25 5.25,,4.75 5.00,4.95,
Transition / Linking Footwork  0.80 5.25 5.25 4.75,4.75 4.50 4.50 5.00,,5.00 4.75,4.80,
Performance / Execution  0.80 5.25 4.75 4.75,5.00 4.50 4.75 5.25,,4.50 4.50,4.75,
Choreography / Composition  0.80 5.75 5.25 5.00,5.00 5.00 4.75 5.25,,4.25 5.75,5.15,
Interpretation  0.80 5.25 5.25 5.00,5.25 4.75 5.00 5.00,,4.50 5.00,4.95,
Judges Total Program Component Score (factored),,,,19.68,
Deductions:,,,,0.00,
Printed: 11/13/2009  8:39:08PM,,,,,
