PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
4 Valerie MARCOUX / Craig BUNTIN,CAN 62.66 34.77,,27.89,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 1.29,1 1 2 1 2 2 0 1,,2 1 0 1,5.29
2 3Li4 4.0 0.36,1 0 1 0 1 1 0 1,,1 1 0 1,4.36
3 FCCoSp3 3.0 0.36,0 1 1 1 1 0 -1 1,,1 0 0 1,3.36
4 2Tw3 4.0 0.57,1 1 1 0 2 2 0 1,,1 1 1 1,4.57
5 3LoTh 5.0 0.80,1 0 2 1 2 2 0 0,,2 0 0 2,5.80
6 PCoSp3 4.0 0.29,0 0 1 0 1 1 0 0,,2 0 0 1,4.29
7 SlSt2 2.3 0.50,1 1 1 1 1 1 1 1,,1 0 1 1,2.80
8 FiDs4 3.5 0.80,1 0 1 0 2 1 1 1,,1 1 1 2,4.30
29.8,,,,34.77
Program Components Factor,,,,
Skating Skills 0.80,6.75 7.00 7.00 7.25 7.00 6.75 7.00 7.00,,6.50 6.75 6.50 7.50,6.89
Transition / Linking Footwork 0.80,6.75 6.50 7.00 7.00 7.00 6.75 6.50 6.75,,6.25 6.75 6.75 8.00,6.75
Performance / Execution 0.80,6.50 6.75 7.50 7.25 7.75 7.00 6.75 7.25,,6.75 7.25 6.75 7.50,7.07
Choreography / Composition 0.80,6.50 6.75 7.25 7.25 7.50 6.50 6.75 7.00,,7.00 7.00 7.00 7.50,7.04
Interpretation 0.80,6.25 6.75 7.00 7.25 7.50 7.00 7.00 7.25,,7.00 7.00 7.00 7.75,7.11
Judges Total Program Component Score (factored),,,,27.89
Deductions:,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
5 Aliona SAVCHENKO / Robin SZOLKOWY,GER 61.24 32.33,,28.91,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 0.71,1 1 1 0 2 1 0 0,,1 2 1 0,4.71
2 2Tw3 4.0 0.64,1 0 2 0 2 1 1 1,,2 1 1 1,4.64
3 3STh 4.5 -1.20,-2 -2 -2 -2 -1 -1 -2 -2,,-1 -1 -2 -2,3.30
4 3Li4 4.0 0.36,1 0 1 0 1 2 0 1,,2 1 0 0,4.36
5 FCCoSp4 3.5 0.10,0 0 1 0 1 1 -1 0,,0 0 0 -1,3.60
6 SlSt3 3.1 0.43,0 0 1 1 1 1 1 1,,1 0 1 0,3.53
7 FiDs3 3.2 0.70,0 1 1 1 2 1 1 1,,2 0 0 0,3.90
8 PCoSp3 4.0 0.29,1 0 1 1 1 1 0 0,,2 1 0 1,4.29
30.3,,,,32.33
Program Components Factor,,,,
Skating Skills 0.80,7.00 7.00 7.75 7.50 7.50 7.25 7.25 6.75,,7.25 7.50 7.25 6.50,7.18
Transition / Linking Footwork 0.80,7.25 7.00 8.00 7.25 7.25 7.75 7.25 7.00,,7.00 7.25 7.25 6.50,7.21
Performance / Execution 0.80,7.00 7.25 8.00 7.50 7.25 7.00 7.50 6.75,,7.50 7.50 7.25 6.25,7.21
Choreography / Composition 0.80,7.25 7.25 7.50 7.25 7.50 7.50 7.00 7.00,,7.25 7.25 7.25 6.50,7.25
Interpretation 0.80,7.00 7.25 7.75 7.25 7.25 7.50 7.25 7.25,,7.25 7.25 7.25 6.50,7.29
Judges Total Program Component Score (factored),,,,28.91
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
6 Rena INOUE / John BALDWIN,USA 60.90 34.30,,26.60,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Li4 4.0 0.50,1 1 2 0 1 1 0 1,,1 0 0 2,4.50
2 3ATh 7.5 -0.30,-1 0 0 0 2 0 -1 0,,-1 0 -1 -1,7.20
3 FiDs4 3.5 0.50,1 0 2 1 2 1 0 1,,1 0 0 -1,4.00
4 2A 3.3 0.43,0 1 1 0 1 0 0 0,,1 0 -1 0,3.73
5 FCCoSp4 3.5 0.29,0 0 1 -1 1 1 -1 0,,1 0 0 1,3.79
6 2Tw3 4.0 0.21,0 0 1 0 1 0 0 0,,1 0 0 1,4.21
7 CiSt2 2.3 0.21,1 0 1 1 2 0 0 0,,1 0 0 1,2.51
8 PCoSp3 4.0 0.36,1 0 1 1 1 0 0 1,,1 0 1 1,4.36
32.1,,,,34.30
Program Components Factor,,,,
Skating Skills 0.80,7.25 7.00 7.00 6.75 6.75 6.75 6.75 7.25,,6.50 6.50 6.25 7.50,6.86
Transition / Linking Footwork 0.80,7.00 6.50 6.75 6.50 6.00 6.75 6.50 6.75,,5.50 6.00 5.50 7.25,6.39
Performance / Execution 0.80,7.25 6.75 6.75 6.75 6.25 6.50 6.50 7.00,,6.75 6.25 6.25 7.50,6.64
Choreography / Composition 0.80,7.00 6.50 6.75 6.75 6.25 6.50 6.75 6.75,,6.50 6.00 6.25 7.50,6.57
Interpretation 0.80,6.75 6.75 7.00 6.75 6.75 6.75 6.75 7.00,,6.50 6.25 5.75 7.50,6.79
Judges Total Program Component Score (factored),,,,26.60
Deductions:,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
7 Jessica DUBE / Bryce DAVISON,CAN 58.81 32.92,,25.89,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3S 4.5,0.71 1 1 1 1 2 1 0 1,,1 1 0 0,5.21
2 3Li3 3.5,0.50 0 0 1 0 1 2 1 1,,2 2 0 1,4.00
3 PCoSp3 4.0,0.50 1 0 1 1 1 1 1 1,,2 0 1 1,4.50
4 2Tw3 4.0,0.14 0 0 0 0 1 0 0 0,,1 0 0 1,4.14
5 3LoTh 5.0,0.90 1 1 2 1 2 1 0 1,,2 1 1 1,5.90
6 CCoSp2 2.5,0.03 -1 -1 0 -1 1 1 -1 0,,0 0 0 0,2.53
7 SlSt3 3.1,0.14 0 0 0 0 1 0 0 0,,1 0 0 1,3.24
8 FiDs2 3.0,0.40 1 0 1 0 1 0 0 1,,1 1 0 1,3.40
29.6,,,,32.92
Program Components,Factor,,,
Skating Skills,0.80 6.50 6.25 6.75 6.75 6.00 6.25 6.25 6.50,,6.75 7.25 6.75 7.25,6.50
Transition / Linking Footwork,0.80 6.25 6.00 6.50 6.50 5.50 5.75 6.00 6.75,,6.25 6.50 6.75 7.25,6.29
Performance / Execution,0.80 6.50 6.25 6.75 6.75 6.00 6.00 6.00 7.25,,7.00 7.00 7.00 6.75,6.54
Choreography / Composition,0.80 6.50 6.25 6.50 6.50 5.75 6.25 6.25 7.00,,6.75 7.00 6.75 6.75,6.50
Interpretation,0.80 6.50 6.25 6.75 6.75 6.25 6.25 6.00 7.00,,7.25 6.75 6.50 6.75,6.54
Judges Total Program Component Score (factored),,,,25.89
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
8 Julia OBERTAS / Sergei SLAVNOV,RUS 55.60 29.12,,26.48,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0,-2.57 -2 -3 -3 -2 -3 -2 -2 -3,,-3 -3 -2 -2,1.43
2 3FTh 5.0,-0.70 -1 -1 -1 -1 -1 -1 -1 -1,,-1 -1 -1 -1,4.30
3 3Li4 4.0,0.21 1 0 0 0 1 1 0 0,,1 0 0 2,4.21
4 2Tw3 4.0,0.21 1 0 0 0 1 0 0 1,,1 1 0 2,4.21
5 SlSt3 3.1,0.14 1 0 1 1 1 0 0 0,,0 0 0 1,3.24
6 FiDs4 3.5,0.30 1 0 1 0 0 0 0 1,,1 0 0 1,3.80
7 FCCoSp4 3.5,0.36 0 1 1 0 1 1 0 1,,1 0 -1 0,3.86
8 PCoSp3 4.0,0.07 1 0 1 0 0 0 0 1,,0 0 -1 0,4.07
31.1,,,,29.12
Program Components,Factor,,,
Skating Skills,0.80 7.00 6.50 7.25 6.50 7.00 6.75 6.75 6.50,,6.50 6.75 6.50 7.25,6.75
Transition / Linking Footwork,0.80 6.50 6.25 7.00 6.00 6.00 6.75 6.50 6.25,,5.50 6.00 4.50 7.00,6.32
Performance / Execution,0.80 6.75 6.25 7.25 6.25 6.75 7.25 6.75 6.50,,6.50 6.50 6.25 7.00,6.71
Choreography / Composition,0.80 6.75 6.25 7.00 6.50 6.75 7.00 6.50 6.75,,6.25 6.25 5.75 7.25,6.64
Interpretation,0.80 6.75 6.25 7.25 6.25 6.50 7.00 6.50 6.50,,6.50 6.50 6.50 7.25,6.68
Judges Total Program Component Score (factored),,,,26.48
Deductions:,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
9 Dorota ZAGORSKA / Mariusz SIUDEK,POL 55.05 29.45,,25.60,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 -1.14,-1 -2 -1 -1 -1 -1 -2 -1,,-1 -1 -1 -1,2.86
2 3STh 4.5 0.70,1 1 2 1 2 1 0 1,,1 1 0 1,5.20
3 CCoSp2 2.5 -0.01,0 1 0 -1 0 -1 0 1,,0 0 -1 -1,2.49
4 2Tw3 4.0 0.43,1 0 1 0 2 0 0 1,,2 1 0 2,4.43
5 PCoSp3 4.0 0.00,1 0 1 0 0 0 0 0,,0 0 -1 0,4.00
6 SlSt1 1.8 0.00,0 0 0 0 0 0 0 0,,1 0 -1 0,1.80
7 3Li4 4.0 0.57,2 2 1 1 1 1 1 1,,1 2 1 2,4.57
8 FiDs4 3.5 0.60,1 0 2 1 1 0 0 1,,1 1 1 2,4.10
28.3,,,,29.45
Program Components Factor,,,,
Skating Skills 0.80,6.50 6.75 7.00 6.50 6.50 6.50 6.50 6.50,,6.50 7.00 5.75 6.25,6.50
Transition / Linking Footwork 0.80,6.25 6.50 6.75 6.25 6.25 6.25 6.25 6.75,,5.75 6.50 5.25 6.00,6.25
Performance / Execution 0.80,6.25 6.75 6.50 6.50 6.50 5.75 6.75 7.00,,6.25 7.00 5.75 5.75,6.32
Choreography / Composition 0.80,6.00 6.50 6.75 6.50 6.75 6.00 6.50 6.75,,6.75 7.00 6.25 6.00,6.50
Interpretation 0.80,6.25 6.75 7.00 6.50 6.25 6.00 6.50 7.00,,6.50 7.00 5.75 6.00,6.43
Judges Total Program Component Score (factored),,,,25.60
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
10 Marcy HINZMANN / Aaron PARCHEM,USA 52.84 28.92,,23.92,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Tw3 4.0 0.21,0 0 1 0 1 0 0 1,,1 0 -1 0,4.21
2 3LoTh 5.0 0.90,1 1 2 1 2 2 1 1,,1 1 1 1,5.90
3 3T 4.0 0.14,0 0 0 0 1 0 0 0,,1 0 -1 0,4.14
4 SlSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 0 -1 1,1.80
5 CCoSp1 2.0 -0.17,-1 -1 0 -1 0 -1 -1 0,,0 0 -1 -1,1.83
6 PCoSp2 3.5 0.14,0 0 0 0 1 0 0 1,,1 0 0 0,3.64
7 3Li4 4.0 0.00,0 0 0 0 0 0 0 0,,0 0 -2 0,4.00
8 FiDs3 3.2 0.20,0 1 0 0 0 0 0 1,,0 0 0 1,3.40
27.5,,,,28.92
Program Components Factor,,,,
Skating Skills 0.80,6.00 6.25 6.75 6.00 6.00 5.50 6.00 6.25,,6.00 5.75 5.75 6.00,6.04
Transition / Linking Footwork 0.80,5.75 6.00 6.25 5.75 5.25 5.25 5.75 6.50,,5.75 6.25 5.25 5.75,5.71
Performance / Execution 0.80,5.75 6.25 6.50 6.00 5.50 5.75 6.25 6.75,,6.50 6.00 5.75 5.50,6.07
Choreography / Composition 0.80,5.50 6.25 6.50 6.00 5.50 5.25 6.00 6.50,,6.25 6.00 5.50 5.75,5.96
Interpretation 0.80,5.50 6.25 6.75 5.75 5.25 5.75 6.00 6.75,,6.25 6.25 6.00 5.75,6.11
Judges Total Program Component Score (factored),,,,23.92
Deductions:,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
11 Tatiana VOLOSOZHAR / Stanislav MOROZOV,UKR 50.87 28.62,,23.25,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3LoTh 5.0 -0.20,-1 0 1 -1 1 1 -1 -1,,-1 0 -1 -1,4.80
2 3S 4.5 -3.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -2,1.50
3 2Tw3 4.0 0.64,1 1 2 1 2 1 0 1,,1 1 1 2,4.64
4 FCCoSp3 3.0 -0.21,-1 0 0 -1 0 -1 -1 -1,,-1 -1 -1 -1,2.79
5 3Li4 4.0 0.29,0 1 -1 0 1 1 1 0,,0 1 0 2,4.29
6 SlSt3 3.1 0.00,0 0 0 0 0 0 0 0,,0 0 0 1,3.10
7 FiDs3 3.2 0.30,1 0 0 1 1 0 0 1,,1 0 1 -2,3.50
8 PCoSp3 4.0 0.00,0 0 0 0 1 0 0 0,,0 0 0 0,4.00
30.8,,,,28.62
Program Components Factor,,,,
Skating Skills 0.80,6.00 6.25 6.00 5.75 6.25 5.75 5.75 6.00,,5.50 6.25 6.00 6.75,6.00
Transition / Linking Footwork 0.80,5.75 5.75 5.75 5.50 5.75 5.75 5.50 5.75,,5.25 4.75 5.00 6.50,5.64
Performance / Execution 0.80,6.00 6.00 6.00 5.75 6.00 6.25 5.50 6.00,,5.00 5.75 5.75 6.50,5.93
Choreography / Composition 0.80,6.00 6.00 5.50 5.75 6.00 5.75 5.75 5.75,,5.25 5.25 5.25 6.50,5.71
Interpretation 0.80,6.00 6.00 5.75 5.75 6.50 6.00 5.50 5.75,,4.50 5.25 5.25 6.25,5.79
Judges Total Program Component Score (factored),,,,23.25
Deductions: Falls: -1.00,,,,-1.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
12 Maria MUKHORTOVA / Maxim TRANKOV,RUS 46.67 24.05,,23.62,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 -3.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,1.00
2 3LoTh 5.0 1.00,1 1 2 1 2 2 1 1,,2 1 1 1,6.00
3 2Tw3 4.0 0.14,1 0 0 0 1 0 0 0,,1 0 0 1,4.14
4 3Li4 4.0 0.14,0 0 0 0 1 0 0 1,,0 1 0 1,4.14
5 FCCoSp 0.0 0.00,1 1 1 1 2 0 0 0,,0 0 -1 2,0.00
6 SlSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.80
7 FiDs3 3.2 0.20,0 0 1 0 0 1 0 0,,1 -1 0 0,3.40
8 PCoSp2 3.5 0.07,0 0 0 0 1 0 0 0,,1 0 0 0,3.57
25.5,,,,24.05
Program Components Factor,,,,
Skating Skills 0.80,6.25 6.25 6.25 6.25 6.50 6.25 6.00 6.00,,6.25 6.00 6.25 6.25,6.21
Transition / Linking Footwork 0.80,6.00 5.75 5.75 6.00 6.00 6.00 5.75 5.25,,5.00 4.75 5.00 5.50,5.57
Performance / Execution 0.80,6.25 6.25 6.00 6.25 6.25 5.75 6.00 5.25,,6.25 5.25 5.75 5.50,5.93
Choreography / Composition 0.80,6.00 6.00 6.25 6.25 6.50 5.75 6.25 5.50,,6.25 5.25 5.25 5.25,5.89
Interpretation 0.80,6.00 6.00 6.00 6.25 6.25 6.25 6.00 5.00,,5.75 5.25 6.00 5.50,5.93
Judges Total Program Component Score (factored),,,,23.62
Deductions: Falls: -1.00,,,,-1.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
13 Dominika PIATKOWSKA / Dmitri KHROMIN,POL 44.67 26.24,,18.43,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 0.14,0 1 0 0 0 0 0 0,,1 0 0 0,4.14
2 2Tw3 4.0 0.00,0 0 0 -1 0 0 0 0,,0 0 -1 1,4.00
3 3Li3 3.5 -0.04,0 0 -1 -1 0 0 0 0,,0 0 -1 0,3.46
4 3STh 4.5 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,4.50
5 FCCoSp2 2.5 -0.13,0 0 -1 0 0 0 -1 0,,0 -1 -1 -1,2.37
6 SlSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 -1 -1 0,1.80
7 FiDs1 2.8 -0.20,0 0 -1 0 1 0 0 -1,,0 0 -1 0,2.60
8 PCoSp2 3.5 -0.13,0 -1 -1 0 0 -1 0 0,,0 -1 -1 0,3.37
26.6,,,,26.24
Program Components Factor,,,,
Skating Skills 0.80,5.00 4.75 4.75 4.75 4.25 4.75 4.75 4.25,,5.25 4.50 5.00 5.50,4.79
Transition / Linking Footwork 0.80,4.75 4.25 4.25 4.50 4.00 4.50 4.50 4.00,,4.25 4.00 3.50 5.25,4.25
Performance / Execution 0.80,5.00 4.50 4.50 4.75 4.50 5.00 4.75 4.75,,4.75 4.00 4.75 5.00,4.71
Choreography / Composition 0.80,5.00 4.50 4.50 4.50 4.25 4.75 4.75 4.75,,4.50 4.00 4.50 5.25,4.61
Interpretation 0.80,4.75 4.50 4.50 4.75 4.00 5.00 4.75 4.25,,4.75 4.00 5.00 5.25,4.68
Judges Total Program Component Score (factored),,,,18.43
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
14 Marylin PLA / Yannick BONHEUR,FRA 44.55 24.64,,20.91,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2T 1.3 -1.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,0.30
2 3STh 4.5 0.10,0 0 1 0 1 1 0 0,,0 0 -1 -1,4.60
3 FCCoSp2 2.5 0.10,0 0 0 0 1 -1 0 1,,0 0 -1 1,2.60
4 2Tw3 4.0 0.21,0 0 0 0 1 1 0 0,,1 0 0 1,4.21
5 3Li4 4.0 -0.13,0 0 0 -1 0 -1 -1 1,,-1 0 -1 0,3.87
6 SlSt2 2.3 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.30
7 FiDs1 2.8 0.00,0 0 0 0 0 0 0 0,,0 0 -1 0,2.80
8 PCoSp3 4.0 -0.04,0 0 -1 0 0 -1 0 0,,0 0 0 0,3.96
25.4,,,,24.64
Program Components Factor,,,,
Skating Skills 0.80,5.50 5.50 5.25 5.50 5.25 5.50 5.25 5.50,,5.75 5.25 5.25 6.00,5.43
Transition / Linking Footwork 0.80,5.25 5.25 4.75 5.00 4.75 5.00 5.00 5.25,,5.25 4.50 4.25 5.75,5.04
Performance / Execution 0.80,5.25 5.75 5.00 5.25 5.00 5.25 5.25 6.00,,5.50 4.75 5.25 5.50,5.36
Choreography / Composition 0.80,5.25 5.50 5.00 5.00 4.75 5.00 5.00 5.75,,5.25 4.75 5.00 5.50,5.18
Interpretation 0.80,5.00 5.75 4.75 5.25 4.75 5.25 5.25 6.00,,5.00 4.75 4.50 5.25,5.14
Judges Total Program Component Score (factored),,,,20.91
Deductions: Falls: -1.00,,,,-1.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
15 Marina AGANINA / Artem KNYAZEV,UZB 41.17 25.05,,16.12,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2A 3.3 0.00,0 0 0 0 0 0 0 0,,1 0 0 0,3.30
2 2ATh 4.0 0.20,0 0 1 0 1 0 0 0,,1 0 0 0,4.20
3 2Tw3 4.0 -0.26,-1 -1 -1 -1 -1 -1 -1 -1,,0 0 -1 0,3.74
4 SlSt2 2.3 -0.09,0 0 -1 -1 0 -1 0 0,,0 -1 -1 0,2.21
5 FCCoSp2 2.5 -0.56,-1 -1 -2 -2 -2 -1 -2 -2,,-2 -2 -2 -2,1.94
6 3Li3 3.5 -0.34,-1 0 -2 -1 -2 -1 -1 -2,,0 -1 -2 0,3.16
7 FiDs2 3.0 -0.20,0 0 -2 0 0 0 0 0,,0 0 -1 -1,2.80
8 PCoSp3 4.0 -0.30,0 0 -1 0 0 -1 -1 -1,,-1 -1 -2 -2,3.70
26.6,,,,25.05
Program Components Factor,,,,
Skating Skills 0.80,4.25 4.50 4.50 4.50 4.25 4.00 4.25 4.25,,4.25 3.75 4.00 4.25,4.25
Transition / Linking Footwork 0.80,4.25 4.00 3.75 4.25 3.75 3.75 4.00 4.25,,3.75 3.75 3.25 3.75,3.82
Performance / Execution 0.80,4.00 4.25 4.00 4.25 4.00 4.00 4.25 4.00,,4.00 3.75 4.25 3.75,4.07
Choreography / Composition 0.80,4.25 4.25 4.25 4.25 3.75 3.75 4.25 4.25,,4.50 3.75 3.25 3.75,4.04
