Interpretation 0.50,8.25 8.00 7.50 8.25 7.75 7.75 8.25 8.00 8.25 7.50 8.25 7.50,,7.96
Judges Total Program Component Score (factored),,,19.38
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
3 Tanith BELBIN / Benjamin AGOSTO,USA 37.59 18.55 19.04,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.36,2 1 1 1 0 2 1 1 1 1 1 1,,2.06
2 1S2 2.2 0.50,1 1 2 1 1 1 1 1 1 1 1 1,,2.70
3 1S3 2.6 0.36,1 1 1 1 0 1 1 1 0 0 1 1,,2.96
4 2S1 2.5 0.73,2 0 1 1 0 2 1 0 2 1 0 1,,3.23
5 2S2 3.0 0.70,1 1 2 1 1 1 1 1 1 0 1 1,,3.70
6 2S3 3.5 0.40,1 1 1 1 0 1 1 0 0 0 0 1,,3.90
15.5,,,18.55
Program Components Factor,,,
Skating Skills 0.75,8.25 7.75 7.50 7.25 7.75 8.00 8.00 7.50 7.50 7.50 8.00 7.50,,7.71
Timing 0.75,8.00 7.50 7.25 7.25 7.00 8.25 8.25 7.50 7.25 7.25 7.75 7.25,,7.46
Performance / Execution 0.50,8.25 7.75 7.25 7.25 7.25 8.00 8.25 7.50 7.50 7.50 7.75 7.75,,7.64
Interpretation 0.50,8.00 7.75 7.50 7.50 7.50 8.00 7.75 7.75 7.75 7.25 7.75 7.50,,7.68
Judges Total Program Component Score (factored),,,19.04
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
4 Isabelle DELOBEL / Olivier SCHOENFELDER,FRA 37.30 18.35 18.95,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.30,2 1 1 1 1 1 1 1 1 1 1 1,,2.00
2 1S2 2.2 0.57,2 2 1 1 1 1 2 1 1 1 1 1,,2.77
3 1S3 2.6 0.36,2 2 1 1 0 0 1 0 2 0 0 0,,2.96
4 2S1 2.5 0.81,2 2 1 1 1 0 1 1 1 1 1 1,,3.31
5 2S2 3.0 0.41,2 2 0 1 0 0 1 1 1 0 0 0,,3.41
6 2S3 3.5 0.40,2 1 1 1 1 0 1 0 1 0 0 0,,3.90
15.5,,,18.35
Program Components Factor,,,
Skating Skills 0.75,8.50 7.75 7.25 7.75 7.75 7.50 8.00 7.75 7.75 7.50 7.75 7.25,,7.68
Timing 0.75,8.25 7.50 7.25 7.50 7.25 7.25 8.00 7.50 7.75 7.25 7.50 7.00,,7.43
Performance / Execution 0.50,8.50 7.75 7.50 7.75 7.50 7.50 8.25 7.50 8.00 7.25 7.50 7.25,,7.61
Interpretation 0.50,8.50 7.75 7.50 7.50 7.75 7.50 8.25 7.50 8.00 7.25 7.50 7.25,,7.61
Judges Total Program Component Score (factored),,,18.95
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
5 Margarita DROBIAZKO / Povilas VANAGAS,LTU 36.52 17.89 18.63,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.30,2 1 1 1 1 1 1 0 1 1 1 1,,2.00
2 1S2 2.2 0.50,2 1 1 1 1 1 1 1 1 1 1 1,,2.70
3 1S3 2.6 0.29,1 1 1 1 0 1 1 0 0 1 0 0,,2.89
4 2S1 2.5 0.50,2 1 1 1 0 0 0 0 1 1 0 1,,3.00
5 2S2 3.0 0.60,1 1 1 1 1 0 0 1 1 1 0 1,,3.60
6 2S3 3.5 0.20,1 0 1 1 0 0 1 0 0 1 0 0,,3.70
15.5,,,17.89
Program Components Factor,,,
Skating Skills 0.75,7.75 7.50 7.25 7.25 7.25 7.50 8.00 7.50 7.50 7.75 7.50 7.50,,7.50
Timing 0.75,7.75 7.50 7.00 7.25 7.00 7.50 7.75 7.25 7.50 7.50 7.25 7.25,,7.39
Performance / Execution 0.50,7.50 7.75 7.00 7.50 7.25 7.25 8.25 7.25 7.75 7.75 7.25 7.25,,7.46
Interpretation 0.50,7.25 7.50 7.25 7.50 7.25 7.50 8.00 7.50 7.75 8.00 7.50 7.25,,7.46
Judges Total Program Component Score (factored),,,18.63
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
6 Galit CHAIT / Sergei SAKHNOVSKI,ISR 34.77 17.14 17.63,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.26,1 1 0 0 0 1 0 1 1 1 1 1,,1.96
2 1S2 2.2 0.21,1 0 1 1 1 0 1 1 0 0 0 1,,2.41
3 1S3 2.6 0.07,0 0 0 0 0 0 0 0 0 0 1 1,,2.67
4 2S1 2.5 0.70,1 1 0 1 1 1 0 1 1 1 1 0,,3.20
5 2S2 3.0 0.40,1 1 1 1 0 0 0 1 1 0 0 1,,3.40
6 2S3 3.5 0.00,0 0 0 0 0 -1 -1 1 0 0 1 0,,3.50
15.5,,,17.14
Program Components Factor,,,
Skating Skills 0.75,7.50 7.00 6.75 7.50 7.00 7.00 7.50 7.75 7.25 6.75 7.75 7.50,,7.25
Timing 0.75,7.00 6.75 6.75 7.25 6.25 6.25 6.75 7.50 6.75 6.75 7.50 7.00,,6.82
Performance / Execution 0.50,7.25 6.75 7.00 7.50 6.50 6.75 7.50 7.50 7.25 7.00 7.75 7.50,,7.14
Interpretation 0.50,7.00 6.50 7.00 7.25 6.75 7.00 7.25 7.75 7.00 6.75 7.75 7.25,,7.00
Judges Total Program Component Score (factored),,,17.63
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
7 Oksana DOMNINA / Maxim SHABALIN,RUS 34.11 17.04 17.07,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.30,2 1 1 1 1 1 0 0 1 1 1 1,,2.00
2 1S2 2.2 0.43,2 1 1 1 0 1 0 0 1 0 1 1,,2.63
3 1S3 2.6 -0.29,0 -1 -1 0 -1 0 -1 -1 -1 -1 0 -1,,2.31
4 2S1 2.5 0.10,2 0 1 0 0 0 0 1 0 0 0 1,,2.60
5 2S2 3.0 0.60,1 1 1 1 1 1 0 0 1 1 0 0,,3.60
6 2S3 3.5 0.40,1 1 1 1 0 1 0 0 0 0 0 1,,3.90
15.5,,,17.04
Program Components Factor,,,
Skating Skills 0.75,7.25 6.50 6.50 6.75 6.75 7.00 6.75 7.00 6.75 6.75 7.25 7.25,,6.93
Timing 0.75,7.00 6.50 6.50 6.25 6.50 6.75 6.50 6.50 6.50 6.75 7.00 6.75,,6.68
Performance / Execution 0.50,7.25 6.75 6.25 6.50 6.75 6.75 7.00 6.75 6.50 6.75 7.25 7.00,,6.82
Interpretation 0.50,7.00 6.75 6.50 6.75 6.75 7.00 7.00 6.75 6.75 7.00 7.25 7.00,,6.89
Judges Total Program Component Score (factored),,,17.07
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
8 Megan WING / Aaron LOWE,CAN 32.90 17.05 15.85,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.26,2 1 1 1 1 1 0 1 0 0 1 1,,1.96
2 1S2 2.2 0.29,2 0 1 1 0 0 0 0 1 1 0 1,,2.49
3 1S3 2.6 0.00,0 0 1 0 1 0 -1 0 0 0 0 0,,2.60
4 2S1 2.5 0.40,1 1 1 0 0 0 0 1 0 1 1 1,,2.90
5 2S2 3.0 0.50,1 1 1 1 1 0 0 1 1 0 0 1,,3.50
6 2S3 3.5 0.10,1 0 1 0 0 0 0 0 1 0 0 0,,3.60
15.5,,,17.05
Program Components Factor,,,
Skating Skills 0.75,7.00 6.25 6.50 6.25 6.75 6.00 6.00 6.75 6.75 5.75 6.25 6.50,,6.39
Timing 0.75,6.75 6.00 6.50 6.00 6.50 6.00 6.00 6.25 6.50 5.50 6.00 6.50,,6.21
Performance / Execution 0.50,7.00 6.50 6.50 6.00 6.25 6.00 5.75 6.25 6.50 5.75 6.50 6.75,,6.36
Interpretation 0.50,6.75 6.50 6.75 6.00 6.50 6.25 5.75 6.50 6.75 5.75 6.50 6.50,,6.43
Judges Total Program Component Score (factored),,,15.85
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
9 Federica FAIELLA / Massimo SCALI,ITA 32.60 16.78 15.82,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.17,1 1 1 1 0 0 1 0 0 0 1 1,,1.87
2 1S2 2.2 0.21,1 0 1 1 0 0 0 1 1 1 0 0,,2.41
3 1S3 2.6 0.00,1 0 1 0 -1 0 0 0 -1 0 1 0,,2.60
4 2S1 2.5 0.50,1 1 1 1 1 0 1 1 0 0 1 1,,3.00
5 2S2 3.0 0.30,1 0 1 1 0 0 0 0 1 1 0 0,,3.30
6 2S3 3.5 0.10,1 0 0 0 1 0 -1 0 0 0 0 0,,3.60
15.5,,,16.78
Program Components Factor,,,
Skating Skills 0.75,6.75 6.00 6.50 6.50 6.75 6.25 6.75 6.50 6.50 6.50 6.50 6.25,,6.46
Timing 0.75,6.00 5.75 6.50 6.25 6.25 6.25 6.25 6.25 6.25 6.00 6.25 6.00,,6.14
Performance / Execution 0.50,6.75 6.00 6.50 6.25 6.25 6.50 7.00 6.50 6.00 6.25 6.50 6.50,,6.32
Interpretation 0.50,6.50 6.25 6.75 6.50 6.50 6.25 6.75 6.75 6.25 6.50 6.50 6.25,,6.39
Judges Total Program Component Score (factored),,,15.82
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
10 Melissa GREGORY / Denis PETUKHOV,USA 32.37 16.85 15.52,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.30,1 1 1 1 0 1 1 0 1 1 1 1,,2.00
2 1S2 2.2 0.14,1 0 1 0 0 1 0 1 0 0 0 1,,2.34
3 1S3 2.6 0.21,1 0 1 0 0 0 0 1 1 1 1 0,,2.81
4 2S1 2.5 0.30,1 1 1 0 1 0 1 0 0 0 0 1,,2.80
5 2S2 3.0 0.30,1 0 1 1 1 0 0 1 1 0 0 0,,3.30
6 2S3 3.5 0.10,1 1 1 0 0 0 0 0 0 0 0 0,,3.60
15.5,,,16.85
Program Components Factor,,,
Skating Skills 0.75,6.50 6.00 6.25 6.00 6.25 6.50 6.00 6.75 6.75 6.25 6.50 6.25,,6.32
Timing 0.75,6.25 5.00 6.25 5.75 5.75 6.25 5.75 6.50 6.25 6.25 6.25 5.75,,6.04
Performance / Execution 0.50,6.50 6.00 6.50 5.75 5.50 6.25 5.50 6.50 6.50 6.25 6.25 6.25,,6.18
Interpretation 0.50,6.50 6.25 6.50 5.75 6.00 6.50 6.00 6.50 6.50 6.50 6.50 6.00,,6.32
Judges Total Program Component Score (factored),,,15.52
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
11 Jana KHOKHLOVA / Sergei NOVITSKI,RUS 31.10 16.36 14.74,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.04,0 0 0 0 0 0 0 0 0 0 1 1,,1.74
2 1S2 2.2 0.21,0 1 1 1 0 0 0 1 1 0 1 0,,2.41
3 1S3 2.6 0.21,0 1 0 0 1 0 -1 1 0 0 1 1,,2.81
4 2S1 2.5 0.20,1 0 1 0 0 0 0 0 0 1 0 1,,2.70
5 2S2 3.0 0.20,0 0 0 1 1 0 0 0 1 0 0 0,,3.20
6 2S3 3.5 0.00,0 1 0 0 0 0 -1 1 0 0 0 0,,3.50
15.5,,,16.36
Program Components Factor,,,
Skating Skills 0.75,5.75 6.00 5.75 6.25 6.25 5.50 6.00 5.75 6.50 6.00 6.25 5.75,,6.04
Timing 0.75,5.25 5.75 5.50 6.00 5.75 5.00 5.75 5.25 6.25 5.75 6.00 5.50,,5.71
Performance / Execution 0.50,5.25 5.75 5.50 6.00 5.75 5.50 6.25 5.75 6.25 6.00 6.25 6.00,,5.89
Interpretation 0.50,5.50 6.00 5.50 6.00 6.25 5.50 6.00 5.75 6.50 6.00 6.25 5.75,,5.96
Judges Total Program Component Score (factored),,,14.74
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
12 Sinead KERR / John KERR,GBR 30.02 15.24 14.78,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.04,1 -1 1 0 -1 1 0 0 0 0 0 1,,1.74
2 1S2 2.2 0.00,1 0 1 0 0 0 0 0 -1 0 0 0,,2.20
3 1S3 2.6 0.00,1 0 0 0 0 -1 -1 1 -1 -1 1 1,,2.60
4 2S1 2.5 -0.10,1 -1 1 -1 -1 0 0 0 0 0 0 1,,2.40
5 2S2 3.0 0.00,1 0 1 0 0 0 0 0 0 0 0 0,,3.00
6 2S3 3.5 -0.20,1 0 0 -1 -1 -1 0 0 -1 0 0 1,,3.30
15.5,,,15.24
Program Components Factor,,,
Skating Skills 0.75,6.25 6.00 6.50 6.00 5.75 6.00 6.50 5.75 6.00 6.25 6.25 6.00,,6.07
Timing 0.75,6.00 5.50 6.25 5.50 5.00 5.50 5.75 5.50 6.00 6.00 6.00 5.75,,5.75
Performance / Execution 0.50,6.00 5.75 6.25 5.75 5.25 5.75 6.25 5.50 5.75 6.25 6.25 6.25,,5.93
Interpretation 0.50,6.00 5.50 6.50 5.75 5.50 6.00 6.50 5.50 5.75 6.25 6.25 6.00,,5.89
Judges Total Program Component Score (factored),,,14.78
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
13 Christina BEIER / William BEIER,GER 29.67 15.97 13.70,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.13,1 1 1 0 1 0 0 0 0 0 0 1,,1.83
2 1S2 2.2 0.14,1 1 0 0 1 0 0 0 0 0 0 0,,2.34
3 1S3 2.6 0.00,1 0 0 0 0 -1 -1 0 0 0 0 0,,2.60
4 2S1 2.5 0.20,0 1 1 0 1 0 0 0 0 0 0 1,,2.70
5 2S2 3.0 0.00,0 0 0 -1 0 -1 0 0 1 0 0 1,,3.00
6 2S3 3.5 0.00,0 0 0 0 1 0 0 0 0 0 0 0,,3.50
15.5,,,15.97
Program Components Factor,,,
Skating Skills 0.75,6.00 5.50 5.50 5.50 6.00 4.75 5.25 5.50 5.50 5.50 5.50 5.75,,5.61
Timing 0.75,5.75 5.25 5.25 5.25 5.75 4.75 4.75 5.25 5.50 5.25 5.25 5.50,,5.39
Performance / Execution 0.50,6.25 5.50 5.25 5.50 5.75 4.75 5.00 5.25 5.25 5.50 5.25 5.50,,5.46
Interpretation 0.50,5.75 5.50 5.25 5.25 6.00 5.00 5.75 5.00 5.25 5.50 5.25 5.50,,5.43
Judges Total Program Component Score (factored),,,13.70
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
14 Kristin FRASER / Igor LUKANIN,AZE 29.40 15.51 13.89,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.04,1 0 0 0 0 0 0 0 0 0 0 1,,1.74
2 1S2 2.2 0.07,1 0 1 0 0 -1 0 0 1 0 0 0,,2.27
3 1S3 2.6 0.00,1 -1 0 0 -1 0 0 0 1 0 0 0,,2.60
4 2S1 2.5 -0.10,0 0 0 0 -1 0 0 0 0 0 -1 1,,2.40
5 2S2 3.0 0.00,0 0 1 0 0 0 0 0 0 0 0 0,,3.00
6 2S3 3.5 0.00,1 -1 0 0 0 0 0 0 0 0 0 0,,3.50
15.5,,,15.51
Program Components Factor,,,
Skating Skills 0.75,6.50 5.50 5.50 6.00 5.75 5.25 5.00 5.50 5.75 5.50 5.25 6.00,,5.68
Timing 0.75,6.25 5.25 5.25 5.75 5.25 5.00 5.00 5.25 5.50 5.50 5.00 5.75,,5.43
Performance / Execution 0.50,6.25 5.25 5.50 5.75 5.50 5.50 5.25 5.25 5.50 5.75 5.25 5.75,,5.57
Interpretation 0.50,6.50 5.25 5.25 5.75 5.25 5.50 5.25 5.50 5.50 5.75 5.25 5.75,,5.54
Judges Total Program Component Score (factored),,,13.89
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
15 Nathalie PECHALAT / Fabian BOURZAT,FRA 29.31 15.75 13.56,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.04,1 0 0 0 0 0 1 0 0 0 0 1,,1.74
2 1S2 2.2 0.21,1 1 0 0 1 0 0 0 1 0 0 0,,2.41
3 1S3 2.6 0.00,0 1 -1 0 0 0 -1 0 0 0 0 0,,2.60
4 2S1 2.5 0.00,0 0 0 0 0 0 0 0 0 0 0 1,,2.50
5 2S2 3.0 0.00,0 1 0 0 0 0 0 0 0 0 0 0,,3.00
6 2S3 3.5 0.00,0 0 -1 0 1 -1 -1 0 0 0 0 0,,3.50
15.5,,,15.75
Program Components Factor,,,
Skating Skills 0.75,5.50 5.75 5.25 5.50 6.00 5.25 6.25 5.50 5.75 5.50 5.50 5.25,,5.54
Timing 0.75,4.50 5.50 5.00 5.25 5.75 4.75 6.00 5.25 5.50 5.50 5.25 5.00,,5.25
Performance / Execution 0.50,5.00 5.50 5.00 5.50 5.75 5.25 6.25 5.50 5.50 5.75 5.50 5.25,,5.46
Interpretation 0.50,5.00 5.75 5.25 5.50 5.75 5.50 6.25 5.50 5.25 5.50 5.50 5.25,,5.46
Judges Total Program Component Score (factored),,,13.56
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
16 Morgan MATTHEWS / Maxim ZAVOZIN,USA 29.09 15.43 13.66,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.00,0 0 1 0 0 0 -1 0 0 0 0 1,,1.70
2 1S2 2.2 -0.07,0 -1 0 0 -1 0 0 0 0 0 0 0,,2.13
3 1S3 2.6 0.00,0 0 0 -1 0 0 0 0 0 0 0 0,,2.60
4 2S1 2.5 0.00,0 0 1 0 0 0 -1 0 0 0 0 1,,2.50
5 2S2 3.0 0.00,0 0 0 0 -1 0 0 1 0 0 0 0,,3.00
6 2S3 3.5 0.00,0 0 0 -1 0 0 0 0 0 0 0 0,,3.50
15.5,,,15.43
Program Components Factor,,,
Skating Skills 0.75,5.50 5.50 5.50 5.50 5.50 6.00 5.50 5.50 6.00 5.75 5.50 5.50,,5.61
Timing 0.75,5.25 5.00 5.25 5.25 5.00 5.75 5.25 5.00 5.75 5.50 5.00 5.25,,5.29
Performance / Execution 0.50,5.50 5.50 5.25 5.25 5.25 5.75 5.50 5.25 5.50 5.75 5.50 5.50,,5.50
Interpretation 0.50,5.25 5.25 5.50 5.50 5.00 5.75 5.50 5.50 5.50 5.75 5.50 5.50,,5.46
Judges Total Program Component Score (factored),,,13.66
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
17 Nozomi WATANABE / Akiyuki KIDO,JPN 28.47 15.30 13.17,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.00,0 0 1 0 0 0 0 0 0 0 0 0,,1.70
2 1S2 2.2 0.00,0 1 1 -1 0 0 0 -1 0 0 0 0,,2.20
3 1S3 2.6 0.00,0 0 1 0 0 0 0 0 1 -1 0 0,,2.60
4 2S1 2.5 0.00,0 0 1 0 1 0 0 0 0 0 0 0,,2.50
5 2S2 3.0 0.00,0 1 1 0 0 -1 -1 0 0 0 0 0,,3.00
6 2S3 3.5 -0.20,0 0 1 -1 0 -1 0 0 -1 0 0 0,,3.30
15.5,,,15.30
Program Components Factor,,,
Skating Skills 0.75,5.50 5.50 6.00 5.25 6.25 5.00 5.25 5.75 5.50 5.50 5.50 5.00,,5.39
Timing 0.75,5.00 5.00 5.75 4.75 6.00 4.75 5.25 5.25 5.50 5.50 5.25 4.75,,5.11
Performance / Execution 0.50,5.25 5.25 6.00 5.00 5.75 5.00 4.75 5.25 5.25 5.75 5.50 5.00,,5.29
Interpretation 0.50,5.25 5.25 5.75 5.25 6.00 5.00 5.00 5.25 5.25 5.50 5.50 5.00,,5.29
Judges Total Program Component Score (factored),,,13.17
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
18 Nora HOFFMANN / Attila ELEK,HUN 28.47 15.16 13.31,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.09,1 0 0 1 -1 0 0 0 -1 0 1 1,,1.79
2 1S2 2.2 0.00,0 0 0 0 0 0 0 0 0 0 0 0,,2.20
3 1S3 2.6 0.07,1 0 0 0 -1 0 -1 1 0 0 1 0,,2.67
4 2S1 2.5 0.10,0 -1 0 1 0 0 0 0 0 0 0 1,,2.60
5 2S2 3.0 -0.10,0 0 0 0 0 0 -1 0 -1 -1 0 0,,2.90
6 2S3 3.5 -0.50,-1 -1 0 0 -1 -1 -1 0 -1 -1 0 0,,3.00
15.5,,,15.16
Program Components Factor,,,
Skating Skills 0.75,5.75 5.25 5.25 5.50 5.50 5.25 5.00 5.50 5.25 5.75 5.75 5.25,,5.46
Timing 0.75,5.25 5.00 5.00 5.00 5.00 5.00 4.00 5.25 5.25 5.50 5.50 5.00,,5.14
Performance / Execution 0.50,5.50 5.00 5.00 5.25 5.00 5.25 4.50 5.50 4.75 5.50 5.75 5.50,,5.29
Interpretation 0.50,5.25 5.25 5.25 5.25 5.50 5.50 5.25 5.75 5.00 5.75 5.75 5.25,,5.39
Judges Total Program Component Score (factored),,,13.31
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
19 Alexandra KAUC / Michal ZYCH,POL 26.82 15.09 11.73,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.13,1 1 0 0 1 0 0 0 0 0 0 1,,1.83
2 1S2 2.2 0.00,1 0 0 0 0 0 0 -1 -1 0 0 0,,2.20
3 1S3 2.6 -0.14,0 1 -1 -1 0 0 1 0 -1 -1 0 0,,2.46
4 2S1 2.5 0.00,1 0 0 0 -1 0 1 0 0 0 0 0,,2.50
5 2S2 3.0 0.00,1 0 0 0 0 -1 0 -1 0 0 0 0,,3.00
6 2S3 3.5 -0.40,0 0 -1 -1 0 -1 0 -1 -1 -1 -1 0,,3.10
15.5,,,15.09
Program Components Factor,,,
Skating Skills 0.75,4.75 5.00 4.75 4.75 5.00 5.00 4.75 4.50 5.00 5.00 4.50 4.75,,4.89
Timing 0.75,4.00 4.75 4.75 4.50 4.25 4.75 4.50 4.25 4.75 4.75 4.25 4.25,,4.50
Performance / Execution 0.50,4.50 5.25 4.75 4.50 4.25 4.75 4.50 4.25 4.50 5.00 4.75 4.50,,4.64
Interpretation 0.50,4.75 5.00 5.00 4.50 4.50 4.75 5.00 4.50 4.75 5.25 4.75 4.50,,4.71
Judges Total Program Component Score (factored),,,11.73
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
