ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,
Performance 0.60,7.50 8.50 7.50 7.75 7.75 7.75 8.25 7.75,7.50 8.00 7.25 8.00,7.71
Choreography 0.60,7.50 8.50 7.50 7.50 7.75 7.50 8.25 7.50,7.50 8.00 7.25 8.00,7.68
Interpretation / Timing 1.00,7.50 8.50 7.50 7.75 7.75 8.00 8.25 7.50,7.50 8.00 7.50 7.75,7.68
Judges Total Program Component Score (factored),,,29.18
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
5 Margarita DROBIAZKO / Povilas VANAGAS,LTU 59.60 30.54,29.06,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt4+STw4 8.2 0.43,0 0 0 1 1 0 1 1,1 1 0 -1,8.63
2 CoSp4 4.7 0.36,0 0 1 0 1 0 1 1,1 2 1 1,5.06
3 SlLi4 4.0 0.93,2 2 2 1 2 1 2 1,2 2 2 1,4.93
4 DiSt4 6.2 0.86,0 1 2 1 1 0 1 1,1 1 0 1,7.06
5 RoLi4 4.0 0.86,2 1 2 1 2 1 1 2,2 1 2 2,4.86
27.1,,,30.54
Program Components Factor,,,
Skating Skills 0.80,7.50 7.75 7.75 7.75 7.25 7.50 7.75 8.00,7.50 8.00 7.50 7.50,7.61
Linking Footwork / Movement 0.80,7.50 7.75 7.75 7.50 7.00 7.25 7.75 7.75,7.50 7.75 7.25 7.25,7.50
Performance 0.60,7.50 8.00 8.00 7.50 7.25 7.25 8.00 8.00,7.75 8.00 7.50 7.00,7.64
Choreography 0.60,7.50 8.00 7.75 7.50 7.50 7.50 7.75 7.75,7.75 8.00 7.25 7.00,7.61
Interpretation / Timing 1.00,7.75 8.25 8.00 7.75 7.75 7.50 7.75 8.00,7.75 8.25 7.50 7.50,7.82
Judges Total Program Component Score (factored),,,29.06
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
6 Oksana DOMNINA / Maxim SHABALIN,RUS 55.06 28.43,26.63,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.71,1 1 1 2 1 1 1 1,1 0 0 0,8.31
2 SlLi4 4.0 0.57,2 1 0 1 1 1 2 1,2 2 1 0,4.57
3 CoSp4 4.7 0.21,0 0 1 1 0 0 0 0,1 1 0 0,4.91
4 DiSt3 5.5 0.71,1 1 0 0 1 1 0 0,1 0 1 1,6.21
5 RoLi4 4.0 0.43,1 1 0 0 1 0 1 0,2 1 1 1,4.43
25.8,,,28.43
Program Components Factor,,,
Skating Skills 0.80,6.75 7.00 7.25 7.25 6.75 6.75 7.50 7.00,7.25 7.25 6.75 7.00,7.04
Linking Footwork / Movement 0.80,6.50 7.00 7.00 7.00 6.50 6.50 7.25 6.75,7.00 7.00 6.50 6.75,6.82
Performance 0.60,7.25 7.00 7.25 7.00 6.75 6.75 7.50 6.75,7.25 7.25 6.50 7.00,7.07
Choreography 0.60,7.00 7.00 7.00 6.75 6.50 6.50 7.50 7.00,7.25 7.25 6.50 7.00,6.93
Interpretation / Timing 1.00,7.25 7.25 7.00 7.25 6.75 6.75 7.50 6.75,7.25 7.25 6.75 7.25,7.14
Judges Total Program Component Score (factored),,,26.63
Deductions:,,,0.00
ICE DANCING ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
7 Galit CHAIT / Sergei SAKHNOVSKI,ISR 54.59 26.95,27.64,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.00,0 0 1 1 0 -1 1 0,0 0 -1 -1,7.60
2 Sp4 4.0 0.36,1 0 1 0 1 0 1 0,1 1 0 1,4.36
3 SlLi4 4.0 0.71,2 1 2 1 1 1 1 0,2 2 1 0,4.71
4 DiSt3 5.5 0.14,0 0 1 0 0 0 1 0,1 0 0 0,5.64
5 RoLi4 4.0 0.64,1 1 2 0 1 0 2 1,2 1 2 1,4.64
25.1,,,26.95
Program Components Factor,,,
Skating Skills 0.80,7.50 7.25 7.75 7.25 7.00 6.75 7.75 7.25,7.75 7.00 7.25 7.25,7.32
Linking Footwork / Movement 0.80,7.75 7.00 7.75 6.75 7.00 6.75 7.50 6.75,7.75 7.25 7.25 7.00,7.29
Performance 0.60,7.50 7.25 7.75 7.00 6.75 6.50 7.75 7.00,7.50 7.25 7.00 6.75,7.18
Choreography 0.60,7.50 7.25 7.75 6.50 6.75 6.75 7.75 7.00,7.75 7.50 7.00 7.00,7.25
Interpretation / Timing 1.00,7.25 7.25 8.00 6.75 7.25 7.00 7.75 7.00,7.75 7.50 7.00 7.00,7.29
Judges Total Program Component Score (factored),,,27.64
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
8 Megan WING / Aaron LOWE,CAN 52.54 27.88,24.66,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 DiSt3 5.5 0.43,0 1 0 0 0 1 1 0,1 1 0 1,5.93
2 CuLi4 4.0 0.50,1 1 1 1 1 1 1 0,1 1 1 1,4.50
3 CoSp4 4.7 0.29,0 0 0 1 1 0 1 0,1 1 1 0,4.99
4 NtMiSt3+STw4 7.6 0.43,0 0 0 1 1 1 1 0,1 0 0 1,8.03
5 RoLi4 4.0 0.43,1 0 1 0 1 1 1 1,1 1 2 1,4.43
25.8,,,27.88
Program Components Factor,,,
Skating Skills 0.80,6.00 6.50 6.50 6.75 6.75 7.25 6.50 6.25,6.25 6.25 6.75 6.75,6.54
Linking Footwork / Movement 0.80,5.75 6.25 6.25 6.50 6.75 6.75 6.50 6.00,6.00 6.50 6.50 6.50,6.36
Performance 0.60,5.75 6.25 6.50 6.75 6.75 6.75 6.75 6.25,6.25 6.25 6.75 6.75,6.50
Choreography 0.60,6.25 6.50 6.25 6.50 7.00 7.00 6.75 6.25,6.50 6.25 6.75 6.75,6.50
Interpretation / Timing 1.00,6.00 6.50 6.25 6.50 7.00 7.00 6.50 6.25,6.25 6.50 6.75 7.00,6.54
Judges Total Program Component Score (factored),,,24.66
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
9 Melissa GREGORY / Denis PETUKHOV,USA 52.24 28.02,24.22,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.57,1 0 1 1 1 1 0 1,0 0 0 1,8.17
2 CuLi4 4.0 0.50,1 1 1 0 1 1 1 1,1 1 1 1,4.50
3 DiSt3 5.5 0.57,0 1 0 0 1 0 0 0,0 1 1 1,6.07
4 RoLi4 4.0 0.29,1 0 1 0 1 0 0 0,1 1 0 0,4.29
5 CoSp4 4.7 0.29,1 1 1 0 2 0 0 0,0 1 0 0,4.99
25.8,,,28.02
Program Components Factor,,,
Skating Skills 0.80,6.25 6.50 7.00 6.75 6.75 6.25 6.50 6.50,6.00 6.25 6.00 6.50,6.43
Linking Footwork / Movement 0.80,6.00 6.50 6.75 6.50 6.50 6.00 6.25 6.25,5.75 6.00 6.00 6.00,6.21
Performance 0.60,6.25 6.50 7.00 6.50 6.75 6.00 6.50 6.50,5.75 6.25 6.50 6.25,6.43
Choreography 0.60,6.25 6.75 6.75 6.25 6.75 6.25 6.50 6.50,6.00 6.25 6.25 6.00,6.36
Interpretation / Timing 1.00,6.25 6.75 6.75 6.50 7.00 6.25 6.50 6.50,5.75 6.25 6.50 6.00,6.43
Judges Total Program Component Score (factored),,,24.22
Deductions:,,,0.00
ICE DANCING ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
10 Federica FAIELLA / Massimo SCALI,ITA 51.42 26.59,24.83,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw3 7.1 0.14,1 0 0 1 0 0 0 0,0 0 0 0,7.24
2 CuLi4 4.0 0.50,1 0 1 1 1 0 1 0,1 1 1 1,4.50
3 CoSp4 4.7 0.29,1 1 0 0 1 1 0 1,1 1 0 0,4.99
4 DiSt3 5.5 0.00,1 0 0 0 0 0 0 0,0 0 0 0,5.50
5 RoLi4 4.0 0.36,1 0 1 1 0 -1 0 0,1 0 1 1,4.36
25.3,,,26.59
Program Components Factor,,,
Skating Skills 0.80,6.50 6.25 6.75 7.00 6.50 6.00 6.50 6.50,6.50 6.50 6.50 6.75,6.57
Linking Footwork / Movement 0.80,6.75 6.00 6.50 6.50 6.25 6.00 6.25 6.50,6.25 6.50 6.25 6.25,6.36
Performance 0.60,7.00 6.00 6.75 6.75 6.25 6.25 6.25 6.50,6.75 6.75 6.25 6.50,6.57
Choreography 0.60,6.75 6.25 6.50 6.50 6.50 6.00 6.50 6.75,7.00 6.50 6.25 6.50,6.50
Interpretation / Timing 1.00,7.25 6.50 6.50 6.75 6.50 6.25 6.25 6.75,6.75 6.75 6.25 6.75,6.64
Judges Total Program Component Score (factored),,,24.83
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
11 Sinead KERR / John KERR,GBR 51.32 27.24,24.08,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 1.00,1 1 1 1 1 1 1 1,1 1 0 1,8.60
2 SlLi4 4.0 0.36,2 1 1 1 0 0 0 1,1 1 0 0,4.36
3 DiSt3 5.5 0.43,1 0 0 1 0 0 0 0,0 1 0 1,5.93
4 CoSp3 4.0 0.21,0 0 1 0 0 -1 0 0,1 1 1 0,4.21
5 RoLi4 4.0 0.14,1 0 0 0 0 0 0 0,1 1 0 0,4.14
25.1,,,27.24
Program Components Factor,,,
Skating Skills 0.80,6.50 6.50 6.50 6.25 6.50 6.00 6.25 6.50,6.25 6.50 6.00 6.75,6.43
Linking Footwork / Movement 0.80,6.50 6.25 6.25 5.75 6.25 5.75 6.00 6.50,6.00 6.50 5.75 6.50,6.21
Performance 0.60,6.75 6.25 6.75 6.00 6.50 5.50 6.25 6.50,6.25 6.25 6.25 6.50,6.39
Choreography 0.60,6.25 6.25 6.25 5.75 6.25 5.75 6.25 6.75,6.25 6.50 6.00 6.50,6.25
Interpretation / Timing 1.00,6.75 6.25 6.50 6.00 6.50 6.00 6.25 6.75,6.00 6.50 6.25 6.75,6.39
Judges Total Program Component Score (factored),,,24.08
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
12 Nathalie PECHALAT / Fabian BOURZAT,FRA 48.28 26.97,21.31,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt4+STw4 8.2 0.00,0 0 0 1 0 -1 -1 -1,-1 1 -1 0,8.20
2 RoLi4 4.0 0.36,1 1 0 0 1 1 0 1,1 1 0 1,4.36
3 CuLi4 4.0 0.14,2 0 0 0 0 0 1 1,1 1 0 0,4.14
4 CoSp4 4.7 0.07,0 0 0 1 0 0 0 0,1 0 0 0,4.77
5 DiSt3 5.5 0.00,0 0 -1 0 0 0 0 0,0 0 1 0,5.50
26.4,,,26.97
Program Components Factor,,,
Skating Skills 0.80,5.75 6.25 5.50 6.25 5.50 5.75 5.75 5.75,5.75 6.00 5.50 5.50,5.75
Linking Footwork / Movement 0.80,5.50 5.75 5.25 5.75 5.50 5.50 5.75 5.50,5.50 5.75 5.25 5.50,5.54
Performance 0.60,5.50 5.75 5.25 6.00 5.50 5.50 6.00 5.50,5.75 5.75 5.50 5.50,5.61
Choreography 0.60,5.50 6.00 5.50 5.50 5.50 5.75 6.00 5.75,5.75 6.00 5.25 5.25,5.57
Interpretation / Timing 1.00,5.50 6.25 5.50 5.75 5.75 5.50 5.75 5.75,5.50 5.50 5.50 5.50,5.57
Judges Total Program Component Score (factored),,,21.31
Deductions:,,,0.00
ICE DANCING ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
13 Kristin FRASER / Igor LUKANIN,AZE 46.92 25.65,21.27,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.00,0 0 0 0 0 -1 0 0,1 -1 -1 1,7.60
2 DiSt3 5.5 0.00,0 0 0 0 0 0 0 0,0 0 0 0,5.50
3 CuLi4 4.0 0.21,1 0 1 0 0 1 1 0,1 1 0 0,4.21
4 CoSp4 4.7 -0.43,-1 -1 -1 0 -1 -2 -1 -1,0 -1 -1 -1,4.27
5 RoLi4 4.0 0.07,0 0 1 0 0 -1 1 0,1 0 0 0,4.07
25.8,,,25.65
Program Components Factor,,,
Skating Skills 0.80,5.25 5.75 6.00 6.25 5.50 5.50 6.00 5.75,6.00 5.50 5.25 6.25,5.75
Linking Footwork / Movement 0.80,5.00 5.50 5.75 5.75 5.25 5.25 6.00 5.50,5.75 5.25 5.25 5.75,5.50
Performance 0.60,5.00 5.50 5.75 6.00 5.25 5.25 6.00 5.75,6.00 5.25 5.25 5.75,5.54
Choreography 0.60,5.25 5.75 6.00 5.75 5.50 5.50 6.00 5.75,6.00 5.25 5.25 6.00,5.64
Interpretation / Timing 1.00,5.25 5.75 5.75 6.00 5.50 5.50 6.00 5.75,5.75 5.00 5.00 6.00,5.57
Judges Total Program Component Score (factored),,,21.27
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
14 Christina BEIER / William BEIER,GER 46.82 25.33,21.49,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.29,1 0 1 1 0 0 0 0,0 0 0 0,7.89
2 Sp4 4.0 0.00,0 0 0 0 0 0 0 0,0 0 0 0,4.00
3 DiSt2 4.8 0.00,0 0 0 0 0 0 0 -1,0 0 0 0,4.80
4 CuLi4 4.0 0.14,2 0 0 0 0 1 0 0,1 1 0 0,4.14
5 RoLi4 4.0 0.50,1 1 1 1 1 0 0 0,1 0 1 1,4.50
24.4,,,25.33
Program Components Factor,,,
Skating Skills 0.80,5.75 5.50 6.50 6.25 5.50 5.75 5.75 5.50,5.75 5.75 5.75 5.50,5.75
Linking Footwork / Movement 0.80,5.50 5.25 6.25 5.75 5.50 5.50 5.50 5.25,5.50 5.75 5.75 5.25,5.57
Performance 0.60,5.50 5.50 6.50 5.75 5.50 5.25 5.75 5.50,6.00 5.50 5.75 5.50,5.64
Choreography 0.60,5.50 5.50 6.25 5.75 5.75 5.50 5.75 5.50,5.75 5.75 5.75 5.25,5.68
Interpretation / Timing 1.00,5.75 5.50 6.75 6.00 5.50 5.50 5.50 5.50,5.75 5.50 5.50 5.50,5.64
Judges Total Program Component Score (factored),,,21.49
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
15 Nozomi WATANABE / Akiyuki KIDO,JPN 46.82 26.45,20.37,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.29,0 0 0 0 0 0 1 0,1 1 1 0,7.89
2 SlLi4 4.0 0.21,1 0 0 0 0 0 0 1,1 1 1 0,4.21
3 CoSp4 4.7 0.29,0 0 0 1 1 0 0 0,1 1 1 0,4.99
4 DiSt3 5.5 -0.14,-1 0 0 -1 0 -1 -1 -1,0 1 0 0,5.36
5 CuLi4 4.0 0.00,0 0 0 0 0 0 0 0,0 0 0 0,4.00
25.8,,,26.45
Program Components Factor,,,
Skating Skills 0.80,5.50 5.50 5.50 5.50 5.75 6.00 5.50 5.50,5.75 5.75 5.50 5.50,5.57
Linking Footwork / Movement 0.80,5.00 5.25 5.25 5.00 5.50 5.50 5.50 5.25,5.50 5.50 5.25 5.25,5.29
Performance 0.60,5.25 5.50 4.75 5.00 5.50 5.75 5.50 5.50,5.75 5.75 5.50 5.50,5.43
Choreography 0.60,5.00 5.25 5.25 4.75 5.75 5.75 5.50 5.25,5.50 5.50 5.50 5.00,5.29
Interpretation / Timing 1.00,4.75 5.25 5.00 5.00 5.75 5.50 5.50 5.25,5.50 5.50 5.50 5.00,5.25
Judges Total Program Component Score (factored),,,20.37
Deductions:,,,0.00
ICE DANCING ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
16 Jana KHOKHLOVA / Sergei NOVITSKI,RUS 46.54 23.75,22.79,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 CoSp4 4.7 0.29,0 0 1 2 1 1 1 1,1 1 0 0,4.99
2 DiSt3 5.5 0.29,1 0 -1 0 1 0 0 0,1 0 0 0,5.79
3 SlLi4 4.0 0.36,1 1 0 1 0 0 0 0,1 1 1 0,4.36
4 NtMiSt3+STw1 6.4 -1.86,-2 -2 -2 -2 -2 -2 -1 -2,-2 -1 -1 -3,4.54
5 RoLi4 4.0 0.07,1 0 0 0 0 0 0 0,1 0 0 0,4.07
24.6,,,23.75
Program Components Factor,,,
Skating Skills 0.80,6.25 6.25 6.25 6.50 5.75 5.75 6.00 5.75,5.75 6.25 6.00 5.25,6.07
Linking Footwork / Movement 0.80,6.00 5.75 6.25 6.00 5.50 5.50 6.00 5.75,5.75 6.00 5.75 5.00,5.82
Performance 0.60,6.25 5.75 6.50 6.25 5.50 5.50 6.25 5.75,5.75 6.00 6.00 5.00,5.93
Choreography 0.60,6.00 6.25 6.25 6.00 5.75 5.75 6.25 5.50,6.00 6.25 5.75 5.25,6.00
Interpretation / Timing 1.00,6.25 6.25 6.50 6.25 5.75 6.00 6.25 5.50,6.00 6.25 6.00 5.25,6.11
Judges Total Program Component Score (factored),,,22.79
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
17 Nora HOFFMANN / Attila ELEK,HUN 46.10 25.53,20.57,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.29,0 0 1 1 0 0 1 1,1 0 -1 0,7.89
2 RoLi4 4.0 -0.07,1 -1 0 0 0 -1 0 0,0 -1 0 0,3.93
3 Sp4 4.0 0.14,0 0 0 1 0 0 1 0,1 1 0 0,4.14
4 CuLi4 4.0 0.07,1 0 0 0 0 0 0 1,1 0 0 0,4.07
5 DiSt3 5.5 0.00,0 0 0 0 0 0 0 0,0 0 0 0,5.50
25.1,,,25.53
Program Components Factor,,,
Skating Skills 0.80,5.50 5.25 5.75 6.00 5.50 5.75 6.00 5.75,5.75 5.25 5.50 5.50,5.54
Linking Footwork / Movement 0.80,5.25 5.00 5.50 5.50 5.25 5.50 5.75 5.50,5.50 5.00 5.00 5.25,5.25
Performance 0.60,5.25 5.25 5.25 5.75 5.50 5.25 6.00 5.75,5.75 5.00 5.50 5.50,5.43
Choreography 0.60,5.25 5.25 5.75 5.50 5.25 5.25 6.25 5.50,5.75 5.00 5.25 5.25,5.36
Interpretation / Timing 1.00,5.25 5.25 5.75 5.75 5.50 5.50 6.00 5.75,5.75 5.00 5.25 5.50,5.46
Judges Total Program Component Score (factored),,,20.57
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
18 Morgan MATTHEWS / Maxim ZAVOZIN,USA 45.59 25.23,20.36,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 -0.71,-1 0 -1 0 -1 0 0 -1,0 -1 -1 -1,6.89
2 CuLi4 4.0 0.21,1 1 0 0 0 1 1 1,1 1 0 0,4.21
3 CoSp4 4.7 -0.14,-1 0 -1 -1 0 -1 0 0,0 1 0 0,4.56
4 DiSt3 5.5 0.00,0 0 0 0 0 0 0 0,0 0 0 0,5.50
5 RoLi4 4.0 0.07,1 0 0 0 0 0 0 0,1 0 0 0,4.07
25.8,,,25.23
Program Components Factor,,,
Skating Skills 0.80,5.25 6.00 5.00 5.75 5.50 5.50 5.75 5.50,5.50 5.75 5.50 5.50,5.54
Linking Footwork / Movement 0.80,5.00 5.50 4.75 5.25 5.25 5.00 5.75 5.50,5.25 5.75 5.25 5.25,5.25
Performance 0.60,5.25 5.75 4.75 5.25 5.50 5.25 5.75 5.75,5.25 5.50 5.25 5.00,5.29
Choreography 0.60,5.00 6.00 4.75 5.25 5.50 5.25 5.50 5.50,5.25 5.25 5.50 5.25,5.29
Interpretation / Timing 1.00,5.25 6.00 5.00 5.50 5.75 5.50 5.50 5.50,5.50 5.25 5.00 5.50,5.39
Judges Total Program Component Score (factored),,,20.36
Deductions:,,,0.00
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
19 Elena ROMANOVSKAYA / Alexander GRACHEV,RUS 45.17 25.46,19.71,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 CoSp3 4.0 0.29,0 0 1 1 1 1 1 1,0 1 0 1,4.29
