ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Program Components Factor,,,,,,
Skating Skills  2.00 8.50 8.50 8.50,,8.50 8.50 8.25 8.50,,8.50 8.75,8.50,
Transition / Linking Footwork  2.00 8.25 8.25 8.25,,8.00 8.50 7.75 8.00,,8.25 8.50,8.21,
Performance / Execution  2.00 8.25 8.50 8.75,,8.75 8.75 8.50 8.50,,8.00 8.50,8.54,
Choreography / Composition  2.00 8.25 8.75 8.75,,8.50 8.75 8.25 8.50,,8.25 9.00,8.54,
Interpretation  2.00 8.50 8.75 8.75,,8.75 9.00 8.50 8.75,,8.00 8.50,8.64,
Judges Total Program Component Score (factored),,,,,84.86,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Adam RIPPON USA,14,146.63  73.41,,74.22,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4S<< <<  4.20 -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,2.10,
2 3A+2T  9.80  0.43 1 0,0,0 1 1 1,,0 0,10.23,
3 3Lo  5.10  0.80 2 1,2,1 1 1 1,,0 1,5.90,
4 CSSp3  2.60  0.57 2 1,1,2 1 1 1,,1 1,3.17,
"",,Info,,,,Info
5 CiSt3  3.30  0.93 2 2,2,2 2 2 1,,1 2,4.23,
6 1A  1.21 x  0.00 -1 0,0,0 0 0 0,,0 0,1.21,
7 3F+3T  10.34 x  1.10 1 1,2,1 2 2 2,,1 2,11.44,
8 3Lz+1Lo+3S  11.77 x  0.60 2 -1,1,2 0 2 0,,0 1,12.37,
9 3Lz  6.60 x  0.90 2 0,1,1 1 3 1,,1 2,7.50,
10 CCoSp4  3.50  0.93 2 2,2,2 2 2 1,,1 2,4.43,
11 ChSt1  2.00  1.00 3 1,1,2 1 2 1,,1 2,3.00,
12 2A  3.63 x  0.21 2 0,1,1 0 1 0,,0 0,3.84,
13 FCSp4  3.20  0.79 2 1,1,2 2 2 0,,1 2,3.99,
67.25,,,,,73.41,
Program Components Factor,,,,,,
Skating Skills  2.00 8.00 7.00,7.50,7.75 7.50 7.75 7.50,,7.25 7.50,7.54,
Transition / Linking Footwork  2.00 7.75 6.50,7.00,7.50 6.50 7.25 7.00,,6.75 7.00,7.00,
Performance / Execution  2.00 7.25 7.25,8.00,7.75 7.25 8.25 8.00,,7.00 7.50,7.57,
Choreography / Composition  2.00 7.50 7.00,7.25,8.00 7.50 8.00 7.75,,7.25 7.50,7.54,
Interpretation  2.00 7.25 7.00,7.50,8.00 7.50 8.25 7.50,,7.25 7.25,7.46,
Judges Total Program Component Score (factored),,,,,74.22,
Deductions: Falls: -1.00,,,,,-1.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Ross MINER USA,24,146.34  73.04,,74.30,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50  1.57 1 2,1,2 2 1 2,,3 1,10.07,
2 3A+2T  9.80  1.00 0 1,1,2 2 0 1,,2 0,10.80,
3 3Lz+3T  10.10 -0.10 0 1,0,-1 1 -1 1,,-1 -1,10.00,
4 FCCoSp4  3.50  0.86 1 2,2,2 2 1 2,,2 1,4.36,
5 CiSt3  3.30  0.50 0 2,2,1 1 1 1,,1 0,3.80,
6 3S+2T+2T  7.48 x  1.10 1 2,2,2 1 1 2,,2 1,8.58,
7 3Lz  6.60 x -2.10 -3 -3,-3,-3 -2 -3 -3,,-3 -3,4.50,
8 2Lo  1.98 x  0.04 0 2,0,0 0 0 1,,0 0,2.02,
9 CSSp4  3.00  0.79 1 2,2,2 2 0 2,,1 1,3.79,
10 2A  3.63 x -0.14 0 0,-1,-2 0 0 -1,,0 0,3.49,
11 3F e  5.83 x -0.70 -1 -1,-1,-1 -1 -1 -1,,-1 -1,5.13,
12 ChSt1  2.00  1.00 1 2,1,1 2 1 2,,1 2,3.00,
13 CCoSp2  2.50  1.00 2 2,2,2 2 1 2,,3 2,3.50,
68.22,,,,,73.04,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 8.00,7.50,7.50 7.50 7.25 7.50,,8.00 7.25,7.50,
Transition / Linking Footwork  2.00 6.50 8.00,7.50,7.25 6.75 7.00 7.50,,7.75 7.25,7.29,
Performance / Execution  2.00 6.75 8.00,8.00,7.50 7.00 7.25 7.50,,7.75 7.00,7.43,
Choreography / Composition  2.00 6.75 8.00,7.75,7.50 7.25 7.50 7.75,,8.00 7.00,7.54,
Interpretation  2.00 6.75 7.75,7.25,7.25 7.00 7.25 7.75,,8.00 7.50,7.39,
Judges Total Program Component Score (factored),,,,,74.30,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Kevin REYNOLDS CAN,15,135.04  66.74,,69.30,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4S  10.50  0.71 1 1,0,1 1 1 1,,0 0,11.21,
2 2T  1.30  0.00 0 1,0,0 0 0 0,,0 0,1.30,
3 3A  8.50 -0.57 0 -2,-1,2 -1 0 -1,,-1 0,7.93,
4 2Lo  1.80  0.04 0 2,0,0 1 0 0,,0 0,1.84,
"",,Info,,,,Info
5 CiSt3  3.30  0.79 2 2,1,2 1 2 1,,2 1,4.09,
6 FCCoSp4  3.50  0.36 2 0,1,2 1 1 0,,0 0,3.86,
7 2F  1.98 x -0.90 -3 -3,-3,-3 -3 -3 -3,,-3 -3,1.08,
8 2A+3T+2T  9.57 x  0.50 1 1,1,1 0 1 1,,0 0,10.07,
9 3Lz e  6.60 x -0.90 -2 -2,-1,-2 -1 -1 -1,,-1 -1,5.70,
10 3S+3T  9.13 x  0.30 0 1,1,1 1 0 0,,0 0,9.43,
11 ChSt1  2.00  0.90 2 1,1,1 1 2 1,,2 1,2.90,
12 CUSp4  2.90  0.57 1 0,1,2 2 2 1,,1 0,3.47,
13 CCoSp3  3.00  0.86 3 2,1,2 2 2 2,,1 1,3.86,
64.08,,,,,66.74,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 6.75,6.75,7.25 7.00 7.25 6.50,,7.00 7.25,7.04,
Transition / Linking Footwork  2.00 7.50 6.00,6.25,6.75 6.50 7.00 6.00,,6.75 6.75,6.57,
Performance / Execution  2.00 7.25 6.25,6.50,7.00 6.75 7.50 6.00,,7.25 7.50,6.93,
Choreography / Composition  2.00 7.50 6.50,6.50,7.25 7.25 7.50 6.75,,7.00 7.50,7.11,
Interpretation  2.00 7.50 6.00,6.50,7.00 7.00 7.75 6.50,,7.25 7.25,7.00,
Judges Total Program Component Score (factored),,,,,69.30,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Takahito MURA JPN,23,133.72  62.16,,71.56,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2T  1.30  0.06 0 1,0,1 0 0 0,,1 0,1.36,
2 3Lz+3T  10.10  0.50 1 0,0,2 0 1 1,,1 1,10.60,
3 3A  8.50 -1.71 -1 -2,-2,0 -2 -2 -2,,-2 -1,6.79,
4 CCSp2  2.30  0.57 1 0,1,2 1 2 1,,1 1,2.87,
5 3Lz  6.00  0.90 0 1,1,1 0 2 2,,2 2,6.90,
6 3A+2T  9.80  1.14 0 1,1,1 1 2 2,,1 1,10.94,
7 2S  1.43 x  0.00 0 0,0,0 0 0 0,,2 0,1.43,
8 CiSt2  2.60  0.57 1 1,1,1 1 1 2,,2 1,3.17,
9 3Lo  5.61 x  0.80 1 0,1,1 1 0 2,,2 2,6.41,
10 CCoSp3  3.00  0.57 1 0,1,2 1 2 1,,1 1,3.57,
11 2F e  1.98 x -0.30 -1 -1,-1,-1 -1 -1 -1,,-1 -2,1.68,
12 ChSt1  2.00  0.80 1 0,1,1 1 1 2,,2 1,2.80,
13 FSSp4  3.00  0.64 1 0,2,1 1 2 2,,1 1,3.64,
57.62,,,,,62.16,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 7.25,7.75,7.50 7.25 7.50 7.50,,7.50 7.75,7.46,
Transition / Linking Footwork  2.00 7.00 7.50,6.75,6.75 6.25 7.00 7.00,,6.25 7.25,6.86,
Performance / Execution  2.00 7.25 7.00,6.75,7.25 6.50 7.50 7.25,,7.00 7.50,7.14,
Choreography / Composition  2.00 7.50 7.25,7.00,7.00 6.75 7.50 7.25,,7.25 7.75,7.25,
Interpretation  2.00 7.25 7.00,7.00,7.00 6.25 7.25 7.25,,6.75 7.50,7.07,
Judges Total Program Component Score (factored),,,,,71.56,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,Total,Total,,Total,Total,
Rank Name Nation Number,Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
7 Denis TEN KAZ  22,132.30,63.22,,70.08,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 2T  1.30  0.06 0 0 1,1 0,0 1,,0 0,1.36,
2 4T< <  7.20 -3.00 -3 -3 -3,-3 -3,-3 -3,,-3 -3,4.20,
3 3A+3T  12.60  1.57 1 0 2,2 1,2 1,,2 2,14.17,
4 CiSt4  3.90  1.10 1 1 0,1 2,2 3,,2 2,5.00,
"",Info,,,,,Info
5 FSSp4  3.00  0.71 1 1 1,2 2,1 2,,1 2,3.71,
6 2Lz+1Lo+3S  7.48 x  0.50 0 0 1,1 1,0 2,,1 1,7.98,
7 3Lo  5.61 x  0.10 -1 -1 0,0 1,0 1,,1 0,5.71,
8 3F+2T  7.26 x  0.40 1 0 0,0 0,1 1,,2 1,7.66,
9 2A  3.63 x  0.36 0 1 0,1 1,0 2,,1 1,3.99,
10 CCSp4  3.20  0.03 0 1 -1,0 -2,0 0,,1 0,3.23,
11 1F  0.55 x -0.01 0 0 0,0 -1,0 -1,,0 0,0.54,
12 ChSt1  2.00  0.60 1 0 1,0 1,0 2,,2 1,2.60,
13 CCoSp3  3.00  0.07 0 0 0,0 0,0 2,,1 0,3.07,
60.73,,,,,63.22,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.00 6.75,7.00 7.50,7.00 8.25,,7.25 7.25,7.14,
Transition / Linking Footwork  2.00 6.75 6.75 7.00,6.50 6.50,6.50 7.50,,7.00 7.00,6.79,
Performance / Execution  2.00 7.00 6.75 7.00,6.25 6.75,6.75 7.25,,7.25 7.00,6.93,
Choreography / Composition  2.00 7.25 7.25 7.00,6.75 7.00,7.25 7.25,,7.50 7.25,7.18,
Interpretation  2.00 7.00 7.00 6.75,6.50 6.75,7.25 7.00,,7.25 7.50,7.00,
Judges Total Program Component Score (factored),,,,,70.08,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total,Total,,Total,Total,
Rank Name Nation Number,Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
8 Misha GE UZB  17,132.04,63.04,,69.00,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3A<< <<  3.30 -1.50 -3 -3 -3,-3 -3,-3 -3,,-2 -3,1.80,
2 3F  5.30  0.70 0 1 1,-1 1,2 2,,1 1,6.00,
3 3Lz+3T< <  8.90 -0.60 -1 -1 -1,-1 0,-1 -2,,-1 0,8.30,
4 3Lz  6.00  0.60 1 1 0,0 1,2 1,,1 1,6.60,
5 FSSp2  2.30  0.57 1 1 1,0 2,2 1,,1 1,2.87,
6 3F+2T e  6.60 -0.80 -1 -1 -1,-1 -1,-1 -2,,-1 -2,5.80,
7 3Lo  5.61 x  0.70 1 2 1,0 1,1 1,,1 1,6.31,
8 3S+2T  6.05 x  0.40 0 0 0,0 1,1 1,,1 1,6.45,
9 2A  3.63 x  0.07 0 1 0,0 1,0 0,,0 0,3.70,
10 CCSp3  2.80  0.07 0 1 0,0 2,0 0,,0 0,2.87,
11 CiSt3  3.30  1.14 2 3 2,2 3,2 3,,2 2,4.44,
12 CCoSp4  3.50  0.50 1 1 0,1 2,1 1,,1 1,4.00,
13 ChSt1  2.00  1.90 2 3 1,2 3,3 3,,3 3,3.90,
59.29,,,,,63.04,
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 7.00 7.00,6.75 7.00,7.25 6.75,,7.00 6.50,6.86,
Transition / Linking Footwork  2.00 5.50 6.50 7.00,6.00 6.75,6.75 5.00,,6.75 6.00,6.32,
Performance / Execution  2.00 6.50 7.50 7.50,7.00 7.25,7.50 7.00,,7.75 6.50,7.18,
Choreography / Composition  2.00 6.50 7.75 7.25,6.50 7.50,6.75 6.50,,7.50 6.75,6.96,
Interpretation  2.00 6.50 7.75 7.00,6.75 7.75,7.50 7.00,,7.50 6.75,7.18,
Judges Total Program Component Score (factored),,,,,69.00,
Deductions:,,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
9 Jinlin GUAN CHN  16,,130.17  63.17,,67.00,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz+3T  10.10  1.10 2 2 2,,1 2 2 0,,2 0,11.20,
2 3S  4.20  0.60 1 1 1,,1 1 1 0,,1 0,4.80,
3 3F  5.30  0.20 1 1 0,,-1 1 0 0,,0 0,5.50,
4 FCSp4  3.20  0.64 1 1 2,,1 2 1 0,,2 1,3.84,
"",,Info,,,,Info
5 CSSp4  3.00  0.64 1 2 1,,1 2 2 0,,2 0,3.64,
6 SeSt3  3.30  0.79 1 2 2,,1 3 2 1,,2 1,4.09,
7 2A  3.63 x  0.64 1 1 1,,2 2 1 0,,2 1,4.27,
8 3F+2T  7.26 x  0.10 0 0 0,,0 0 1 0,,1 0,7.36,
9 2A+2T+2T  6.49 x  0.36 1 1 1,,0 1 1 0,,1 0,6.85,
10 2Lz  2.31 x  0.09 1 0 0,,0 1 1 0,,0 0,2.40,
11 3Lo< <  3.96 x -0.70 -1 -1 -1,,-1 -2 -1 -1,,-1 -1,3.26,
12 ChSt1  2.00  1.00 1 1 2,,1 2 2 1,,2 0,3.00,
13 CCoSp3  3.00 -0.04 -1 -1 0,,0 0 0 0,,0 0,2.96,
57.75,,,,,63.17,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.75 7.00,,6.50 7.25 7.25 6.75,,7.00 6.25,6.89,
Transition / Linking Footwork  2.00 5.75 6.25 6.75,,6.00 6.75 7.00 6.50,,6.75 6.00,6.43,
Performance / Execution  2.00 6.75 7.25 7.00,,6.25 6.50 7.25 6.25,,6.75 6.00,6.68,
Choreography / Composition  2.00 6.25 7.00 7.25,,6.25 6.75 7.25 6.75,,7.00 6.25,6.75,
Interpretation  2.00 6.25 7.50 7.25,,6.25 6.75 7.25 6.25,,7.00 6.50,6.75,
Judges Total Program Component Score (factored),,,,,67.00,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
10 Tatsuki MACHIDA JPN  19,,125.67  56.91,,69.76,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.20,
2 1A+2T  2.40  0.00 -1 1 0,,0 0 0 0,,0 0,2.40,
3 3Lo  5.10  0.00 -1 0 0,,0 0 0 0,,0 0,5.10,
4 SlSt3  3.30  0.57 2 0 1,,2 1 1 1,,1 1,3.87,
5 FSSp4  3.00  0.71 2 1 1,,3 1 2 1,,2 1,3.71,
6 3A  9.35 x  1.43 2 0 3,,2 1 1 2,,1 1,10.78,
7 3Lz+2T+2Lo  10.01 x  0.90 2 1 2,,2 1 1 1,,1 1,10.91,
8 2F e  1.98 x -0.30 -1 -1 -2,,-1 -1 -1 -1,,-1 -1,1.68,
9 ChSt1  2.00  0.70 1 1 1,,1 1 1 1,,1 1,2.70,
10 FCCoSp3  3.00  0.29 1 0 0,,1 1 0 0,,1 1,3.29,
11 1Lz  0.66 x -0.04 -1 0 -1,,-1 0 0 -1,,0 0,0.62,
12 3S+1T  5.06 x -0.70 -1 -1 -1,,-1 -1 0 -1,,-1 -1,4.36,
13 CCoSp3  3.00  0.29 1 0 0,,0 0 1 1,,1 2,3.29,
56.06,,,,,56.91,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 7.25 6.75,,6.75 7.00 7.25 7.00,,7.25 7.50,7.14,
Transition / Linking Footwork  2.00 6.75 7.00 6.00,,6.25 6.75 6.75 6.75,,6.75 7.25,6.71,
Performance / Execution  2.00 7.00 7.25 6.50,,6.25 7.25 6.50 6.75,,7.00 7.50,6.89,
Choreography / Composition  2.00 7.00 7.00 6.75,,6.75 7.50 7.00 7.00,,7.25 7.50,7.07,
Interpretation  2.00 7.25 7.00 6.25,,6.50 7.50 7.00 7.25,,7.00 7.50,7.07,
Judges Total Program Component Score (factored),,,,,69.76,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
11 Nan SONG CHN  13,,121.17  59.37,,62.80,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,7.30,
2 3T  4.10 -1.50 -2 -2 -2,,-2 -2 -2 -3,,-2 -3,2.60,
3 3A+2T  9.80  0.43 1 0 2,,0 1 0 0,,1 0,10.23,
4 CSSp4  3.00  0.43 1 2 1,,1 1 0 0,,1 1,3.43,
"",,Info,,,,Info
5 SlSt3  3.30  0.57 1 1 2,,2 1 1 1,,1 1,3.87,
6 1A  1.21 x -0.51 -3 -2 -2,,-3 -2 -3 -2,,-3 -3,0.70,
7 3F+2T e  7.26 x -0.70 0 -2 0,,-1 -1 -1 -1,,-2 -1,6.56,
8 FCSp3  2.80  0.00 1 0 0,,0 0 0 0,,0 0,2.80,
9 3Lz  6.60 x  0.70 1 1 2,,1 1 1 0,,1 1,7.30,
10 3S  4.62 x -0.30 0 0 0,,0 0 -1 -1,,-1 -1,4.32,
11 ChSt1  2.00  0.70 2 1 1,,1 1 1 0,,1 1,2.70,
12 2A+2T  5.06 x  0.07 1 0 1,,0 0 0 0,,0 0,5.13,
13 CCoSp1  2.00  0.43 2 1 2,,1 1 0 0,,0 1,2.43,
62.05,,,,,59.37,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.50 7.25,,7.00 6.50 6.75 6.25,,6.00 6.00,6.57,
Transition / Linking Footwork  2.00 6.75 5.25 6.25,,5.75 6.00 6.25 6.00,,4.75 5.50,5.86,
Performance / Execution  2.00 7.00 6.00 6.75,,6.50 6.75 6.75 6.25,,5.00 5.75,6.39,
Choreography / Composition  2.00 7.00 6.25 6.25,,6.50 6.25 6.50 6.50,,5.25 5.75,6.29,
Interpretation  2.00 7.00 6.00 6.25,,6.75 6.50 6.75 6.00,,5.00 5.75,6.29,
Judges Total Program Component Score (factored),,,,,62.80,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
12 Christopher CALUZA PHI  11,,114.58  52.78,,61.80,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lo  5.10  0.70 0 1 1,,1 0 2 2,,1 1,5.80,
2 3Lz+2T  7.30  0.40 0 0 0,,1 -1 1 1,,1 1,7.70,
3 3F e  5.30 -0.80 -1 -2 0,,-1 -1 -1 -2,,-1 -1,4.50,
4 CiSt3  3.30  0.57 1 1 1,,1 1 2 1,,1 2,3.87,
5 2A  3.30  0.21 0 0 1,,1 0 1 0,,1 0,3.51,
6 FCSSp3  2.60  0.57 0 1 1,,2 1 2 2,,1 0,3.17,
7 FCSp2  2.30  0.50 0 1 1,,2 1 1 2,,1 0,2.80,
8 3Lo<+SEQ <  3.17 x -1.60 -3 -2 -2,,-3 -2 -2 -2,,-2 -3,1.57,
9 3S<+2T+2Lo <  6.60 x -0.70 -1 -1 -2,,-1 -1 -1 -1,,-1 -1,5.90,
10 3Lz  6.60 x  0.40 0 0 1,,2 0 1 0,,2 0,7.00,
11 ChSt1  2.00  1.10 1 2 2,,3 1 2 1,,2 1,3.10,
12 A  0.00 x  0.00 - - -,,- - - -,,- -,0.00,
13 CCoSp3  3.00  0.86 0 2 1,,3 2 2 2,,2 1,3.86,
50.57,,,,,52.78,
Program Components Factor,,,,,,
Skating Skills  2.00 5.75 6.50 6.25,,6.25 5.50 6.25 5.75,,6.25 6.25,6.11,
Transition / Linking Footwork  2.00 5.50 6.50 6.00,,6.25 5.25 5.75 5.50,,6.25 6.00,5.89,
Performance / Execution  2.00 5.50 6.25 6.25,,6.75 5.75 7.00 6.00,,6.75 6.75,6.36,
Choreography / Composition  2.00 5.75 6.25 6.25,,6.75 5.50 6.50 6.00,,6.50 6.00,6.18,
Interpretation  2.00 5.50 6.25 6.50,,7.00 5.75 6.50 6.00,,7.00 6.50,6.36,
Judges Total Program Component Score (factored),,,,,61.80,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
13 Min-Seok KIM KOR,4,107.75  56.53,,52.22,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50  1.43 1 2,2,1 1 1 2,,1 2,9.93,
2 3Lo  5.10  0.70 1 1,1,1 2 0 1,,1 1,5.80,
3 3A+2T  9.80 -0.86 -1 -1,0,-1 -1 -1 -1,,-2 0,8.94,
