ISU GP NHK Trophy 2017,,,
Composition 1.00,7.00 6.75 8.50 7.75 6.75 7.25 7.50 7.00 7.00,,7.18
Interpretation of the Music 1.00,7.50 6.75 8.25 7.75 7.25 7.25 7.25 7.00 7.00,,7.29
Judges Total Program Components Score (factored),,,36.08
Deductions:,,,0.00
"X Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
7 Dmitri ALIEV RUS 8,77.51 39.40 39.11,,1.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 4Lz< < 9.50 -4.00 -3 -3 -3,-3 -3 -3 -3 -3 -3,,5.50
2 4T+2T 11.60 1.00 2 1 1,0 0 1 1 2 1,,12.60
3 FCSp3 2.80 0.21 1 1 1,0 0 0 1 0 0,,3.01
4 3A 9.35 X -2.29 -3 -3 -2,-2 -2 -2 -2 -3 -2,,7.06
5 CSSp4 3.00 0.43 1 1 1,1 0 1 1 0 1,,3.43
6 StSq3 3.30 0.50 2 1 1,1 1 1 1 1 1,,3.80
7 CCoSp4 3.50 0.50 2 1 1,1 1 1 1 0 1,,4.00
43.05,,,39.40
Program Components Factor,,,
Skating Skills 1.00 8.25 7.75 8.50,7.75 7.75 7.75 8.50 7.75 8.00,,7.96
Transitions 1.00 8.00 7.00 8.25,7.75 7.50 7.25 8.25 7.75 8.00,,7.79
Performance 1.00 7.50 7.50 8.25,7.50 7.50 7.50 8.25 7.75 7.75,,7.68
Composition 1.00 7.75 7.50 8.75,8.00 7.50 7.75 8.50 8.00 8.00,,7.93
Interpretation of the Music 1.00 8.00 7.25 8.50,7.25 7.75 7.50 8.25 7.75 7.75,,7.75
Judges Total Program Components Score (factored),,,39.11
Deductions: Falls:  -1.00 (1),,,-1.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
8 Deniss VASILJEVS LAT 7,76.51 38.54 38.97,,1.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz+3T 10.30 1.40 2 2 2,2 1 2 2 2 2,,11.70
2 3A 8.50 -3.00 -3 -3 -3,-3 -3 -3 -3 -3 -3,,5.50
3 CCSp3 2.80 0.36 1 2 0,0 1 1 1 0 1,,3.16
4 3F 5.83 X 0.90 1 2 1,1 1 1 2 1 2,,6.73
5 CCoSp3 3.00 0.57 2 1 2,1 0 1 1 1 1,,3.57
6 StSq3 3.30 0.79 2 2 1,2 1 2 2 1 1,,4.09
7 FSSp4 3.00 0.79 2 1 1,2 2 2 2 1 1,,3.79
36.73,,,38.54
Program Components Factor,,,
Skating Skills 1.00 8.25 7.50 7.25,8.25 7.75 8.00 8.25 7.50 7.75,,7.86
Transitions 1.00 7.75 7.50 7.25,7.75 7.50 7.50 8.00 7.50 7.25,,7.54
Performance 1.00 7.75 7.75 7.50,8.25 7.75 8.00 8.25 7.75 7.50,,7.82
Composition 1.00 8.00 7.50 7.75,8.00 7.50 8.25 8.50 7.75 7.50,,7.82
Interpretation of the Music 1.00 8.25 7.75 7.75,8.25 7.75 8.00 8.50 7.50 7.75,,7.93
Judges Total Program Components Score (factored),,,38.97
Deductions: Falls:  -1.00 (1),,,-1.00
"X Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
9 Michal BREZINA CZE 5,76.24 37.28 39.96,,1.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 4S< < 8.10 -4.00 -3 -3 -3,-3 -3 -3 -3 -3 -3,,4.10
2 3A 8.50 1.43 2 1 1,2 1 2 2 1 1,,9.93
3 FSSp3 2.60 0.71 1 1 0,2 1 2 1 2 2,,3.31
4 CCSp4 3.20 0.43 1 1 1,0 0 1 1 1 1,,3.63
5 3Lz+2T 8.03 X 0.40 0 1 0,1 0 1 1 1 0,,8.43
6 StSq2 2.60 1.07 2 2 1,2 2 2 2 3 3,,3.67
7 CCoSp4 3.50 0.71 1 2 1,1 2 2 1 1 2,,4.21
36.53,,,37.28
Program Components Factor,,,
Skating Skills 1.00 7.75 7.75 8.00,8.00 8.00 8.25 8.25 8.25 8.25,,8.07
Transitions 1.00 7.50 7.25 7.50,7.75 7.50 7.75 8.00 7.50 7.75,,7.61
Performance 1.00 7.75 7.75 8.00,8.25 8.00 8.00 8.25 8.25 8.25,,8.07
Composition 1.00 7.50 7.50 8.25,8.00 7.50 8.50 8.50 8.00 8.25,,8.00
Interpretation of the Music 1.00 7.75 7.75 8.25,8.50 8.00 8.25 8.25 8.50 8.50,,8.21
Judges Total Program Components Score (factored),,,39.96
Deductions: Falls:  -1.00 (1),,,-1.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
10 Hiroaki SATO JPN,1 75.95 40.56 35.39,,0.00
"# Executed Info Base GOE J1",J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3A 8.50 0.43 1,0 0 0 0 1 1 1 0,,8.93
2 4T+2T 11.60 -0.17 0,0 -1 -1 0 0 0 0 0,,11.43
3 FCSp4 3.20 0.07 0,1 0 0 0 0 1 0 0,,3.27
4 StSq3 3.30 0.71 1,1 0 1 2 2 2 2 1,,4.01
5 3Lz 6.60 X -0.50 -1,-1 -1 -1 -1 0 0 0 -1,,6.10
6 CSSp3 2.60 0.36 0,1 0 0 1 1 1 1 1,,2.96
7 CCoSp4 3.50 0.36 1,1 1 0 0 1 1 0 1,,3.86
39.30,,,40.56
Program Components Factor,,,
Skating Skills 1.00 7.25 7.00,7.50 7.00 6.75 7.75 7.75 6.75 7.50,,7.25
Transitions 1.00 6.75 6.50,7.25 6.50 6.50 7.50 7.25 6.75 6.75,,6.82
Performance 1.00 6.75 6.75,7.50 7.25 6.50 7.50 7.50 7.00 7.25,,7.14
Composition 1.00 7.00 6.75,7.75 7.00 6.25 7.50 7.25 6.75 7.25,,7.07
Interpretation of the Music 1.00 7.00 7.00,7.75 7.00 6.75 7.25 7.50 7.00 7.00,,7.11
Judges Total Program Components Score (factored),,,35.39
Deductions:,,,0.00
"X Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
11 Nam NGUYEN CAN,4 65.82 32.76 35.06,,2.00
"# Executed Info Base GOE J1",J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 4T< < 8.00 -4.00 -3,-3 -3 -3 -3 -3 -3 -3 -3,,4.00
2 4S+COMBO 10.50 -4.00 -3,-3 -3 -3 -3 -3 -3 -3 -3,,6.50
3 FCSp3 2.80 0.07 0,0 -1 0 0 0 0 1 1,,2.87
4 3A 9.35 X -0.14 0,0 -1 0 0 0 1 -1 0,,9.21
5 CSSp3 2.60 0.14 0,0 0 0 0 1 0 1 1,,2.74
6 StSq3 3.30 0.43 1,1 0 1 1 1 1 0 1,,3.73
7 CCoSp4 3.50 0.21 1,0 0 1 0 0 0 1 1,,3.71
40.05,,,32.76
Program Components Factor,,,
Skating Skills 1.00 7.50 7.25,6.50 7.25 7.25 7.00 7.75 6.50 7.25,,7.14
Transitions 1.00 7.00 6.50,6.50 7.25 7.00 6.00 7.25 6.00 7.00,,6.75
Performance 1.00 6.75 6.75,7.25 7.25 7.00 6.75 7.25 6.50 7.00,,6.96
Composition 1.00 7.25 7.00,7.50 7.50 7.25 7.00 7.50 6.50 7.25,,7.25
Interpretation of the Music 1.00 6.75 6.50,7.00 7.50 7.00 7.00 7.25 6.25 7.25,,6.96
Judges Total Program Components Score (factored),,,35.06
Deductions: Falls:  -2.00 (2),,,-2.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
