ISU GP NHK Trophy 2017,,,
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1! Not clear edge",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
5 Mirai NAGASU USA 9,65.17 34.45 30.72,,0.00
"# Executed Info Base GOE J1 J2 J3 J4",J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3A 8.50 -0.86 -1 -1 0 -1,-1 -1 -1 1 -2,,7.64
2 3F+3T< < 8.30 -0.70 0 -1 -1 -1,-1 -1 -1 -1 -1,,7.60
3 FCSp4 3.20 0.71 2 1 1 1,2 1 2 2 1,,3.91
4 3Lz<! ! 4.62 X -1.60 -3 -2 -2 -2,-2 -2 -3 -1 -3,,3.02
5 CCoSp4 3.50 1.00 2 2 2 2,2 1 2 2 2,,4.50
6 StSq3 3.30 0.57 1 1 2 1,1 1 1 2 1,,3.87
7 LSp4 2.70 1.21 3 2 3 2,3 2 2 3 2,,3.91
34.12,,,34.45
Program Components Factor,,,
Skating Skills 0.80 7.75 7.25 8.00 7.25,7.75 8.25 7.50 8.25 8.25,,7.82
Transitions 0.80 7.75 6.75 7.50 7.50,7.00 7.25 6.75 8.00 7.25,,7.29
Performance 0.80 8.50 7.25 8.00 7.75,7.50 7.75 7.25 8.25 8.25,,7.82
Composition 0.80 8.25 7.00 7.75 7.75,7.75 7.75 7.50 7.75 7.50,,7.68
Interpretation of the Music 0.80 8.50 7.25 7.75 7.50,7.50 7.50 7.50 8.25 8.50,,7.79
Judges Total Program Components Score (factored),,,30.72
Deductions:,,,0.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1! Not clear edge",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
6 Satoko MIYAHARA JPN 11,65.05 31.02 34.03,,0.00
"# Executed Info Base GOE J1 J2 J3 J4",J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz<+2T < 5.50 -0.90 -1 -2 -1 -1,-2 -1 -1 -1 -2,,4.60
2 FCSp4 3.20 0.64 2 1 1 1,1 1 1 2 2,,3.84
3 CCoSp4 3.50 0.71 1 2 2 1,1 0 1 2 2,,4.21
4 3Lo 5.61 X 0.20 1 0 1 0,0 0 1 0 -1,,5.81
5 StSq3 3.30 1.00 3 2 2 1,1 2 2 3 2,,4.30
6 2A 3.63 X 0.50 1 2 2 1,0 1 1 1 0,,4.13
7 LSp4 2.70 1.43 3 3 3 2,3 2 3 3 3,,4.13
27.44,,,31.02
Program Components Factor,,,
Skating Skills 0.80 8.50 8.50 8.75 7.75,7.75 8.75 8.25 9.00 9.00,,8.50
Transitions 0.80 8.50 8.00 8.50 8.00,7.25 8.25 8.50 8.75 8.25,,8.29
Performance 0.80 9.00 8.25 9.00 8.00,7.75 8.50 8.50 9.25 8.50,,8.54
Composition 0.80 8.50 8.25 8.75 8.25,7.75 8.50 8.75 9.00 8.50,,8.50
Interpretation of the Music 0.80 8.75 8.50 9.00 8.00,8.25 8.75 8.75 9.25 9.00,,8.71
Judges Total Program Components Score (factored),,,34.03
Deductions:,,,0.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
7 Alena LEONOVA RUS 1,63.61 34.13 29.48,,0.00
"# Executed Info Base GOE J1 J2 J3 J4",J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3T+3T 8.60 0.60 0 2 1 0,1 1 1 1 1,,9.20
2 FCSp4 3.20 0.64 1 1 2 1,1 1 1 2 2,,3.84
3 StSq3 3.30 0.79 2 2 2 1,1 2 1 2 -1,,4.09
4 3F 5.83 X 0.20 1 1 1 -2,0 0 0 1 -1,,6.03
5 2A 3.63 X 0.43 1 1 1 0,1 1 1 1 0,,4.06
6 CCoSp4 3.50 0.50 1 1 1 0,1 1 1 1 1,,4.00
7 LSp4 2.70 0.21 0 1 1 0,0 1 1 0 0,,2.91
30.76,,,34.13
Program Components Factor,,,
Skating Skills 0.80 7.25 7.25 7.00 7.50,7.75 7.00 7.50 7.75 7.50,,7.39
Transitions 0.80 7.00 7.00 6.75 7.25,7.25 6.75 7.25 7.25 6.75,,7.04
Performance 0.80 7.50 7.50 7.25 7.50,8.00 7.00 7.50 7.75 7.50,,7.50
Composition 0.80 7.25 7.50 7.00 7.75,7.75 7.25 7.75 7.25 6.75,,7.39
Interpretation of the Music 0.80 7.50 7.50 7.25 7.50,8.25 7.25 7.75 8.00 7.25,,7.54
Judges Total Program Components Score (factored),,,29.48
Deductions:,,,0.00
"X Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
8 Yuna SHIRAIWA JPN 5,57.34 28.86 28.48,,0.00
"# Executed Info Base GOE J1 J2 J3 J4",J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz!+3T<< ! 7.30 -2.00 -3 -3 -3 -2,-3 -3 -3 -3 -2,,5.30
2 FSSp4 3.00 0.36 1 0 1 0,1 1 2 1 0,,3.36
3 LSp3 2.40 0.93 2 2 2 1,2 2 2 2 1,,3.33
4 2A 3.63 X -0.57 -1 -2 -1 -1,-1 -1 -1 -2 -1,,3.06
5 3F 5.83 X 0.40 1 -1 1 1,0 1 1 0 0,,6.23
6 StSq3 3.30 0.64 1 1 2 1,1 1 1 2 2,,3.94
7 CCoSp3 3.00 0.64 2 1 2 1,2 1 1 1 1,,3.64
28.46,,,28.86
Program Components Factor,,,
Skating Skills 0.80 7.75 7.25 7.00 7.50,7.50 7.50 7.50 7.50 7.50,,7.46
Transitions 0.80 7.75 6.75 6.50 7.25,6.75 6.75 7.25 6.75 6.75,,6.89
Performance 0.80 7.00 7.25 7.00 6.75,7.25 7.00 7.00 7.00 7.00,,7.04
Composition 0.80 7.25 7.25 6.75 7.25,7.00 7.25 7.50 6.25 6.75,,7.07
Interpretation of the Music 0.80 7.50 7.50 7.25 7.00,7.00 7.00 7.00 6.75 7.25,,7.14
Judges Total Program Components Score (factored),,,28.48
Deductions:,,,0.00
"<< Downgraded jumpX Credit highlight distribution, base value multiplied by 1.1! Not clear edge",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
9 Mariah BELL USA 7,57.25 26.94 30.31,,0.00
"# Executed Info Base GOE J1 J2 J3 J4",J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz!+3T< ! 9.00 -1.30 -2 -2 -3 -1,-2 -2 -2 -1 -2,,7.70
2 LSp4 2.70 0.93 2 2 2 0,2 2 2 2 1,,3.63
3 FSSp3 2.60 0.57 1 1 1 1,1 1 2 2 1,,3.17
4 2F* * 0.00 X 0.00 - - -,- - - - - -,,0.00
5 2A 3.63 X 0.36 0 1 1 1,1 1 0 0 1,,3.99
6 StSq3 3.30 0.79 1 2 2 2,1 1 1 2 2,,4.09
7 CCoSp4 3.50 0.86 1 2 3 1,2 2 1 2 2,,4.36
24.73,,,26.94
Program Components Factor,,,
Skating Skills 0.80 7.25 7.00 7.75 7.50,7.50 7.50 7.25 8.00 8.00,,7.54
Transitions 0.80 7.00 7.25 7.50 7.50,7.00 6.75 7.00 7.75 8.50,,7.29
Performance 0.80 7.25 7.25 8.00 8.00,7.75 7.25 7.25 8.25 8.00,,7.64
Composition 0.80 7.50 7.00 7.75 8.25,7.75 7.50 7.50 7.75 8.00,,7.68
Interpretation of the Music 0.80 7.75 7.50 8.00 8.00,7.50 7.25 7.50 8.00 8.25,,7.75
Judges Total Program Components Score (factored),,,30.31
Deductions:,,,0.00
"* Invalid element< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1","! Not clear edge",,
ISU GP NHK Trophy 2017,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
10 Nicole RAJICOVA SVK 6,53.36 27.33 27.03,,1.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3T+3T< < 7.30 -0.50 0 0 -1,-1 -1 0 -1 -1 -1,,6.80
2 3Lz< < 4.20 -2.10 -3 -3 -3,-3 -3 -3 -3 -3 -3,,2.10
3 FCSp3 2.80 0.57 1 1 1,0 2 1 2 1 1,,3.37
4 LSp4 2.70 0.29 0 1 1,0 1 1 1 0 0,,2.99
5 2A 3.63 X 0.43 2 1 1,1 1 1 1 0 0,,4.06
6 StSq3 3.30 0.71 1 2 2,1 2 2 1 1 1,,4.01
7 CCoSp4 3.50 0.50 1 1 1,1 2 1 1 1 1,,4.00
27.43,,,27.33
Program Components Factor,,,
Skating Skills 0.80 6.50 7.00 6.25,6.50 7.25 7.25 7.25 6.25 7.00,,6.82
Transitions 0.80 6.25 7.00 6.00,6.25 6.50 6.75 7.00 6.25 7.25,,6.57
Performance 0.80 6.25 7.25 6.25,6.25 7.00 7.00 7.00 6.25 6.75,,6.64
Composition 0.80 6.50 7.00 6.25,6.50 7.25 7.25 7.25 6.25 7.25,,6.86
Interpretation of the Music 0.80 6.75 7.25 6.50,6.00 7.25 7.00 7.00 6.50 7.50,,6.89
Judges Total Program Components Score (factored),,,27.03
Deductions: Falls:  -1.00 (1),,,-1.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
11 Soyoun PARK KOR 4,51.54 24.24 27.30,,0.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 2S+2T* * 1.30 -0.60 -3 -3 -3,-3 -3 -3 -3 -3 -3,,0.70
2 3Lo 5.10 -0.90 -2 -2 0,-2 -1 -1 -1 0 -2,,4.20
3 FCSp4 3.20 0.50 1 1 2,0 1 1 1 1 1,,3.70
4 2A 3.63 X 0.21 2 1 0,1 1 0 0 0 0,,3.84
5 StSq4 3.90 0.70 1 1 2,1 1 1 1 1 1,,4.60
6 LSp4 2.70 0.79 2 1 2,1 2 1 2 2 1,,3.49
7 CCoSp3 3.00 0.71 2 1 2,2 2 1 1 1 1,,3.71
22.83,,,24.24
Program Components Factor,,,
Skating Skills 0.80 7.00 7.00 7.00,7.50 7.25 6.50 7.00 6.75 7.00,,7.00
Transitions 0.80 6.50 7.00 6.75,7.25 6.50 6.25 6.50 6.75 6.00,,6.61
Performance 0.80 6.25 7.25 7.00,6.75 7.00 6.50 6.75 7.00 6.50,,6.79
Composition 0.80 6.75 7.00 6.75,7.75 7.25 6.75 7.00 6.50 6.50,,6.86
Interpretation of the Music 0.80 6.50 7.25 7.25,7.00 6.75 6.50 7.25 6.75 6.50,,6.86
Judges Total Program Components Score (factored),,,27.30
Deductions:,,,0.00
"* Invalid elementX Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
12 Alaine CHARTRAND CAN 3,49.60 23.06 27.54,,1.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz 6.00 -2.10 -3 -3 -3,-3 -3 -3 -3 -3 -3,,3.90
2 3Lo<+2T < 4.90 -0.70 -1 -1 -2,-1 -1 -1 -1 -1 -1,,4.20
3 FSSp4 3.00 0.14 1 0 1,0 0 0 0 1 0,,3.14
4 2A< < 2.53 X -0.57 -1 -2 -1,-2 -1 -1 -1 -1 -1,,1.96
5 StSq3 3.30 0.64 2 1 1,1 1 1 1 2 2,,3.94
6 LSp4 2.70 0.43 1 1 1,0 1 1 1 1 0,,3.13
7 CCoSp2 2.50 0.29 1 1 2,0 1 0 0 0 1,,2.79
24.93,,,23.06
Program Components Factor,,,
Skating Skills 0.80 7.00 6.75 6.50,6.50 7.25 6.75 7.00 7.50 7.00,,6.89
Transitions 0.80 7.50 6.75 6.25,6.50 6.75 6.50 6.50 7.00 7.50,,6.79
Performance 0.80 6.75 7.00 6.25,6.00 7.00 6.50 6.75 7.50 6.75,,6.71
Composition 0.80 7.00 7.25 6.50,6.75 7.25 7.00 7.25 7.25 7.25,,7.11
Interpretation of the Music 0.80 7.25 7.00 6.50,6.25 6.75 6.75 7.00 7.50 7.25,,6.93
Judges Total Program Components Score (factored),,,27.54
Deductions: Falls:  -1.00 (1),,,-1.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
