ISU GP NHK Trophy 2017,,,
Transitions 0.80,8.00 7.50 7.25 7.50 6.75 7.75 7.50 7.00 7.00,,7.36
Performance 0.80,8.50 7.50 7.50 8.25 7.25 7.75 7.75 7.50 7.75,,7.71
Composition 0.80,8.25 7.75 7.75 8.00 7.50 8.00 8.00 7.50 7.25,,7.79
Interpretation of the Music 0.80,8.25 7.50 7.75 8.50 7.25 8.00 8.25 7.50 7.50,,7.82
Judges Total Program Components Score (factored),,,30.66
Deductions:,,,0.00
"",Total Total Total,,
Rank Name,Nation Starting Segment Element Program,,Deductions
"",Number Score Score Component,,
"",= + Score (factorized),,-
5 Julianne SEGUIN / Charlie BILODEAU,CAN 6 63.98 31.95 32.03,,0.00
"# Executed Info Base GOE",J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Tw3 6.20 -0.10,0 0 -1 -1 2 0 0 -1 1,,6.10
2 2S<< << 0.40 -0.30,-3 -3 -3 -3 -3 -3 -3 -3 -3,,0.10
3 3Li4 4.50 0.79,2 2 2 1 2 1 2 1 1,,5.29
4 FiDs4 3.50 1.10,1 1 2 1 2 1 2 2 2,,4.60
5 3FTh 5.50 0.10,0 0 0 0 1 1 0 0 0,,5.60
6 StSq4 3.90 1.00,1 2 2 1 2 2 1 1 1,,4.90
7 PCoSp4 4.50 0.86,2 2 2 2 2 1 1 1 2,,5.36
28.50,,,31.95
Program Components Factor,,,
Skating Skills 0.80,8.00 8.25 8.00 8.00 8.00 8.50 8.25 7.50 7.50,,8.00
Transitions 0.80,7.75 7.75 8.25 8.00 8.50 8.25 7.75 7.00 7.75,,7.93
Performance 0.80,7.75 8.00 8.25 7.75 8.00 8.50 7.75 7.25 7.50,,7.86
Composition 0.80,7.75 8.50 8.50 8.25 8.25 8.50 8.25 7.50 7.75,,8.18
Interpretation of the Music 0.80,8.00 8.25 8.25 8.00 8.50 8.25 8.00 7.50 7.75,,8.07
Judges Total Program Components Score (factored),,,32.03
Deductions:,,,0.00
"<< Downgraded jump",,,
"",Total Total Total,,
Rank Name,Nation Starting Segment Element Program,,Deductions
"",Number Score Score Component,,
"",= + Score (factorized),,-
6 Miriam ZIEGLER / Severin KIEFER,AUT 4 62.61 33.27 29.34,,0.00
"# Executed Info Base GOE",J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3TwB 5.00 -0.70,-1 -1 -2 -2 0 -1 0 -1 -1,,4.30
2 3T 4.30 1.00,2 1 1 2 2 1 1 1 2,,5.30
3 FiDs4 3.50 0.40,1 0 0 0 2 1 0 1 1,,3.90
4 PCoSp3 4.00 0.00,0 0 -1 0 1 0 0 0 0,,4.00
5 3FTh 5.50 0.30,1 0 0 -1 1 1 0 0 1,,5.80
6 StSq4 3.90 1.00,2 1 1 2 2 1 1 1 2,,4.90
7 3Li4 4.50 0.57,1 1 1 1 2 1 1 1 2,,5.07
30.70,,,33.27
Program Components Factor,,,
Skating Skills 0.80,7.50 7.25 7.25 7.75 7.50 7.75 6.75 7.00 7.00,,7.32
Transitions 0.80,7.25 7.00 7.00 7.75 7.25 7.50 7.00 6.75 6.75,,7.11
Performance 0.80,8.00 7.25 7.00 7.50 8.00 7.75 7.00 7.25 7.00,,7.39
Composition 0.80,7.50 7.50 7.25 7.50 7.50 7.75 7.25 7.25 7.50,,7.43
Interpretation of the Music 0.80,8.00 7.00 7.00 8.00 7.75 7.50 7.00 7.25 7.50,,7.43
Judges Total Program Components Score (factored),,,29.34
Deductions:,,,0.00
ISU GP NHK Trophy 2017,,,
PAIRS SHORT PROGRAM,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,
Rank Name,Nation Starting Segment Element Program,,Deductions
"",Number Score Score Component,,
"",= + Score (factorized),,-
7 Sumire SUTO / Francis BOUDREAU-AUDET,JPN 2 51.69 26.17 25.52,,0.00
"# Executed Info Base GOE",J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Tw2 5.80 -0.50,0 -1 -2 -1 0 -1 0 -1 -1,,5.30
2 1S* * 0.00 0.00,- - - - - - - - -,,0.00
3 3STh 4.50 0.00,0 0 0 -1 0 0 0 0 1,,4.50
4 3Li4 4.50 0.50,2 1 1 1 1 1 1 0 1,,5.00
5 PCoSp3 4.00 0.03,1 -1 -1 0 1 0 0 0 0,,4.03
6 StSq3 3.30 0.14,1 0 0 1 0 0 0 0 1,,3.44
7 FiDs3 3.20 0.70,2 0 1 2 1 1 0 1 1,,3.90
25.30,,,26.17
Program Components Factor,,,
Skating Skills 0.80,7.25 6.25 6.50 6.50 6.75 6.50 6.00 6.25 6.75,,6.50
Transitions 0.80,6.75 6.00 6.25 6.25 6.50 6.00 5.50 5.75 6.75,,6.21
Performance 0.80,7.25 6.25 6.25 6.00 6.50 6.25 6.00 6.00 7.00,,6.32
Composition 0.80,6.50 6.50 6.50 6.00 7.00 6.50 6.25 6.25 7.25,,6.50
Interpretation of the Music 0.80,7.00 6.25 6.25 6.25 6.75 6.25 5.75 6.00 6.75,,6.36
Judges Total Program Components Score (factored),,,25.52
Deductions:,,,0.00
"* Invalid element",,,
"",Total Total Total,,
Rank Name,Nation Starting Segment Element Program,,Deductions
"",Number Score Score Component,,
"",= + Score (factorized),,-
8 Miu SUZAKI / Ryuichi KIHARA,JPN 1 44.83 22.90 22.93,,1.00
"# Executed Info Base GOE",J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz<! ! 4.20 -2.10,-3 -3 -3 -3 -3 -3 -3 -3 -3,,2.10
2 3TwB 5.00 -0.40,-1 0 0 -2 0 -2 0 -1 0,,4.60
3 3Li2 3.50 0.07,1 0 0 0 1 0 0 0 0,,3.57
4 3STh 4.50 -1.40,-2 -2 -2 -2 -2 -2 -2 -2 -2,,3.10
5 PCoSp2V 2.50 -0.17,-1 0 -2 -1 0 0 -1 -1 0,,2.33
6 StSq4 3.90 0.20,1 0 1 0 0 0 0 0 1,,4.10
7 FiDs1 2.80 0.30,0 0 1 1 1 0 0 0 1,,3.10
26.40,,,22.90
Program Components Factor,,,
Skating Skills 0.80,6.50 5.75 6.00 5.75 6.50 5.75 5.75 5.75 6.00,,5.93
Transitions 0.80,6.25 5.00 5.75 5.50 5.50 5.25 5.50 5.25 5.00,,5.39
Performance 0.80,7.00 5.50 6.00 5.50 6.00 5.50 5.75 5.25 5.75,,5.71
Composition 0.80,6.50 5.25 6.25 5.75 6.50 5.25 6.00 5.50 6.00,,5.89
Interpretation of the Music 0.80,7.00 5.25 6.00 5.50 6.25 5.50 5.75 5.50 5.75,,5.75
Judges Total Program Components Score (factored),,,22.93
Deductions: Falls:  -1.00,,,-1.00
"< Under-rotated jump! Not clear edge",,,
