ISU GP NHK Trophy 2017,,,
Interpretation of the Music 1.60,8.25 8.00 9.50 8.50 8.25 8.00 8.00 8.00 8.50,,8.21
Judges Total Program Components Score (factored),,,65.77
Deductions:,,,0.00
"X Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
3 Carolina KOSTNER ITA,12 137.67 62.96 75.71,,1.00
"# Executed Info Base GOE J1",J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3F+2T 6.60 1.30 2,2 2 2 2 1 1 2 2,,7.90
2 3F 5.30 1.60 2,2 3 3 2 2 2 2 3,,6.90
3 3Lo 5.10 1.50 2,2 1 3 2 2 2 2 3,,6.60
4 FCSp4 3.20 1.00 2,2 2 3 2 1 2 2 2,,4.20
5 FCCoSp4 3.50 1.00 1,2 2 2 2 2 2 2 3,,4.50
6 2T 1.43 X 0.09 0,0 1 0 0 1 0 1 1,,1.52
7 2A+1Lo+3S 9.02 X -2.10 -3,-3 -3 -3 -3 -3 -3 -3 -2,,6.92
8 2A 3.63 X 0.71 2,1 2 2 1 1 1 1 2,,4.34
9 3S+2T* * 4.84 X 0.70 1,1 1 1 1 1 1 2 1,,5.54
10 ChSq1 2.00 1.90 3,3 3 3 2 2 2 3 3,,3.90
11 StSq4 3.90 2.10 3,3 3 3 3 3 2 3 3,,6.00
12 CCoSp4 3.50 1.14 3,2 2 3 2 2 2 2 3,,4.64
52.02,,,62.96
Program Components Factor,,,
Skating Skills 1.60 9.25 9.50,9.50 9.50 9.75 9.25 9.25 9.25 9.50,,9.39
Transitions 1.60 9.50 9.25,9.25 9.50 9.50 9.50 9.00 9.25 9.50,,9.39
Performance 1.60 8.75 9.75,9.75 9.50 9.50 9.25 9.00 9.25 9.25,,9.36
Composition 1.60 9.50 9.50,9.50 9.75 9.75 9.25 9.25 9.50 9.50,,9.50
Interpretation of the Music 1.60 9.75 9.75,9.75 9.75 9.75 9.50 9.00 9.50 9.75,,9.68
Judges Total Program Components Score (factored),,,75.71
Deductions: Falls:  -1.00 (1),,,-1.00
"* Invalid elementX Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
4 Mirai NAGASU USA,8 129.29 66.20 63.09,,0.00
"# Executed Info Base GOE J1",J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3A< < 5.90 -2.29 -2,-2 -2 -1 -3 -2 -3 -3 -2,,3.61
2 3F+3T 9.60 0.70 1,2 2 0 1 1 1 0 1,,10.30
3 3S 4.40 0.70 1,1 1 1 1 1 1 1 1,,5.10
4 CCoSp4 3.50 0.93 2,1 2 1 2 2 2 2 2,,4.43
5 FCSp4 3.20 0.79 1,2 3 1 1 1 2 2 2,,3.99
6 2A+2T+2Lo 7.04 X 0.14 0,1 1 0 0 1 0 0 -1,,7.18
7 3Lz 6.60 X 0.00 0,0 0 0 0 0 0 0 0,,6.60
8 3Lo+2T 7.04 X 0.70 1,1 2 1 0 1 1 1 1,,7.74
9 StSq3 3.30 0.50 1,0 2 2 1 0 1 2 0,,3.80
10 ChSq1 2.00 0.90 1,1 2 1 0 1 1 2 2,,2.90
11 3Lo 5.61 X 1.10 1,1 2 0 2 2 2 1 2,,6.71
12 LSp4 2.70 1.14 3,2 3 1 2 2 2 3 2,,3.84
60.89,,,66.20
Program Components Factor,,,
Skating Skills 1.60 8.00 7.50,8.50 8.25 7.50 8.25 8.00 8.25 8.25,,8.07
Transitions 1.60 7.25 7.00,8.25 8.00 6.25 7.75 7.00 8.00 8.00,,7.57
Performance 1.60 8.25 7.50,8.75 8.00 7.00 8.25 8.00 8.25 8.50,,8.11
Composition 1.60 8.25 7.25,8.50 7.75 6.75 7.75 7.75 7.75 8.25,,7.82
Interpretation of the Music 1.60 7.75 7.25,8.50 8.00 6.75 7.75 7.50 8.25 8.75,,7.86
Judges Total Program Components Score (factored),,,63.09
Deductions:,,,0.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
5 Alena LEONOVA RUS,4 127.34 65.22 62.12,,0.00
"# Executed Info Base GOE J1",J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3T+3T 8.60 1.40 2,2 2 1 2 2 2 2 2,,10.00
2 3Lz 6.00 0.40 1,0 1 0 1 1 0 0 1,,6.40
3 2A 3.30 0.43 1,1 2 0 1 1 1 0 1,,3.73
4 FCSp4 3.20 0.50 1,1 1 1 2 1 1 1 0,,3.70
5 CCoSp3 3.00 0.50 1,0 1 1 2 1 1 1 1,,3.50
6 ChSq1 2.00 0.80 2,0 2 0 1 1 1 1 2,,2.80
7 3F+2T 7.26 X 0.70 1,0 2 1 1 1 1 1 1,,7.96
8 3F 5.83 X 0.80 2,1 2 0 1 1 1 1 1,,6.63
9 3S+2T+2Lo 8.25 X 0.50 1,1 1 0 1 1 0 0 1,,8.75
10 2A 3.63 X 0.21 1,0 1 0 1 1 0 0 0,,3.84
11 LSp4 2.70 0.21 0,1 1 1 0 0 1 0 -1,,2.91
12 StSq4 3.90 1.10 1,2 3 1 2 1 2 2 1,,5.00
57.67,,,65.22
Program Components Factor,,,
Skating Skills 1.60 7.50 7.25,8.25 6.50 7.50 7.50 8.00 7.75 7.75,,7.61
Transitions 1.60 7.25 7.25,8.25 6.50 7.75 7.50 8.25 7.25 7.25,,7.50
Performance 1.60 8.25 7.50,8.75 7.00 8.00 7.75 8.50 8.00 8.25,,8.04
Composition 1.60 7.75 7.25,8.50 6.50 8.25 7.75 8.25 7.75 7.00,,7.71
Interpretation of the Music 1.60 8.00 7.50,8.75 6.50 8.00 8.00 8.25 8.00 8.00,,7.96
Judges Total Program Components Score (factored),,,62.12
Deductions:,,,0.00
"X Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
6 Satoko MIYAHARA JPN,9 126.75 58.23 68.52,,0.00
"# Executed Info Base GOE J1",J2 J3 J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lo 5.10 0.60 1,0 1 0 1 1 1 1 1,,5.70
2 3Lz+3T< < 9.00 -0.70 -1,-1 0 -1 -1 -1 -1 -1 -1,,8.30
3 2F 1.90 0.00 0,0 0 -1 0 0 0 0 0,,1.90
4 FCSp3 2.80 0.57 2,1 2 1 1 1 1 1 1,,3.37
5 CCoSp4 3.50 0.79 1,1 2 1 2 2 1 2 2,,4.29
6 StSq4 3.90 1.50 2,2 2 1 2 2 2 3 3,,5.40
7 3Lz+2T+2Lo 10.01 X 0.00 0,0 1 0 0 0 -1 1 -1,,10.01
8 2A< < 2.53 X -0.50 -1,-1 -1 -1 -1 -1 -1 -1 -1,,2.03
9 2S 1.43 X -0.46 -3,-3 -3 -2 -2 -2 -2 -2 -2,,0.97
10 ChSq1 2.00 0.80 1,1 2 1 1 1 1 2 1,,2.80
11 2A+3T 8.36 X 0.90 2,1 2 1 1 1 1 2 1,,9.26
12 LSp4 2.70 1.50 3,3 3 2 3 3 3 3 3,,4.20
53.23,,,58.23
Program Components Factor,,,
Skating Skills 1.60 8.50 8.50,8.75 7.75 8.50 9.00 8.50 9.00 9.00,,8.68
Transitions 1.60 8.25 8.25,8.50 7.75 8.00 8.75 8.75 8.75 8.50,,8.43
Performance 1.60 8.75 8.50,9.00 7.75 8.25 8.25 8.25 8.75 8.50,,8.46
Composition 1.60 8.50 8.25,8.75 8.00 8.50 8.75 8.50 8.75 9.00,,8.57
Interpretation of the Music 1.60 8.75 8.50,9.25 7.75 8.50 8.50 8.50 9.25 8.75,,8.68
Judges Total Program Components Score (factored),,,68.52
Deductions:,,,0.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total,Total Total,,
Rank Name Nation Starting Segment,Element Program,,Deductions
Number Score,Score Component,,
"=",+ Score (factorized),,-
7 Rika HONGO JPN 7 122.00,58.55 64.45,,1.00
"# Executed Info Base GOE J1 J2 J3 J4 J5 J6",J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3F+3T< < 8.30 -0.30 0 -1 0 -1 -1 0,0 -1 0,,8.00
2 3S 4.40 0.00 1 0 0 0 -1 0,0 0 0,,4.40
3 3Lz! ! 6.00 -0.30 0 -1 0 -1 -1 0,0 -1 0,,5.70
4 StSq3 3.30 0.86 3 1 2 2 2 1,1 1 3,,4.16
5 FCSp4 3.20 0.50 1 1 2 1 1 1,1 1 0,,3.70
6 2A+3T<+2T < 8.36 X -0.36 0 -1 0 -1 0 -1,-1 -1 -1,,8.00
7 3Lo 5.61 X 0.70 1 1 1 1 1 1,2 0 1,,6.31
8 3F<< << 2.09 X -0.90 -3 -3 -3 -3 -3 -3,-3 -3 -3,,1.19
9 FCCoSp4 3.50 0.36 1 0 1 0 0 1,1 1 1,,3.86
10 ChSq1 2.00 1.60 3 2 3 1 2 2,2 2 3,,3.60
11 2A+2T 5.06 X 0.43 1 1 2 0 1 0,1 1 1,,5.49
12 CCoSp4 3.50 0.64 1 2 2 1 1 0,2 1 1,,4.14
55.32,,,58.55
Program Components Factor,,,
Skating Skills 1.60 8.00 7.75 8.75 8.00 7.25 7.75,8.25 7.75 8.25,,7.96
Transitions 1.60 8.25 7.50 8.50 8.00 7.50 7.25,7.75 7.50 8.00,,7.79
Performance 1.60 8.50 8.00 9.00 8.25 7.75 7.50,8.50 8.25 8.50,,8.25
Composition 1.60 8.25 7.50 8.75 8.25 7.50 7.75,8.50 7.75 8.50,,8.07
Interpretation of the Music 1.60 8.75 8.00 9.00 8.00 7.75 7.75,8.25 8.00 8.75,,8.21
Judges Total Program Components Score (factored),,,64.45
Deductions: Falls:  -1.00 (1),,,-1.00
"< Under-rotated jump<< Downgraded jumpX Credit highlight distribution, base value multiplied by 1.1! Not clear edge",,,
Total,Total Total,,
Rank Name Nation Starting Segment,Element Program,,Deductions
Number Score,Score Component,,
"=",+ Score (factorized),,-
8 Yuna SHIRAIWA JPN 5 114.60,55.29 59.31,,0.00
"# Executed Info Base GOE J1 J2 J3 J4 J5 J6",J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz+3T 10.30 0.80 1 1 2 1 1 1,1 2 1,,11.10
2 2A 3.30 0.71 2 1 2 1 1 1,1 2 2,,4.01
3 FSSp4 3.00 0.21 1 0 1 0 0 0,1 1 0,,3.21
4 StSq3 3.30 0.57 2 1 1 1 0 1,1 1 2,,3.87
5 3Lz+3T 11.33 X -0.60 -1 -1 0 0 -1 -1,-1 -2 -1,,10.73
6 3S< < 3.41 X -0.70 -1 -1 -1 -1 -1 -1,-1 -1 -1,,2.71
7 CCoSp4 3.50 0.57 1 1 2 1 2 1,1 1 1,,4.07
8 ChSq1 2.00 0.50 1 1 2 0 0 1,0 1 1,,2.50
9 3F 5.83 X 0.60 1 0 1 0 1 1,1 2 1,,6.43
10 2A< < 2.53 X -0.86 -1 -2 -2 -2 -2 -1,-1 -2 -2,,1.67
11 LSp3 2.40 0.57 2 1 2 1 1 1,1 1 1,,2.97
12 2Lo 1.98 X 0.04 0 0 0 0 0 0,0 1 1,,2.02
52.88,,,55.29
Program Components Factor,,,
Skating Skills 1.60 7.75 7.50 7.75 7.25 7.75 7.25,7.75 7.50 8.50,,7.61
Transitions 1.60 7.25 7.00 7.25 7.00 7.00 6.50,7.25 7.25 7.50,,7.14
Performance 1.60 8.00 7.50 7.50 7.00 7.50 7.25,7.50 7.75 8.00,,7.57
Composition 1.60 7.75 7.25 7.50 7.25 7.50 6.75,7.25 7.25 7.75,,7.39
Interpretation of the Music 1.60 7.75 7.50 7.50 7.00 7.25 7.00,6.75 7.50 8.00,,7.36
Judges Total Program Components Score (factored),,,59.31
Deductions:,,,0.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
9 Alaine CHARTRAND CAN 1,109.76 55.03 55.73,,1.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz+3T 10.30 0.60 0 1 2,1 1 1 0 1 1,,10.90
2 3F<! ! 3.70 -1.60 -3 -3 -2,-2 -2 -2 -2 -2 -3,,2.10
3 FCCoSp4 3.50 0.29 0 0 1,0 0 1 1 1 1,,3.79
4 StSq4 3.90 0.80 1 1 2,1 1 1 1 1 2,,4.70
5 2A+1Lo+3S< < 7.59 X -0.50 0 -1 -1,-1 -1 -1 -1 -1 -1,,7.09
6 3Lz< < 4.62 X -2.10 -3 -3 -3,-3 -3 -3 -3 -3 -3,,2.52
7 3Lo 5.61 X -2.10 -3 -3 -3,-3 -3 -3 -3 -3 -3,,3.51
8 3S 4.84 X 0.00 0 0 0,0 0 0 -1 0 0,,4.84
9 ChSq1 2.00 0.80 1 1 2,1 1 1 1 1 2,,2.80
10 2A+2Lo 5.61 X 0.14 0 0 1,0 1 0 0 0 1,,5.75
11 FCSSp3 2.60 0.43 0 1 2,0 2 1 1 0 1,,3.03
12 CCoSp4 3.50 0.50 0 1 2,1 1 1 1 1 1,,4.00
57.77,,,55.03
Program Components Factor,,,
Skating Skills 1.60 6.75 6.75 7.75,6.75 7.25 7.25 7.00 7.50 7.00,,7.07
Transitions 1.60 5.50 6.50 7.50,6.50 7.00 6.75 6.50 7.00 7.00,,6.75
Performance 1.60 6.00 7.00 8.00,6.50 7.25 6.75 6.75 7.00 6.75,,6.86
Composition 1.60 6.50 6.75 7.75,6.75 7.50 7.00 7.25 7.25 7.25,,7.11
Interpretation of the Music 1.60 6.50 6.75 8.00,6.50 7.25 6.75 7.00 7.50 7.50,,7.04
Judges Total Program Components Score (factored),,,55.73
Deductions: Falls:  -1.00 (1),,,-1.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1! Not clear edge",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
10 Mariah BELL USA 6,108.79 52.84 57.95,,2.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lz 6.00 -1.30 -2 -2 -2,-2 -1 -2 -2 -2 -1,,4.70
2 3Lo 5.10 0.00 0 -1 0,0 0 0 0 0 0,,5.10
3 2A+2T 4.60 0.14 1 0 1,0 0 1 0 0 0,,4.74
4 StSq4 3.90 0.70 1 1 2,1 1 1 1 1 0,,4.60
5 2A 3.63 X 0.64 2 1 2,1 1 2 1 1 1,,4.27
6 3Lz+1Lo+3S< < 10.56 X -2.10 -3 -3 -3,-3 -3 -3 -3 -3 -2,,8.46
7 3F< < 4.07 X -2.10 -3 -3 -3,-3 -3 -3 -3 -3 -3,,1.97
8 ChSq1 2.00 0.30 0 1 1,0 0 1 0 1 0,,2.30
9 FCCoSp3 3.00 0.21 0 0 2,-1 0 1 1 1 0,,3.21
10 3F+2T 7.26 X -0.40 0 -1 0,0 -1 0 -1 -1 -2,,6.86
11 CCoSp2 2.50 0.57 1 1 2,0 1 1 1 2 1,,3.07
12 LSp4 2.70 0.86 2 1 2,1 2 2 2 2 1,,3.56
55.32,,,52.84
Program Components Factor,,,
Skating Skills 1.60 7.50 7.25 7.50,7.25 7.00 7.50 7.50 7.75 7.00,,7.36
Transitions 1.60 7.25 7.25 7.25,7.25 6.75 7.00 7.00 7.25 7.25,,7.18
Performance 1.60 7.50 7.00 7.50,7.00 6.00 7.00 7.00 7.25 6.75,,7.07
Composition 1.60 7.75 7.25 7.25,7.50 6.50 7.25 7.50 7.25 7.25,,7.32
Interpretation of the Music 1.60 7.25 7.25 7.50,7.25 6.25 7.25 7.25 7.50 7.25,,7.29
Judges Total Program Components Score (factored),,,57.95
Deductions: Falls:  -2.00 (2),,,-2.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
ISU GP NHK Trophy 2017,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
11 Nicole RAJICOVA SVK 2,106.42 51.27 55.15,,0.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 2A+1Lo+2S 5.10 -0.43 -1 0 0,-1 -1 0 -2 -1 -2,,4.67
2 3F 5.30 0.60 1 1 1,0 1 1 0 1 1,,5.90
3 3Lz+2T< < 6.90 -1.30 -2 -2 -2,-2 -1 -1 -2 -2 -2,,5.60
4 FCSp4 3.20 0.64 2 1 2,0 2 1 1 0 2,,3.84
5 ChSq1 2.00 0.80 1 2 1,1 1 1 1 1 2,,2.80
6 2Lz 2.31 X 0.00 0 0 0,0 0 0 0 0 -1,,2.31
7 3Lo<+2T < 5.39 X -0.70 -1 -1 -1,-1 -1 -1 -1 -1 -1,,4.69
8 3Lo 5.61 X 0.30 1 1 1,0 0 1 0 0 0,,5.91
9 FCCoSp3 3.00 0.50 1 1 1,0 1 1 1 1 1,,3.50
10 3T 4.73 X -0.70 -1 -1 -1,0 -2 -1 -1 -1 -1,,4.03
11 StSq3 3.30 0.79 2 2 2,1 2 1 1 1 2,,4.09
12 CCoSp4 3.50 0.43 1 1 1,0 1 1 1 0 1,,3.93
50.34,,,51.27
Program Components Factor,,,
Skating Skills 1.60 7.00 7.25 7.25,6.25 7.00 7.50 6.75 7.00 7.00,,7.04
Transitions 1.60 6.50 7.00 7.00,6.00 6.50 7.00 6.25 6.50 7.50,,6.68
Performance 1.60 7.25 7.25 7.50,6.25 6.50 6.75 6.50 6.75 7.50,,6.93
Composition 1.60 7.00 7.00 7.50,5.75 6.75 7.25 7.00 6.25 7.00,,6.89
Interpretation of the Music 1.60 7.25 7.25 7.50,6.00 6.00 7.00 6.75 6.75 7.75,,6.93
Judges Total Program Components Score (factored),,,55.15
Deductions:,,,0.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
"",Total Total Total,,
Rank Name Nation Starting,Segment Element Program,,Deductions
Number,Score Score Component,,
"",= + Score (factorized),,-
12 Soyoun PARK KOR 3,84.25 35.19 50.06,,1.00
"# Executed Info Base GOE J1 J2 J3",J4 J5 J6 J7 J8 J9,,Ref Scores of
Elements Value,,,Panel
1 3Lo 5.10 -0.70 -2 -1 -1,-1 -1 -1 -1 -1 -1,,4.40
2 1A+2T 2.40 0.03 0 1 0,0 0 1 0 0 0,,2.43
3 3F 5.30 0.10 1 0 1,0 0 0 0 0 0,,5.40
4 StSq3 3.30 0.29 1 0 1,0 0 1 1 1 0,,3.59
5 FCSp 0.00 0.00 - - -,- - - - - -,,0.00
6 2A+3T< < 6.93 X -0.50 -1 -1 -1,-1 -1 -1 -1 -1 -1,,6.43
7 3S< < 3.41 X -2.10 -3 -3 -3,-3 -3 -3 -3 -3 -3,,1.31
8 1Lo+1T 0.99 X -0.06 0 -2 0,-1 -1 -1 0 0 -1,,0.93
9 2S 1.43 X 0.00 0 0 0,0 0 0 0 0 0,,1.43
10 ChSq1 2.00 0.50 0 0 1,0 1 1 1 1 1,,2.50
11 CCoSp3 3.00 0.50 1 0 1,-1 1 1 2 2 1,,3.50
12 LSp4 2.70 0.57 2 -3 2,0 1 1 1 2 1,,3.27
36.56,,,35.19
Program Components Factor,,,
Skating Skills 1.60 7.00 6.50 6.25,6.25 6.00 6.75 7.00 6.25 6.50,,6.50
Transitions 1.60 6.25 6.25 6.00,6.00 5.50 6.50 6.75 6.00 6.50,,6.21
Performance 1.60 6.00 6.25 6.25,6.25 5.25 6.25 6.50 5.50 6.25,,6.11
Composition 1.60 6.75 6.50 6.00,5.75 6.00 6.50 7.25 6.25 5.75,,6.25
Interpretation of the Music 1.60 6.50 6.25 6.25,6.00 5.25 6.25 7.00 6.25 6.00,,6.21
Judges Total Program Components Score (factored),,,50.06
Deductions: Falls:  -1.00 (1),,,-1.00
"< Under-rotated jumpX Credit highlight distribution, base value multiplied by 1.1",,,
