Cup of China,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
4 CuLi4+RoLi4  6.40  1.00,2 2 2 2 0,2 2 2,,2,2 - -,7.40
5 Sp3  4.00 -0.30,-2 -1 2 -1 -1,0 0 1,,0,-1 - -,3.70
6 StaLi1  2.50 -0.30,-1 -2 1 -1 -1,0 0 -1,,0,-1 - -,2.20
7 CiSt2  6.40  0.80,1 1 1 1 0,0 1 1,,1,1 - -,7.20
8 SlLi4  4.00  0.60,2 2 1 0 0,1 2 2,,2,1 - -,4.60
9 RRoLi4*  0.00  0.00,- - - - -,- - -,,-,- - -,0.00
37.40,,,,,,41.40
Program Components Factor,,,,,,
Skating Skills  1.25,8.00 8.25 7.75 8.00 7.25,8.25 8.00 8.00,,7.75,8.00 - -,8.00
Linking Footwork / Movement  1.75,8.00 7.50 7.50 7.50 7.00,8.00 7.75 7.75,,7.75,7.75 - -,7.65
Performance  1.00,8.00 7.50 7.75 7.50 7.00,8.50 8.50 8.00,,8.00,7.50 - -,7.85
Choreography  1.00,8.25 8.25 7.75 7.75 7.25,8.50 8.25 8.25,,8.25,7.75 - -,8.05
Interpretation / Timing  1.00,8.25 8.25 7.75 7.75 7.25,8.25 8.00 8.00,,8.25,8.25 - -,8.00
Judges Total Program Component Score (factored),,,,,,47.29
Deductions: Extra element by verif.:,-1.00,,,,,-1.00
Cup of China,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
4 Alexandra ZARETSKI / Roman ZARETSKI,ISR  78.79,42.00,,,37.79,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SeLi4  6.40  0.50,1 1 1 1 1,1 1 1,,1,1 - -,6.90
2 STw4  4.70  0.20,1 0 1 0 1,0 0 0,,0,1 - -,4.90
3 SlLi4+RoLi2  5.60  0.30,1 0 0 1 0,1 1 0,,1,0 - -,5.90
4 CiSt2  6.40  0.00,0 0 0 0 0,0 1 0,,0,1 - -,6.40
5 CuLi4  4.00  0.30,1 0 0 0 1,1 1 0,,0,1 - -,4.30
6 CoSp2  3.50  0.00,0 0 0 0 0,0 0 0,,0,0 - -,3.50
7 MiStNt2  5.40  0.20,0 0 1 0 1,0 0 -1,,0,1 - -,5.60
8 RoLi4  4.00  0.50,1 1 0 1 1,1 1 1,,1,1 - -,4.50
40.00,,,,,,42.00
Program Components Factor,,,,,,
Skating Skills  1.25,6.75 6.25 6.25 6.00 6.25,6.25 6.50 6.00,,5.75,6.25 - -,6.30
Linking Footwork / Movement  1.75,6.75 6.25 6.00 6.00 6.25,6.00 6.25 5.50,,6.00,6.00 - -,6.15
Performance  1.00,6.75 6.50 6.00 6.25 6.75,6.50 6.75 5.75,,6.00,6.25 - -,6.55
Choreography  1.00,7.00 6.00 6.25 6.00 6.50,6.25 6.50 5.75,,6.00,6.25 - -,6.30
Interpretation / Timing  1.00,7.00 6.25 6.25 6.00 6.50,6.00 6.50 5.50,,6.25,6.50 - -,6.30
Judges Total Program Component Score (factored),,,,,,37.79
Deductions: Extended lifts:,-1.00,,,,,-1.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
5 Anna ZADOROZHNIUK / Sergei VERBILLO,UKR  75.63,42.60,,,33.03,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 MiStNt2  5.40  0.60,1 1 1 0 1,0 0 1,,0,0 - -,6.00
2 SlLi4+RoLi4  6.40  0.50,1 0 1 1 1,1 1 1,,1,1 - -,6.90
3 STw4  4.70 -0.20,0 -1 0 0 -1,0 -1 0,,-1,0 - -,4.50
4 Sp3  4.00  0.30,0 1 1 1 0,0 1 0,,0,1 - -,4.30
5 SeLi4  6.40  0.30,1 1 1 0 0,1 0 1,,1,1 - -,6.70
6 RoLi4  4.00  0.20,0 0 0 1 0,1 1 0,,0,0 - -,4.20
7 CiSt2  6.40  0.00,0 0 0 0 0,0 0 1,,0,0 - -,6.40
8 SlLi3  3.50  0.10,1 0 0 0 0,0 1 0,,1,1 - -,3.60
40.80,,,,,,42.60
Program Components Factor,,,,,,
Skating Skills  1.25,5.75 5.50 5.50 5.50 5.75,5.50 5.75 5.75,,4.50,5.75 - -,5.60
Linking Footwork / Movement  1.75,5.50 5.00 5.25 5.25 5.25,5.25 5.50 5.25,,4.50,5.50 - -,5.30
Performance  1.00,6.00 5.25 5.25 5.50 5.50,5.50 6.25 5.50,,4.75,5.75 - -,5.55
Choreography  1.00,6.00 5.00 5.50 5.50 5.75,5.25 6.25 5.75,,4.75,5.50 - -,5.60
Interpretation / Timing  1.00,6.00 5.25 5.50 5.50 5.75,5.25 6.25 5.75,,4.75,5.75 - -,5.60
Judges Total Program Component Score (factored),,,,,,33.03
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
6 Sinead KERR / John KERR,GBR  74.54,38.60,,,36.94,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw4  4.70  0.10,1 1 0 0 0,-1 0 0,,-1,0 - -,4.80
2 CuLi3  3.50  0.40,1 1 1 0 1,1 0 1,,0,1 - -,3.90
3 SlLi3  3.50  0.50,2 1 1 1 1,1 1 1,,1,1 - -,4.00
4 CiSt3  7.20  0.00,0 0 0 0 0,0 0 1,,0,0 - -,7.20
5 CuLi3*  0.00  0.00,- - - - -,- - -,,-,- - -,0.00
6 Sp4  4.70  0.50,1 1 1 1 1,0 1 0,,0,0 - -,5.20
7 MiStNt3  6.20  0.40,1 1 1 0 0,0 0 0,,0,1 - -,6.60
8 SlLi4+RoLi4  6.40  0.50,1 1 1 1 1,1 1 2,,0,1 - -,6.90
36.20,,,,,,38.60
Program Components Factor,,,,,,
Skating Skills  1.25,6.75 6.75 6.00 6.00 6.25,6.00 6.25 6.50,,5.75,6.25 - -,6.25
Linking Footwork / Movement  1.75,6.50 6.75 5.75 5.50 6.00,5.75 5.50 6.00,,5.75,5.50 - -,5.90
Performance  1.00,6.25 6.50 6.00 5.75 6.25,6.00 6.25 6.75,,5.75,6.00 - -,6.15
Choreography  1.00,7.00 6.75 6.00 5.75 6.50,5.75 6.25 6.50,,6.00,6.00 - -,6.25
Interpretation / Timing  1.00,7.00 7.00 6.00 6.00 6.50,5.75 6.50 6.25,,5.75,6.25 - -,6.40
Judges Total Program Component Score (factored),,,,,,36.94
Deductions: Extra element by verif.:,-1.00,,,,,-1.00
Cup of China,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
7 Xintong HUANG / Xun ZHENG,CHN  71.03,41.20,,,29.83,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi4  4.00  0.50,1 1 0 1 1,1 1 0,,1,1 - -,4.50
2 CiSt2  6.40  0.00,0 0 0 0 0,0 0 0,,0,0 - -,6.40
3 Sp4  4.70  0.10,0 1 0 0 0,0 1 0,,0,0 - -,4.80
4 RRoLi3  5.60  0.00,0 0 0 0 0,0 1 0,,0,0 - -,5.60
5 STw4  4.70  0.20,0 1 0 1 1,0 -2 1,,0,0 - -,4.90
6 MiStNt2  5.40  0.20,0 1 0 1 0,0 -1 0,,0,-1 - -,5.60
7 SeLi2  4.80  0.20,1 1 0 0 0,1 0 0,,1,0 - -,5.00
8 RoLi4  4.00  0.40,1 1 0 0 1,1 1 1,,0,1 - -,4.40
39.60,,,,,,41.20
Program Components Factor,,,,,,
Skating Skills  1.25,5.25 6.00 5.00 4.75 5.25,5.25 5.00 5.25,,5.75,5.25 - -,5.15
Linking Footwork / Movement  1.75,4.75 4.50 4.75 4.50 4.75,5.00 4.25 4.75,,5.50,4.50 - -,4.65
Performance  1.00,5.50 5.25 4.75 5.25 5.25,5.25 4.50 5.00,,5.50,4.75 - -,5.15
Choreography  1.00,5.50 4.75 4.75 4.75 5.25,5.25 4.50 5.00,,5.75,4.50 - -,4.95
Interpretation / Timing  1.00,5.25 5.50 5.00 4.75 5.25,5.50 4.75 5.25,,5.75,5.00 - -,5.15
Judges Total Program Component Score (factored),,,,,,29.83
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
8 Zoe BLANC / Pierre-Loup BOUQUET,FRA  64.81,37.00,,,30.81,3.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SeLi3  5.60  0.30,0 0 1 0 1,1 1 1,,0,1 - -,5.90
2 Sp4  4.70 -0.10,0 -1 0 0 -1,0 0 -1,,-1,-1 - -,4.60
3 SlLi4  4.00  0.40,1 0 1 0 1,1 1 0,,0,0 - -,4.40
4 STw4  4.70 -0.40,-1 -1 0 0 -1,-1 -1 -1,,-1,-1 - -,4.30
5 CuLi4  4.00  0.40,1 0 1 1 0,1 2 0,,0,1 - -,4.40
6 MiStNt1  4.60  0.00,0 0 0 0 0,0 1 -1,,0,-1 - -,4.60
7 SlLi3+RoLi4  6.00  0.00,0 -1 0 0 0,0 0 -1,,0,0 - -,6.00
8 CiSt1  5.60 -2.80,-2 -3 -3 -3 -2,-3 -3 -3,,-3,-3 - -,2.80
39.20,,,,,,37.00
Program Components Factor,,,,,,
Skating Skills  1.25,5.25 5.00 5.25 4.25 5.25,5.25 5.25 4.75,,4.50,5.25 - -,5.20
Linking Footwork / Movement  1.75,5.25 4.25 5.00 4.50 5.00,5.00 5.25 4.50,,4.25,5.00 - -,4.95
Performance  1.00,5.50 4.50 5.00 4.50 5.00,5.00 5.50 5.00,,4.50,4.75 - -,5.00
Choreography  1.00,5.75 5.00 5.25 5.00 5.25,5.25 6.00 5.00,,4.50,5.50 - -,5.30
Interpretation / Timing  1.00,5.75 5.25 5.25 4.75 5.25,5.25 6.00 4.75,,4.50,5.50 - -,5.35
Judges Total Program Component Score (factored),,,,,,30.81
Deductions: Extended lifts:,-1.00 Falls:,-2.00,,,,-3.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
9 Jiameimei GUO / Fei MENG,CHN  58.03,34.80,,,23.23,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 RoLi3  3.50  0.00,0 0 0 0 0,0 1 0,,0,0 - -,3.50
2 STw3  4.00 -0.50,-1 -1 -1 -1 -1,-1 -2 -1,,0,-1 - -,3.50
3 SlLi4+CuLi3  6.00  0.00,0 0 0 -1 0,1 0 0,,0,0 - -,6.00
4 CiSt1  5.60 -0.20,0 -1 0 0 0,0 -1 0,,0,-1 - -,5.40
5 Sp3  4.00 -0.10,0 -1 0 0 0,0 -1 -1,,0,-1 - -,3.90
6 SlLi4  4.00  0.10,0 1 0 0 0,0 1 0,,0,0 - -,4.10
7 MiStNt1  4.60 -1.00,0 -1 -1 -1 -1,-1 -1 -1,,-1,-1 - -,3.60
8 RRoLi2  4.80  0.00,0 1 0 0 0,0 0 0,,0,0 - -,4.80
36.50,,,,,,34.80
Program Components Factor,,,,,,
Skating Skills  1.25,3.75 4.25 4.00 3.25 4.25,4.50 3.50 4.00,,4.50,4.00 - -,3.95
Linking Footwork / Movement  1.75,3.75 3.50 3.75 3.25 4.00,4.00 3.00 3.50,,4.50,3.25 - -,3.65
Performance  1.00,4.00 4.25 3.75 3.00 4.25,4.25 3.50 3.50,,4.75,3.75 - -,3.95
Choreography  1.00,4.00 4.00 4.00 3.25 4.25,4.25 3.25 3.75,,4.50,3.50 - -,3.90
Interpretation / Timing  1.00,4.00 4.25 4.00 3.00 4.25,4.25 3.75 4.00,,4.75,3.50 - -,4.05
Judges Total Program Component Score (factored),,,,,,23.23
Deductions:,,,,,,0.00
Cup of China,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,,+,,+,-
10 Lu LIU / Bin SUO,CHN  53.39,33.40,,,23.99,4.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp2  3.50  0.10,0 1 0 1 0,0 0,0,0,1 - -,3.60
2 SeLi2  4.80  0.00,0 0 0 0 0,0 1,0,0,0 - -,4.80
3 SlLi3  3.50  0.20,0 1 0 0 0,1 1,0,0,0 - -,3.70
4 MiStNt1  4.60 -0.20,0 0 0 -1 0,0 -1,-1,-1,0 - -,4.40
5 STw2  3.50 -0.90,-2 -2 -1 -2 -2,-1 -2,-1,-1,-1 - -,2.60
6 SlLi3+RoLi3  5.60 -0.50,-1 -1 -1 -1 -1,-1 -2,-1,-1,-1 - -,5.10
7 CiSt1  5.60 -0.40,0 -1 0 0 -1,0 -1,-1,-1,-1 - -,5.20
8 RoLi4  4.00  0.00,0 0 -1 0 0,0 0,0,0,0 - -,4.00
35.10,,,,,,33.40
Program Components Factor,,,,,,
Skating Skills  1.25,3.75 4.00 4.25 4.00 4.00,4.75 3.50,4.25,4.25,4.25 - -,4.00
Linking Footwork / Movement  1.75,4.25 3.50 4.00 3.50 4.00,4.25 3.25,3.75,4.25,3.75 - -,3.85
Performance  1.00,4.25 4.00 4.00 3.75 4.00,4.50 3.75,4.00,4.50,4.00 - -,4.00
Choreography  1.00,4.00 4.25 4.25 3.75 4.25,4.50 3.75,4.00,4.50,3.75 - -,4.10
Interpretation / Timing  1.00,4.25 4.25 4.25 3.75 4.25,4.25 3.75,3.75,4.50,4.00 - -,4.15
Judges Total Program Component Score (factored),,,,,,23.99
Deductions: Extended lifts:,-4.00,,,,,-4.00
Printed: 10.11.2007 19:48:12,,,,,,
