Cup of China,,,,,
Interpretation / Timing,1.00 7.50 7.50 6.75 7.25 7.50 6.50 7.50 7.00,,6.75,7.00 - -,7.05
Judges Total Program Component Score (factored),,,,,26.34
Deductions:,,,,,0.00
Cup of China,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
4 Alexandra ZARETSKI / Roman ZARETSKI,ISR  52.26  29.20,,,23.06,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 CoSp4  4.70  0.50,0 1 1 1 1 1 0 0,,1,1 - -,5.20
2 SlLi4  4.00  0.40,1 2 0 1 1 0 1 1,,1,1 - -,4.40
3 NtMiTw4  3.30 -0.20,-1 0 -1 0 0 -1 1 0,,-1,0 - -,3.10
4 NtMiSt3  3.80  0.20,0 0 1 0 1 1 0 0,,0,0 - -,4.00
5 CiSt4  8.00  0.00,0 1 0 0 0 0 1 0,,0,0 - -,8.00
6 RoLi4  4.00  0.50,1 1 1 1 1 1 0 0,,0,1 - -,4.50
27.80,,,,,29.20
Program Components Factor,,,,,
Skating Skills  0.80,6.00 6.25 5.75 6.25 6.00 5.75 6.25 6.00,,6.25,6.00 - -,6.05
Linking Footwork / Movement  0.80,5.75 6.25 5.50 6.00 5.75 5.50 6.00 6.00,,6.00,5.75 - -,5.80
Performance  0.60,6.00 6.50 5.75 6.00 6.25 5.75 6.50 6.25,,6.50,6.25 - -,6.15
Choreography  0.60,6.00 7.00 5.75 6.50 6.25 5.75 6.25 6.25,,6.25,6.00 - -,6.15
Interpretation / Timing  1.00,6.25 6.75 5.25 6.50 6.25 5.75 6.50 6.50,,6.50,6.00 - -,6.20
Judges Total Program Component Score (factored),,,,,23.06
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
5 Sinead KERR / John KERR,GBR  48.93  25.50,,,23.43,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 Sp4  4.70  0.60,0 1 2 2 1 1 1 0,,1,1 - -,5.30
2 CuLi4  4.00  0.50,1 2 1 1 1 1 1 1,,1,1 - -,4.50
3 NtMiTw3  2.80 -0.50,-1 -2 -1 -1 -2 0 -1 -1,,-1,0 - -,2.30
4 NtMiSt4  4.30  0.00,1 0 1 0 0 0 -1 -1,,0,-1 - -,4.30
5 CiSt1  5.60 -0.80,0 -1 -1 0 -1 -1 -1 -2,,-1,0 - -,4.80
6 RoLi4  4.00  0.30,0 1 1 0 0 1 1 -1,,0,1 - -,4.30
25.40,,,,,25.50
Program Components Factor,,,,,
Skating Skills  0.80,6.25 5.75 6.50 6.50 5.50 6.00 5.50 5.25,,6.50,5.75 - -,6.10
Linking Footwork / Movement  0.80,5.75 6.50 6.25 6.25 5.75 5.75 5.25 5.50,,6.25,5.50 - -,6.05
Performance  0.60,6.00 5.75 6.50 6.25 6.00 5.75 6.00 5.75,,5.50,6.00 - -,5.95
Choreography  0.60,6.00 6.75 6.75 6.75 6.00 6.00 6.00 6.00,,6.50,6.00 - -,6.40
Interpretation / Timing  1.00,6.25 6.75 6.50 6.75 5.75 6.00 5.75 5.75,,6.50,5.75 - -,6.30
Judges Total Program Component Score (factored),,,,,23.43
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
6 Anna ZADOROZHNIUK / Sergei VERBILLO,UKR  47.51  27.40,,,20.11,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 Sp4  4.70  0.40,0 1 1 1 1 0 1 0,,0,1 - -,5.10
2 NtMiTw4  3.30  0.00,0 0 0 0 0 0 0 0,,0,0 - -,3.30
3 NtMiSt4  4.30  0.10,0 0 -1 0 0 1 0 0,,2,0 - -,4.40
4 SlLi4  4.00  0.20,1 1 1 0 1 0 1 1,,0,0 - -,4.20
5 CiSt2  6.40  0.00,0 0 -1 0 0 0 0 -1,,0,0 - -,6.40
6 RoLi4  4.00  0.00,1 1 -1 0 0 -1 1 0,,0,1 - -,4.00
26.70,,,,,27.40
Program Components Factor,,,,,
Skating Skills  0.80,5.50 5.75 5.50 5.25 5.50 4.75 5.25 4.75,,5.00,5.50 - -,5.35
Linking Footwork / Movement  0.80,5.50 5.50 5.00 5.00 5.25 4.50 5.25 5.00,,4.50,5.25 - -,5.00
Performance  0.60,5.75 6.00 5.50 5.25 5.25 4.75 5.75 5.25,,5.25,5.50 - -,5.35
Choreography  0.60,5.50 6.00 5.50 5.50 5.25 4.75 5.75 5.25,,5.25,5.75 - -,5.45
Interpretation / Timing  1.00,5.75 6.00 5.00 5.75 5.25 4.75 5.50 5.50,,5.25,5.50 - -,5.35
Judges Total Program Component Score (factored),,,,,20.11
Deductions:,,,,,0.00
Cup of China,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
7 Zoe BLANC / Pierre-Loup BOUQUET,FRA  43.36  24.40,,,18.96,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 Sp4  4.70  0.40,1 0 1 1 1 0 1 0,,1,1 - -,5.10
2 RoLi3  3.50  0.00,0 0 -1 0 0 0 0 0,,0,0 - -,3.50
3 CiSt1  5.60  0.00,0 1 0 0 0 0 0 0,,0,0 - -,5.60
4 NtMiTw4  3.30  0.00,0 0 0 0 0 0 0 -1,,0,0 - -,3.30
5 NtMiSt1  2.90 -0.20,0 -1 -1 0 0 0 1 -1,,1,-1 - -,2.70
6 SlLi4  4.00  0.20,0 1 0 1 1 0 1 0,,0,0 - -,4.20
24.00,,,,,24.40
Program Components Factor,,,,,
Skating Skills  0.80,5.00 4.50 5.00 5.00 4.75 4.50 4.75 4.75,,4.75,5.25 - -,4.80
Linking Footwork / Movement  0.80,5.00 4.75 4.50 4.75 5.25 4.25 5.25 4.75,,4.75,5.00 - -,4.75
Performance  0.60,4.75 5.00 5.00 5.00 5.00 4.25 5.75 5.00,,5.00,5.25 - -,5.00
Choreography  0.60,5.50 5.25 5.00 5.50 5.75 4.50 5.75 5.00,,5.00,5.25 - -,5.20
Interpretation / Timing  1.00,5.25 5.25 4.75 5.75 5.25 4.50 5.50 5.00,,5.50,5.25 - -,5.20
Judges Total Program Component Score (factored),,,,,18.96
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
8 Xintong HUANG / Xun ZHENG,CHN  41.01  24.50,,,18.51,2.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 SlLi4  4.00  0.40,0 1 0 1 -1 1 0 1,,1,1 - -,4.40
2 NtMiTw4  3.30  0.00,0 0 0 0 0 0 -1 0,,1,0 - -,3.30
3 NtMiSt2  3.20  0.00,0 0 0 0 0 0 0 0,,1,0 - -,3.20
4 RoLi4  4.00 -0.60,0 0 -2 -1 0 -2 1 0,,-1,-2 - -,3.40
5 CiSt1  5.60 -0.20,0 0 -1 -1 0 0 0 0,,0,0 - -,5.40
6 Sp4  4.70  0.10,0 0 1 0 0 1 0 -1,,0,0 - -,4.80
24.80,,,,,24.50
Program Components Factor,,,,,
Skating Skills  0.80,5.00 4.50 5.00 4.50 4.75 5.25 5.00 5.25,,6.00,5.25 - -,4.95
Linking Footwork / Movement  0.80,4.75 4.75 4.50 4.25 4.75 5.00 4.50 5.25,,5.25,5.00 - -,4.80
Performance  0.60,4.75 4.75 4.75 4.50 4.50 5.00 4.25 5.50,,4.50,5.25 - -,4.70
Choreography  0.60,4.75 5.00 4.50 4.75 4.50 5.00 4.75 5.50,,5.25,5.50 - -,4.90
Interpretation / Timing  1.00,5.00 5.00 4.50 4.75 4.50 5.25 4.25 5.50,,5.50,5.25 - -,4.95
Judges Total Program Component Score (factored),,,,,18.51
Deductions: Extended lifts:,-1.00 Falls: -1.00,,,,-2.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
9 Lu LIU / Bin SUO,CHN  35.14  19.90,,,15.24,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 CuLi3  3.50  0.00,0 0 0 0 0 0 0 0,,0,0 - -,3.50
2 NtMiTw1  2.10 -0.30,0 -1 -1 -1 -1 0 -1 -2,,0,0 - -,1.80
3 NtMiSt1  2.90 -0.40,-1 0 -1 -2 -2 0 -1 -1,,0,-1 - -,2.50
4 CiSt1  5.60 -1.00,0 0 -1 -1 -1 -1 -1 0,,-1,-1 - -,4.60
5 Sp2  3.50 -0.10,0 1 -1 0 0 -1 0 0,,0,0 - -,3.40
6 RoLi4  4.00  0.10,0 1 0 0 0 0 1 0,,1,0 - -,4.10
21.60,,,,,19.90
Program Components Factor,,,,,
Skating Skills  0.80,4.25 4.00 3.75 4.00 3.75 4.25 3.25 4.25,,4.50,4.75 - -,4.10
Linking Footwork / Movement  0.80,3.75 3.75 3.50 3.75 3.25 4.00 3.25 4.50,,3.75,4.25 - -,3.75
Performance  0.60,4.00 4.25 3.25 4.00 3.75 4.00 3.50 4.50,,4.50,4.25 - -,4.05
Choreography  0.60,3.75 4.25 3.25 4.25 3.50 4.00 3.50 4.50,,4.25,4.25 - -,4.05
Interpretation / Timing  1.00,3.75 4.25 3.50 4.00 3.75 4.25 3.75 4.50,,4.75,4.25 - -,4.10
Judges Total Program Component Score (factored),,,,,15.24
Deductions:,,,,,0.00
Cup of China,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",=,+,,+,-
10 Jiameimei GUO / Fei MENG,CHN  35.07  21.70,,,14.37,1.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 Sp3  4.00  0.00,0 0 0 0 0 0 0,0,0,-1 - -,4.00
2 RoLi4  4.00  0.00,0 0 0 0 0 0 1,0,0,0 - -,4.00
3 NtMiTw3  2.80 -0.50,0 -1 -1 -1 -1 -1 -1,-2,-2,-1 - -,2.30
4 NtMiSt1  2.90 -0.50,-1 -1 -1 -1 -1 0 -1,-1,-1,-1 - -,2.40
5 SlLi4  4.00  0.00,0 0 0 0 -1 0 1,0,0,0 - -,4.00
6 CiSt1  5.60 -0.60,0 -1 -1 0 -1 0 -1,-1,0,-1 - -,5.00
23.30,,,,,21.70
Program Components Factor,,,,,
Skating Skills  0.80,4.00 3.50 3.75 4.00 3.25 4.00 3.25,4.50,4.25,4.50 - -,3.90
Linking Footwork / Movement  0.80,3.25 3.25 3.50 3.75 3.00 3.75 3.00,4.75,3.50,4.00 - -,3.55
Performance  0.60,3.75 3.75 3.50 4.00 3.50 3.75 3.50,4.75,4.25,4.25 - -,3.85
Choreography  0.60,3.50 3.50 3.25 4.00 2.75 4.00 3.00,4.75,4.00,4.25 - -,3.75
Interpretation / Timing  1.00,3.75 3.25 3.50 4.25 3.00 4.00 2.75,5.00,4.25,4.25 - -,3.85
Judges Total Program Component Score (factored),,,,,14.37
Deductions: Extended lifts:,-1.00,,,,-1.00
Printed: 09.11.2007 17:16:07,,,,,
