Cup of China,,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
3 3LoTh  5.00  0.28,0 0 0 0,1 0 1 0,,-1,1 - -,5.28
4 2LzTw1  3.00  0.40,0 1 1 1,0 1 1 0,,0,-1 - -,3.40
5 PCoSp1  3.00 -0.12,-1 -1 0 -1,-1 0 0 -1,,0,0 - -,2.88
6 FCCoSp3  3.00 -0.12,-1 -1 0 -2,0 0 0 -1,,-1,-1 - -,2.88
7 SlSt1  1.80 -0.12,-1 -1 0 -1,-1 0 0 -1,,0,0 - -,1.68
8 BiDs3  3.20  0.42,0 0 1 -1,1 0 1 0,,1,1 - -,3.62
29.00,,,,,,30.34
Program Components Factor,,,,,,
Skating Skills  0.80,5.25 4.00 5.25 6.00,5.00 5.50 5.75 5.00,,6.50,4.75 - -,5.25
Transition / Linking Footwork  0.80,4.75 3.75 5.00 5.25,4.50 4.75 6.25 4.75,,5.75,4.25 - -,4.75
Performance / Execution  0.80,5.00 3.75 5.25 5.50,4.75 5.25 6.50 5.00,,6.00,4.50 - -,5.05
Choreography / Composition  0.80,4.50 4.00 5.00 5.50,5.00 5.50 6.00 5.00,,6.25,4.50 - -,5.10
Interpretation  0.80,5.25 3.75 5.25 5.50,4.75 5.25 6.25 5.25,,6.50,4.25 - -,5.00
Judges Total Program Component Score (factored),,,,,,20.12
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
Cup of China,,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
"",NOC,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,Score Score,,,Score (factored),
"",,= +,,,+,-
4 Yue ZHANG / Lei WANG,CHN,48.32  29.16,,,19.16,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2LzTw1  3.00  0.50,0 1 1 1,1 1 1 0,,1,1 - -,3.50
2 3TTh  4.50  1.12,1 1 1 1,2 2 2 0,,2,2 - -,5.62
3 5TLi3  5.50  0.00,0 0 0 0,1 0 0 -1,,1,0 - -,5.50
4 FCCoSp2  2.50 -0.12,-1 -1 0 -1,0 0 -1 -1,,-1,0 - -,2.38
5 SlSt3  3.10  0.00,0 0 0 0,0 0 0 0,,0,0 - -,3.10
6 2A  3.50 -1.96,-1 -2 -1 -3,-2 -3 -3 -1,,-2,-2 - -,1.54
7 BiDs1  2.80  0.42,1 0 0 0,1 1 1 0,,1,1 - -,3.22
8 PCoSp3  4.00  0.30,0 1 0 0,0 1 1 0,,1,1 - -,4.30
28.90,,,,,,29.16
Program Components Factor,,,,,,
Skating Skills  0.80,5.00 4.25 5.00 5.50,4.75 5.75 6.50 5.25,,6.25,4.75 - -,5.15
Transition / Linking Footwork  0.80,4.50 3.75 4.75 4.00,4.25 5.00 5.75 5.00,,5.75,4.50 - -,4.50
Performance / Execution  0.80,4.75 4.00 5.00 4.50,4.50 5.50 5.75 5.25,,5.50,4.50 - -,4.80
Choreography / Composition  0.80,4.50 3.75 5.25 4.50,4.50 5.25 6.00 5.25,,5.50,4.50 - -,4.80
Interpretation  0.80,4.75 3.50 4.75 4.50,4.25 5.50 5.50 5.50,,5.75,4.50 - -,4.70
Judges Total Program Component Score (factored),,,,,,19.16
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
"",,Total Total,,,Total,Total
"",NOC,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,Score Score,,,Score (factored),
"",,= +,,,+,-
5 Jiaqi LI / Jiankun XU,CHN,46.24  25.68,,,20.56,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3LzTw1  5.00  0.56,1 1 -1 2,1 1 1 0,,0,0 - -,5.56
2 3LoTh  5.00 -0.70,-1 -1 -1 -1,-1 -2 -1 0,,-1,0 - -,4.30
3 3T  4.00  0.80,1 1 1 0,1 0 1 0,,0,1 - -,4.80
4 FCCoSp2  2.50  0.30,0 0 1 0,0 1 1 0,,0,1 - -,2.80
5 SlSt1  1.80 -0.24,0 0 -1 -1,0 -1 -2 -1,,-1,-1 - -,1.56
6 5TLi  0.00  0.00,- - - -,- - - -,,-,- - -,0.00
7 BiDs2  3.00 -0.28,0 -1 0 0,0 -1 0 0,,-1,-1 - -,2.72
8 PCoSp3  4.00 -0.06,0 0 -1 0,0 0 -1 0,,-1,1 - -,3.94
25.30,,,,,,25.68
Program Components Factor,,,,,,
Skating Skills  0.80,5.75 5.50 6.50 5.75,5.00 5.50 6.25 5.25,,6.50,5.00 - -,5.60
Transition / Linking Footwork  0.80,5.25 5.00 6.00 5.00,4.50 4.50 5.00 5.25,,5.50,4.75 - -,4.85
Performance / Execution  0.80,5.50 5.00 6.25 5.25,4.50 5.00 5.50 5.50,,5.75,4.50 - -,5.05
Choreography / Composition  0.80,5.25 5.00 6.50 5.50,4.25 5.25 5.25 5.25,,5.75,4.50 - -,5.10
Interpretation  0.80,5.50 5.00 6.50 5.50,4.50 5.25 5.00 5.50,,5.75,4.75 - -,5.10
Judges Total Program Component Score (factored),,,,,,20.56
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
"",,Total Total,,,Total,Total
"",NOC,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,Score Score,,,Score (factored),
"",,= +,,,+,-
6 Dominika PIATKOWSKA / Dmitri KHROMIN,POL,38.84  23.56,,,16.28,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3T  4.00 -0.40,0 -1 0 0,-1 0 0 -1,,-1,-1 - -,3.60
2 3LzTw1  5.00 -1.40,-2 -2 -2 -2,-2 -1 -3 -2,,-2,-2 - -,3.60
3 5ALi2  5.50 -0.24,0 0 -1 -1,-1 0 -1 -2,,-2,-2 - -,5.26
4 3LoTh  5.00 -2.00,-3 -3 -3 -3,-3 -3 -3 -3,,-3,-3 - -,3.00
5 BiDs1  2.80 -0.42,-1 0 -1 0,-1 0 -2 0,,0,-1 - -,2.38
6 SlSt1  1.80 -0.18,0 -1 -1 0,0 0 -1 -1,,-1,-1 - -,1.62
7 FCCoSp1  2.00 -0.48,-2 -1 -1 -2,-2 -1 -2 -1,,-2,-2 - -,1.52
8 PCoSp1  3.00 -0.42,-2 -1 -1 -2,-2 -2 -1 -1,,-2,-1 - -,2.58
29.10,,,,,,23.56
Program Components Factor,,,,,,
Skating Skills  0.80,4.75 4.00 4.75 5.25,4.50 5.00 3.50 4.00,,4.75,3.50 - -,4.35
Transition / Linking Footwork  0.80,4.75 3.50 4.50 4.50,4.00 4.25 4.50 3.75,,4.25,3.00 - -,4.15
Performance / Execution  0.80,4.75 3.75 4.00 4.25,3.75 4.50 3.75 4.00,,5.00,3.25 - -,3.90
Choreography / Composition  0.80,4.50 3.75 4.75 4.50,4.00 4.75 3.75 4.00,,5.00,3.00 - -,4.15
Interpretation  0.80,4.75 3.75 4.00 4.00,3.75 4.75 3.50 4.25,,5.00,3.00 - -,3.80
Judges Total Program Component Score (factored),,,,,,16.28
Deductions: Falls:,-1.00,,,,,-1.00
e  Jump take off with wrong edge,,,,,,
Cup of China,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,=,+,+,-
7 Maria SERGEJEVA / Ilja GLEBOV,EST,36.40  21.32,,16.08,1.00
"# Executed Base",GOE,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 PCoSp1  3.00,-0.36 -1 -2 -1 -1,-1 -2 -1,-1,-1 -1 - -,2.64
2 5TLi3  5.50,0.00 0 -1 0 0,0 0 0,0,0 0 - -,5.50
3 1A  0.80,-0.50 -3 -3 -3 -3,-3 -3 -3,-3,-3 -3 - -,0.30
4 3TTh  4.50,-1.40 -2 -2 -2 -2,-2 -2 -2,-2,-2 -2 - -,3.10
5 2LzTw3  4.00,0.20 1 0 0 1,1 0 1,0,0 -1 - -,4.20
6 BiDs2  3.00,-0.42 0 -1 -1 0,0 -1 -2,-1,-1 0 - -,2.58
7 SlSt1  1.80,-0.12 0 -1 -1 0,0 0 0,-1,-1 -1 - -,1.68
8 FCCoSp1  2.00,-0.68 -2 -2 -2 -2,-2 -3 -2,-2,-3 -3 - -,1.32
24.60,,,,,21.32
Program Components,Factor,,,,
Skating Skills,0.80 4.50 3.50 4.25 4.50,4.50 4.75 4.75,3.75,5.00 4.00 - -,4.40
Transition / Linking Footwork,0.80 4.25 3.00 4.00 3.50,4.00 4.00 4.75,3.75,4.75 3.75 - -,3.85
Performance / Execution,0.80 4.50 3.25 3.75 4.00,3.75 4.50 4.25,4.00,4.75 3.25 - -,3.80
Choreography / Composition,0.80 4.75 3.50 4.25 4.25,4.50 4.50 4.50,4.00,5.50 3.50 - -,4.20
Interpretation,0.80 4.25 3.25 3.75 4.00,4.50 4.25 4.00,4.00,4.75 3.25 - -,3.85
Judges Total Program Component Score (factored),,,,,16.08
Deductions:,Falls: -1.00,,,,-1.00
e  Jump take off with wrong edge,,,,,
Printed: 08.11.2007 19:27:26,,,,,
