ISU Grand Prix of Figure Skating Final,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
5 FSSp4  3.00 -0.06 -1 -1 0 0 0,0 0 0,,0 0 - -,2.94
6 LSp2  1.80  0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.80
7 SlSt3  3.10  0.50 1 1 1 1 1,1 1 1,,1 2 - -,3.60
8 CCoSp2  2.50 -0.18 -1 -1 -1 0 0,0 0 0,,0 -1 - -,2.32
30.10,,,,32.26
Program Components Factor,,,,
Skating Skills  0.80 6.50 6.75 7.25 7.50 7.25,7.75 6.75 7.50,,6.75 7.50 - -,7.15
Transition / Linking Footwork  0.80 6.25 6.50 6.75 6.50 6.75,7.00 5.75 6.75,,6.00 7.00 - -,6.60
Performance / Execution  0.80 6.50 6.25 6.75 7.25 7.00,7.50 6.50 7.25,,6.75 7.00 - -,6.85
Choreography / Composition  0.80 6.50 6.50 7.00 7.50 7.25,7.50 6.75 7.25,,6.25 6.75 - -,6.85
Interpretation  0.80 7.00 6.50 7.00 7.50 7.00,7.50 6.75 7.50,,6.25 7.25 - -,7.05
Judges Total Program Component Score (factored),,,,27.60
Deductions:,,,,0.00
e  Jump take off with wrong edge,,,,
ISU Grand Prix of Figure Skating Final,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,
Code Score,Score,,Score (factored),
"=",+,,+,-
4 Yukari NAKANO JPN  59.78,32.50,,27.28,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3F+2T e  6.80 -1.60 -1 -2 -1 -1 0,-2 -2 -2,,-2 -2 - -,5.20
2 3Lz  6.00  0.20 1 0 0 0 0,0 0 1,,1 0 - -,6.20
3 CCoSp4  3.50  0.70 1 2 1 1 2,2 2 1,,2 1 - -,4.20
4 LSp3  2.40  0.70 2 2 1 2 1,1 2 1,,1 1 - -,3.10
5 SpSq4  3.40  0.60 1 1 0 0 1,1 1 0,,0 1 - -,4.00
6 SlSt2  2.30  0.30 1 1 1 0 0,1 1 0,,0 0 - -,2.60
7 2A  3.50  0.60 1 0 1 0 0,1 1 1,,1 0 - -,4.10
8 FCSp3  2.30  0.80 1 1 2 2 2,2 2 1,,2 1 - -,3.10
30.20,,,,32.50
Program Components Factor,,,,
Skating Skills  0.80 7.00 7.00 7.25 6.75 6.75,7.25 6.25 6.50,,7.00 7.25 - -,7.10
Transition / Linking Footwork  0.80 6.50 6.75 6.25 6.25 6.50,6.75 5.50 6.25,,4.25 6.50 - -,6.45
Performance / Execution  0.80 7.00 7.00 7.00 6.75 6.75,7.25 5.50 6.25,,6.25 7.00 - -,6.95
Choreography / Composition  0.80 6.75 7.25 6.75 6.50 6.50,7.00 5.75 6.75,,6.00 6.75 - -,6.75
Interpretation  0.80 7.00 7.25 6.50 6.75 6.50,7.25 5.50 6.25,,5.25 6.75 - -,6.85
Judges Total Program Component Score (factored),,,,27.28
Deductions:,,,,0.00
e  Jump take off with wrong edge,,,,
Total,Total,,Total,Total
NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,
Code Score,Score,,Score (factored),
"=",+,,+,-
5 Kimmie MEISSNER USA  59.08,30.40,,28.68,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 SpSq4  3.40  0.60 1 0 0 1 0,1 2 1,,1 0 - -,4.00
2 3F e  5.50 -1.60 -1 -3 -1 -1 -2,-2 -2 -2,,-2 -2 - -,3.90
3 3Lz+3T<  7.30 -1.40 -1 -2 -1 -1 -2,-2 -2 -2,,-1 -2 - -,5.90
4 LSp2  1.80  0.20 1 0 0 1 1,1 2 1,,0 0 - -,2.00
5 CCoSp4  3.50  0.50 1 1 1 1 0,1 1 1,,1 1 - -,4.00
6 2A  3.50  0.20 1 0 0 0 0,0 0 0,,1 0 - -,3.70
7 FSSp4  3.00  0.30 1 0 0 1 0,0 1 0,,1 1 - -,3.30
8 SlSt3  3.10  0.50 1 1 1 1 1,1 1 1,,2 1 - -,3.60
31.10,,,,30.40
Program Components Factor,,,,
Skating Skills  0.80 7.00 7.25 7.50 7.25 7.00,7.50 7.00 7.25,,7.00 7.50 - -,7.30
Transition / Linking Footwork  0.80 6.50 7.00 7.25 6.50 6.50,6.75 6.50 6.75,,6.00 7.25 - -,6.80
Performance / Execution  0.80 7.50 7.50 7.25 7.00 6.75,7.25 7.00 7.00,,7.25 7.50 - -,7.35
Choreography / Composition  0.80 7.25 7.00 7.25 7.00 6.75,7.50 6.75 7.50,,7.00 7.25 - -,7.15
Interpretation  0.80 7.25 7.25 7.25 7.25 6.50,7.50 6.75 7.50,,7.25 7.25 - -,7.25
Judges Total Program Component Score (factored),,,,28.68
Deductions:,,,,0.00
e  Jump take off with wrong edge,,,,
Total,Total,,Total,Total
NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,
Code Score,Score,,Score (factored),
"=",+,,+,-
6 Mao ASADA JPN  59.04,31.00,,28.04,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3F+3Lo  10.50 -2.80 -2 -3 -3 -3 -2,-3 -3 -2,,-3 -2 - -,7.70
2 2A  3.50  1.00 1 1 1 2 1,1 1 1,,1 1 - -,4.50
3 LSp3  2.40  0.40 1 0 1 1 1,1 1 1,,0 1 - -,2.80
4 SpSq4  3.40  1.40 2 1 1 2 1,1 2 1,,0 2 - -,4.80
5 FSSp4  3.00  0.40 1 -1 1 2 1,0 2 1,,1 1 - -,3.40
6 SlSt3  3.10  0.90 2 1 2 2 2,1 2 2,,2 2 - -,4.00
7 CCoSp4  3.50  0.30 1 0 1 1 2,1 1 1,,0 0 - -,3.80
29.40,,,,31.00
Program Components Factor,,,,
Skating Skills  0.80 7.25 7.00 7.50 7.75 7.50,7.50 7.50 7.25,,6.25 7.25 - -,7.30
Transition / Linking Footwork  0.80 6.75 6.75 7.25 7.00 7.00,6.75 6.75 6.50,,5.75 6.75 - -,6.80
Performance / Execution  0.80 6.75 6.50 6.50 7.50 7.25,7.25 6.75 6.50,,5.25 6.75 - -,6.75
Choreography / Composition  0.80 7.25 6.50 7.50 7.25 7.50,7.50 7.00 7.00,,6.25 7.25 - -,7.15
Interpretation  0.80 7.00 6.25 7.25 7.50 7.25,7.50 7.00 7.25,,6.50 7.00 - -,7.05
Judges Total Program Component Score (factored),,,,28.04
Deductions:,,,,0.00
e  Jump take off with wrong edge,,,,
Printed: 14.12.2007 21:57:13,,,,
