2,3T+2T+2T,6.90 1.30 2 2 1 2 1 2 2 2 2,,8.20,
3,4STh,8.20 -2.71 -2 -3 -3 -3 -3 -3 -3 -2 -2,,5.49,
4,5BLi4,7.00 1.50 2 2 2 2 3 2 2 3 2,,8.50,
5,2S,1.30 -0.40 -2 -2 -2 0 -2 -2 -2 -2 -2,,0.90,
6,PCoSp4,4.50 1.00 3 2 2 2 2 2 2 2 2,,5.50,
7,ChSq1,2.00 1.90 3 2 3 2 2 3 3 3 3,,3.90,
8,5ALi4,7.50 1.90 3 2 2 3 3 3 2 3 3,,9.40,
9,3FTh,5.50 1.70 2 2 1 3 2 3 2 3 3,,7.20,
10,BiDs4,3.50 1.20 1 2 1 2 1 2 2 2 2,,4.70,
11,FCCoSp3,3.00 0.79 3 1 1 2 1 2 2 2 1,,3.79,
12,3Li4,4.50 1.21 3 2 1 2 2 3 2 3 3,,5.71,
"",,60.50,,71.59,
"",Program Components,Factor,,,
"",Skating Skills,1.60 9.00 9.00 8.75 9.25 9.00 9.00 8.75 9.25 8.50,,8.96,
"",Transitions,1.60 9.00 8.50 9.00 9.00 8.50 8.75 9.00 9.25 8.50,,8.82,
"",Performance,1.60 9.25 8.75 8.50 9.00 8.50 9.25 9.00 9.25 8.75,,8.93,
"",Composition,1.60 9.00 8.75 9.25 9.50 8.75 9.00 9.00 9.25 9.00,,9.04,
"",Interpretation of the Music,1.60 9.00 9.00 8.75 9.50 9.00 9.00 9.00 9.25 8.75,,9.00,
"",Judges Total Program Component Score (factored),,,71.60,
Deductions:,,Total Total Total Program,,0.00,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
6,MARCHEI Valentina / HOTAREK Ondrej,ITA 9 142.09 73.94 68.15,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Tw3,6.20 0.90 2 0 1 1 2 2 1 1 1,,7.10,
2,3T,4.30 1.10 2 1 2 2 1 2 2 1 1,,5.40,
3,3S+2T+2T,7.00 1.30 1 2 2 2 2 2 2 2 1,,8.30,
4,5ALi4,7.50 1.20 1 1 2 2 2 2 2 1 2,,8.70,
5,ChSq1,2.00 1.10 1 1 2 1 1 2 2 2 2,,3.10,
6,3LoTh,5.00 1.40 1 2 2 2 2 3 2 2 2,,6.40,
7,FCCoSp4,3.50 1.07 3 2 2 2 2 2 2 2 3,,4.57,
8,5RLi4,7.50 1.40 2 2 2 2 3 2 2 2 2,,8.90,
9,3Li4,4.50 1.14 2 2 3 2 3 2 2 3 2,,5.64,
10,3LzTh,5.50 1.30 1 2 2 2 1 3 2 2 2,,6.80,
11,BiDs3,3.20 0.40 1 -1 -1 2 1 2 1 1 -1,,3.60,
12,PCoSp4,4.50 0.93 2 2 2 2 2 2 1 2 1,,5.43,
"",,60.70,,73.94,
"",Program Components,Factor,,,
"",Skating Skills,1.60 7.75 8.50 8.50 8.50 8.00 8.50 8.50 8.75 8.25,,8.39,
"",Transitions,1.60 7.75 8.25 8.25 8.50 8.25 8.50 8.00 8.50 8.50,,8.32,
"",Performance,1.60 8.25 8.75 8.75 9.00 8.50 9.00 8.50 8.50 8.50,,8.64,
"",Composition,1.60 8.25 8.50 8.75 9.00 8.25 8.75 8.25 8.75 8.75,,8.57,
"",Interpretation of the Music,1.60 8.25 8.75 8.50 8.75 8.75 8.75 8.50 8.75 9.00,,8.68,
"",Judges Total Program Component Score (factored),,,68.15,
Deductions:,,,,0.00,
FSKXPAIRS-------------FNL-000100--_77B 1.0,,Report Created  THU 15 FEB 2018 13:36,,Page 3 / 9,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Pair Skating,,,
"",,피겨 스케이팅 페어 / Patinage en couple,,,
"",,THU 15 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,SegImnfeont Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
7,ZABIIAKO Natalia / ENBERT Alexander,OAR 10 138.53 70.36 68.17,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Tw3,6.20 1.30 2 2 2 2 1 2 2 2 1,,7.50,
2,3T+2T+2Lo,7.40 1.00 1 2 1 1 1 2 2 2 1,,8.40,
3,3S<<,<< 1.30 -0.60 -3 -3 -3 -3 -2 -3 -3 -3 -3,,0.70,
4,3LzTh,5.50 0.20 -1 2 0 0 1 2 -1 0 0,,5.70,
5,3Li4,4.50 1.00 2 2 1 2 2 2 2 2 3,,5.50,
6,FCCoSp4,3.50 1.00 2 2 2 2 1 2 2 2 2,,4.50,
7,3LoTh,5.00 1.30 1 2 2 1 2 3 2 2 2,,6.30,
8,BoDs3,4.00 1.10 1 1 2 1 1 2 2 2 2,,5.10,
9,ChSq1,2.00 1.50 2 2 1 2 2 3 3 3 1,,3.50,
10,5RLi4,7.50 1.40 2 2 2 2 2 2 2 3 2,,8.90,
11,5ALi4,7.50 1.40 2 2 2 2 1 2 3 2 2,,8.90,
12,PCoSp4,4.50 0.86 1 2 2 1 1 2 2 2 2,,5.36,
"",,58.90,,70.36,
"",Program Components,Factor,,,
"",Skating Skills,1.60 8.25 8.50 8.50 8.50 8.25 9.00 8.75 9.00 8.25,,8.54,
"",Transitions,1.60 8.00 8.50 8.00 8.25 7.75 8.75 8.50 8.75 7.75,,8.25,
"",Performance,1.60 8.00 8.75 8.25 8.50 8.25 9.25 9.00 9.00 8.25,,8.57,
"",Composition,1.60 8.00 8.75 8.50 8.75 8.50 9.00 8.50 8.75 8.50,,8.61,
"",Interpretation of the Music,1.60 7.50 8.75 8.50 8.50 8.50 9.00 8.75 9.00 8.50,,8.64,
"",Judges Total Program Component Score (factored),,,68.17,
Deductions:,,Total Total Total Program,,0.00,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
8,SEGUIN Julianne / BILODEAU Charlie,CAN 5 136.50 71.28 65.22,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Tw3,6.20 0.40 2 0 1 1 1 0 0 -1 1,,6.60,
2,3T+2T,5.60 0.90 2 1 1 1 1 1 2 2 1,,6.50,
3,5RLi4,7.50 1.20 2 1 1 2 2 1 2 2 2,,8.70,
4,3S,4.40 1.30 2 2 2 2 1 2 2 2 1,,5.70,
5,3LzTh,5.50 1.00 2 1 1 1 1 2 1 2 2,,6.50,
6,BoDs3,4.00 1.20 0 1 2 2 2 2 1 2 2,,5.20,
7,FCCoSp4,3.50 0.29 0 0 1 0 0 1 1 1 1,,3.79,
8,ChSq1,2.00 0.80 1 1 2 1 1 1 1 2 1,,2.80,
9,5ALi4,7.50 1.40 2 2 1 2 2 2 2 2 2,,8.90,
10,3LoTh,5.00 0.80 1 1 1 1 1 2 0 1 2,,5.80,
11,3Li4,4.50 0.86 1 2 1 2 2 1 2 2 2,,5.36,
12,PCoSp4,4.50 0.93 3 2 2 1 2 2 1 2 2,,5.43,
"",,60.20,,71.28,
"",Program Components,Factor,,,
"",Skating Skills,1.60 8.00 8.00 7.75 8.25 8.00 8.25 8.00 8.25 8.25,,8.11,
"",Transitions,1.60 6.50 7.50 8.50 8.25 8.00 7.75 7.75 8.25 8.00,,7.93,
"",Performance,1.60 7.75 7.75 8.50 8.50 8.25 8.25 8.25 8.25 9.00,,8.25,
"",Composition,1.60 7.75 7.75 8.25 8.25 8.25 8.25 8.25 8.25 8.25,,8.18,
"",Interpretation of the Music,1.60 7.00 8.00 8.50 8.25 8.50 8.25 8.25 8.25 8.75,,8.29,
"",Judges Total Program Component Score (factored),,,65.22,
Deductions:,,,,0.00,
FSKXPAIRS-------------FNL-000100--_77B 1.0,,Report Created  THU 15 FEB 2018 13:36,,Page 4 / 9,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Pair Skating,,,
"",,피겨 스케이팅 페어 / Patinage en couple,,,
"",,THU 15 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,SegImnfeont Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
9,MOORE-TOWERS Kirsten / MARINARO,CAN 1 132.43 70.42 62.01,,0.00,
"",Michael,,,,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Tw3,6.20 0.00 0 0 -1 -1 1 0 0 0 1,,6.20,
2,2A+1Lo+3S,8.20 -1.00 -2 -2 -1 -2 -1 -1 -1 -1 -2,,7.20,
3,3LoTh,5.00 1.20 1 1 2 1 2 2 2 2 2,,6.20,
4,5ALi4,7.50 1.40 2 1 2 2 2 2 2 2 2,,8.90,
5,BoDs4,4.50 1.10 1 1 2 1 2 2 1 2 2,,5.60,
6,PCoSp4,4.50 0.71 1 1 2 2 1 1 2 2 1,,5.21,
7,3T,4.30 0.20 1 -1 0 1 0 1 -1 0 1,,4.50,
8,FCCoSp4,3.50 0.71 2 1 1 1 2 1 2 2 1,,4.21,
9,3STh,4.50 1.00 1 1 1 2 2 1 1 2 2,,5.50,
10,5RLi4,7.50 1.00 1 1 1 1 2 2 2 2 1,,8.50,
11,ChSq1,2.00 0.90 0 1 1 1 1 2 2 2 1,,2.90,
12,3Li4,4.50 1.00 2 2 2 1 2 2 2 3 2,,5.50,
"",,62.20,,70.42,
"",Program Components,Factor,,,
"",Skating Skills,1.60 7.00 7.50 7.75 7.50 8.00 8.25 8.25 8.00 7.75,,7.82,
"",Transitions,1.60 7.00 7.25 7.50 7.25 7.75 8.00 7.75 7.75 7.25,,7.50,
"",Performance,1.60 7.50 7.50 8.25 7.50 7.50 8.25 8.25 8.00 8.00,,7.86,
"",Composition,1.60 7.50 7.25 8.00 7.50 7.75 8.25 8.25 7.75 7.75,,7.79,
"",Interpretation of the Music,1.60 7.25 7.50 8.00 7.25 7.75 8.25 8.00 8.00 8.00,,7.79,
"",Judges Total Program Component Score (factored),,,62.01,
Deductions:,,Total Total Total Program,,0.00,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
10,DELLA MONICA Nicole / GUARISE Matteo,ITA 7 128.74 64.60 65.14,,-1.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3S,4.40 1.30 2 2 2 1 1 2 2 2 2,,5.70,
2,3Tw3,6.20 0.60 1 1 2 1 0 1 0 0 2,,6.80,
3,3T+1T<<,<< 4.30 -2.10 -3 -2 -3 -3 -3 -3 -3 -3 -3,,2.20,
4,PCoSp4,4.50 0.86 2 2 1 2 1 1 2 2 2,,5.36,
5,3LoTh,5.00 1.10 2 2 2 2 1 1 2 -1 1,,6.10,
6,BoDs4,4.50 1.10 2 1 2 1 1 2 2 1 2,,5.60,
7,5RLi4,7.50 1.40 1 2 2 2 2 2 2 2 3,,8.90,
8,ChSq1,2.00 1.20 1 2 2 2 1 1 2 2 3,,3.20,
9,3STh,4.50 -2.00 -2 -3 -3 -3 -3 -3 -3 -2 -3,,2.50,
10,5ALi3,7.00 1.10 2 2 2 1 1 2 1 2 1,,8.10,
11,3Li4,4.50 1.00 2 2 2 2 1 2 2 2 2,,5.50,
12,FCCoSp4,3.50 1.14 3 2 3 2 2 2 2 2 3,,4.64,
"",,57.90,,64.60,
"",Program Components,Factor,,,
"",Skating Skills,1.60 7.75 8.25 8.50 8.25 8.00 8.00 8.25 8.25 8.25,,8.18,
"",Transitions,1.60 8.25 8.00 8.50 7.75 7.50 7.50 8.00 8.00 8.50,,8.00,
"",Performance,1.60 8.25 8.25 8.00 7.75 7.75 8.00 8.25 8.00 8.25,,8.07,
"",Composition,1.60 8.00 8.50 8.75 8.25 7.50 7.75 8.50 8.25 8.50,,8.25,
"",Interpretation of the Music,1.60 8.25 8.50 8.50 8.25 7.50 7.75 8.25 8.00 8.75,,8.21,
"",Judges Total Program Component Score (factored),,,65.14,
Deductions:,,Falls -1.00,,-1.00,
FSKXPAIRS-------------FNL-000100--_77B 1.0,,Report Created  THU 15 FEB 2018 13:36,,Page 5 / 9,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Pair Skating,,,
"",,피겨 스케이팅 페어 / Patinage en couple,,,
"",,THU 15 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
11,YU Xiaoyu / ZHANG Hao,CHN 12 128.52 62.98 67.54,,-2.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3S,4.40 -2.10 -3 -3 -3 -3 -3 -3 -3 -2 -3,,2.30,
2,3Tw4,6.60 2.10 3 2 3 3 3 3 3 3 3,,8.70,
3,3T+2T<<,<< 4.70 -2.10 -3 -3 -3 -3 -3 -3 -3 -3 -3,,2.60,
4,BoDs3,4.00 1.10 1 2 2 2 2 2 2 0 0,,5.10,
5,PCoSp4,4.50 0.71 1 2 2 1 2 1 1 2 1,,5.21,
6,5RLi4,7.50 1.40 2 2 2 2 2 2 2 2 2,,8.90,
7,3LoTh,5.00 2.00 3 2 3 2 3 3 3 3 3,,7.00,
8,3STh,4.50 -1.90 -2 -3 -3 -3 -3 -3 -2 -2 -3,,2.60,
9,FCCoSp4,3.50 0.57 2 0 2 1 0 2 1 2 0,,4.07,
10,5ALi3,7.00 0.80 1 -1 1 1 1 2 2 1 1,,7.80,
11,3Li4,4.50 1.00 1 2 2 2 1 3 2 3 2,,5.50,
12,ChSq1,2.00 1.20 2 1 1 2 2 2 2 2 1,,3.20,
"",,58.20,,62.98,
"",Program Components,Factor,,,
"",Skating Skills,1.60 7.75 8.50 8.75 8.75 8.50 8.75 8.75 9.25 8.75,,8.68,
"",Transitions,1.60 8.00 8.00 8.75 8.25 8.50 8.50 8.50 9.00 8.50,,8.43,
"",Performance,1.60 8.00 8.00 8.00 8.50 8.00 8.75 8.25 8.75 7.50,,8.21,
"",Composition,1.60 8.00 8.50 8.50 8.75 8.50 8.75 8.75 9.00 8.25,,8.57,
"",Interpretation of the Music,1.60 7.50 8.25 8.50 8.50 8.25 8.50 9.00 8.75 7.50,,8.32,
"",Judges Total Program Component Score (factored),,,67.54,
Deductions:,,Falls -2.00 (2),,-2.00,
FSKXPAIRS-------------FNL-000100--_77B 1.0,,Report Created  THU 15 FEB 2018 13:36,,Page 6 / 9,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Pair Skating,,,
"",,피겨 스케이팅 페어 / Patinage en couple,,,
"",,THU 15 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,SegImnfeont Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
12,RYOM Tae Ok / KIM Ju Sik,PRK 6 124.23 63.65 60.58,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Tw1,5.40 1.00 2 0 2 2 1 1 1 1 2,,6.40,
2,3T+2T,5.60 0.10 0 0 0 1 1 0 0 0 -1,,5.70,
3,5RLi4,7.50 1.00 1 1 1 2 2 1 2 2 1,,8.50,
4,2A,3.30 -0.29 -1 -1 -1 -1 0 0 0 1 -1,,3.01,
5,BoDs3,4.00 1.10 1 1 2 2 2 1 1 2 2,,5.10,
6,FCCoSp2,2.50 0.86 2 1 2 1 1 2 2 2 2,,3.36,
7,3STh,4.50 0.30 0 0 0 0 0 1 1 1 2,,4.80,
8,5ALi4,7.50 0.90 1 1 1 2 1 1 2 1 2,,8.40,
9,3LoTh,5.00 1.00 1 1 0 2 1 2 1 2 2,,6.00,
10,ChSq1,2.00 0.60 0 1 1 2 0 1 1 1 1,,2.60,
11,3Li4,4.50 1.07 1 2 2 2 2 2 2 3 3,,5.57,
12,PCoSp2,3.50 0.71 1 2 1 1 1 1 2 2 2,,4.21,
"",,55.30,,63.65,
"",Program Components,Factor,,,
