"",Judges Total Program Component Score (factored),,,71.24,
Deductions:,,,,0.00,
FSKWSINGLES-----------FNL-000100--_77B 1.0,,Report Created  FRI 23 FEB 2018 14:02,,Page 4 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ladies Single Skating,,,
"",,피겨 스케이팅 여자 싱글 / Patinage individuel femmes,,,
"",,FRI 23 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
5,KOSTNER Carolina,ITA 20 139.29 63.64 75.65,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Lz,6.00 1.50 2 2 3 2 3 2 2 2 2,,7.50,
2,3F,5.30 -1.50 -3 -1 -3 -2 -2 -2 -2 -2 -2,,3.80,
3,3Lo,5.10 0.70 1 2 -1 2 0 1 1 1 1,,5.80,
4,FCSp4,3.20 1.00 2 2 2 2 1 2 2 2 2,,4.20,
5,FCCoSp4,3.50 1.00 2 2 3 2 2 2 2 2 2,,4.50,
6,3T,4.73 x 0.00 -1 0 -1 0 0 1 0 0 1,,4.73,
7,2A+1Lo<+3S,< 8.91 x -0.70 -1 -1 -2 -1 -1 -1 -1 -1 0,,8.21,
8,2A,3.63 x 0.50 1 1 2 1 1 0 1 1 1,,4.13,
9,3S+2T,6.27 x 0.60 1 1 0 1 1 1 0 1 1,,6.87,
10,ChSq1,2.00 1.60 2 2 3 3 2 2 3 2 2,,3.60,
11,StSq4,3.90 1.90 3 3 3 3 2 2 2 3 3,,5.80,
12,CCoSp4,3.50 1.00 2 2 3 2 2 2 1 2 2,,4.50,
"",,56.04,,63.64,
"",Program Components,Factor,,,
"",Skating Skills,1.60 9.25 9.50 9.75 9.50 9.50 9.50 9.50 9.50 9.25,,9.46,
"",Transitions,1.60 9.00 9.25 9.50 9.25 9.25 9.00 9.25 9.50 9.25,,9.25,
"",Performance,1.60 9.25 9.25 9.75 9.50 9.50 9.25 9.00 9.50 9.75,,9.43,
"",Composition,1.60 9.50 9.75 9.75 9.25 9.75 9.25 9.75 9.50 9.50,,9.57,
"",Interpretation of the Music,1.60 9.50 9.50 9.75 9.50 9.50 9.50 9.50 9.75 9.75,,9.57,
"",Judges Total Program Component Score (factored),,,75.65,
Deductions:,,,,0.00,
FSKWSINGLES-----------FNL-000100--_77B 1.0,,Report Created  FRI 23 FEB 2018 14:02,,Page 5 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ladies Single Skating,,,
"",,피겨 스케이팅 여자 싱글 / Patinage individuel femmes,,,
"",,FRI 23 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
6,SAKAMOTO Kaori,JPN 21 136.53 68.42 68.11,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3F+3T,9.60 1.20 1 2 2 2 2 1 2 2 1,,10.80,
2,3S,4.40 0.90 2 1 2 1 1 1 2 1 1,,5.30,
3,StSq4,3.90 1.20 1 2 2 2 2 1 3 2 1,,5.10,
4,FSSp4,3.00 0.64 1 1 2 1 1 2 1 1 2,,3.64,
5,3Lze,e 4.62 x -0.60 -1 -1 -1 -1 -1 1 -1 -2 0,,4.02,
6,3F+2T,7.26 x 0.70 1 1 1 1 1 1 2 1 1,,7.96,
7,CCoSp4,3.50 1.00 2 2 2 2 2 2 2 2 2,,4.50,
8,2A+3T+2T,9.79 x 1.40 2 2 3 2 2 2 2 1 2,,11.19,
9,ChSq1,2.00 1.00 1 2 3 2 1 1 2 1 1,,3.00,
10,3Lo,5.61 x -1.40 -3 -2 -2 -2 -2 -1 -2 -2 -2,,4.21,
11,2A,3.63 x 0.57 1 1 2 1 1 2 1 1 1,,4.20,
12,FCCoSp4,3.50 1.00 2 2 2 2 2 2 2 2 2,,4.50,
"",,60.81,,68.42,
"",Program Components,Factor,,,
"",Skating Skills,1.60 8.50 8.75 9.00 8.50 8.50 8.50 8.75 8.50 8.50,,8.57,
"",Transitions,1.60 8.25 8.50 8.50 8.25 8.00 7.75 8.50 8.50 8.50,,8.36,
"",Performance,1.60 8.50 8.50 8.75 8.25 8.25 8.00 9.00 8.50 8.75,,8.50,
"",Composition,1.60 8.75 8.25 8.75 8.25 8.75 8.50 9.25 8.25 8.75,,8.57,
"",Interpretation of the Music,1.60 8.25 8.50 8.75 8.50 8.75 8.00 9.25 8.50 8.75,,8.57,
"",Judges Total Program Component Score (factored),,,68.11,
Deductions:,,,,0.00,
FSKWSINGLES-----------FNL-000100--_77B 1.0,,Report Created  FRI 23 FEB 2018 14:02,,Page 6 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ladies Single Skating,,,
"",,피겨 스케이팅 여자 싱글 / Patinage individuel femmes,,,
"",,FRI 23 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
7,SOTSKOVA Maria,OAR 13 134.24 66.94 67.30,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Lz+3T,10.30 0.80 1 2 1 1 0 1 1 2 1,,11.10,
2,3F,5.30 1.00 1 2 1 2 2 2 1 1 1,,6.30,
3,LSp4,2.70 0.64 1 2 1 2 1 1 2 1 1,,3.34,
4,StSq3,3.30 0.86 1 2 2 2 1 2 2 2 1,,4.16,
5,3Lo,5.61 x 0.70 1 1 1 1 1 1 1 2 1,,6.31,
6,3F+1Lo+2S,7.81 x 0.50 0 2 0 0 1 1 1 1 1,,8.31,
7,3Lz,6.60 x 0.80 1 1 1 0 2 1 2 2 0,,7.40,
8,ChSq1,2.00 0.70 1 1 1 1 0 1 1 1 1,,2.70,
9,2A+2T,5.06 x 0.36 0 1 1 1 0 1 1 1 0,,5.42,
10,2A,3.63 x 0.50 1 1 1 2 1 0 2 1 0,,4.13,
11,FCSp4,3.20 0.50 1 1 1 1 0 1 1 1 1,,3.70,
12,CCoSp4,3.50 0.57 2 2 1 1 1 1 1 1 1,,4.07,
"",,59.01,,66.94,
"",Program Components,Factor,,,
"",Skating Skills,1.60 8.50 8.50 8.50 8.50 7.75 8.25 8.25 8.50 8.25,,8.39,
"",Transitions,1.60 8.25 8.25 8.25 8.25 7.75 8.00 7.75 8.25 8.25,,8.14,
"",Performance,1.60 8.75 8.75 8.75 8.50 8.00 8.50 8.00 8.75 8.50,,8.54,
"",Composition,1.60 8.50 8.50 8.50 8.50 8.25 8.50 8.25 8.25 8.75,,8.43,
"",Interpretation of the Music,1.60 8.25 8.75 8.75 8.75 8.00 8.75 8.50 8.50 8.50,,8.57,
"",Judges Total Program Component Score (factored),,,67.30,
Deductions:,,,,0.00,
FSKWSINGLES-----------FNL-000100--_77B 1.0,,Report Created  FRI 23 FEB 2018 14:02,,Page 7 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ladies Single Skating,,,
"",,피겨 스케이팅 여자 싱글 / Patinage individuel femmes,,,
"",,FRI 23 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
8,CHOI Dabin,KOR 17 131.49 68.74 62.75,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Lz,6.00 0.00 1 0 0 0 -1 0 0 0 0,,6.00,
2,3F,5.30 0.70 1 1 2 1 1 1 1 1 1,,6.00,
3,2A+3T,7.60 0.70 1 1 1 1 1 1 2 1 1,,8.30,
4,FCSp4,3.20 0.50 1 1 1 1 1 1 1 0 1,,3.70,
5,StSq3,3.30 0.50 1 1 1 1 1 1 2 1 1,,3.80,
6,3Lo,5.61 x 0.70 1 1 2 1 1 1 1 0 1,,6.31,
7,3Lz+3T+2T,12.76 x 0.40 1 0 1 1 1 0 2 0 0,,13.16,
8,3S+2T,6.27 x 0.50 1 0 1 0 0 1 1 1 1,,6.77,
9,2A,3.63 x 0.43 1 0 1 0 1 1 1 1 1,,4.06,
10,CCoSp4,3.50 0.71 1 1 2 1 2 1 2 1 2,,4.21,
11,ChSq1,2.00 0.80 1 2 2 1 1 1 1 1 1,,2.80,
12,LSp4,2.70 0.93 2 2 2 2 2 1 2 1 2,,3.63,
"",,61.87,,68.74,
"",Program Components,Factor,,,
"",Skating Skills,1.60 7.75 7.75 8.00 7.50 7.75 8.25 7.75 7.75 8.75,,7.86,
"",Transitions,1.60 7.25 7.25 7.75 7.50 7.25 7.75 8.00 7.50 8.00,,7.57,
"",Performance,1.60 7.50 7.75 8.00 7.75 8.00 8.00 8.50 8.25 8.50,,8.04,
"",Composition,1.60 7.50 7.50 8.00 7.75 8.00 8.00 8.00 7.75 8.25,,7.86,
"",Interpretation of the Music,1.60 7.25 7.25 8.00 7.75 7.75 8.00 8.25 8.25 8.25,,7.89,
"",Judges Total Program Component Score (factored),,,62.75,
Deductions:,,,,0.00,
FSKWSINGLES-----------FNL-000100--_77B 1.0,,Report Created  FRI 23 FEB 2018 14:02,,Page 8 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ladies Single Skating,,,
"",,피겨 스케이팅 여자 싱글 / Patinage individuel femmes,,,
"",,FRI 23 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
9,TENNELL Bradie,USA 15 128.34 65.41 62.93,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Lz+3T,10.30 1.10 1 1 1 2 1 2 2 2 2,,11.40,
2,2A,3.30 0.86 2 2 1 1 2 2 2 2 1,,4.16,
3,3F,5.30 0.70 1 1 1 1 1 1 2 1 1,,6.00,
4,LSp4,2.70 1.00 2 2 2 2 2 2 2 2 2,,3.70,
5,StSq4,3.90 1.10 1 1 1 1 2 2 2 2 2,,5.00,
6,2A+3T<,< 6.93 x -1.36 -3 -3 -3 -3 -2 -3 -3 -2 -2,,5.57,
7,3Lz<,< 4.62 x -2.00 -3 -3 -3 -3 -2 -3 -3 -3 -2,,2.62,
8,3Lo+2T+2Lo,9.02 x 0.50 1 0 0 1 1 1 1 1 0,,9.52,
9,3S,4.84 x 0.70 1 1 1 1 1 1 1 1 1,,5.54,
10,ChSq1,2.00 0.90 1 2 2 1 1 2 1 1 1,,2.90,
11,FCCoSp4,3.50 1.00 2 2 2 2 2 2 2 2 2,,4.50,
12,CCoSp4,3.50 1.00 2 3 2 2 2 2 2 2 2,,4.50,
"",,59.91,,65.41,
"",Program Components,Factor,,,
"",Skating Skills,1.60 7.75 7.75 8.00 7.75 8.00 8.00 8.00 8.00 8.75,,7.93,
"",Transitions,1.60 7.50 7.25 7.50 7.50 8.00 7.75 7.75 7.75 8.50,,7.68,
"",Performance,1.60 7.25 7.50 7.75 7.50 7.75 8.00 8.25 7.75 8.50,,7.79,
"",Composition,1.60 7.50 7.50 8.00 7.50 8.25 8.25 8.50 7.75 8.25,,7.93,
"",Interpretation of the Music,1.60 7.25 7.50 8.00 7.75 8.25 8.50 8.25 8.00 8.25,,8.00,
"",Judges Total Program Component Score (factored),,,62.93,
Deductions:,,,,0.00,
FSKWSINGLES-----------FNL-000100--_77B 1.0,,Report Created  FRI 23 FEB 2018 14:02,,Page 9 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ladies Single Skating,,,
"",,피겨 스케이팅 여자 싱글 / Patinage individuel femmes,,,
"",,FRI 23 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
10,KIM Hanul,KOR 4 121.38 67.03 54.35,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Lz+3T,10.30 0.60 1 1 1 0 0 1 2 1 1,,10.90,
2,2A+3T,7.60 0.80 1 1 1 1 1 2 2 1 1,,8.40,
3,3F,"! 5.30 -1.50 -3 -2 -3 -2 -2 -2 -2 -2 -2",,3.80,
4,CCoSp4,3.50 0.71 1 2 2 1 1 2 2 1 1,,4.21,
5,FSSp4,3.00 0.36 1 1 1 0 0 1 1 0 1,,3.36,
6,StSq3,3.30 0.57 0 1 1 1 1 1 2 2 1,,3.87,
7,3Lo,5.61 x 0.60 1 0 1 1 0 1 1 1 1,,6.21,
8,3Lz,6.60 x 0.50 0 0 1 0 1 1 1 1 1,,7.10,
9,3S,4.84 x 0.50 1 1 1 0 0 1 0 1 1,,5.34,
10,ChSq1,2.00 0.60 1 1 1 1 0 1 1 1 0,,2.60,
11,2A+2T+2Lo,7.04 x 0.50 1 1 1 0 1 1 1 1 1,,7.54,
12,LSp4,2.70 1.00 3 3 2 2 1 2 2 2 1,,3.70,
"",,61.79,,67.03,
"",Program Components,Factor,,,
"",Skating Skills,1.60 7.25 6.50 7.25 6.75 7.00 7.00 7.00 7.25 6.50,,6.96,
"",Transitions,1.60 6.50 6.00 7.00 6.50 6.25 6.50 6.25 7.00 6.25,,6.46,
"",Performance,1.60 7.00 6.75 7.25 7.00 6.75 7.25 7.00 7.50 6.50,,7.00,
"",Composition,1.60 6.75 6.25 7.00 6.75 6.25 7.00 6.50 6.75 6.75,,6.68,
"",Interpretation of the Music,1.60 6.75 6.25 7.00 7.00 6.75 7.25 6.75 7.25 6.50,,6.86,
"",Judges Total Program Component Score (factored),,,54.35,
Deductions:,,,,0.00,
FSKWSINGLES-----------FNL-000100--_77B 1.0,,Report Created  FRI 23 FEB 2018 14:02,,Page 10 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ladies Single Skating,,,
"",,피겨 스케이팅 여자 싱글 / Patinage individuel femmes,,,
"",,FRI 23 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
11,CHEN Karen,USA 14 119.75 56.65 64.10,,-1.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,3Lz,6.00 0.50 0 1 0 1 1 1 2 0 1,,6.50,
2,3F,"! 5.30 -0.60 -1 -1 -2 -1 -1 -1 0 -1 0",,4.70,
3,StSq4,3.90 1.30 2 2 1 2 1 2 2 2 2,,5.20,
4,FCCoSp4,3.50 0.64 1 2 1 1 1 1 2 2 1,,4.14,
5,2A+1Lo+3S<,< 7.59 x -0.29 0 -1 -1 -1 0 -1 0 -1 0,,7.30,
6,3Lz+2T,8.03 x -0.20 1 0 -1 -1 -1 1 0 0 -1,,7.83,
7,3Lo<,< 3.96 x -2.10 -3 -3 -3 -3 -3 -3 -3 -3 -3,,1.86,
8,3S,4.84 x -1.40 -2 -2 -3 -2 -2 -2 -2 -2 -2,,3.44,
9,CCoSp4,3.50 1.00 2 2 2 2 2 2 2 2 2,,4.50,
