ISU GP NHK Trophy 2008,,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  0.80,6.00 6.25 6.50 6.25 5.75 6.00 6.50 6.75,,6.25,- - -,6.20,
Linking Footwork / Movement  0.80,6.00 5.50 6.50 5.75 5.50 5.75 6.25 6.25,,6.00,- - -,5.95,
Performance  0.60,6.25 6.25 6.75 6.25 6.00 5.75 6.25 6.00,,6.00,- - -,6.10,
Choreography  0.60,6.50 6.00 6.50 5.75 5.75 6.00 6.50 6.75,,6.25,- - -,6.20,
Interpretation / Timing  1.00,6.25 6.50 6.75 6.25 5.75 6.25 6.25 6.50,,6.25,- - -,6.30,
Judges Total Program Component Score (factored),,,,,23.40,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
ISU GP NHK Trophy 2008,,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
4 Emily SAMUELSON / Evan BATES,USA  50.92  25.90,,,25.02,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 STw4  4.70  0.60,1 1 1 2 1 1 1 2,,1,- - -,5.30,
2 SlLi4  4.I0n0fo  0.60,2 1 1 2 1 1 1 1,,Info1,- - -,4.60,Info
3 CiSt2  6.40  1.00,0 1 1 1 1 1 0 1,,1,- - -,7.40,
4 Sp4  4.70  0.30,0 1 0 1 0 1 0 1,,1,- - -,5.00,
5 MiStNt1  4.60 -1.00,-1 -1 -1 -1 -1 -1 -1 -1,,-1,- - -,3.60,
6 Li+TRANS  0.00  0.00,- - - - - - - -,,-,- - -,0.00,
24.40,,,,,25.90,
Program Components Factor,,,,,,
Skating Skills  0.80,6.75 6.50 6.25 7.00 6.75 6.00 6.25 6.75,,6.50,- - -,6.60,
Linking Footwork / Movement  0.80,6.50 6.00 6.00 6.75 6.75 5.50 6.00 6.25,,6.50,- - -,6.40,
Performance  0.60,6.50 6.50 6.50 6.75 6.75 6.25 6.00 6.00,,6.75,- - -,6.55,
Choreography  0.60,6.75 6.75 6.50 7.00 6.75 6.00 6.25 6.75,,6.50,- - -,6.65,
Interpretation / Timing  1.00,6.50 6.75 6.25 7.25 7.00 6.00 6.25 7.00,,6.75,- - -,6.70,
Judges Total Program Component Score (factored),,,,,25.02,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
5 Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS  49.61  27.70,,,21.91,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 STw4  4.70  0.30,1 1 1 1 1 0 1 0,,0,- - -,5.00,
2 MiStNt3  6.20  0.20,0 0 0 0 0 1 1 1,,0,- - -,6.40,
3 Sp4  4.70  0.10,0 0 1 0 1 0 1 0,,0,- - -,4.80,
4 CiSt3  7.20  0.00,0 0 0 -1 0 0 0 1,,0,- - -,7.20,
5 RoLi4  4.00  0.30,0 1 1 0 0 1 1 1,,1,- - -,4.30,
6 Li+TRANS  0.00  0.00,- - - - - - - -,,-,- - -,0.00,
26.80,,,,,27.70,
Program Components Factor,,,,,,
Skating Skills  0.80,5.75 5.75 6.00 5.50 5.75 5.50 6.25 6.00,,6.25,- - -,5.80,
Linking Footwork / Movement  0.80,5.50 5.25 6.00 5.00 5.50 5.25 6.25 5.50,,6.00,- - -,5.55,
Performance  0.60,5.50 5.75 6.00 5.25 5.75 5.50 6.25 6.00,,6.25,- - -,5.75,
Choreography  0.60,5.50 5.50 6.25 5.00 5.50 5.75 6.50 6.00,,6.25,- - -,5.80,
Interpretation / Timing  1.00,5.50 6.00 6.25 4.75 5.75 5.75 6.25 6.25,,6.50,- - -,5.90,
Judges Total Program Component Score (factored),,,,,21.91,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
6 Kimberly NAVARRO / Brent BOMMENTRE,USA  47.91  25.80,,,23.11,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 RoLi4  4.00  0.60,1 2 2 1 1 1 1 2,,0,- - -,4.60,
2 MiStNt1  4.60  0.20,0 0 1 0 1 0 0 0,,0,- - -,4.80,
3 DiSt3  7.20  0.00,0 1 0 0 0 0 0 1,,0,- - -,7.20,
4 Li+TRANS  0.00  0.00,- - - - - - - -,,-,- - -,0.00,
5 Sp4  4.70  0.30,0 1 1 1 1 0 0 1,,0,- - -,5.00,
6 STw4  4.70 -0.50,0 -1 -1 -1 -1 -1 -1 -1,,-1,- - -,4.20,
25.20,,,,,25.80,
Program Components Factor,,,,,,
Skating Skills  0.80,6.25 6.00 6.25 6.25 6.00 5.75 5.75 6.00,,6.00,- - -,6.10,
Linking Footwork / Movement  0.80,5.75 5.50 6.25 6.25 6.00 5.00 5.75 6.00,,5.75,- - -,5.95,
Performance  0.60,6.00 6.00 6.25 6.00 6.25 5.25 5.75 5.75,,6.25,- - -,6.05,
Choreography  0.60,6.00 6.00 6.25 6.25 6.25 5.25 5.75 6.25,,6.00,- - -,6.15,
Interpretation / Timing  1.00,6.00 6.00 6.25 6.50 6.25 5.00 6.00 6.25,,6.00,- - -,6.15,
Judges Total Program Component Score (factored),,,,,23.11,
Deductions: Extended lifts:,-1.00,,,,-1.00,
"*  Invalid element",,,,,,
ISU GP NHK Trophy 2008,,,,,,
ICE DANCE ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
7 Kaitlyn WEAVER / Andrew POJE,CAN  46.58  25.00,,,21.58,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 STw4  4.70,0.20 1 0 1 0 0 1 0 0,,0,- - -,4.90,
2 MiStNt1  4.I6n0fo,0.80 1 1 1 1 1 0 1 1,,Info0,- - -,5.40,Info
3 Sp3  4.00,0.50 0 0 2 1 1 2 0 1,,0,- - -,4.50,
4 DiSt1  5.60,0.20 0 1 1 0 0 0 0 1,,0,- - -,5.80,
5 RoLi4  4.00,0.40 0 1 1 0 1 1 1 2,,1,- - -,4.40,
6 Li+TRANS  0.00,0.00 - - - - - - - -,,-,- - -,0.00,
22.90,,,,,25.00,
Program Components,Factor,,,,,
Skating Skills,0.80 5.50 5.50 6.00 5.50 5.75 5.25 5.75 5.75,,5.50,- - -,5.60,
Linking Footwork / Movement,0.80 5.25 5.25 6.00 5.00 5.50 5.00 5.50 5.50,,5.00,- - -,5.25,
Performance,0.60 5.50 5.75 6.50 5.25 6.00 5.50 5.50 6.00,,5.50,- - -,5.70,
Choreography,0.60 5.50 6.00 6.50 5.50 6.00 5.50 5.75 6.50,,5.25,- - -,5.80,
Interpretation / Timing,1.00 5.75 5.75 6.50 5.75 6.00 6.00 5.75 6.75,,5.50,- - -,6.00,
Judges Total Program Component Score (factored),,,,,21.58,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
8 Xiaoyang YU / Chen WANG,CHN  40.78  22.50,,,18.28,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 STw1  3.00,-0.70 -2 -1 -2 -1 -2 -1 -1 -1,,-1,- - -,2.30,
2 SlLi4  4.00,0.50 0 0 1 2 0 1 1 2,,1,- - -,4.50,
3 Sp4  4.70,0.00 0 -1 0 0 0 0 -1 0,,0,- - -,4.70,
4 DiSt2  6.40,0.20 0 0 0 1 0 -1 0 1,,0,- - -,6.60,
5 MiStNt1  4.60,-0.20 0 0 0 0 0 -1 0 1,,-1,- - -,4.40,
6 Li+TRANS  0.00,0.00 - - - - - - - -,,-,- - -,0.00,
22.70,,,,,22.50,
Program Components,Factor,,,,,
Skating Skills,0.80 4.75 5.25 5.25 5.25 4.50 4.75 5.00 4.75,,5.00,- - -,4.90,
Linking Footwork / Movement,0.80 4.50 4.75 5.00 4.75 4.25 4.50 4.75 4.50,,4.75,- - -,4.60,
Performance,0.60 4.50 4.75 5.25 5.25 4.25 4.75 5.00 5.25,,4.75,- - -,4.90,
Choreography,0.60 4.25 4.75 5.25 5.00 4.25 5.00 5.00 5.75,,5.00,- - -,4.90,
Interpretation / Timing,1.00 4.25 4.75 5.00 5.25 4.00 4.75 5.25 5.50,,4.75,- - -,4.80,
Judges Total Program Component Score (factored),,,,,18.28,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
9 Isabella PAJARDI / Stefano CARUSO,ITA  40.52  22.70,,,17.82,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 MiStNt1  4.60,0.00 0 0 0 0 0 0 0 1,,0,- - -,4.60,
2 Sp4  4.70,0.00 0 0 0 -1 0 1 0 0,,0,- - -,4.70,
3 SlLi4  4.00,0.20 0 0 1 0 0 1 1 1,,0,- - -,4.20,
4 STw3  4.00,0.00 0 0 0 0 0 0 0 -1,,0,- - -,4.00,
5 CiSt1  5.60,-0.40 0 0 0 -1 0 -1 0 1,,-1,- - -,5.20,
6 Li+TRANS  0.00,0.00 - - - - - - - -,,-,- - -,0.00,
22.90,,,,,22.70,
Program Components,Factor,,,,,
Skating Skills,0.80 4.75 4.25 5.25 4.50 4.75 4.50 4.75 4.75,,5.00,- - -,4.75,
Linking Footwork / Movement,0.80 4.25 4.00 5.00 4.00 4.50 4.25 4.75 4.50,,4.75,- - -,4.45,
Performance,0.60 4.50 4.50 5.25 4.50 4.50 4.75 5.00 5.00,,5.00,- - -,4.75,
Choreography,0.60 4.25 4.50 5.25 4.25 4.50 5.00 5.25 5.25,,5.25,- - -,4.85,
Interpretation / Timing,1.00 4.50 4.50 5.25 4.00 4.25 4.75 5.00 5.00,,5.00,- - -,4.70,
Judges Total Program Component Score (factored),,,,,17.82,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
ISU GP NHK Trophy 2008,,,,,,
ICE DANCE ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",=,+,,+,-,
10 Cathy REED / Chris REED,JPN  39.87  20.40,,,19.47,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 Sp3  4.00,-0.50 -2 0 0 -1 -1 -2 -1,-1,0,- - -,3.50,
2 DiSt1  5.60,0.00 0 0 1 -1 0 -1 0,1,0,- - -,5.60,Info
3 SlLi4  4.00,0.00 0 0 0 0 0 0 1,1,0,- - -,4.00,
4 STw2  3.50,-0.60 -2 -1 0 -1 -1 -2 -1,-1,-1,- - -,2.90,
5 MiStNt1  4.60,-0.20 0 0 0 -1 0 -1 0,0,0,- - -,4.40,
6 Li+TRANS  0.00,0.00 - - - - - - -,-,-,- - -,0.00,
21.70,,,,,20.40,
Program Components,Factor,,,,,
Skating Skills,0.80 5.25 5.25 5.50 5.25 5.25 5.00 5.25,4.75,5.25,- - -,5.20,
Linking Footwork / Movement,0.80 5.00 5.00 5.25 4.75 5.25 4.50 5.25,4.50,5.00,- - -,4.90,
Performance,0.60 5.00 5.00 5.50 5.00 5.50 5.00 5.50,5.00,5.00,- - -,5.10,
Choreography,0.60 5.25 5.50 5.25 4.75 5.25 5.50 5.50,5.50,5.25,- - -,5.30,
Interpretation / Timing,1.00 5.00 5.50 5.50 4.50 5.50 4.75 5.50,5.75,5.00,- - -,5.15,
Judges Total Program Component Score (factored),,,,,19.47,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
Printed: 28.11.2008 21:59:38,,,,,,
