ISU GP Lexus Cup of China 2014,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Program Components Factor,,,,,
Skating Skills  2.00 8.75 8.50 8.25,8.00 8.50 9.00 8.25,,8.75 8.25,8.46,
Transition / Linking Footwork  2.00 8.25 8.25 8.50,8.50 7.75 8.75 7.75,,8.25 8.50,8.29,
Performance / Execution  2.00 7.75 8.50 7.50,7.50 7.75 8.75 7.00,,8.75 8.50,8.04,
Choreography / Composition  2.00 8.25 9.00 8.75,8.50 8.75 9.00 7.75,,8.50 9.00,8.68,
Interpretation  2.00 8.50 9.00 8.25,8.25 8.50 9.25 7.50,,8.75 8.50,8.54,
Judges Total Program Component Score (factored),,,,84.02,
Deductions: Falls: -5.00,,,,-5.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Lexus Cup of China 2014,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Misha GE UZB  5,149.82  75.42,,74.40,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50  0.71 1 0 1,0 1 1 1,,0 1,9.21,
2 3A+2T  9.80  0.29 1 0 0,0 1 0 0,,0 1,10.09,
3 3Lz+3T !  10.10 -0.30 -1 0 0,-1 0 -1 0,,0 -1,9.80,
4 StSq3  3.30  1.00 2 2 2,2 2 2 2,,2 2,4.30,
"",Info,,,,Info
5 CCSp2  2.30  0.43 1 0 1,1 1 1 0,,1 1,2.73,
6 3Lz !  6.60 x -0.10 0 -1 0,0 0 0 -1,,0 0,6.50,
7 3F+1Lo+3S  11.00 x  0.40 1 0 1,0 1 1 0,,0 1,11.40,
8 3Lo  5.61 x  0.70 1 0 1,1 1 1 1,,1 1,6.31,
9 3F* !  0.00  0.00 - - -,- - - -,,- -,0.00,
10 2A  3.63 x  0.43 1 0 1,0 1 1 1,,1 1,4.06,
11 FSSp3  2.60  0.29 1 0 0,1 1 0 0,,1 1,2.89,
12 ChSq1  2.00  1.70 2 2 2,3 2 3 1,,3 3,3.70,
13 CCoSp3p4  3.50  0.93 2 1 2,2 2 2 1,,2 2,4.43,
68.94,,,,75.42,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 7.00 7.25,6.75 7.50 7.00 6.75,,7.25 8.00,7.21,
Transition / Linking Footwork  2.00 7.50 7.00 6.50,6.75 7.00 6.75 6.75,,7.00 7.50,6.96,
Performance / Execution  2.00 8.00 7.50 7.00,7.50 8.25 7.50 7.50,,7.75 8.50,7.71,
Choreography / Composition  2.00 8.00 7.50 6.75,7.25 8.00 7.50 7.50,,7.50 8.25,7.61,
Interpretation  2.00 8.00 7.25 7.00,7.50 8.00 7.50 8.00,,7.75 8.50,7.71,
Judges Total Program Component Score (factored),,,,74.40,
Deductions:,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
4 Richard DORNBUSH USA  8,149.50  72.14,,78.36,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  0.71 1 1 0,1 1 1 0,,1 0,11.01,
2 3A  8.50  1.86 2 2 2,2 2 2 1,,2 1,10.36,
3 3Lz  6.00  1.20 1 2 1,2 2 1 2,,2 2,7.20,
4 StSq3  3.30  1.00 2 3 2,1 2 2 2,,2 2,4.30,
5 FCSp4  3.20  0.64 2 1 1,1 2 1 1,,2 1,3.84,
6 3A+3T  13.86 x  1.00 1 1 1,1 1 1 1,,1 1,14.86,
7 3Lz+REP  4.62 x -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,2.52,
8 CSSp2  2.30  0.50 1 1 1,2 1 0 1,,1 1,2.80,
9 3F  5.83 x -1.00 -1 -1 -2,-1 -2 -2 -1,,-1 -2,4.83,
10 2Lo  1.98 x  0.00 0 0 0,0 0 0 0,,0 0,1.98,
11 2S  1.43 x  0.00 0 0 0,0 0 0 0,,0 0,1.43,
12 ChSq1  2.00  0.80 1 2 1,1 0 1 1,,2 1,2.80,
13 CCoSp3p4  3.50  0.71 2 1 2,1 1 1 2,,2 1,4.21,
66.82,,,,72.14,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 8.25 8.00,7.75 7.75 7.50 8.00,,8.00 7.75,7.86,
Transition / Linking Footwork  2.00 7.50 8.25 7.50,7.25 7.50 7.25 7.75,,8.25 7.50,7.61,
Performance / Execution  2.00 7.50 8.00 8.25,7.75 7.75 7.75 8.00,,8.00 8.00,7.89,
Choreography / Composition  2.00 7.75 8.25 8.25,7.50 8.00 7.50 8.00,,8.00 7.75,7.89,
Interpretation  2.00 7.75 8.25 8.00,7.75 8.00 7.75 8.00,,8.25 7.75,7.93,
Judges Total Program Component Score (factored),,,,78.36,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
ISU GP Lexus Cup of China 2014,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Nam NGUYEN CAN  6,149.00  80.34,,68.66,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4S  10.50  0.29 1 0 0,-1 0 1 0,,1 0,10.79,
2 3A  8.50  0.57 0 1 1,0 0 1 1,,0 1,9.07,
3 1A  1.10 -0.06 -1 -2 0,0 0 0 0,,-1 0,1.04,
4 FCSSp2  2.30  0.00 0 0 0,1 0 0 0,,0 0,2.30,
"",Info,,,,Info
5 StSq3  3.30  0.36 0 1 0,1 0 1 1,,1 1,3.66,
6 3A+3T  13.86 x  0.29 0 1 0,0 0 0 0,,1 1,14.15,
7 3F+2T+2Lo  9.24 x  0.50 1 1 1,1 0 1 1,,0 0,9.74,
8 3F+2T  7.26 x  0.00 0 0 0,0 0 0 1,,0 0,7.26,
9 3Lo  5.61 x  0.20 1 0 1,0 0 0 0,,0 1,5.81,
10 FCCoSp3p4  3.50  0.36 0 1 1,1 0 0 1,,1 1,3.86,
11 3Lz  6.60 x  0.60 1 1 1,0 0 1 1,,1 1,7.20,
12 ChSq1  2.00  0.60 0 1 1,1 1 0 1,,1 1,2.60,
13 CCoSp3p2  2.50  0.36 0 1 1,1 1 0 1,,0 1,2.86,
76.27,,,,80.34,
Program Components Factor,,,,,
Skating Skills  2.00 6.75 6.75 6.25,7.00 7.00 6.50 6.50,,7.50 6.75,6.75,
Transition / Linking Footwork  2.00 6.25 7.25 6.25,6.75 6.50 6.75 6.00,,7.50 6.50,6.61,
Performance / Execution  2.00 7.25 7.25 6.50,7.00 6.75 7.25 6.75,,7.75 7.00,7.04,
Choreography / Composition  2.00 7.00 7.50 6.00,7.00 7.00 6.75 6.75,,7.75 7.00,7.00,
Interpretation  2.00 7.00 7.00 6.25,7.00 6.75 7.00 7.00,,7.75 6.75,6.93,
Judges Total Program Component Score (factored),,,,68.66,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Keiji TANAKA JPN  1,132.44  68.08,,65.36,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4S  10.50 -2.86 -3 -3 -2,-3 -2 -3 -3,,-3 -3,7.64,
2 3A  8.50  1.00 1 1 2,1 1 1 1,,1 1,9.50,
3 3F+3T  9.40  0.70 1 1 1,1 1 1 1,,1 0,10.10,
4 CSSp4  3.00  0.14 0 1 1,1 0 0 0,,0 0,3.14,
5 StSq3  3.30  0.57 1 1 2,2 1 1 1,,0 1,3.87,
6 1A  1.21 x  0.00 0 -1 0,0 0 0 0,,0 0,1.21,
7 3Lze e  4.62 x -0.90 -1 -2 -1,-2 -1 -1 -1,,-1 -2,3.72,
8 3S+2T+2Lo  8.03 x  0.20 0 0 1,0 1 0 1,,0 0,8.23,
9 CCoSp3p2  2.50  0.36 1 0 1,1 0 0 2,,1 1,2.86,
10 3Lo  5.61 x  0.40 0 1 0,1 1 0 1,,0 1,6.01,
11 3F  5.83 x  0.30 1 0 0,1 1 0 1,,0 0,6.13,
12 ChSq1  2.00  0.80 1 1 1,2 0 2 1,,1 1,2.80,
13 FCSp3  2.80  0.07 0 0 0,0 0 0 1,,1 0,2.87,
67.30,,,,68.08,
Program Components Factor,,,,,
Skating Skills  2.00 6.75 6.50 6.50,6.75 6.25 7.25 6.75,,6.75 6.75,6.68,
Transition / Linking Footwork  2.00 6.25 6.25 6.00,6.00 6.25 6.75 6.50,,6.25 6.00,6.21,
Performance / Execution  2.00 6.50 6.25 6.25,6.75 6.50 6.75 7.00,,6.50 6.50,6.54,
Choreography / Composition  2.00 6.75 6.75 6.50,6.50 6.75 7.00 7.00,,6.25 6.50,6.68,
Interpretation  2.00 6.50 6.50 6.75,6.50 6.50 6.75 6.75,,6.25 6.50,6.57,
Judges Total Program Component Score (factored),,,,65.36,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
ISU GP Lexus Cup of China 2014,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
7 Han YAN CHN  9,127.44  49.00,,79.44,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50 -2.57 -2 -2 -3,-3 -2 -3 -3,,-2 -3,5.93,
2 4T  10.30 -3.00 -3 -3 -3,-3 -3 -3 -3,,-3 -2,7.30,
3 1A  1.10  0.26 2 0 1,2 2 1 1,,1 1,1.36,
4 CSSp1V1  1.30  0.29 1 1 1,1 0 1 0,,0 0,1.59,
"",Info,,,,Info
5 StSq3  3.30  0.93 2 2 1,2 2 2 1,,2 2,4.23,
6 3Lz  6.60 x  1.30 2 2 1,2 2 2 2,,2 1,7.90,
7 3Lo  5.61 x  0.30 1 0 0,0 1 1 1,,0 0,5.91,
8 3Lz+REP  4.62 x -1.90 -2 -2 -2,-3 -3 -3 -3,,-3 -3,2.72,
9 F  0.00 x  0.00 - - -,- - - -,,- -,0.00,
10 3S  4.62 x -1.40 -2 -2 -2,-2 -2 -2 -1,,-2 -2,3.22,
11 FCSp3  2.80 -0.09 0 -1 1,0 0 0 -2,,-1 0,2.71,
12 ChSq1  2.00  1.20 3 2 2,2 1 2 1,,1 2,3.20,
13 CCoSp3p2  2.50  0.43 1 0 2,1 1 1 0,,1 1,2.93,
53.25,,,,49.00,
Program Components Factor,,,,,
Skating Skills  2.00 8.50 8.50 8.00,8.25 8.50 8.25 7.00,,7.50 8.25,8.18,
Transition / Linking Footwork  2.00 8.50 7.75 7.75,7.50 8.25 7.50 7.50,,7.75 7.75,7.75,
Performance / Execution  2.00 7.50 8.00 8.00,8.00 7.75 7.75 6.00,,7.75 7.50,7.75,
Choreography / Composition  2.00 8.75 8.00 8.00,8.00 8.50 8.00 7.25,,8.50 7.75,8.11,
Interpretation  2.00 8.75 8.00 8.00,7.75 8.00 8.00 7.00,,8.00 7.75,7.93,
Judges Total Program Component Score (factored),,,,79.44,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
8 Alexei BYCHENKO ISR  7,127.19  62.11,,66.08,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50  1.29 1 1 2,1 2 1 1,,1 2,9.79,
2 4T  10.30 -3.00 -3 -3 -3,-3 -3 -3 -2,,-3 -3,7.30,
3 3Lz+Lo+2S  7.30 -0.50 -1 -1 -1,-1 -1 -1 0,,0 0,6.80,
4 CCoSp3p4  3.50  0.29 0 0 1,0 1 1 0,,2 1,3.79,
5 StSq3  3.30  0.43 0 1 0,1 1 1 0,,2 2,3.73,
6 3Lo  5.61 x  0.70 1 1 1,1 1 1 1,,0 1,6.31,
7 3F+2T  7.26 x -1.40 -3 -2 -2,-1 -2 -2 -2,,-2 -2,5.86,
8 3Lz  6.60 x -1.20 -2 -2 -1,-1 -2 -2 -2,,-1 -2,5.40,
9 FCSp3  2.80  0.21 0 0 0,1 0 1 0,,1 1,3.01,
10 2F  2.09 x -0.13 -1 0 -1,0 -1 0 0,,0 -1,1.96,
11 2A  3.63 x  0.00 0 0 0,0 0 0 0,,0 0,3.63,
12 ChSq1  2.00  0.20 0 0 0,0 1 1 0,,1 0,2.20,
13 CSSp2  2.30  0.03 0 0 0,-1 0 1 -1,,1 0,2.33,
65.19,,,,62.11,
Program Components Factor,,,,,
Skating Skills  2.00 5.50 7.25 6.75,6.75 6.75 6.75 6.50,,7.00 7.00,6.79,
Transition / Linking Footwork  2.00 6.00 6.50 6.25,6.25 6.50 6.50 6.75,,6.50 6.00,6.36,
Performance / Execution  2.00 5.75 6.50 6.75,6.75 6.25 6.75 6.50,,6.75 6.50,6.57,
Choreography / Composition  2.00 6.25 6.75 6.75,6.50 7.00 6.75 7.00,,6.75 6.50,6.71,
Interpretation  2.00 5.75 6.75 6.75,6.25 6.75 6.75 6.50,,6.50 6.75,6.61,
Judges Total Program Component Score (factored),,,,66.08,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Lexus Cup of China 2014,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
9 Jin Seo KIM KOR  3,121.00  60.94,,61.06,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A+2T  9.80  0.71 0 1 0,2 1 1 1,,1 0,10.51,
2 2Lz  2.10  0.09 0 1 1,0 0 0 0,,1 0,2.19,
3 3T+3T  8.20  0.40 0 1 1,1 0 1 0,,0 1,8.60,
4 FCSp4  3.20  0.21 0 1 0,1 1 0 0,,1 0,3.41,
"",Info,,,,Info
5 StSq3  3.30  0.50 1 1 2,1 1 1 0,,1 1,3.80,
6 3A  9.35 x -2.86 -3 -2 -3,-2 -3 -3 -3,,-3 -3,6.49,
7 2Lo  1.98 x -0.30 -1 0 -1,-1 -1 -1 -1,,-1 -1,1.68,
8 3Fe e  4.07 x -1.10 -2 -1 -1,-1 -1 -2 -2,,-2 -2,2.97,
9 3S+2T+2Lo  8.03 x  0.00 -1 0 0,1 0 0 0,,0 0,8.03,
10 2A  3.63 x  0.43 0 1 1,1 1 1 0,,1 1,4.06,
11 CSSp4  3.00  0.00 0 0 0,0 0 0 0,,0 0,3.00,
12 ChSq1  2.00  0.70 1 1 1,1 1 0 1,,1 1,2.70,
13 CCoSp3p3  3.00  0.50 1 1 0,1 1 1 1,,1 1,3.50,
61.66,,,,60.94,
Program Components Factor,,,,,
Skating Skills  2.00 6.50 6.25 6.25,6.50 6.25 6.25 5.75,,6.00 6.50,6.29,
Transition / Linking Footwork  2.00 6.00 6.00 5.75,6.25 6.00 5.50 5.00,,5.75 5.75,5.82,
Performance / Execution  2.00 6.50 6.50 6.00,6.00 5.75 6.00 5.25,,6.50 6.25,6.14,
Choreography / Composition  2.00 6.50 6.50 6.00,6.00 5.75 6.00 5.50,,6.25 6.50,6.14,
Interpretation  2.00 6.50 6.75 5.75,6.25 6.00 5.75 5.50,,6.50 6.25,6.14,
Judges Total Program Component Score (factored),,,,61.06,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
10 Yuhang GUAN CHN  4,113.97  57.33,,58.64,-2.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  1.00 1 1 1,1 1 1 0,,1 1,11.30,
2 4T+2T  11.60 -2.43 -2 -2 -3,-2 -3 -2 -3,,-3 -2,9.17,
3 2A  3.30  0.43 1 1 1,0 1 1 0,,1 1,3.73,
4 StSq2  2.60  0.43 1 1 1,1 0 0 1,,1 1,3.03,
5 FCSp3  2.80 -0.04 0 0 -1,0 -1 0 1,,0 0,2.76,
6 3Lo+2T  7.04 x -0.60 -1 0 -1,-1 -1 0 -1,,-1 -1,6.44,
7 CCoSp2p2  1.80 -0.21 0 0 -2,-1 0 -1 -1,,-1 -1,1.59,
8 3Lz  6.60 x -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,4.50,
9 3Lo  5.61 x -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,3.51,
10 3S  4.62 x  0.00 0 0 0,0 0 0 0,,0 0,4.62,
11 2A  3.63 x -1.00 -2 -2 -2,-2 -2 -2 -2,,-2 -2,2.63,
12 ChSq1  2.00 -0.21 0 1 0,0 -1 -1 0,,-2 -1,1.79,
13 CSSp2  2.30 -0.04 0 0 0,-1 0 -1 1,,0 0,2.26,
64.20,,,,57.33,
Program Components Factor,,,,,
Skating Skills  2.00 6.25 6.50 6.25,6.50 6.25 5.75 6.25,,6.50 6.00,6.29,
Transition / Linking Footwork  2.00 5.75 6.25 5.75,5.75 5.50 5.50 5.75,,5.75 5.00,5.68,
Performance / Execution  2.00 6.00 6.25 5.25,5.50 6.00 6.00 6.00,,6.00 5.25,5.82,
Choreography / Composition  2.00 6.25 6.00 6.00,5.75 5.75 6.25 6.00,,5.00 5.50,5.89,
Interpretation  2.00 6.00 6.50 5.25,5.75 5.75 5.75 5.75,,4.50 5.25,5.64,
Judges Total Program Component Score (factored),,,,58.64,
Deductions: Falls: -2.00,,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Lexus Cup of China 2014,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
11 Yi WANG CHN  2,103.63  45.41,,59.22,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3 -3,-3 -3 -3,-3,-3 -3,7.30,
2 3T  4.10 -1.20 -2 -2 -1,-1 -2 -2,-2,-2 -1,2.90,
3 2A+2T  4.60  0.36 1 0 1,1 1 1,0,0 1,4.96,
4 CSSp3  2.60  0.43 1 0 1,1 0 1,1,1 1,3.03,
"",,,,,Info
5 ChSq1  2.00  0.70 1 1 1,1 1 1,2,1 1,2.70,
6 FCSp4  3.20  0.00 0 0 0,1 0 0,0,0 0,3.20,
7 3F  5.83 x -0.70 -1 -1 -1,-1 -1 -1,-1,-2 -1,5.13,
8 2A+2T  5.06 x -0.50 -1 -1 0,-1 -1 -1,-1,-1 -1,4.56,
9 1Lo  0.55 x -0.21 -2 -3 -1,-2 -2 -3,-2,-3 -1,0.34,
10 1F  0.55 x -0.04 0 -1 0,-1 0 -1,0,-1 0,0.51,
11 3S  4.62 x  0.00 0 0 0,0 0 0,0,-1 0,4.62,
12 StSq1  1.80  0.07 0 0 0,1 0 0,-1,0 1,1.87,
13 CCoSp3p4  3.50  0.79 2 1 2,2 2 1,1,2 1,4.29,
48.71,,,,45.41,
Program Components Factor,,,,,
Skating Skills  2.00 6.25 6.25 6.00,6.25 6.25 5.50,6.00,5.75 6.50,6.11,
Transition / Linking Footwork  2.00 5.75 5.75 5.50,5.75 5.50 5.00,5.75,5.50 5.75,5.64,
Performance / Execution  2.00 5.75 5.75 6.25,6.25 5.75 5.00,6.00,5.25 6.00,5.82,
Choreography / Composition  2.00 6.00 6.00 6.50,6.25 5.75 5.75,5.75,6.00 6.25,6.00,
Interpretation  2.00 6.25 6.25 6.25,6.25 6.00 5.75,5.75,5.25 6.00,6.04,
Judges Total Program Component Score (factored),,,,59.22,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Printed: 08.11.2014 20:58:00,,,,,
