ISU GP Trophee de France 2016,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Elements Value,,,,Panel,
1 4T  10.30 -2.06 -1 -2 -2 -2 -1,,-2 -1,-2 -2,8.24,
2 3Lz+3T  10.30  1.30 2 2 1 2 2,,2 2,2 1,11.60,
3 CCSp4  3.20  0.79 2 2 1 1 1,,2 3,2 1,3.99,
4 3A  9.35 x  1.71 2 2 1 1 2,,2 2,1 2,11.06,
5 StSq4  3.90  2.10 3 2 3 3 3,,3 3,3 3,6.00,
6 CCoSp4  3.50  0.57 1 2 1 1 1,,1 2,1 1,4.07,
7 FSSp2  2.30  0.14 1 0 0 -2 0,,1 3,0 0,2.44,
42.85,,,,47.40,
Program Components Factor,,,,,
Skating Skills  1.00  8.25  8.75  7.75  8.50  8.75,,8.75  9.00,8.50  8.50,8.57,
Transitions  1.00  7.75  7.75  7.25  7.25  8.50,,8.75  9.00,8.00  7.75,7.96,
Performance  1.00  8.25  8.25  7.75  8.25  8.75,,9.00  9.25,8.25  8.00,8.39,
Composition  1.00  8.25  8.25  8.00  8.25  8.75,,8.75  9.50,8.00  8.00,8.32,
Interpretation of the Music  1.00  8.50  8.75  8.00  8.50  8.50,,9.00  9.50,8.50  8.25,8.57,
Judges Total Program Component Score (factored),,,,41.81,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Adam RIPPON USA  1  85.25,,43.33,41.92,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3F+3T  9.60  0.90 2 1 1 2 1,,1 1,1 2,10.50,
2 3A  8.50  0.57 1 1 0 1 0,,1 0,0 1,9.07,
3 CCoSp4  3.50  0.93 2 2 2 1 2,,2 3,2 1,4.43,
4 3Lz  6.60 x  0.30 1 0 0 -2 -1,,1 2,1 1,6.90,
5 FCSp4  3.20  0.93 2 2 1 2 1,,2 3,2 2,4.13,
6 StSq3  3.30  1.21 2 3 2 3 1,,2 2,3 3,4.51,
7 CSSp4  3.00  0.79 2 2 1 2 1,,2 3,1 1,3.79,
37.70,,,,43.33,
Program Components Factor,,,,,
Skating Skills  1.00  8.25  8.75  8.50  8.75  8.25,,8.50  8.25,8.25  8.00,8.39,
Transitions  1.00  8.00  8.50  8.50  8.75  7.75,,8.25  7.75,8.00  8.00,8.14,
Performance  1.00  8.25  9.00  8.75  9.00  7.75,,8.50  8.00,8.50  8.50,8.50,
Composition  1.00  8.25  8.75  8.75  9.00  8.00,,8.75  8.00,8.25  8.00,8.39,
Interpretation of the Music  1.00  8.50  9.25  8.75  9.00  8.00,,8.50  8.00,8.75  8.00,8.50,
Judges Total Program Component Score (factored),,,,41.92,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Trophee de France 2016,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Jorik HENDRICKX BEL  11  80.34,,41.30,39.04,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50 -1.00 -1 -1 -1 -1 -1,,-1 -1,-1 -1,7.50,
2 CSSp4  3.00  0.86 1 2 1 2 1,,2 3,2 2,3.86,
3 CCoSp3  3.00  1.00 2 3 2 2 2,,1 2,2 2,4.00,
4 3Lz+3T  11.33 x -0.30 -1 -1 -1 0 0,,0 0,-1 0,11.03,
5 3Lo  5.61 x  0.80 2 1 1 1 1,,1 0,2 1,6.41,
6 StSq3  3.30  1.00 2 2 2 3 2,,1 2,2 2,4.30,
7 FCSp4  3.20  1.00 2 2 2 2 1,,2 2,2 2,4.20,
37.94,,,,41.30,
Program Components Factor,,,,,
Skating Skills  1.00  7.50  7.50  7.75  8.25  7.75,,7.75  8.00,7.75  7.75,7.75,
Transitions  1.00  7.00  7.25  7.75  8.25  7.50,,7.50  8.00,8.00  7.00,7.57,
Performance  1.00  7.50  8.00  8.00  8.50  7.75,,7.75  8.25,7.50  7.75,7.86,
Composition  1.00  7.25  7.75  8.25  8.50  8.00,,7.75  8.00,7.75  7.50,7.86,
Interpretation of the Music  1.00  7.25  8.00  8.25  8.50  7.75,,7.75  8.00,8.25  8.00,8.00,
Judges Total Program Component Score (factored),,,,39.04,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Takahito MURA JPN  4  78.38,,39.92,39.46,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.30,
2 3A  8.50  2.00 2 2 2 2 2,,2 2,2 2,10.50,
3 FSSp3  2.60  0.64 1 2 1 1 1,,2 2,1 1,3.24,
4 3Lz+3T  10.30 -1.00 -1 -2 -2 -1 -1,,-1 -1,-2 -2,9.30,
5 CCSp3  2.80  0.50 1 2 0 0 1,,2 2,1 0,3.30,
6 StSq3  3.30  1.07 3 3 2 2 2,,2 1,2 2,4.37,
7 CCoSp3  3.00 -0.09 -1 0 -1 -2 0,,1 0,0 0,2.91,
40.80,,,,39.92,
Program Components Factor,,,,,
Skating Skills  1.00  8.00  8.25  8.25  7.75  8.50,,8.50  8.00,8.50  8.25,8.25,
Transitions  1.00  7.25  6.00  7.75  7.50  7.75,,8.25  8.00,8.00  7.25,7.64,
Performance  1.00  7.50  8.00  8.00  7.25  8.00,,8.75  8.00,7.75  7.25,7.79,
Composition  1.00  7.50  7.25  8.25  7.50  8.25,,8.50  8.25,8.25  7.00,7.89,
Interpretation of the Music  1.00  7.75  8.00  8.00  7.50  8.00,,8.50  8.25,7.75  7.25,7.89,
Judges Total Program Component Score (factored),,,,39.46,
Deductions Falls: -1.00(1),,,,-1.00,
ISU GP Trophee de France 2016,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Chafik BESSEGHIER FRA  3  77.00,,40.11,36.89,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T+2T  11.60 -2.40 -1 -3 -2 -2 -2,,-2 -2,-2 -2,9.20,
2 3A  8.50  1.00 2 1 1 1 1,,1 1,1 1,9.50,
3 FCSp4  3.20  0.00 0 0 0 -1 0,,1 0,0 0,3.20,
4 3Lz  6.60 x  0.60 1 1 0 1 -1,,1 1,1 1,7.20,
5 CCoSp4  3.50  0.21 1 1 0 -1 0,,0 1,1 0,3.71,
6 StSq3  3.30  0.71 2 2 1 0 1,,1 1,2 2,4.01,
7 CSSp4  3.00  0.29 2 1 0 -1 0,,0 1,1 1,3.29,
39.70,,,,40.11,
Program Components Factor,,,,,
Skating Skills  1.00  7.75  7.25  7.75  7.00  7.75,,7.50  7.50,7.25  7.00,7.43,
Transitions  1.00  7.25  7.00  7.25  6.25  7.25,,7.25  7.25,6.75  7.00,7.11,
Performance  1.00  7.50  7.50  7.50  7.00  7.50,,7.50  7.50,7.50  7.25,7.46,
Composition  1.00  7.50  7.25  7.50  6.50  7.50,,7.75  7.50,7.25  7.75,7.46,
Interpretation of the Music  1.00  7.50  7.50  7.75  6.50  7.25,,7.50  7.50,7.00  7.75,7.43,
Judges Total Program Component Score (factored),,,,36.89,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Misha GE UZB  7  72.49,,35.32,38.17,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50 -1.14 -1 -1 -1 -2 -1,,0 -1,-1 -2,7.36,
2 4T< <  8.00 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.00,
3 CCSp3  2.80  0.29 1 1 2 -2 0,,1 1,0 0,3.09,
4 3Lz+3T< <  9.90 x -0.90 -2 -2 -2 -1 -1,,-1 -1,-1 -1,9.00,
5 FSSp4  3.00  0.29 1 0 0 0 0,,1 1,1 1,3.29,
6 StSq3  3.30  1.07 2 2 2 2 2,,3 2,2 3,4.37,
7 CCoSp4  3.50  0.71 2 2 1 2 1,,2 1,1 1,4.21,
39.00,,,,35.32,
Program Components Factor,,,,,
Skating Skills  1.00  7.25  7.75  7.75  7.50  7.50,,8.00  8.00,7.00  7.25,7.57,
Transitions  1.00  7.00  7.25  7.50  7.50  7.50,,7.75  7.75,6.75  7.00,7.36,
Performance  1.00  7.50  7.75  7.75  7.75  7.75,,8.00  8.00,6.50  7.00,7.64,
Composition  1.00  7.25  7.75  8.00  7.75  7.75,,8.25  8.00,6.75  7.50,7.71,
Interpretation of the Music  1.00  7.50  7.75  8.25  7.75  7.75,,8.25  8.25,7.00  8.00,7.89,
Judges Total Program Component Score (factored),,,,38.17,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Trophee de France 2016,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Brendan KERRY AUS  2  70.67,,35.67,36.00,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.30,
2 3Lz+2T  7.30  0.40 0 0 1 1 0,,0 1,1 1,7.70,
3 CCSp3  2.80  0.29 0 0 1 0 1,,1 2,1 0,3.09,
4 3A  9.35 x -2.00 -2 -2 -2 -2 -2,,-2 -2,-2 -2,7.35,
5 FSSp4  3.00  0.36 2 0 -1 0 0,,1 2,1 1,3.36,
6 StSq3  3.30  0.57 1 1 2 2 1,,1 1,1 1,3.87,
7 CCoSp4  3.50  0.50 1 1 1 1 1,,1 2,1 1,4.00,
39.55,,,,35.67,
Program Components Factor,,,,,
Skating Skills  1.00  7.25  7.00  7.75  7.25  7.50,,7.50  7.50,6.75  6.75,7.25,
Transitions  1.00  6.50  7.00  7.50  7.00  7.00,,7.25  7.00,7.00  6.00,6.96,
Performance  1.00  7.00  7.00  7.75  6.50  7.25,,7.75  7.25,6.75  6.75,7.11,
Composition  1.00  7.25  7.50  8.25  7.25  7.50,,7.50  7.50,6.50  7.25,7.39,
Interpretation of the Music  1.00  7.50  7.25  8.25  7.00  7.00,,7.50  7.25,7.25  7.25,7.29,
Judges Total Program Component Score (factored),,,,36.00,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Ivan RIGHINI ITA  9  68.42,,31.32,37.10,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A<< <<  3.30 -1.50 -3 -3 -3 -3 -3,,-3 -3,-3 -3,1.80,
2 3F  5.30  1.10 0 1 2 2 2,,1 2,2 1,6.40,
3 FCSp4  3.20  0.50 1 1 1 0 1,,1 2,1 1,3.70,
4 3Lz+3T< <  9.90 x -1.70 -2 -3 -3 -2 -1,,-3 -2,-2 -3,8.20,
5 StSq3  3.30  0.93 1 2 2 2 1,,2 2,2 2,4.23,
6 CSSp4  3.00 -0.01 1 -1 0 0 0,,0 1,-1 -2,2.99,
7 CCoSp4  3.50  0.50 1 1 1 1 1,,1 1,1 0,4.00,
31.50,,,,31.32,
Program Components Factor,,,,,
Skating Skills  1.00  6.75  7.25  7.50  7.50  7.75,,7.75  8.00,7.25  7.00,7.43,
Transitions  1.00  6.50  7.00  7.25  7.25  7.50,,7.50  7.50,7.00  6.50,7.14,
Performance  1.00  7.25  7.50  7.50  7.75  8.00,,7.75  7.75,6.50  6.75,7.46,
Composition  1.00  7.00  7.50  7.75  7.75  7.75,,7.50  7.75,7.25  7.00,7.50,
Interpretation of the Music  1.00  7.25  7.75  7.75  7.50  7.75,,7.75  8.00,7.00  7.25,7.57,
Judges Total Program Component Score (factored),,,,37.10,
Deductions,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Trophee de France 2016,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Artur DMITRIEV RUS  5  64.48,,29.45,35.03,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30 -1.89 0 -2 -2 -2 0,,-2 -2,-1 -2,8.41,
2 FCSp4  3.20  0.71 2 2 1 2 2,,1 1,1 1,3.91,
3 CSSp4  3.00  0.57 1 1 0 1 1,,2 1,2 1,3.57,
4 StSq3  3.30  0.50 1 1 2 1 1,,1 1,1 0,3.80,
5 2Lz+1T* *  2.31 x -0.90 -3 -3 -3 -3 -3,,-3 -3,-3 -3,1.41,
6 3A  9.35 x -1.00 -1 -1 -1 -1 -1,,-1 -1,-1 -1,8.35,
7 FCoSp1* *  0.00  0.00 - - - - -,,- -,- -,0.00,
31.46,,,,29.45,
Program Components Factor,,,,,
Skating Skills  1.00  7.00  7.25  7.75  6.50  7.50,,7.50  7.50,7.00  7.25,7.29,
Transitions  1.00  6.25  6.25  7.25  6.25  7.00,,7.25  7.25,6.75  6.50,6.75,
Performance  1.00  6.50  6.75  7.50  7.00  7.25,,7.25  7.50,6.25  6.50,6.96,
Composition  1.00  7.00  6.75  7.50  7.00  7.25,,7.25  7.50,6.75  6.75,7.07,
Interpretation of the Music  1.00  7.00  6.75  7.25  6.75  7.00,,7.50  7.50,6.50  6.00,6.96,
Judges Total Program Component Score (factored),,,,35.03,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
printed: 11.11.2016 20:12:56,,,,,
