2006 NHK Trophy,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Linking Footwork / Movement  0.80,7.00 6.75 6.75 6.75 7.00 6.50 6.75 6.50,,6.50,- - -,6.70
Performance  0.60,7.25 7.25 6.50 7.00 7.00 6.75 6.75 7.00,,6.25,- - -,6.85
Choreography  0.60,7.00 7.25 6.75 7.00 7.25 6.50 7.00 6.75,,6.25,- - -,6.80
Interpretation / Timing  1.00,6.75 7.25 6.75 6.75 7.25 6.50 6.75 7.00,,6.25,- - -,6.75
Judges Total Program Component Score (factored),,,,,25.86
Deductions:,,,,,0.00
2006 NHK Trophy,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
4 Meryl DAVIS / Charlie WHITE,USA  52.86  29.00,,,23.86,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 CoSp4  4.70  0.40,1 1 0 1 1 1 0 1,,0,- - -,5.10
2 NtMiTw4  3.30  0.40,0 0 1 1 1 0 0 1,,1,- - -,3.70
3 NtMiSt3  3.80  0.50,1 1 0 2 1 1 0 1,,1,- - -,4.30
4 SlLi4  4.00  0.20,1 0 0 1 1 0 1 0,,0,- - -,4.20
5 DiSt3  6.20  1.00,1 1 1 1 1 1 0 1,,0,- - -,7.20
6 RoLi4  4.00  0.50,2 1 1 1 1 1 1 1,,1,- - -,4.50
26.00,,,,,29.00
Program Components Factor,,,,,
Skating Skills  0.80,6.50 6.25 6.00 6.75 6.00 6.75 6.75 6.50,,5.75,- - -,6.35
Linking Footwork / Movement  0.80,6.75 6.00 5.75 7.00 5.75 6.75 6.50 6.25,,5.50,- - -,6.25
Performance  0.60,6.50 6.25 5.75 6.75 5.75 6.50 6.75 6.50,,5.50,- - -,6.20
Choreography  0.60,6.25 6.00 5.75 6.25 5.75 6.50 6.75 7.25,,5.75,- - -,6.10
Interpretation / Timing  1.00,7.00 6.25 6.00 7.00 5.75 6.25 6.75 7.00,,5.50,- - -,6.40
Judges Total Program Component Score (factored),,,,,23.86
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
5 Anna ZADOROZHNIUK / Sergei VERBILLO,UKR  47.05  26.60,,,20.45,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 Sp4  4.70  0.20,1 1 1 0 1 0 0 0,,0,- - -,4.90
2 NtMiTw4  3.30 -0.20,-1 -1 0 -1 0 0 0 -2,,0,- - -,3.10
3 NtMiSt3  3.80  0.00,0 0 1 0 0 0 0 -1,,0,- - -,3.80
4 SlLi4  4.00  0.40,1 1 1 0 1 1 1 0,,1,- - -,4.40
5 DiSt2  5.40  0.60,1 1 1 0 1 1 0 0,,0,- - -,6.00
6 RoLi4  4.00  0.40,1 1 1 1 1 1 1 0,,0,- - -,4.40
25.20,,,,,26.60
Program Components Factor,,,,,
Skating Skills  0.80,5.25 5.50 5.50 5.50 5.50 5.50 5.50 5.00,,5.50,- - -,5.45
Linking Footwork / Movement  0.80,5.00 5.75 5.25 5.50 5.25 5.75 5.25 4.75,,5.25,- - -,5.25
Performance  0.60,5.25 5.75 5.50 5.75 5.50 5.50 5.50 5.25,,5.25,- - -,5.40
Choreography  0.60,5.50 5.50 5.75 5.75 5.50 5.50 5.50 5.25,,5.25,- - -,5.50
Interpretation / Timing  1.00,5.25 5.50 5.50 5.25 5.50 5.50 5.50 5.00,,5.25,- - -,5.35
Judges Total Program Component Score (factored),,,,,20.45
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
6 Nozomi WATANABE / Akiyuki KIDO,JPN  46.90  26.00,,,20.90,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 DiSt2  5.40  0.20,0 0 1 0 1 0 0 0,,0,- - -,5.60
2 NtMiTw4  3.30  0.10,-1 0 1 1 0 0 0 -1,,1,- - -,3.40
3 NtMiSt3  3.80  0.00,1 1 0 0 0 0 0 0,,0,- - -,3.80
4 SlLi4  4.00  0.30,1 1 1 1 1 0 1 0,,0,- - -,4.30
5 CoSp4  4.70  0.00,-1 0 0 0 1 1 0 -1,,0,- - -,4.70
6 RoLi4  4.00  0.20,1 1 1 0 1 0 0 0,,0,- - -,4.20
25.20,,,,,26.00
Program Components Factor,,,,,
Skating Skills  0.80,5.50 5.75 6.00 5.50 5.75 5.50 5.50 5.50,,6.00,- - -,5.65
Linking Footwork / Movement  0.80,5.00 5.50 5.75 5.25 5.50 5.50 5.25 5.00,,5.75,- - -,5.40
Performance  0.60,5.50 5.50 5.75 5.00 5.50 5.25 5.25 5.25,,6.00,- - -,5.45
Choreography  0.60,5.25 5.50 6.00 6.00 5.75 5.50 5.50 4.75,,5.75,- - -,5.65
Interpretation / Timing  1.00,4.75 5.75 6.00 5.50 5.75 5.25 5.25 5.00,,5.50,- - -,5.40
Judges Total Program Component Score (factored),,,,,20.90
Deductions:,,,,,0.00
2006 NHK Trophy,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
7 Trina PRATT / Todd GILLES,USA  44.49  26.10,,,19.39,1.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 DiSt2  5.40  0.20,-1 0 0 1 0 0 0 0,,1,- - -,5.60
2 RoLi4  4.00  0.30,1 0 0 0 1 1 1 1,,0,- - -,4.30
3 Sp4  4.70  0.10,0 0 0 1 0 0 0 0,,1,- - -,4.80
4 NtMiTw4  3.30 -0.10,-1 0 1 0 0 0 0 -1,,0,- - -,3.20
5 NtMiSt3  3.80  0.00,0 1 0 1 0 0 0 0,,0,- - -,3.80
6 CuLi4  4.00  0.40,1 1 0 1 1 1 1 1,,0,- - -,4.40
25.20,,,,,26.10
Program Components Factor,,,,,
Skating Skills  0.80,4.50 5.25 4.75 5.25 5.25 5.00 5.00 5.00,,5.50,- - -,5.05
Linking Footwork / Movement  0.80,4.00 5.25 4.50 5.75 5.00 5.25 4.75 4.75,,5.25,- - -,4.95
Performance  0.60,4.25 5.00 4.75 5.25 5.00 5.25 5.00 5.25,,5.50,- - -,5.10
Choreography  0.60,4.75 5.50 5.00 6.00 5.25 5.50 5.00 5.25,,5.50,- - -,5.30
Interpretation / Timing  1.00,4.00 5.00 5.00 5.25 5.25 5.00 4.75 5.25,,5.25,- - -,5.15
Judges Total Program Component Score (factored),,,,,19.39
Deductions: Extended lifts:,-1.00,,,,-1.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
8 Lauren SENFT / Leif GISLASON,CAN  44.26  24.90,,,19.36,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 CoSp3  4.00 -0.50,-2 -2 0 -1 0 -1 -1 -2,,-1,- - -,3.50
2 NtMiTw3  2.80 -0.30,-1 -1 0 -1 0 -1 0 -1,,0,- - -,2.50
3 NtMiSt4  4.30  0.00,0 0 0 0 0 0 0 0,,0,- - -,4.30
4 CuLi4  4.00  0.10,1 1 1 0 0 0 0 0,,0,- - -,4.10
5 DiSt3  6.20  0.00,0 0 0 1 0 -1 0 0,,0,- - -,6.20
6 RoLi4  4.00  0.30,1 1 1 0 1 0 0 1,,0,- - -,4.30
25.30,,,,,24.90
Program Components Factor,,,,,
Skating Skills  0.80,4.75 5.00 5.25 5.50 5.00 4.75 5.25 5.50,,5.50,- - -,5.20
Linking Footwork / Movement  0.80,4.50 5.25 5.00 6.00 4.75 4.75 5.00 5.25,,5.25,- - -,5.00
Performance  0.60,4.75 5.00 5.25 5.75 5.00 4.50 5.00 5.25,,5.25,- - -,5.10
Choreography  0.60,5.00 5.25 5.00 6.00 5.00 4.75 5.00 5.75,,5.00,- - -,5.15
Interpretation / Timing  1.00,4.75 5.00 5.25 5.25 5.00 4.50 5.00 5.75,,5.00,- - -,5.05
Judges Total Program Component Score (factored),,,,,19.36
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
9 Kamila HAJKOVA / David VINCOUR,CZE  39.90  23.70,,,16.20,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 SlLi4  4.00  0.30,2 1 1 1 0 1 0 0,,0,- - -,4.30
2 NtMiTw4  3.30 -0.40,-1 -1 -1 0 -1 -1 0 -2,,0,- - -,2.90
3 NtMiSt3  3.80 -0.10,0 0 -1 0 -1 0 0 0,,0,- - -,3.70
4 CoSp3  4.00  0.00,0 0 0 1 0 0 0 0,,0,- - -,4.00
5 DiSt2  5.40 -0.60,-2 0 -1 0 -1 0 -1 -1,,0,- - -,4.80
6 RoLi4  4.00  0.00,1 1 0 0 0 0 0 0,,0,- - -,4.00
24.50,,,,,23.70
Program Components Factor,,,,,
Skating Skills  0.80,3.75 4.25 4.25 4.25 4.25 4.50 4.00 4.25,,4.25,- - -,4.25
Linking Footwork / Movement  0.80,3.50 4.25 4.25 4.50 4.00 4.25 3.75 4.50,,4.00,- - -,4.20
Performance  0.60,4.25 4.25 4.00 4.75 4.25 4.25 3.75 4.50,,4.50,- - -,4.35
Choreography  0.60,4.00 4.50 4.00 5.00 4.00 4.50 4.00 4.75,,4.25,- - -,4.30
Interpretation / Timing  1.00,3.50 4.50 4.25 4.25 4.25 4.25 3.75 4.75,,4.25,- - -,4.25
Judges Total Program Component Score (factored),,,,,16.20
Deductions:,,,,,0.00
2006 NHK Trophy,,,,,
ICE DANCING ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
10 Zsuzsanna NAGY / Gyorgy ELEK,HUN  35.10  21.60,,,13.50,0.00
"# Executed Base",GOE The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 Sp3  4.00,0.00 0 0 0 0 0 0 0 -1,,0,- - -,4.00
2 NtMiTw4  3.30,-0.90 -2 -2 -2 -2 -1 -2 -1 -2,,-1,- - -,2.40
3 NtMiSt3  3.80,-0.70 -1 -1 -2 -2 -1 -2 -1 -1,,-1,- - -,3.10
4 SlLi4  4.00,0.00 0 0 0 0 0 0 0 0,,0,- - -,4.00
5 CuLi3  3.50,0.00 1 0 0 1 -1 0 0 0,,-1,- - -,3.50
6 DiSt3  6.20,-1.60 0 -2 -1 -2 -2 -2 -1 -1,,-2,- - -,4.60
24.80,,,,,21.60
Program Components,Factor,,,,
Skating Skills,0.80 3.75 3.75 3.75 3.75 3.75 3.50 4.00 4.25,,3.75,- - -,3.75
Linking Footwork / Movement,0.80 3.50 3.50 3.50 3.50 3.25 3.50 3.75 4.00,,3.50,- - -,3.50
Performance,0.60 4.00 3.75 3.75 4.00 3.50 3.50 3.75 4.25,,3.50,- - -,3.75
Choreography,0.60 3.75 3.75 3.50 4.00 3.25 3.25 4.00 3.75,,3.25,- - -,3.50
Interpretation / Timing,1.00 3.25 3.50 3.50 3.25 3.25 3.50 3.75 4.00,,3.25,- - -,3.35
Judges Total Program Component Score (factored),,,,,13.50
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
11 Mylene LAMOUREUX / Michael MEE,CAN  34.75  19.38,,,15.37,0.00
"# Executed Base",GOE The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 NtMiTw1  2.10,-1.12 -2 -2 -3 -3 -2 -3 -2 -2,,-2,- - -,0.98
2 NtMiSt2  3.20,-0.80 -1 0 -2 -2 0 -2 -1 -1,,-2,- - -,2.40
3 CuLi4  4.00,0.20 1 0 0 1 0 0 0 1,,0,- - -,4.20
4 Sp3  4.00,-0.20 -1 0 0 0 -1 -1 0 0,,0,- - -,3.80
5 DiSt2  5.40,-1.40 -2 -2 -2 -2 -1 -1 -1 -1,,-1,- - -,4.00
6 RoLi4  4.00,0.00 1 1 0 0 0 0 0 0,,0,- - -,4.00
22.70,,,,,19.38
Program Components,Factor,,,,
Skating Skills,0.80 4.25 4.25 4.00 4.25 4.00 4.00 4.50 4.50,,4.00,- - -,4.10
Linking Footwork / Movement,0.80 3.75 4.25 3.75 4.00 3.75 4.25 4.25 4.25,,3.75,- - -,3.90
Performance,0.60 3.75 4.50 3.75 4.00 4.00 4.00 4.50 4.25,,4.00,- - -,3.95
Choreography,0.60 4.00 4.25 4.00 4.75 4.00 4.50 4.50 4.75,,3.75,- - -,4.25
Interpretation / Timing,1.00 3.50 4.00 4.00 4.50 4.00 4.25 4.50 4.50,,3.50,- - -,4.05
Judges Total Program Component Score (factored),,,,,15.37
Deductions:,,,,,0.00
Printed: 01/12/2006 17:06:22,,,,,
