2006 NHK Trophy,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
4 SpSq4  3.40,0.80 1 1 1 1 1,0 1 1,,0,0 - -,4.20
5 LSp4  2.60,0.30 1 1 1 0 1,0 1 1,,1,0 - -,2.90
6 SlSt2  2.30,0.30 1 0 1 0 1,1 1 1,,1,0 - -,2.60
7 2A  3.30,0.60 0 1 1 0 0,0 1 0,,0,1 - -,3.90
8 FCSp1  1.70,0.50 2 1 1 0 2,0 2 0,,1,1 - -,2.20
28.10,,,,,,30.06
Program Components,Factor,,,,,
Skating Skills,0.80 7.25 6.50 6.75 6.75 7.00,7.00 7.25 7.25,,7.50,7.00 - -,6.90
Transition / Linking Footwork,0.80 7.00 6.25 6.50 6.25 6.75,6.50 7.00 7.00,,7.25,6.00 - -,6.45
Performance / Execution,0.80 7.00 6.50 6.75 6.50 7.00,6.75 7.00 7.00,,7.50,6.50 - -,6.70
Choreography / Composition,0.80 7.50 6.25 7.50 6.50 7.00,6.75 7.00 7.25,,7.25,6.00 - -,6.70
Interpretation,0.80 7.25 6.50 7.50 6.50 7.00,6.75 7.00 7.25,,7.25,5.75 - -,6.75
Judges Total Program Component Score (factored),,,,,,26.80
Deductions:,,,,,,0.00
2006 NHK Trophy,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
4 Beatrisa LIANG,USA  50.52,28.80,,,22.72,1.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 FSSp4  3.00,0.50 1 0 1 1 1,1 1 1,,1,1 - -,3.50
2 3Lz+2T  7.30,-1.00 -1 -1 0 -1 -1,-1 -1 -1,,0,-1 - -,6.30
3 3F  5.50,-3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-2,-3 - -,2.50
4 LSp2  1.80,0.40 0 1 1 0 1,1 1 1,,1,0 - -,2.20
5 SpSq4  3.40,1.00 1 1 1 1 1,1 1 0,,1,1 - -,4.40
6 CiSt2  2.30,0.00 0 0 1 0 0,0 0 0,,1,0 - -,2.30
7 2A  3.30,0.60 1 0 1 0 1,0 1 0,,0,1 - -,3.90
8 CCoSp4  3.50,0.20 1 0 0 0 1,1 1 0,,1,0 - -,3.70
30.10,,,,,,28.80
Program Components,Factor,,,,,
Skating Skills,0.80 6.00 6.00 6.00 5.75 5.75,5.75 6.25 6.00,,6.50,5.25 - -,5.85
Transition / Linking Footwork,0.80 5.75 5.75 6.00 5.25 5.50,5.50 6.00 5.75,,6.25,5.25 - -,5.60
Performance / Execution,0.80 5.75 5.75 5.75 5.50 5.50,5.50 6.25 6.00,,6.50,5.50 - -,5.60
Choreography / Composition,0.80 5.50 6.00 5.50 5.25 5.25,5.75 6.25 6.25,,6.25,6.00 - -,5.70
Interpretation,0.80 5.50 5.75 5.25 5.50 5.00,5.75 6.00 6.25,,6.50,6.25 - -,5.65
Judges Total Program Component Score (factored),,,,,,22.72
Deductions:,Falls: -1.00,,,,,-1.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
5 Arina MARTINOVA,RUS  48.58,25.46,,,23.12,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 3Lz+2T  7.30,-2.60 -2 -3 -3 -2 -3,-2 -1 -2,,0,-3 - -,4.70
2 3F  5.50,0.60 1 0 1 1 0,0 1 0,,1,1 - -,6.10
3 SpSq4  3.40,1.00 1 1 2 1 1,1 0 1,,1,1 - -,4.40
4 1A  0.80,-0.50 -3 -3 -3 -3 -3,-3 3 -3,,-2,-3 - -,0.30
5 CCoSp4  3.50,0.00 1 -1 0 0 0,0 1 -1,,1,0 - -,3.50
6 CiSt3  3.10,0.10 1 1 1 0 0,0 0 0,,1,0 - -,3.20
7 FCSp2  2.00,-0.12 1 -1 0 0 0,-1 1 0,,0,-1 - -,1.88
8 LSp1  1.50,-0.12 0 -1 0 0 0,-1 1 0,,0,-1 - -,1.38
27.10,,,,,,25.46
Program Components,Factor,,,,,
Skating Skills,0.80 5.75 6.25 6.00 5.50 6.00,5.50 6.50 6.25,,6.75,6.25 - -,6.00
Transition / Linking Footwork,0.80 5.75 5.75 5.00 5.25 5.50,5.25 6.25 6.00,,6.50,5.75 - -,5.50
Performance / Execution,0.80 6.00 6.00 5.50 5.25 5.75,5.50 6.25 6.00,,6.25,6.00 - -,5.75
Choreography / Composition,0.80 5.50 6.00 5.75 5.75 6.00,5.25 6.25 6.00,,6.00,5.75 - -,5.85
Interpretation,0.80 5.50 6.00 6.00 5.50 5.75,5.25 6.25 6.25,,6.75,5.75 - -,5.80
Judges Total Program Component Score (factored),,,,,,23.12
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
6 Dan FANG,CHN  47.78,28.10,,,19.68,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 2A  3.30,0.00 0 0 0 0 0,0 -1 0,,0,0 - -,3.30
2 3Lz+2T  7.30,0.00 1 0 -1 0 0,0 0 0,,1,0 - -,7.30
3 3S  4.50,0.00 0 0 0 0 0,0 -1 0,,0,0 - -,4.50
4 CCoSp3  3.00,-0.06 0 -1 0 0 0,0 1 -1,,-1,-2 - -,2.94
5 FSSp3  2.30,-0.24 0 -1 0 -1 -1,-1 0 -1,,0,-2 - -,2.06
6 CiSt2  2.30,0.00 0 0 0 0 0,1 0 0,,0,-1 - -,2.30
7 LSp2  1.80,0.10 0 0 0 1 0,0 1 0,,0,0 - -,1.90
8 SpSq4  3.40,0.40 0 0 1 0 0,1 1 1,,0,-1 - -,3.80
27.90,,,,,,28.10
Program Components,Factor,,,,,
Skating Skills,0.80 5.00 4.50 4.75 5.50 5.25,5.25 5.50 5.25,,5.50,4.50 - -,5.05
Transition / Linking Footwork,0.80 4.50 3.50 4.50 5.25 4.50,4.75 5.25 5.00,,5.25,3.75 - -,4.55
Performance / Execution,0.80 4.50 4.00 4.75 5.50 5.00,5.00 5.25 5.00,,5.25,5.25 - -,5.05
Choreography / Composition,0.80 4.75 3.75 5.00 5.50 4.75,5.25 5.50 5.00,,5.25,4.75 - -,5.05
Interpretation,0.80 4.75 4.00 5.25 5.50 4.75,5.25 5.25 4.75,,5.50,4.00 - -,4.90
Judges Total Program Component Score (factored),,,,,,19.68
Deductions:,,,,,,0.00
2006 NHK Trophy,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
7 Christine ZUKOWSKI,USA  44.32,23.52,,20.80,0.00
"# Executed Base",GOE The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 3T+2T  5.30,-2.00 -1 -2 -2 -2 -2,-2 -2 -2,,-1 -2 - -,3.30
2 3Lz  6.00,-3.00 -3 -3 -3 -3 -3,-3 -2 -3,,-1 -3 - -,3.00
3 CCoSp4  3.50,0.10 0 0 0 0 0,1 1 0,,0 0 - -,3.60
4 SlSt3  3.10,0.00 0 0 1 0 0,0 0 0,,0 0 - -,3.10
5 2A  3.30,0.00 1 0 0 0 0,0 0 0,,0 0 - -,3.30
6 FSSp3  2.30,-0.12 0 -1 0 0 -1,0 0 0,,-1 -1 - -,2.18
7 SpSq4  3.40,0.20 0 0 1 0 0,0 1 0,,0 0 - -,3.60
8 LSp1  1.50,-0.06 0 -1 0 0 0,0 0 0,,0 -1 - -,1.44
28.40,,,,,23.52
Program Components,Factor,,,,
Skating Skills,0.80 5.75 5.25 5.75 5.50 5.00,5.25 5.75 5.50,,6.00 5.75 - -,5.50
Transition / Linking Footwork,0.80 5.50 4.75 5.50 5.25 4.50,5.00 5.25 5.25,,5.75 4.75 - -,5.00
Performance / Execution,0.80 5.50 4.75 5.50 5.25 5.00,5.00 5.50 5.50,,5.50 5.00 - -,5.15
Choreography / Composition,0.80 5.25 5.00 5.75 5.50 4.75,5.00 5.50 5.50,,5.50 5.25 - -,5.25
Interpretation,0.80 5.50 4.75 6.00 5.50 4.75,5.00 5.50 5.50,,5.25 4.00 - -,5.10
Judges Total Program Component Score (factored),,,,,20.80
Deductions:,,,,,0.00
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
8 Chae-Hwa KIM,KOR  43.92,23.52,,20.40,0.00
"# Executed Base",GOE The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 2A  3.30,0.40 0 0 0 1 0,1 1 0,,0 0 - -,3.70
2 3T  4.00,-1.20 -1 -1 0 -1 -2,-1 -1 -1,,-1 -2 - -,2.80
3 3S+2T  5.80,-0.40 0 0 0 0 0,-1 -1 -1,,-1 -1 - -,5.40
4 FSSp3  2.30,-0.06 -1 0 -1 0 0,0 0 0,,0 -2 - -,2.24
5 LSp2  1.80,-0.02 0 -1 -1 1 1,0 0 1,,0 -1 - -,1.78
6 SpSq2  2.30,0.00 0 0 0 0 0,0 1 0,,0 0 - -,2.30
7 SlSt2  2.30,0.00 0 0 0 0 0,0 0 0,,0 -1 - -,2.30
8 CCoSp3  3.00,0.00 0 0 0 0 0,0 0 0,,0 -1 - -,3.00
24.80,,,,,23.52
Program Components,Factor,,,,
Skating Skills,0.80 4.50 5.00 5.00 7.00 6.00,5.00 5.25 4.50,,5.00 5.25 - -,5.30
Transition / Linking Footwork,0.80 4.50 4.50 4.50 6.50 5.25,4.50 5.00 3.75,,4.75 4.25 - -,4.75
Performance / Execution,0.80 4.25 4.75 5.25 6.75 6.25,5.00 5.25 4.50,,4.75 4.75 - -,5.30
Choreography / Composition,0.80 4.50 4.50 4.75 6.50 6.00,5.00 5.25 4.25,,4.50 4.50 - -,5.10
Interpretation,0.80 4.25 4.75 5.00 6.50 5.75,4.75 5.00 4.25,,4.50 4.25 - -,5.05
Judges Total Program Component Score (factored),,,,,20.40
Deductions:,,,,,0.00
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
9 Tugba KARADEMIR,TUR  42.70,23.62,,20.08,1.00
"# Executed Base",GOE The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 3F<  1.70,-1.00 -3 -3 -3 -3 -3,-3 -3 -3,,-2 -3 - -,0.70
2 3S+2T  5.80,-0.60 0 0 -1 -1 0,0 -1 0,,-1 -3 - -,5.20
3 FCSp4  3.00,0.00 1 0 0 0 1,0 0 0,,0 0 - -,3.00
4 SpSq4  3.40,0.20 1 0 1 0 1,0 0 0,,1 0 - -,3.60
5 2A  3.30,-0.28 0 -1 0 0 0,-1 -1 -1,,0 0 - -,3.02
6 LSp2  1.80,0.20 0 1 1 0 1,0 0 1,,0 0 - -,2.00
7 CiSt3  3.10,0.00 0 0 0 0 0,0 0 0,,0 0 - -,3.10
8 CCoSp3  3.00,0.00 1 -1 0 0 0,0 0 0,,0 0 - -,3.00
25.10,,,,,23.62
Program Components,Factor,,,,
Skating Skills,0.80 5.75 5.00 5.00 5.25 5.00,5.00 5.00 4.75,,4.75 5.50 - -,5.05
Transition / Linking Footwork,0.80 5.50 4.75 4.75 5.00 4.75,4.25 4.75 5.00,,4.50 4.75 - -,4.75
Performance / Execution,0.80 6.00 5.50 5.25 5.00 5.25,4.75 4.75 5.00,,4.50 5.25 - -,5.10
Choreography / Composition,0.80 5.50 5.25 5.50 4.75 5.00,4.50 5.00 5.50,,4.25 5.25 - -,5.05
Interpretation,0.80 5.25 5.25 5.75 5.00 4.75,4.50 5.00 5.50,,4.25 5.75 - -,5.15
Judges Total Program Component Score (factored),,,,,20.08
Deductions:,Falls: -1.00,,,,-1.00
2006 NHK Trophy,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
10 Lesley HAWKER,CAN  41.00,20.00,,,21.00,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 LSp2  1.80,0.50 0 1 1 1 1,1 0 1,,1,1 - -,2.30
2 3Lz+COMBO  6.00,-3.00 -2 -3 -3 -3 -3,-3 -2 -3,,-2,-3 - -,3.00
3 FCSp3  2.30,0.00 0 -1 0 0 0,0 0 0,,0,0 - -,2.30
4 2F  1.70,-1.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3,-3 - -,0.70
5 2A  3.30,-0.70 -2 -1 -1 -1 -1,-1 -1 0,,0,-1 - -,2.60
6 CCoSp4  3.50,0.20 0 0 1 0 0,1 0 1,,0,1 - -,3.70
7 SpSq3  3.10,0.00 0 0 0 0 0,0 0 0,,0,0 - -,3.10
8 SlSt2  2.30,0.00 0 0 0 0 -1,0 0 0,,1,1 - -,2.30
24.00,,,,,,20.00
Program Components,Factor,,,,,
Skating Skills,0.80 5.50 5.00 5.25 6.25 5.00,5.50 5.50 5.50,,6.00,5.75 - -,5.40
Transition / Linking Footwork,0.80 5.50 4.75 4.75 6.00 4.75,5.00 5.00 5.50,,5.75,5.00 - -,4.90
Performance / Execution,0.80 5.25 5.25 5.00 6.25 5.00,5.25 5.25 5.50,,6.00,6.00 - -,5.35
Choreography / Composition,0.80 5.25 4.75 5.50 6.25 4.75,5.50 5.25 5.75,,5.75,5.50 - -,5.30
Interpretation,0.80 5.00 5.25 5.00 6.25 5.00,5.25 5.25 6.00,,5.75,5.75 - -,5.30
Judges Total Program Component Score (factored),,,,,,21.00
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
11 Jenna McCORKELL,GBR  36.70,18.42,,,18.28,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 1Lz+2T  1.90,-1.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3,-3 - -,0.90
2 2Lo  1.50,-1.00 -3 -3 -3 -3 -3,-3 -3 -3,,0,-3 - -,0.50
3 FCSp1  1.70,-0.24 -1 -1 -1 0 -1,-1 0 -1,,0,-1 - -,1.46
4 2A  3.30,0.40 1 1 1 0 0,0 -1 0,,1,1 - -,3.70
5 SlSt3  3.10,-0.14 0 -1 0 0 0,0 -1 0,,0,0 - -,2.96
6 SpSq4  3.40,0.00 0 0 0 0 0,0 0 0,,0,0 - -,3.40
7 CCoSp4  3.50,0.00 0 0 0 0 0,0 0 0,,0,-1 - -,3.50
8 LSp2  1.80,0.20 0 0 1 1 1,0 0 0,,1,0 - -,2.00
20.20,,,,,,18.42
Program Components,Factor,,,,,
Skating Skills,0.80 5.25 4.25 5.25 5.25 4.50,4.50 5.25 5.75,,6.25,5.00 - -,4.90
Transition / Linking Footwork,0.80 5.00 3.50 4.75 4.75 4.25,4.25 5.00 5.50,,6.00,3.75 - -,4.35
Performance / Execution,0.80 5.00 3.75 4.75 5.00 4.50,4.50 5.00 6.00,,6.00,4.25 - -,4.60
Choreography / Composition,0.80 5.25 3.50 5.25 5.00 4.25,4.50 5.00 6.00,,5.75,4.00 - -,4.55
Interpretation,0.80 5.25 3.75 5.50 4.75 4.25,4.50 5.00 6.00,,5.50,3.75 - -,4.45
Judges Total Program Component Score (factored),,,,,,18.28
Deductions:,,,,,,0.00
Printed: 01/12/2006 18:47:23,,,,,,
