Grand Prix Final 2017 Senior and Junior,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,
Total Total Total,,
Interpretation of the Music 0.80 9.00 8.75 9.25 9.25 8.75 8.75 8.75 8.50 8.75,,8.86
Judges Total Program Components Score (factored),,35.18
Deductions:,,0.00
Total Total Total,,
Rank Name Nation Starting Segment Element Program,,Deductions
Number Score Score Component,,
"= + Score (factorized)",,-
6 Xiaoyu YU / Hao ZHANG CHN 1 70.15 37.60 33.55,,1.00
"# Executed Info Base GOE J1 J2 J3 J4 J5 J6 J7 J8 J9",,Ref Scores of
Elements Value,,Panel
1 3T 4.30 -1.90 -3 -3 -3 -3 -3 -3 -2 -2 -2,,2.40
2 3Tw4 6.60 1.40 2 2 2 2 2 2 2 2 3,,8.00
3 FiDs4 3.50 1.30 2 1 1 2 2 2 2 2 2,,4.80
4 StSq4 3.90 1.30 2 1 2 2 1 2 2 2 3,,5.20
5 3LoTh 5.00 1.70 3 2 2 3 2 2 3 2 3,,6.70
6 3Li4 4.50 1.14 3 2 2 2 2 3 2 2 3,,5.64
7 PCoSp4 4.50 0.36 1 1 1 -1 0 2 0 1 1,,4.86
32.30,,37.60
Program Components Factor,,
Skating Skills 0.80 9.00 8.25 8.50 8.25 8.00 8.00 8.75 8.25 8.75,,8.39
Transitions 0.80 9.00 8.00 8.25 8.50 7.50 7.75 8.50 8.50 8.50,,8.29
Performance 0.80 9.25 8.25 8.25 8.25 8.00 8.00 8.75 8.00 8.75,,8.32
Composition 0.80 9.50 8.50 8.50 8.50 7.75 8.50 9.00 8.25 9.00,,8.61
Interpretation of the Music 0.80 9.25 8.00 8.50 8.50 7.50 7.75 8.75 8.25 8.50,,8.32
Judges Total Program Components Score (factored),,33.55
Deductions: Falls:  -1.00,,-1.00
