Trophee Eric Bompard 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Transition / Linking Footwork  2.00 7.50 6.75 6.00,6.75,6.75 6.00 6.50 6.00,,6.00,5.75 - -,6.30
Performance / Execution  2.00 7.50 7.50 5.75,7.00,7.25 6.50 6.75 6.50,,5.75,6.50 - -,6.75
Choreography / Composition  2.00 7.25 7.00 6.00,7.25,7.25 6.50 7.00 6.00,,6.50,6.25 - -,6.75
Interpretation  2.00 7.50 7.50 6.00,7.25,7.25 6.75 7.00 6.50,,6.75,6.75 - -,6.95
Judges Total Program Component Score (factored),,,,,,66.70
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
3 Sergei DOBRIN RUS,,130.65  66.95,,,63.70,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 4S+3T  13.50  1.00 1 1 2,1,1 1 1 2,,1,1 - -,14.50
2 4S  9.50  1.00 1 1 0,1,1 1 1 2,,0,1 - -,10.50
3 3Lz+2T  7.30 -0.20 -1 0 0,0,0 0 0 -1,,0,0 - -,7.10
4 1A  0.80 -0.16 -1 0 0,-1,-1 -1 0 -1,,0,0 - -,0.64
5 FCSp1  1.70 -0.12 -1 0 0,-1,0 -2 0 0,,0,0 - -,1.58
6 CiSt2  2.30  0.30 1 1 0,0,0 0 2 1,,1,1 - -,2.60
7 CSSp3  2.30  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.30
8 3S  4.95 x -0.60 -1 -1 0,-1,0 0 -1 -1,,0,-1 - -,4.35
9 3F  6.05 x  0.00 -1 1 0,0,1 0 0 0,,0,0 - -,6.05
10 CoSp3  2.50  0.30 0 0 0,0,1 1 0 1,,0,1 - -,2.80
11 SlSt2  2.30  0.00 0 1 0,0,0 0 1 0,,1,0 - -,2.30
12 2A  3.63 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,3.63
13 3Lz  6.60 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,6.60
14 CCoSp1  2.00  0.00 0 0 0,0,0 0 0 1,,0,0 - -,2.00
65.43,,,,,,66.95
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.25 7.25,6.75,6.50 6.25 7.00 6.50,,6.75,6.50 - -,6.55
Transition / Linking Footwork  2.00 5.50 5.75 6.75,6.25,6.00 6.00 6.50 5.75,,6.50,6.00 - -,6.00
Performance / Execution  2.00 6.25 6.00 7.00,6.25,6.50 6.25 6.75 6.50,,6.75,6.75 - -,6.45
Choreography / Composition  2.00 5.00 5.75 7.00,6.50,6.25 6.50 6.75 6.25,,7.00,5.75 - -,6.25
Interpretation  2.00 6.00 5.75 7.00,6.50,6.50 6.75 6.75 6.50,,7.00,6.75 - -,6.60
Judges Total Program Component Score (factored),,,,,,63.70
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
4 Ilia KLIMKIN RUS,,122.36  58.66,,,63.70,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A  7.50  0.60 0 1 0,1,1 0 1 1,,0,1 - -,8.10
2 4T  9.00 -2.00 -2 -2 -3,-2,-2 -3 -2 -2,,-2,-2 - -,7.00
3 3Lo  5.00 -2.00 -2 -2 -2,-2,-2 -2 -2 -2,,-2,-2 - -,3.00
4 FCSp3  2.30  0.50 1 0 0,0,1 1 1 1,,1,1 - -,2.80
5 3F+3T+SEQ  7.60 -1.40 -1 -2 0,0,0 -2 -2 -2,,-2,-2 - -,6.20
6 3S  4.50  0.00 0 1 0,0,0 0 0 -1,,0,0 - -,4.50
7 CUSp4  3.00  0.30 -1 1 1,0,2 1 1 0,,1,1 - -,3.30
8 3Lz  6.60 x -2.00 -2 -1 -2,-2,-2 -1 -2 -2,,-2,-2 - -,4.60
9 3S+2T  6.38 x -1.60 -2 0 -2,-1,-1 -2 -2 -2,,-1,-2 - -,4.78
10 CiSt2  2.30  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.30
11 SlSt2  2.30  0.10 0 0 0,0,0 1 0 0,,1,0 - -,2.40
12 3T  4.40 x -0.20 -1 0 0,0,0 -1 0 0,,0,0 - -,4.20
13 CCoSp4  3.50 -0.06 -1 0 0,0,0 0 0 -1,,1,0 - -,3.44
14 CoSp2  2.10 -0.06 -1 0 0,0,1 0 0 -1,,0,0 - -,2.04
66.48,,,,,,58.66
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.75 7.00,6.50,6.75 6.50 6.50 6.00,,6.75,6.50 - -,6.55
Transition / Linking Footwork  2.00 6.50 6.50 6.50,6.00,6.50 6.25 6.25 5.75,,6.50,6.00 - -,6.25
Performance / Execution  2.00 6.25 6.00 6.75,6.25,6.75 6.75 6.25 5.50,,6.75,6.00 - -,6.40
Choreography / Composition  2.00 6.25 5.75 6.75,6.00,6.50 6.50 6.50 6.00,,7.00,6.25 - -,6.30
Interpretation  2.00 6.00 6.00 6.75,6.25,6.75 6.75 6.50 5.50,,6.75,6.00 - -,6.35
Judges Total Program Component Score (factored),,,,,,63.70
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
5 Patrick CHAN CAN,,122.10  63.10,,,61.00,2.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3F+3T  9.50  1.00 1 1 2,1,2 1 1 1,,1,1 - -,10.50
2 1A  0.80 -0.20 -1 0 0,-1,-1 -2 -1 -1,,-1,0 - -,0.60
3 3Lz  6.00  0.00 0 0 0,0,0 0 0 0,,0,1 - -,6.00
4 CiSt3  3.10  0.30 0 0 2,1,1 1 1 0,,0,1 - -,3.40
5 FSSp4  3.00  0.10 1 0 0,0,0 0 1 1,,0,0 - -,3.10
6 3Lz+2T+2Lo  9.68 x  0.00 0 0 0,0,0 0 0 -1,,0,0 - -,9.68
7 3Lo  5.50 x -0.20 -1 0 0,0,0 1 0 -1,,0,0 - -,5.30
8 CCoSp4  3.50  0.10 0 0 0,0,0 0 0 1,,0,1 - -,3.60
9 3S+2T  6.38 x  0.40 1 0 0,0,0 0 1 1,,0,1 - -,6.78
10 2A  3.63 x -0.28 -1 0 -1,0,0 0 0 -1,,-1,0 - -,3.35
11 3F  6.05 x -1.80 -2 -1 -2,-1,-1 -2 -2 -2,,-2,-2 - -,4.25
12 SlSt3  3.10 -0.14 0 0 1,0,0 0 -1 -1,,-1,0 - -,2.96
13 FSSp3  2.30 -0.72 0 -3 -3,-3,-1 -1 -3 -3,,-3,-3 - -,1.58
14 CCoSp1  2.00  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.00
64.54,,,,,,63.10
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 6.00 6.75,6.75,6.00 6.00 5.75 6.00,,6.25,6.50 - -,6.15
Transition / Linking Footwork  2.00 6.25 5.00 6.50,6.25,6.00 5.75 5.50 6.00,,5.75,6.00 - -,6.00
Performance / Execution  2.00 6.50 5.50 6.50,6.00,6.25 6.00 5.50 6.25,,6.00,6.00 - -,6.10
Choreography / Composition  2.00 6.25 5.75 6.75,6.25,6.25 5.75 5.50 5.75,,6.25,6.25 - -,6.15
Interpretation  2.00 6.25 5.50 6.50,6.25,6.00 5.75 5.50 5.75,,6.25,6.25 - -,6.10
Judges Total Program Component Score (factored),,,,,,61.00
Deductions: Time violation: -1.00,,Falls: -1.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
6 Takahiko KOZUKA JPN,,121.81  65.01,,,57.80,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A  7.50  1.00 1 2 1,1,2 0 1 2,,0,1 - -,8.50
2 3F+2T  6.80 -0.60 -1 -1 0,0,0 -1 -1 -1,,0,-1 - -,6.20
3 3Lz  6.00 -1.00 -1 0 -1,-1,0 -1 -1 -1,,-1,-1 - -,5.00
4 FSSp4  3.00  0.40 1 1 1,1,1 0 1 0,,1,1 - -,3.40
5 SlSt2  2.30  0.00 0 1 0,0,0 0 0 0,,0,1 - -,2.30
6 3S  4.50  0.00 0 0 0,0,1 0 0 0,,0,0 - -,4.50
7 FCCoSp4  3.50  0.30 1 1 1,0,1 0 1 1,,0,1 - -,3.80
8 3A+SEQ  6.60 x -3.00 -3 -2 -3,-3,-3 -3 -3 -3,,-3,-3 - -,3.60
9 3Lo  5.50 x  0.80 1 0 0,1,1 0 1 1,,0,1 - -,6.30
10 CSSp4  3.00  0.20 1 0 1,0,0 0 0 1,,0,1 - -,3.20
11 3Lz+2T+2Lo  9.68 x -0.40 -1 0 0,0,1 0 0 -2,,0,-1 - -,9.28
12 2A  3.63 x -0.70 -1 -1 0,-1,-1 -1 -1 -2,,-1,-1 - -,2.93
13 CiSt2  2.30  0.20 1 0 1,0,1 0 0 1,,0,0 - -,2.50
14 CCoSp3  3.00  0.50 1 1 2,1,2 1 1 1,,1,1 - -,3.50
67.31,,,,,,65.01
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 7.00 6.50,5.75,6.50 5.25 6.25 6.25,,6.00,6.25 - -,6.15
Transition / Linking Footwork  2.00 6.25 6.25 6.00,5.25,6.25 4.75 5.75 5.25,,5.75,5.50 - -,5.60
Performance / Execution  2.00 6.25 6.50 6.00,5.25,6.50 4.75 6.00 5.75,,5.50,5.75 - -,5.70
Choreography / Composition  2.00 6.50 6.75 6.00,5.25,6.25 5.25 6.00 5.50,,5.75,5.75 - -,5.70
Interpretation  2.00 6.00 6.50 5.75,5.50,6.25 5.25 5.75 5.50,,6.00,5.75 - -,5.75
Judges Total Program Component Score (factored),,,,,,57.80
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
7 Andrei GRIAZEV RUS,,121.28  63.18,,,58.10,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz  6.00  1.00 1 0 0,1,1 1 0 2,,0,1 - -,7.00
2 3A  7.50 -1.00 -1 -1 -1,-1,-1 -1 -1 -2,,-1,-1 - -,6.50
3 2F  1.70 -0.18 0 0 0,-1,-1 -1 -1 -1,,0,0 - -,1.52
4 3A+3T  11.50  0.00 0 0 0,0,0 1 0 0,,0,0 - -,11.50
5 CiSt1  1.80  0.00 0 0 0,0,0 0 0 0,,0,0 - -,1.80
6 CSSp4  3.00  0.00 0 0 0,0,0 0 0 -1,,0,0 - -,3.00
7 3Lo  5.50 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,5.50
8 3F  6.05 x  0.00 0 -1 0,0,0 0 0 -1,,0,0 - -,6.05
9 3S+2T  6.38 x  0.00 0 0 0,0,0 0 -1 -1,,0,1 - -,6.38
10 FSSp3  2.30  0.30 1 0 0,0,0 0 1 1,,1,1 - -,2.60
11 SlSt2  2.30  0.20 1 0 0,0,0 0 1 0,,1,1 - -,2.50
12 2A  3.63 x  0.20 0 1 0,0,0 0 0 1,,0,1 - -,3.83
13 CCoSp2  2.50  0.00 0 0 0,0,0 -1 0 1,,0,0 - -,2.50
14 CoSp3  2.50  0.00 0 0 0,0,0 0 0 0,,0,1 - -,2.50
62.66,,,,,,63.18
Program Components Factor,,,,,,
Skating Skills  2.00 6.25 5.00 6.00,6.25,5.75 5.75 6.00 6.00,,6.25,6.25 - -,6.10
Transition / Linking Footwork  2.00 5.50 3.75 5.50,5.75,5.00 5.25 5.75 5.50,,5.50,5.50 - -,5.45
Performance / Execution  2.00 6.00 4.50 5.75,6.00,5.50 5.25 5.75 6.00,,6.25,6.00 - -,5.90
Choreography / Composition  2.00 6.00 4.50 5.75,6.25,5.25 5.50 5.75 5.75,,6.00,6.00 - -,5.85
Interpretation  2.00 5.75 4.50 5.75,6.00,5.50 5.50 6.00 5.75,,6.25,5.75 - -,5.75
Judges Total Program Component Score (factored),,,,,,58.10
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
8 Shawn SAWYER CAN,,120.97  58.97,,,62.00,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 CCoSp4  3.50  0.04 -1 1 0,0,1 -1 1 0,,1,0 - -,3.54
2 3F+2T  6.80  0.00 0 -1 0,0,1 0 0 0,,0,0 - -,6.80
3 2A  3.30  0.20 0 0 0,0,1 0 0 0,,0,1 - -,3.50
4 CiSt2  2.30  0.20 0 0 0,0,1 0 1 -1,,1,1 - -,2.50
5 2A  3.30 -0.42 -1 0 0,-1,0 -1 -1 -1,,0,0 - -,2.88
6 FCUSp4  3.00  0.20 0 0 1,0,1 1 1 0,,1,0 - -,3.20
7 FSSp4  3.00  0.40 1 1 0,0,1 0 1 1,,1,1 - -,3.40
8 2Lz  2.09 x  0.00 0 0 0,0,0 0 0 -1,,0,1 - -,2.09
9 3Lo+3Lo+SEQ  8.80 x  0.40 0 0 0,0,1 1 0 1,,0,0 - -,9.20
10 3S+2T  6.38 x -1.00 -1 0 -1,0,-1 -1 0 -1,,-1,-1 - -,5.38
11 SlSt2  2.30  0.10 1 1 0,0,0 0 1 0,,0,1 - -,2.40
12 3F  6.05 x  0.20 1 0 0,0,0 0 1 1,,0,0 - -,6.25
13 2A  3.63 x  0.20 0 0 0,0,1 0 1 0,,0,1 - -,3.83
14 CCoSp4  3.50  0.50 1 1 1,1,2 0 2 1,,1,1 - -,4.00
57.95,,,,,,58.97
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.25 6.50,6.25,6.25 6.25 6.50 6.25,,6.00,6.50 - -,6.30
Transition / Linking Footwork  2.00 6.25 5.50 6.50,5.75,6.50 6.25 6.25 5.75,,5.75,5.75 - -,5.95
Performance / Execution  2.00 6.50 6.00 6.50,6.25,6.50 6.50 6.50 6.00,,5.75,6.25 - -,6.30
Choreography / Composition  2.00 6.00 6.00 6.50,6.00,6.50 6.50 6.50 5.50,,6.00,6.00 - -,6.10
Interpretation  2.00 6.50 6.25 6.50,6.25,6.50 6.50 6.75 5.75,,6.25,6.25 - -,6.35
Judges Total Program Component Score (factored),,,,,,62.00
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
9 Yasuharu NANRI JPN,,116.71  59.71,,,58.00,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A+3T  11.50  1.40 1 1 1,1,2 1 1 2,,1,2 - -,12.90
2 3F  5.50  0.80 -1 1 0,1,1 0 0 2,,1,1 - -,6.30
3 3S  4.50  0.40 0 0 0,1,1 0 0 0,,0,1 - -,4.90
4 1Lz  0.60 -0.08 -1 0 0,-1,-1 -2 -1 -1,,0,0 - -,0.52
5 CCoSp3  3.00  0.00 0 0 0,0,0 0 0 0,,0,0 - -,3.00
6 3A  7.50 -0.80 -1 0 -1,-1,0 0 -1 -1,,-2,-1 - -,6.70
7 2A  3.30  0.00 0 0 0,0,0 0 0 0,,0,1 - -,3.30
8 CiSt1  1.80  0.10 1 0 0,0,0 0 0 0,,1,0 - -,1.90
9 3Lz  6.60 x -3.00 -3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,3.60
10 FCCoSp4  3.50  0.00 0 0 0,0,0 0 0 0,,0,0 - -,3.50
11 2A+2T+2T  6.49 x -0.70 -1 0 -1,-1,-1 0 -1 -1,,-1,-1 - -,5.79
12 FSSp3  2.30  0.00 0 -1 0,0,0 0 0 0,,0,0 - -,2.30
13 SlSt2  2.30  0.10 0 1 0,0,0 0 1 1,,0,1 - -,2.40
14 CCoSp2  2.50  0.10 0 1 0,0,1 0 0 -2,,0,1 - -,2.60
61.39,,,,,,59.71
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 6.00 6.25,6.00,6.25 5.50 5.75 6.25,,5.75,6.25 - -,6.05
Transition / Linking Footwork  2.00 5.50 4.75 6.00,5.75,6.00 4.75 5.25 5.50,,5.50,5.50 - -,5.55
Performance / Execution  2.00 5.75 5.50 6.00,6.00,6.00 5.25 5.25 6.25,,5.50,6.00 - -,5.85
Choreography / Composition  2.00 5.75 5.75 6.00,6.00,6.25 5.50 5.25 5.50,,5.75,5.75 - -,5.75
Interpretation  2.00 5.50 5.75 6.00,5.75,6.00 5.50 5.25 5.75,,6.00,6.00 - -,5.80
Judges Total Program Component Score (factored),,,,,,58.00
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
10 Jeremie COLOT FRA,,110.08  56.38,,,53.70,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A+2T  8.80  0.00 0 0 0,1,0 0 0 0,,0,0 - -,8.80
2 3S  4.50  0.20 0 1 0,0,0 0 0 1,,0,1 - -,4.70
3 3F+2T  6.80  0.00 -1 1 0,0,0 -1 0 1,,0,1 - -,6.80
4 3Lo  5.00  0.00 0 0 0,0,-1 0 0 0,,0,0 - -,5.00
5 FSSp2  2.00 -0.06 -1 0 -1,0,0 0 0 -2,,0,0 - -,1.94
6 2T  1.30  0.00 0 0 0,0,0 -1 0 0,,0,1 - -,1.30
7 CiSt1  1.80 -0.06 -1 0 0,0,0 0 0 0,,0,-1 - -,1.74
8 FSSp3  2.30  0.00 0 0 0,0,0 0 0 -1,,0,0 - -,2.30
9 3S+2T  6.38 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,6.38
10 3Lz  6.60 x  0.00 0 -1 0,0,0 0 0 0,,0,-1 - -,6.60
11 SlSt1  1.80 -0.06 0 0 0,0,0 -1 -1 0,,0,-1 - -,1.74
12 3T  4.40 x  0.00 0 0 0,0,0 0 1 0,,0,0 - -,4.40
13 CSSp3  2.30 -0.12 -1 -1 0,0,0 -1 0 0,,0,-1 - -,2.18
14 FCCoSp2  2.50  0.00 0 0 0,0,0 0 0 -1,,0,0 - -,2.50
56.48,,,,,,56.38
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.00 5.25,5.75,5.50 5.50 5.50 5.75,,5.50,5.50 - -,5.55
Transition / Linking Footwork  2.00 5.75 3.75 5.00,5.25,5.25 4.75 5.25 5.25,,5.00,4.75 - -,5.10
Performance / Execution  2.00 5.50 4.25 4.75,5.75,5.25 5.25 5.50 5.75,,5.50,5.00 - -,5.45
Choreography / Composition  2.00 5.50 4.25 5.00,5.50,5.25 5.50 5.25 5.25,,5.75,5.00 - -,5.40
Interpretation  2.00 5.25 4.00 4.75,5.50,5.25 5.50 5.25 5.25,,5.50,4.75 - -,5.35
Judges Total Program Component Score (factored),,,,,,53.70
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,=,+,,+,-
11 Jamal OTHMAN SUI,,99.84  43.54,,,57.30,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2Lz+3T+SEQ  4.72  0.00 0 0 0,0,0 -2 0,0,0,0 - -,4.72
3 2A  3.30  0.20 0 0 0,0,0 0 0,1,0,1 - -,3.50
4 CiSt2  2.30  0.00 0 0 1,0,0 0 0,0,1,0 - -,2.30
5 3F  5.50 -0.20 -1 0 0,0,1 0 -1,0,0,-1 - -,5.30
6 USp4  2.40 -0.06 -1 0 0,0,0 -1 0,1,0,0 - -,2.34
7 3Lo  5.00  0.00 0 0 0,0,0 0 0,0,0,0 - -,5.00
8 CoSp4  3.00  0.00 0 0 0,0,0 1 0,0,0,0 - -,3.00
9 2F+2T+2T  4.73 x  0.00 -1 0 0,0,0 0 0,0,0,0 - -,4.73
10 3Lz<  2.09 x -0.60 -2 0 -2,0,-2 -2 -2,-2,-2,-2 - -,1.49
11 2S  1.43 x -1.00 -3 -3 -3,-3,-3 -3 -3,-3,-3,-3 - -,0.43
12 CCoSp2  2.50  0.00 -1 0 0,0,0 0 1,0,0,0 - -,2.50
13 2A  3.63 x  0.00 0 0 0,0,0 -1 0,0,0,0 - -,3.63
14 SlSt1  1.80  0.00 0 0 0,0,0 0 0,0,0,0 - -,1.80
15 FCoSp3  2.50  0.30 0 0 1,1,1 0 1,1,0,1 - -,2.80
44.90,,,,,,43.54
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.25 6.00,6.50,5.75 5.75 5.50,5.75,5.75,5.75 - -,5.75
Transition / Linking Footwork  2.00 5.75 4.25 6.25,6.00,5.75 5.50 5.25,5.75,5.75,5.25 - -,5.70
Performance / Execution  2.00 5.50 4.75 6.00,6.00,5.75 5.75 5.25,5.75,6.00,5.50 - -,5.75
Choreography / Composition  2.00 5.75 5.00 6.00,6.25,5.50 5.75 5.25,6.00,6.00,5.50 - -,5.80
Interpretation  2.00 5.50 5.25 6.00,6.25,5.50 5.50 5.25,5.75,6.00,5.50 - -,5.65
Judges Total Program Component Score (factored),,,,,,57.30
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Printed: 18/11/2006 17:50:13,,,,,,
