Trophee Eric Bompard 2006,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
5 STw4  4.70  0.10 1 1 1 1 0,0 -1 1,,0,0 - -,4.80
6 SlLi4+CuLi4  6.40  0.50 1 2 1 0 2,1 1 1,,0,1 - -,6.90
7 SeLi3  5.60  0.60 1 2 1 1 2,2 1 1,,1,1 - -,6.20
8 CiSt3  7.20  0.80 1 1 1 1 0,1 1 0,,1,1 - -,8.00
41.60,,,,,46.30
Program Components Factor,,,,,
Skating Skills  1.25 7.50 7.00 7.25 7.25 7.25,7.50 7.25 6.75,,7.00,6.75 - -,7.10
Linking Footwork / Movement  1.75 6.75 6.75 7.00 6.75 7.25,7.25 7.25 6.75,,6.75,6.50 - -,7.00
Performance  1.00 7.25 7.00 7.25 7.00 7.50,7.75 7.25 7.00,,7.25,6.75 - -,7.25
Choreography  1.00 7.25 7.00 7.25 7.25 7.25,7.50 7.50 7.00,,7.00,6.50 - -,7.20
Interpretation / Timing  1.00 7.00 7.00 7.25 7.25 7.50,7.75 7.50 7.25,,7.25,6.75 - -,7.35
Judges Total Program Component Score (factored),,,,,42.93
Deductions: Extended lifts: -1.00,,,,,-1.00
Trophee Eric Bompard 2006,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
4 Tessa VIRTUE / Scott MOIR CAN  83.75,46.70,,,37.05,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 SlLi4  4.00  0.60 2 0 1 0 1,2 1 1,,1,2 - -,4.60
2 CuLi3+RoLi4  6.00  0.60 1 1 2 1 1,1 2 1,,1,1 - -,6.60
3 CiSt3  7.20  0.60 1 0 0 0 0,1 1 1,,0,1 - -,7.80
4 Sp4  4.70  0.50 1 1 1 0 1,1 1 1,,0,2 - -,5.20
5 DiSt3  6.20  0.20 1 0 1 1 0,0 0 0,,0,1 - -,6.40
6 RoLi4  4.00  0.50 2 0 1 0 0,1 1 1,,1,1 - -,4.50
7 STw4  4.70  0.00 1 0 0 0 1,0 0 -1,,0,0 - -,4.70
8 SeLi4  6.40  0.50 1 1 1 1 1,1 1 1,,1,1 - -,6.90
43.20,,,,,46.70
Program Components Factor,,,,,
Skating Skills  1.25 6.50 5.50 6.50 6.50 6.00,5.75 6.25 6.00,,6.00,6.75 - -,6.15
Linking Footwork / Movement  1.75 6.25 5.50 6.25 6.25 5.75,5.50 5.75 6.00,,6.00,6.75 - -,5.95
Performance  1.00 6.75 5.75 6.50 6.25 6.00,6.50 6.00 6.25,,6.25,7.00 - -,6.30
Choreography  1.00 6.50 5.75 6.50 6.50 6.25,6.50 6.25 6.00,,6.00,6.75 - -,6.30
Interpretation / Timing  1.00 7.00 5.50 6.75 6.25 6.25,6.25 6.25 5.75,,6.25,7.00 - -,6.35
Judges Total Program Component Score (factored),,,,,37.05
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
5 Anna CAPPELLINI / Luca LANOTTE ITA  79.01,43.90,,,37.11,2.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 Sp4  4.70  0.50 1 0 1 0 1,1 1 1,,1,1 - -,5.20
2 CiSt3  7.20  0.60 2 1 0 1 1,1 1 0,,0,1 - -,7.80
3 SlLi3  3.50  0.50 1 1 1 0 1,1 2 1,,1,1 - -,4.00
4 SeLi4  6.40  0.30 1 2 1 0 0,1 2 0,,0,1 - -,6.70
5 STw3  4.00 -0.40 0 -1 0 -1 -1,0 -1 -1,,-1,-1 - -,3.60
6 CuLi4+RoLi4  6.40  0.10 0 1 0 0 0,0 0 0,,1,1 - -,6.50
7 MiSt2  5.40  0.20 1 1 0 1 0,1 1 0,,0,0 - -,5.60
8 RoLi4  4.00  0.50 1 1 1 1 1,2 1 0,,1,1 - -,4.50
41.60,,,,,43.90
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.00 6.25 7.00 6.25,5.75 6.50 5.75,,6.00,6.00 - -,6.05
Linking Footwork / Movement  1.75 6.50 5.75 6.00 6.75 6.25,5.75 6.25 5.50,,6.00,6.00 - -,6.00
Performance  1.00 6.00 6.25 6.50 7.00 6.50,6.25 6.25 6.00,,6.25,6.50 - -,6.35
Choreography  1.00 6.25 6.25 6.50 7.00 6.50,6.25 6.50 6.00,,6.25,6.25 - -,6.35
Interpretation / Timing  1.00 6.25 6.00 6.50 7.00 6.50,6.25 6.50 6.00,,6.25,6.25 - -,6.35
Judges Total Program Component Score (factored),,,,,37.11
Deductions: Extended lifts: -2.00,,,,,-2.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
6 Pernelle CARRON / Mathieu JOST FRA  78.07,43.70,,,34.37,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 CuLi4  4.00  0.80 2 1 1 1 1,2 2 2,,1,2 - -,4.80
2 MiSt2  5.40  0.00 1 0 0 0 0,0 0 0,,0,0 - -,5.40
3 STw4  4.70 -0.40 0 -1 0 -1 -1,-1 -1 -1,,-1,0 - -,4.30
4 RoLi4  4.00  0.50 2 1 1 1 1,1 1 1,,1,1 - -,4.50
5 CiSt3  7.20  0.40 1 0 0 0 0,1 1 1,,0,0 - -,7.60
6 RRoLi4  6.40  0.40 0 2 1 0 1,0 1 1,,1,0 - -,6.80
7 CoSp2  3.50 -0.20 -1 0 0 0 0,1 0 -1,,-1,-1 - -,3.30
8 SlLi4+RoLi4  6.40  0.60 1 2 1 1 1,2 1 2,,1,1 - -,7.00
41.60,,,,,43.70
Program Components Factor,,,,,
Skating Skills  1.25 6.00 5.75 5.75 5.75 6.00,5.75 5.50 5.75,,5.50,5.50 - -,5.65
Linking Footwork / Movement  1.75 5.50 5.75 5.50 5.25 6.00,5.50 5.50 5.75,,5.25,5.50 - -,5.55
Performance  1.00 6.50 6.00 5.75 5.50 6.50,6.00 5.50 6.25,,5.50,5.75 - -,5.85
Choreography  1.00 6.00 6.00 5.75 5.75 6.50,6.25 5.75 6.00,,5.50,5.75 - -,5.90
Interpretation / Timing  1.00 5.50 5.75 5.75 5.50 6.25,6.00 5.75 5.75,,5.75,6.00 - -,5.85
Judges Total Program Component Score (factored),,,,,34.37
Deductions:,,,,,0.00
Trophee Eric Bompard 2006,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
7 Nora HOFFMANN / Attila ELEK HUN  76.89,42.80,,,35.09,1.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 MiSt2  5.40  0.60 1 0 0 1 1,1 0 0,,1,1 - -,6.00
2 CuLi3+RoLi4  6.00  0.40 0 1 1 0 1,1 1 0,,1,0 - -,6.40
3 STw4  4.70 -0.20 1 0 0 0 0,-2 0 -1,,0,-1 - -,4.50
4 SlLi4  4.00  0.40 1 1 0 0 1,1 1 1,,0,1 - -,4.40
5 SeLi4  6.40  0.50 1 1 1 0 1,1 1 1,,1,1 - -,6.90
6 CoSp2  3.50 -0.10 1 0 0 0 0,0 -1 -1,,0,0 - -,3.40
7 CiSt3  7.20  0.00 0 0 0 0 0,0 0 -1,,0,0 - -,7.20
8 RoLi4  4.00  0.00 0 0 0 1 0,0 0 -1,,0,0 - -,4.00
41.20,,,,,42.80
Program Components Factor,,,,,
Skating Skills  1.25 6.00 6.00 5.75 6.75 6.00,5.75 5.75 5.75,,6.25,6.00 - -,5.85
Linking Footwork / Movement  1.75 5.00 5.75 5.75 6.50 6.25,5.50 5.50 5.50,,6.00,5.75 - -,5.70
Performance  1.00 5.25 5.75 5.75 6.50 6.50,5.75 5.50 5.50,,6.00,6.25 - -,5.85
Choreography  1.00 5.50 5.75 5.75 6.50 6.50,6.00 5.75 5.50,,6.25,6.00 - -,5.95
Interpretation / Timing  1.00 5.50 5.75 5.75 6.75 6.25,6.00 5.75 5.75,,6.25,6.25 - -,6.00
Judges Total Program Component Score (factored),,,,,35.09
Deductions: Extended lifts: -1.00,,,,,-1.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
8 Nathalie PECHALAT / Fabian BOURZAT FRA  72.54,37.50,,,37.04,2.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 STw4  4.70  0.30 2 0 1 0 1,0 1 0,,0,1 - -,5.00
2 DiSt2  5.40 -1.00 0 -1 -1 -1 -1,-1 -1 -1,,-1,-1 - -,4.40
3 CuLi4  4.00  0.10 1 2 0 0 0,1 1 0,,0,0 - -,4.10
4 SeLi4  6.40  0.60 1 2 1 1 1,2 1 2,,1,1 - -,7.00
5 RoLi4+SlLi4  6.40  0.50 2 1 1 0 1,0 1 1,,1,2 - -,6.90
6 CiSt1  5.60 -2.40 -2 -2 -2 -3 -2,-2 -3 -2,,-3,-3 - -,3.20
7 Sp1  3.00 -0.60 -2 -1 0 -1 -1,-1 -1 -2,,-1,-2 - -,2.40
8 RoLi4  4.00  0.50 2 2 1 0 1,1 1 1,,1,1 - -,4.50
39.50,,,,,37.50
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.25 6.00 6.50 5.25,6.50 6.50 6.00,,5.75,6.25 - -,6.10
Linking Footwork / Movement  1.75 5.50 6.00 5.75 6.50 4.75,6.25 6.50 6.00,,6.25,6.50 - -,6.15
Performance  1.00 6.50 5.75 5.75 6.00 6.00,6.75 5.75 5.75,,6.50,6.25 - -,6.05
Choreography  1.00 6.50 6.25 5.75 6.75 6.50,6.75 6.50 6.00,,6.50,6.75 - -,6.45
Interpretation / Timing  1.00 6.50 6.00 5.50 6.50 5.50,6.50 6.25 6.00,,6.50,6.50 - -,6.15
Judges Total Program Component Score (factored),,,,,37.04
Deductions: Interruption in excess: -1.00 Falls:,-1.00,,,,-2.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
9 Anastasia GREBENKINA / Vazgen AZROJAN ARM  71.59,40.20,,,32.39,1.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 Sp3  4.00  0.20 0 0 0 0 1,0 0 1,,0,1 - -,4.20
2 SlLi2+RoLi4  5.60  0.50 2 1 1 1 0,1 1 1,,1,1 - -,6.10
3 STw4  4.70 -0.10 1 0 0 0 1,-2 0 -1,,0,0 - -,4.60
4 DiSt2  5.40  0.00 -1 0 0 1 0,0 0 0,,0,0 - -,5.40
5 CuLi3  3.50  0.10 0 1 0 0 0,1 0 0,,0,1 - -,3.60
6 CiSt2  6.40 -0.20 -1 0 0 0 -1,0 0 -1,,0,1 - -,6.20
7 SeLi4  6.40  0.20 -1 1 1 0 0,0 0 1,,1,0 - -,6.60
8 SlLi2  3.00  0.50 1 1 0 0 1,1 1 1,,1,1 - -,3.50
39.00,,,,,40.20
Program Components Factor,,,,,
Skating Skills  1.25 4.50 5.75 5.50 5.75 5.50,5.50 5.25 5.25,,5.50,5.50 - -,5.45
Linking Footwork / Movement  1.75 4.50 5.50 5.25 5.50 5.25,5.50 5.00 4.50,,5.50,5.50 - -,5.30
Performance  1.00 4.25 5.75 5.50 5.50 5.50,5.75 5.25 5.00,,5.75,5.50 - -,5.50
Choreography  1.00 5.00 6.00 5.50 5.75 5.25,5.75 5.25 4.75,,5.75,5.25 - -,5.40
Interpretation / Timing  1.00 4.25 5.75 5.50 5.75 5.50,5.50 5.25 4.50,,5.75,5.25 - -,5.40
Judges Total Program Component Score (factored),,,,,32.39
Deductions: Extended lifts: -1.00,,,,,-1.00
Trophee Eric Bompard 2006,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
10 Allie HANN-McCURDY / Michael CORENO CAN  66.36,39.00,,,28.36,1.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 SeLi2  4.80  0.00 1 0 0 0 0,0 0 0,,0,0 - -,4.80
2 CuLi4  4.00  0.10 1 0 0 0 0,0 1 0,,1,0 - -,4.10
3 Sp4  4.70  0.50 2 0 1 0 1,1 1 1,,0,1 - -,5.20
4 MiSt2  5.40  0.00 0 0 0 0 0,-1 0 0,,0,0 - -,5.40
5 CiSt1  5.60 -0.20 -1 0 0 -1 -1,0 0 -1,,0,0 - -,5.40
6 CuLi3+RoLi4  6.00  0.20 1 0 1 0 0,0 0 0,,1,1 - -,6.20
7 STw4  4.70 -0.30 -1 -1 0 -1 0,-1 -1 -1,,-1,0 - -,4.40
8 RoLi3  3.50  0.00 0 0 0 0 0,0 0 0,,0,1 - -,3.50
38.70,,,,,39.00
Program Components Factor,,,,,
Skating Skills  1.25 5.25 4.25 5.00 5.25 4.75,4.50 4.50 5.00,,5.00,5.25 - -,4.85
Linking Footwork / Movement  1.75 4.25 3.75 4.75 4.75 4.75,4.25 4.25 4.50,,4.75,5.00 - -,4.60
Performance  1.00 5.00 4.00 4.75 5.00 5.00,4.75 4.50 4.50,,4.75,4.75 - -,4.70
Choreography  1.00 5.25 4.00 4.75 5.00 4.75,4.50 4.75 4.75,,5.00,5.00 - -,4.80
Interpretation / Timing  1.00 4.50 3.75 5.00 5.00 5.00,4.50 4.50 4.50,,5.00,4.75 - -,4.75
Judges Total Program Component Score (factored),,,,,28.36
Deductions: Extended lifts: -1.00,,,,,-1.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
11 Zsuzsanna NAGY / György ELEK HUN  63.98,38.20,,,25.78,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 SlLi3+CuLi4  6.00  0.00 2 0 0 0 0,0 0 -1,,0,0 - -,6.00
2 RoLi2  3.00  0.30 1 1 1 1 1,0 0 0,,1,1 - -,3.30
3 DiSt2  5.40 -0.20 0 0 0 0 0,-1 -1 0,,0,0 - -,5.20
4 CuLi4  4.00  0.30 0 0 0 0 1,1 0 1,,0,1 - -,4.30
5 STw4  4.70 -0.10 0 0 0 0 1,-2 0 -1,,0,0 - -,4.60
6 SeSt2  6.40 -0.80 -1 0 0 0 -1,-1 -1 -2,,-1,0 - -,5.60
7 Sp1  3.00 -0.20 0 0 0 -1 0,-1 -1 -1,,0,0 - -,2.80
8 SeLi4  6.40  0.00 0 0 0 0 1,0 0 -1,,0,0 - -,6.40
38.90,,,,,38.20
Program Components Factor,,,,,
Skating Skills  1.25 4.75 4.50 4.50 4.25 5.00,4.25 4.25 4.50,,4.50,4.25 - -,4.40
Linking Footwork / Movement  1.75 4.75 4.25 4.00 4.00 5.00,4.00 4.00 4.00,,4.25,4.25 - -,4.10
Performance  1.00 4.00 4.50 4.25 4.50 5.25,4.50 4.25 4.25,,4.50,4.50 - -,4.40
Choreography  1.00 4.50 4.25 4.50 4.00 5.00,4.25 4.25 4.50,,4.50,4.25 - -,4.40
Interpretation / Timing  1.00 4.00 4.25 4.25 4.25 5.25,4.00 4.25 4.25,,4.50,4.25 - -,4.30
Judges Total Program Component Score (factored),,,,,25.78
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
12 Xintong HUANG / Xun ZHENG CHN  63.82,36.10,,,27.72,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 Sp3  4.00 -0.50 -1 -1 0 -1 1,-2 -1 -1,,-2,-1 - -,3.50
2 SlLi2+RoLi2  4.80  0.30 1 0 1 0 1,1 0 0,,1,0 - -,5.10
3 STw4  4.70 -0.10 2 0 0 0 0,-2 0 -1,,0,0 - -,4.60
4 SeSt1  5.60  0.00 1 0 0 1 0,0 1 0,,0,0 - -,5.60
5 SlLi4  4.00  0.50 1 0 0 0 1,1 1 1,,1,1 - -,4.50
6 SeLi2  4.80 -0.20 0 -1 0 -1 0,0 -1 -1,,0,-1 - -,4.60
7 DiSt1  4.60  0.00 1 -1 0 0 0,0 0 -1,,0,0 - -,4.60
8 RoLi3  3.50  0.10 0 0 1 0 0,-1 0 0,,1,0 - -,3.60
36.00,,,,,36.10
Program Components Factor,,,,,
Skating Skills  1.25 5.50 4.50 4.75 4.50 5.25,4.50 4.50 4.75,,5.00,4.50 - -,4.70
Linking Footwork / Movement  1.75 4.75 4.50 4.50 4.25 5.25,4.25 4.25 4.25,,4.75,4.50 - -,4.45
Performance  1.00 5.75 4.50 4.75 4.25 5.25,4.75 4.50 4.50,,4.75,4.75 - -,4.70
Choreography  1.00 5.50 4.25 4.75 4.00 5.25,4.75 4.25 4.50,,5.00,4.50 - -,4.70
Interpretation / Timing  1.00 5.50 4.50 4.75 4.25 5.25,4.50 4.25 4.50,,5.25,4.25 - -,4.65
Judges Total Program Component Score (factored),,,,,27.72
Deductions:,,,,,0.00
Printed: 18/11/2006 15:53:16,,,,,
