Trophee Eric Bompard 2006,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Transition / Linking Footwork  1.60 6.75 7.00 6.50 6.50,,6.75 5.75 6.75 6.25,,6.25,6.50 - -,6.50
Performance / Execution  1.60 6.25 7.00 7.25 6.75,,7.25 6.50 6.50 6.50,,6.50,6.50 - -,6.55
Choreography / Composition  1.60 6.50 6.50 7.25 6.75,,7.00 6.50 7.00 6.50,,6.50,6.50 - -,6.65
Interpretation  1.60 6.00 7.25 7.25 7.00,,6.75 6.50 6.75 6.25,,6.00,6.50 - -,6.45
Judges Total Program Component Score (factored),,,,,,52.72
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
3 Susanna POYKIO FIN,,105.87  54.83,,,51.04,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3F+2T  6.80  0.80 1 1 1 0,,0 1 1 1,,1,0 - -,7.60
2 3Lz+2T+2Lo  8.80  0.40 1 0 1 0,,0 0 1 1,,-1,-1 - -,9.20
3 3S  4.50  0.00 0 0 1 0,,0 0 0 0,,0,0 - -,4.50
4 FSSp4  3.00  0.10 0 0 0 0,,0 0 1 0,,1,1 - -,3.10
5 3Lo+2T  6.30  0.40 1 0 0 0,,0 0 1 1,,0,0 - -,6.70
6 CoSp4  3.00  0.20 1 1 1 0,,1 1 0 0,,0,0 - -,3.20
7 2A  3.63 x  0.00 0 1 0 0,,0 0 0 0,,0,0 - -,3.63
8 1Lz  0.66 x -0.06 0 0 -1 0,,-1 0 -1 -1,,-1,-1 - -,0.60
9 LSp3  2.40  0.30 0 2 1 0,,1 1 1 0,,1,1 - -,2.70
10 SpSq4  3.40  0.40 1 1 0 0,,0 0 1 1,,0,0 - -,3.80
11 3T  4.40 x -0.60 -1 -1 -1 0,,-1 -1 1 0,,-2,-1 - -,3.80
12 CCoSp4  3.50  0.10 0 1 1 0,,1 0 2 0,,0,1 - -,3.60
13 SlSt2  2.30  0.10 0 0 0 0,,0 1 1 0,,0,0 - -,2.40
52.69,,,,,,54.83
Program Components Factor,,,,,,
Skating Skills  1.60 6.25 6.75 6.50 6.50,,6.75 6.75 7.50 6.50,,6.50,6.50 - -,6.60
Transition / Linking Footwork  1.60 4.50 6.00 6.00 6.00,,6.25 6.50 7.00 5.75,,6.00,6.25 - -,6.10
Performance / Execution  1.60 6.50 6.50 6.25 6.25,,6.50 6.50 7.00 6.25,,6.00,6.25 - -,6.40
Choreography / Composition  1.60 5.50 5.75 6.25 6.25,,6.25 6.75 6.75 6.50,,6.25,6.25 - -,6.40
Interpretation  1.60 6.25 6.50 6.25 6.25,,6.25 7.25 7.00 6.25,,5.75,6.75 - -,6.40
Judges Total Program Component Score (factored),,,,,,51.04
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
4 Kimmie MEISSNER USA,,105.47  52.79,,,53.68,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz+3T  10.00 -0.20 0 0 1 0,,0 0 0 -1,,-1,0 - -,9.80
2 3A<  3.30 -2.10 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,1.20
3 3F+1T  5.90 -2.00 -2 -2 -2 -2,,-2 -2 -2 -3,,-2,-2 - -,3.90
4 SlSt3  3.10  0.20 1 1 1 0,,1 1 0 0,,0,0 - -,3.30
5 CCoSp4  3.50  0.20 0 1 1 0,,1 1 2 0,,0,0 - -,3.70
6 3S  4.95 x  0.00 0 -1 0 0,,0 0 0 0,,-1,-1 - -,4.95
7 SpSq4  3.40  0.40 1 0 1 0,,0 1 1 0,,0,0 - -,3.80
8 1Lo  0.55 x -0.06 0 0 -1 0,,-1 -1 -1 -1,,0,-1 - -,0.49
9 SSp4  2.40  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,2.40
10 FCSp3  2.30  0.10 -1 0 1 0,,0 1 1 0,,0,0 - -,2.40
11 3Lz  6.60 x  0.00 1 0 1 0,,0 0 0 0,,0,0 - -,6.60
12 2A+2T+2Lo  6.71 x  0.00 0 -1 0 0,,0 0 -1 0,,0,0 - -,6.71
13 CCoSp4  3.50  0.04 0 0 1 1,,1 0 0 -1,,-1,-1 - -,3.54
56.21,,,,,,52.79
Program Components Factor,,,,,,
Skating Skills  1.60 7.00 7.50 7.00 6.75,,7.00 7.25 7.00 6.50,,6.50,6.75 - -,6.85
Transition / Linking Footwork  1.60 7.00 7.00 6.50 6.50,,6.50 6.75 6.50 6.25,,6.00,6.50 - -,6.50
Performance / Execution  1.60 7.25 7.25 7.25 6.75,,6.75 7.00 7.00 6.00,,6.50,6.75 - -,6.80
Choreography / Composition  1.60 7.25 7.25 7.25 6.75,,7.00 6.75 6.75 6.25,,6.25,6.50 - -,6.70
Interpretation  1.60 7.50 7.00 7.50 6.75,,6.75 7.00 6.75 6.00,,6.25,6.50 - -,6.70
Judges Total Program Component Score (factored),,,,,,53.68
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
5 Joannie ROCHETTE CAN,,92.60  42.24,,51.36,1.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3F  5.50 -3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,2.50
2 1Lz  0.60 -0.10 -1 -1 -1 0,,-1 -1 -2 -1,,-1 -1 - -,0.50
3 1Lo  0.50 -0.06 1 -1 -1 0,,-1 0 -1 -1,,-1 -1 - -,0.44
4 CCoSp4  3.50  0.10 0 0 0 0,,1 0 1 0,,0 0 - -,3.60
5 SlSt3  3.10  0.10 0 1 0 0,,1 1 0 0,,0 0 - -,3.20
6 1F  0.55 x -0.12 -2 -2 -1 0,,-2 -1 -1 -1,,-1 -2 - -,0.43
7 2A+3T+SEQ  6.42 x  0.20 0 1 1 0,,0 0 1 0,,1 1 - -,6.62
8 CSSp4  3.00  0.00 0 -1 0 0,,0 0 0 0,,0 0 - -,3.00
9 SpSq3  3.10  0.10 1 1 0 0,,0 0 0 0,,1 1 - -,3.20
10 3Lz  6.60 x  0.00 0 0 0 0,,0 0 0 0,,1 1 - -,6.60
11 3S  4.95 x  0.20 1 0 0 0,,0 0 1 0,,0 0 - -,5.15
12 CCoSp4  3.50  0.20 -1 1 1 0,,1 1 1 0,,0 0 - -,3.70
13 FSSp4  3.00  0.30 1 0 0 0,,1 0 1 0,,1 1 - -,3.30
44.32,,,,,42.24
Program Components Factor,,,,,
Skating Skills  1.60 6.50 6.50 6.50 6.75,,6.75 6.75 6.75 6.00,,6.75 6.75 - -,6.70
Transition / Linking Footwork  1.60 6.50 6.00 6.00 6.50,,6.25 6.00 6.25 5.25,,6.25 6.50 - -,6.25
Performance / Execution  1.60 6.75 5.50 6.00 6.50,,6.50 6.25 6.50 5.00,,6.00 6.50 - -,6.35
Choreography / Composition  1.60 6.75 6.00 6.25 6.50,,6.50 6.75 6.50 6.25,,6.50 6.50 - -,6.55
Interpretation  1.60 6.00 6.25 6.25 6.50,,6.25 6.50 6.25 5.50,,6.25 7.00 - -,6.25
Judges Total Program Component Score (factored),,,,,51.36
Deductions: Falls: -1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
6 Valentina MARCHEI ITA,,83.71  42.43,,43.28,2.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3Lz  6.00 -3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,3.00
2 3F  5.50 -1.40 -2 -1 -2 -1,,-1 -2 -1 -1,,-2 -2 - -,4.10
3 2A  3.30  0.00 1 0 0 0,,0 0 0 0,,0 0 - -,3.30
4 CSSp3  2.30  0.00 1 0 0 0,,0 0 0 0,,0 0 - -,2.30
5 3S<  1.30 -1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,0.30
6 FSSp4  3.00 -0.06 1 0 0 0,,0 0 -1 -1,,0 0 - -,2.94
7 SpSq3  3.10  0.10 1 0 1 0,,0 0 0 0,,1 1 - -,3.20
8 2Lz+2T  3.52 x -0.12 0 0 0 0,,0 -1 0 -1,,-1 -1 - -,3.40
9 2A+2T  5.06 x  0.00 0 0 0 0,,0 0 0 -1,,0 0 - -,5.06
10 3S+2T+2Lo  8.03 x -0.80 -1 -1 -1 0,,-1 -1 -1 -1,,0 -1 - -,7.23
11 CCoSp4  3.50  0.00 -1 1 0 0,,1 0 0 0,,0 0 - -,3.50
12 SlSt1  1.80  0.20 1 0 1 0,,1 1 0 0,,0 0 - -,2.00
13 CoSp2  2.10  0.00 0 0 0 0,,0 0 0 0,,0 0 - -,2.10
48.51,,,,,42.43
Program Components Factor,,,,,
Skating Skills  1.60 5.75 5.50 5.50 6.25,,5.50 5.75 5.50 5.50,,4.50 5.00 - -,5.60
Transition / Linking Footwork  1.60 4.75 5.00 5.00 5.75,,5.25 5.50 5.25 5.00,,4.00 4.75 - -,5.15
Performance / Execution  1.60 5.75 4.75 5.50 6.00,,5.75 6.00 5.50 4.75,,4.75 5.00 - -,5.55
Choreography / Composition  1.60 5.25 5.25 5.50 6.00,,5.25 5.75 5.25 5.25,,4.50 5.25 - -,5.35
Interpretation  1.60 5.50 5.50 5.50 6.00,,5.25 5.75 5.25 5.25,,5.00 5.00 - -,5.40
Judges Total Program Component Score (factored),,,,,43.28
Deductions: Falls: -2.00,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
Trophee Eric Bompard 2006,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
7 Christine ZUKOWSKI USA,,76.55  32.87,,,43.68,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lo  5.00  0.60 1 1 1 0,,1 0 1 1,,0,0 - -,5.60
2 2Lz  1.90  0.00 0 0 0 0,,0 0 0 0,,-2,-1 - -,1.90
3 SSp4  2.40  0.10 1 0 0 0,,0 0 1 0,,0,0 - -,2.50
4 2T  1.30  0.00 1 0 0 0,,0 0 0 0,,0,0 - -,1.30
5 3S  4.50  0.00 1 0 1 0,,0 0 0 0,,0,0 - -,4.50
6 1A  0.80  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,0.80
7 LSp1  1.50  0.00 1 1 0 0,,0 0 0 0,,0,0 - -,1.50
8 1Lz  0.66 x -0.08 0 -1 -1 0,,-1 -1 -1 -1,,-1,-1 - -,0.58
9 SpSq3  3.10  0.00 0 1 0 0,,0 0 0 0,,0,0 - -,3.10
10 FCoSp2  2.10  0.00 0 0 0 0,,0 -1 0 0,,0,0 - -,2.10
11 SlSt2  2.30  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,2.30
12 3S+2T<  5.39 x -2.40 -2 -2 -2 -3,,-2 -2 -3 -2,,-3,-2 - -,2.99
13 CCoSp4  3.50  0.20 0 1 0 0,,0 0 1 1,,1,1 - -,3.70
34.45,,,,,,32.87
Program Components Factor,,,,,,
Skating Skills  1.60 5.50 6.00 5.75 6.25,,6.00 6.25 6.25 5.75,,5.25,5.50 - -,5.95
Transition / Linking Footwork  1.60 3.75 5.50 5.00 5.75,,5.25 5.25 4.75 5.25,,5.00,5.25 - -,5.10
Performance / Execution  1.60 4.50 5.50 5.25 6.00,,5.50 5.75 5.25 5.25,,5.25,5.50 - -,5.40
Choreography / Composition  1.60 4.75 5.75 5.25 6.00,,5.50 5.50 5.25 5.50,,5.50,5.50 - -,5.45
Interpretation  1.60 5.00 5.50 5.00 6.00,,5.75 5.50 5.00 5.50,,5.25,5.25 - -,5.40
Judges Total Program Component Score (factored),,,,,,43.68
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
8 Anne Sophie CALVEZ FRA,,72.30  31.38,,,41.92,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3T+2T  5.30  0.80 2 1 1 1,,1 0 1 0,,1,1 - -,6.10
2 3Lz<  1.90 -1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,0.90
3 LSp1  1.50 -0.06 -1 0 0 0,,0 0 0 -2,,0,-1 - -,1.44
4 2F  1.70  0.00 1 0 0 0,,0 0 0 0,,0,0 - -,1.70
5 FSSp3  2.30  0.10 0 1 0 0,,0 0 1 -1,,1,1 - -,2.40
6 SlSt2  2.30  0.00 -1 0 0 0,,0 0 0 0,,0,0 - -,2.30
7 3T  4.40 x  0.40 1 1 0 0,,1 0 2 0,,0,0 - -,4.80
8 SpSq3  3.10  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,3.10
9 2Lo  1.65 x -0.12 -1 0 0 0,,0 0 0 -1,,-1,-1 - -,1.53
10 SSp2  1.50  0.00 0 0 0 0,,0 -1 0 0,,0,0 - -,1.50
11 2S+2S+SEQ  2.29 x  0.00 1 0 0 0,,0 0 0 0,,0,0 - -,2.29
12 1A  0.88 x  0.00 0 0 0 0,,0 0 0 -1,,0,0 - -,0.88
13 CCoSp2  2.50 -0.06 0 0 0 0,,0 0 0 -1,,-1,0 - -,2.44
31.32,,,,,,31.38
Program Components Factor,,,,,,
Skating Skills  1.60 5.25 5.75 5.25 6.00,,6.00 5.25 5.75 5.75,,5.25,5.50 - -,5.60
Transition / Linking Footwork  1.60 3.50 5.00 4.75 5.75,,5.50 4.50 4.75 5.00,,5.00,5.25 - -,4.95
Performance / Execution  1.60 4.50 5.00 5.00 6.00,,5.75 5.00 5.25 5.00,,5.25,5.50 - -,5.25
Choreography / Composition  1.60 4.25 5.25 5.00 6.00,,5.50 4.75 5.00 5.50,,5.25,5.25 - -,5.20
Interpretation  1.60 4.75 5.00 4.75 6.00,,5.75 4.75 5.00 5.00,,5.50,5.50 - -,5.20
Judges Total Program Component Score (factored),,,,,,41.92
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Trophee Eric Bompard 2006,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
9 Nadege BOBILLIER FRA,,69.36  34.72,,36.64,2.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3S+2T  5.80 -1.00 -1 -1 0 0,,-1 -1 -1 -1,,-1 -1 - -,4.80
2 3T+2T  5.30  0.00 0 0 0 0,,0 0 0 -1,,0 0 - -,5.30
3 2A  3.30 -0.70 -1 -1 -1 0,,-1 -1 -1 -1,,-2 -2 - -,2.60
4 FCSp2  2.00  0.00 1 0 0 0,,0 0 0 0,,0 0 - -,2.00
5 3S  4.50 -3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,1.50
6 LSp1  1.50  0.00 1 0 0 0,,0 0 0 0,,0 0 - -,1.50
7 SpSq4  3.40  0.00 0 1 1 0,,0 0 1 0,,0 0 - -,3.40
8 3T<  1.43 x -1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,0.43
9 2A  3.63 x -0.42 -1 -1 -1 0,,0 -1 0 -1,,-1 -1 - -,3.21
10 CCoSp4  3.50  0.10 1 0 1 0,,0 0 1 0,,0 0 - -,3.60
11 SlSt2  2.30  0.00 0 0 0 0,,0 0 0 0,,0 0 - -,2.30
12 2Lo+1F+SEQ  1.76 x -0.18 0 0 0 0,,-1 -2 0 0,,-2 -1 - -,1.58
13 CoSp3  2.50  0.00 0 0 0 0,,0 0 0 0,,0 0 - -,2.50
40.92,,,,,34.72
Program Components Factor,,,,,
Skating Skills  1.60 4.25 5.25 4.50 5.00,,4.50 5.00 6.25 4.75,,4.50 5.25 - -,4.75
Transition / Linking Footwork  1.60 3.75 5.00 4.00 4.50,,4.25 4.50 5.75 4.00,,4.25 5.00 - -,4.30
Performance / Execution  1.60 4.50 4.75 4.25 5.00,,4.75 4.75 6.00 4.50,,4.50 5.25 - -,4.70
Choreography / Composition  1.60 4.25 5.00 4.25 4.75,,4.50 4.75 6.00 4.75,,4.25 5.00 - -,4.60
Interpretation  1.60 4.50 5.25 4.25 4.50,,4.50 4.50 6.00 4.50,,4.75 4.75 - -,4.55
Judges Total Program Component Score (factored),,,,,36.64
Deductions: Falls: -2.00,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
10 Sonia RADEVA BUL,,63.40  29.96,,33.44,0.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 2A  3.30  0.00 0 0 0 0,,0 0 1 0,,0 0 - -,3.30
2 2F  1.70  0.10 1 1 0 0,,0 0 0 0,,1 1 - -,1.80
3 2S  1.30 -0.48 -1 0 -2 -1,,-2 -2 0 -2,,-2 -2 - -,0.82
4 1T  0.40 -0.08 0 -1 -1 0,,-1 -1 -1 -1,,-1 -1 - -,0.32
5 SpSq2  2.30 -0.06 0 0 0 0,,0 -1 0 -1,,0 0 - -,2.24
6 LSp1  1.50  0.00 0 0 0 0,,0 0 0 0,,-1 -1 - -,1.50
7 3T  4.40 x  0.00 1 0 0 0,,0 0 0 0,,0 0 - -,4.40
8 FSSp3  2.30  0.00 0 0 0 0,,0 0 0 -1,,0 0 - -,2.30
9 3S  4.95 x  0.20 1 0 0 0,,0 0 1 0,,0 0 - -,5.15
10 CCoSp3  3.00  0.00 0 0 0 0,,0 0 0 0,,0 0 - -,3.00
11 SlSt1  1.80 -0.24 -1 -1 -1 0,,-1 0 -2 -1,,-1 -1 - -,1.56
12 2T+1T  1.87 x -0.24 -1 -1 0 0,,-1 0 -1 -1,,-1 -1 - -,1.63
13 FCSp2  2.00 -0.06 0 0 0 0,,0 0 -1 -1,,1 0 - -,1.94
30.82,,,,,29.96
Program Components Factor,,,,,
Skating Skills  1.60 4.25 5.25 4.50 5.25,,4.50 4.25 4.25 4.00,,4.75 4.75 - -,4.40
Transition / Linking Footwork  1.60 2.75 4.25 4.00 4.75,,4.00 3.75 3.50 3.75,,4.50 4.25 - -,3.90
Performance / Execution  1.60 4.00 4.75 4.00 5.00,,4.25 4.00 3.75 3.75,,5.00 4.75 - -,4.20
Choreography / Composition  1.60 3.75 4.00 4.25 5.00,,4.00 4.25 3.75 4.25,,5.00 5.00 - -,4.25
Interpretation  1.60 3.75 4.50 4.25 5.00,,4.25 4.00 3.75 4.00,,4.75 4.50 - -,4.15
Judges Total Program Component Score (factored),,,,,33.44
Deductions:,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
Trophee Eric Bompard 2006,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,=,+,+,-
11 Candice DIDIER FRA,,59.26  26.10,,34.16,1.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3F<  1.70 -0.54 -2 0 -2 -1,,-1 -2 -2,-2,-2 -2 - -,1.16
2 2Lo  1.50  0.10 1 0 0 0,,0 0 0,0,1 1 - -,1.60
3 2Lz+2T  3.20 -0.12 0 -1 0 0,,-1 0 -1,0,-1 0 - -,3.08
4 CCoSp3  3.00 -0.12 -1 0 0 0,,0 -1 1,-1,0 -1 - -,2.88
5 1Lz  0.60 -0.10 -1 -1 -1 0,,-1 -1 -2,-1,-1 -1 - -,0.50
6 2A  3.30 -2.10 -3 -3 -3 -3,,-3 -3 -3,-3,-3 -3 - -,1.20
7 SpSq4  3.40  0.00 0 0 0 0,,0 0 0,0,0 0 - -,3.40
8 2A+2T+SEQ  4.05 x -1.40 -2 -2 -1 0,,-2 -2 -2,-2,-2 -2 - -,2.65
9 CoSp2  2.10 -0.06 -1 -1 0 0,,-1 0 0,0,0 0 - -,2.04
10 2F  1.87 x  0.00 0 0 0 0,,0 0 0,0,0 0 - -,1.87
11 FSSp3  2.30 -0.18 0 0 -1 -1,,0 -1 -1,-1,0 0 - -,2.12
12 SlSt1  1.80  0.00 0 0 0 0,,0 0 0,0,0 0 - -,1.80
13 LSp2  1.80  0.00 0 1 0 0,,0 0 0,-1,0 0 - -,1.80
30.62,,,,,26.10
Program Components Factor,,,,,
Skating Skills  1.60 4.25 5.00 4.75 5.25,,4.75 4.75 4.50,4.25,4.50 5.00 - -,4.55
Transition / Linking Footwork  1.60 3.50 4.25 4.00 4.75,,4.25 4.00 3.75,4.00,4.25 4.75 - -,4.05
Performance / Execution  1.60 4.00 4.50 4.00 5.00,,4.25 4.50 3.75,3.75,4.50 5.00 - -,4.20
Choreography / Composition  1.60 4.00 4.00 4.25 4.75,,4.50 4.50 4.00,4.25,4.75 5.00 - -,4.40
Interpretation  1.60 3.75 4.50 4.00 4.75,,4.25 4.25 3.75,4.00,4.50 4.50 - -,4.15
Judges Total Program Component Score (factored),,,,,34.16
Deductions: Falls: -1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
Printed: 18/11/2006 21:33:48,,,,,
