Trophee Eric Bompard 2006,,,,,
Interpretation  0.50,7.50 7.50 7.50 7.75 7.75 7.50 7.50 7.25,,6.75,7.50 - -,7.55
Judges Total Program Component Score (factored),,,,,18.65
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
3 Federica FAIELLA / Massimo SCALI,ITA  33.63  17.22,,,16.41,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.50,1 1 2 1 1 0 1 1,,1,2 - -,2.50
2 1S2  2.60  0.20,0 0 1 1 0 1 1 0,,0,1 - -,2.80
3 1S3  1.60  0.18,0 1 1 1 1 1 0 1,,0,0 - -,1.78
4 2S1  3.10  0.42,1 2 1 0 1 -1 0 1,,1,1 - -,3.52
5 2S2  3.60  0.14,0 1 1 1 0 0 0 0,,0,1 - -,3.74
6 2S3  2.60  0.28,1 1 1 0 1 0 0 0,,0,0 - -,2.88
15.50,,,,,17.22
Program Components Factor,,,,,
Skating Skills  0.75,6.75 6.50 7.00 6.25 6.75 6.75 7.00 6.75,,6.25,6.75 - -,6.60
Timing  0.75,6.50 6.50 6.50 6.00 6.50 6.75 6.50 6.50,,6.00,6.25 - -,6.40
Performance / Execution  0.50,6.75 6.75 6.75 6.00 6.75 7.00 6.75 6.75,,6.25,6.50 - -,6.65
Interpretation  0.50,6.75 7.00 6.75 5.75 6.75 7.50 6.75 7.00,,6.00,7.25 - -,6.65
Judges Total Program Component Score (factored),,,,,16.41
Deductions:,,,,,0.00
Trophee Eric Bompard 2006,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
4 Nathalie PECHALAT / Fabian BOURZAT,FRA  31.53  16.44,,,15.09,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.20,0 1 1 2 1 0 0 1,,0,1 - -,2.20
2 1S2  2.60  0.20,1 0 1 1 0 0 0 0,,1,0 - -,2.80
3 1S3  1.60  0.12,1 1 0 1 0 0 0 1,,0,1 - -,1.72
4 2S1  3.10  0.14,0 0 1 0 1 -1 1 0,,0,1 - -,3.24
5 2S2  3.60  0.00,0 0 1 1 0 -1 0 0,,0,0 - -,3.60
6 2S3  2.60  0.28,0 1 0 1 0 -1 0 0,,1,0 - -,2.88
15.50,,,,,16.44
Program Components Factor,,,,,
Skating Skills  0.75,6.50 6.00 6.25 5.50 6.25 6.50 5.75 6.50,,5.50,6.25 - -,6.00
Timing  0.75,6.50 6.00 6.25 6.25 6.00 6.00 5.50 6.25,,5.50,6.00 - -,5.95
Performance / Execution  0.50,6.50 6.00 6.50 6.25 6.25 6.50 5.75 6.50,,5.75,6.25 - -,6.15
Interpretation  0.50,6.50 6.00 6.50 5.75 6.50 6.50 5.75 6.75,,5.50,7.00 - -,6.10
Judges Total Program Component Score (factored),,,,,15.09
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
5 Tessa VIRTUE / Scott MOIR,CAN  31.29  16.38,,,14.91,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.30,-1 0 1 1 0 1 1 0,,1,1 - -,2.30
2 1S2  2.60  0.30,0 1 0 1 0 1 0 0,,1,1 - -,2.90
3 1S3  1.60  0.00,0 0 0 0 0 1 0 0,,0,0 - -,1.60
4 2S1  3.10 -0.14,-1 0 0 -1 0 1 0 0,,0,1 - -,2.96
5 2S2  3.60  0.28,0 1 0 0 0 1 1 0,,0,0 - -,3.88
6 2S3  2.60  0.14,0 1 0 0 0 1 0 -1,,0,0 - -,2.74
15.50,,,,,16.38
Program Components Factor,,,,,
Skating Skills  0.75,5.75 6.25 5.75 5.00 5.75 6.75 6.75 6.00,,5.75,6.50 - -,6.05
Timing  0.75,5.50 5.75 5.50 5.75 5.50 7.00 6.50 6.00,,5.75,6.00 - -,5.85
Performance / Execution  0.50,5.50 6.25 5.50 5.50 5.50 7.00 6.75 6.25,,6.00,6.25 - -,6.00
Interpretation  0.50,5.50 6.00 5.50 5.25 5.75 7.25 6.50 6.25,,6.00,6.75 - -,5.95
Judges Total Program Component Score (factored),,,,,14.91
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
6 Anna CAPPELLINI / Luca LANOTTE,ITA  31.18  16.74,,,14.44,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.50,1 1 1 2 1 1 1 1,,1,1 - -,2.50
2 1S2  2.60  0.20,0 1 0 2 0 0 0 0,,1,1 - -,2.80
3 1S3  1.60  0.12,1 1 0 1 0 -1 0 1,,0,0 - -,1.72
4 2S1  3.10  0.28,0 1 0 1 1 -1 0 0,,0,1 - -,3.38
5 2S2  3.60  0.00,0 0 0 0 0 0 0 0,,0,1 - -,3.60
6 2S3  2.60  0.14,0 1 0 0 0 -1 0 1,,1,0 - -,2.74
15.50,,,,,16.74
Program Components Factor,,,,,
Skating Skills  0.75,6.00 6.00 5.25 5.25 5.75 5.25 5.75 6.00,,5.75,6.00 - -,5.70
Timing  0.75,5.75 5.75 5.25 6.00 6.00 5.50 5.50 5.50,,5.50,6.00 - -,5.70
Performance / Execution  0.50,6.00 6.00 5.50 6.25 6.00 5.50 5.75 6.00,,5.75,6.25 - -,5.90
Interpretation  0.50,5.75 6.00 5.25 5.50 6.25 6.00 5.75 6.25,,5.75,7.00 - -,5.85
Judges Total Program Component Score (factored),,,,,14.44
Deductions:,,,,,0.00
Trophee Eric Bompard 2006,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
7 Nora HOFFMANN / Attila ELEK,HUN  30.54  16.24,,,14.30,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.30,1 1 1 2 0 0 0 0,,1,1 - -,2.30
2 1S2  2.60  0.10,0 1 0 1 0 0 0 0,,0,1 - -,2.70
3 1S3  1.60  0.06,0 1 0 1 -1 0 0 1,,0,0 - -,1.66
4 2S1  3.10  0.28,1 0 0 1 0 -1 0 0,,1,1 - -,3.38
5 2S2  3.60  0.14,1 1 0 0 0 0 0 0,,0,1 - -,3.74
6 2S3  2.60 -0.14,0 1 1 0 -1 -1 0 0,,0,0 - -,2.46
15.50,,,,,16.24
Program Components Factor,,,,,
Skating Skills  0.75,6.00 6.25 6.00 5.25 6.00 6.25 4.75 6.25,,5.25,6.50 - -,5.75
Timing  0.75,5.75 5.75 5.75 6.00 5.75 6.00 4.50 6.00,,5.25,6.00 - -,5.70
Performance / Execution  0.50,5.75 6.50 5.75 4.75 6.00 6.25 4.50 6.00,,5.50,6.00 - -,5.65
Interpretation  0.50,6.00 6.50 5.75 5.00 6.25 6.25 4.75 6.00,,5.25,6.75 - -,5.75
Judges Total Program Component Score (factored),,,,,14.30
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
8 Anastasia GREBENKINA / Vazgen AZROJAN,ARM  28.86  15.32,,,13.54,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.20,0 1 1 0 0 -1 1 0,,1,1 - -,2.20
2 1S2  2.60 -0.10,0 0 1 0 -1 -1 1 0,,0,1 - -,2.50
3 1S3  1.60  0.00,0 1 1 -1 0 0 0 1,,0,0 - -,1.60
4 2S1  3.10  0.00,1 0 0 0 0 -1 0 0,,0,1 - -,3.10
5 2S2  3.60 -0.28,0 0 0 -1 -1 -2 0 0,,0,-1 - -,3.32
6 2S3  2.60  0.00,0 1 1 -2 0 0 0 1,,0,0 - -,2.60
15.50,,,,,15.32
Program Components Factor,,,,,
Skating Skills  0.75,6.00 5.75 6.00 5.25 5.50 5.50 5.75 6.00,,5.25,6.75 - -,5.55
Timing  0.75,5.75 5.50 5.75 4.50 5.25 5.00 5.50 6.00,,4.75,6.00 - -,5.20
Performance / Execution  0.50,6.00 5.75 6.00 5.50 5.50 5.00 5.50 6.00,,5.25,6.25 - -,5.50
Interpretation  0.50,5.75 5.75 5.75 5.00 5.50 5.25 5.75 6.25,,5.00,6.75 - -,5.45
Judges Total Program Component Score (factored),,,,,13.54
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
9 Pernelle CARRON / Mathieu JOST,FRA  28.73  15.24,,,13.49,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.10,0 1 0 0 0 0 1 1,,0,0 - -,2.10
2 1S2  2.60 -0.20,-1 0 0 0 -1 -1 0 0,,0,1 - -,2.40
3 1S3  1.60  0.12,0 1 1 1 0 -1 0 0,,1,0 - -,1.72
4 2S1  3.10  0.14,0 1 0 0 0 -1 1 0,,0,1 - -,3.24
5 2S2  3.60 -0.28,-1 0 0 0 -1 -1 0 0,,0,0 - -,3.32
6 2S3  2.60 -0.14,0 0 1 0 -1 -1 0 0,,1,0 - -,2.46
15.50,,,,,15.24
Program Components Factor,,,,,
Skating Skills  0.75,5.50 5.75 5.50 5.00 5.50 5.50 5.50 5.50,,5.50,5.25 - -,5.50
Timing  0.75,5.25 5.50 5.25 5.50 5.25 5.00 5.25 5.25,,5.25,4.75 - -,5.30
Performance / Execution  0.50,5.25 5.50 5.50 5.25 5.25 5.25 5.50 5.25,,5.50,5.50 - -,5.35
Interpretation  0.50,5.50 5.50 5.25 5.00 5.50 5.25 5.50 5.50,,5.25,6.00 - -,5.40
Judges Total Program Component Score (factored),,,,,13.49
Deductions:,,,,,0.00
Trophee Eric Bompard 2006,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
10 Allie HANN-McCURDY / Michael CORENO,CAN  25.36  14.00,,,11.36,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.00,0 0 -1 0 0 1 0 0,,0,0 - -,2.00
2 1S2  2.60 -0.20,-1 0 -1 1 -1 -1 0 0,,0,-1 - -,2.40
3 1S3  1.60 -0.18,-1 0 0 0 -1 -1 -1 0,,0,0 - -,1.42
4 2S1  3.10 -0.42,-1 0 0 -1 0 -1 0 -1,,-1,-1 - -,2.68
5 2S2  3.60 -0.28,-1 -1 -1 0 -1 0 0 -1,,0,-1 - -,3.32
6 2S3  2.60 -0.42,-1 0 -1 -1 -1 -1 0 0,,0,0 - -,2.18
15.50,,,,,14.00
Program Components Factor,,,,,
Skating Skills  0.75,4.50 4.25 4.50 4.75 4.50 4.75 5.00 4.50,,5.00,4.25 - -,4.70
Timing  0.75,4.00 4.00 4.00 4.50 4.00 4.75 4.75 4.00,,5.00,3.75 - -,4.40
Performance / Execution  0.50,4.25 4.25 4.25 4.50 4.25 4.75 4.50 4.25,,5.00,3.00 - -,4.45
Interpretation  0.50,4.25 4.00 4.25 4.75 4.50 4.75 4.75 4.25,,4.75,4.25 - -,4.60
Judges Total Program Component Score (factored),,,,,11.36
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
11 Xintong HUANG / Xun ZHENG,CHN  23.97  13.08,,,10.89,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.00,0 1 0 0 0 -2 0 0,,0,-1 - -,2.00
2 1S2  2.60 -0.60,-1 0 0 -2 -1 -2 -1 0,,-1,0 - -,2.00
3 1S3  1.60 -0.12,0 0 0 -1 -1 -2 0 -1,,0,0 - -,1.48
4 2S1  3.10 -0.28,-1 1 0 -1 0 -1 0 0,,0,-1 - -,2.82
5 2S2  3.60 -0.86,-1 -1 0 -2 -1 -2 0 -1,,-1,0 - -,2.74
6 2S3  2.60 -0.56,-1 0 0 -1 -1 -2 -1 0,,0,0 - -,2.04
15.50,,,,,13.08
Program Components Factor,,,,,
Skating Skills  0.75,4.25 4.50 4.50 4.50 4.75 4.50 4.50 4.75,,4.50,4.00 - -,4.50
Timing  0.75,4.00 4.25 4.50 4.25 4.50 4.00 4.25 4.00,,4.00,3.75 - -,4.15
Performance / Execution  0.50,4.25 4.50 4.75 4.25 4.50 4.25 4.50 4.50,,4.75,4.00 - -,4.40
Interpretation  0.50,4.00 4.25 4.50 4.50 4.50 4.25 4.50 4.75,,4.50,4.25 - -,4.40
Judges Total Program Component Score (factored),,,,,10.89
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
12 Zsuzsanna NAGY / György ELEK,HUN  22.97  12.82,,,10.15,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00 -0.30,-1 0 -1 0 -1 -2 0 0,,-1,-1 - -,1.70
2 1S2  2.60 -0.50,-2 -1 0 0 -1 -2 -1 -1,,0,-1 - -,2.10
3 1S3  1.60 -0.18,-1 -1 -1 0 -1 -1 0 -1,,0,0 - -,1.42
4 2S1  3.10 -0.56,-1 0 -1 -1 -1 -2 0 0,,-1,-1 - -,2.54
5 2S2  3.60 -0.42,-1 0 0 -1 -1 -2 0 -1,,0,-1 - -,3.18
6 2S3  2.60 -0.72,-1 0 -1 -2 -1 -2 -1 -1,,0,0 - -,1.88
15.50,,,,,12.82
Program Components Factor,,,,,
Skating Skills  0.75,4.00 4.25 4.50 3.75 4.25 4.25 4.50 4.25,,3.50,3.75 - -,4.10
Timing  0.75,3.75 3.75 4.25 3.75 4.00 4.00 4.25 4.00,,3.75,3.50 - -,3.85
Performance / Execution  0.50,4.00 4.50 4.50 3.25 4.25 4.25 4.50 4.00,,4.00,4.00 - -,4.20
Interpretation  0.50,4.00 4.25 4.50 3.25 4.25 4.50 4.75 4.00,,3.75,4.00 - -,4.15
Judges Total Program Component Score (factored),,,,,10.15
Deductions:,,,,,0.00
Printed: 17/11/2006 15:26:07,,,,,
