Interpretation,,2.00 8.00 8.25 8.25 8.50 8.25 8.50 8.50 8.25 8.50,,8.36,
Judges Total Program Component Score (factored),,,,82.72,
Deductions:,,Falls: -1.00,,-1.00,
FSM010101_77B 2.0,,Report Created  FRI 14 FEB 2014 23:30,,Page 2/13,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Men,,,
"",,Мужчины / Hommes,,,
"",,FRI 14 FEB 2014 Free Skating,,,
"",,Произвольная программа / Programme libre,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number ISnfcoore Score Score (factored),,,Info
5,FERNANDEZ Javier,ESP 19 166.94 77.80 89.14,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 4T,,10.30 2.14 3 2 2 3 2 2 2 2 2,,12.44,
2 4S+2T,,11.80 2.29 3 2 3 2 2 2 2 2 3,,14.09,
3 3A,,8.50 -0.71 0 0 -1 -1 0 -1 -1 -1 -1,,7.79,
4 CSSp4,,3.00 0.86 2 2 1 1 2 2 2 2 1,,3.86,
5 StSq3,,3.30 1.00 3 2 2 2 2 1 2 2 2,,4.30,
6 3S,,4.62 x 1.20 2 2 2 2 2 2 1 1 1,,5.82,
7 2Lz+2T,,3.74 x 0.00 1 0 0 0 0 0 -1 0 0,,3.74,
8 3Lo,,5.61 x 0.80 2 1 1 1 2 1 1 1 1,,6.41,
9 3F+1Lo+2S,,7.81 x 0.40 1 0 1 0 1 1 0 0 1,,8.21,
10 FCCoSp4,,3.50 0.14 1 0 0 0 0 0 1 0 1,,3.64,
11 ChSq1,,2.00 1.50 3 2 2 2 3 2 2 2 2,,3.50,
12 3S*+SEQ,,* 0.00 0.00 - - - - - - - - -,,0.00,
13 CCoSp4,,3.50 0.50 1 1 2 1 1 1 1 1 1,,4.00,
"",,67.68,,77.80,
Program Components,,Factor,,,
Skating Skills,,2.00 9.00 8.50 8.50 8.75 8.75 8.75 8.50 8.50 8.75,,8.64,
Transitions / Linking Footwork / Movement,,2.00 9.25 8.75 8.50 8.75 8.50 8.75 9.25 8.50 8.75,,8.75,
Performance / Execution,,2.00 9.00 9.00 8.75 9.25 9.00 9.00 9.25 8.75 9.00,,9.00,
Choreography / Composition,,2.00 9.75 9.00 9.00 9.00 8.75 9.00 9.00 8.75 9.25,,9.00,
Interpretation,,2.00 9.50 9.25 9.00 9.00 8.75 9.25 9.50 9.25 9.00,,9.18,
Judges Total Program Component Score (factored),,,,89.14,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
6,TAKAHASHI Daisuke,JPN 20 164.27 73.27 91.00,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 4T<<,,<< 4.10 -2.00 -3 -2 -3 -3 -3 -3 -2 -3 -3,,2.10,
2 3Lz,,6.00 1.30 2 1 2 1 3 2 2 2 2,,7.30,
3 3A,,8.50 2.14 2 2 3 2 3 2 2 2 2,,10.64,
4 StSq4,,3.90 2.00 3 3 3 3 3 3 2 2 3,,5.90,
5 FCCoSp3,,3.00 0.57 1 1 1 1 3 2 1 1 1,,3.57,
6 3A<+SEQ,,< 5.28 x -3.00 -3 -3 -3 -3 -3 -3 -2 -3 -3,,2.28,
7 3Lz+3T,,11.11 x 0.60 1 0 1 1 2 1 0 1 1,,11.71,
8 3Lo,,5.61 x 0.80 1 0 1 1 2 1 2 1 1,,6.41,
9 3F,,5.83 x 1.10 1 0 2 2 3 1 2 2 1,,6.93,
10 3S,,4.62 x 0.00 0 0 0 0 1 0 0 0 0,,4.62,
11 CCoSp4,,3.50 1.00 2 2 1 2 3 2 2 2 2,,4.50,
12 ChSq1,,2.00 1.70 3 1 3 3 3 2 2 2 2,,3.70,
13 CLSp3,,2.90 0.71 1 1 1 1 2 1 2 2 2,,3.61,
"",,66.35,,73.27,
Program Components,,Factor,,,
Skating Skills,,2.00 9.50 9.25 9.00 9.00 9.25 8.75 8.25 9.25 9.25,,9.11,
Transitions / Linking Footwork / Movement,,2.00 9.25 8.75 8.75 8.00 9.00 8.75 9.00 8.50 9.00,,8.82,
Performance / Execution,,2.00 9.00 8.75 9.75 9.00 9.50 9.00 9.25 8.75 8.75,,9.04,
Choreography / Composition,,2.00 9.25 8.75 9.25 9.25 9.50 9.25 9.00 9.00 9.00,,9.14,
Interpretation,,2.00 9.75 9.25 9.50 9.50 9.75 9.25 9.25 9.00 9.25,,9.39,
Judges Total Program Component Score (factored),,,,91.00,
Deductions:,,,,0.00,
FSM010101_77B 2.0,,Report Created  FRI 14 FEB 2014 23:30,,Page 3/13,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Men,,,
"",,Мужчины / Hommes,,,
"",,FRI 14 FEB 2014 Free Skating,,,
"",,Произвольная программа / Programme libre,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank Name,,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number ISnfcoore Score Score (factored),,,Info
7 YAN Han,,CHN 17 160.54 80.60 79.94,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3A,,8.50 2.57 3 2 2 2 3 2 3 3 3,,11.07,
2 4T+3T,,14.40 1.71 2 2 2 2 1 1 2 1 2,,16.11,
3 3F+2T,,6.60 0.50 1 1 0 1 1 2 -1 0 1,,7.10,
4 StSq3,,3.30 0.57 2 1 0 1 1 1 1 1 2,,3.87,
5 FCSp4,,3.20 0.14 0 0 0 1 0 1 0 -1 1,,3.34,
6 1Lo,,0.55 x 0.00 1 0 0 0 0 0 0 0 0,,0.55,
7 3Lz+2T+2Lo,,10.01 x 0.90 1 2 0 2 1 2 1 1 1,,10.91,
8 3F,,5.83 x 0.70 2 2 0 2 0 1 1 0 1,,6.53,
9 CCoSp4,,3.50 0.29 1 1 0 1 0 1 0 0 1,,3.79,
10 3Lz,,6.60 x -0.70 0 -1 -1 -1 -1 -1 -1 -1 -1,,5.90,
11 3S,,4.62 x 0.90 1 2 1 2 1 1 1 2 1,,5.52,
12 ChSq1,,2.00 0.60 2 1 0 1 1 1 1 0 1,,2.60,
13 CSSp3,,2.60 0.71 2 1 0 2 1 2 1 1 2,,3.31,
"",,71.71,,80.60,
Program Components,,Factor,,,
Skating Skills,,2.00 8.75 8.25 7.75 8.75 8.50 9.00 8.50 8.50 8.50,,8.54,
Transitions / Linking Footwork / Movement,,2.00 8.00 7.75 7.00 8.25 7.75 7.50 7.75 7.50 8.00,,7.75,
Performance / Execution,,2.00 8.00 8.00 7.50 8.50 7.50 8.00 8.50 8.00 8.25,,8.04,
Choreography / Composition,,2.00 8.25 7.75 6.75 8.25 8.00 8.25 7.50 7.50 8.00,,7.89,
Interpretation,,2.00 8.50 7.75 6.75 8.25 7.50 6.00 7.75 7.75 8.50,,7.75,
Judges Total Program Component Score (factored),,,,79.94,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank Name,,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
8 ABBOTT Jeremy,,USA 9 160.12 78.10 82.02,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3T,,4.10 0.90 2 1 1 1 1 1 1 2 2,,5.00,
2 3A+3T,,12.60 0.71 0 1 1 0 2 0 1 1 1,,13.31,
3 CSSp4,,3.00 0.57 1 1 1 1 1 1 2 1 2,,3.57,
4 3F+2T,,6.60 0.70 1 1 1 1 1 0 2 1 1,,7.30,
5 StSq3,,3.30 1.00 2 2 2 2 2 1 3 2 2,,4.30,
6 2A,,3.30 0.71 1 2 1 1 2 1 2 2 1,,4.01,
7 3A,,9.35 x 1.29 1 0 1 1 1 1 2 2 2,,10.64,
8 3S,,4.62 x 0.80 1 2 1 1 1 0 2 1 1,,5.42,
9 3Lz+2T+2T,,9.46 x 0.20 0 1 1 0 0 0 1 0 0,,9.66,
10 2A,,3.63 x 0.36 1 1 1 1 0 0 1 1 0,,3.99,
11 FUSp3,,2.40 0.50 1 1 1 1 1 0 1 2 1,,2.90,
12 ChSq1,,2.00 1.50 2 2 3 2 2 2 2 3 1,,3.50,
13 CCoSp4,,3.50 1.00 2 2 2 2 2 1 3 3 1,,4.50,
"",,67.86,,78.10,
Program Components,,Factor,,,
Skating Skills,,2.00 8.50 8.25 8.00 8.00 7.75 7.75 7.75 8.50 8.25,,8.07,
Transitions / Linking Footwork / Movement,,2.00 7.75 7.50 7.50 7.50 7.75 7.50 8.25 8.25 8.50,,7.79,
Performance / Execution,,2.00 8.00 7.75 8.50 8.00 8.00 8.00 8.50 9.00 8.25,,8.18,
Choreography / Composition,,2.00 8.00 8.00 8.25 8.25 8.25 7.50 9.00 9.25 8.75,,8.36,
Interpretation,,2.00 8.50 8.00 8.75 9.00 8.25 8.25 8.50 9.25 9.00,,8.61,
Judges Total Program Component Score (factored),,,,82.02,
Deductions:,,,,0.00,
FSM010101_77B 2.0,,Report Created  FRI 14 FEB 2014 23:30,,Page 4/13,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Men,,,
"",,Мужчины / Hommes,,,
"",,FRI 14 FEB 2014 Free Skating,,,
"",,Произвольная программа / Programme libre,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number ISnfcoore Score Score (factored),,,Info
9,LIEBERS Peter,GER 23 153.83 75.97 78.86,,-1.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 4T,,10.30 -3.00 -3 -3 -3 -3 -3 -3 -3 -3 -3,,7.30,
2 3A+3T,,12.60 1.86 2 1 3 1 2 2 2 2 2,,14.46,
3 3Lz,,6.00 0.70 2 1 1 1 1 1 1 1 1,,6.70,
4 StSq3,,3.30 0.64 1 1 1 1 2 1 2 1 2,,3.94,
5 3A,,9.35 x -2.00 -2 -2 -2 -2 -1 -2 -2 -2 -2,,7.35,
6 3Lz+2T+2T,,9.46 x 0.40 1 0 1 0 1 1 0 0 1,,9.86,
7 FSSp3,,2.60 0.50 0 1 1 1 1 1 1 1 2,,3.10,
8 3S,,4.62 x 0.20 0 0 1 0 1 1 0 0 0,,4.82,
9 3Lo,,5.61 x -0.50 0 -1 -1 -1 -1 0 0 -1 -1,,5.11,
10 FCCoSp3,,3.00 0.07 0 0 1 0 0 0 0 1 0,,3.07,
11 2A,,3.63 x 0.64 2 1 2 1 1 1 1 2 1,,4.27,
12 ChSq1,,2.00 0.70 1 1 2 0 1 1 1 1 1,,2.70,
13 CCoSp3,,3.00 0.29 0 0 1 0 0 1 1 1 1,,3.29,
"",,75.47,,75.97,
Program Components,,Factor,,,
Skating Skills,,2.00 8.25 7.50 8.75 7.50 7.75 7.50 7.75 7.75 7.75,,7.75,
Transitions / Linking Footwork / Movement,,2.00 8.00 7.25 8.00 7.25 8.00 7.25 8.00 8.00 8.00,,7.79,
Performance / Execution,,2.00 8.00 7.75 8.75 7.75 8.00 7.50 7.75 7.50 8.25,,7.86,
Choreography / Composition,,2.00 8.00 7.50 8.50 8.25 8.50 7.75 8.00 7.75 8.25,,8.07,
Interpretation,,2.00 8.25 7.75 8.50 7.50 8.25 7.25 8.00 8.00 8.00,,7.96,
Judges Total Program Component Score (factored),,,,78.86,
Deductions:,,Falls: -1.00,,-1.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
10,REYNOLDS Kevin,CAN 12 153.47 79.83 73.64,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 4S<,,< 7.40 -1.86 -2 -2 -2 -1 -2 -3 -2 -2 -1,,5.54,
2 4T<+3T+2Lo,,< 13.10 -0.86 -1 0 0 -1 -1 -1 -1 -1 -1,,12.24,
3 3A+2T,,9.80 -1.43 -2 -1 -2 -1 -2 -1 -2 -1 -1,,8.37,
4 CCSp3,,2.80 -0.04 0 0 0 -1 0 0 0 0 -1,,2.76,
5 StSq3,,3.30 0.57 2 2 1 1 1 1 1 1 1,,3.87,
6 4T,,11.33 x 0.57 0 1 0 1 2 1 0 0 1,,11.90,
7 2A,,3.63 x 0.29 1 0 0 1 0 1 1 0 1,,3.92,
8 3F,,5.83 x -0.10 0 0 -1 0 -1 0 0 0 0,,5.73,
9 CCoSp3,,3.00 0.57 2 2 0 1 1 1 1 1 1,,3.57,
10 3Lz,,6.60 x 0.10 0 0 0 0 1 0 1 0 0,,6.70,
11 3S+3T,,9.13 x -0.10 1 -1 -1 0 0 0 0 0 0,,9.03,
12 ChSq1,,2.00 0.70 1 1 1 1 1 1 1 1 1,,2.70,
13 FCCoSp4,,3.50 0.00 0 0 0 0 0 0 -1 0 0,,3.50,
"",,81.42,,79.83,
Program Components,,Factor,,,
Skating Skills,,2.00 7.50 7.25 6.75 8.25 7.75 7.50 7.50 7.50 7.00,,7.43,
Transitions / Linking Footwork / Movement,,2.00 7.25 7.25 7.00 6.75 7.25 7.25 7.25 7.75 6.00,,7.14,
Performance / Execution,,2.00 7.25 7.50 7.25 7.25 7.75 7.50 7.50 7.50 7.50,,7.43,
Choreography / Composition,,2.00 7.50 7.50 7.00 7.75 7.25 7.25 7.75 7.75 7.00,,7.43,
Interpretation,,2.00 7.50 7.25 7.25 7.00 7.50 7.75 8.00 7.50 7.00,,7.39,
Judges Total Program Component Score (factored),,,,73.64,
Deductions:,,,,0.00,
FSM010101_77B 2.0,,Report Created  FRI 14 FEB 2014 23:30,,Page 5/13,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Men,,,
"",,Мужчины / Hommes,,,
"",,FRI 14 FEB 2014 Free Skating,,,
"",,Произвольная программа / Programme libre,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number InfoScore Score Score (factored),,,Info
11,BROWN Jason,USA 24 152.37 68.09 84.28,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 2A,,3.30 1.00 2 3 2 2 1 2 2 2 2,,4.30,
2 3A+3T<,,< 11.40 -2.71 -3 -3 -2 -3 -2 -3 -3 -2 -3,,8.69,
3 CCSp4,,3.20 1.14 2 2 3 3 2 3 2 2 2,,4.34,
4 3A<,,< 6.00 -3.00 -3 -3 -3 -3 -2 -3 -3 -3 -3,,3.00,
5 CCoSp4,,3.50 0.79 1 -1 2 1 1 3 2 2 2,,4.29,
6 StSq3,,3.30 1.21 2 3 2 2 2 3 3 1 3,,4.51,
7 3Lz+1Lo+3S,,11.77 x -0.40 -1 0 0 0 -1 -1 -1 -1 0,,11.37,
8 3F+2T,,7.26 x 0.70 1 1 1 1 0 2 1 1 1,,7.96,
9 A,,0.00 x 0.00 - - - - - - - - -,,0.00,
10 2A,,3.63 x 0.00 0 0 1 0 0 0 0 0 0,,3.63,
11 3Lz,,6.60 x 1.30 2 2 1 2 1 2 2 2 2,,7.90,
12 ChSq1,,2.00 1.60 2 3 2 2 2 3 2 1 3,,3.60,
13 3Lo*,,* 0.00 0.00 - - - - - - - - -,,0.00,
14 FCCoSp4,,3.50 1.00 2 1 2 2 2 3 2 2 2,,4.50,
"",,65.46,,68.09,
Program Components,,Factor,,,
Skating Skills,,2.00 8.00 8.50 7.00 8.25 8.50 8.00 8.25 8.00 8.00,,8.14,
Transitions / Linking Footwork / Movement,,2.00 8.75 8.75 8.00 8.50 8.75 8.75 8.00 7.50 8.25,,8.43,
Performance / Execution,,2.00 8.50 9.25 7.75 8.00 8.50 8.75 8.50 7.50 8.25,,8.32,
Choreography / Composition,,2.00 8.75 9.00 8.50 8.25 8.75 9.00 8.25 8.25 8.25,,8.54,
Interpretation,,2.00 8.50 9.50 8.25 8.75 9.00 9.25 8.50 8.50 8.50,,8.71,
Judges Total Program Component Score (factored),,,,84.28,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
12,VERNER Tomas,CZE 11 151.90 73.98 78.92,,-1.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 4T,,10.30 -3.00 -3 -3 -3 -3 -3 -3 -3 -3 -3,,7.30,
2 4T+SEQ,,8.24 -1.71 -2 -2 -2 -2 -2 -1 -1 -2 -1,,6.53,
3 3A,,8.50 1.57 2 1 1 0 2 2 2 1 2,,10.07,
4 3F,,5.30 0.70 1 1 1 1 2 0 1 1 1,,6.00,
5 StSq3,,3.30 0.71 2 1 1 2 1 1 2 2 1,,4.01,
6 FUSp3,,2.40 0.57 1 1 1 1 1 0 1 2 2,,2.97,
7 3A+3T,,13.86 x 0.29 0 -1 -1 1 1 0 1 0 2,,14.15,
8 3Lo,,5.61 x 0.80 1 1 1 1 2 0 1 2 1,,6.41,
9 2Lz,,2.31 x -0.64 -2 -3 -2 -3 -2 -2 -2 -2 -2,,1.67,
10 2A+1Lo+2S,,5.61 x -0.21 0 0 -1 -1 -1 0 0 -1 0,,5.40,
11 CSSp3,,2.60 0.57 1 2 0 1 1 1 1 1 2,,3.17,
12 ChSq1,,2.00 1.30 2 2 2 2 1 1 2 2 2,,3.30,
13 CCoSp2,,2.50 0.50 1 1 1 1 1 0 2 1 1,,3.00,
"",,72.53,,73.98,
Program Components,,Factor,,,
Skating Skills,,2.00 8.50 8.00 8.00 8.00 7.75 7.75 8.00 8.25 8.00,,8.00,
Transitions / Linking Footwork / Movement,,2.00 8.25 7.75 7.50 7.50 7.50 7.50 7.50 7.75 7.25,,7.57,
