Cup of Russia,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
4 SpSq4  3.40,0.60 1 1 0 2 1,0 1 0,,1,1 - -,4.00
5 2A  3.50,0.80 1 1 1 0 1,0 1 0,,1,1 - -,4.30
6 FSSp3  2.30,0.10 1 0 0 1 0,-1 2 0,,0,0 - -,2.40
7 SlSt2  2.30,0.10 0 1 1 1 0,-1 0 1,,0,1 - -,2.40
8 CCoSp4  3.50,0.40 1 1 1 1 1,0 2 0,,1,1 - -,3.90
29.70,,,,,,33.30
Program Components,Factor,,,,,
Skating Skills,0.80 6.50 6.50 6.25 6.25 6.25,6.50 6.75 6.75,,5.75,7.50 - -,6.45
Transition / Linking Footwork,0.80 6.25 6.75 5.50 7.00 6.00,5.75 6.50 6.50,,5.75,7.25 - -,6.05
Performance / Execution,0.80 6.50 6.50 5.50 6.50 6.00,6.00 7.50 6.50,,5.50,7.25 - -,6.10
Choreography / Composition,0.80 6.50 6.50 5.50 7.75 6.00,6.00 7.00 6.75,,5.75,7.75 - -,6.20
Interpretation,0.80 6.75 6.25 5.75 6.75 6.25,6.25 7.50 6.75,,5.50,7.00 - -,6.35
Judges Total Program Component Score (factored),,,,,,24.92
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
Cup of Russia,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
4 Fumie SUGURI,JPN  56.18,32.14,,,24.04,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 3Lz+2T  7.30,0.40 1 1 -1 1 1,0 0 0,,1,1 - -,7.70
2 3F  5.50,-1.00 -2 -1 -2 0 -2,1 -2 0,,1,-2 - -,4.50
3 LSp3  2.40,0.04 1 0 1 -1 0,-1 0 -1,,0,0 - -,2.44
4 SpSq4  3.40,0.60 1 1 0 0 1,0 1 1,,0,1 - -,4.00
5 2A  3.50,0.20 0 0 0 0 0,1 1 0,,-1,0 - -,3.70
6 FSSp4  3.00,0.30 1 0 0 0 1,1 0 -1,,1,0 - -,3.30
7 SlSt2  2.30,0.20 0 1 1 1 0,0 1 0,,1,1 - -,2.50
8 CCoSp4  3.50,0.50 2 1 0 1 1,1 2 0,,1,1 - -,4.00
30.90,,,,,,32.14
Program Components,Factor,,,,,
Skating Skills,0.80 6.25 6.25 5.25 7.00 6.50,7.25 6.50 5.75,,6.00,7.50 - -,6.20
Transition / Linking Footwork,0.80 6.00 6.00 4.50 7.25 6.25,6.25 5.75 5.00,,5.50,7.00 - -,5.70
Performance / Execution,0.80 5.75 6.25 5.00 6.50 6.50,7.00 6.25 5.00,,5.75,7.00 - -,5.85
Choreography / Composition,0.80 6.25 6.50 5.25 7.50 6.50,6.75 6.50 5.50,,6.00,7.50 - -,6.15
Interpretation,0.80 6.50 6.25 4.25 7.75 6.50,7.00 6.25 5.50,,6.00,6.75 - -,6.15
Judges Total Program Component Score (factored),,,,,,24.04
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
5 Joannie ROCHETTE,CAN  50.56,27.12,,,24.44,1.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 2A  3.50,0.80 1 1 1 0 1,0 1 0,,1,1 - -,4.30
2 3F+COMBO  5.50,-3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3,-3 - -,2.50
3 FSSp2  2.00,-0.18 0 0 -1 0 -1,-1 -1 0,,0,-1 - -,1.82
4 3Lz  6.00,0.00 0 -1 0 -2 0,0 0 0,,0,0 - -,6.00
5 LSp2  1.80,0.00 0 0 1 -1 0,0 0 0,,0,0 - -,1.80
6 SlSt2  2.30,0.50 0 0 1 2 1,1 1 1,,1,0 - -,2.80
7 SpSq4  3.40,0.60 1 1 0 1 1,0 1 0,,1,1 - -,4.00
8 CCoSp4  3.50,0.40 1 1 0 1 1,0 2 1,,1,0 - -,3.90
28.00,,,,,,27.12
Program Components,Factor,,,,,
Skating Skills,0.80 6.00 6.50 6.25 6.50 6.50,6.75 6.50 5.75,,6.00,7.00 - -,6.25
Transition / Linking Footwork,0.80 6.00 6.00 6.00 5.75 6.25,6.00 6.25 5.50,,5.50,6.00 - -,5.95
Performance / Execution,0.80 5.75 6.00 6.50 6.25 6.50,6.50 6.00 5.50,,5.50,6.25 - -,6.05
Choreography / Composition,0.80 6.00 6.25 6.25 7.50 6.50,6.25 6.75 5.75,,5.75,6.75 - -,6.15
Interpretation,0.80 6.00 6.25 6.00 7.00 6.75,6.50 6.50 5.75,,5.50,6.25 - -,6.15
Judges Total Program Component Score (factored),,,,,,24.44
Deductions:,Falls: -1.00,,,,,-1.00
e  Jump take off with wrong edge,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
6 Katarina GERBOLDT,RUS  48.02,27.94,,,20.08,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 2A  3.50,0.20 1 0 1 1 0,0 0 0,,0,1 - -,3.70
2 3Lo  5.00,0.20 0 0 1 0 -1,0 1 -2,,1,0 - -,5.20
3 3F+2T  6.80,0.40 1 0 0 0 0,0 1 0,,1,0 - -,7.20
4 FSSp3  2.30,0.24 1 1 1 1 -1,1 0 -2,,1,-2 - -,2.54
5 CiSt2  2.30,0.30 0 0 0 0 0,1 1 1,,1,1 - -,2.60
6 CCoSp1  2.00,-0.06 0 0 -1 1 -2,0 0 0,,1,-1 - -,1.94
7 SpSq4  3.40,-0.14 0 0 -1 -1 -2,0 0 0,,0,0 - -,3.26
8 LSp1  1.50,0.00 0 0 0 0 0,1 0 0,,0,-1 - -,1.50
26.80,,,,,,27.94
Program Components,Factor,,,,,
Skating Skills,0.80 5.00 4.50 4.25 5.00 4.00,5.25 5.50 5.00,,5.50,6.00 - -,5.00
Transition / Linking Footwork,0.80 4.75 4.00 3.75 5.25 3.75,4.75 5.00 4.75,,5.25,6.25 - -,4.60
Performance / Execution,0.80 4.75 4.25 4.50 4.75 4.25,5.25 5.75 5.75,,5.50,6.00 - -,5.15
Choreography / Composition,0.80 4.75 4.25 4.50 5.75 4.25,5.25 5.50 5.50,,5.50,6.00 - -,5.10
Interpretation,0.80 4.75 4.50 4.75 5.25 4.00,5.50 5.75 6.00,,5.50,5.75 - -,5.25
Judges Total Program Component Score (factored),,,,,,20.08
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
Cup of Russia,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
7 Beatrisa LIANG,USA  46.30,27.10,,,20.20,1.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 FSSp4  3.00,0.50 1 0 1 1 1,1 1 0,,1,0 - -,3.50
2 3Lz  6.00,-3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3,-3 - -,3.00
3 SpSq4  3.40,1.00 1 0 1 1 1,1 1 1,,1,1 - -,4.40
4 LSp2  1.80,0.50 1 1 0 0 1,1 1 1,,1,1 - -,2.30
5 3F+1T  5.90,-3.00 -1 -2 -3 -3 -3,-3 -3 -3,,-3,-3 - -,2.90
6 SlSt3  3.10,0.20 1 0 0 0 0,1 1 0,,0,1 - -,3.30
7 2A  3.50,0.80 1 1 1 0 1,0 1 0,,1,1 - -,4.30
8 CCoSp3  3.00,0.40 1 1 1 1 1,1 1 0,,0,1 - -,3.40
29.70,,,,,,27.10
Program Components,Factor,,,,,
Skating Skills,0.80 4.75 5.00 4.50 5.25 5.25,6.00 6.00 5.25,,5.00,6.50 - -,5.25
Transition / Linking Footwork,0.80 4.00 4.50 4.00 4.25 5.00,5.25 5.50 4.75,,5.00,5.75 - -,4.80
Performance / Execution,0.80 4.25 4.75 4.00 4.00 5.00,6.00 5.75 4.75,,5.00,5.25 - -,4.95
Choreography / Composition,0.80 4.50 4.50 4.25 5.50 5.25,6.00 6.00 5.00,,5.00,6.00 - -,5.15
Interpretation,0.80 4.75 4.50 3.75 5.25 5.25,6.25 5.75 5.00,,4.75,5.50 - -,5.10
Judges Total Program Component Score (factored),,,,,,20.20
Deductions:,Falls: -1.00,,,,,-1.00
e  Jump take off with wrong edge,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
8 Julia SEBESTYEN,HUN  44.76,23.20,,,22.56,1.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 2F  1.70,-1.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3,-3 - -,0.70
2 3Lz+2T  7.30,1.00 1 1 1 0 1,1 1 1,,2,1 - -,8.30
3 FCSp4  3.00,0.10 1 0 0 0 0,1 0 0,,0,0 - -,3.10
4 SpSq4  3.40,0.00 0 1 0 0 1,0 0 0,,0,0 - -,3.40
5 2A  3.50,-2.50 -3 -3 -3 -3 -3,-3 -3 -3,,-3,-3 - -,1.00
6 LSp3  2.40,0.00 1 0 0 0 0,0 0 0,,0,0 - -,2.40
7 CiSt1  1.80,0.30 0 1 -1 0 1,2 1 1,,0,1 - -,2.10
8 CCoSp1  2.00,0.20 0 0 0 0 1,1 1 0,,0,1 - -,2.20
25.10,,,,,,23.20
Program Components,Factor,,,,,
Skating Skills,0.80 6.00 6.50 5.25 6.25 6.50,7.00 6.00 5.50,,5.75,7.00 - -,5.95
Transition / Linking Footwork,0.80 5.75 6.00 4.50 5.25 6.00,6.25 4.75 5.00,,5.50,6.75 - -,5.40
Performance / Execution,0.80 5.75 6.25 5.00 5.50 6.00,6.75 5.50 5.00,,5.75,6.00 - -,5.60
Choreography / Composition,0.80 6.00 6.00 4.75 6.00 6.25,6.50 5.75 5.25,,5.50,6.75 - -,5.75
Interpretation,0.80 5.75 6.25 4.50 5.75 6.25,6.75 5.00 5.00,,5.50,6.25 - -,5.50
Judges Total Program Component Score (factored),,,,,,22.56
Deductions:,Falls: -1.00,,,,,-1.00
e  Jump take off with wrong edge,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
9 Nina PETUSHKOVA,RUS  44.70,26.90,,,17.80,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 3Lz+2T  7.30,0.00 1 0 0 0 0,0 0 0,,0,0 - -,7.30
2 3Lo  5.00,0.00 0 0 0 0 -1,0 1 -1,,1,0 - -,5.00
3 LSp3  2.40,0.40 1 0 1 1 0,1 1 0,,1,1 - -,2.80
4 2A  3.50,-0.80 0 0 -1 -1 -1,-1 -1 -1,,-1,0 - -,2.70
5 FCSp2  2.00,0.00 0 0 0 0 0,0 0 0,,-1,0 - -,2.00
6 CiSt1  1.80,-0.18 0 0 -1 -2 0,-1 0 -1,,-1,0 - -,1.62
7 SpSq3  3.10,0.00 0 0 0 0 0,0 0 0,,-1,0 - -,3.10
8 CCoSp2  2.50,-0.12 0 0 0 0 -2,0 -1 -1,,0,-1 - -,2.38
27.60,,,,,,26.90
Program Components,Factor,,,,,
Skating Skills,0.80 4.50 4.75 4.75 3.75 4.75,4.50 4.75 4.25,,4.50,5.50 - -,4.60
Transition / Linking Footwork,0.80 4.00 4.25 4.50 3.00 4.25,4.00 4.50 3.00,,4.50,5.00 - -,4.25
Performance / Execution,0.80 4.25 4.25 4.75 3.50 4.50,4.75 4.75 4.00,,4.75,5.50 - -,4.60
Choreography / Composition,0.80 4.00 4.25 5.00 4.00 4.50,4.50 4.75 4.00,,4.50,5.00 - -,4.45
Interpretation,0.80 4.00 4.50 4.75 3.50 4.25,4.50 4.50 4.00,,4.50,4.50 - -,4.35
Judges Total Program Component Score (factored),,,,,,17.80
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
Cup of Russia,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
10 Yan LIU,CHN  38.40,20.52,,17.88,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1Lz+COMBO  0.60 -0.30,-3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,0.30
2 3Lo  5.00  0.20,0 -2 -1 1 0,1 1 -1,,1 0 - -,5.20
3 2A  3.50  0.20,1 0 0 0 0,1 0 0,,0 0 - -,3.70
4 FCSp1  1.70 -0.18,-1 -1 -1 0 -1,0 -1 0,,0 -2 - -,1.52
5 SlSt1  1.80  0.20,0 0 1 0 0,1 1 0,,0 0 - -,2.00
6 CCoSp2  2.50  0.00,0 0 0 0 0,0 1 0,,-1 -1 - -,2.50
7 SpSq4  3.40  0.40,1 0 0 0 0,1 0 0,,1 1 - -,3.80
8 LSp1  1.50  0.00,0 0 0 0 0,1 0 0,,0 0 - -,1.50
20.00,,,,,20.52
Program Components Factor,,,,,
Skating Skills  0.80,4.25 4.25 4.75 5.00 4.25,6.25 5.50 4.50,,5.00 5.00 - -,4.80
Transition / Linking Footwork  0.80,4.00 3.75 4.25 4.75 3.75,5.00 5.25 4.00,,4.75 5.75 - -,4.40
Performance / Execution  0.80,4.00 4.25 4.00 5.50 4.00,6.00 5.00 3.50,,4.75 4.75 - -,4.35
Choreography / Composition  0.80,4.25 4.00 4.25 5.75 4.00,5.75 5.25 4.00,,4.50 5.50 - -,4.45
Interpretation  0.80,4.25 4.25 4.25 4.75 4.00,5.50 4.75 4.00,,4.50 5.00 - -,4.35
Judges Total Program Component Score (factored),,,,,17.88
Deductions:,,,,,0.00
e  Jump take off with wrong edge,,,,,
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
11 Kristin WIECZOREK,GER  37.38,20.46,,17.92,1.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 3Lo+2Lo  6.50 -1.80,-2 -1 -2 -1 -2,-2 -1 -1,,-2 -2 - -,4.70
2 3T<  1.30 -1.00,-3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,0.30
3 2A  3.50 -0.80,-1 -1 -1 -1 -1,-1 -1 -1,,-1 -1 - -,2.70
4 SlSt1  1.80  0.30,0 0 0 0 0,1 1 1,,1 1 - -,2.10
5 FSSp3  2.30 -0.24,0 0 0 0 -1,-1 -1 -3,,-1 -1 - -,2.06
6 SpSq3  3.10  0.10,0 0 0 0 0,0 1 0,,1 1 - -,3.20
7 CCoSp3  3.00  0.00,0 0 0 0 0,0 -1 0,,0 -1 - -,3.00
8 LSp3  2.40  0.00,0 0 0 -1 0,0 0 0,,0 0 - -,2.40
23.90,,,,,20.46
Program Components Factor,,,,,
Skating Skills  0.80,4.25 4.50 3.50 3.00 4.25,4.50 5.25 4.75,,4.75 5.75 - -,4.50
Transition / Linking Footwork  0.80,4.00 4.25 3.75 4.25 3.75,4.25 5.00 4.00,,4.75 5.25 - -,4.15
Performance / Execution  0.80,4.00 4.75 3.50 3.75 4.00,5.00 5.75 5.00,,4.50 4.75 - -,4.50
Choreography / Composition  0.80,4.25 4.50 4.00 4.50 4.25,5.00 5.50 4.75,,4.75 6.25 - -,4.60
Interpretation  0.80,4.25 4.50 3.75 3.75 4.00,5.25 6.00 5.00,,4.75 5.50 - -,4.65
Judges Total Program Component Score (factored),,,,,17.92
Deductions: Falls:,-1.00,,,,-1.00
e  Jump take off with wrong edge,,,,,
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
12 Arina MARTINOVA,RUS  34.48,18.20,,19.28,3.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 3T+COMBO  4.00 -2.60,-2 -3 -2 -1 -3,-3 -3 -3,,-2 -3 - -,1.40
2 3Lz< e  1.90 -1.00,-3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,0.90
3 FCSp2  2.00  0.00,0 0 0 1 0,0 0 0,,0 -1 - -,2.00
4 2A  3.50 -2.50,-3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,1.00
5 LSp3  2.40  0.50,1 0 0 1 1,1 1 1,,1 0 - -,2.90
6 SlSt2  2.30  0.10,0 0 0 0 0,1 -1 0,,1 0 - -,2.40
7 SpSq4  3.40  0.80,1 0 1 1 0,1 1 0,,1 0 - -,4.20
8 CCoSp3  3.00  0.40,1 0 0 1 1,0 1 1,,1 0 - -,3.40
22.50,,,,,18.20
Program Components Factor,,,,,
Skating Skills  0.80,5.00 4.50 4.25 5.00 5.00,5.50 5.75 5.50,,5.25 6.50 - -,5.25
Transition / Linking Footwork  0.80,4.25 4.00 3.50 5.50 4.75,4.50 5.25 5.00,,5.00 6.00 - -,4.70
Performance / Execution  0.80,4.25 4.75 3.50 4.00 4.75,5.00 4.75 4.25,,4.75 5.00 - -,4.55
Choreography / Composition  0.80,4.50 4.25 4.00 5.75 5.00,5.00 5.50 5.00,,4.75 6.50 - -,4.85
Interpretation  0.80,4.50 4.50 4.00 5.00 5.00,4.75 5.00 4.75,,4.75 5.50 - -,4.75
Judges Total Program Component Score (factored),,,,,19.28
Deductions: Time violation:,-1.00 Falls:,-2.00,,,-3.00
e  Jump take off with wrong edge,,,,,
Printed: 23.11.2007 18:56:31,,,,,
