ISU European Figure Skating Championships,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Elements Value,(in random order),,,,of Panel,
1 3T+2T  5.30  0.57 0 0 1 0,0 1 0 1,,1,0 1 1,5.87,
2 3Lo  5.00  0.86 1 1 -1 -1,0 1 0 1,,1,0 1 1,5.86,
3 FSSp4  3.00  0.29 1 0 1 1,1 0 0 1,,0,0 1 1,3.29,
4 2A  3.50  0.86 1 0 0 0,1 1 0 1,,1,0 1 1,4.36,
5 CCoSp4  3.50  0.50 1 0 1 1,1 1 1 2,,1,0 1 1,4.00,
6 SpSq4  3.40  0.57 1 0 0 0,1 0 0 1,,1,0 0 1,3.97,
7 SlSt2  2.30  0.43 1 0 0 1,1 1 0 1,,1,0 1 1,2.73,
8 LSp2  1.80  0.36 1 -1 0 1,0 1 2 1,,1,0 1 0,2.16,
27.80,,,,,32.24,
Program Components Factor,,,,,,
Skating Skills  0.80 7.00 5.75 6.00 6.00,6.00 6.00 7.00 6.00,,6.00,6.25 6.00 7.00,6.29,
Transition / Linking Footwork  0.80 6.00 5.25 5.50 5.75,5.50 5.50 6.50 5.50,,5.75,5.75 6.00 6.00,5.75,
Performance / Execution  0.80 7.25 5.50 5.75 6.25,6.25 6.00 6.75 6.00,,6.25,6.25 6.25 7.00,6.36,
Choreography / Composition  0.80 7.00 5.25 5.50 6.00,6.00 5.50 6.75 5.75,,6.00,6.00 6.25 6.75,6.14,
Interpretation  0.80 7.25 5.25 5.75 5.75,6.25 6.25 7.00 5.50,,6.25,6.00 6.75 6.50,6.36,
Judges Total Program Component Score (factored),,,,,24.72,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
ISU European Figure Skating Championships,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
4 Sarah MEIER SUI,56.44  30.16,,,26.28,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+2T  7.30  1.00 0 1 1 1,1 1 1 1,,1,1 1 1,8.30,
2 3S<  1.30 Info-1.00 -3 -3 -3 -3,-3 -3 -3 -3,,-2,I-n3fo -3 -3,0.30,Info
3 FUSp3  2.30  0.14 1 0 0 0,0 0 0 0,,1,0 0 1,2.44,
4 SpSq4  3.40  0.86 1 0 0 0,1 1 1 1,,1,1 0 1,4.26,
5 2A  3.50  0.71 0 1 0 1,1 1 1 0,,0,0 1 2,4.21,
6 LSp3  2.40  0.86 2 1 2 2,2 2 2 1,,1,1 2 2,3.26,
7 SlSt3  3.10  0.50 1 1 1 1,1 2 1 1,,1,1 1 1,3.60,
8 CCoSp4  3.50  0.29 0 0 2 1,0 2 0 1,,1,1 0 2,3.79,
26.80,,,,,30.16,
Program Components Factor,,,,,,
Skating Skills  0.80 7.25 6.00 7.00 7.25,6.25 6.75 7.50 7.00,,6.25,6.75 6.25 7.50,6.75,
Transition / Linking Footwork  0.80 6.50 5.50 6.25 6.50,6.00 6.25 7.25 6.75,,5.75,6.50 5.75 6.00,6.14,
Performance / Execution  0.80 7.25 5.75 7.00 6.75,6.25 6.75 7.50 7.25,,6.25,6.50 6.25 7.50,6.79,
Choreography / Composition  0.80 7.00 5.50 7.25 6.75,6.25 6.75 7.25 6.75,,6.00,6.25 6.25 6.75,6.54,
Interpretation  0.80 7.50 5.75 7.50 6.75,6.00 7.00 7.50 7.00,,6.00,6.25 6.00 7.00,6.64,
Judges Total Program Component Score (factored),,,,,26.28,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
5 Julia SEBESTYEN HUN,55.54  30.90,,,24.64,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3F  5.50  0.00 0 0 -1 1,0 1 1 -1,,-1,-1 0 0,5.50,
2 3Lz+2T  7.30  1.14 1 1 1 2,2 1 1 1,,1,1 1 2,8.44,
3 FCSp4  3.00  0.29 2 0 1 1,1 1 0 0,,0,1 1 1,3.29,
4 SpSq4  3.40  0.57 1 0 1 0,1 0 0 1,,1,1 0 1,3.97,
5 1A  0.80 -0.50 -3 -3 -3 -3,-3 -3 -3 -3,,-3,-3 -3 -3,0.30,
6 LSp2  1.80  0.50 1 1 1 1,1 0 1 1,,1,1 1 1,2.30,
7 CiSt3  3.10  0.50 2 1 0 1,1 1 1 1,,1,1 0 1,3.60,
8 CCoSp3  3.00  0.50 2 1 1 0,1 1 1 1,,1,1 0 1,3.50,
27.90,,,,,30.90,
Program Components Factor,,,,,,
Skating Skills  0.80 7.50 5.75 6.00 6.75,6.50 5.75 7.25 6.75,,6.00,6.25 5.75 7.50,6.50,
Transition / Linking Footwork  0.80 7.00 5.25 5.00 6.25,6.25 5.25 6.75 6.00,,5.50,6.00 5.50 5.25,5.79,
Performance / Execution  0.80 7.25 5.50 5.50 6.25,6.25 5.75 7.00 6.50,,6.00,6.25 5.50 7.50,6.32,
Choreography / Composition  0.80 7.25 5.50 5.75 6.00,6.50 5.50 6.75 6.25,,5.75,5.75 5.00 6.50,6.11,
Interpretation  0.80 7.50 5.50 6.00 6.00,6.50 5.75 6.75 6.25,,5.75,6.00 5.25 6.00,6.07,
Judges Total Program Component Score (factored),,,,,24.64,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
6 Valentina MARCHEI ITA,53.69  30.86,,,22.83,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+2T  7.30  0.29 0 1 0 1,1 0 0 0,,1,0 0 0,7.59,
2 2A  3.50 -0.11 0 0 0 0,0 0 -1 0,,0,-1 0 -1,3.39,
3 3S  4.50  0.57 0 1 0 0,1 -1 1 0,,1,1 0 1,5.07,
4 CCoSp4  3.50  0.14 0 0 1 1,1 0 0 0,,1,1 0 1,3.64,
5 SpSq4  3.40  0.71 1 0 1 0,2 1 0 0,,1,0 0 2,4.11,
6 FSSp3  2.30 -0.13 0 0 0 -1,0 1 -1 0,,-1,-1 -1 -1,2.17,
7 LSp2  1.80  0.50 2 0 1 1,1 1 1 1,,1,1 1 1,2.30,
8 SlSt2  2.30  0.29 1 0 1 0,1 0 2 1,,1,1 0 0,2.59,
28.60,,,,,30.86,
Program Components Factor,,,,,,
Skating Skills  0.80 5.50 5.50 5.50 6.00,6.50 5.50 7.25 5.75,,5.75,6.00 5.50 5.50,5.71,
Transition / Linking Footwork  0.80 5.25 5.25 5.00 5.50,6.25 4.75 6.75 4.75,,5.50,5.75 5.00 4.25,5.25,
Performance / Execution  0.80 5.75 5.50 5.25 5.75,6.50 5.25 7.25 5.50,,6.00,6.00 5.25 6.25,5.82,
Choreography / Composition  0.80 5.75 5.25 5.75 6.00,6.50 5.00 7.25 5.00,,5.75,5.75 5.25 7.00,5.79,
Interpretation  0.80 6.25 5.50 6.00 5.50,6.50 5.50 7.50 5.25,,6.00,6.25 5.50 6.50,5.96,
Judges Total Program Component Score (factored),,,,,22.83,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
ISU European Figure Skating Championships,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
7 Jenna McCORKELL GBR,53.68  33.40,,,20.28,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 2A  3.50  1.14 1 1 1 1,1 1 1 1,,2,1 1 2,4.64,
2 3F+2T  6.80 Info 0.00 0 0 0 0,0 0 0 0,,1,In0fo 0 0,6.80,Info
3 3Lz  6.00 -0.14 0 0 -1 -1,-1 -2 0 1,,-1,-1 0 1,5.86,
4 FSSp4  3.00  0.29 1 0 0 0,0 1 0 0,,1,1 1 1,3.29,
5 SpSq3  3.10  0.14 1 0 1 0,1 -1 1 0,,0,1 0 0,3.24,
6 CCoSp4  3.50  0.21 1 0 1 1,1 0 1 0,,0,0 0 1,3.71,
7 SlSt3  3.10  0.29 1 0 0 0,1 1 1 1,,0,0 0 0,3.39,
8 LSp3  2.40  0.07 0 0 1 1,0 1 0 0,,0,1 0 1,2.47,
31.40,,,,,33.40,
Program Components Factor,,,,,,
Skating Skills  0.80 5.75 5.00 5.00 5.75,6.00 4.75 5.00 4.75,,5.00,5.25 5.25 7.00,5.25,
Transition / Linking Footwork  0.80 5.00 4.50 4.00 5.50,5.50 4.50 4.75 4.25,,4.75,5.00 4.75 4.50,4.68,
Performance / Execution  0.80 5.50 4.75 4.50 6.00,6.00 4.50 5.00 5.00,,5.25,5.50 5.00 7.00,5.21,
Choreography / Composition  0.80 5.50 5.00 4.25 5.75,6.00 4.25 5.00 4.50,,5.00,5.25 4.75 5.50,5.04,
Interpretation  0.80 5.75 5.00 4.00 6.00,6.25 4.75 5.25 4.75,,5.00,5.50 5.00 5.50,5.18,
Judges Total Program Component Score (factored),,,,,20.28,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
8 Elene GEDEVANISHVILI GEO,53.43  30.06,,,24.37,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz  6.00 -3.00 -3 -3 -3 -3,-3 -3 -3 -3,,-3,-3 -3 -3,3.00,
2 3F+2T e  6.80 -2.43 -3 -2 -2 -2,-2 -2 -3 -2,,-3,-2 -3 -2,4.37,
3 LSp3  2.40  0.64 1 2 2 2,1 2 1 1,,1,0 1 2,3.04,
4 SpSq4  3.40  1.29 1 1 2 1,2 1 1 2,,1,1 1 2,4.69,
5 2A  3.50  0.86 0 0 1 1,1 1 1 1,,1,1 1 1,4.36,
6 FSSp4  3.00  0.14 0 -1 0 1,0 1 1 0,,1,1 0 0,3.14,
7 SlSt3  3.10  0.50 1 1 1 2,1 2 1 1,,1,1 1 1,3.60,
8 CCoSp4  3.50  0.36 1 0 1 1,1 1 1 1,,1,0 0 0,3.86,
31.70,,,,,30.06,
Program Components Factor,,,,,,
Skating Skills  0.80 7.00 5.50 6.00 6.50,6.00 6.25 7.00 5.50,,6.00,6.00 5.75 7.25,6.21,
Transition / Linking Footwork  0.80 6.50 5.00 5.25 6.25,5.50 5.75 6.75 5.00,,5.75,5.75 5.50 6.00,5.71,
Performance / Execution  0.80 6.75 5.25 5.75 6.50,6.00 6.25 7.25 5.50,,6.00,6.00 6.00 6.25,6.11,
Choreography / Composition  0.80 6.75 5.50 6.00 7.00,6.00 6.25 7.25 5.25,,6.25,6.00 5.25 7.50,6.18,
Interpretation  0.80 7.00 5.50 6.25 7.00,6.25 6.50 7.25 5.25,,6.25,6.25 5.50 6.75,6.25,
Judges Total Program Component Score (factored),,,,,24.37,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
9 Annette DYTRT GER,51.99  30.25,,,21.74,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3F+2T  6.80 -1.00 -1 0 0 -1,-1 -1 -1 -1,,-1,-1 -1 -1,5.80,
2 3S  4.50  0.43 1 1 -1 -1,0 0 0 1,,1,-1 -1 0,4.93,
3 FSSp3  2.30  0.07 0 -1 0 0,0 1 1 0,,0,0 0 0,2.37,
4 SpSq4  3.40  0.86 1 1 1 1,1 2 1 1,,0,0 0 1,4.26,
5 2A  3.50  0.43 0 0 0 0,0 1 1 1,,1,0 0 0,3.93,
6 LSp2  1.80  0.43 0 1 1 1,1 1 1 1,,1,1 0 1,2.23,
7 CiSt2  2.30  0.43 1 1 1 1,1 2 1 1,,1,0 0 0,2.73,
8 CCoSp4  3.50  0.50 1 0 1 0,1 1 1 1,,1,1 1 1,4.00,
28.10,,,,,30.25,
Program Components Factor,,,,,,
Skating Skills  0.80 5.50 5.50 5.00 5.50,5.50 6.00 6.50 5.25,,5.00,5.50 5.50 6.00,5.61,
Transition / Linking Footwork  0.80 5.00 5.25 4.25 5.50,5.00 5.25 6.00 4.75,,4.75,5.00 5.00 4.25,5.00,
Performance / Execution  0.80 6.00 5.50 4.75 5.75,5.50 6.00 6.25 5.25,,5.25,5.25 5.25 6.50,5.68,
Choreography / Composition  0.80 5.50 5.50 5.00 5.75,5.25 5.75 6.25 5.00,,5.00,5.25 5.00 5.75,5.39,
Interpretation  0.80 6.00 5.25 5.25 6.00,5.25 6.25 6.25 5.00,,5.25,5.25 5.25 5.25,5.50,
Judges Total Program Component Score (factored),,,,,21.74,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
ISU European Figure Skating Championships,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,Total,Total,
NOC,Segment Element,,Program  Component,Deductions,
Rank Name,,,,,
Code,Score Score,,Score (factored),,
"",= +,,+,-,
10 Ksenia DORONINA RUS,50.91  31.77,,19.14,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3F+2T e  6.80 -1.14 -2 -2 -1 -1,-1 -1 -1 -1,,-1 -2 -1 -1,5.66,
2 3Lz  6.00 Info 0.00 0 0 0 1,1 -2 0 1,,1 In1fo -1 -1,6.00,Info
3 2A  3.50  0.43 0 1 0 1,1 0 0 0,,0 0 1 1,3.93,
4 FCSp4  3.00  0.36 1 1 1 1,1 0 1 0,,1 1 1 0,3.36,
5 SpSq4  3.40  0.43 1 0 1 0,2 0 1 1,,0 1 0 0,3.83,
6 CCoSp4  3.50  0.21 0 0 1 1,1 0 0 1,,1 1 1 0,3.71,
7 CiSt2  2.30  0.29 1 0 0 1,1 1 0 1,,1 0 0 0,2.59,
8 LSp3  2.40  0.29 0 0 1 0,1 1 1 0,,1 1 0 1,2.69,
30.90,,,,31.77,
Program Components Factor,,,,,
Skating Skills  0.80 5.25 4.75 5.00 5.75,6.00 4.50 4.75 4.75,,5.25 5.75 5.25 6.00,5.14,
Transition / Linking Footwork  0.80 4.00 4.50 4.00 5.50,5.75 3.75 4.00 4.00,,5.00 5.25 5.00 3.75,4.32,
Performance / Execution  0.80 5.00 4.75 4.75 6.00,6.00 4.00 4.25 4.75,,5.25 5.75 5.50 6.00,5.07,
Choreography / Composition  0.80 5.00 4.75 5.00 5.75,6.25 3.75 4.25 4.50,,5.00 5.75 5.25 4.50,4.75,
Interpretation  0.80 5.25 4.75 5.25 6.00,6.25 4.00 4.00 4.25,,5.25 6.00 5.00 3.75,4.64,
Judges Total Program Component Score (factored),,,,19.14,
Deductions:,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,
"",Total Total,,Total,Total,
NOC,Segment Element,,Program  Component,Deductions,
Rank Name,,,,,
Code,Score Score,,Score (factored),,
"",= +,,+,-,
11 Tugba KARADEMIR TUR,50.28  28.74,,21.54,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3S+2T  5.80 -0.14 0 0 0 1,0 -1 -1 0,,0 0 0 0,5.66,
2 3F e  5.50 -1.86 -2 -2 -2 -2,-2 -1 -2 -2,,-2 -2 -3 -1,3.64,
3 LSp3  2.40  0.29 0 1 1 0,1 1 0 0,,0 1 1 1,2.69,
4 SpSq3  3.10  0.43 1 1 1 1,1 0 1 1,,1 1 0 2,3.53,
5 2A  3.50 -0.23 0 0 0 0,0 0 -1 0,,0 -1 -1 -1,3.27,
6 FCSp4  3.00  0.21 1 0 0 1,0 1 0 1,,1 0 0 0,3.21,
7 SlSt3  3.10  0.00 0 0 0 0,0 0 0 0,,0 0 0 0,3.10,
8 CCoSp4  3.50  0.14 0 0 1 0,1 0 0 1,,0 0 0 1,3.64,
29.90,,,,28.74,
Program Components Factor,,,,,
Skating Skills  0.80 5.25 5.50 5.50 5.50,5.50 5.00 6.00 5.25,,5.00 5.75 5.50 6.50,5.43,
Transition / Linking Footwork  0.80 5.00 5.25 4.75 5.25,5.25 4.75 5.75 4.50,,4.75 5.25 5.75 5.50,5.18,
Performance / Execution  0.80 6.00 5.25 5.00 5.50,5.50 5.00 6.00 5.25,,5.25 5.50 5.25 7.25,5.50,
Choreography / Composition  0.80 6.00 5.50 5.25 5.75,5.00 4.75 5.50 4.75,,5.00 5.50 5.50 6.50,5.32,
Interpretation  0.80 6.25 5.50 5.75 5.75,5.00 5.25 5.75 5.00,,5.25 5.50 5.50 7.00,5.50,
Judges Total Program Component Score (factored),,,,21.54,
Deductions:,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,
"",Total Total,,Total,Total,
NOC,Segment Element,,Program  Component,Deductions,
Rank Name,,,,,
Code,Score Score,,Score (factored),,
"",= +,,+,-,
12 Jenni VAHAMAA FIN,47.05  23.70,,23.35,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 1Lo+COMBO  0.50 -0.30 -3 -3 -3 -3,-3 -3 -3 -3,,-3 -3 -3 -3,0.20,
2 3F  5.50 -1.00 -1 -1 -1 -2,-1 -1 -1 -1,,-1 -1 -1 -1,4.50,
3 FCSp3  2.30  0.43 1 0 1 1,1 1 0 1,,1 1 1 2,2.73,
4 LSp1  1.50  0.00 0 0 0 -1,0 0 0 0,,1 0 0 0,1.50,
5 SlSt3  3.10  0.36 0 1 1 0,1 1 0 1,,1 0 0 1,3.46,
6 2A  3.50  0.43 0 0 0 1,0 1 1 0,,0 0 1 1,3.93,
7 SpSq3  3.10  0.64 1 1 3 2,1 1 2 2,,1 1 1 2,3.74,
8 CCoSp4  3.50  0.14 0 0 0 1,0 0 0 1,,1 0 0 1,3.64,
23.00,,,,23.70,
Program Components Factor,,,,,
Skating Skills  0.80 6.00 5.25 5.75 5.75,5.50 5.25 7.00 5.25,,6.00 6.25 6.00 7.00,5.86,
Transition / Linking Footwork  0.80 5.75 5.00 5.50 6.00,5.25 4.75 6.50 4.75,,5.75 5.75 5.75 6.00,5.46,
Performance / Execution  0.80 6.25 5.25 5.75 5.75,5.50 5.50 6.75 5.50,,6.25 6.25 6.25 7.25,6.00,
Choreography / Composition  0.80 6.25 5.25 6.00 6.00,5.75 5.00 6.50 5.00,,6.00 6.00 6.25 6.75,5.86,
Interpretation  0.80 6.50 5.25 6.25 6.00,5.75 5.50 6.75 5.00,,6.25 6.00 6.00 6.75,6.00,
Judges Total Program Component Score (factored),,,,23.35,
Deductions:,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,
ISU European Figure Skating Championships,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
13 Stefania BERTON ITA,46.84  25.68,,,21.16,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3T+2T  5.30  0.57 0 0 1 1,1 1 0 1,,0,1 1 1,5.87,
2 3Lo<  1.50 Info-1.00 -3 -3 -3 -3,-3 -3 -3 -3,,-3,I-n3fo -3 -3,0.50,Info
3 CCoSp4  3.50  0.50 1 0 1 0,2 1 0 1,,1,1 1 2,4.00,
4 SpSq4  3.40  0.29 0 0 1 0,2 0 0 1,,0,0 0 1,3.69,
5 2A  3.50  0.00 0 0 -1 0,0 0 0 0,,-1,-1 0 0,3.50,
6 LSp2  1.80  0.14 0 0 1 0,1 0 0 1,,1,1 0 0,1.94,
7 SlSt3  3.10  0.21 1 0 0 0,1 0 0 1,,0,0 0 1,3.31,
8 FCSp3  2.30  0.57 1 0 0 1,2 1 0 1,,2,1 1 2,2.87,
24.40,,,,,25.68,
Program Components Factor,,,,,,
Skating Skills  0.80 5.00 5.25 5.75 4.75,5.75 4.75 6.25 5.25,,5.00,5.50 5.50 6.25,5.43,
Transition / Linking Footwork  0.80 4.75 5.00 4.75 4.50,5.50 4.50 6.00 4.50,,4.75,5.25 5.25 4.50,4.89,
Performance / Execution  0.80 5.50 4.75 5.50 4.75,6.00 4.75 6.00 5.00,,5.25,5.50 5.75 6.25,5.46,
Choreography / Composition  0.80 5.50 5.00 5.00 5.00,5.75 4.50 6.25 4.75,,5.00,5.50 5.50 5.50,5.29,
Interpretation  0.80 5.75 4.75 5.25 4.75,6.00 4.75 6.25 4.75,,5.25,5.50 5.75 5.50,5.39,
Judges Total Program Component Score (factored),,,,,21.16,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
14 Nella SIMAOVA CZE,45.64  27.32,,,18.32,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3S+2T  5.80  0.00 0 0 0 -1,0 0 0 0,,0,-1 0 -1,5.80,
2 3T  4.00  0.00 0 0 0 -1,0 0 -1 0,,0,0 0 0,4.00,
3 2A  3.50  0.00 0 0 0 0,0 0 0 0,,0,0 0 -1,3.50,
4 FSSp3  2.30  0.14 -2 0 0 0,0 1 1 0,,1,0 0 0,2.44,
5 SpSq4  3.40  0.57 1 0 1 1,1 1 0 1,,1,0 0 0,3.97,
6 CCoSp3  3.00 -0.13 -2 -1 0 1,0 0 0 0,,0,0 -1 -1,2.87,
7 SlSt3  3.10  0.14 0 0 1 1,0 1 0 0,,1,0 1 0,3.24,
8 LSp1  1.50  0.00 0 0 1 0,0 1 0 0,,0,1 0 0,1.50,
26.60,,,,,27.32,
Program Components Factor,,,,,,
Skating Skills  0.80 3.75 4.75 4.75 4.50,5.25 4.75 5.00 3.75,,4.75,5.25 4.50 4.25,4.54,
Transition / Linking Footwork  0.80 3.75 4.50 4.00 4.25,4.75 4.50 4.50 3.25,,4.50,4.75 4.75 3.75,4.32,
Performance / Execution  0.80 4.25 4.75 4.25 4.75,5.25 4.75 4.75 3.75,,5.00,5.00 5.00 4.50,4.71,
Choreography / Composition  0.80 4.00 4.75 4.50 4.50,4.75 4.50 4.75 3.25,,5.00,4.75 4.50 6.00,4.61,
Interpretation  0.80 4.25 4.75 4.25 5.00,4.75 5.00 4.75 3.50,,5.25,4.75 4.75 4.75,4.71,
Judges Total Program Component Score (factored),,,,,18.32,
