ISU European Figure Skating Championships,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
5 CiSt4  8.00  1.00 0 2 1 1 1 1 1 2,,1,1 1 1,9.00,
6 RoLi4  4.00  0.57 1 2 1 1 1 0 0 1,,1,2 1 1,4.57,
27.30,,,,31.02,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 7.50 7.50 7.75 7.75 7.00 7.25 7.75,,7.50,7.75 7.25 7.50,7.57,
Linking Footwork / Movement  0.80 7.25 7.50 7.50 7.75 7.50 7.00 6.50 7.75,,7.50,7.50 7.50 7.25,7.43,
Performance  0.60 8.00 7.75 7.75 8.00 7.75 7.00 7.25 8.25,,7.75,7.50 7.75 7.25,7.68,
Choreography  0.60 7.75 7.75 8.00 8.25 8.00 7.00 7.50 8.25,,7.75,7.50 7.50 7.50,7.75,
Interpretation / Timing  1.00 7.25 7.50 7.75 8.25 8.00 7.25 7.50 8.50,,8.00,7.75 7.75 7.75,7.75,
Judges Total Program Component Score (factored),,,,29.01,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU European Figure Skating Championships,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
4 Federica FAIELLA / Massimo SCALI ITA  58.79  30.50,,,28.29,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 RoLi4  4.00  0.57 1 2 2 0 1 2 1 2,,1,1 1 1,4.57,
2 NtMiTw4  3.30  0.43 Info 0 1 1 -1 1 1 2 0,,2,1 Info0 0,3.73,Info
3 NtMiSt3  3.80  0.57 0 1 1 0 2 1 2 2,,2,1 1 1,4.37,
4 Sp4  4.70  0.43 0 1 1 1 1 0 2 1,,1,1 1 0,5.13,
5 CuLi4  4.00  0.64 2 1 2 1 1 1 1 2,,1,2 2 1,4.64,
6 CiSt3  7.20  0.86 0 0 1 1 1 1 1 2,,1,2 1 1,8.06,
27.00,,,,30.50,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 7.25 7.25 7.50 7.50 7.00 7.50 7.75,,7.75,7.50 7.00 7.25,7.43,
Linking Footwork / Movement  0.80 7.25 7.00 7.25 7.25 7.25 7.00 7.00 7.75,,7.25,7.25 7.25 7.00,7.18,
Performance  0.60 7.75 7.00 7.50 7.50 7.50 6.75 7.25 8.00,,8.00,7.50 7.75 7.50,7.50,
Choreography  0.60 7.75 7.50 7.50 7.75 7.50 7.00 7.25 8.00,,7.75,7.50 7.50 7.75,7.61,
Interpretation / Timing  1.00 7.00 7.50 7.50 7.50 7.50 7.50 7.50 8.25,,7.75,7.50 7.50 8.00,7.54,
Judges Total Program Component Score (factored),,,,28.29,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
5 Sinead KERR / John KERR GBR  58.54  31.65,,,26.89,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.86 1 2 2 1 1 2 3 0,,2,2 2 2,5.56,
2 CuLi4  4.00  0.57 2 1 1 1 1 2 1 1,,2,1 1 1,4.57,
3 NtMiTw4  3.30  0.00 0 -1 1 0 0 1 -1 0,,2,0 1 0,3.30,
4 NtMiSt4  4.30  0.50 1 1 1 0 1 1 1 1,,1,1 1 1,4.80,
5 CiSt4  8.00  0.71 1 0 1 0 0 1 0 1,,2,1 0 2,8.71,
6 RoLi4  4.00  0.71 1 1 2 1 0 2 2 1,,2,2 1 1,4.71,
28.30,,,,31.65,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 6.75 7.00 6.50 6.75 6.75 7.00 7.00,,7.50,7.00 6.50 7.00,7.00,
Linking Footwork / Movement  0.80 7.25 6.50 6.75 6.50 6.50 6.50 6.75 6.50,,7.25,6.75 6.50 7.00,6.79,
Performance  0.60 8.25 6.50 7.00 6.25 7.00 6.50 7.00 7.00,,8.00,7.00 6.50 7.50,7.14,
Choreography  0.60 8.00 6.75 7.00 6.75 7.25 7.00 7.25 7.00,,7.75,7.00 6.75 7.50,7.21,
Interpretation / Timing  1.00 7.50 6.50 7.00 6.25 7.00 7.25 7.75 7.00,,7.75,7.25 6.50 7.75,7.25,
Judges Total Program Component Score (factored),,,,26.89,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
6 Nathalie PECHALAT / Fabian BOURZAT FRA  56.97  29.67,,,27.30,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 StaLi4  4.00  1.00 2 2 2 2 2 2 3 3,,1,2 1 2,5.00,
2 NtMiTw4  3.30  0.07 -1 1 0 0 0 1 0 1,,0,1 1 0,3.37,
3 NtMiSt4  4.30  0.43 0 2 1 0 1 2 1 2,,1,1 1 1,4.73,
4 SlLi4  4.00  0.50 1 1 1 1 1 2 1 2,,1,2 2 1,4.50,
5 Sp2  3.50 -0.14 1 1 -1 -1 -1 0 -1 1,,-1,1 1 0,3.36,
6 CiSt4  8.00  0.71 0 2 1 0 1 1 0 1,,1,1 1 1,8.71,
27.10,,,,29.67,
Program Components Factor,,,,,
Skating Skills  0.80 7.25 7.75 7.00 6.25 7.00 6.75 7.00 7.75,,7.25,7.50 7.00 7.00,7.14,
Linking Footwork / Movement  0.80 7.25 7.75 6.75 6.25 6.75 6.75 7.00 7.50,,6.75,7.00 7.00 6.75,6.89,
Performance  0.60 8.50 8.00 6.75 6.50 7.00 6.75 7.25 7.75,,7.00,7.50 7.50 7.25,7.25,
Choreography  0.60 8.00 8.00 7.00 6.25 7.00 6.50 7.25 8.00,,7.25,7.25 7.25 7.25,7.29,
Interpretation / Timing  1.00 7.50 7.75 7.00 6.50 7.00 7.25 7.75 7.75,,7.50,7.25 7.25 7.50,7.36,
Judges Total Program Component Score (factored),,,,27.30,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU European Figure Skating Championships,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
7 Anna CAPPELLINI / Luca LANOTTE ITA  54.07  30.42,,,23.65,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.43 1 2 1 0 1 1 1 0,,1,1 1 0,5.13,
2 CiSt3  7.20  0.57 Info 0 0 1 0 1 1 1 1,,1,1 Info1 0,7.77,Info
3 NtMiTw4  3.30  0.50 0 1 1 -1 1 1 2 1,,2,2 1 0,3.80,
4 NtMiSt4  4.30  0.21 0 0 1 0 0 1 1 1,,1,1 1 0,4.51,
5 SlLi4  4.00  0.50 2 1 1 1 1 1 1 2,,1,1 1 1,4.50,
6 RoLi4  4.00  0.71 1 0 2 1 1 2 2 1,,2,2 1 1,4.71,
27.50,,,,30.42,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 6.00 6.50 6.00 6.00 6.00 6.25 6.75,,6.25,6.25 6.25 6.00,6.11,
Linking Footwork / Movement  0.80 5.50 6.00 6.25 5.75 5.75 6.00 6.25 6.00,,6.00,6.25 6.00 5.75,5.96,
Performance  0.60 6.00 6.25 6.50 6.00 6.00 6.25 6.75 6.75,,6.75,6.50 6.50 6.00,6.29,
Choreography  0.60 5.75 6.50 6.75 6.00 6.25 6.25 6.50 6.75,,6.50,6.25 6.50 6.25,6.32,
Interpretation / Timing  1.00 5.50 6.25 6.75 6.25 6.50 6.75 6.75 6.75,,6.50,6.25 6.25 6.50,6.43,
Judges Total Program Component Score (factored),,,,23.65,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
8 Pernelle CARRON / Mathieu JOST FRA  53.52  30.72,,,22.80,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 NtMiTw4  3.30  0.14 -2 1 1 0 -1 1 1 1,,0,0 -1 1,3.44,
2 NtMiSt3  3.80  0.36 0 1 0 0 1 1 1 1,,1,1 0 1,4.16,
3 Sp4  4.70  0.50 1 1 1 -1 1 1 1 1,,1,1 1 1,5.20,
4 CuLi4  4.00  0.79 2 2 1 1 1 2 2 2,,2,2 0 1,4.79,
5 CiSt3  7.20  1.00 1 1 1 0 1 1 1 1,,1,1 0 1,8.20,
6 RoLi4  4.00  0.93 2 2 2 1 1 2 2 2,,2,2 0 2,4.93,
27.00,,,,30.72,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 6.00 5.75 5.00 5.75 6.25 6.25 6.25,,5.25,6.25 6.25 6.25,5.86,
Linking Footwork / Movement  0.80 5.50 5.75 5.75 5.25 5.75 6.00 5.75 6.00,,5.50,6.25 6.25 6.00,5.71,
Performance  0.60 6.25 6.00 6.00 5.00 6.00 6.50 6.00 6.50,,5.75,6.50 6.50 6.25,6.04,
Choreography  0.60 6.25 6.25 6.00 5.25 6.25 6.00 6.50 6.50,,5.50,6.50 6.50 6.50,6.18,
Interpretation / Timing  1.00 5.75 6.25 6.00 5.00 6.25 6.75 7.00 6.50,,6.00,6.50 6.25 6.75,6.21,
Judges Total Program Component Score (factored),,,,22.80,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
9 Alexandra ZARETSKI / Roman ZARETSKI ISR  53.31  28.87,,,24.44,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp3  4.00  0.57 1 1 2 0 1 2 1 2,,2,2 2 0,4.57,
2 SlLi4  4.00  0.50 1 1 2 1 1 2 1 2,,1,1 1 1,4.50,
3 NtMiTw4  3.30  0.07 -1 -1 1 0 1 1 0 1,,1,0 1 0,3.37,
4 NtMiSt3  3.80  0.29 0 0 1 0 1 1 1 1,,0,1 1 1,4.09,
5 CiSt3  7.20  0.57 1 1 1 0 1 1 0 1,,0,1 1 0,7.77,
6 RoLi4  4.00  0.57 2 1 1 0 1 2 1 1,,1,2 0 1,4.57,
26.30,,,,28.87,
Program Components Factor,,,,,
Skating Skills  0.80 6.75 6.25 7.00 6.50 6.50 6.25 5.75 7.00,,6.50,6.75 6.75 6.25,6.50,
Linking Footwork / Movement  0.80 6.50 6.00 7.00 6.25 6.25 6.25 5.50 6.75,,6.00,6.75 6.75 6.00,6.25,
Performance  0.60 7.00 6.25 7.25 6.25 6.50 6.75 5.50 7.00,,6.25,7.00 6.50 6.00,6.46,
Choreography  0.60 6.75 6.50 7.25 6.50 6.50 6.50 6.00 7.00,,6.25,6.75 6.50 6.25,6.50,
Interpretation / Timing  1.00 6.50 6.25 7.00 6.50 6.50 7.00 6.25 7.25,,6.25,7.00 6.50 6.25,6.46,
Judges Total Program Component Score (factored),,,,24.44,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU European Figure Skating Championships,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
10 Kristin FRASER / Igor LUKANIN AZE  52.07  28.71,,,24.36,1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.64 1 1 2 2 1 2 1 1,,1,2 1 1,5.34,
2 NtMiTw4  3.30 -0.14 Info -1 -1 0 0 0 0 0 0,,0,0 Info0 -1,3.16,Info
3 NtMiSt3  3.80  0.36 1 1 1 1 0 1 0 1,,1,1 1 0,4.16,
4 SlLi4  4.00  0.64 2 1 1 2 1 1 1 2,,1,2 1 1,4.64,
5 CiSt3  7.20 -0.29 0 -1 1 0 0 1 -1 1,,0,0 0 -1,6.91,
6 RoLi4  4.00  0.50 1 1 1 1 1 1 0 1,,1,1 1 1,4.50,
27.00,,,,28.71,
Program Components Factor,,,,,
Skating Skills  0.80 6.75 5.75 7.00 6.75 6.50 6.50 5.50 7.25,,6.50,7.00 6.25 6.00,6.46,
Linking Footwork / Movement  0.80 6.50 5.50 6.75 7.00 6.25 6.00 5.75 7.25,,6.25,6.75 6.50 5.75,6.29,
Performance  0.60 7.00 5.75 7.00 7.00 6.50 6.00 5.50 7.50,,6.75,7.25 6.50 5.50,6.50,
Choreography  0.60 7.00 5.75 7.25 7.00 6.50 6.00 5.50 7.50,,6.50,7.00 6.25 5.75,6.50,
Interpretation / Timing  1.00 6.50 5.50 7.00 7.25 6.50 6.00 5.25 7.50,,6.50,6.75 6.50 5.75,6.36,
Judges Total Program Component Score (factored),,,,24.36,
Deductions: Extended lifts: -1.00,,,,-1.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
11 Katherine COPELY / Deividas STAGNIUNAS LTU  51.29  29.01,,,22.28,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt3  7.20  0.71 0 1 1 1 0 1 0 2,,1,1 1 1,7.91,
2 SlLi4  4.00  0.57 1 1 1 2 1 0 1 2,,1,2 1 1,4.57,
3 NtMiTw4  3.30  0.14 1 -1 1 0 -1 0 0 1,,2,1 0 0,3.44,
4 NtMiSt3  3.80  0.36 0 1 1 0 1 1 0 1,,1,2 0 1,4.16,
5 Sp3  4.00  0.50 1 0 1 1 1 1 1 0,,1,1 1 1,4.50,
6 RoLi4  4.00  0.43 1 2 1 0 0 1 0 1,,2,2 0 0,4.43,
26.30,,,,29.01,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 5.50 6.00 6.00 5.75 5.50 4.75 6.25,,5.75,6.50 5.50 5.75,5.79,
Linking Footwork / Movement  0.80 5.50 5.25 5.75 6.25 5.75 5.25 4.50 6.00,,5.75,6.25 5.50 5.50,5.68,
Performance  0.60 6.25 5.75 6.00 6.25 6.00 5.50 5.00 6.50,,5.75,6.50 5.75 5.75,5.96,
Choreography  0.60 6.00 5.75 6.25 6.25 6.00 5.25 5.00 6.50,,5.75,6.25 5.50 6.00,6.00,
Interpretation / Timing  1.00 5.75 5.50 6.25 6.25 6.00 5.75 5.25 6.50,,5.50,6.50 5.25 6.25,5.93,
Judges Total Program Component Score (factored),,,,22.28,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
12 Anna ZADOROZHNIUK / Sergei VERBILLO UKR  50.86  27.34,,,23.52,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.57 1 0 1 2 1 2 2 1,,1,1 1 1,5.27,
2 NtMiTw4  3.30 -0.36 -1 -1 0 -1 -1 -1 -1 0,,0,-1 0 0,2.94,
3 NtMiSt3  3.80  0.21 0 0 1 0 0 1 1 1,,1,0 1 1,4.01,
4 SlLi4  4.00  0.43 1 1 1 0 1 1 0 1,,2,2 1 0,4.43,
5 CiSt2  6.40  0.29 0 -1 1 0 1 1 0 1,,1,0 1 0,6.69,
6 RoLi3  3.50  0.50 1 1 1 1 1 1 1 2,,1,1 1 1,4.00,
25.70,,,,27.34,
Program Components Factor,,,,,
Skating Skills  0.80 6.25 6.25 6.75 6.25 6.00 6.25 6.25 6.75,,6.25,6.25 6.25 6.00,6.21,
Linking Footwork / Movement  0.80 5.75 6.00 6.50 6.25 5.75 5.75 6.00 6.25,,5.75,6.00 6.25 5.75,5.93,
Performance  0.60 6.50 6.50 6.75 6.25 5.75 6.00 6.50 6.50,,6.50,6.00 6.50 6.00,6.32,
Choreography  0.60 6.25 6.50 6.75 6.00 6.00 6.00 6.25 6.75,,6.25,6.00 6.25 6.25,6.21,
Interpretation / Timing  1.00 6.00 6.50 6.75 6.25 6.00 6.50 6.25 6.75,,6.25,6.25 6.25 6.50,6.29,
Judges Total Program Component Score (factored),,,,23.52,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU European Figure Skating Championships,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
13 Ekaterina RUBLEVA / Ivan SHEFER RUS  49.69  28.21,,,21.48,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 NtMiTw4  3.30  0.00 -2 0 0 0 -1 1 0 1,,1,1 0 0,3.30,
2 NtMiSt3  3.80  0.36 Info 0 1 1 1 1 1 2 2,,1,0 Info0 0,4.16,Info
3 SlLi4  4.00  0.50 1 1 1 1 1 1 1 1,,1,1 1 1,4.50,
4 Sp4  4.70  0.29 1 0 1 1 0 0 1 0,,0,0 1 1,4.99,
5 CiSt2  6.40  0.43 -1 0 1 0 1 0 0 1,,1,0 0 1,6.83,
6 RoLi4  4.00  0.43 1 2 1 1 1 1 1 1,,1,0 1 0,4.43,
26.20,,,,28.21,
Program Components Factor,,,,,
Skating Skills  0.80 5.50 5.75 5.75 5.50 5.75 5.75 6.00 6.00,,5.50,5.25 5.50 5.75,5.64,
Linking Footwork / Movement  0.80 5.25 5.75 5.75 5.25 5.50 5.50 6.00 5.75,,5.00,5.00 5.25 5.50,5.43,
Performance  0.60 5.75 6.00 6.00 5.25 6.00 5.75 6.50 6.00,,5.50,5.25 5.50 5.50,5.71,
Choreography  0.60 5.75 6.00 6.25 5.00 6.00 5.75 6.75 6.00,,5.25,5.25 5.50 5.75,5.75,
Interpretation / Timing  1.00 5.25 6.00 6.00 5.75 6.00 6.25 6.50 6.25,,5.25,5.25 5.25 6.00,5.75,
Judges Total Program Component Score (factored),,,,21.48,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
14 Alla BEKNAZAROVA / Vladimir ZUEV UKR  47.92  26.90,,,21.02,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt3  7.20  0.14 0 -1 1 0 0 1 0 0,,1,0 0 0,7.34,
2 SlLi4  4.00  0.21 1 0 0 1 0 1 0 1,,0,1 1 1,4.21,
3 NtMiTw2  2.50 -0.36 -2 0 0 -1 -1 -1 -1 -1,,0,-1 -1 -1,2.14,
4 NtMiSt3  3.80  0.14 0 1 1 0 0 0 0 1,,1,0 0 0,3.94,
5 Sp4  4.70  0.36 0 1 1 1 0 1 0 0,,1,1 1 1,5.06,
6 RoLi4  4.00  0.21 1 0 1 0 0 1 0 0,,1,1 0 0,4.21,
26.20,,,,26.90,
Program Components Factor,,,,,
Skating Skills  0.80 5.50 6.00 5.75 5.25 5.75 5.50 5.00 5.75,,5.00,5.50 4.75 5.75,5.50,
Linking Footwork / Movement  0.80 5.25 6.00 5.75 5.25 5.50 5.25 4.00 5.75,,4.75,5.25 4.50 5.50,5.32,
Performance  0.60 5.75 5.75 6.00 5.75 5.75 5.25 4.75 6.00,,5.50,5.50 4.75 5.50,5.64,
Choreography  0.60 5.75 5.75 6.00 5.75 5.75 5.25 4.25 6.00,,5.25,5.25 4.75 5.75,5.61,
Interpretation / Timing  1.00 5.25 5.75 5.75 5.75 6.00 5.75 4.75 6.00,,5.50,5.50 4.75 5.75,5.61,
Judges Total Program Component Score (factored),,,,21.02,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
15 Christina BEIER / William BEIER GER  47.10  27.85,,,19.25,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp4  4.70  0.43 1 1 1 0 0 1 1 0,,2,1 1 1,5.13,
2 NtMiTw4  3.30 -0.29 -2 -1 1 0 -1 0 -2 0,,1,0 0 -1,3.01,
3 NtMiSt3  3.80  0.14 -1 0 1 0 0 1 1 1,,0,1 0 0,3.94,
4 CiSt3  7.20  0.00 -1 0 1 0 0 0 0 0,,0,0 0 0,7.20,
5 CuLi4  4.00  0.50 1 1 1 1 0 1 1 1,,1,1 1 1,4.50,
6 RoLi4  4.00  0.07 0 1 0 0 1 1 0 0,,0,0 0 0,4.07,
27.00,,,,27.85,
Program Components Factor,,,,,
Skating Skills  0.80 4.75 4.75 5.75 4.50 5.00 5.75 6.00 5.75,,5.50,5.00 4.50 5.00,5.11,
Linking Footwork / Movement  0.80 4.50 4.50 5.50 4.25 5.00 5.50 6.00 5.25,,5.00,4.75 4.25 4.75,4.86,
Performance  0.60 5.00 4.75 5.75 4.75 5.25 5.75 6.75 5.75,,5.50,5.00 4.50 4.75,5.14,
Choreography  0.60 4.50 5.00 6.00 4.50 5.25 5.50 6.00 5.50,,5.25,5.00 4.25 5.00,5.14,
Interpretation / Timing  1.00 4.25 4.75 5.75 4.75 5.25 5.75 5.75 5.25,,5.25,4.75 4.50 5.25,5.11,
Judges Total Program Component Score (factored),,,,19.25,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU European Figure Skating Championships,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
16 Kamila HAJKOVA / David VINCOUR CZE  45.92  27.80,,,18.12,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt4  8.00  0.57 0 1 0 1 0 1 1 1,,1,0 0 1,8.57,
2 NtMiTw4  3.30 -0.36 Info -1 0 0 -1 -1 0 -1 -1,,0,-1 Info-1 -1,2.94,Info
3 NtMiSt3  3.80 -0.14 -1 0 0 0 -1 0 0 0,,0,-1 0 0,3.66,
4 SlLi4  4.00  0.50 1 1 2 0 1 1 1 1,,1,1 1 1,4.50,
5 Sp4  4.70  0.00 0 0 0 0 0 1 0 0,,1,0 1 0,4.70,
6 RoLi2  3.00  0.43 1 1 1 1 0 2 0 1,,1,1 0 1,3.43,
26.80,,,,27.80,
Program Components Factor,,,,,
Skating Skills  0.80 5.00 4.75 4.75 4.50 5.00 4.50 5.25 5.75,,4.00,4.75 4.25 4.75,4.79,
Linking Footwork / Movement  0.80 4.75 4.25 4.75 4.50 4.75 4.25 4.50 5.50,,4.00,4.50 4.25 4.25,4.50,
Performance  0.60 5.25 4.50 5.25 5.00 5.00 4.25 5.50 5.75,,4.75,4.75 4.50 4.50,4.93,
