ISU European Figure Skating Championships,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
14 CCoSp4  3.50  1.36 3 2 2,2,3 3 3 3,3,3 2 3,,4.86,
67.10,,,,,,73.46,
Program Components Factor,,,,,,,
Skating Skills  2.00 7.50 8.00 7.50,7.75,8.00 7.75 8.25 7.75,7.75,8.25 7.50 8.00,,7.93,
Transition / Linking Footwork  2.00 7.25 7.75 7.50,8.00,7.50 8.00 8.00 7.75,7.75,8.25 8.00 7.75,,7.89,
Performance / Execution  2.00 8.50 8.50 7.75,8.00,7.75 7.75 8.00 7.50,7.75,8.00 8.00 8.00,,7.93,
Choreography / Composition  2.00 8.50 8.00 7.75,8.75,8.00 7.75 7.75 8.25,8.00,8.25 8.00 8.25,,8.04,
Interpretation  2.00 8.75 8.50 7.75,8.50,8.00 8.00 8.00 8.25,8.00,8.50 8.25 8.25,,8.21,
Judges Total Program Component Score (factored),,,,,,80.00,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU European Figure Skating Championships,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
3 Sergei VORONOV RUS,,145.87  74.03,,71.84,,0.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 4T  9.00  0.86 1 1 1,0,1 2 1 0,0,1 1 1,,9.86,
2 3A  7.50  0.57 0 1 1,1,-1 2 1 Info0,1,0 0 0,,8.07,Info
3 3F  5.50  0.14 0 1 1,0,0 2 0 0,0,0 0 0,,5.64,
4 3A+2T  8.80  0.86 0 1 1,0,0 2 1 1,1,1 1 1,,9.66,
5 CUSp3  2.30  0.00 0 0 0,0,0 1 0 0,0,0 0 0,,2.30,
6 CiSt3  3.10  0.50 1 0 1,1,0 2 2 0,2,1 0 1,,3.60,
7 3Lo  5.50 x -0.14 -1 -1 0,0,-1 1 0 0,0,0 0 0,,5.36,
8 CoSp3  2.50  0.14 0 0 0,0,0 1 0 0,1,1 0 0,,2.64,
9 3T+2T  5.83 x  0.29 0 0 0,0,0 1 1 0,0,1 0 0,,6.12,
10 3S  4.95 x  0.86 0 1 1,1,1 2 0 0,1,1 0 1,,5.81,
11 3T+2T+1Lo  6.38 x  0.00 0 -1 0,0,0 1 0 0,0,0 0 0,,6.38,
12 FSSp2  2.00  0.00 0 -1 0,0,0 0 0 0,0,0 0 0,,2.00,
13 SlSt2  2.30  0.43 1 1 0,1,0 2 1 0,1,1 0 1,,2.73,
14 CCoSp4  3.50  0.36 1 1 1,0,0 2 1 0,2,0 0 1,,3.86,
69.16,,,,,,74.03,
Program Components Factor,,,,,,,
Skating Skills  2.00 7.75 6.75 7.00,7.00,7.00 7.00 7.75 6.75,7.50,7.50 7.00 7.50,,7.21,
Transition / Linking Footwork  2.00 7.50 6.50 6.50,7.25,6.75 7.25 7.25 6.25,7.25,7.00 6.75 7.25,,7.07,
Performance / Execution  2.00 8.25 7.25 7.00,7.50,6.75 7.00 7.50 6.75,7.50,7.25 6.75 7.50,,7.25,
Choreography / Composition  2.00 8.25 7.00 7.25,7.75,6.50 6.75 7.50 6.50,7.50,7.25 6.75 7.50,,7.18,
Interpretation  2.00 8.25 6.75 7.25,7.50,6.75 7.00 7.75 6.50,7.50,7.50 6.50 7.50,,7.21,
Judges Total Program Component Score (factored),,,,,,71.84,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
4 Brian JOUBERT FRA,,144.20  70.30,,74.90,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 4T  9.00 -1.00 -2 -1 -1,-1,-1 -1 0 -1,-1,-1 -2 -1,,8.00,
2 3S  4.50  1.29 0 1 1,2,2 2 1 0,1,1 0 1,,5.79,
3 3A  7.50 -1.00 -2 -1 -1,-1,-1 -1 0 -1,-1,-1 -1 -1,,6.50,
4 CiSt3  3.10  0.50 1 1 1,1,1 2 1 1,1,1 1 1,,3.60,
5 CSSp3  2.30  0.36 0 0 1,1,1 2 0 0,1,0 1 1,,2.66,
6 3F+3T  10.45 x  1.00 0 -2 1,1,0 2 2 1,1,1 1 1,,11.45,
7 3Lo+2T+2T<  7.37 x -1.57 -2 -2 -2,-1,-2 -1 -1 -2,-2,-2 -1 -2,,5.80,
8 3Lz  6.60 x -2.57 -2 -3 -2,-3,-3 -3 -3 -3,-2,-2 -2 -2,,4.03,
9 3Lz+2T  8.03 x  0.57 0 1 0,0,1 1 2 0,0,1 0 0,,8.60,
10 FSSp3  2.30  0.29 0 0 0,1,0 1 1 0,1,1 0 0,,2.59,
11 USp1  1.20  0.00 -1 0 0,0,0 0 0 0,0,0 0 -1,,1.20,
12 SlSt2  2.30  0.29 0 0 1,0,1 2 1 1,1,1 0 0,,2.59,
13 2A  3.85 x  0.43 0 0 0,0,0 1 1 0,0,1 0 1,,4.28,
14 CCoSp3  3.00  0.21 0 0 1,0,0 2 1 0,1,1 0 0,,3.21,
71.50,,,,,,70.30,
Program Components Factor,,,,,,,
Skating Skills  2.00 7.25 7.25 8.00,7.50,7.50 7.75 8.00 7.75,8.00,8.00 7.50 7.75,,7.71,
Transition / Linking Footwork  2.00 7.00 6.25 7.50,7.00,6.75 8.00 7.50 7.50,7.50,7.75 6.75 7.50,,7.25,
Performance / Execution  2.00 7.50 7.25 7.75,7.00,7.50 7.75 7.50 7.50,7.75,7.75 7.00 7.50,,7.46,
Choreography / Composition  2.00 7.25 7.00 8.00,7.75,7.25 7.75 7.75 7.75,7.75,7.75 7.00 7.75,,7.57,
Interpretation  2.00 7.00 7.00 8.00,7.25,7.25 7.50 7.75 7.75,7.75,8.00 7.00 7.75,,7.46,
Judges Total Program Component Score (factored),,,,,,74.90,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU European Figure Skating Championships,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
5 Kevin VAN DER PERREN BEL,,133.24  69.18,65.06,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  9.00 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,6.00,
2 1A  0.80  0.00 0 -1 1,1,0 0 0 Info0,0 0 0 0,,0.80,Info
3 3Lz  6.00  0.57 1 1 0,1,0 2 1 0,0 1 0 0,,6.57,
4 FSSp4  3.00  0.50 1 1 1,2,0 1 1 1,1 1 1 1,,3.50,
5 SlSt3  3.10  0.14 1 0 0,1,0 2 0 0,0 1 0 0,,3.24,
6 CUSp3  2.30 -0.39 -1 -2 -1,-1,-2 -1 -1 -1,-1 -2 -1 -1,,1.91,
7 3F+3T  10.45 x  1.14 1 2 1,1,1 2 1 1,1 1 1 1,,11.59,
8 3Lo  5.50 x  0.14 0 0 0,1,0 1 0 0,0 0 0 0,,5.64,
9 3S+3T  9.35 x  0.71 0 1 1,1,1 2 1 1,0 1 0 0,,10.06,
10 3F+2T  7.48 x  0.00 1 0 0,0,0 1 0 0,0 0 0 0,,7.48,
11 2A  3.85 x  0.14 0 0 0,0,0 1 0 0,0 1 0 0,,3.99,
12 CiSt2  2.30  0.07 0 -1 -1,0,0 1 0 0,1 0 0 0,,2.37,
13 CCoSp3  3.00  0.03 -1 -1 0,0,-1 2 0 0,0 0 0 1,,3.03,
14 CSSp4  3.00  0.00 0 0 0,0,0 1 0 0,0 0 0 0,,3.00,
69.13,,,,,69.18,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 5.75 5.75,7.25,6.50 6.75 7.00 6.75,6.50 6.25 6.75 6.75,,6.64,
Transition / Linking Footwork  2.00 6.75 4.25 5.25,7.00,5.75 6.75 6.50 6.50,6.25 6.25 6.50 6.50,,6.36,
Performance / Execution  2.00 7.25 6.25 6.25,7.00,6.25 6.75 6.75 6.50,6.75 6.00 6.50 6.75,,6.57,
Choreography / Composition  2.00 7.25 5.50 6.00,7.50,6.25 6.50 6.75 6.75,6.50 6.25 6.75 6.50,,6.50,
Interpretation  2.00 7.25 5.50 6.25,7.25,6.00 6.50 6.50 6.75,6.75 6.25 6.50 6.75,,6.46,
Judges Total Program Component Score (factored),,,,,65.06,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
6 Adrian SCHULTHEISS SWE,,121.54  64.54,57.00,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  7.50 -1.00 -1 -1 -1,-1,-1 -1 -1 -1,-1 -1 -1 -1,,6.50,
2 3Lz+3T  10.00  0.29 1 1 0,0,0 2 1 1,0 0 0 0,,10.29,
3 2A  3.50  0.29 0 0 0,1,0 0 1 0,0 0 1 0,,3.79,
4 FSSp4  3.00  0.14 0 0 0,1,0 0 1 0,0 1 0 0,,3.14,
5 2Lo  1.50  0.07 0 0 1,1,0 1 0 0,0 0 0 0,,1.57,
6 3Lz  6.00  1.14 1 2 1,1,0 2 1 1,1 1 1 1,,7.14,
7 3F+2T  6.80 -0.14 0 -1 0,0,0 0 -1 0,0 0 0 0,,6.66,
8 CiSt2  2.30  0.21 0 0 0,0,0 1 1 0,1 1 0 0,,2.51,
9 3F  6.05 x  0.29 0 -1 1,1,0 0 0 1,1 0 0 1,,6.34,
10 3S  4.95 x -0.29 -1 -1 0,0,0 0 -1 0,-1 0 0 0,,4.66,
11 CSSp4  3.00  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,3.00,
12 SlSt2  2.30  0.14 0 0 0,1,0 1 0 0,1 0 0 0,,2.44,
13 CCoSp4  3.50  0.00 0 -1 0,0,0 0 0 0,0 0 0 0,,3.50,
14 CoSp4  3.00  0.00 0 -1 0,0,0 1 0 1,0 0 0 0,,3.00,
63.40,,,,,64.54,
Program Components Factor,,,,,,
Skating Skills  2.00 6.25 5.25 6.00,7.25,5.25 5.75 6.75 6.25,6.00 5.75 6.25 5.75,,5.93,
Transition / Linking Footwork  2.00 6.00 4.75 5.00,7.00,5.25 5.00 6.50 5.75,5.25 5.25 6.00 5.50,,5.54,
Performance / Execution  2.00 6.50 5.25 6.25,7.00,5.50 5.50 6.00 6.50,6.00 5.50 5.50 5.75,,5.68,
Choreography / Composition  2.00 6.50 4.75 6.00,6.75,5.25 5.50 6.25 6.00,5.75 5.25 6.00 5.50,,5.64,
Interpretation  2.00 6.50 5.00 6.25,6.75,5.75 5.25 6.25 6.00,5.75 5.50 5.75 5.75,,5.71,
Judges Total Program Component Score (factored),,,,,57.00,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU European Figure Skating Championships,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
7 Sergei DAVYDOV BLR,,121.27  60.21,,62.06,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3A+3T  11.50  1.00 1 1 0,0,1 2 2 1,1,0 1 1,,12.50,
2 3A  7.50 -3.00 -3 -3 -3,-3,-3 -3 -3 Inf-o3,-3,-3 -3 -3,,4.50,Info
3 3Lz+2T+2T  8.60  0.00 0 0 0,0,0 0 0 0,0,0 0 0,,8.60,
4 FSSp2  2.00  0.29 1 1 0,0,0 0 1 1,1,1 0 1,,2.29,
5 CiSt2  2.30  0.36 1 1 1,0,1 1 1 1,1,0 0 1,,2.66,
6 3F e  6.05 x -1.86 -2 -2 -2,-2,-2 -1 -2 -1,-1,-3 -2 -2,,4.19,
7 2Lo+2T  3.08 x -0.04 0 -1 0,0,0 0 -1 0,0,0 0 0,,3.04,
8 3S  4.95 x  0.00 0 0 0,0,0 0 0 0,0,0 0 0,,4.95,
9 USp2  1.50  0.00 1 0 0,-1,0 0 0 0,0,0 0 0,,1.50,
10 3T  4.40 x  0.14 0 0 0,1,0 1 0 0,0,0 0 0,,4.54,
11 2A  3.85 x  0.14 0 1 0,0,0 1 0 0,0,0 0 0,,3.99,
12 CCoSp2  2.50  0.14 0 0 0,0,0 1 1 1,0,1 0 0,,2.64,
13 SlSt2  2.30  0.14 1 0 0,0,0 1 0 0,0,1 0 1,,2.44,
14 CSSp3  2.30  0.07 0 0 0,0,0 1 0 0,0,1 0 0,,2.37,
62.83,,,,,,60.21,
Program Components Factor,,,,,,,
Skating Skills  2.00 6.75 6.25 6.75,7.00,6.75 6.00 6.75 6.50,7.00,6.50 6.00 6.75,,6.57,
Transition / Linking Footwork  2.00 6.50 4.50 6.25,6.25,5.75 6.00 6.00 6.25,6.25,5.75 5.25 6.50,,5.89,
Performance / Execution  2.00 6.75 5.50 6.50,6.75,6.25 6.00 6.25 6.00,6.75,6.25 5.75 6.75,,6.29,
Choreography / Composition  2.00 6.75 5.00 6.50,7.00,6.00 5.75 6.25 6.50,6.50,6.00 5.50 6.50,,6.07,
Interpretation  2.00 6.75 5.25 6.75,6.25,6.25 5.75 6.50 6.50,6.75,6.25 5.75 6.75,,6.21,
Judges Total Program Component Score (factored),,,,,,62.06,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
8 Alban PREAUBERT FRA,,118.09  56.81,,63.28,,2.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 4T  9.00 -0.14 -1 -1 0,0,-1 0 0 0,0,0 0 0,,8.86,
2 3F+3T  9.50 -1.86 -2 -2 -2,-2,-2 -2 -2 -1,-1,-1 -2 -2,,7.64,
3 3A  7.50 -0.14 0 -1 0,0,0 1 -1 0,0,0 0 0,,7.36,
4 3A+SEQ  6.00 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,3.00,
5 FSSp2  2.00  0.00 0 -2 0,0,0 0 0 0,0,0 0 0,,2.00,
6 3Lz e  6.60 x -1.57 -2 -2 -2,-1,-2 -1 -2 -1,-1,-2 -2 -1,,5.03,
7 3F<  1.87 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,0.87,
8 CUSp2  2.00  0.07 0 0 0,0,0 1 0 0,0,1 0 0,,2.07,
9 CiSt3  3.10  0.21 1 0 1,1,0 1 0 0,1,1 0 0,,3.31,
10 CCoSp2  2.50  0.14 0 -1 0,0,0 1 0 0,1,1 0 0,,2.64,
11 3S  4.95 x  0.00 0 0 0,0,0 1 -1 0,0,0 0 0,,4.95,
12 3Lo  5.50 x -1.00 -1 -1 -1,-1,-1 -1 -1 -1,-2,-1 -1 -1,,4.50,
13 SlSt2  2.30  0.21 1 0 1,0,1 1 0 0,1,0 0 1,,2.51,
14 CSSp2  2.00  0.07 1 -1 0,0,0 1 0 0,0,1 0 0,,2.07,
64.82,,,,,,56.81,
Program Components Factor,,,,,,,
Skating Skills  2.00 6.25 5.25 6.50,6.50,6.25 6.50 6.50 5.75,6.75,6.25 6.00 6.50,,6.36,
Transition / Linking Footwork  2.00 6.50 5.00 6.25,7.50,5.75 6.50 5.75 5.50,6.50,6.25 6.00 6.25,,6.14,
Performance / Execution  2.00 6.75 5.50 7.00,6.75,6.25 6.25 5.75 6.25,6.75,6.50 5.75 6.25,,6.21,
Choreography / Composition  2.00 7.00 6.00 6.75,8.00,6.25 6.50 6.00 6.00,7.25,6.50 6.00 6.50,,6.43,
Interpretation  2.00 7.00 5.75 6.75,7.50,6.75 6.25 6.25 6.25,7.00,6.75 5.75 6.75,,6.50,
Judges Total Program Component Score (factored),,,,,,63.28,
Deductions: Falls: -2.00,,,,,,-2.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU European Figure Skating Championships,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
9 Andrei LUTAI RUS,,117.42  58.58,59.84,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  7.50 -3.00 -2 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -2,,4.50,
2 4T<  4.00 -2.14 -2 -2 -2,-2,-2 -2 -2 Inf-o2,-2 -3 -3 -2,,1.86,Info
3 3A+1T  7.90 -2.00 -2 -2 -1,-2,-2 -2 -2 -1,-2 -2 -2 -2,,5.90,
4 CUSp4  3.00  0.07 1 0 0,0,0 2 0 0,1 0 0 0,,3.07,
5 3Lz+3T  10.00  1.00 1 1 1,1,1 1 2 1,1 1 1 1,,11.00,
6 CiSt2  2.30  0.29 1 0 0,1,1 1 0 1,1 1 0 0,,2.59,
7 3Lo  5.50 x  0.43 0 0 0,1,1 1 0 0,0 1 0 0,,5.93,
8 3F  6.05 x -0.29 -1 -1 0,0,0 -1 0 0,0 0 0 -1,,5.76,
9 2S+2A+SEQ  4.22 x  0.00 0 0 0,0,0 0 0 0,0 0 0 -1,,4.22,
10 FSSp4  3.00  0.14 1 1 0,0,0 0 0 0,1 1 0 0,,3.14,
11 CSSp3  2.30  0.07 0 -1 0,0,0 1 0 0,1 0 0 0,,2.37,
12 2A  3.85 x -0.91 -1 -2 -1,-1,-1 -1 -2 -1,-1 -1 -1 -1,,2.94,
13 SlSt2  2.30  0.00 0 -1 0,0,0 1 0 0,0 0 0 0,,2.30,
14 CCoSp3  3.00  0.00 0 0 0,0,0 1 0 0,0 0 0 0,,3.00,
64.92,,,,,58.58,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 6.00 6.25,7.25,6.00 6.00 6.50 5.75,6.50 6.25 6.25 6.00,,6.21,
Transition / Linking Footwork  2.00 6.50 4.75 5.50,7.00,5.50 5.75 5.75 5.50,6.00 5.75 5.75 5.50,,5.71,
Performance / Execution  2.00 6.50 6.25 6.00,7.00,5.50 6.00 6.00 5.25,6.75 5.75 5.75 5.50,,6.00,
Choreography / Composition  2.00 6.50 5.25 6.00,7.50,5.25 5.50 6.25 5.50,6.50 6.00 6.00 5.75,,5.89,
Interpretation  2.00 6.75 5.50 6.25,6.75,5.75 5.75 6.00 5.50,6.75 6.25 6.25 6.00,,6.11,
Judges Total Program Component Score (factored),,,,,59.84,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
10 Kristoffer BERNTSSON SWE,,116.83  50.83,68.00,,2.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3A+3T  11.50  0.00 -1 -1 0,0,0 0 1 0,0 -1 1 0,,11.50,
2 3Lz<+2T+2Lo  4.70 -0.60 -2 -2 -2,-2,-2 -2 -1 -1,-2 -3 -2 -2,,4.10,
3 3A<  3.50 -2.50 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,1.00,
4 3Lo  5.00 -2.00 -2 -2 -1,-2,-2 -2 -2 -2,-2 -2 -2 -2,,3.00,
5 2F+2T  3.00 -0.13 -1 0 0,-1,0 0 0 -1,-1 -1 0 -1,,2.87,
6 FSSp4  3.00  0.36 0 1 0,0,0 1 1 0,0 1 1 1,,3.36,
7 CCoSp4  3.50  0.43 1 1 1,1,0 2 1 0,1 1 0 1,,3.93,
8 3F<  1.87 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,0.87,
9 CiSt3  3.10  0.43 1 1 0,1,0 1 1 1,1 1 1 0,,3.53,
10 CSSp4  3.00  0.14 0 1 0,1,0 1 0 0,0 0 0 0,,3.14,
11 3S  4.95 x -1.00 -1 -1 0,-1,-1 -1 -1 -1,0 -1 -1 -1,,3.95,
12 2A  3.85 x -0.11 0 0 0,0,-1 0 0 0,0 0 0 -1,,3.74,
13 SlSt3  3.10  0.50 0 1 1,1,1 2 1 1,0 1 1 1,,3.60,
14 CoSp3  2.50 -0.26 -1 -2 -1,-1,-1 0 0 -1,-1 -1 -1 -1,,2.24,
56.57,,,,,50.83,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.75 6.25,7.50,6.50 6.75 7.50 6.50,6.25 6.25 6.75 6.75,,6.75,
Transition / Linking Footwork  2.00 6.25 6.75 6.00,7.50,6.50 6.50 7.50 6.25,6.25 6.00 6.75 6.50,,6.68,
Performance / Execution  2.00 6.50 7.00 6.50,7.00,6.75 7.00 7.75 6.25,6.75 6.00 7.00 6.25,,6.82,
Choreography / Composition  2.00 6.50 7.00 6.50,8.00,6.50 6.75 7.25 6.75,6.75 6.00 7.00 6.50,,6.82,
Interpretation  2.00 7.00 7.00 6.50,7.75,7.00 6.50 7.75 6.75,6.75 6.50 6.75 6.75,,6.93,
Judges Total Program Component Score (factored),,,,,68.00,
Deductions: Falls: -2.00,,,,,-2.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU European Figure Skating Championships,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
11 Peter LIEBERS GER,,114.67  62.17,,52.50,,0.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 4T  9.00 -0.86 -1 -1 0,-1,-1 -1 0 -1,0,-1 -1 -1,,8.14,
2 3A  7.50 -1.00 -1 -1 -1,-1,-1 -1 0 Inf-o1,-1,-1 -1 -1,,6.50,Info
3 CSSp2  2.00  0.14 1 0 0,-1,0 1 0 0,1,1 0 0,,2.14,
