ISU European Figure Skating Championships,,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,,
Performance / Execution  0.50 7.75 7.00 7.50 7.50 7.25 7.50 8.00 7.00,,7.25,7.00 7.00 7.50,7.43,
Interpretation  0.50 7.50 7.00 7.75 7.75 7.50 7.75 8.00 7.25,,7.25,7.25 7.25 7.50,7.57,
Judges Total Program Component Score (factored),,,,18.61,
Deductions:,,,,0.00,
ISU European Figure Skating Championships,,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
4 Federica FAIELLA / Massimo SCALI ITA  36.87  18.55,,,18.32,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.57 1 1 1 0 1 1 1 2,,0,1 2 2,2.87,
2 1S2  2.80  0.50 1 Info1 0 1 1 1 1 2,,1,1 1 Info 1,3.30,Info
3 1S3  1.60  0.57 1 1 0 1 1 1 2 2,,1,1 1 1,2.17,
4 2S1  2.80  0.60 1 1 0 0 1 2 1 1,,0,1 2 1,3.40,
5 2S2  3.50  0.50 0 1 0 1 0 1 1 1,,1,1 1 1,4.00,
6 2S3  2.00  0.81 1 1 0 1 1 1 2 2,,0,1 2 1,2.81,
15.00,,,,18.55,
Program Components Factor,,,,,
Skating Skills  0.75 7.00 6.75 7.50 7.00 7.50 7.25 8.25 7.75,,7.25,7.00 7.25 7.25,7.32,
Timing  0.75 7.00 6.50 7.25 6.75 7.50 7.25 7.50 7.50,,7.00,7.00 7.00 7.00,7.21,
Performance / Execution  0.50 7.25 7.00 7.50 6.75 7.25 7.50 8.25 8.00,,7.00,7.25 6.50 7.25,7.43,
Interpretation  0.50 7.25 6.75 7.25 7.25 7.50 7.50 8.25 7.75,,7.25,7.25 6.75 7.25,7.39,
Judges Total Program Component Score (factored),,,,18.32,
Deductions:,,,,0.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
5 Nathalie PECHALAT / Fabian BOURZAT FRA  34.58  17.45,,,17.13,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.36 0 1 1 0 1 0 1 2,,1,1 2 1,2.66,
2 1S2  2.80  0.36 0 1 1 1 1 0 1 2,,1,1 1 0,3.16,
3 1S3  1.60  0.43 0 1 1 1 0 1 2 2,,2,1 1 0,2.03,
4 2S1  2.80  0.40 1 1 0 0 0 0 1 2,,1,1 1 1,3.20,
5 2S2  3.50  0.40 0 0 1 0 1 0 1 2,,1,1 0 0,3.90,
6 2S3  2.00  0.50 0 1 1 1 0 1 1 2,,1,1 1 0,2.50,
15.00,,,,17.45,
Program Components Factor,,,,,
Skating Skills  0.75 5.75 6.75 7.50 6.25 6.75 6.75 7.50 7.75,,7.25,7.00 7.25 6.50,6.89,
Timing  0.75 5.50 6.25 7.25 6.00 7.00 6.25 7.25 8.25,,6.75,6.50 7.25 6.25,6.64,
Performance / Execution  0.50 5.75 6.50 7.50 6.25 7.25 6.50 7.75 7.75,,7.50,7.00 7.50 6.50,6.96,
Interpretation  0.50 6.00 6.50 7.75 6.25 7.00 6.50 7.75 8.00,,7.25,7.00 7.00 6.75,7.00,
Judges Total Program Component Score (factored),,,,17.13,
Deductions:,,,,0.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
6 Sinead KERR / John KERR GBR  33.55  17.01,,,16.54,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.36 1 1 1 1 0 0 1 2,,1,0 1 1,2.66,
2 1S2  2.80  0.29 0 1 1 1 1 0 1 1,,1,0 1 0,3.09,
3 1S3  1.60  0.36 0 1 0 1 1 0 1 2,,2,1 1 1,1.96,
4 2S1  2.80  0.30 0 1 1 0 0 0 1 1,,1,1 1 0,3.10,
5 2S2  3.50  0.20 0 0 0 1 0 0 1 1,,1,0 0 0,3.70,
6 2S3  2.00  0.50 1 1 1 1 0 0 1 2,,2,1 0 0,2.50,
15.00,,,,17.01,
Program Components Factor,,,,,
Skating Skills  0.75 5.75 6.75 7.00 6.75 6.75 6.25 6.50 7.25,,6.75,6.50 6.50 6.50,6.61,
Timing  0.75 6.00 6.50 6.75 6.50 6.50 6.25 6.50 7.00,,6.50,6.50 6.00 6.50,6.50,
Performance / Execution  0.50 5.75 6.50 7.00 6.75 6.75 6.50 6.75 6.75,,6.75,6.50 6.25 6.75,6.68,
Interpretation  0.50 6.25 6.75 6.75 7.00 6.75 6.50 6.50 7.00,,6.75,6.75 6.50 6.75,6.71,
Judges Total Program Component Score (factored),,,,16.54,
Deductions:,,,,0.00,
ISU European Figure Skating Championships,,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
7 Alexandra ZARETSKI / Roman ZARETSKI ISR  33.12  17.17,,,15.95,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.36 1 1 0 1 0 1 1 1,,0,0 0 1,2.66,
2 1S2  2.80  0.21 0 Info0 0 0 0 1 1 2,,1,1 0 Info 0,3.01,Info
3 1S3  1.60  0.50 1 0 0 1 1 1 2 2,,1,0 0 1,2.10,
4 2S1  2.80  0.30 0 1 1 0 0 1 0 1,,0,0 0 1,3.10,
5 2S2  3.50  0.30 0 0 1 0 0 0 1 1,,0,1 0 0,3.80,
6 2S3  2.00  0.50 0 0 1 1 0 1 1 2,,0,0 0 1,2.50,
15.00,,,,17.17,
Program Components Factor,,,,,
Skating Skills  0.75 5.75 6.00 7.00 6.50 6.00 6.75 6.25 6.75,,6.50,6.25 6.00 6.50,6.43,
Timing  0.75 5.50 5.50 7.25 6.00 6.25 6.25 6.25 6.25,,5.50,5.75 5.50 6.25,6.14,
Performance / Execution  0.50 6.25 5.75 7.00 6.50 6.00 6.75 6.50 6.50,,6.25,6.25 5.75 7.00,6.54,
Interpretation  0.50 6.25 5.75 7.00 6.50 6.25 6.75 6.50 6.50,,6.50,6.00 5.75 6.75,6.50,
Judges Total Program Component Score (factored),,,,15.95,
Deductions:,,,,0.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
8 Kristin FRASER / Igor LUKANIN AZE  33.02  16.72,,,16.30,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.43 2 1 0 1 1 0 1 2,,1,0 0 1,2.73,
2 1S2  2.80  0.00 0 0 -1 0 0 0 0 1,,0,0 -1 0,2.80,
3 1S3  1.60  0.29 0 1 0 0 1 1 1 2,,1,0 0 1,1.89,
4 2S1  2.80  0.40 1 1 1 0 0 0 1 1,,0,0 -1 1,3.20,
5 2S2  3.50  0.10 0 0 1 0 0 0 0 1,,0,0 -1 0,3.60,
6 2S3  2.00  0.50 0 1 1 1 1 1 1 2,,1,0 0 0,2.50,
15.00,,,,16.72,
Program Components Factor,,,,,
Skating Skills  0.75 6.75 6.50 7.50 6.00 7.00 6.75 6.00 6.50,,6.50,6.25 5.25 6.75,6.57,
Timing  0.75 6.25 6.50 7.25 6.00 7.25 6.25 5.75 6.25,,6.00,6.00 5.00 6.50,6.36,
Performance / Execution  0.50 6.75 6.50 7.00 5.75 7.00 6.50 6.00 6.75,,6.50,6.25 4.50 7.00,6.61,
Interpretation  0.50 7.00 6.75 7.50 5.75 7.25 6.50 6.00 6.50,,6.50,6.00 4.75 6.75,6.57,
Judges Total Program Component Score (factored),,,,16.30,
Deductions:,,,,0.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
9 Anna ZADOROZHNIUK / Sergei VERBILLO UKR  31.28  16.28,,,15.00,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.29 1 1 1 0 1 0 1 1,,-1,0 0 0,2.59,
2 1S2  2.80  0.00 0 0 0 0 0 0 0 2,,0,0 0 0,2.80,
3 1S3  1.60  0.29 0 0 1 0 1 0 1 2,,0,0 0 1,1.89,
4 2S1  2.80  0.30 1 0 0 0 0 1 1 2,,-1,0 -1 0,3.10,
5 2S2  3.50  0.20 1 0 -1 0 1 0 0 1,,0,0 -1 0,3.70,
6 2S3  2.00  0.20 1 0 0 0 0 0 1 1,,0,0 0 0,2.20,
15.00,,,,16.28,
Program Components Factor,,,,,
Skating Skills  0.75 5.75 5.25 6.50 5.00 6.50 6.25 5.50 6.75,,6.00,5.75 5.25 5.75,6.00,
Timing  0.75 5.75 5.00 6.25 4.50 6.75 6.00 5.50 7.25,,5.25,5.50 4.75 5.25,5.86,
Performance / Execution  0.50 6.00 5.50 6.25 5.25 6.50 6.25 5.75 6.75,,5.75,5.75 5.25 6.00,6.07,
Interpretation  0.50 5.75 5.50 6.50 5.25 6.75 6.50 5.50 7.00,,5.75,6.00 5.00 5.75,6.11,
Judges Total Program Component Score (factored),,,,15.00,
Deductions:,,,,0.00,
ISU European Figure Skating Championships,,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
10 Anna CAPPELLINI / Luca LANOTTE ITA  30.97  15.84,,,15.13,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.21 0 0 1 0 1 0 1 1,,1,0 0 0,2.51,
2 1S2  2.80  0.14 0 Info0 0 1 0 0 0 1,,0,1 0 Info 0,2.94,Info
3 1S3  1.60  0.29 1 0 0 1 0 0 1 1,,1,0 1 1,1.89,
4 2S1  2.80  0.00 0 0 -1 0 0 0 1 0,,0,0 0 0,2.80,
5 2S2  3.50  0.00 0 0 0 0 1 0 0 0,,0,0 0 0,3.50,
6 2S3  2.00  0.20 0 0 0 0 1 0 1 1,,1,0 1 0,2.20,
15.00,,,,15.84,
Program Components Factor,,,,,
Skating Skills  0.75 5.75 5.50 6.00 6.00 6.50 6.00 6.00 6.25,,6.25,6.00 5.75 5.75,6.00,
Timing  0.75 5.50 5.25 6.00 6.00 6.50 6.00 5.75 6.50,,6.00,5.75 5.50 5.75,5.96,
Performance / Execution  0.50 6.00 5.50 6.00 5.75 6.75 6.25 6.50 6.50,,6.00,6.00 6.25 6.00,6.18,
Interpretation  0.50 5.75 5.25 5.75 6.25 6.50 6.25 6.25 6.75,,6.00,6.00 5.75 6.00,6.14,
Judges Total Program Component Score (factored),,,,15.13,
Deductions:,,,,0.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
11 Pernelle CARRON / Mathieu JOST FRA  30.15  15.94,,,14.21,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.21 0 0 1 0 0 0 0 1,,0,1 0 1,2.51,
2 1S2  2.80  0.14 0 0 1 0 1 0 0 1,,0,0 1 0,2.94,
3 1S3  1.60  0.29 0 0 1 1 0 1 1 1,,1,0 1 0,1.89,
4 2S1  2.80  0.00 0 0 0 0 1 0 0 0,,0,0 0 -1,2.80,
5 2S2  3.50  0.00 0 0 0 0 0 0 1 0,,0,0 0 0,3.50,
6 2S3  2.00  0.30 0 0 1 1 0 0 1 1,,1,0 1 0,2.30,
15.00,,,,15.94,
Program Components Factor,,,,,
Skating Skills  0.75 4.50 5.25 6.00 6.00 6.25 6.25 6.00 4.75,,6.50,5.75 6.00 5.25,5.71,
Timing  0.75 4.25 4.75 5.75 5.50 6.25 6.00 6.25 4.50,,6.25,5.75 5.25 5.00,5.54,
Performance / Execution  0.50 4.50 5.00 5.75 6.00 6.00 6.25 6.50 4.75,,6.50,5.75 5.75 5.25,5.68,
Interpretation  0.50 5.00 5.00 6.00 6.25 6.25 6.25 6.25 5.00,,6.50,6.00 6.00 5.25,5.86,
Judges Total Program Component Score (factored),,,,14.21,
Deductions:,,,,0.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
12 Ekaterina RUBLEVA / Ivan SHEFER RUS  29.18  15.08,,,14.10,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.07 0 0 -1 0 -1 0 0 2,,-1,1 -1 1,2.37,
2 1S2  2.80  0.00 0 0 0 0 0 0 0 2,,-1,0 0 0,2.80,
3 1S3  1.60  0.21 0 0 0 1 0 1 1 2,,-1,0 0 0,1.81,
4 2S1  2.80 -0.40 -1 0 -2 -1 -1 0 0 1,,-1,0 -1 -1,2.40,
5 2S2  3.50  0.00 0 0 -1 0 0 0 0 1,,-1,0 -1 0,3.50,
6 2S3  2.00  0.20 0 0 0 0 0 1 1 2,,-1,0 0 0,2.20,
15.00,,,,15.08,
Program Components Factor,,,,,
Skating Skills  0.75 5.00 4.75 5.50 5.75 5.75 5.75 5.25 7.00,,5.50,5.75 5.00 5.75,5.64,
Timing  0.75 5.00 4.50 5.25 5.25 6.00 5.75 4.50 6.75,,5.25,5.50 5.00 5.50,5.46,
Performance / Execution  0.50 5.50 5.00 5.25 5.50 6.00 6.00 5.50 7.25,,5.75,5.75 5.50 5.50,5.68,
Interpretation  0.50 5.75 4.75 5.50 5.75 6.00 6.25 5.50 7.00,,5.50,6.00 5.75 5.75,5.86,
Judges Total Program Component Score (factored),,,,14.10,
Deductions:,,,,0.00,
ISU European Figure Skating Championships,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Total Total,,Total,Total,
NOC Segment Element,,Program  Component,Deductions,
Rank Name,,,,
Code Score Score,,Score (factored),,
"= +",,+,-,
13 Alla BEKNAZAROVA / Vladimir ZUEV UKR  28.90  15.07,,13.83,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.30  0.07 -1 0 -1 0 0 0 1 1,,-1 1 0 0,2.37,
2 1S2  2.80 -0.07 0 Info-1 -1 -1 1 -1 0 1,,0 0 0 Info 0,2.73,Info
3 1S3  1.60  0.07 0 0 0 1 0 0 1 0,,0 0 0 0,1.67,
4 2S1  2.80  0.20 0 0 -1 0 0 0 1 1,,-1 1 0 0,3.00,
5 2S2  3.50 -0.20 0 0 -1 -1 1 -1 0 0,,0 0 0 0,3.30,
6 2S3  2.00  0.00 0 0 0 0 0 -1 1 0,,0 0 0 0,2.00,
15.00,,,15.07,
Program Components Factor,,,,
Skating Skills  0.75 5.00 5.00 5.00 5.50 6.25 5.75 5.50 6.50,,5.25 5.75 4.50 5.50,5.61,
Timing  0.75 5.00 4.50 4.50 5.00 6.50 5.25 5.00 6.50,,5.00 5.50 4.25 5.25,5.36,
Performance / Execution  0.50 5.25 4.75 4.75 5.25 6.25 5.50 5.50 6.25,,5.25 6.00 4.50 5.50,5.61,
Interpretation  0.50 5.00 4.75 4.75 5.50 6.25 5.50 5.25 6.75,,5.25 6.00 4.25 5.50,5.57,
Judges Total Program Component Score (factored),,,13.83,
Deductions:,,,0.00,
Total Total,,Total,Total,
NOC Segment Element,,Program  Component,Deductions,
Rank Name,,,,
Code Score Score,,Score (factored),,
"= +",,+,-,
14 Katherine COPELY / Deividas STAGNIUNAS LTU  28.81  15.28,,13.53,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.30  0.07 0 1 0 0 -1 0 1 2,,-1 0 0 0,2.37,
2 1S2  2.80  0.00 1 1 -1 -1 0 -1 1 1,,-1 0 -1 0,2.80,
3 1S3  1.60  0.21 0 0 1 0 0 0 1 1,,-1 0 0 1,1.81,
4 2S1  2.80  0.10 1 1 0 0 0 0 0 2,,-1 -1 0 0,2.90,
5 2S2  3.50 -0.30 0 0 -1 0 -1 -1 0 1,,-1 -1 -1 0,3.20,
6 2S3  2.00  0.20 0 0 1 0 0 0 1 1,,-1 0 -1 0,2.20,
15.00,,,15.28,
Program Components Factor,,,,
Skating Skills  0.75 5.50 5.75 5.50 5.25 5.00 6.00 5.50 4.75,,4.75 5.50 4.75 5.75,5.43,
Timing  0.75 5.25 5.50 5.75 5.25 5.25 5.25 5.25 5.00,,4.50 4.75 4.25 5.50,5.25,
Performance / Execution  0.50 6.00 6.00 5.75 5.00 5.25 5.75 5.75 4.50,,5.00 5.25 4.50 6.00,5.54,
Interpretation  0.50 5.50 5.75 5.50 5.00 5.25 6.00 5.75 4.75,,4.75 5.50 4.25 6.00,5.50,
Judges Total Program Component Score (factored),,,13.53,
Deductions:,,,0.00,
Total Total,,Total,Total,
NOC Segment Element,,Program  Component,Deductions,
Rank Name,,,,
Code Score Score,,Score (factored),,
"= +",,+,-,
15 Barbora SILNA / Dmitri MATSJUK AUT  26.44  14.67,,11.77,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.30  0.14 1 0 1 0 0 0 0 1,,-1 0 0 0,2.44,
2 1S2  2.80 -0.07 0 -1 0 0 -1 -1 0 1,,-1 0 0 0,2.73,
3 1S3  1.60  0.00 0 0 1 0 0 0 0 -1,,-1 0 0 0,1.60,
4 2S1  2.80  0.00 0 0 0 -1 0 0 0 0,,-1 0 0 0,2.80,
5 2S2  3.50 -0.30 0 0 0 0 -1 -1 -1 0,,-2 -1 -1 0,3.20,
6 2S3  2.00 -0.10 0 0 0 -1 0 0 0 -1,,-1 0 0 0,1.90,
15.00,,,14.67,
Program Components Factor,,,,
Skating Skills  0.75 4.75 4.75 5.75 4.50 4.75 5.00 4.00 4.00,,4.00 4.75 4.50 4.75,4.64,
Timing  0.75 4.50 4.25 5.50 4.25 5.00 4.75 4.25 4.25,,3.75 4.50 4.75 4.75,4.57,
Performance / Execution  0.50 5.00 4.50 5.50 4.50 4.75 5.25 4.50 3.75,,4.00 4.75 4.50 5.00,4.82,
Interpretation  0.50 5.25 4.50 5.50 4.75 5.00 5.25 4.50 4.25,,4.00 4.75 4.75 4.75,4.89,
Judges Total Program Component Score (factored),,,11.77,
Deductions:,,,0.00,
ISU European Figure Skating Championships,,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
16 Christina BEIER / William BEIER GER  25.97  14.20,,,11.77,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.00 0 0 0 0 0 0 0 1,,0,0 0 0,2.30,
2 1S2  2.80 -0.14 0 Info-1 -1 0 0 -1 0 0,,0,0 0 Info -1,2.66,Info
3 1S3  1.60  0.14 0 0 1 0 1 0 0 1,,0,0 0 -1,1.74,
4 2S1  2.80 -0.30 0 1 -1 0 -1 0 0 0,,0,-1 0 -1,2.50,
5 2S2  3.50 -0.50 -1 0 0 0 -1 -1 -1 1,,0,-1 0 -1,3.00,
6 2S3  2.00  0.00 0 0 0 0 0 0 0 1,,0,0 0 0,2.00,
15.00,,,,14.20,
Program Components Factor,,,,,
Skating Skills  0.75 4.50 4.75 5.00 5.75 5.50 5.00 4.00 4.50,,6.00,5.25 5.25 5.00,4.96,
Timing  0.75 4.25 4.50 4.50 5.00 5.25 4.00 3.75 4.25,,4.50,4.50 4.75 4.25,4.39,
Performance / Execution  0.50 4.50 5.00 4.75 5.50 5.25 4.50 4.50 4.50,,6.00,5.00 5.50 5.00,4.79,
Interpretation  0.50 4.25 4.75 4.50 5.50 5.25 4.50 4.25 4.50,,6.25,5.00 5.50 5.00,4.71,
Judges Total Program Component Score (factored),,,,11.77,
Deductions:,,,,0.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
17 Anastasia GREBENKINA / Vazgen AZROJAN ARM  25.41  13.81,,,12.60,1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30  0.14 0 0 0 0 0 0 1 1,,0,0 1 1,2.44,
2 1S2  2.80  0.00 0 0 0 -1 0 0 0 0,,0,0 0 0,2.80,
3 1S3  1.60 -1.43 -3 -3 -3 -3 -2 -3 -3 -3,,-3,-3 -3 -2,0.17,
4 2S1  2.80  0.10 0 0 0 0 1 0 1 0,,-1,0 0 0,2.90,
5 2S2  3.50  0.00 1 0 0 -1 0 0 0 0,,-1,0 0 0,3.50,
6 2S3  2.00  0.00 0 0 0 0 0 0 1 -1,,-1,0 0 0,2.00,
15.00,,,,13.81,
Program Components Factor,,,,,
Skating Skills  0.75 4.00 4.50 5.00 4.75 5.50 5.75 5.00 3.50,,4.75,5.50 4.50 5.25,5.00,
Timing  0.75 4.00 4.00 5.25 4.50 6.00 5.50 6.00 4.00,,4.50,5.00 5.50 5.25,5.07,
Performance / Execution  0.50 5.00 4.50 4.50 4.00 5.75 5.50 5.50 4.00,,4.50,5.25 5.00 5.00,4.96,
Interpretation  0.50 4.75 4.75 4.50 4.75 6.00 5.75 5.75 4.25,,4.75,5.25 5.25 5.25,5.14,
Judges Total Program Component Score (factored),,,,12.60,
Deductions: Falls: -1.00,,,,-1.00,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
18 Kamila HAJKOVA / David VINCOUR CZE  24.88  13.60,,,11.28,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 1S1  2.30 -0.14 0 0 -1 -1 0 0 0 1,,-2,-1 0 0,2.16,
2 1S2  2.80 -0.29 0 -1 -1 -1 -1 -1 0 1,,-2,0 -1 -1,2.51,
3 1S3  1.60 -0.07 -1 0 0 0 0 -1 0 1,,-1,0 0 0,1.53,
4 2S1  2.80 -0.30 0 -1 0 0 0 -1 -1 0,,-2,-1 -1 -1,2.50,
5 2S2  3.50 -0.40 -1 -1 -1 -1 0 -1 0 1,,-2,0 -1 -1,3.10,
6 2S3  2.00 -0.20 0 0 0 -1 -1 0 0 1,,-2,0 0 -1,1.80,
15.00,,,,13.60,
Program Components Factor,,,,,
Skating Skills  0.75 4.25 4.25 4.00 4.25 5.00 4.75 4.50 4.50,,4.00,4.75 4.25 5.00,4.57,
Timing  0.75 4.00 4.00 4.00 4.00 5.25 4.50 4.25 4.25,,4.00,4.25 4.25 4.75,4.29,
Performance / Execution  0.50 4.50 4.50 4.25 4.00 5.25 4.50 4.75 4.50,,4.25,4.75 4.75 5.25,4.64,
