HomeSense Skate Canada International,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
HomeSense Skate Canada International,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Total Total,,,Total,Total
NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,
Code Score Score,,,Score (factored),
"= +",,,+,-
4 Pernelle CARRON / Mathieu JOST FRA  28.27  15.16,,,13.11,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1S1  2.30  0.00 0 1 -1 1 0 0 -1 0,,1,0 - -,2.30
2 1S2  2.80  0.10 -1 1 0 1 0 1 -1 0,,1,1 - -,2.90
3 1S3  1.60  0.20 0 0 0 1 1 1 0 1,,0,0 - -,1.80
4 2S1  2.80  0.00 0 1 -1 1 0 0 -1 0,,0,0 - -,2.80
5 2S2  3.50 -0.28 -1 0 1 0 0 0 -1 0,,0,-1 - -,3.22
6 2S3  2.00  0.14 0 0 0 1 1 1 0 0,,0,0 - -,2.14
15.00,,,,15.16
Program Components Factor,,,,
Skating Skills  0.75 5.25 5.75 5.00 6.50 5.75 5.75 5.25 5.50,,5.25,4.50 - -,5.50
Timing  0.75 4.75 5.25 4.75 5.50 5.25 4.75 5.50 5.00,,4.75,4.50 - -,5.00
Performance / Execution  0.50 5.00 5.75 5.00 6.25 5.50 5.50 5.00 5.00,,5.00,4.50 - -,5.20
Interpretation  0.50 5.50 5.50 5.25 6.25 5.25 6.00 5.25 4.50,,5.00,4.75 - -,5.25
Judges Total Program Component Score (factored),,,,13.11
Deductions:,,,,0.00
Total Total,,,Total,Total
NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,
Code Score Score,,,Score (factored),
"= +",,,+,-
5 Julia ZLOBINA / Alexei SITNIKOV RUS  26.75  14.48,,,12.27,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1S1  2.30 -0.20 -1 0 -1 0 0 -1 1 0,,-1,-1 - -,2.10
2 1S2  2.80 -0.20 -1 -1 0 -1 0 -1 1 0,,0,0 - -,2.60
3 1S3  1.60  0.30 0 -1 0 0 1 1 1 1,,0,0 - -,1.90
4 2S1  2.80  0.00 -1 0 -1 0 0 0 0 0,,0,0 - -,2.80
5 2S2  3.50 -0.42 -1 -1 0 -1 0 -1 1 0,,0,-1 - -,3.08
6 2S3  2.00  0.00 0 -1 0 0 1 0 1 0,,0,-1 - -,2.00
15.00,,,,14.48
Program Components Factor,,,,
Skating Skills  0.75 4.75 3.75 5.00 4.00 5.25 5.25 6.25 5.25,,4.50,5.25 - -,5.15
Timing  0.75 4.25 3.75 4.50 3.75 5.00 3.50 6.50 5.00,,4.00,4.50 - -,4.50
Performance / Execution  0.50 4.50 4.25 4.75 4.75 5.25 4.75 6.25 5.50,,4.25,4.50 - -,4.90
Interpretation  0.50 5.00 4.00 5.00 4.25 5.25 4.75 6.50 5.75,,4.50,5.00 - -,5.15
Judges Total Program Component Score (factored),,,,12.27
Deductions:,,,,0.00
Total Total,,,Total,Total
NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,
Code Score Score,,,Score (factored),
"= +",,,+,-
6 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  25.72  12.34,,,13.38,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1S1  2.30  0.00 0 0 1 -1 1 0 0 0,,1,0 - -,2.30
2 1S2  2.80 -0.10 0 -1 1 0 1 0 0 0,,0,-1 - -,2.70
3 1S3  1.60  0.40 1 0 0 0 1 1 1 1,,1,-1 - -,2.00
4 2S1  2.80 -0.28 0 -1 0 -1 0 -1 -1 0,,0,0 - -,2.52
5 2S2  3.50 -1.50 -2 -2 -1 -2 -2 -2 -2 -1,,-1,-2 - -,2.00
6 2S3  2.00 -1.18 0 -2 0 -2 -1 -2 -2 -2,,-1,-3 - -,0.82
15.00,,,,12.34
Program Components Factor,,,,
Skating Skills  0.75 6.00 4.75 6.25 4.50 6.25 5.75 6.00 6.00,,5.50,5.00 - -,5.75
Timing  0.75 5.50 4.25 5.75 4.50 5.75 4.00 4.75 6.00,,5.00,4.50 - -,4.95
Performance / Execution  0.50 5.75 4.50 6.00 4.25 5.75 4.75 5.00 5.75,,4.75,4.50 - -,5.15
Interpretation  0.50 6.25 4.50 6.00 4.75 6.00 5.25 5.75 6.25,,5.25,4.25 - -,5.55
Judges Total Program Component Score (factored),,,,13.38
Deductions:,,,,0.00
HomeSense Skate Canada International,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Total Total,,,Total,Total
NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,
Code Score Score,,,Score (factored),
"= +",,,+,-
7 Allie HANN-McCURDY / Michael CORENO CAN  25.51  13.66,,,11.85,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1S1  2.30 -0.10 -1 -1 1 1 0 1 0 -1,,0,1 - -,2.20
2 1S2  2.80 -0.30 -1 -1 0 0 -1 0 -1 0,,-1,0 - -,2.50
3 1S3  1.60 -0.10 0 0 -1 0 -1 1 0 -1,,0,0 - -,1.50
4 2S1  2.80 -0.14 -1 0 0 0 0 0 0 -1,,0,1 - -,2.66
5 2S2  3.50 -0.56 -1 -1 -1 -1 -1 -1 0 -1,,0,0 - -,2.94
6 2S3  2.00 -0.14 0 -1 0 0 0 0 1 -1,,0,0 - -,1.86
15.00,,,,13.66
Program Components Factor,,,,
Skating Skills  0.75 4.25 4.25 5.00 4.25 4.25 5.25 5.50 4.25,,4.50,6.00 - -,4.70
Timing  0.75 3.75 4.50 4.75 5.25 4.00 4.50 5.50 4.75,,4.25,5.75 - -,4.65
Performance / Execution  0.50 4.00 4.00 5.25 4.50 4.25 6.00 5.50 4.00,,4.00,5.75 - -,4.70
Interpretation  0.50 4.75 4.50 5.25 4.75 4.25 5.25 5.75 4.50,,4.25,6.25 - -,4.95
Judges Total Program Component Score (factored),,,,11.85
Deductions:,,,,0.00
Total Total,,,Total,Total
NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,
Code Score Score,,,Score (factored),
"= +",,,+,-
8 Kaitlyn WEAVER / Andrew POJE CAN  25.07  13.66,,,11.41,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1S1  2.30  0.00 -1 0 0 0 0 0 1 0,,1,0 - -,2.30
2 1S2  2.80 -0.50 -1 -1 0 -1 -1 -1 -1 -1,,1,-1 - -,2.30
3 1S3  1.60  0.00 0 -1 1 0 0 0 0 0,,0,0 - -,1.60
4 2S1  2.80  0.00 0 0 0 0 0 0 0 0,,1,-1 - -,2.80
5 2S2  3.50 -0.70 -1 -1 -1 -1 -1 -1 -1 -1,,0,-1 - -,2.80
6 2S3  2.00 -0.14 0 -1 0 0 -1 0 0 0,,0,0 - -,1.86
15.00,,,,13.66
Program Components Factor,,,,
Skating Skills  0.75 4.75 4.50 5.25 4.75 4.75 5.25 6.00 4.75,,5.00,4.75 - -,4.85
Timing  0.75 4.25 4.00 5.00 5.25 4.25 4.00 6.00 4.25,,4.50,4.50 - -,4.25
Performance / Execution  0.50 4.75 4.25 5.25 6.00 4.25 4.75 5.75 4.50,,5.00,4.25 - -,4.50
Interpretation  0.50 5.25 4.50 5.25 5.50 4.25 4.75 5.75 4.50,,5.00,4.25 - -,4.65
Judges Total Program Component Score (factored),,,,11.41
Deductions:,,,,0.00
Total Total,,,Total,Total
NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,
Code Score Score,,,Score (factored),
"= +",,,+,-
9 Nelli ZHIGANSHINA / Alexander GAZSI GER  24.44  12.82,,,11.62,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1S1  2.30  0.00 0 0 0 0 0 0 0 0,,0,0 - -,2.30
2 1S2  2.80 -0.50 -1 0 -1 -1 -1 -1 -1 -1,,0,-1 - -,2.30
3 1S3  1.60  0.00 0 0 -1 0 0 0 0 0,,0,0 - -,1.60
4 2S1  2.80 -0.42 0 0 0 -1 -1 -1 0 -1,,0,-1 - -,2.38
5 2S2  3.50 -0.70 -1 -1 -1 -1 -1 -2 -1 -1,,-1,-1 - -,2.80
6 2S3  2.00 -0.56 0 -1 -1 -1 0 -1 -1 -1,,0,-1 - -,1.44
15.00,,,,12.82
Program Components Factor,,,,
Skating Skills  0.75 4.75 4.50 4.75 4.50 4.50 5.25 5.50 4.50,,4.75,5.00 - -,4.80
Timing  0.75 4.50 4.25 4.25 4.00 4.00 3.50 5.00 4.25,,4.25,4.25 - -,4.25
Performance / Execution  0.50 4.75 5.00 4.75 5.00 4.50 4.50 5.50 4.75,,4.50,4.75 - -,4.75
Interpretation  0.50 5.25 5.00 4.75 4.75 4.50 4.75 5.25 5.00,,4.50,4.50 - -,4.90
Judges Total Program Component Score (factored),,,,11.62
Deductions:,,,,0.00
HomeSense Skate Canada International,,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Total Total,,,Total,Total
NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,
Code Score Score,,,Score (factored),
"=",+,,+,-
10 Carolina HERMANN / Daniel HERMANN GER  22.46  12.10,,,10.36,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1S1  2.30 -0.50 -1 -1 0 0 -1 -1 -1,-1,0,-1 - -,1.80
2 1S2  2.80 -0.60 -1 -1 0 -2 -1 -2 0,-1,0,-2 - -,2.20
3 1S3  1.60 -0.10 -1 0 0 0 0 0 0,0,-1,-1 - -,1.50
4 2S1  2.80 -0.70 -1 0 0 0 -1 -1 -1,-1,0,-1 - -,2.10
5 2S2  3.50 -0.86 -2 -1 -1 -1 -1 -2 -1,-1,0,-1 - -,2.64
6 2S3  2.00 -0.14 0 0 0 0 -1 0 0,0,-1,-1 - -,1.86
15.00,,,,12.10
Program Components Factor,,,,
Skating Skills  0.75 3.75 4.00 5.00 3.75 4.00 4.75 5.25,4.50,4.50,4.25 - -,4.30
Timing  0.75 3.50 3.75 5.00 3.50 3.50 3.00 5.50,4.00,4.00,4.25 - -,3.80
Performance / Execution  0.50 4.00 4.25 5.25 4.25 4.25 4.25 5.50,4.50,4.25,3.75 - -,4.25
Interpretation  0.50 4.50 4.50 5.00 4.00 4.00 3.75 5.25,4.75,4.25,3.75 - -,4.30
Judges Total Program Component Score (factored),,,,10.36
Deductions:,,,,0.00
Printed: 02/11/2007 15:30:27,,,,
