LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
8 SpSt4 3.4 0.86,1 1 1 1 0 2 1 1,,1 0 1 1,4.26
9 2A+3S+SEQ 6.8x -0.43,-1 -1 0 0 -1 0 0 0,,0 0 0 -1,6.37
10 2S 1.4x -1.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,0.40
11 FSSp2 2.0 -0.60,-2 -2 -2 -2 -2 -3 -2 -1,,-2 -2 -2 -2,1.40
12 SlSt3 3.1 0.07,-1 0 0 1 0 1 1 0,,0 1 0 0,3.17
13 CCoSp3 3.0 0.07,-2 0 0 2 0 1 0 0,,0 0 0 1,3.07
53.9,,,,54.32
Program Components Factor,,,,
Skating Skills 1.60,7.50 7.50 7.25 7.50 7.50 7.75 7.00 7.75,,7.50 7.50 7.75 7.50,7.50
Transition / Linking Footwork 1.60,7.00 7.00 7.00 7.00 7.25 7.50 6.50 7.50,,7.50 7.25 7.25 6.50,7.14
Performance / Execution 1.60,7.25 7.00 7.25 7.50 7.25 7.75 7.00 7.75,,7.75 7.50 7.50 7.00,7.36
Choreography / Composition 1.60,7.50 7.25 7.25 7.50 7.50 8.00 7.25 8.00,,8.00 7.50 7.50 7.00,7.50
Interpretation 1.60,7.25 7.50 7.25 7.25 7.50 8.00 7.00 7.75,,8.00 7.50 7.25 7.00,7.43
Judges Total Program Component Score (factored),,,,59.09
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Sarah MEIER,SUI 106.29 52.17,,54.12,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T+SEQ 5.8 -2.00,-2 -2 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,3.80
2 2F+2T 3.0 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.00
3 3F 5.5 0.00,0 0 0 1 -1 0 0 0,,0 0 1 0,5.50
4 CCoSp4 3.5 0.00,0 1 0 0 0 0 1 0,,0 0 0 0,3.50
5 LSp3 1.8 0.43,1 0 0 1 1 1 1 1,,1 1 1 1,2.23
6 3Lz 6.6x 0.71,0 0 1 1 1 0 0 -1,,1 1 1 1,7.31
7 3T 4.4x 0.14,0 0 1 1 0 0 0 0,,0 0 0 0,4.54
8 SpSt3 3.1 0.07,0 1 0 0 0 0 0 0,,0 0 0 1,3.17
9 2A 3.6x 0.29,0 0 0 1 0 0 0 0,,0 1 0 1,3.89
10 FSSp3 2.3 0.29,-1 1 0 1 0 0 0 0,,1 1 0 1,2.59
11 SlSt3 3.1 0.00,0 1 0 0 0 0 0 0,,0 0 0 0,3.10
12 3S+2T 6.4x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,6.40
13 CoSp4 3.0 0.14,0 1 0 1 0 0 0 0,,0 0 1 1,3.14
52.1,,,,52.17
Program Components Factor,,,,
Skating Skills 1.60,7.25 7.25 7.00 7.25 6.75 7.00 6.00 6.50,,6.75 6.50 7.25 7.75,6.96
Transition / Linking Footwork 1.60,6.75 6.75 6.50 6.50 6.25 6.75 5.75 6.00,,6.50 6.25 6.50 7.25,6.50
Performance / Execution 1.60,7.00 6.75 6.75 7.00 6.50 7.00 6.00 6.25,,6.50 6.50 7.25 7.25,6.71
Choreography / Composition 1.60,7.25 7.25 6.50 7.00 6.75 7.00 6.00 6.25,,6.75 6.50 7.00 7.50,6.86
Interpretation 1.60,7.00 7.00 6.75 7.00 6.75 7.00 6.00 6.00,,6.50 6.50 7.25 7.00,6.79
Judges Total Program Component Score (factored),,,,54.12
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
5 Kiira KORPI,FIN 98.63 50.98,,47.65,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz 6.0 -2.00,-2 -2 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,4.00
2 3F+2T 6.8 -0.14,0 0 0 0 -1 -1 0 0,,0 -1 0 0,6.66
3 CCoSp3 3.0 0.29,1 0 0 1 0 1 0 1,,0 1 0 1,3.29
4 3Lo+2T 6.3 -1.00,-1 -1 -1 -1 -2 -1 -2 -1,,-1 -1 -1 -1,5.30
5 3Lo 5.5x 0.14,1 0 1 0 0 0 0 0,,0 0 0 0,5.64
6 SpSt3 3.1 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.10
7 3S 5.0x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,5.00
8 2A 3.6x 0.29,0 0 1 0 0 0 0 1,,0 0 0 1,3.89
9 LSp3 1.8 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.80
10 CoSp3 2.5 0.00,0 0 0 1 0 0 0 0,,0 0 0 0,2.50
11 3T 4.4x 0.00,0 0 0 0 0 1 0 0,,0 0 0 0,4.40
12 SlSt3 3.1 0.00,0 1 0 0 0 0 0 0,,0 0 0 0,3.10
13 FSSp3 2.3 0.00,0 0 0 0 0 -1 0 -1,,0 0 0 0,2.30
53.4,,,,50.98
Program Components Factor,,,,
Skating Skills 1.60,6.50 6.00 6.00 6.50 5.50 6.00 5.75 5.50,,6.50 6.00 6.00 6.50,6.14
Transition / Linking Footwork 1.60,6.25 5.50 5.75 5.75 5.25 5.75 5.00 5.25,,6.25 5.50 5.75 6.00,5.71
Performance / Execution 1.60,6.25 5.75 6.00 6.50 5.50 6.00 5.25 5.50,,6.50 5.75 6.50 6.25,6.00
Choreography / Composition 1.60,6.50 5.75 5.75 6.25 5.50 6.00 5.50 5.25,,6.50 5.75 6.25 6.50,6.00
Interpretation 1.60,6.50 5.75 5.75 6.25 5.25 6.00 5.25 5.50,,6.75 5.75 6.00 6.00,5.93
Judges Total Program Component Score (factored),,,,47.65
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
6 Elene GEDEVANISHVILI,GEO 93.08 44.98,,48.10,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2A+3T 7.3 -0.57,0 -2 0 0 0 0 -1 -1,,-1 -1 -1 -1,6.73
2 3Lz+2T 7.3 -2.00,-2 -2 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,5.30
3 FCSp3 2.3 0.10,1 1 0 0 0 0 0 -1,,-1 0 0 1,2.40
4 3F+2T 6.8 -0.43,0 -1 0 0 -1 -1 -1 -2,,0 0 0 -1,6.37
5 3Lz 6.0 -0.14,-1 0 0 0 0 -2 0 0,,-1 0 -1 0,5.86
6 CoSp2 2.1 -0.17,-1 0 0 1 -1 0 -1 -1,,-1 -1 0 0,1.93
7 SpSt2 2.3 0.14,0 0 0 1 0 1 0 1,,0 0 1 1,2.44
8 1S 0.4x -0.09,-1 -1 -1 -1 -2 0 -1 -1,,-1 0 -1 0,0.31
9 1A 0.9x 0.00,-1 0 0 0 0 0 0 0,,0 0 0 0,0.90
10 SlSt2 2.3 0.14,1 0 1 1 0 1 0 0,,0 0 0 0,2.44
11 3T 4.4x 0.00,0 0 0 0 0 -1 0 1,,0 0 0 0,4.40
12 LSp4 2.4 0.07,0 0 0 1 0 1 0 0,,0 0 0 1,2.47
13 CCoSp3 3.0 0.43,1 1 1 1 1 1 0 1,,0 1 0 0,3.43
47.5,,,,44.98
Program Components Factor,,,,
Skating Skills 1.60,6.50 5.75 6.25 6.75 6.50 5.50 5.75 6.75,,5.50 6.00 6.00 5.75,6.21
Transition / Linking Footwork 1.60,6.00 5.50 5.75 6.25 6.25 5.25 5.25 6.50,,5.25 5.50 6.00 5.00,5.79
Performance / Execution 1.60,6.25 5.50 6.00 6.75 6.25 5.50 5.50 6.75,,5.25 5.75 6.50 5.25,5.96
Choreography / Composition 1.60,6.50 6.00 6.25 6.75 6.25 5.75 5.75 6.50,,5.75 5.75 6.50 5.50,6.14
Interpretation 1.60,6.25 5.50 6.00 6.50 6.25 5.50 5.25 6.75,,5.50 5.75 6.25 5.25,5.96
Judges Total Program Component Score (factored),,,,48.10
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
7 Alisa DREI,FIN 91.79 42.36,,49.43,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T+3T 8.0 1.00,1 1 1 1 0 0 2 1,,1 1 1 1,9.00
2 2Lz 1.9 -0.13,-1 0 0 -1 0 -1 -1 0,,-1 -1 -1 0,1.77
3 2Lo 1.5 -0.83,-2 -3 -2 -3 -2 -3 -3 -2,,-3 -3 -3 -3,0.67
4 CoSp3 2.5 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.50
5 2A+3S+SEQ 6.2 0.00,0 0 1 0 0 0 0 0,,0 0 0 0,6.20
6 LSp2 1.5 0.00,-1 0 0 0 0 0 0 1,,0 0 0 0,1.50
7 3F 6.1x 0.00,0 0 0 0 0 -1 0 0,,0 0 0 0,6.10
8 FCSp3 2.3 0.07,0 0 0 0 0 1 0 0,,1 1 0 0,2.37
9 SpSt3 3.1 0.07,0 0 0 0 0 0 0 1,,0 0 0 1,3.17
10 1S 0.4x 0.00,-1 0 0 0 0 0 -1 0,,0 0 0 0,0.40
11 SlSt2 2.3 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.30
12 2A 3.6x 0.14,0 0 1 0 0 0 0 0,,0 0 0 1,3.74
13 CCoSp2 2.5 0.14,1 0 0 0 0 0 0 1,,0 1 0 0,2.64
41.9,,,,42.36
Program Components Factor,,,,
Skating Skills 1.60,6.50 6.00 6.25 6.75 6.50 6.25 6.00 6.25,,6.00 6.25 6.00 6.75,6.36
Transition / Linking Footwork 1.60,6.00 5.25 6.00 6.25 6.00 6.00 5.75 6.00,,5.75 6.00 5.50 6.25,6.00
Performance / Execution 1.60,6.00 5.50 6.25 6.50 6.25 6.00 6.00 6.50,,6.00 5.75 5.75 6.50,6.18
Choreography / Composition 1.60,6.25 5.75 6.00 6.50 6.50 6.25 5.75 6.25,,6.00 6.00 5.75 6.75,6.21
Interpretation 1.60,6.25 5.25 6.00 6.75 6.50 6.25 5.75 6.00,,6.00 5.75 6.00 6.50,6.14
Judges Total Program Component Score (factored),,,,49.43
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
8 Susanna PÖYKIÖ,FIN 88.70 38.30,,50.40,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3S+1Lo 5.0 -0.14,0 0 0 0 -1 0 -1 -2,,0 0 0 0,4.86
2 2Lz+2T 3.2 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.20
3 1Lo 0.5 0.00,-1 0 0 0 0 0 -1 0,,0 0 0 0,0.50
4 FCoSp3 2.5 -0.04,0 -1 0 0 0 0 -1 -1,,0 0 0 0,2.46
5 CCoSp2 2.5 0.14,0 1 1 1 0 1 0 0,,0 0 1 0,2.64
6 LSp3 1.8 0.50,1 1 1 1 1 1 1 1,,1 2 2 1,2.30
7 2F 1.9x -0.39,-2 -2 -1 -3 -1 -2 -2 -1,,-1 -1 -2 -1,1.51
8 3S 5.0x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,5.00
9 SlSt2 2.3 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.30
10 2A 3.6x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.60
11 FCSp2 2.0 0.00,0 0 0 0 0 0 0 -1,,0 0 1 0,2.00
12 3T 4.4x 0.43,0 1 1 0 0 0 0 1,,0 1 0 0,4.83
13 SpSt3 3.1 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.10
37.8,,,,38.30
Program Components Factor,,,,
Skating Skills 1.60,5.75 6.75 6.75 6.50 6.50 6.50 6.25 5.75,,6.25 7.00 7.00 6.50,6.43
Transition / Linking Footwork 1.60,5.25 6.25 6.50 5.75 6.25 6.25 5.25 5.50,,6.00 6.50 6.00 6.25,6.07
Performance / Execution 1.60,5.25 6.25 6.75 6.50 6.25 6.50 6.50 5.75,,6.00 6.75 6.25 6.25,6.25
Choreography / Composition 1.60,5.50 6.50 6.75 6.25 6.50 6.75 6.25 5.50,,6.25 6.75 6.25 6.75,6.36
Interpretation 1.60,5.50 6.50 6.75 6.75 6.50 6.75 6.50 5.75,,6.25 6.50 6.50 6.50,6.39
Judges Total Program Component Score (factored),,,,50.40
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
9 Annette DYTRT,GER 83.72 38.86,,45.86,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz 6.0 0.29,1 0 0 1 1 0 0 0,,0 0 1 0,6.29
2 2S 1.3 0.00,0 0 -1 0 0 0 -1 0,,0 0 0 0,1.30
3 3F 5.5 1.00,1 1 1 1 1 0 0 1,,1 1 1 1,6.50
4 FCSp2 2.0 0.14,0 1 0 0 -1 0 0 1,,0 0 0 1,2.14
5 2Lo 1.5 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.50
6 3T+2T 5.8x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,5.80
7 CoSp2 2.1 0.36,0 1 1 1 0 0 0 1,,1 1 1 0,2.46
8 SpSt3 3.1 0.14,0 1 0 0 0 1 0 0,,1 0 0 1,3.24
9 2S 1.4x 0.00,0 0 0 0 0 0 -1 0,,0 0 0 0,1.40
10 2A 3.6x -2.10,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,1.50
11 LSp2 1.5 0.00,0 0 0 0 0 0 0 0,,0 0 1 0,1.50
12 CiSt2 2.3 0.36,1 1 0 1 0 1 0 0,,1 1 0 1,2.66
13 CCoSp2 2.5 0.07,0 0 0 1 0 0 0 0,,0 0 1 1,2.57
38.6,,,,38.86
Program Components Factor,,,,
Skating Skills 1.60,5.75 5.75 6.00 6.75 6.00 5.75 5.75 6.00,,5.75 6.00 6.00 5.75,5.89
Transition / Linking Footwork 1.60,5.25 5.25 5.75 6.25 5.50 5.50 5.75 5.75,,5.50 5.75 5.75 5.50,5.57
Performance / Execution 1.60,5.50 5.50 6.00 6.75 6.00 5.75 5.50 6.25,,5.25 5.75 6.00 5.75,5.82
Choreography / Composition 1.60,5.25 5.75 5.50 6.50 6.00 5.75 6.00 6.00,,5.75 5.75 5.75 5.50,5.75
Interpretation 1.60,5.25 5.50 5.50 6.75 6.00 5.75 5.75 6.00,,5.50 5.75 5.75 5.25,5.64
Judges Total Program Component Score (factored),,,,45.86
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
10 Tugba KARADEMIR,TUR 83.30 44.85,,38.45,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FSSp3 2.3 0.07,0 0 1 0 0 0 0 0,,0 0 0 1,2.37
2 3T+2T+1T 5.7 -1.00,-1 -2 0 0 -1 -2 -2 -1,,-1 -1 -1 -2,4.70
3 2F 1.7 -0.51,-2 -2 0 -2 -2 -2 -2 0,,-2 -2 -2 -2,1.19
4 FCCoSp3 3.0 0.21,1 0 1 0 1 0 0 0,,0 0 0 1,3.21
5 3S 4.5 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,4.50
6 3T+2T 5.8x -0.14,0 0 0 0 0 -1 0 -1,,-1 0 0 0,5.66
7 2A 3.6x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.60
8 CCoSp4 3.5 -0.09,1 0 0 0 -1 -1 0 0,,-1 -1 0 0,3.41
9 3S+COMBO 5.0x -0.29,-1 0 0 0 0 -1 0 -1,,-1 0 -1 0,4.71
10 SpSt3 3.1 0.00,0 0 1 0 0 1 0 0,,0 0 1 0,3.10
11 2A 3.6x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.60
12 SlSt2 2.3 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.30
13 CoSp3 2.5 0.00,0 0 1 0 0 0 0 0,,0 0 0 0,2.50
46.6,,,,44.85
Program Components Factor,,,,
Skating Skills 1.60,5.00 4.75 5.00 5.00 5.25 5.00 4.50 4.75,,5.25 5.00 5.00 4.50,4.96
Transition / Linking Footwork 1.60,4.75 4.00 4.50 4.50 5.00 4.75 4.00 4.50,,4.75 4.75 4.75 4.25,4.57
Performance / Execution 1.60,5.00 4.50 5.00 4.75 5.25 4.75 4.25 4.75,,4.75 4.75 5.00 4.75,4.82
Choreography / Composition 1.60,5.00 4.75 4.75 4.75 5.25 5.00 4.25 5.00,,5.00 4.75 5.00 4.75,4.86
Interpretation 1.60,4.75 4.50 4.75 5.00 5.25 5.00 4.50 4.75,,5.00 4.75 5.00 4.75,4.82
Judges Total Program Component Score (factored),,,,38.45
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
11 Idora HEGEL,CRO 78.52 34.86,,43.66,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Lz 1.9 -0.71,-2 -2 -2 -3 -2 -2 -2 -2,,-3 -3 -2 -2,1.19
2 3Lo+2T 6.3 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,6.30
3 2S+3T+2T+SEQ 4.2 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,4.20
4 CCoSp4 3.5 0.00,0 0 0 0 0 1 0 0,,0 0 0 1,3.50
5 3Lo 5.5x -0.14,0 0 0 0 -1 0 0 0,,-1 0 0 0,5.36
6 SpSt3 3.1 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,3.10
7 1Lz 0.7x -0.03,-1 0 -2 0 -1 0 -1 0,,0 0 -1 0,0.67
8 SlSt2 2.3 0.00,0 0 0 0 0 0 1 0,,0 -1 0 0,2.30
9 2A 3.6x 0.00,0 0 0 1 0 0 0 0,,0 0 0 0,3.60
10 CCoSp2 2.5 0.14,1 0 1 0 0 0 0 -1,,0 0 0 1,2.64
11 FCSp2 2.0 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.00
35.6,,,,34.86
Program Components Factor,,,,
Skating Skills 1.60,6.25 5.25 5.50 6.50 5.50 5.50 5.50 5.50,,5.50 5.50 5.25 5.50,5.61
Transition / Linking Footwork 1.60,5.75 5.00 5.25 6.00 5.25 5.25 5.00 5.25,,5.00 5.25 5.25 5.25,5.29
Performance / Execution 1.60,6.00 5.25 5.25 6.00 5.25 5.50 5.25 5.75,,5.25 5.50 5.25 5.00,5.46
Choreography / Composition 1.60,5.75 5.50 5.25 5.75 5.50 5.75 5.25 5.50,,5.50 5.25 5.00 4.75,5.46
Interpretation 1.60,6.00 5.50 5.25 5.75 5.50 5.75 5.50 5.50,,5.25 5.50 5.50 4.50,5.46
Judges Total Program Component Score (factored),,,,43.66
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
12 Viktoria PAVUK,HUN 76.18 35.77,,41.41,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T+1Lo 7.8 -1.00,-2 -2 0 -1 0 -2 -1 -1,,-1 -1 -2 -1,6.80
2 2Lo 1.5 -1.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,0.50
3 2F 1.7 0.00,-1 0 0 0 0 0 -1 0,,0 0 0 0,1.70
4 CCoSp3 3.0 -0.21,-1 -1 0 0 0 0 -1 -1,,-1 -1 0 -1,2.79
5 1A 0.8 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,0.80
6 3S 4.5 -0.29,-1 0 0 -1 0 -1 0 -1,,0 0 -1 0,4.21
7 3Lz 6.0 -0.57,-2 0 0 -1 -1 -1 0 0,,-1 0 -1 -1,5.43
8 SpSt3 3.1 0.07,1 0 0 0 0 1 0 1,,0 0 0 0,3.17
9 LSp3 1.8 0.07,1 0 0 0 0 0 0 1,,0 0 0 0,1.87
10 2T 1.4x -0.66,-2 -3 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -3,0.74
11 FCSp3 2.3 -0.04,-1 0 0 0 0 0 -1 0,,0 0 0 -1,2.26
12 SlSt2 2.3 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.30
13 FCCoSp4 3.5 -0.30,-1 -1 -1 -1 0 -2 -1 -1,,-1 -1 -1 -2,3.20
39.7,,,,35.77
Program Components Factor,,,,
Skating Skills 1.60,5.75 5.00 5.50 5.25 5.75 5.25 4.50 5.00,,5.25 5.50 5.50 5.50,5.39
Transition / Linking Footwork 1.60,5.50 4.50 5.25 5.00 5.50 5.00 4.00 4.50,,5.00 5.00 5.00 4.75,5.00
