Skating Skills 0.75,7.50 7.50 7.50 8.25 7.50 7.50 7.50 7.75 7.75 7.75 7.75 7.50,,7.64
Timing 0.75,7.50 7.25 7.50 8.00 7.00 7.75 7.50 7.75 7.50 7.50 7.75 7.25,,7.61
Performance / Execution 0.50,7.75 7.25 7.50 8.25 7.50 8.00 7.75 7.50 7.75 8.00 7.50 7.75,,7.79
Interpretation 0.50,7.75 7.50 7.75 8.25 7.50 8.00 8.00 8.00 7.75 8.00 7.25 7.75,,7.89
Judges Total Program Component Score (factored),,,19.29
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
3 Tatiana NAVKA / Roman KOSTOMAROV,RUS 38.21 18.63 19.58,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.21,-1 2 1 1 1 1 0 1 1 -1 0 1,,2.21
2 1S2 1.3 0.59,2 2 2 2 1 2 1 2 2 -1 1 2,,1.89
3 1S3 1.3 0.29,-1 1 2 2 2 2 1 1 0 -1 1 2,,1.59
4 1S4 2.0 0.50,1 2 2 1 1 1 1 1 1 -1 1 2,,2.50
5 2S1 2.6 0.43,1 1 1 0 1 1 0 1 1 -1 1 1,,3.03
6 2S2 1.6 0.57,2 2 2 1 2 1 1 2 0 -1 1 2,,2.17
7 2S3 1.6 0.43,1 1 2 1 1 1 1 1 0 -1 1 2,,2.03
8 2S4 2.6 0.61,1 2 1 0 1 2 2 1 1 -1 1 1,,3.21
15.0,,,18.63
Program Components Factor,,,
Skating Skills 0.75,7.50 8.50 8.50 7.75 8.25 8.50 7.50 7.50 7.75 8.25 7.75 8.50,,7.86
Timing 0.75,7.50 8.25 8.50 7.50 7.50 8.50 7.50 7.50 7.50 8.25 7.50 8.25,,7.71
Performance / Execution 0.50,7.25 8.50 8.75 7.75 7.75 8.75 7.75 7.50 7.75 8.00 7.75 8.75,,7.89
Interpretation 0.50,7.75 8.50 8.75 8.00 8.00 8.75 7.75 7.50 7.75 8.00 7.50 8.50,,7.89
Judges Total Program Component Score (factored),,,19.58
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
4 Isabelle DELOBEL / Olivier SCHOENFELDER,FRA 35.66 17.77 18.89,,1.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.50,1 1 2 1 0 0 1 1 1 1 1 1,,2.50
2 1S2 1.3 0.47,1 1 1 2 0 1 2 2 1 1 2 1,,1.77
3 1S3 1.3 0.47,2 1 1 2 1 1 2 2 1 1 1 1,,1.77
4 1S4 2.0 0.79,2 0 1 2 1 0 1 2 1 2 2 1,,2.79
5 2S1 2.6 -1.30,-2 -2 -3 -2 -2 -2 -2 -2 -2 -2 -1 -2,,1.30
6 2S2 1.6 0.57,2 0 1 2 0 1 2 0 0 1 2 0,,2.17
7 2S3 1.6 0.57,2 0 1 1 1 1 2 1 1 0 1 1,,2.17
8 2S4 2.6 0.70,2 0 0 1 1 0 1 1 1 2 1 1,,3.30
15.0,,,17.77
Program Components Factor,,,
Skating Skills 0.75,7.50 7.50 7.25 8.00 7.25 7.25 7.50 6.75 7.50 8.50 7.50 7.50,,7.54
Timing 0.75,4.00 7.25 7.50 8.00 6.75 7.50 7.75 7.50 7.25 8.25 7.50 7.25,,7.54
Performance / Execution 0.50,7.75 7.00 7.25 7.75 6.25 7.50 7.25 6.75 7.50 8.25 7.25 7.25,,7.46
Interpretation 0.50,8.00 7.00 7.75 8.00 6.50 8.00 7.50 7.00 7.50 8.25 7.25 7.50,,7.68
Judges Total Program Component Score (factored),,,18.89
Deductions: Falls: -1.00,,,-1.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
5 Galit CHAIT / Sergei SAKHNOVSKI,ISR 34.79 17.19 17.60,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.36,2 1 1 0 1 1 0 1 1 0 1 1,,2.36
2 1S2 1.3 0.26,1 2 2 1 0 1 0 1 1 0 1 1,,1.56
3 1S3 1.3 0.26,0 1 1 1 1 1 1 1 1 -1 1 1,,1.56
4 1S4 2.0 0.21,0 1 1 1 1 1 0 0 1 0 0 1,,2.21
5 2S1 2.6 0.34,1 1 1 1 1 1 1 -1 0 0 0 1,,2.94
6 2S2 1.6 0.21,0 1 0 0 0 1 1 0 0 -1 1 1,,1.81
7 2S3 1.6 0.21,0 1 1 1 1 2 0 1 1 0 0 0,,1.81
8 2S4 2.6 0.34,1 1 1 0 1 1 0 -1 1 0 1 1,,2.94
15.0,,,17.19
Program Components Factor,,,
Skating Skills 0.75,6.75 7.75 7.75 6.50 7.50 7.50 6.25 6.00 8.25 7.25 7.25 7.50,,7.00
Timing 0.75,6.50 7.25 7.75 6.50 7.00 8.00 6.50 6.25 8.00 7.00 7.00 7.25,,6.96
Performance / Execution 0.50,6.75 7.50 8.00 6.75 7.50 7.75 6.25 6.25 8.25 7.00 7.25 7.50,,7.04
Interpretation 0.50,7.25 7.75 7.75 6.50 7.25 8.00 6.50 6.75 8.25 7.00 7.25 7.75,,7.21
Judges Total Program Component Score (factored),,,17.60
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
6 Federica FAIELLA / Massimo SCALI,ITA 33.21 16.84 16.37,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.36,2 1 1 1 1 0 0 1 1 -1 1 1,,2.36
2 1S2 1.3 0.30,1 0 1 1 0 1 1 1 1 -1 1 1,,1.60
3 1S3 1.3 0.13,1 0 0 0 0 0 0 1 1 -1 0 1,,1.43
4 1S4 2.0 0.29,1 1 0 1 1 0 0 1 1 0 0 1,,2.29
5 2S1 2.6 0.09,1 1 0 1 1 0 0 0 0 0 0 0,,2.69
6 2S2 1.6 0.36,1 0 1 0 0 0 1 1 1 0 1 1,,1.96
7 2S3 1.6 0.14,1 0 0 0 0 0 0 1 0 -1 0 1,,1.74
8 2S4 2.6 0.17,1 0 0 1 1 0 0 0 1 -1 0 0,,2.77
15.0,,,16.84
Program Components Factor,,,
Skating Skills 0.75,6.75 7.00 6.50 6.50 6.75 6.00 6.75 6.50 6.75 6.25 6.50 6.25,,6.50
Timing 0.75,6.75 6.75 6.25 6.25 6.50 6.25 7.00 6.50 6.50 6.25 6.50 6.25,,6.43
Performance / Execution 0.50,7.25 6.75 6.50 6.50 6.75 6.00 6.50 6.25 6.75 6.50 6.75 6.50,,6.54
Interpretation 0.50,7.50 6.75 6.25 6.75 6.75 6.25 7.00 6.75 7.00 6.50 6.75 6.75,,6.79
Judges Total Program Component Score (factored),,,16.37
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
7 Oksana DOMNINA / Maxim SHABALIN,RUS 32.69 16.17 16.52,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.21,1 0 1 1 1 0 0 1 0 0 0 1,,2.21
2 1S2 1.3 0.17,1 1 1 1 0 1 0 1 0 0 0 1,,1.47
3 1S3 1.3 0.04,0 0 1 0 0 0 0 1 1 -2 -1 1,,1.34
4 1S4 2.0 0.29,1 0 0 1 1 0 0 1 1 -1 0 1,,2.29
5 2S1 2.6 -0.09,0 0 0 1 1 0 -1 0 0 0 -1 0,,2.51
6 2S2 1.6 0.21,1 1 1 1 0 0 0 1 0 -1 0 1,,1.81
7 2S3 1.6 0.00,0 0 0 0 0 0 0 0 1 -2 0 0,,1.60
8 2S4 2.6 0.34,1 1 0 1 1 1 0 1 1 -1 0 0,,2.94
15.0,,,16.17
Program Components Factor,,,
Skating Skills 0.75,6.75 7.00 7.50 7.00 7.00 6.75 6.50 6.50 6.75 6.00 6.50 6.50,,6.61
Timing 0.75,6.50 6.75 7.00 6.75 6.50 7.00 6.50 6.50 6.50 5.75 6.00 6.25,,6.43
Performance / Execution 0.50,6.75 7.25 7.00 7.00 6.75 7.25 6.75 6.50 7.00 5.75 6.50 6.75,,6.75
Interpretation 0.50,6.50 7.00 7.25 7.25 7.00 7.00 7.00 6.50 7.00 6.00 6.25 6.75,,6.71
Judges Total Program Component Score (factored),,,16.52
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
8 Sinead KERR / John KERR,GBR 31.96 16.71 15.25,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.07,1 1 0 0 1 -1 0 1 1 -1 0 0,,2.07
2 1S2 1.3 0.26,1 1 1 1 0 1 1 1 1 0 1 0,,1.56
3 1S3 1.3 0.13,1 0 0 0 1 0 0 1 1 -1 0 1,,1.43
4 1S4 2.0 0.14,1 0 0 1 0 0 0 1 0 0 0 0,,2.14
5 2S1 2.6 0.34,1 0 0 1 1 0 1 1 1 -1 0 0,,2.94
6 2S2 1.6 0.36,1 1 0 1 0 1 1 1 0 -1 1 0,,1.96
7 2S3 1.6 0.07,1 0 -1 0 1 0 0 0 0 -2 1 0,,1.67
8 2S4 2.6 0.34,1 0 0 1 0 0 0 1 0 -1 1 1,,2.94
15.0,,,16.71
Program Components Factor,,,
Skating Skills 0.75,6.25 6.25 6.50 6.75 6.00 5.75 6.25 6.50 6.25 5.75 5.50 5.75,,6.07
Timing 0.75,6.50 6.25 6.00 6.50 5.75 6.00 5.75 6.50 6.00 6.00 5.25 5.25,,6.00
Performance / Execution 0.50,6.50 6.00 6.25 6.75 5.75 6.00 6.50 6.25 6.25 6.00 5.75 5.75,,6.18
Interpretation 0.50,6.50 6.25 6.25 6.75 5.75 6.25 6.50 6.25 6.00 6.00 5.75 6.00,,6.21
Judges Total Program Component Score (factored),,,15.25
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
9 Kristin FRASER / Igor LUKANIN,AZE 30.06 15.21 14.85,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.14,-1 0 1 0 0 0 0 -1 0 -1 0 0,,1.86
2 1S2 1.3 0.09,0 1 1 0 -1 1 0 0 0 0 1 1,,1.39
3 1S3 1.3 0.26,1 0 1 1 0 1 1 0 1 -1 1 1,,1.56
4 1S4 2.0 -0.14,0 0 -1 -1 0 0 -1 -1 0 0 0 0,,1.86
5 2S1 2.6 0.00,-1 0 0 0 0 0 0 0 0 0 0 0,,2.60
6 2S2 1.6 0.00,0 1 0 0 -1 0 0 0 0 0 1 0,,1.60
7 2S3 1.6 0.14,1 1 1 0 0 0 0 0 0 -1 1 1,,1.74
8 2S4 2.6 0.00,0 1 0 0 0 0 0 -1 0 0 0 0,,2.60
15.0,,,15.21
Program Components Factor,,,
Skating Skills 0.75,4.50 6.50 6.50 6.25 5.75 6.25 6.00 5.25 6.25 5.75 6.25 6.00,,5.96
Timing 0.75,4.75 6.25 6.25 6.00 5.50 6.00 5.75 5.25 6.00 5.75 6.25 5.75,,5.79
Performance / Execution 0.50,4.75 6.25 6.50 6.25 5.50 6.50 5.75 5.25 6.25 5.50 6.50 6.25,,5.96
Interpretation 0.50,5.25 6.25 6.25 6.50 5.50 6.25 6.25 5.25 6.50 5.50 6.75 6.50,,6.11
Judges Total Program Component Score (factored),,,14.85
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
10 Jana KHOKHLOVA / Sergei NOVITSKI,RUS 28.64 15.06 13.58,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.29,1 0 1 0 0 1 1 1 0 -1 1 0,,2.29
2 1S2 1.3 0.04,0 1 1 0 -1 0 -1 1 0 0 0 1,,1.34
3 1S3 1.3 -0.04,0 0 0 0 0 0 0 1 -1 -1 -1 1,,1.26
4 1S4 2.0 0.00,1 0 0 0 0 0 0 0 0 0 0 0,,2.00
5 2S1 2.6 -0.09,1 0 0 0 0 0 -1 0 0 -1 0 0,,2.51
6 2S2 1.6 0.07,1 1 0 -1 -1 1 0 1 0 -1 0 0,,1.67
7 2S3 1.6 -0.21,0 0 -1 -1 -1 0 0 0 0 -1 -1 -1,,1.39
8 2S4 2.6 0.00,0 0 0 0 0 1 0 0 0 -1 0 0,,2.60
15.0,,,15.06
Program Components Factor,,,
Skating Skills 0.75,5.75 6.00 6.00 5.75 6.00 5.00 5.75 6.25 5.00 5.25 5.75 5.50,,5.54
Timing 0.75,5.25 5.50 5.75 5.50 5.50 5.25 5.50 6.25 5.00 5.00 5.50 5.00,,5.29
Performance / Execution 0.50,5.25 5.75 5.75 5.50 5.75 5.25 5.75 6.50 5.25 5.25 5.50 5.50,,5.43
Interpretation 0.50,6.00 6.00 6.00 5.75 5.75 5.50 5.50 6.25 5.00 5.00 5.25 5.25,,5.46
Judges Total Program Component Score (factored),,,13.58
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
11 Nathalie PECHALAT / Fabian BOURZAT,FRA 28.63 15.26 13.37,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.07,1 1 0 0 0 0 0 0 0 -1 -1 0,,1.93
2 1S2 1.3 0.04,1 0 1 0 -1 0 1 0 -1 0 0 0,,1.34
3 1S3 1.3 0.00,1 0 0 0 0 0 0 0 0 -1 0 0,,1.30
4 1S4 2.0 0.36,1 1 0 1 0 1 1 0 0 0 1 1,,2.36
5 2S1 2.6 0.00,0 0 0 0 0 1 0 -1 0 0 0 0,,2.60
6 2S2 1.6 0.00,0 1 1 0 -1 0 1 0 -1 0 1 -1,,1.60
7 2S3 1.6 -0.07,0 0 0 0 0 0 0 0 -1 -1 0 0,,1.53
8 2S4 2.6 0.00,0 0 0 0 0 0 0 -1 0 0 0 0,,2.60
15.0,,,15.26
Program Components Factor,,,
Skating Skills 0.75,4.75 5.75 5.50 5.75 5.50 5.00 5.75 5.25 4.50 6.75 5.50 5.25,,5.32
Timing 0.75,4.75 5.50 5.50 5.50 5.00 5.25 5.50 5.25 4.25 6.75 5.50 5.00,,5.25
Performance / Execution 0.50,4.75 5.75 5.50 5.75 5.50 5.25 5.50 5.50 4.75 6.75 5.75 5.50,,5.43
Interpretation 0.50,5.00 5.75 5.75 5.50 5.50 5.25 5.50 5.75 4.75 7.00 5.50 5.50,,5.43
Judges Total Program Component Score (factored),,,13.37
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
12 Christina BEIER / William BEIER,GER 28.62 15.18 13.44,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.14,1 -1 0 1 0 0 1 0 0 0 0 0,,2.14
2 1S2 1.3 0.09,1 0 1 0 0 0 0 0 0 0 1 1,,1.39
3 1S3 1.3 0.04,0 0 0 0 0 0 0 0 1 -1 0 1,,1.34
4 1S4 2.0 0.00,0 0 0 0 0 0 0 0 0 0 0 0,,2.00
5 2S1 2.6 0.00,0 -1 0 0 0 0 0 0 0 -1 1 0,,2.60
6 2S2 1.6 0.07,0 0 1 0 -1 0 1 0 0 0 1 0,,1.67
7 2S3 1.6 -0.07,-1 -1 0 0 0 0 0 0 0 -2 0 1,,1.53
8 2S4 2.6 -0.09,-1 0 0 0 0 0 0 -1 0 0 0 0,,2.51
15.0,,,15.18
Program Components Factor,,,
Skating Skills 0.75,4.75 5.50 5.75 5.75 5.50 5.00 5.75 5.75 5.75 4.75 5.50 5.50,,5.43
Timing 0.75,4.50 5.00 5.50 5.50 5.25 5.00 5.75 5.75 5.50 4.75 5.25 5.25,,5.29
Performance / Execution 0.50,4.50 4.75 5.75 5.50 5.50 5.25 5.75 5.50 5.75 4.75 5.50 5.75,,5.43
Interpretation 0.50,4.75 4.50 5.75 5.75 5.25 5.25 5.50 5.25 5.75 5.00 5.50 5.25,,5.36
Judges Total Program Component Score (factored),,,13.44
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
13 Nora HOFFMANN / Attila ELEK,HUN 27.08 14.30 12.78,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.14,-1 0 0 0 -1 0 0 -2 1 -1 0 0,,1.86
2 1S2 1.3 0.00,0 1 1 1 -1 0 0 -1 0 0 0 0,,1.30
3 1S3 1.3 0.00,-1 0 0 0 0 0 0 0 0 0 0 1,,1.30
4 1S4 2.0 -0.14,0 1 0 0 0 1 0 -1 0 -1 -1 0,,1.86
5 2S1 2.6 -0.26,-1 0 0 0 -1 0 -1 -1 0 -1 0 0,,2.34
6 2S2 1.6 -0.07,-1 0 1 0 -1 0 0 -1 0 0 0 0,,1.53
7 2S3 1.6 0.00,0 0 0 0 0 0 0 0 0 -1 0 0,,1.60
8 2S4 2.6 -0.09,-1 0 -1 0 0 1 0 -1 0 0 0 0,,2.51
15.0,,,14.30
Program Components Factor,,,
Skating Skills 0.75,4.25 5.75 5.75 5.75 5.25 5.25 5.25 5.25 5.50 4.50 5.00 5.50,,5.18
Timing 0.75,3.50 5.75 5.50 5.50 5.00 5.50 5.00 4.75 5.25 4.25 4.75 5.25,,4.96
Performance / Execution 0.50,4.25 6.00 5.75 5.75 5.25 5.75 5.00 5.25 5.50 4.25 4.50 5.50,,5.11
Interpretation 0.50,4.50 6.00 6.00 5.75 5.25 5.50 5.00 5.25 5.75 4.00 4.75 5.75,,5.21
Judges Total Program Component Score (factored),,,12.78
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
14 Anastasia GREBENKINA / Vazgen AZROJAN,ARM 26.25 14.10 12.15,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.21,0 0 -1 0 0 0 -1 -1 0 -1 -1 0,,1.79
2 1S2 1.3 0.00,1 0 0 0 0 0 0 0 0 0 0 0,,1.30
3 1S3 1.3 -0.13,0 0 0 0 0 0 0 -1 0 -2 -1 -1,,1.17
4 1S4 2.0 -0.07,0 0 0 0 0 0 0 -1 0 -1 0 0,,1.93
5 2S1 2.6 -0.26,0 0 -1 0 0 0 -1 -1 -1 0 -1 0,,2.34
6 2S2 1.6 0.00,1 1 0 0 -1 0 0 0 0 0 0 0,,1.60
7 2S3 1.6 -0.14,0 0 -1 0 -2 0 0 0 0 -1 -1 -1,,1.46
8 2S4 2.6 -0.09,1 0 -1 -1 0 1 0 -1 0 -1 0 0,,2.51
15.0,,,14.10
Program Components Factor,,,
Skating Skills 0.75,5.00 5.75 5.00 5.50 5.50 4.75 5.00 4.75 5.25 4.75 4.75 4.75,,4.89
Timing 0.75,4.50 5.75 4.75 5.25 5.25 5.00 4.50 4.50 5.00 4.75 4.50 4.50,,4.68
Performance / Execution 0.50,4.75 6.00 5.25 5.50 5.25 5.00 5.25 4.50 5.25 4.75 4.75 4.75,,4.93
Interpretation 0.50,4.75 6.00 5.00 5.25 5.25 5.25 5.00 4.50 5.25 5.00 4.75 5.00,,5.00
Judges Total Program Component Score (factored),,,12.15
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
15 Julia GOLOVINA / Oleg VOIKO,UKR 24.53 13.15 11.38,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.07,0 -1 0 0 0 0 0 -1 0 -1 0 0,,1.93
2 1S2 1.3 -0.09,-1 0 -1 -1 -1 0 0 0 0 -1 0 0,,1.21
3 1S3 1.3 -0.21,-2 -1 0 0 -1 0 -1 -1 0 -1 -1 -1,,1.09
4 1S4 2.0 -0.21,-1 -1 -1 0 0 -1 0 -1 0 -2 0 0,,1.79
5 2S1 2.6 -0.51,-1 -1 -1 -1 0 0 -1 -1 0 -1 -1 -1,,2.09
6 2S2 1.6 -0.14,0 0 -2 0 -1 0 -1 0 0 -1 -1 0,,1.46
7 2S3 1.6 -0.36,-1 -1 -1 -1 -1 0 0 -1 0 -2 -1 -1,,1.24
8 2S4 2.6 -0.26,-1 0 -1 -1 0 0 0 -1 0 -2 0 0,,2.34
15.0,,,13.15
Program Components Factor,,,
Skating Skills 0.75,3.25 4.25 4.75 4.75 4.50 4.50 4.25 3.75 5.50 5.50 5.25 4.50,,4.64
Timing 0.75,3.00 3.75 4.25 4.25 4.25 4.50 4.00 3.50 5.25 5.25 5.00 4.00,,4.36
Performance / Execution 0.50,3.00 4.00 4.50 4.50 4.50 4.50 4.25 3.25 5.50 5.00 5.50 4.75,,4.54
Interpretation 0.50,3.50 3.75 4.75 4.50 4.25 4.75 4.75 3.50 5.50 5.25 5.25 5.00,,4.71
Judges Total Program Component Score (factored),,,11.38
Deductions:,,,0.00
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
16 Alexandra KAUC / Michal ZYCH,POL 23.74 12.69 11.05,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.21,1 -1 -1 -1 -1 1 -1 0 -1 -1 -1 0,,1.79
2 1S2 1.3 -0.13,-1 0 0 0 0 1 0 0 -1 -1 -1 0,,1.17
3 1S3 1.3 -0.09,1 0 0 0 -1 0 -1 0 0 -1 -1 0,,1.21
4 1S4 2.0 -0.36,0 -1 -1 -1 0 0 -1 -1 0 -1 -1 -1,,1.64
5 2S1 2.6 -0.90,-2 -2 -1 -1 -1 0 -2 -2 -1 -2 -1 -1,,1.70
6 2S2 1.6 -0.14,-1 0 0 0 0 1 0 0 -1 -2 0 0,,1.46
7 2S3 1.6 -0.14,0 -1 0 0 -1 1 0 0 -1 -2 -1 0,,1.46
8 2S4 2.6 -0.34,0 0 -1 -1 0 0 0 -1 -1 -2 0 -1,,2.26
15.0,,,12.69
Program Components Factor,,,
Skating Skills 0.75,4.25 5.25 5.00 4.75 4.50 4.75 4.50 4.75 4.25 4.00 4.25 4.75,,4.50
Timing 0.75,3.50 4.75 4.50 4.50 4.25 5.00 4.50 4.50 4.00 4.25 3.75 4.25,,4.25
Performance / Execution 0.50,4.75 5.00 4.75 4.50 4.25 5.25 4.25 4.50 4.25 4.25 4.00 4.75,,4.46
Interpretation 0.50,4.75 4.75 4.75 4.75 4.50 5.25 4.50 4.75 4.25 4.00 4.00 4.50,,4.50
Judges Total Program Component Score (factored),,,11.05
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
17 Alexandra ZARETSKI / Roman ZARETSKI,ISR 22.70 12.47 10.23,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.43,-2 -1 -1 -1 0 0 -1 -1 0 -2 -1 0,,1.57
2 1S2 1.3 -0.13,0 0 0 0 -1 0 0 -1 -1 -1 -1 0,,1.17
3 1S3 1.3 -0.17,0 -1 0 -1 0 0 -1 0 -1 -2 -1 0,,1.13
4 1S4 2.0 -0.36,0 0 -1 -1 0 0 -1 -1 0 -2 -1 -1,,1.64
5 2S1 2.6 -0.34,-1 -1 -1 0 -1 0 -1 -1 0 -2 -1 0,,2.26
6 2S2 1.6 -0.14,0 0 -1 -1 -1 0 0 0 -1 -1 0 0,,1.46
7 2S3 1.6 -0.43,-1 0 -1 -1 0 1 -1 -1 -1 -2 -1 0,,1.17
8 2S4 2.6 -0.53,0 0 -1 -1 0 1 -1 -2 0 -2 -1 -1,,2.07
15.0,,,12.47
Program Components Factor,,,
Skating Skills 0.75,3.25 4.25 4.50 4.00 4.75 4.75 4.25 4.00 4.25 3.00 4.50 4.25,,4.07
