Trophee Eric Bompard,,,,,,
Performance / Execution  0.50,6.50 6.75 7.25 6.75 7.25 7.25 7.50 6.25,,6.50,- - -,6.95,
Interpretation  0.50,6.25 7.00 7.00 7.00 7.00 7.25 7.50 6.00,,6.75,- - -,6.85,
Judges Total Program Component Score (factored),,,,,17.23,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
3 Anna CAPPELLINI / Luca LANOTTE,ITA  31.86  16.34,,,15.52,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.60  0.50,1 1 1 1 0 1 1 1,,1,- - -,2.10,
2 1S2  2.50  0.10,-1 1 1 0 -1 0 0 1,,1,- - -,2.60,
3 1S3  2.50 -0.10,-1 0 0 0 -1 0 0 0,,0,- - -,2.40,
4 2S1  2.00  0.56,1 1 1 1 -1 1 1 0,,1,- - -,2.56,
5 2S2  3.20  0.42,-1 1 1 0 0 0 1 1,,1,- - -,3.62,
6 2S3  3.20 -0.14,0 0 0 0 -1 0 0 -1,,0,- - -,3.06,
15.00,,,,,16.34,
Program Components Factor,,,,,,
Skating Skills  0.75,6.50 6.75 6.25 6.00 5.00 6.25 6.75 6.00,,6.00,- - -,6.20,
Timing  0.75,6.75 6.00 6.00 5.75 4.25 6.00 6.50 6.00,,5.75,- - -,6.05,
Performance / Execution  0.50,6.50 6.50 6.00 5.75 4.75 6.25 6.75 6.50,,6.00,- - -,6.25,
Interpretation  0.50,6.75 6.25 6.25 6.00 5.25 6.50 6.75 6.25,,6.25,- - -,6.40,
Judges Total Program Component Score (factored),,,,,15.52,
Deductions:,,,,,0.00,
Trophee Eric Bompard,,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
4 Meryl DAVIS / Charlie WHITE,USA  31.74  16.40,,,15.34,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.60  0.40,0 1 0 1 1 1 1 1,,1,- - -,2.00,
2 1S2  2.50  0.30,0 Info1 1 0 1 1 0 1,,0,- - Info -,2.80,Info
3 1S3  2.50  0.00,-1 0 0 1 1 0 1 0,,-1,- - -,2.50,
4 2S1  2.00  0.56,0 1 1 0 1 1 0 1,,1,- - -,2.56,
5 2S2  3.20  0.28,1 0 1 1 1 0 0 0,,0,- - -,3.48,
6 2S3  3.20 -0.14,0 0 0 1 0 0 0 -1,,-2,- - -,3.06,
15.00,,,,,16.40,
Program Components Factor,,,,,,
Skating Skills  0.75,6.50 6.50 6.00 6.75 7.25 6.25 5.75 6.25,,5.50,- - -,6.15,
Timing  0.75,6.50 6.00 6.00 6.50 7.00 5.75 5.50 6.00,,5.75,- - -,6.00,
Performance / Execution  0.50,6.50 6.25 6.25 6.50 7.50 6.00 5.75 6.50,,5.50,- - -,6.20,
Interpretation  0.50,6.50 6.00 6.25 6.75 7.25 6.25 6.00 6.25,,5.75,- - -,6.25,
Judges Total Program Component Score (factored),,,,,15.34,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
5 Pernelle CARRON / Mathieu JOST,FRA  29.92  15.34,,,14.58,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.60  0.50,1 0 1 0 0 1 1 1,,1,- - -,2.10,
2 1S2  2.50  0.10,1 0 0 0 1 0 0 0,,0,- - -,2.60,
3 1S3  2.50 -0.10,-1 -1 0 -1 1 0 0 0,,-1,- - -,2.40,
4 2S1  2.00  0.42,1 0 1 0 0 1 0 0,,1,- - -,2.42,
5 2S2  3.20  0.00,1 0 0 0 0 0 0 0,,0,- - -,3.20,
6 2S3  3.20 -0.58,-1 -1 0 -1 1 -1 0 -2,,-2,- - -,2.62,
15.00,,,,,15.34,
Program Components Factor,,,,,,
Skating Skills  0.75,7.75 6.00 5.75 5.25 6.75 5.50 5.50 6.25,,5.50,- - -,5.95,
Timing  0.75,7.50 5.50 5.50 5.00 5.50 5.25 5.25 5.75,,5.25,- - -,5.45,
Performance / Execution  0.50,7.50 5.75 5.50 5.25 6.75 5.75 5.75 6.00,,5.25,- - -,5.95,
Interpretation  0.50,8.00 6.00 5.75 5.50 7.00 6.00 5.75 6.00,,5.50,- - -,6.10,
Judges Total Program Component Score (factored),,,,,14.58,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
6 Anastasia GREBENKINA / Vazgen AZROJAN,ARM  27.94  14.52,,,13.42,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.60  0.10,-1 1 0 0 0 1 1 0,,0,- - -,1.70,
2 1S2  2.50  0.00,-1 0 0 0 0 1 0 0,,0,- - -,2.50,
3 1S3  2.50 -0.30,-1 -1 -1 0 0 0 0 -1,,-2,- - -,2.20,
4 2S1  2.00  0.14,0 1 0 0 0 1 1 -1,,0,- - -,2.14,
5 2S2  3.20  0.00,0 0 0 0 0 0 0 -1,,0,- - -,3.20,
6 2S3  3.20 -0.42,-1 0 0 0 -1 0 0 -1,,-2,- - -,2.78,
15.00,,,,,14.52,
Program Components Factor,,,,,,
Skating Skills  0.75,5.50 6.50 5.25 5.75 6.00 5.75 5.75 4.25,,5.00,- - -,5.45,
Timing  0.75,5.00 5.75 5.00 5.50 5.50 5.75 5.75 4.75,,4.75,- - -,5.20,
Performance / Execution  0.50,5.50 6.00 5.25 5.50 5.50 6.00 5.75 5.50,,4.75,- - -,5.50,
Interpretation  0.50,5.25 6.25 5.00 5.75 6.00 5.75 6.00 4.75,,4.75,- - -,5.35,
Judges Total Program Component Score (factored),,,,,13.42,
Deductions:,,,,,0.00,
Trophee Eric Bompard,,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
7 Kaitlyn WEAVER / Andrew POJE,CAN  27.47  14.02,,,13.45,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.60  0.20,-1 1 0 0 0 0 1 1,,1,- - -,1.80,
2 1S2  2.50 -0.10,-1 Info-1 0 0 -1 0 0 1,,0,- - Info -,2.40,Info
3 1S3  2.50 -0.10,-1 0 0 0 0 0 0 0,,-1,- - -,2.40,
4 2S1  2.00 -0.28,-1 1 0 0 -1 0 1 -1,,0,- - -,1.72,
5 2S2  3.20  0.00,0 0 0 0 -1 0 0 0,,0,- - -,3.20,
6 2S3  3.20 -0.70,-1 0 0 0 -1 -1 -1 -1,,-1,- - -,2.50,
15.00,,,,,14.02,
Program Components Factor,,,,,,
Skating Skills  0.75,5.00 6.50 5.75 5.50 4.00 5.50 5.25 6.00,,5.25,- - -,5.35,
Timing  0.75,4.75 6.00 5.50 5.25 3.50 5.25 5.50 6.00,,5.50,- - -,5.30,
Performance / Execution  0.50,5.00 5.25 5.75 5.50 4.25 5.75 5.50 6.25,,5.25,- - -,5.45,
Interpretation  0.50,4.75 5.75 5.75 5.25 5.00 5.50 5.75 6.50,,5.25,- - -,5.45,
Judges Total Program Component Score (factored),,,,,13.45,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
8 Barbora SILNA / Dmitri MATSJUK,AUT  24.79  13.22,,,11.57,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.60  0.00,0 -1 0 0 0 0 0 0,,-1,- - -,1.60,
2 1S2  2.50 -0.10,0 0 0 0 0 0 -1 -1,,0,- - -,2.40,
3 1S3  2.50 -0.40,0 0 -1 -1 0 -1 -1 -1,,-2,- - -,2.10,
4 2S1  2.00 -0.28,0 -1 -1 0 -1 0 0 0,,-1,- - -,1.72,
5 2S2  3.20 -0.42,0 0 0 0 -1 -1 -1 -1,,0,- - -,2.78,
6 2S3  3.20 -0.58,1 -1 0 -1 0 -1 -1 -2,,-2,- - -,2.62,
15.00,,,,,13.22,
Program Components Factor,,,,,,
Skating Skills  0.75,5.50 5.00 4.25 4.50 5.00 5.00 4.50 5.00,,3.75,- - -,4.75,
Timing  0.75,5.50 4.50 4.00 4.25 4.00 4.50 4.50 4.50,,4.00,- - -,4.30,
Performance / Execution  0.50,5.75 4.75 4.25 4.50 5.00 4.75 4.75 4.50,,3.75,- - -,4.65,
Interpretation  0.50,5.50 4.50 4.25 4.50 5.50 5.00 5.00 4.75,,3.75,- - -,4.90,
Judges Total Program Component Score (factored),,,,,11.57,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
9 Xiaoyang YU / Chen WANG,CHN  22.95  12.18,,,10.77,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.60 -0.10,-1 -1 0 0 -1 0 0 1,,0,- - -,1.50,
2 1S2  2.50 -0.20,0 0 -1 0 -1 0 -1 0,,0,- - -,2.30,
3 1S3  2.50 -0.50,-1 -2 -1 -1 0 -1 -1 -1,,-3,- - -,2.00,
4 2S1  2.00 -0.42,-1 -1 0 0 -1 0 0 -1,,-1,- - -,1.58,
5 2S2  3.20 -0.58,0 -1 0 -1 -2 -1 -1 -2,,0,- - -,2.62,
6 2S3  3.20 -1.02,-1 -1 -1 -1 -1 -2 -1 -2,,-3,- - -,2.18,
15.00,,,,,12.18,
Program Components Factor,,,,,,
Skating Skills  0.75,4.50 4.50 4.50 4.50 3.25 4.75 4.50 4.50,,3.75,- - -,4.35,
Timing  0.75,4.00 3.50 4.00 4.25 3.25 4.50 4.25 4.75,,4.25,- - -,4.20,
Performance / Execution  0.50,4.25 4.00 4.00 4.25 3.50 4.75 4.75 5.00,,4.00,- - -,4.35,
Interpretation  0.50,4.25 3.75 4.25 4.50 3.75 4.50 4.75 4.75,,4.00,- - -,4.35,
Judges Total Program Component Score (factored),,,,,10.77,
Deductions:,,,,,0.00,
Trophee Eric Bompard,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total,
"",NOC Segment Element,,Program  Component,Deductions,
Rank Name,,,,,
"",Code Score Score,,Score (factored),,
"",=,+,+,-,
10 Zoe BLANC / Pierre-Loup BOUQUET,FRA  21.77  11.56,,10.21,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 1S1  1.60 -0.30,-1 -1 0 0 -1 0 0,-1,-1 - - -,1.30,
2 1S2  2.50 -0.40,-1 0 0 -1 -2 -1 -1,-1,0 - - -,2.10,Info
3 1S3  2.50 -0.60,-1 -1 -1 0 -1 -1 -1,-2,-2 - - -,1.90,
4 2S1  2.00 -0.42,-1 -1 0 0 -1 0 0,-2,-1 - - -,1.58,
5 2S2  3.20 -0.86,-1 0 -1 0 -2 -1 -2,-1,0 - - -,2.34,
6 2S3  3.20 -0.86,-1 -1 0 -1 -1 -1 -1,-2,-3 - - -,2.34,
15.00,,,,11.56,
Program Components Factor,,,,,
Skating Skills  0.75,4.25 4.00 4.75 4.25 3.50 4.75 4.50,4.25,4.00 - - -,4.35,
Timing  0.75,4.00 3.25 4.50 4.00 3.00 4.00 4.25,3.25,3.50 - - -,3.80,
Performance / Execution  0.50,4.00 3.75 4.50 4.50 3.25 4.50 4.50,3.75,3.75 - - -,4.10,
Interpretation  0.50,4.00 3.75 4.75 4.25 3.50 4.50 4.75,3.75,3.50 - - -,4.10,
Judges Total Program Component Score (factored),,,,10.21,
Deductions:,,,,0.00,
Printed: 16/11/2007 19:28:29,,,,,
