Trophee Eric Bompard,,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,,
2 CiSt4  8.00  1.00,1 0 0 2 2,1 1 0,,1,- - -,9.00,
3 CoSp4  4.70  0.60,1 1 1 2 2,1 0 0,,1,- - -,5.30,
4 STw4  4.70  0.50,1 0 1 1 1,1 1 2,,1,- - -,5.20,
5 SeLi4  6.40  0.30,2 1 1 1 0,0 1 1,,0,- - -,6.70,
6 CuLi3  3.50  0.50,2 1 1 1 1,1 0 0,,1,- - -,4.00,
7 MiStNt3  6.20  1.20,1 0 1 1 2,2 1 0,,1,- - -,7.40,
8 RoLi4  4.00  0.90,2 0 2 2 2,1 2 0,,2,- - -,4.90,
43.90,,,,,,49.40,
Program Components Factor,,,,,,,
Skating Skills  1.25,6.75 7.00 6.50 7.00 7.50,7.00 6.25 7.25,,7.25,- - -,6.95,
Linking Footwork / Movement  1.75,6.25 6.75 6.25 6.75 6.75,6.75 6.50 7.00,,7.00,- - -,6.70,
Performance  1.00,6.25 6.75 6.50 7.00 7.00,6.50 6.75 7.50,,7.25,- - -,6.80,
Choreography  1.00,6.50 7.00 6.25 6.75 7.25,6.25 6.50 7.00,,6.75,- - -,6.65,
Interpretation / Timing  1.00,6.75 7.00 6.75 7.00 7.25,6.75 7.00 7.00,,7.00,- - -,6.95,
Judges Total Program Component Score (factored),,,,,,40.82,
Deductions: Extended lifts:,-1.00,,,,,-1.00,
"*  Invalid element",,,,,,,
Trophee Eric Bompard,,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,,
"",Total,Total,,,Total,Total,
"",NOC Segment,Element,,,Program  Component,Deductions,
Rank Name,,,,,,,
"",Code Score,Score,,,Score (factored),,
"",=,+,,,+,-,
4 Anna CAPPELLINI / Luca LANOTTE,ITA  87.78,48.50,,,40.28,1.00,
"# Executed Base GOE",The Judges Panel,,,,,Scores,
Elements Value,(in random order),,,,,of Panel,
1 Sp4  4.70  0.50,0 1 0 1 1,1 1 0,,1,- - -,5.20,
2 CiSt4  8.00 Info 1.00,1 0 0 2 1,2 1 0,,1,In-fo - -,9.00,Info
3 RoLi4  4.00  0.70,1 1 2 1 2,1 2 0,,1,- - -,4.70,
4 SlLi4+CuLi4  6.40  0.60,1 1 2 1 0,2 1 1,,1,- - -,7.00,
5 SeLi4  6.40  0.50,1 1 2 1 0,1 0 0,,2,- - -,6.90,
6 STw4  4.70  0.10,0 0 1 0 1,0 0 0,,0,- - -,4.80,
7 MiStNt3  6.20  0.20,0 0 0 0 0,1 0 -1,,1,- - -,6.40,
8 SlLi4  4.00  0.50,1 1 2 1 0,1 1 0,,1,- - -,4.50,
44.40,,,,,,48.50,
Program Components Factor,,,,,,,
Skating Skills  1.25,6.50 7.25 6.75 6.75 6.50,6.50 5.25 6.00,,7.50,- - -,6.75,
Linking Footwork / Movement  1.75,6.25 6.75 6.50 6.50 6.00,6.50 5.50 5.75,,7.00,- - -,6.45,
Performance  1.00,6.50 7.00 6.75 6.75 6.50,6.75 5.00 6.50,,7.50,- - -,6.75,
Choreography  1.00,6.50 7.25 7.00 6.50 6.75,7.00 5.00 6.25,,7.25,- - -,6.90,
Interpretation / Timing  1.00,6.75 7.00 6.75 6.75 7.00,7.00 5.75 6.50,,7.25,- - -,6.90,
Judges Total Program Component Score (factored),,,,,,40.28,
Deductions: Extended lifts:,-1.00,,,,,-1.00,
"*  Invalid element",,,,,,,
"",Total,Total,,,Total,Total,
"",NOC Segment,Element,,,Program  Component,Deductions,
Rank Name,,,,,,,
"",Code Score,Score,,,Score (factored),,
"",=,+,,,+,-,
5 Pernelle CARRON / Mathieu JOST,FRA  81.71,45.30,,,36.41,0.00,
"# Executed Base GOE",The Judges Panel,,,,,Scores,
Elements Value,(in random order),,,,,of Panel,
1 CuLi4  4.00  0.50,0 1 0 1 1,1 2 1,,1,- - -,4.50,
2 SlLi4+RoLi3  6.00  0.60,2 1 1 1 2,2 1 2,,0,- - -,6.60,
3 STw4  4.70  0.30,0 0 0 1 1,0 1 1,,1,- - -,5.00,
4 CiSt3  7.20  0.20,0 0 0 0 1,1 0 1,,0,- - -,7.40,
5 MiSt2  5.40  0.00,0 0 0 0 0,0 0 0,,0,- - -,5.40,
6 Sp4  4.70  0.40,1 0 1 0 1,1 2 1,,1,- - -,5.10,
7 RoLi4  4.00  0.40,1 1 1 0 1,1 1 1,,0,- - -,4.40,
8 SeLi4  6.40  0.50,1 1 1 1 1,1 1 1,,1,- - -,6.90,
42.40,,,,,,45.30,
Program Components Factor,,,,,,,
Skating Skills  1.25,6.25 6.25 5.75 6.00 6.25,5.75 6.00 7.00,,6.25,- - -,6.05,
Linking Footwork / Movement  1.75,6.00 6.00 5.75 5.75 5.75,5.50 6.00 7.25,,5.75,- - -,5.80,
Performance  1.00,6.25 6.50 6.00 6.00 6.50,6.00 5.75 7.25,,6.25,- - -,6.15,
Choreography  1.00,6.25 6.50 6.25 6.00 6.50,5.75 6.75 7.25,,6.00,- - -,6.25,
Interpretation / Timing  1.00,6.75 6.25 6.00 6.25 6.50,6.00 6.75 7.50,,6.50,- - -,6.30,
Judges Total Program Component Score (factored),,,,,,36.41,
Deductions:,,,,,,0.00,
"*  Invalid element",,,,,,,
"",Total,Total,,,Total,Total,
"",NOC Segment,Element,,,Program  Component,Deductions,
Rank Name,,,,,,,
"",Code Score,Score,,,Score (factored),,
"",=,+,,,+,-,
6 Kaitlyn WEAVER / Andrew POJE,CAN  79.74,43.90,,,35.84,0.00,
"# Executed Base GOE",The Judges Panel,,,,,Scores,
Elements Value,(in random order),,,,,of Panel,
1 SlLi4  4.00  0.60,1 0 1 1 2,1 1 0,,2,- - -,4.60,
2 CiSt2  6.40  0.60,0 0 1 0 1,1 0 0,,1,- - -,7.00,
3 SlLi2+RoLi2  4.80  0.70,1 1 1 1 2,2 1 1,,2,- - -,5.50,
4 Sp3  4.00  0.40,0 0 0 0 1,1 2 1,,2,- - -,4.40,
5 SeLi4  6.40  0.50,1 1 1 1 1,2 1 0,,0,- - -,6.90,
6 STw4  4.70  0.50,0 1 1 1 1,1 0 -1,,1,- - -,5.20,
7 MiStNt2  5.40  0.40,0 0 0 0 0,1 1 0,,1,- - -,5.80,
8 RoLi4  4.00  0.50,1 1 1 1 1,2 1 1,,1,- - -,4.50,
39.70,,,,,,43.90,
Program Components Factor,,,,,,,
Skating Skills  1.25,6.00 6.00 6.00 6.25 6.25,5.75 5.50 5.50,,6.75,- - -,6.05,
Linking Footwork / Movement  1.75,5.75 5.75 5.75 6.00 5.50,5.25 5.50 5.50,,6.25,- - -,5.70,
Performance  1.00,6.00 6.25 6.00 6.50 6.00,5.75 5.75 5.25,,6.50,- - -,6.10,
Choreography  1.00,6.25 6.00 6.00 6.25 6.50,5.50 5.75 5.25,,7.00,- - -,6.10,
Interpretation / Timing  1.00,6.25 6.00 6.25 6.25 6.00,5.25 6.00 5.00,,6.50,- - -,6.10,
Judges Total Program Component Score (factored),,,,,,35.84,
Deductions:,,,,,,0.00,
"*  Invalid element",,,,,,,
Trophee Eric Bompard,,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,,
"",Total,Total,,,Total,Total,
"",NOC Segment,Element,,,Program  Component,Deductions,
Rank Name,,,,,,,
"",Code Score,Score,,,Score (factored),,
"",=,+,,,+,-,
7 Anastasia GREBENKINA / Vazgen AZROJAN,ARM  78.38,40.90,,,37.48,0.00,
"# Executed Base GOE",The Judges Panel,,,,,Scores,
Elements Value,(in random order),,,,,of Panel,
1 STw4  4.70 -0.20,0 0 0 -1 -1,-1 0 0,,1,- - -,4.50,
2 SlLi3  3.50 Info 0.40,1 1 2 0 1,1 0 0,,1,In-fo - -,3.90,Info
3 CiSt2  6.40  0.20,1 0 1 0 0,0 0 1,,1,- - -,6.60,
4 RoLi3  3.50  0.60,1 1 2 1 0,1 1 1,,2,- - -,4.10,
5 Sp4  4.70  0.30,0 1 1 -1 0,1 0 1,,1,- - -,5.00,
6 SlLi3+RoLi1  4.80  0.50,1 1 1 1 1,0 1 0,,1,- - -,5.30,
7 MiStNt2  5.40  0.20,1 0 1 0 1,0 0 0,,0,- - -,5.60,
8 SeLi3  5.60  0.30,1 1 2 0 -1,1 0 0,,1,- - -,5.90,
38.60,,,,,,40.90,
Program Components Factor,,,,,,,
Skating Skills  1.25,6.50 7.00 6.75 5.75 5.50,5.50 5.75 5.75,,7.50,- - -,6.15,
Linking Footwork / Movement  1.75,6.50 6.75 6.75 5.50 5.25,5.25 6.00 5.50,,7.00,- - -,6.05,
Performance  1.00,6.75 7.25 7.00 5.50 5.75,5.75 5.75 5.75,,7.50,- - -,6.30,
Choreography  1.00,7.00 7.25 7.25 5.75 6.00,6.00 6.25 5.50,,7.25,- - -,6.55,
Interpretation / Timing  1.00,7.00 7.00 7.00 5.75 5.75,5.50 6.25 5.75,,7.25,- - -,6.35,
Judges Total Program Component Score (factored),,,,,,37.48,
Deductions:,,,,,,0.00,
"*  Invalid element",,,,,,,
"",Total,Total,,,Total,Total,
"",NOC Segment,Element,,,Program  Component,Deductions,
Rank Name,,,,,,,
"",Code Score,Score,,,Score (factored),,
"",=,+,,,+,-,
8 Barbora SILNA / Dmitri MATSJUK,AUT  70.66,39.90,,,30.76,0.00,
"# Executed Base GOE",The Judges Panel,,,,,Scores,
Elements Value,(in random order),,,,,of Panel,
1 STw4  4.70 -0.50,-1 0 0 -1 -2,-2 -1 0,,-1,- - -,4.20,
2 SlLi4  4.00  0.30,1 0 1 0 1,1 0 1,,1,- - -,4.30,
3 CiSt2  6.40 -0.20,0 0 0 0 -1,0 -1 0,,0,- - -,6.20,
4 SlLi3+RoLi4  6.00  0.40,0 1 1 1 -1,0 1 1,,2,- - -,6.40,
5 Sp4  4.70  0.20,0 1 0 0 0,1 0 1,,1,- - -,4.90,
6 SeLi2  4.80  0.10,0 1 0 1 -1,0 0 1,,0,- - -,4.90,
7 DiSt2  5.40  0.00,0 0 0 0 -1,0 0 1,,0,- - -,5.40,
8 RoLi3  3.50  0.10,0 0 1 0 0,1 0 1,,0,- - -,3.60,
39.50,,,,,,39.90,
Program Components Factor,,,,,,,
Skating Skills  1.25,5.25 5.25 5.25 5.25 5.25,4.50 5.00 5.50,,5.75,- - -,5.20,
Linking Footwork / Movement  1.75,5.00 5.00 5.00 5.00 4.50,4.25 5.25 5.75,,5.25,- - -,4.95,
Performance  1.00,5.50 5.25 5.50 5.25 5.00,4.75 5.00 5.75,,5.50,- - -,5.20,
Choreography  1.00,5.25 5.25 5.50 5.00 4.75,4.75 5.25 5.75,,5.00,- - -,5.05,
Interpretation / Timing  1.00,5.50 5.00 5.50 5.25 5.50,4.75 5.50 5.50,,5.50,- - -,5.35,
Judges Total Program Component Score (factored),,,,,,30.76,
Deductions:,,,,,,0.00,
"*  Invalid element",,,,,,,
"",Total,Total,,,Total,Total,
"",NOC Segment,Element,,,Program  Component,Deductions,
Rank Name,,,,,,,
"",Code Score,Score,,,Score (factored),,
"",=,+,,,+,-,
9 Xiaoyang YU / Chen WANG,CHN  69.69,41.80,,,27.89,0.00,
"# Executed Base GOE",The Judges Panel,,,,,Scores,
Elements Value,(in random order),,,,,of Panel,
1 STw4  4.70  0.40,0 0 1 0 1,1 1 0,,1,- - -,5.10,
2 SeLi4  6.40  0.50,1 1 1 1 1,1 1 0,,1,- - -,6.90,
3 SlLi4  4.00  0.30,1 1 0 0 1,1 0 0,,1,- - -,4.30,
4 MiStNt2  5.40  0.00,0 0 0 0 -1,0 0 0,,0,- - -,5.40,
5 RRoLi3  5.60  0.00,0 1 1 -1 0,0 -1 -1,,0,- - -,5.60,
6 Sp4  4.70 -0.10,0 0 0 -1 -1,0 0 -2,,0,- - -,4.60,
7 CiSt1  5.60  0.00,0 0 0 0 -1,1 0 -1,,0,- - -,5.60,
8 RoLi4  4.00  0.30,0 0 1 0 1,1 0 -1,,1,- - -,4.30,
40.40,,,,,,41.80,
Program Components Factor,,,,,,,
Skating Skills  1.25,5.00 4.75 5.00 5.00 5.00,4.75 4.25 4.25,,5.25,- - -,4.90,
Linking Footwork / Movement  1.75,4.50 4.50 4.75 4.75 4.00,4.25 4.50 4.25,,4.75,- - -,4.55,
Performance  1.00,4.75 4.75 5.25 4.50 4.75,4.50 4.50 4.25,,5.00,- - -,4.70,
Choreography  1.00,4.50 4.75 5.00 4.75 4.50,4.25 4.25 4.00,,4.75,- - -,4.60,
Interpretation / Timing  1.00,5.00 4.50 5.00 4.50 4.00,4.50 4.50 3.50,,4.50,- - -,4.50,
Judges Total Program Component Score (factored),,,,,,27.89,
Deductions:,,,,,,0.00,
"*  Invalid element",,,,,,,
Trophee Eric Bompard,,,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,,
"",Total,Total,,,Total,Total,
"",NOC Segment,Element,,,Program  Component,Deductions,
Rank Name,,,,,,,
"",Code Score,Score,,,Score (factored),,
"",=,,+,,+,-,
10 Zoe BLANC / Pierre-Loup BOUQUET,FRA  65.74,40.60,,,26.14,1.00,
"# Executed Base GOE",The Judges Panel,,,,,Scores,
Elements Value,(in random order),,,,,of Panel,
1 SeLi4  6.40  0.40,1 1 1 0 0,1 1,1,1,- - -,6.80,
2 Sp4  4.70  0.10,0 0 0 0 1,0 0,1,1,- - -,4.80,Info
3 SlLi4  4.00 -0.10,1 0 1 0 -1,0 -1,0,0,- - -,3.90,
4 STw4  4.70 -0.20,-1 0 0 -1 -1,-1 0,0,0,- - -,4.50,
5 CuLi3  3.50  0.10,0 1 1 0 -1,-1 0,-1,1,- - -,3.60,
6 MiStNt2  5.40 -0.40,-1 0 -1 -1 -1,0 0,-2,0,- - -,5.00,
7 SlLi3+RoLi4  6.00 -0.40,-1 0 0 -1 -1,-2 -1,0,-1,- - -,5.60,
8 CiSt2  6.40  0.00,0 0 0 0 -1,0 0,-2,0,- - -,6.40,
41.10,,,,,,40.60,
Program Components Factor,,,,,,,
Skating Skills  1.25,4.75 4.75 4.75 4.75 4.50,4.25 4.00,4.75,4.50,- - -,4.55,
Linking Footwork / Movement  1.75,4.00 4.50 5.00 4.50 3.50,3.75 4.25,4.50,4.00,- - -,4.20,
Performance  1.00,4.50 4.50 5.00 4.50 4.00,4.00 4.00,4.75,4.75,- - -,4.35,
Choreography  1.00,4.75 4.50 5.00 4.50 4.00,4.25 4.50,4.75,4.25,- - -,4.40,
Interpretation / Timing  1.00,4.50 4.75 5.00 4.25 3.75,4.00 4.50,4.75,4.25,- - -,4.35,
Judges Total Program Component Score (factored),,,,,,26.14,
Deductions: Extended lifts:,-1.00,,,,,-1.00,
"*  Invalid element",,,,,,,
Printed: 17/11/2007 15:29:48,,,,,,,
