ISU GP Skate Canada International 2013,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3T+3T< <  7.00 -0.50 -1 -1 -2,0 -1 1 0,,,-2 0,6.50,
2 3F  5.30  0.40 -2 0 0,1 0 1 1,,,1 1,5.70,
3 FCSp4  3.20  0.64 1 1 2,1 1 1 1,,,2 2,3.84,
4 LSp4  2.70  0.57 1 1 1,1 2 2 1,,,1 1,3.27,
"",Info,,,,,Info
5 2A  3.63 x  0.79 2 2 2,2 1 2 1,,,1 1,4.42,
6 StSq4  3.90  1.70 3 3 2,2 1 3 2,,,2 3,5.60,
7 CCoSp3  3.00  0.86 1 2 1,2 2 2 2,,,2 1,3.86,
28.73,,,,,33.19,
Program Components Factor,,,,,,
Skating Skills  0.80 7.75 8.75 8.25,8.50 8.00 8.50 8.25,,,7.25 8.50,8.25,
Transition / Linking Footwork  0.80 7.50 8.50 8.25,8.00 7.25 8.25 8.00,,,7.00 7.75,7.86,
Performance / Execution  0.80 7.75 8.75 8.50,8.00 8.00 8.75 8.25,,,7.25 8.00,8.18,
Choreography / Composition  0.80 8.00 8.50 8.25,8.25 7.75 8.75 8.50,,,7.00 8.00,8.18,
Interpretation  0.80 8.00 8.75 8.50,8.00 7.50 8.75 8.75,,,6.75 8.25,8.25,
Judges Total Program Component Score (factored),,,,,32.57,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
4 Christina GAO USA  6,62.82  33.96,,,28.86,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3T+3T  8.20  1.20 1 2 2,2 2 2 2,,,0 1,9.40,
2 2A  3.30  0.14 0 1 0,1 0 1 0,,,0 0,3.44,
3 FSSp4  3.00  0.36 0 1 0,1 1 2 1,,,0 1,3.36,
4 3Lo  5.61 x  0.80 2 2 0,1 1 1 1,,,1 1,6.41,
5 LSp4  2.70  0.57 1 2 1,1 1 3 1,,,1 1,3.27,
6 StSq3  3.30  0.71 2 2 2,2 1 2 0,,,0 1,4.01,
7 CCoSp4  3.50  0.57 1 1 1,2 1 2 1,,,0 1,4.07,
29.61,,,,,33.96,
Program Components Factor,,,,,,
Skating Skills  0.80 7.50 7.25 7.00,7.75 7.00 6.75 6.75,,,6.50 7.25,7.07,
Transition / Linking Footwork  0.80 7.25 7.50 7.00,7.25 6.75 7.25 6.50,,,6.75 7.00,7.04,
Performance / Execution  0.80 7.50 7.50 7.25,7.50 7.25 7.00 7.00,,,7.00 7.50,7.29,
Choreography / Composition  0.80 7.25 7.50 7.25,7.75 6.75 7.25 7.25,,,7.25 7.25,7.29,
Interpretation  0.80 7.75 7.75 7.50,7.75 7.00 7.25 7.00,,,7.25 7.25,7.39,
Judges Total Program Component Score (factored),,,,,28.86,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2013,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
5 Kaetlyn OSMOND CAN  3,60.32  32.49,,,28.83,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3T+3T  8.20 -0.50 -1 -1 -1,-1 0 0 -1,,,-1 1,7.70,
2 3F  5.30  1.00 1 1 1,1 2 1 2,,,2 2,6.30,
3 LSp4  2.70  0.86 1 1 1,2 2 2 2,,,2 3,3.56,
4 2A  3.63 x -0.36 -2 0 0,1 -3 0 -1,,,-2 0,3.27,
"",Info,,,,,Info
5 StSq3  3.30  0.86 1 1 2,1 2 2 2,,,2 2,4.16,
6 FSSp4  3.00  0.36 1 1 0,1 1 0 1,,,0 1,3.36,
7 CCoSp4  3.50  0.64 1 1 1,1 1 1 2,,,2 2,4.14,
29.63,,,,,32.49,
Program Components Factor,,,,,,
Skating Skills  0.80 7.00 6.75 7.00,7.25 7.25 7.00 7.50,,,7.00 6.75,7.04,
Transition / Linking Footwork  0.80 7.25 6.50 7.00,7.00 7.50 7.25 7.25,,,7.25 7.25,7.18,
Performance / Execution  0.80 7.50 6.50 7.00,7.00 7.00 7.50 7.50,,,7.00 7.00,7.14,
Choreography / Composition  0.80 7.50 7.00 7.50,7.50 7.75 7.25 7.50,,,7.25 7.00,7.36,
Interpretation  0.80 7.25 6.75 7.25,7.25 7.50 7.50 7.75,,,7.25 7.25,7.32,
Judges Total Program Component Score (factored),,,,,28.83,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
6 Amelie LACOSTE CAN  5,59.13  32.10,,,27.03,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lo+2Lo  6.90  0.70 1 1 1,1 1 1 1,,,1 1,7.60,
2 3F  5.30  0.20 1 -2 1,-1 1 0 0,,,1 0,5.50,
3 FSSp4  3.00  0.14 0 0 1,1 0 1 0,,,0 0,3.14,
4 2A  3.63 x  0.57 1 1 1,1 1 2 1,,,1 2,4.20,
5 LSp3  2.40  0.29 1 1 0,0 0 1 1,,,0 1,2.69,
6 StSq4  3.90  1.00 2 1 1,1 2 1 2,,,2 1,4.90,
7 CCoSp4  3.50  0.57 1 1 1,1 2 1 1,,,1 2,4.07,
28.63,,,,,32.10,
Program Components Factor,,,,,,
Skating Skills  0.80 7.75 6.75 7.25,6.50 6.25 6.75 6.50,,,7.00 6.75,6.79,
Transition / Linking Footwork  0.80 7.25 6.50 6.75,6.00 6.00 6.00 6.25,,,7.00 6.00,6.36,
Performance / Execution  0.80 7.75 7.00 7.00,6.25 6.25 7.00 6.50,,,7.25 7.50,6.93,
Choreography / Composition  0.80 7.50 7.00 7.00,6.50 6.50 6.25 6.50,,,7.25 7.00,6.82,
Interpretation  0.80 7.50 6.75 7.25,6.50 6.00 6.25 6.75,,,7.50 7.25,6.89,
Judges Total Program Component Score (factored),,,,,27.03,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2013,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
7 Natalia POPOVA UKR  4,52.36  27.96,,,24.40,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3F+2T  6.60  0.00 0 0 0,0 0 0 1,,,0 0,6.60,
2 3T  4.10 -0.90 -2 -1 1,-2 -2 -2 -3,,,0 0,3.20,
3 FCSp4  3.20  0.71 1 1 2,2 1 0 2,,,1 2,3.91,
4 2A  3.63 x  0.14 0 0 1,1 0 0 0,,,0 1,3.77,
Info,Info,,,,,Info
5 CCoSp4  3.50  0.71 0 1 2,2 1 1 2,,,1 2,4.21,
6 StSq3  3.30  0.36 0 1 1,1 0 0 1,,,1 1,3.66,
7 LSp3  2.40  0.21 0 0 1,1 0 0 0,,,1 1,2.61,
26.73,,,,,27.96,
Program Components Factor,,,,,,
Skating Skills  0.80 6.00 6.00 6.75,6.25 6.00 6.00 6.25,,,6.50 5.75,6.14,
Transition / Linking Footwork  0.80 5.75 5.75 6.25,6.00 5.50 5.75 5.75,,,6.00 5.75,5.82,
Performance / Execution  0.80 6.00 6.25 6.75,6.50 5.75 6.00 6.25,,,6.75 6.25,6.29,
Choreography / Composition  0.80 6.00 6.25 6.50,6.25 6.00 6.25 6.50,,,6.50 6.00,6.25,
Interpretation  0.80 5.50 6.00 6.75,6.25 5.50 6.25 6.50,,,5.75 5.75,6.00,
Judges Total Program Component Score (factored),,,,,24.40,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
8 Veronik MALLET CAN  1,50.71  27.31,,,24.40,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lo+2T  6.40  0.50 1 0 1,1 0 1 2,,,0 1,6.90,
2 3F  5.30 -2.10 -3 -3 -3,-3 -3 -3 -3,,,-3 -2,3.20,
3 FSSp4  3.00  0.50 1 1 1,1 1 0 1,,,1 1,3.50,
4 2A  3.30  0.64 2 1 1,2 1 1 1,,,1 2,3.94,
5 StSq3  3.30  0.21 1 0 0,1 0 0 1,,,0 1,3.51,
6 LSp2  1.90  0.43 0 2 1,2 1 0 1,,,0 1,2.33,
7 CCoSp4  3.50  0.43 1 0 1,1 1 0 1,,,1 2,3.93,
26.70,,,,,27.31,
Program Components Factor,,,,,,
Skating Skills  0.80 6.50 6.50 5.50,6.50 6.00 6.25 6.50,,,5.50 6.25,6.21,
Transition / Linking Footwork  0.80 5.75 6.25 5.25,6.00 6.00 5.50 6.50,,,5.50 6.25,5.89,
Performance / Execution  0.80 6.25 6.50 5.50,6.50 5.75 5.75 6.25,,,5.50 6.50,6.07,
Choreography / Composition  0.80 6.00 6.50 5.50,6.50 6.50 6.00 6.50,,,5.75 6.25,6.21,
Interpretation  0.80 6.25 6.25 5.25,6.50 6.50 5.75 6.50,,,5.50 6.00,6.11,
Judges Total Program Component Score (factored),,,,,24.40,
Deductions: Falls: -1.00,,,,,-1.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
9 Courtney HICKS USA  2,50.70  26.67,,,24.03,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3F+2T  6.60  0.60 1 1 0,0 2 1 1,,,1 1,7.20,
2 LSp3  2.40  0.64 1 2 1,1 2 2 1,,,1 1,3.04,
3 FCSp3  2.80  0.43 1 0 1,0 1 1 1,,,1 1,3.23,
4 StSq3  3.30  0.29 2 0 1,0 1 1 0,,,1 0,3.59,
5 2Lz  2.31 x -0.90 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,1.41,
6 2A  3.63 x  0.14 1 0 0,0 0 1 1,,,0 0,3.77,
7 CCoSp4  3.50  0.93 2 1 2,2 2 2 2,,,1 2,4.43,
24.54,,,,,26.67,
Program Components Factor,,,,,,
Skating Skills  0.80 6.25 5.75 6.50,6.25 6.50 5.75 5.50,,,6.75 6.25,6.18,
Transition / Linking Footwork  0.80 6.00 6.00 5.75,5.75 5.75 5.75 5.75,,,6.25 5.75,5.82,
Performance / Execution  0.80 6.25 6.00 6.00,6.00 6.00 5.50 5.25,,,6.25 6.25,6.00,
Choreography / Composition  0.80 6.00 6.50 5.75,6.25 6.00 6.00 5.50,,,6.50 6.00,6.07,
Interpretation  0.80 6.50 6.25 5.50,5.75 6.00 5.75 5.75,,,6.25 6.00,5.96,
Judges Total Program Component Score (factored),,,,,24.03,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2013
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER
Printed: 25.10.2013 17:50:02
