ISU GP Trophee Bompard 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  2.00 8.00 7.50,8.25,7.50 7.75 8.00 8.00,,7.75 8.25,7.89,
Transition / Linking Footwork  2.00 7.50 6.75,8.00,7.00 7.00 7.25 7.50,,7.25 7.50,7.29,
Performance / Execution  2.00 8.00 7.75,8.25,7.50 7.50 7.75 8.50,,8.00 8.00,7.89,
Choreography / Composition  2.00 7.75 7.50,8.50,7.00 7.25 7.75 7.75,,7.50 8.25,7.68,
Interpretation  2.00 7.75 7.25,8.25,7.25 7.50 8.00 7.75,,7.75 8.00,7.71,
Judges Total Program Component Score (factored),,,,,76.92,
Deductions: Time violation: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Trophee Bompard 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Jeremy ABBOTT USA,9,146.45  63.75,,82.70,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz  6.00  0.60 1 1,0,1 1 1 0,,2 1,6.60,
2 4T<< <<  4.10 -1.90 -3 -2,-3,-2 -3 -3 -3,,-3 -2,2.20,
3 CCSp2  2.30  0.36 0 1,1,1 1 0 1,,0 2,2.66,
4 3F+2T  6.60  0.40 1 1,0,0 2 1 0,,0 1,7.00,
"",,Info,,,,Info
5 CCoSp4  3.50  0.93 1 2,2,2 2 2 1,,2 3,4.43,
6 3A  9.35 x  1.86 2 2,1,2 2 3 1,,2 2,11.21,
7 1A+2T  2.64 x  0.00 0 0,-1,0 0 0 0,,0 0,2.64,
8 FSSp1  2.00  0.79 1 2,1,2 2 2 1,,1 2,2.79,
9 3Lz+3T  11.11 x -0.90 -1 -1,-2,-2 0 -1 -1,,-2 -1,10.21,
10 3Lo  5.61 x  0.20 0 1,0,0 1 0 0,,0 1,5.81,
11 StSq3  3.30  0.64 1 1,0,0 2 2 2,,1 2,3.94,
12 2S  1.43 x  0.03 0 1,0,0 1 0 0,,0 0,1.46,
13 ChSq1  2.00  0.80 0 2,0,1 2 2 1,,0 2,2.80,
59.94,,,,,63.75,
Program Components Factor,,,,,,
Skating Skills  2.00 8.50 8.50,7.75,8.25 8.25 8.75 8.25,,8.25 9.00,8.39,
Transition / Linking Footwork  2.00 8.00 8.25,7.25,8.00 7.75 8.50 8.00,,7.50 8.75,8.00,
Performance / Execution  2.00 7.50 8.00,7.50,8.50 8.00 9.00 8.25,,7.50 9.00,8.11,
Choreography / Composition  2.00 8.25 8.75,7.50,8.50 8.25 9.00 8.50,,7.75 8.75,8.39,
Interpretation  2.00 8.00 8.75,7.75,8.50 8.25 9.25 8.50,,8.00 9.75,8.46,
Judges Total Program Component Score (factored),,,,,82.70,
Deductions:,,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Nan SONG CHN,4,139.73  76.23,,63.50,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  0.43 2 1,0,0 0 0 0,,1 1,10.73,
2 3A+2T  9.80  0.14 1 0,-1,0 0 0 0,,1 0,9.94,
3 3A  8.50  1.14 2 1,1,0 1 0 1,,2 2,9.64,
4 StSq2  2.60  0.36 1 1,0,0 1 1 0,,1 1,2.96,
5 FCCoSp4  3.50  0.07 0 1,0,0 0 0 1,,0 0,3.57,
6 3Lz+3T  11.11 x  0.60 1 1,0,0 1 1 1,,1 1,11.71,
7 3F e  5.83 x -0.90 -1 -2,-1,-2 -1 -1 -2,,-1 -1,4.93,
8 3Lo  5.61 x -1.00 -1 -1,-2,-1 -2 -2 -2,,-1 -1,4.61,
9 CSSp3  2.60  0.07 0 0,0,0 0 0 0,,1 1,2.67,
10 2A+2T  5.06 x  0.36 0 1,1,0 0 1 1,,2 1,5.42,
11 ChSq1  2.00  0.10 1 0,0,0 0 0 0,,0 1,2.10,
12 3S  4.62 x  0.40 0 0,1,1 0 1 1,,1 0,5.02,
13 CCoSp2  2.50  0.43 1 0,1,0 1 1 1,,1 1,2.93,
74.03,,,,,76.23,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.50,6.50,7.00 7.00 6.50 6.25,,7.00 6.25,6.61,
Transition / Linking Footwork  2.00 6.00 6.00,5.75,6.00 6.25 6.00 5.50,,6.50 6.00,6.00,
Performance / Execution  2.00 6.75 6.50,6.50,6.25 6.50 6.50 6.50,,6.75 6.00,6.50,
Choreography / Composition  2.00 7.00 6.00,6.25,6.50 6.50 5.75 6.00,,7.00 6.50,6.39,
Interpretation  2.00 6.75 6.25,6.00,6.50 6.00 6.00 6.00,,6.75 6.25,6.25,
Judges Total Program Component Score (factored),,,,,63.50,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Trophee Bompard 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Brian JOUBERT FRA  7,,134.70  62.32,,73.38,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.20,
2 3T  4.10  0.10 0 0 0,,1 0 0 0,,1 0,4.20,
3 3A+2T  9.80  0.29 1 0 0,,1 0 0 1,,0 0,10.09,
4 CCoSp1  2.00  0.71 1 1 2,,2 2 0 2,,1 1,2.71,
"",,Info,,,,Info
5 StSq3  3.30  0.64 1 1 1,,2 2 1 1,,1 2,3.94,
6 3F e  5.83 x -0.70 -1 -1 0,,-1 0 -2 -1,,-1 -2,5.13,
7 3Lz  6.60 x  0.40 1 0 0,,1 0 0 1,,2 1,7.00,
8 3Lo  5.61 x -0.40 0 -1 -1,,0 -1 0 -1,,0 -1,5.21,
9 3S+2A+SEQ  6.60 x  0.40 1 1 1,,1 0 0 1,,0 0,7.00,
10 ChSq1  2.00  0.70 2 0 1,,2 1 1 0,,1 1,2.70,
11 3F+2T e  7.26 x -1.70 -3 -2 -2,,-3 -1 -3 -2,,-2 -3,5.56,
12 CSSp2  2.30  0.21 1 1 0,,1 0 0 0,,1 0,2.51,
13 FUSp2  2.00  0.07 0 0 1,,2 0 0 0,,0 0,2.07,
64.60,,,,,62.32,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 7.25 8.00,,7.75 7.50 6.75 7.75,,7.25 7.75,7.54,
Transition / Linking Footwork  2.00 7.00 6.50 7.25,,7.25 6.25 6.50 7.25,,6.00 6.75,6.79,
Performance / Execution  2.00 7.50 7.50 7.50,,7.50 7.50 7.00 7.75,,7.25 7.50,7.46,
Choreography / Composition  2.00 7.50 7.00 7.75,,7.75 7.75 6.75 7.50,,6.50 7.25,7.36,
Interpretation  2.00 7.75 7.50 8.00,,7.50 7.75 7.00 7.75,,6.75 7.50,7.54,
Judges Total Program Component Score (factored),,,,,73.38,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Jinlin GUAN CHN  5,,126.22  61.14,,66.08,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.20,
2 2S  1.30  0.00 0 0 0,,0 0 0 0,,0 0,1.30,
3 3F  5.30  0.50 1 1 1,,0 0 0 1,,1 2,5.80,
4 FCSp3  2.80  0.36 0 1 1,,1 0 1 1,,0 1,3.16,
5 CSSp4  3.00  0.64 1 1 2,,2 1 1 1,,1 2,3.64,
6 StSq2  2.60  0.57 0 2 2,,2 1 1 1,,0 1,3.17,
7 2A+3T  8.14 x  0.60 1 0 1,,2 1 0 1,,1 1,8.74,
8 3F+3T  10.34 x  0.20 0 0 1,,0 -1 0 1,,0 1,10.54,
9 2A+2T+1Lo  5.61 x  0.00 0 0 0,,0 0 -1 0,,0 0,5.61,
10 3Lz  6.60 x  0.40 1 0 1,,1 1 0 0,,0 2,7.00,
11 2Lo  1.98 x -0.09 0 -1 0,,-1 0 -1 0,,0 0,1.89,
12 ChSq1  2.00  0.80 1 1 2,,2 1 0 1,,1 1,2.80,
13 CCoSp3  3.00  0.29 1 0 1,,2 1 0 1,,0 0,3.29,
59.87,,,,,61.14,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 6.75 7.25,,7.50 6.75 6.50 6.75,,7.00 7.00,6.89,
Transition / Linking Footwork  2.00 6.00 6.25 6.75,,6.50 6.25 6.00 6.50,,6.25 6.75,6.36,
Performance / Execution  2.00 6.50 6.75 7.00,,7.50 6.50 6.25 6.75,,6.50 7.00,6.71,
Choreography / Composition  2.00 6.50 6.00 7.25,,7.75 6.25 6.00 6.50,,6.50 6.75,6.54,
Interpretation  2.00 6.25 6.25 7.00,,7.75 6.50 6.25 6.75,,6.25 6.75,6.54,
Judges Total Program Component Score (factored),,,,,66.08,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Trophee Bompard 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
7 Chafik BESSEGHIER FRA,2,125.04  63.82,,62.22,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  0.00 0 -1,0,-1 1 0 1,,0 0,10.30,
2 3A  8.50 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,5.50,
3 3Lz  6.00  0.50 0 0,0,1 1 1 1,,1 1,6.50,
4 StSq2  2.60  0.43 1 1,0,1 1 1 1,,0 1,3.03,
"",,Info,,,,Info
5 3Lo  5.10  0.00 0 0,0,0 0 0 0,,0 0,5.10,
6 FCSp3  2.80  0.00 0 0,0,0 0 0 0,,0 0,2.80,
7 3A+2T  10.78 x -1.14 -1 -2,-1,-1 -1 -2 -1,,-1 -1,9.64,
8 3F e  5.83 x -0.90 -2 -1,-1,-1 -1 -1 -1,,-2 -2,4.93,
9 CSSp2  2.30  0.00 0 0,0,0 0 0 0,,0 0,2.30,
10 ChSq1  2.00  0.40 0 1,0,1 1 0 1,,0 1,2.40,
11 3S+2T  6.05 x  0.20 0 0,0,0 1 1 1,,0 0,6.25,
12 3T  4.51 x -1.40 -2 -2,-2,-2 -2 -2 -2,,-2 -2,3.11,
13 CCoSp1  2.00 -0.04 0 0,-1,0 0 0 0,,-1 0,1.96,
68.77,,,,,63.82,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.00,6.50,6.25 6.50 6.50 5.75,,6.25 6.50,6.36,
Transition / Linking Footwork  2.00 5.50 5.75,6.00,5.75 6.25 5.75 5.50,,6.00 6.25,5.86,
Performance / Execution  2.00 6.75 6.00,6.75,6.00 7.00 6.00 5.25,,6.00 6.25,6.25,
Choreography / Composition  2.00 6.00 6.25,7.00,6.25 6.75 6.25 5.50,,6.25 6.50,6.32,
Interpretation  2.00 6.25 6.25,6.50,6.00 6.50 6.50 5.00,,6.25 6.50,6.32,
Judges Total Program Component Score (factored),,,,,62.22,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
8 Tomas VERNER CZE,1,124.32  52.52,,72.80,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -2.00 -2 -2,-2,-1 -2 -2 -2,,-2 -2,8.30,
2 2Lz+3T  6.20  0.70 2 1,1,1 1 1 1,,0 1,6.90,
3 1A  1.10 -0.14 0 -1,-1,0 -1 -2 0,,-2 0,0.96,
4 StSq3  3.30  0.71 2 1,2,1 2 0 2,,1 1,4.01,
5 FUSp3  2.40  0.21 2 1,0,0 0 0 1,,1 0,2.61,
6 1A  1.21 x -0.60 -3 -3,-3,-3 -3 -3 -3,,-3 -3,0.61,
7 3Lo  5.61 x -0.20 -1 0,0,0 0 -1 0,,-2 0,5.41,
8 3Lz  6.60 x -0.80 -1 -1,-2,-1 -1 -1 -1,,-2 -1,5.80,
9 3F e  5.83 x -0.70 -1 -1,-1,-1 -1 -1 0,,-1 -1,5.13,
10 2A  3.63 x  0.29 0 0,1,0 1 1 1,,0 1,3.92,
11 CCoSpB  1.70  0.36 1 1,0,0 1 0 1,,1 2,2.06,
12 ChSq1  2.00  1.10 2 2,2,1 2 1 2,,1 1,3.10,
13 CSSp4  3.00  0.71 2 2,1,1 2 2 1,,1 1,3.71,
52.88,,,,,52.52,
Program Components Factor,,,,,,
Skating Skills  2.00 8.25 7.50,6.75,7.25 7.50 7.25 7.25,,7.25 7.50,7.36,
Transition / Linking Footwork  2.00 7.75 7.25,6.50,7.00 7.25 6.75 7.50,,6.75 6.75,7.04,
Performance / Execution  2.00 7.50 6.75,7.00,7.00 7.00 6.25 7.75,,7.25 7.25,7.11,
Choreography / Composition  2.00 7.75 7.75,7.00,7.50 8.00 7.00 8.25,,7.00 7.25,7.46,
Interpretation  2.00 8.00 8.00,7.00,7.25 7.50 6.50 8.00,,7.25 7.00,7.43,
Judges Total Program Component Score (factored),,,,,72.80,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 17.11.2012 16:48:10,,,,,,
