Samsung Anycall Cup of China,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
2 3F 5.5 -1.00 -1 -2 -1 -1 -1 -1 -1 0,,-2 -2 - -,4.50
3 FCSp3 2.3 0.20 0 0 0 0 1 1 0 1,,1 1 - -,2.50
4 2A 3.3 0.20 0 1 1 0 1 0 0 0,,0 0 - -,3.50
5 SpSt3 3.1 0.00 0 0 0 0 0 1 0 1,,0 0 - -,3.10
6 LSp3 1.8 0.40 0 1 1 0 1 1 1 1,,1 0 - -,2.20
7 SlSt3 3.1 0.40 1 0 0 1 0 1 1 1,,1 1 - -,3.50
8 CCoSp3 3.0 0.40 0 0 0 1 1 1 1 2,,1 0 - -,3.40
29.4,,,30.20
Program Components Factor,,,
Skating Skills 0.80 6.75 5.50 7.00 7.00 7.00 7.00 7.00 6.00,,6.75 6.25 - -,6.95
Transition / Linking Footwork 0.80 6.25 5.25 6.75 6.75 6.75 6.75 6.75 5.75,,6.25 6.00 - -,6.65
Performance / Execution 0.80 6.50 5.75 6.75 7.25 7.00 7.25 7.00 6.25,,6.50 6.00 - -,6.90
Choreography / Composition 0.80 6.75 5.50 6.75 7.00 6.75 7.25 7.00 6.25,,6.25 6.00 - -,6.85
Interpretation 0.80 6.50 6.00 6.75 7.00 6.75 7.25 7.00 6.50,,6.50 6.25 - -,6.80
Judges Total Program Component Score (factored),,,27.32
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
5 Yan LIU CHN 47.72 26.36,,21.36,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Lz+2T 7.3 0.20 0 0 0 1 0 1 0 0,,0 1 - -,7.50
2 3Lo 5.0 0.20 -1 0 1 2 0 0 0 0,,0 1 - -,5.20
3 FCSp2 2.0 0.10 0 1 0 -1 0 1 0 0,,1 1 - -,2.10
4 2A 3.3 0.00 0 1 0 2 0 0 0 0,,0 0 - -,3.30
5 SlSt2 2.3 0.10 0 1 0 1 0 1 0 0,,0 1 - -,2.40
6 CCoSp2 2.5 0.00 0 0 0 0 0 0 -1 0,,0 0 - -,2.50
7 SpSt2 2.3 0.10 0 0 1 1 0 0 0 0,,0 1 - -,2.40
8 LSp1 1.2 -0.24 -1 0 0 -1 -1 0 -1 -1,,-1 0 - -,0.96
25.9,,,26.36
Program Components Factor,,,
Skating Skills 0.80 5.50 5.75 5.25 5.50 5.25 5.75 5.25 5.00,,6.00 6.25 - -,5.45
Transition / Linking Footwork 0.80 5.00 5.50 4.75 5.50 5.50 5.50 4.75 4.75,,5.50 6.00 - -,5.25
Performance / Execution 0.80 5.25 6.00 5.25 5.25 5.00 5.75 5.25 5.00,,6.25 6.25 - -,5.35
Choreography / Composition 0.80 5.50 6.25 5.00 5.50 5.25 5.75 5.00 4.75,,6.00 6.25 - -,5.40
Interpretation 0.80 5.25 6.00 5.00 5.25 5.00 5.75 5.00 5.00,,6.25 6.25 - -,5.25
Judges Total Program Component Score (factored),,,21.36
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
6 Na HOU CHN 44.88 25.00,,19.88,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A 3.3 0.80 1 1 0 1 0 1 1 1,,1 2 - -,4.10
2 3Lz+2T 7.3 0.00 0 0 0 0 -1 1 1 1,,-1 1 - -,7.30
3 3T 4.0 0.00 -1 1 0 1 0 0 0 0,,0 0 - -,4.00
4 FCSp2 2.0 -0.24 -1 -1 0 -1 -1 -1 -1 0,,0 0 - -,1.76
5 SpSt2 2.3 0.00 0 0 0 1 0 0 0 0,,0 0 - -,2.30
6 CCoSp1 2.0 0.00 0 0 0 0 -1 0 0 1,,0 0 - -,2.00
7 SlSt1 1.8 0.00 0 0 0 0 0 0 0 0,,0 0 - -,1.80
8 LSp3 1.8 -0.06 -1 1 0 -1 0 0 0 0,,1 0 - -,1.74
24.5,,,25.00
Program Components Factor,,,
Skating Skills 0.80 5.50 5.00 5.00 5.00 5.00 5.25 6.00 5.25,,5.00 5.00 - -,5.15
Transition / Linking Footwork 0.80 5.25 4.00 4.75 4.50 4.50 4.75 5.50 5.00,,4.75 4.00 - -,4.80
Performance / Execution 0.80 5.00 5.00 5.25 4.50 4.75 5.00 5.75 5.25,,4.75 4.50 - -,4.95
Choreography / Composition 0.80 5.25 4.25 5.00 4.25 5.00 5.00 5.75 5.00,,5.00 4.25 - -,5.05
Interpretation 0.80 5.00 4.25 5.00 4.50 4.75 5.00 5.75 5.25,,4.75 4.25 - -,4.90
Judges Total Program Component Score (factored),,,19.88
Deductions:,,,0.00
Samsung Anycall Cup of China,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
7 Dan FANG CHN 44.22 23.38,,20.84,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A 3.3 0.00 0 1 0 1 0 0 0 0,,0 0 - -,3.30
2 3F 5.5 -0.20 0 0 0 0 0 -1 0 -2,,-1 1 - -,5.30
3 3Lz+COMBO 6.0 -2.60 -3 -3 -3 -3 -3 -2 -2 0,,-2 -3 - -,3.40
4 LSp2 1.5 0.00 0 0 0 -1 0 0 0 1,,0 0 - -,1.50
5 SlSt2 2.3 0.10 0 0 1 0 0 0 0 0,,1 1 - -,2.40
6 FCSp1 1.7 0.00 0 -1 0 -1 0 0 0 0,,0 0 - -,1.70
7 SpSt3 3.1 0.30 0 1 1 1 0 1 0 1,,1 0 - -,3.40
8 CCoSp2 2.5 -0.12 0 -1 -1 0 -1 0 -1 0,,0 -1 - -,2.38
25.9,,,23.38
Program Components Factor,,,
Skating Skills 0.80 5.75 5.00 5.50 5.25 5.75 5.50 5.50 5.00,,5.50 5.50 - -,5.55
Transition / Linking Footwork 0.80 5.25 4.00 5.00 4.75 4.50 5.00 5.00 4.50,,4.75 4.50 - -,4.90
Performance / Execution 0.80 5.50 4.75 5.75 4.75 5.00 5.25 5.50 4.75,,5.25 5.25 - -,5.30
Choreography / Composition 0.80 5.75 4.50 5.25 5.00 5.00 5.00 5.50 4.75,,5.00 5.25 - -,5.15
Interpretation 0.80 5.75 5.00 5.50 4.75 4.75 5.00 5.25 5.00,,5.25 5.50 - -,5.15
Judges Total Program Component Score (factored),,,20.84
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
8 Viktoria PAVUK HUN 42.00 20.92,,22.08,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Lz+2T 7.3 -0.60 -1 -1 0 -1 -1 0 0 0,,-1 -1 - -,6.70
2 2F 1.7 -0.92 -3 -1 -3 -2 -3 -3 0 0,,-3 -3 - -,0.78
3 FCSp3 2.3 0.10 0 -1 0 1 -1 0 1 0,,0 0 - -,2.40
4 2A 3.3 -2.10 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,1.20
5 SpSt3 3.1 0.20 0 0 1 0 0 1 1 1,,0 0 - -,3.30
6 LSp3 1.8 -0.06 0 0 0 -1 0 0 1 0,,-1 0 - -,1.74
7 SlSt2 2.3 0.00 0 0 0 0 0 0 0 0,,-1 0 - -,2.30
8 CCoSp2 2.5 0.00 -1 0 0 0 0 0 1 0,,0 0 - -,2.50
24.3,,,20.92
Program Components Factor,,,
Skating Skills 0.80 5.00 5.00 5.75 5.25 5.75 6.00 5.75 4.75,,4.75 4.50 - -,5.50
Transition / Linking Footwork 0.80 4.75 4.50 5.75 5.00 6.25 5.75 5.50 4.50,,4.25 4.25 - -,5.35
Performance / Execution 0.80 5.00 4.50 5.50 5.50 6.00 5.75 6.00 4.50,,4.50 4.50 - -,5.55
Choreography / Composition 0.80 5.00 4.75 5.75 5.50 6.25 6.00 6.25 4.00,,4.50 4.50 - -,5.70
Interpretation 0.80 4.75 4.50 5.50 5.25 6.25 6.00 6.00 4.25,,4.25 4.75 - -,5.50
Judges Total Program Component Score (factored),,,22.08
Deductions: Falls: -1.00,,,-1.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
9 Idora HEGEL CRO 41.42 20.38,,21.04,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2Lz+2T 3.2 -0.92 -3 -2 -3 -2 -3 -3 -2 -2,,-3 -3 - -,2.28
2 3T 4.0 -0.80 0 -1 0 -2 -1 -1 -1 0,,-1 -1 - -,3.20
3 LSp2 1.5 0.30 1 0 1 1 0 1 0 0,,0 0 - -,1.80
4 SpSt3 3.1 0.00 0 0 0 -1 0 0 0 0,,0 0 - -,3.10
5 2A 3.3 -0.70 -1 -2 -1 -1 -2 -1 -1 -1,,-1 -1 - -,2.60
6 FCSp3 2.3 0.20 1 0 1 0 0 1 0 0,,0 1 - -,2.50
7 CiSt2 2.3 0.00 0 0 0 0 0 0 0 0,,0 0 - -,2.30
8 CCoSp2 2.5 0.10 0 0 1 1 0 0 0 1,,0 0 - -,2.60
22.2,,,20.38
Program Components Factor,,,
Skating Skills 0.80 5.50 4.75 6.25 5.25 5.00 5.25 5.00 5.25,,5.75 4.75 - -,5.35
Transition / Linking Footwork 0.80 5.00 4.25 5.75 5.00 4.50 5.00 4.75 5.00,,5.00 4.50 - -,4.95
Performance / Execution 0.80 5.25 4.50 6.00 5.75 5.00 5.50 5.00 5.25,,5.25 4.50 - -,5.35
Choreography / Composition 0.80 5.50 4.00 6.25 5.50 4.75 5.50 5.00 5.50,,5.25 4.75 - -,5.35
Interpretation 0.80 5.00 4.75 6.00 5.50 4.75 5.25 5.00 5.25,,5.75 4.50 - -,5.30
Judges Total Program Component Score (factored),,,21.04
Deductions:,,,0.00
Samsung Anycall Cup of China,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"=",+,+,-
10 Amber CORWIN USA 28.28 11.00,,20.28,3.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 LSp1 1.2 -0.06 -1 1 0 0 0 0 -1,0,0 0 - -,1.14
2 2T+COMBO 1.3 -1.00 -3 -3 -3 -3 -3 -3 -3,-3,-3 -3 - -,0.30
3 2Lz 1.9 -1.00 -3 -3 -3 -3 -3 -3 -3,-3,-3 -3 - -,0.90
4 FSSp2 2.0 0.00 0 0 0 0 0 0 0,-2,0 0 - -,2.00
5 SpSt2 2.3 -0.12 0 -1 0 -1 0 0 -1,0,-1 0 - -,2.18
6 1A 0.8 -0.50 -3 -3 -3 -3 -3 -3 -3,-3,-3 -3 - -,0.30
7 CiSt2 2.3 0.00 0 0 0 0 0 0 -1,0,0 0 - -,2.30
8 CCoSp1 2.0 -0.12 -1 -1 0 0 -1 0 0,0,-1 -1 - -,1.88
13.8,,,11.00
Program Components Factor,,,
Skating Skills 0.80 5.25 6.50 6.00 4.50 5.50 5.50 5.25,4.75,4.25 4.50 - -,5.20
Transition / Linking Footwork 0.80 5.00 6.00 5.25 4.00 6.25 5.00 5.00,5.00,4.25 4.25 - -,4.90
Performance / Execution 0.80 5.00 4.75 5.50 4.25 6.25 5.00 4.75,4.75,4.50 4.25 - -,4.95
Choreography / Composition 0.80 5.25 6.75 5.75 4.50 6.00 5.25 5.25,5.50,4.25 4.50 - -,5.20
Interpretation 0.80 5.00 6.25 5.50 4.50 6.00 5.25 5.25,5.25,4.50 4.50 - -,5.10
Judges Total Program Component Score (factored),,,20.28
Deductions: Falls: -3.00,,,-3.00
Printed: 03.11.2005 21:38:42,,,
