Samsung Anycall Cup of China,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,
7 2S3 1.6 0.00 0,0 0 0 -1 0 0 1 0 0 - -,,1.60
8 2S4 2.6 0.00 -1,0 0 0 0 0 -1 1 0 1 - -,,2.60
15.0,,,16.18
Program Components Factor,,,
Skating Skills 0.75 6.00,6.00 6.50 6.00 6.25 6.25 6.25 6.25 6.50 6.25 - -,,6.15
Timing 0.75 5.50,6.25 6.25 5.75 6.50 6.25 6.25 6.25 6.50 6.25 - -,,6.15
Performance / Execution 0.50 5.75,6.00 6.50 5.75 6.25 6.50 6.25 6.50 6.25 6.25 - -,,6.15
Interpretation 0.50 5.75,6.25 6.25 5.50 6.25 6.25 6.75 6.25 6.25 6.50 - -,,6.20
Judges Total Program Component Score (factored),,,15.40
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
5 Kristin FRASER / Igor LUKANIN,AZE 29.15 14.72 14.43,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.00 1,0 0 0 1 0 0 0 0 -1 - -,,2.00
2 1S2 1.3 0.06 0,1 0 0 0 1 0 0 0 0 - -,,1.36
3 1S3 1.3 0.00 1,0 -1 0 0 0 0 0 0 0 - -,,1.30
4 1S4 2.0 0.00 0,0 0 -1 0 0 0 0 0 0 - -,,2.00
5 2S1 2.6 -0.24 -1,0 -1 0 -1 0 -1 0 -1 -1 - -,,2.36
6 2S2 1.6 0.10 0,1 0 0 0 1 0 0 0 -1 - -,,1.70
7 2S3 1.6 -0.20 -1,0 -1 -1 0 0 -1 0 -1 0 - -,,1.40
8 2S4 2.6 0.00 1,0 -1 0 -1 0 0 0 -1 0 - -,,2.60
15.0,,,14.72
Program Components Factor,,,
Skating Skills 0.75 5.75,5.75 5.75 5.75 5.75 6.00 6.00 5.75 6.00 5.75 - -,,5.80
Timing 0.75 5.00,5.50 5.50 5.50 5.75 6.25 6.00 5.50 5.75 5.50 - -,,5.60
Performance / Execution 0.50 5.75,5.50 5.75 5.50 6.00 6.25 6.25 6.25 5.50 5.50 - -,,5.85
Interpretation 0.50 5.50,5.75 5.75 6.00 6.00 6.25 6.25 6.00 6.25 5.50 - -,,5.90
Judges Total Program Component Score (factored),,,14.43
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
6 Morgan MATTHEWS / Maxim ZAVOZIN,USA 28.51 14.82 13.69,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.00 0,1 -1 0 1 0 0 0 0 0 - -,,2.00
2 1S2 1.3 0.00 0,0 0 1 0 0 0 0 0 0 - -,,1.30
3 1S3 1.3 0.06 1,0 0 0 -1 0 0 0 0 1 - -,,1.36
4 1S4 2.0 0.00 1,-1 -1 0 -1 0 0 0 1 0 - -,,2.00
5 2S1 2.6 0.00 0,0 -1 0 0 0 0 0 0 0 - -,,2.60
6 2S2 1.6 0.00 -1,0 0 1 0 0 0 0 0 0 - -,,1.60
7 2S3 1.6 0.00 -1,0 0 0 -1 0 0 0 0 1 - -,,1.60
8 2S4 2.6 -0.24 -1,0 -1 -1 -1 -1 0 0 0 0 - -,,2.36
15.0,,,14.82
Program Components Factor,,,
Skating Skills 0.75 5.50,5.25 5.50 5.75 5.50 4.75 5.50 5.50 6.25 5.75 - -,,5.50
Timing 0.75 5.25,5.00 5.25 5.50 5.50 5.25 5.50 5.25 6.00 5.50 - -,,5.35
Performance / Execution 0.50 5.75,5.25 5.50 5.75 5.25 5.00 5.75 5.75 6.00 5.50 - -,,5.60
Interpretation 0.50 5.50,5.25 5.50 5.75 5.75 5.25 5.75 5.25 6.25 5.75 - -,,5.50
Judges Total Program Component Score (factored),,,13.69
Deductions:,,,0.00
Samsung Anycall Cup of China,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
7 Alexandra KAUC / Michal ZYCH,POL 26.41 14.20 12.21,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.00 0,1 -1 0 0 0 0 0 0 0 - -,,2.00
2 1S2 1.3 0.00 -1,0 0 0 0 0 0 0 -1 0 - -,,1.30
3 1S3 1.3 -0.06 0,0 -1 0 -1 0 -1 0 0 -1 - -,,1.24
4 1S4 2.0 -0.20 1,-1 -1 -1 -1 0 -1 0 0 0 - -,,1.80
5 2S1 2.6 -0.12 0,1 -1 -1 -1 1 -1 0 -1 -1 - -,,2.48
6 2S2 1.6 -0.10 -2,0 -1 -1 0 0 0 0 -1 0 - -,,1.50
7 2S3 1.6 -0.20 -1,0 -1 0 -1 1 -1 0 0 -1 - -,,1.40
8 2S4 2.6 -0.12 0,-1 -1 0 -1 0 -1 0 0 0 - -,,2.48
15.0,,,14.20
Program Components Factor,,,
Skating Skills 0.75 4.75,5.25 5.25 5.00 4.75 4.75 4.25 5.25 5.25 4.50 - -,,4.85
Timing 0.75 5.00,5.00 5.00 4.75 4.50 4.75 4.75 5.00 4.75 4.25 - -,,4.85
Performance / Execution 0.50 5.00,5.25 5.25 5.00 4.75 5.00 4.25 5.50 4.50 4.25 - -,,4.90
Interpretation 0.50 4.75,5.25 5.00 4.75 4.75 5.25 4.75 5.25 4.75 4.50 - -,,4.95
Judges Total Program Component Score (factored),,,12.21
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
8 Julia GOLOVINA / Oleg VOIKO,UKR 26.03 13.38 12.65,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.10 1,-1 -1 0 0 0 -1 0 0 0 - -,,1.90
2 1S2 1.3 -0.06 1,0 0 0 0 0 -1 0 0 -1 - -,,1.24
3 1S3 1.3 -0.06 -1,0 -1 -1 0 0 0 0 -1 0 - -,,1.24
4 1S4 2.0 -0.20 0,-1 -1 -2 -1 -1 0 0 0 0 - -,,1.80
5 2S1 2.6 -0.12 -1,0 -1 0 0 0 0 0 -1 -1 - -,,2.48
6 2S2 1.6 -0.20 0,0 0 -1 0 -1 0 0 0 -1 - -,,1.40
7 2S3 1.6 -0.40 -1,-1 -1 -1 0 0 -1 0 -1 -1 - -,,1.20
8 2S4 2.6 -0.48 -1,-1 -1 -1 -1 -1 -1 0 -1 0 - -,,2.12
15.0,,,13.38
Program Components Factor,,,
Skating Skills 0.75 5.00,5.50 5.25 4.75 5.00 5.00 5.25 5.25 5.00 4.50 - -,,5.05
Timing 0.75 4.50,5.25 4.75 4.50 4.75 5.25 5.50 5.00 4.50 4.00 - -,,4.90
Performance / Execution 0.50 5.25,5.25 5.00 4.50 5.25 5.50 5.50 5.50 4.50 4.25 - -,,5.20
Interpretation 0.50 5.00,5.50 5.00 4.25 5.00 5.25 5.50 5.50 4.50 4.50 - -,,5.15
Judges Total Program Component Score (factored),,,12.65
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
9 Alexandra ZARETSKI / Roman ZARETSKI,ISR 24.36 13.32 11.04,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 0.00 0,0 -1 0 0 0 0 0 0 -1 - -,,2.00
2 1S2 1.3 0.00 0,0 -2 0 0 0 0 0 0 -1 - -,,1.30
3 1S3 1.3 -0.06 -1,0 -2 -1 -1 0 0 0 0 0 - -,,1.24
4 1S4 2.0 -0.50 -2,-1 -2 -1 -1 -1 -1 0 -1 -1 - -,,1.50
5 2S1 2.6 -0.24 0,0 -1 -1 -1 0 -1 0 0 -1 - -,,2.36
6 2S2 1.6 -0.10 0,0 -2 0 -1 0 -1 0 0 -1 - -,,1.50
7 2S3 1.6 -0.30 -1,-1 -1 -1 -1 -1 0 0 -1 0 - -,,1.30
8 2S4 2.6 -0.48 -2,0 -2 -1 -1 -1 -1 0 -1 -1 - -,,2.12
15.0,,,13.32
Program Components Factor,,,
Skating Skills 0.75 4.25,5.25 4.50 4.00 4.50 4.50 4.25 4.75 5.00 4.25 - -,,4.40
Timing 0.75 4.00,5.00 4.25 3.75 4.25 4.50 4.50 4.50 4.75 4.25 - -,,4.35
Performance / Execution 0.50 4.50,5.00 4.25 3.50 4.50 4.75 4.25 5.00 4.75 4.25 - -,,4.55
Interpretation 0.50 4.00,5.25 4.25 3.75 4.50 4.75 4.25 4.75 4.75 4.25 - -,,4.40
Judges Total Program Component Score (factored),,,11.04
Deductions:,,,0.00
Samsung Anycall Cup of China,,,
ICE DANCING COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
10 Xiaoyang YU / Chen WANG,CHN 22.98 12.14 10.84,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 2.0 -0.40 -2,-1 -1 -1 0 0 -1 0 -1 -1 - -,,1.60
2 1S2 1.3 -0.06 0,0 -1 -1 0 0 0 0 0 -1 - -,,1.24
3 1S3 1.3 -0.24 -1,-1 -2 -2 -1 0 -1 0 -1 -1 - -,,1.06
4 1S4 2.0 -0.40 -1,0 -2 -1 -1 -1 -1 -1 -1 0 - -,,1.60
5 2S1 2.6 -0.50 -2,-1 -1 -2 -2 0 0 0 -1 -1 - -,,2.10
6 2S2 1.6 -0.20 0,0 -2 -1 -1 0 -1 0 0 -1 - -,,1.40
7 2S3 1.6 -0.30 -1,0 -1 -2 -1 0 -1 0 -1 -1 - -,,1.30
8 2S4 2.6 -0.76 -2,-1 -2 -2 -1 0 -2 0 -1 -1 - -,,1.84
15.0,,,12.14
Program Components Factor,,,
Skating Skills 0.75 4.25,5.00 4.75 3.75 4.50 4.50 4.25 4.25 4.50 4.25 - -,,4.30
Timing 0.75 4.00,4.75 4.25 3.25 4.25 4.75 4.25 4.00 4.00 4.00 - -,,4.20
Performance / Execution 0.50 4.75,5.00 4.50 3.50 4.25 4.75 4.50 4.50 4.50 4.25 - -,,4.55
Interpretation 0.50 4.25,4.75 4.50 3.50 4.50 5.00 4.25 4.25 4.25 4.25 - -,,4.35
Judges Total Program Component Score (factored),,,10.84
Deductions:,,,0.00
Printed: 03.11.2005 18:12:01,,,
