Samsung Anycall Cup of China,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Code Score Score,,Score (factored),
"= +",,+,-
4 Megan WING / Aaron LOWE CAN 81.17 41.90,,39.27,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 CuLi4 4.0 0.30 0 1 1 0 1 0 0 1,,1 1 - -,4.30
2 FSTw3 4.0 -0.20 -1 0 0 -1 0 -1 0 -1,,-1 -1 - -,3.80
3 CuLi4+RoLi2 4.9 0.50 1 1 1 1 1 1 1 1,,0 1 - -,5.40
4 CSeSt3 6.2 0.00 -1 0 0 0 0 0 0 0,,-1 1 - -,6.20
5 CoSp3 4.0 0.30 1 1 0 0 1 0 1 0,,0 1 - -,4.30
6 CCiSt3 6.2 0.00 -1 1 -1 1 0 -1 -1 1,,-1 1 - -,6.20
7 BSTw3 4.0 -0.50 -1 0 -1 -1 -1 -1 -1 -1,,0 -1 - -,3.50
8 RoLi2 3.0 0.30 0 1 0 1 1 0 0 1,,1 1 - -,3.30
9 RRoLi3 4.9 0.00 0 0 0 0 0 0 1 0,,0 0 - -,4.90
41.2,,,41.90
Program Components Factor,,,
Skating Skills 1.25 6.25 7.25 6.75 6.50 6.75 6.00 6.75 6.75,,6.50 6.50 - -,6.65
Linking Footwork / Movement 1.75 6.25 7.00 6.75 6.25 6.50 5.75 6.50 6.75,,6.25 6.75 - -,6.55
Performance 1.00 6.50 7.25 6.75 6.00 6.50 6.00 6.50 6.50,,6.50 6.50 - -,6.45
Choreography 1.00 6.25 7.25 6.75 6.00 6.75 5.75 6.50 6.75,,6.25 6.25 - -,6.45
Interpretation / Timing 1.00 6.50 7.25 7.00 6.00 6.75 6.00 6.75 6.75,,6.25 6.50 - -,6.60
Judges Total Program Component Score (factored),,,39.27
Deductions:,,,0.00
Samsung Anycall Cup of China,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
5 Morgan MATTHEWS / Maxim ZAVOZIN USA 80.32 43.50,,37.82,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 CoSp4 4.7 0.30 0 1 1 0 0 1 0 1,,0 1 - -,5.00
2 FSTw4 4.7 -0.60 -1 -1 -1 -2 -1 -1 -1 -1,,0 -2 - -,4.10
3 SeLi4 5.6 0.60 1 1 1 2 2 0 1 0,,1 1 - -,6.20
4 SlLi4 4.0 0.50 1 1 1 2 1 1 1 0,,1 1 - -,4.50
5 SlLi3+RoLi4 5.3 0.10 0 0 0 0 1 -1 0 0,,0 1 - -,5.40
6 BSTw4 4.7 -0.30 -1 0 0 -1 -1 -1 0 -1,,-1 -1 - -,4.40
7 CCiSt3 6.2 -0.20 0 0 0 -1 0 -1 0 0,,-1 0 - -,6.00
8 RoLi4 4.0 -0.40 -1 0 -1 -1 -1 -1 -1 0,,0 0 - -,3.60
9 CSeSt2 5.3 -1.00 0 0 -1 -1 -2 -1 -1 0,,-1 -1 - -,4.30
44.5,,,43.50
Program Components Factor,,,
Skating Skills 1.25 6.25 6.50 6.50 6.00 6.50 5.75 6.50 6.00,,6.25 6.00 - -,6.30
Linking Footwork / Movement 1.75 6.00 6.25 6.75 5.75 6.50 5.25 6.50 5.75,,5.75 6.25 - -,6.25
Performance 1.00 6.50 6.25 6.50 5.75 6.75 5.50 6.50 5.75,,6.50 6.00 - -,6.20
Choreography 1.00 6.50 6.25 6.75 6.25 6.75 5.50 6.50 5.75,,6.25 6.00 - -,6.35
Interpretation / Timing 1.00 6.75 6.25 6.75 6.50 6.75 5.25 6.50 5.50,,6.50 6.25 - -,6.45
Judges Total Program Component Score (factored),,,37.82
Deductions: Extended lifts: -1.00,,,-1.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
6 Federica FAIELLA / Massimo SCALI ITA 75.00 40.50,,37.50,3.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 CoSp2 3.5 0.60 0 1 2 1 0 1 2 1,,0 1 - -,4.10
2 SeLi3 4.9 0.20 1 1 0 1 -1 1 0 0,,1 0 - -,5.10
3 CSeSt3 6.2 0.00 0 0 0 -1 0 0 0 0,,-1 0 - -,6.20
4 FSTw1 3.0 -0.80 -1 0 -2 -3 -1 -2 -1 -3,,-3 -2 - -,2.20
5 SlLi4 4.0 0.10 0 1 0 2 0 0 0 -1,,-1 -1 - -,4.10
6 CuLi4 4.0 0.30 0 1 0 1 0 1 0 0,,0 1 - -,4.30
7 BSTw3 4.0 -0.80 -1 -2 -2 -2 -1 -2 -1 -2,,-2 -1 - -,3.20
8 CCiSt3 6.2 -0.60 -1 0 -1 -1 -1 0 -1 0,,0 0 - -,5.60
9 CuLi4+RoLi4 5.6 0.10 0 1 0 0 -1 1 0 0,,0 0 - -,5.70
41.4,,,40.50
Program Components Factor,,,
Skating Skills 1.25 6.25 5.75 6.50 6.75 5.75 6.50 6.75 6.50,,5.75 5.75 - -,6.25
Linking Footwork / Movement 1.75 6.25 5.50 6.75 6.50 5.75 6.00 6.75 6.25,,6.75 6.25 - -,6.25
Performance 1.00 6.50 5.50 6.25 6.25 5.75 6.25 6.00 6.25,,6.00 5.75 - -,6.00
Choreography 1.00 6.75 5.50 6.75 6.75 6.00 6.50 6.75 6.50,,6.50 6.25 - -,6.45
Interpretation / Timing 1.00 6.50 5.50 6.50 6.50 5.75 6.25 7.00 6.25,,6.75 6.50 - -,6.30
Judges Total Program Component Score (factored),,,37.50
Deductions: Costume violation: -1.00 Falls: -2.00,,,-3.00
Samsung Anycall Cup of China,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
7 Alexandra KAUC / Michal ZYCH POL 72.68 41.10,,31.58,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 CuLi4+RoLi4 5.6 0.30 1 1 1 1 0 0 0 1,,0 1 - -,5.90
2 FSTw4 4.7 -0.50 -1 -1 -1 -2 -1 -1 -1 -2,,-2 -1 - -,4.20
3 CCiSt2 5.3 -0.60 0 -1 -1 0 0 -1 -1 0,,-1 0 - -,4.70
4 SeLi4 5.6 0.50 1 1 1 1 0 1 1 0,,1 2 - -,6.10
5 BSTw4 4.7 -0.30 0 0 -1 -1 -1 0 -1 0,,-1 0 - -,4.40
6 CuLi4 4.0 0.10 0 0 0 0 1 0 0 0,,0 1 - -,4.10
7 CoSp3 4.0 0.00 0 0 0 1 0 -1 0 0,,0 0 - -,4.00
8 CSeSt2 5.3 -1.20 -2 0 -1 -2 -1 -2 -1 -1,,-2 -1 - -,4.10
9 RoLi4 4.0 -0.40 -1 1 -1 -1 -1 0 -1 -1,,-1 -1 - -,3.60
43.2,,,41.10
Program Components Factor,,,
Skating Skills 1.25 5.25 5.50 5.25 5.25 5.00 5.50 4.50 5.50,,5.75 5.50 - -,5.30
Linking Footwork / Movement 1.75 5.50 5.00 5.25 5.75 5.25 4.75 4.50 5.50,,5.50 5.75 - -,5.20
Performance 1.00 5.50 5.25 5.00 5.75 5.25 5.25 4.25 5.25,,5.50 5.25 - -,5.20
Choreography 1.00 5.50 5.25 5.50 5.50 5.50 5.00 4.25 5.50,,5.50 5.50 - -,5.35
Interpretation / Timing 1.00 5.50 5.25 5.50 5.50 5.50 5.00 4.00 5.50,,5.25 5.25 - -,5.30
Judges Total Program Component Score (factored),,,31.58
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
8 Julia GOLOVINA / Oleg VOIKO UKR 66.47 38.50,,29.97,2.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 CoSp3 4.0 0.00 -1 0 0 0 0 0 0 0,,0 0 - -,4.00
2 FSTw4 4.7 -0.10 0 0 0 1 0 0 -1 -1,,0 -1 - -,4.60
3 CuLi4+RoLi4 5.6 0.10 0 1 -1 1 0 0 0 0,,0 0 - -,5.70
4 CSeSt2 5.3 0.00 0 0 0 0 0 0 0 0,,-1 0 - -,5.30
5 BSTw4 4.7 -0.20 0 -1 -1 0 0 0 -1 0,,-1 0 - -,4.50
6 SeLi3 4.9 -0.30 1 -1 -1 0 0 -1 -1 0,,0 0 - -,4.60
7 SlLi4 4.0 0.10 1 0 -1 1 1 0 -1 0,,0 1 - -,4.10
8 CCiSt1 4.5 -1.60 0 0 -2 -2 -1 -2 -1 0,,-2 -2 - -,2.90
9 RoLi2 3.0 -0.20 0 0 -1 -1 1 0 -1 0,,0 0 - -,2.80
40.7,,,38.50
Program Components Factor,,,
Skating Skills 1.25 5.75 5.25 4.50 5.50 5.00 5.50 4.50 5.25,,6.00 5.25 - -,5.10
Linking Footwork / Movement 1.75 5.50 5.00 4.25 5.75 5.00 5.00 4.50 5.25,,5.75 4.75 - -,4.85
Performance 1.00 5.50 5.00 4.75 5.50 5.25 5.25 4.25 5.25,,5.75 5.00 - -,5.05
Choreography 1.00 5.75 5.00 4.50 5.25 5.75 5.50 4.25 5.00,,6.00 5.00 - -,5.05
Interpretation / Timing 1.00 5.25 5.25 4.25 5.50 5.75 5.25 4.00 5.00,,6.00 4.75 - -,5.00
Judges Total Program Component Score (factored),,,29.97
Deductions: Extended lifts: -2.00,,,-2.00
Samsung Anycall Cup of China,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
9 Alexandra ZARETSKI / Roman ZARETSKI ISR 66.14 37.90,,28.24,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 Sp4 4.0 0.40 1 1 1 1 0 0 1 0,,0 1 - -,4.40
2 CSeSt2 5.3 0.00 0 0 0 0 0 0 -1 0,,-1 0 - -,5.30
3 SlLi4 4.0 -0.20 1 0 -1 0 0 -1 -1 0,,0 0 - -,3.80
4 BSTw2 3.5 -0.60 -1 -1 -2 -2 -1 -1 -1 -2,,-2 -1 - -,2.90
5 FSTw3 4.0 -0.40 -1 0 -1 -1 0 -1 -1 -1,,-2 -1 - -,3.60
6 CCiSt2 5.3 -0.60 0 0 -1 0 -1 -1 -1 0,,0 0 - -,4.70
7 CuLi4+RoLi4 5.6 0.00 0 0 0 1 0 0 0 0,,0 0 - -,5.60
8 SeLi2 4.2 -0.20 1 0 -1 0 1 0 -1 0,,0 -1 - -,4.00
9 CuLi3 3.5 0.10 0 0 0 1 0 0 0 0,,0 1 - -,3.60
39.4,,,37.90
Program Components Factor,,,
Skating Skills 1.25 5.00 5.00 4.25 5.00 5.00 5.00 4.25 5.00,,4.50 4.50 - -,4.75
Linking Footwork / Movement 1.75 5.25 4.75 4.25 5.25 5.00 4.50 4.25 5.00,,4.75 4.50 - -,4.60
Performance 1.00 5.25 4.75 4.25 5.00 5.25 5.00 4.00 4.75,,4.75 4.25 - -,4.65
Choreography 1.00 5.00 4.75 4.50 5.25 5.50 4.75 4.25 4.75,,4.50 4.25 - -,4.70
Interpretation / Timing 1.00 5.50 5.00 5.00 5.50 5.25 5.00 4.00 4.75,,4.75 4.25 - -,4.90
Judges Total Program Component Score (factored),,,28.24
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
10 Xiaoyang YU / Chen WANG CHN 65.72 38.00,,27.72,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 FSTw4 4.7 -0.10 0 1 0 0 -1 -1 0 0,,0 0 - -,4.60
2 SlLi4 4.0 0.00 1 0 0 1 0 0 0 0,,1 0 - -,4.00
3 CSeSt2 5.3 0.40 0 0 2 0 0 1 1 0,,0 0 - -,5.70
4 RoLi2 3.0 0.00 0 0 0 1 0 0 0 0,,0 0 - -,3.00
5 BSTw4 4.7 -0.40 0 0 -1 -1 -1 -1 -1 0,,0 0 - -,4.30
6 CoSp2 3.5 -0.50 0 -1 -1 -1 -1 -1 -1 -1,,-1 -1 - -,3.00
7 SeLi2 4.2 0.10 1 1 0 0 0 0 0 0,,1 1 - -,4.30
8 DiSt1 4.2 0.00 0 0 0 -1 0 0 1 0,,0 0 - -,4.20
9 RRoLi3 4.9 0.00 1 0 0 0 0 1 0 0,,0 0 - -,4.90
38.5,,,38.00
Program Components Factor,,,
Skating Skills 1.25 5.00 4.75 4.50 5.25 4.50 5.25 4.25 4.75,,5.00 4.50 - -,4.70
Linking Footwork / Movement 1.75 5.25 4.50 4.00 4.75 4.50 4.75 4.00 4.50,,4.75 4.50 - -,4.45
Performance 1.00 5.50 4.50 4.75 5.00 4.50 5.00 4.25 4.50,,5.00 4.25 - -,4.60
Choreography 1.00 5.00 4.50 4.50 4.75 4.75 4.75 4.00 4.50,,4.75 4.50 - -,4.60
Interpretation / Timing 1.00 5.50 4.75 5.25 5.25 4.50 5.00 4.00 4.50,,5.00 4.75 - -,4.85
Judges Total Program Component Score (factored),,,27.72
Deductions:,,,0.00
Printed: 05.11.2005 19:29:41,,,
