Samsung Anycall Cup of China,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
6 CCoSp3 3.0 0.00 0 1 0 0 0 1 0 0,,0 0 - -,3.00
7 3Tw2 4.5 0.00 0 0 0 1 0 1 0 0,,0 0 - -,4.50
8 SpSt1 1.8 0.00 0 0 0 0 0 0 0 0,,0 0 - -,1.80
9 3STh 5.0x 0.00 0 0 0 1 0 1 -1 0,,0 0 - -,5.00
10 5TLi3 5.5 0.70 1 1 1 2 2 2 0 1,,2 1 - -,6.20
11 PCoSp3 4.0 0.10 1 0 0 1 0 0 -1 0,,0 0 - -,4.10
12 SlSt1 1.8 0.00 0 0 0 0 0 0 0 0,,0 0 - -,1.80
13 3Li4 4.0 0.50 1 1 1 2 2 2 0 1,,1 0 - -,4.50
14 BoDs2 3.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.50
52.8,,,53.30
Program Components Factor,,,
Skating Skills 1.60 6.25 6.75 6.50 7.25 7.00 6.75 6.75 6.75,,6.75 6.75 - -,6.75
Transition / Linking Footwork 1.60 6.25 6.50 6.25 6.75 6.75 6.00 6.50 6.25,,6.75 6.50 - -,6.55
Performance / Execution 1.60 6.25 6.75 6.25 7.00 6.75 6.00 6.25 6.50,,6.50 6.75 - -,6.50
Choreography / Composition 1.60 6.50 7.00 6.50 7.25 7.25 6.25 6.75 6.75,,6.75 6.50 - -,6.75
Interpretation 1.60 6.50 7.25 6.25 7.00 7.00 5.75 6.50 6.50,,6.75 6.50 - -,6.65
Judges Total Program Component Score (factored),,,53.12
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
4 Jessica DUBE / Bryce DAVISON CAN 104.32 53.36,,50.96,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2Tw3 4.0 0.00 0 0 1 0 0 0 0 1,,0 0 - -,4.00
2 2A+2T+SEQ 3.7 0.00 0 -1 1 0 0 0 0 0,,0 0 - -,3.70
3 5ALi3 6.0 0.80 0 1 1 1 1 1 1 1,,1 0 - -,6.80
4 3STh 4.5 0.14 1 0 1 0 0 0 0 0,,0 0 - -,4.64
5 FCoSp3 2.5 0.00 0 0 0 0 0 0 0 0,,0 -1 - -,2.50
6 SpSt3 3.1 0.00 0 1 1 0 -1 1 0 1,,0 0 - -,3.10
7 3S 5.0x -2.00 -2 -3 -2 -2 -3 -3 -2 -2,,-2 -2 - -,3.00
8 BiDs2 3.0 0.14 1 0 1 0 0 1 0 0,,0 0 - -,3.14
9 3LoTh 5.5x 0.28 1 0 1 1 0 0 0 0,,0 0 - -,5.78
10 5TLi1 4.5 0.00 0 0 0 0 0 0 0 0,,0 -1 - -,4.50
11 SlSt1 1.8 0.00 0 0 0 0 0 1 0 0,,0 0 - -,1.80
12 3Li3 3.5 0.30 0 1 1 1 0 1 1 1,,1 0 - -,3.80
13 BoDs2 3.5 0.00 0 0 0 0 0 1 0 0,,0 0 - -,3.50
14 PCoSp1 3.0 0.10 0 1 0 1 1 0 0 0,,0 0 - -,3.10
53.6,,,53.36
Program Components Factor,,,
Skating Skills 1.60 5.50 6.25 6.25 6.75 6.25 6.50 6.75 6.50,,6.25 6.25 - -,6.35
Transition / Linking Footwork 1.60 5.50 5.00 6.75 6.50 6.00 5.75 6.50 6.00,,6.50 6.00 - -,6.30
Performance / Execution 1.60 5.50 6.00 6.25 7.00 6.50 6.00 6.75 6.25,,6.25 6.50 - -,6.45
Choreography / Composition 1.60 5.50 6.75 6.50 7.00 6.25 6.25 6.50 6.50,,6.50 6.50 - -,6.45
Interpretation 1.60 5.50 6.75 6.50 6.75 6.00 6.00 6.50 6.25,,6.25 6.25 - -,6.30
Judges Total Program Component Score (factored),,,50.96
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Samsung Anycall Cup of China,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
5 Natalia SHESTAKOVA / Pavel LEBEDEV RUS 96.24 53.32,,43.92,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A+3T+SEQ 5.8 -2.20 -2 -3 -3 -2 -2 -3 -3 -3,,-2 -2 - -,3.60
2 2Tw3 4.0 0.10 1 0 0 0 1 0 0 0,,0 0 - -,4.10
3 3S 4.5 -0.40 0 -1 -1 0 0 -1 -1 0,,0 -1 - -,4.10
4 5SLi3 5.5 0.10 0 0 0 1 1 1 0 0,,0 0 - -,5.60
5 5TLi3 5.5 0.00 0 0 0 0 1 0 0 0,,0 0 - -,5.50
6 3LoTh 5.0 0.00 0 0 0 0 0 0 0 0,,0 0 - -,5.00
7 BoDs2 3.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.50
8 3Li3 3.5 0.20 1 1 0 1 1 1 0 0,,0 0 - -,3.70
9 3STh 5.0x 0.00 0 0 0 0 0 1 0 0,,1 0 - -,5.00
10 FCCoSp3 3.0 -0.02 -1 0 -1 1 1 0 0 -1,,0 -1 - -,2.98
11 PCoSp1 3.0 0.00 0 -1 0 0 0 0 0 0,,-1 0 - -,3.00
12 SlSt1 1.8 0.00 -1 0 0 0 0 1 0 0,,0 0 - -,1.80
13 SpSt2 2.3 0.00 0 0 0 0 0 0 0 0,,0 0 - -,2.30
14 FiDs2 3.0 0.14 1 1 0 0 1 1 0 1,,0 0 - -,3.14
55.4,,,53.32
Program Components Factor,,,
Skating Skills 1.60 5.50 5.25 5.00 6.00 5.75 5.50 5.75 5.75,,5.50 5.75 - -,5.65
Transition / Linking Footwork 1.60 5.25 5.00 4.50 5.50 5.50 4.50 5.50 5.50,,5.25 5.00 - -,5.30
Performance / Execution 1.60 5.50 5.50 4.75 5.75 5.50 5.00 5.50 5.50,,5.50 5.50 - -,5.50
Choreography / Composition 1.60 5.50 5.00 5.00 6.00 5.75 5.25 5.75 5.50,,5.50 5.25 - -,5.55
Interpretation 1.60 5.50 5.25 4.75 6.00 5.75 5.00 5.50 5.25,,5.25 5.25 - -,5.45
Judges Total Program Component Score (factored),,,43.92
Deductions: Falls: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
6 Katie ORSCHER / Garrett LUCASH USA 80.96 39.44,,43.52,2.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2Tw3 4.0 0.30 1 1 1 1 1 1 0 1,,0 -1 - -,4.30
2 2T+SEQ 1.0 -0.92 -3 -3 -3 -2 -2 -3 -3 -3,,-3 -3 - -,0.08
3 3FTh 5.0 -1.40 -3 -2 -2 -2 -2 -2 -2 -2,,-2 -2 - -,3.60
4 2A 3.3 -0.98 -1 -2 -1 -1 -1 -2 -2 -2,,-2 -2 - -,2.32
5 4Li1 2.5 -0.60 -2 -3 -2 -2 -3 -2 -2 -1,,-2 -2 - -,1.90
6 SpSt3 3.1 0.00 0 1 0 0 0 1 0 0,,0 0 - -,3.10
7 BoDs1 3.0 0.00 0 1 0 1 0 1 0 0,,0 0 - -,3.00
8 5TLi1 4.5 0.10 0 -1 0 1 1 -1 0 0,,-1 0 - -,4.60
9 FCCoSp2 2.5 -0.06 0 0 -1 0 0 0 0 -1,,-1 0 - -,2.44
10 3STh 5.0x -1.40 -2 -2 -2 -2 -2 -2 -2 -2,,-2 -2 - -,3.60
11 3Li1 2.5 -0.06 0 -2 0 0 -1 -1 0 0,,-2 0 - -,2.44
12 SlSt1 1.8 -0.42 -2 -2 -2 -1 -1 -1 -2 -1,,0 -1 - -,1.38
13 BiDs1 2.8 0.00 0 -1 0 0 0 0 0 0,,0 0 - -,2.80
14 PCoSp3 4.0 -0.12 -1 -1 0 0 -1 0 -1 0,,0 0 - -,3.88
45.0,,,39.44
Program Components Factor,,,
Skating Skills 1.60 4.75 5.50 5.00 6.25 6.25 5.00 6.00 5.50,,6.00 5.25 - -,5.70
Transition / Linking Footwork 1.60 4.75 5.00 5.00 5.50 5.75 4.00 5.75 5.25,,5.75 5.00 - -,5.40
Performance / Execution 1.60 5.00 4.75 4.50 5.00 6.00 3.50 5.50 5.25,,5.75 4.75 - -,5.20
Choreography / Composition 1.60 5.00 5.50 5.00 5.75 6.25 4.50 6.25 5.50,,5.50 5.25 - -,5.55
Interpretation 1.60 5.00 5.75 4.50 5.50 6.00 3.75 5.75 5.25,,5.50 5.00 - -,5.35
Judges Total Program Component Score (factored),,,43.52
Deductions: Time violation: -1.00 Falls: -1.00,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Samsung Anycall Cup of China,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
7 Marina AGANINA / Artem KNYAZEV UZB 77.74 43.34,,34.40,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A+2T+SEQ 3.7 0.00 0 0 -1 0 0 0 0 0,,0 0 - -,3.70
2 5ALi1 5.0 0.00 1 0 0 0 0 0 0 0,,0 0 - -,5.00
3 2ATh 4.0 0.28 1 0 0 1 1 0 0 0,,0 0 - -,4.28
4 2Tw3 4.0 -0.06 0 0 -1 0 0 0 0 0,,-1 0 - -,3.94
5 1F 0.5 -0.18 -1 -3 -2 -1 -2 -1 -2 -1,,-3 -2 - -,0.32
6 BoDs1 3.0 -0.42 0 0 -1 0 0 0 -1 -1,,-2 -1 - -,2.58
7 2LoTh 3.0 0.00 0 0 0 0 -1 0 0 0,,0 0 - -,3.00
8 SpSt3 3.1 0.00 0 0 0 0 0 1 0 0,,-1 0 - -,3.10
9 3Li3 3.5 -0.60 -1 -3 -2 -2 -2 -2 -2 -2,,-2 -2 - -,2.90
10 5TLi1 4.5 0.00 0 0 0 0 0 0 0 0,,-2 0 - -,4.50
11 FCCoSp2 2.5 -0.06 0 -1 -1 0 1 0 0 -1,,-1 0 - -,2.44
13 SlSt1 1.8 -0.12 0 0 -1 -1 -1 -1 0 -1,,0 0 - -,1.68
14 FoDs1 3.0 -0.98 0 -2 -1 -2 -3 -1 -1 -1,,-2 -1 - -,2.02
15 PCoSp3 4.0 -0.12 0 0 -1 0 -1 -1 0 0,,-1 0 - -,3.88
45.6,,,43.34
Program Components Factor,,,
Skating Skills 1.60 4.50 4.25 4.00 4.75 4.50 4.00 4.00 4.25,,4.25 4.50 - -,4.35
Transition / Linking Footwork 1.60 4.50 4.00 3.75 4.25 4.00 3.50 4.00 4.00,,4.00 4.00 - -,4.05
Performance / Execution 1.60 4.75 4.50 4.00 4.75 4.50 3.75 4.00 4.00,,4.00 4.25 - -,4.30
Choreography / Composition 1.60 5.00 4.25 4.25 5.00 4.50 4.00 4.25 4.25,,4.00 4.50 - -,4.50
Interpretation 1.60 5.00 4.75 3.75 4.50 4.50 3.75 4.25 4.25,,4.00 4.25 - -,4.30
Judges Total Program Component Score (factored),,,34.40
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
8 Rumiana SPASSOVA / Stanimir TODOROV BUL 72.98 39.58,,34.40,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2Tw2 3.5 -0.12 0 -1 -2 0 0 0 -1 -2,,-1 0 - -,3.38
2 2S 1.3 0.00 0 -2 0 0 0 0 0 0,,0 0 - -,1.30
3 2STh 2.5 0.00 0 0 0 0 0 -1 0 0,,0 0 - -,2.50
4 5SLi2 5.0 -0.36 -2 -1 -1 -1 -1 0 -1 -1,,-2 -1 - -,4.64
5 5ALi2 5.5 0.00 0 -1 0 0 0 0 0 0,,0 0 - -,5.50
6 PCoSp3 4.0 -0.06 0 0 -1 0 0 1 0 -1,,-1 0 - -,3.94
7 SpSt1 1.8 0.00 0 -1 0 0 -1 1 0 0,,0 0 - -,1.80
8 FiDs2 3.0 -0.14 -1 0 0 0 -1 0 0 0,,0 0 - -,2.86
9 BiDs1 2.8 -0.42 -1 -1 0 -1 0 -1 -1 -1,,-2 0 - -,2.38
10 2LoTh 3.3x -0.12 0 0 0 0 -1 -1 -1 -1,,0 -1 - -,3.18
11 3Li3 3.5 0.00 0 -1 0 0 0 0 0 -1,,0 0 - -,3.50
12 2F+1F+SEQ 2.0x -0.54 0 -3 -3 -1 -2 -1 -2 -2,,-2 -2 - -,1.46
13 CCoSp1 2.0 -0.48 -2 -2 -2 -2 -1 -1 -2 -2,,-1 -1 - -,1.52
14 SlSt1 1.8 -0.18 -2 -1 0 0 -1 -1 -1 0,,-1 0 - -,1.62
42.0,,,39.58
Program Components Factor,,,
Skating Skills 1.60 4.25 4.00 4.25 4.25 4.50 4.25 4.25 4.25,,4.50 4.25 - -,4.30
Transition / Linking Footwork 1.60 4.25 4.00 4.00 4.00 4.25 3.75 4.00 4.00,,4.50 4.00 - -,4.10
Performance / Execution 1.60 4.50 3.25 4.25 4.25 4.50 3.50 3.75 4.00,,4.50 4.50 - -,4.40
Choreography / Composition 1.60 4.50 3.75 4.50 4.50 4.75 4.25 4.25 4.25,,4.50 4.50 - -,4.50
Interpretation 1.60 4.50 3.25 4.00 4.25 4.25 3.25 4.00 4.00,,4.25 4.25 - -,4.20
Judges Total Program Component Score (factored),,,34.40
Deductions: Time violation: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Printed: 04.11.2005 20:54:57,,,
