ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Transition / Linking Footwork  1.60 6.25 5.75 5.75 6.75 5.75 6.00,5.25,,6.25,7.00,6.00,
Performance / Execution  1.60 7.00 6.50 6.25 7.00 7.25 6.00,6.00,,7.25,7.25,6.80,
Choreography / Composition  1.60 6.75 6.50 5.75 7.00 7.00 6.25,5.75,,6.75,7.50,6.65,
Interpretation  1.60 6.75 6.75 6.25 7.50 6.75 6.50,6.00,,7.00,7.25,6.75,
Judges Total Program Component Score (factored),,,,,52.64,
Deductions:,,,,,0.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
3 Caroline ZHANG USA  20  105.68  56.80,,,,48.88,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3F+2T  6.80 -0.40 0 -1 -1 0 -1 0,0,,,1 1,6.40,
2 3Lz< e  1.90 -0.76 -3 -2 -2 -3 -2 -3,-3,,,-2 -2,1.14,
3 2A  3.50  0.00 -1 1 0 0 0 0,0,,,0 0,3.50,
4 CCoSp4  3.50  0.80 1 2 1 2 0 2,2,,,2 2,4.30,
"",,,Info,,,Info
5 FSSp4  3.00  0.50 1 1 1 2 1 1,1,,,1 1,3.50,
6 3F  5.50 -0.40 -1 -1 -1 0 0 1,0,,,0 1,5.10,
7 3Lo  5.50 x  0.00 -1 0 0 0 0 1,0,,,1 1,5.50,
8 3S+2T  6.38 x  0.00 0 0 0 0 0 0,0,,,1 0,6.38,
9 3Lo+2T+2Lo  8.58 x  0.40 -2 1 0 0 0 0,1,,,1 1,8.98,
10 CiSt2  2.30  0.20 0 0 1 0 0 1,1,,,1 1,2.50,
11 SpSq4  3.40  2.40 2 2 3 1 2 3,3,,,3 2,5.80,
12 LSp4  2.70  1.00 2 2 2 1 2 2,2,,,2 3,3.70,
53.06,,,,,56.80,
Program Components Factor,,,,,,
Skating Skills  1.60 5.50 6.50 6.00 6.00 5.75 6.50,7.00,,6.75,6.50,6.20,
Transition / Linking Footwork  1.60 5.50 5.75 5.50 4.50 5.75 5.50,6.25,,7.25,6.25,5.75,
Performance / Execution  1.60 5.75 6.50 5.75 6.00 6.25 6.50,7.50,,7.75,6.75,6.40,
Choreography / Composition  1.60 5.50 6.00 6.00 5.50 6.00 6.75,7.25,,7.50,6.75,6.15,
Interpretation  1.60 5.75 6.00 5.50 5.25 6.00 6.25,7.50,,7.00,6.75,6.05,
Judges Total Program Component Score (factored),,,,,48.88,
Deductions:,,,,,0.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge (long)",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
4 Min-Jung KWAK KOR  14  101.03  58.87,,,,42.16,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lz+2T+2Lo  8.80  0.20 1 1 0 0 0 0,0,,,0 0,9.00,
2 3F e  5.50 -2.20 -2 -2 -2 -2 -2 -3,-2,,,-3 -2,3.30,
3 3Lo  5.00 -0.20 -1 0 -1 -1 0 0,-1,,,0 0,4.80,
4 CCoSp4  3.50  0.30 1 1 0 1 1 0,0,,,1 0,3.80,
5 3Lz  6.00  0.40 1 1 1 0 0 1,0,,,0 -1,6.40,
6 SpSq4  3.40  0.80 1 2 1 1 1 1,0,,,1 0,4.20,
7 3S+2A+SEQ  7.04 x  1.00 1 1 1 1 1 1,0,,,2 1,8.04,
8 LSp4  2.70  0.80 2 2 2 2 2 1,1,,,2 1,3.50,
9 CiSt3  3.30  0.00 0 0 1 0 0 0,0,,,0 0,3.30,
10 2A  3.85 x  0.00 0 0 0 -1 0 0,0,,,0 0,3.85,
11 2A+2T  5.28 x  0.20 0 0 0 0 1 0,0,,,1 0,5.48,
12 FSSp4  3.00  0.20 0 0 -1 0 1 0,0,,,1 1,3.20,
57.37,,,,,58.87,
Program Components Factor,,,,,,
Skating Skills  1.60 6.50 6.00 5.50 5.50 5.75 5.25,4.75,,6.00,5.25,5.65,
Transition / Linking Footwork  1.60 4.75 5.50 5.75 5.00 5.00 4.50,5.00,,3.75,5.00,4.85,
Performance / Execution  1.60 5.25 5.75 6.00 5.50 5.75 4.75,5.00,,6.25,5.50,5.45,
Choreography / Composition  1.60 5.75 6.00 6.00 5.50 5.25 5.00,4.75,,5.25,5.00,5.25,
Interpretation  1.60 4.75 5.50 6.00 5.25 5.50 4.75,5.25,,5.00,5.25,5.15,
Judges Total Program Component Score (factored),,,,,42.16,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge (long)",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
5 Amanda DOBBS USA  17  100.67  53.19,,,,48.48,-1.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3T  4.00  1.00 1 2 1 1 1 1,1,,,1 1,5.00,
2 3F< <  1.70 -1.00 -3 -3 -3 -3 -3 -3,-2,,,-3 -3,0.70,
3 2A  3.50  0.80 0 1 1 1 0 0,1,,,1 1,4.30,
4 LSp3  2.40  0.60 1 2 2 2 1 1,1,,,1 0,3.00,
"",,,Info,,,Info
5 3S+2T  5.80  0.00 0 0 1 0 0 0,0,,,-1 0,5.80,
6 FSSp3  2.60  0.50 1 1 0 1 1 1,1,,,1 1,3.10,
7 3T+2T+2Lo  7.48 x  0.80 0 1 1 1 -1 1,1,,,1 1,8.28,
8 3S  4.95 x  0.00 0 0 2 0 0 0,0,,,1 0,4.95,
9 SpSq4  3.40  0.60 0 0 0 1 0 1,1,,,1 1,4.00,
10 2A+2A+SEQ  6.16 x  0.00 0 0 1 0 0 1,1,,,0 0,6.16,
11 CiSt3  3.30  0.40 0 1 1 0 1 1,2,,,1 1,3.70,
12 CCoSp4  3.50  0.70 2 1 2 2 1 1,1,,,2 1,4.20,
48.79,,,,,53.19,
Program Components Factor,,,,,,
Skating Skills  1.60 6.00 5.75 6.50 6.75 6.00 6.00,6.50,,5.50,6.00,6.05,
Transition / Linking Footwork  1.60 5.75 5.50 5.75 6.50 5.50 5.75,6.25,,5.75,5.75,5.80,
Performance / Execution  1.60 6.00 6.50 6.00 6.75 5.75 6.00,6.00,,6.00,6.50,6.20,
Choreography / Composition  1.60 6.25 6.25 6.25 6.50 5.75 6.25,6.25,,5.75,6.25,6.15,
Interpretation  1.60 6.00 5.75 6.50 6.50 5.75 6.50,6.50,,5.50,6.50,6.10,
Judges Total Program Component Score (factored),,,,,48.48,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
6 Haruka IMAI JPN  19  100.23  53.91,,,,46.32,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 2A  3.50  1.40 1 1 2 2 1 1,1,,,2 1,4.90,
2 3F  5.50  0.60 1 -1 -1 1 1 1,1,,,1 1,6.10,
3 3Lo  5.00  0.00 0 0 0 1 0 1,1,,,0 0,5.00,
4 FCCoSp4  3.50  0.50 0 0 1 2 1 1,2,,,2 1,4.00,
5 SlSt3  3.30  0.00 0 0 0 0 1 0,0,,,0 0,3.30,
6 SpSq3  3.10  0.10 0 0 1 0 1 1,1,,,0 0,3.20,
7 3S+2T+2Lo  8.03 x  0.40 0 0 1 1 0 0,1,,,1 0,8.43,
8 3Lo+2T  6.93 x  1.00 1 0 1 2 1 0,1,,,1 1,7.93,
9 1S  0.44 x -0.14 0 -2 0 -2 -2 -1,-2,,,-1 -2,0.30,
10 2A  3.85 x  0.20 0 0 1 1 0 0,1,,,0 0,4.05,
11 FSSp3  2.60  0.30 1 0 1 1 1 1,0,,,0 0,2.90,
12 CCoSp4  3.50  0.30 1 0 1 1 0 1,0,,,1 0,3.80,
49.25,,,,,53.91,
Program Components Factor,,,,,,
Skating Skills  1.60 6.25 5.75 5.75 6.50 6.50 6.25,7.25,,6.25,5.75,6.10,
Transition / Linking Footwork  1.60 6.00 5.50 5.25 5.25 6.50 6.00,6.00,,5.50,5.25,5.50,
Performance / Execution  1.60 6.00 5.50 5.50 6.25 6.00 6.25,5.50,,6.00,5.25,5.80,
Choreography / Composition  1.60 6.00 5.50 5.50 6.00 6.50 6.25,6.00,,6.00,5.50,5.80,
Interpretation  1.60 6.25 5.50 5.75 5.75 6.00 6.25,5.75,,5.75,5.25,5.75,
Judges Total Program Component Score (factored),,,,,46.32,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
7 Myriane SAMSON CAN  13  99.30  55.06,,,,44.24,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lo  5.00  0.40 2 0 1 1 0 1,0,,,0 0,5.40,
2 3F  5.50 -0.40 0 0 0 0 0 -1,0,,,-1 -1,5.10,
3 3Lo+2Lo+2Lo  8.00  0.40 0 0 1 0 0 0,1,,,-1 1,8.40,
4 CUSp4  2.90  0.10 1 0 0 1 0 0,0,,,0 1,3.00,
"",,,Info,,,Info
5 3F+2T  6.80  0.00 1 0 0 0 1 0,0,,,0 -1,6.80,
6 2Lz e  2.09 x -0.54 -2 -1 -2 -2 -2 -2,-2,,,-2 -1,1.55,
7 3S  4.95 x  0.20 1 0 1 0 1 0,0,,,0 0,5.15,
8 CCoSp4  3.50  0.30 1 1 0 1 0 1,0,,,0 1,3.80,
9 SlSt2  2.30  0.10 0 0 0 0 0 0,1,,,0 1,2.40,
10 2A+2A+SEQ  6.16 x  0.00 1 0 0 1 1 0,0,,,0 0,6.16,
11 SpSq4  3.40  0.60 1 0 1 1 1 1,1,,,0 0,4.00,
12 FSSp4  3.00  0.30 1 1 0 1 1 1,1,,,0 0,3.30,
53.60,,,,,55.06,
Program Components Factor,,,,,,
Skating Skills  1.60 6.00 4.75 6.25 6.00 5.75 6.25,5.50,,4.75,5.25,5.55,
Transition / Linking Footwork  1.60 5.00 4.50 6.00 5.75 5.25 6.00,5.00,,4.75,5.00,5.15,
Performance / Execution  1.60 6.50 5.00 6.25 6.00 5.75 6.50,5.50,,5.00,5.25,5.70,
Choreography / Composition  1.60 6.25 4.75 6.25 6.00 5.50 6.25,5.75,,5.00,5.00,5.65,
Interpretation  1.60 6.25 5.00 5.75 6.25 5.75 6.25,5.50,,4.75,5.50,5.60,
Judges Total Program Component Score (factored),,,,,44.24,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge (long)",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
8 Amelie LACOSTE CAN  11  97.99  54.67,,,,44.32,-1.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lo+2Lo+2Lo  8.00  0.60 1 0 1 1 1 -1,0,,,0 1,8.60,
2 3F  5.50 -3.00 -3 -3 -3 -3 -3 -3,-3,,,-3 -3,2.50,
3 3Lz  6.00 -0.20 0 -1 0 0 0 0,-1,,,-1 0,5.80,
4 FCSSp4  3.00  0.50 1 1 0 1 1 1,1,,,1 1,3.50,
5 3T  4.00  0.20 0 0 0 1 1 0,0,,,0 0,4.20,
6 SpSq4  3.40  1.00 1 1 1 1 1 1,1,,,1 1,4.40,
7 3S+2Lo  6.60 x -0.40 0 -1 0 1 -1 0,-1,,,-1 0,6.20,
8 3Lo  5.50 x  0.00 0 0 -1 0 0 0,0,,,-1 0,5.50,
9 CCoSp4  3.50  0.10 0 1 0 0 1 0,0,,,1 0,3.60,
10 SlSt3  3.30  0.40 0 0 1 1 1 1,1,,,1 1,3.70,
11 2A  3.85 x -0.48 0 -1 -1 -1 0 -1,0,,,-1 -1,3.37,
12 FSSp4  3.00  0.30 0 1 0 1 1 0,0,,,1 1,3.30,
55.65,,,,,54.67,
Program Components Factor,,,,,,
Skating Skills  1.60 5.50 6.25 6.00 6.25 5.25 5.25,5.00,,6.00,6.00,5.65,
Transition / Linking Footwork  1.60 5.25 5.75 5.50 5.50 5.00 5.00,4.75,,5.50,6.25,5.30,
Performance / Execution  1.60 5.25 6.00 5.75 6.00 5.50 5.25,4.75,,6.00,6.00,5.60,
Choreography / Composition  1.60 5.50 5.75 5.50 6.00 5.75 5.25,4.75,,6.00,6.25,5.65,
Interpretation  1.60 5.25 5.50 5.75 6.25 5.50 5.00,4.75,,6.00,6.50,5.50,
Judges Total Program Component Score (factored),,,,,44.32,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
9 Alexe GILLES USA  15  91.98  49.50,,,,42.48,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3F e  5.50 -1.80 -1 -1 0 -1 -2 -2,-2,,,-2 -2,3.70,
2 3Lz+2T  7.30  0.00 0 0 0 0 0 0,0,,,-1 0,7.30,
3 3Lo  5.00 -2.40 -2 -2 -3 -3 -2 -2,-3,,,-3 -3,2.60,
4 FSSp4  3.00  0.00 0 0 0 0 -1 0,0,,,0 0,3.00,
"",,,Info,,,Info
5 LSp4  2.70  0.00 0 0 1 0 0 1,0,,,0 0,2.70,
6 SpSq4  3.40  0.60 1 0 1 1 1 1,1,,,0 0,4.00,
7 2A  3.85 x  1.00 1 1 1 1 1 1,1,,,0 1,4.85,
8 3T+2T+2Lo  7.48 x -1.00 -1 0 -1 -1 -1 -1,-1,,,-2 -1,6.48,
9 3Lz  6.60 x -0.20 0 0 0 1 -1 0,0,,,-1 0,6.40,
10 1S+2T  1.87 x -0.30 0 -1 0 -2 -1 -1,-1,,,-2 -1,1.57,
11 CiSt3  3.30  0.00 0 0 1 1 0 0,0,,,1 0,3.30,
12 CCoSp4  3.50  0.10 1 0 1 0 0 0,1,,,0 0,3.60,
53.50,,,,,49.50,
Program Components Factor,,,,,,
Skating Skills  1.60 5.00 5.25 5.75 6.25 5.75 6.25,5.50,,5.00,5.75,5.45,
Transition / Linking Footwork  1.60 4.75 5.00 5.75 5.50 5.25 6.25,5.00,,5.00,5.00,5.05,
Performance / Execution  1.60 5.00 5.25 5.75 5.75 5.25 6.00,5.25,,5.25,6.00,5.40,
Choreography / Composition  1.60 5.00 5.00 6.00 5.50 5.50 6.50,5.50,,5.00,5.75,5.35,
Interpretation  1.60 5.25 5.25 6.00 6.00 5.25 6.25,5.25,,5.25,5.50,5.30,
Judges Total Program Component Score (factored),,,,,42.48,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge (long)",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
10 Diane SZMIETT CAN  12  91.28  48.64,,,,42.64,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 2Lz  1.90  0.10 0 0 0 0 0 1,0,,,0 1,2.00,
2 3S  4.50  0.00 0 0 -1 -1 -1 1,0,,,-1 1,4.50,
3 3F  5.50 -2.00 -2 -2 -2 -2 -2 -2,-2,,,-2 -2,3.50,
4 FSSp4  3.00  0.50 1 2 1 1 1 1,1,,,1 1,3.50,
5 3T+2T+2T  6.60  0.40 0 1 1 0 0 0,0,,,1 1,7.00,
6 3S+2T  6.38 x  0.00 0 0 0 0 0 -1,0,,,0 0,6.38,
7 2A+2A+SEQ  6.16 x  0.20 0 1 1 0 0 0,0,,,0 1,6.36,
8 SpSq3  3.10  0.40 0 2 1 1 1 0,1,,,1 1,3.50,
9 3T  4.40 x -2.60 -3 -3 -3 -3 -3 -3,-2,,,-2 -2,1.80,
10 CSSp3  2.60  0.30 0 0 1 1 1 1,1,,,1 0,2.90,
11 SlSt3  3.30  0.20 0 1 1 0 0 0,1,,,0 1,3.50,
12 CCoSp4  3.50  0.20 0 0 1 0 0 1,1,,,0 1,3.70,
50.94,,,,,48.64,
Program Components Factor,,,,,,
Skating Skills  1.60 5.50 5.75 5.75 5.00 6.00 5.00,5.25,,5.75,5.75,5.45,
Transition / Linking Footwork  1.60 5.25 4.75 5.50 5.00 5.50 5.00,4.75,,5.50,5.50,5.10,
Performance / Execution  1.60 5.50 5.50 5.75 5.25 5.75 5.25,5.25,,5.75,5.75,5.45,
Choreography / Composition  1.60 5.25 5.25 6.00 5.00 5.50 5.00,5.00,,6.00,6.00,5.30,
Interpretation  1.60 5.50 5.25 5.75 5.25 5.75 5.25,5.25,,5.50,6.00,5.35,
Judges Total Program Component Score (factored),,,,,42.64,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
11 Anastasia GIMAZETDINOVA UZB  6  87.27  47.91,,,,39.36,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lz  6.00  1.00 1 1 1 2 1 1,1,,,1 1,7.00,
2 3T  4.00  0.60 0 1 1 1 0 1,1,,,2 0,4.60,
3 3S+2T  5.80  0.20 0 0 0 1 1 0,0,,,1 0,6.00,
4 2A  3.50  0.20 1 0 0 0 1 0,0,,,0 0,3.70,
"",,,Info,,,Info
5 FCSp2  2.30  0.20 0 0 0 0 1 0,1,,,1 0,2.50,
6 3T+2T  5.83 x  0.00 0 0 0 0 0 1,0,,,0 1,5.83,
7 3S  4.95 x  0.60 0 0 1 1 1 0,1,,,1 0,5.55,
8 2A  3.85 x -2.50 -3 -2 -3 -3 -3 -2,-3,,,-3 -3,1.35,
9 SpSq4  3.40  0.60 0 1 0 0 2 0,1,,,1 0,4.00,
10 CiSt2  2.30  0.20 0 1 0 0 1 1,0,,,0 1,2.50,
11 CCoSp3  3.00 -0.12 0 -1 -1 -1 0 0,0,,,-1 0,2.88,
12 LSp2  1.90  0.10 0 0 -1 0 0 1,1,,,0 1,2.00,
46.83,,,,,47.91,
Program Components Factor,,,,,,
Skating Skills  1.60 5.75 5.00 5.50 6.00 5.50 5.50,5.00,,5.50,4.75,5.30,
Transition / Linking Footwork  1.60 5.25 4.75 3.00 5.50 4.75 5.00,4.50,,2.75,4.50,4.30,
Performance / Execution  1.60 5.50 5.00 4.75 5.50 5.25 5.25,5.25,,5.00,5.00,5.10,
Choreography / Composition  1.60 5.50 5.25 4.00 5.75 5.25 5.00,4.75,,4.50,4.75,4.90,
Interpretation  1.60 5.50 5.25 3.50 5.50 5.50 5.00,5.00,,4.25,5.00,5.00,
Judges Total Program Component Score (factored),,,,,39.36,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
12 Chae-Hwa KIM KOR  10  82.57  43.29,,,,39.28,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3T  4.00  1.00 1 1 1 1 2 1,1,,,1 1,5.00,
2 3S  4.50 -0.40 0 0 0 -1 -1 0,0,,,0 -1,4.10,
3 FSSp3  2.60  0.40 0 1 0 1 1 0,0,,,1 1,3.00,
4 SlSt2  2.30  0.20 1 0 0 0 0 0,1,,,1 1,2.50,
5 2A  3.50  0.80 1 0 1 1 1 0,0,,,1 1,4.30,
6 3S<+SEQ <  1.14 x -0.68 -2 -2 -2 -3 -2 -2,-2,,,-3 -2,0.46,
7 2A+2T+2T< <  5.72 x -0.32 -1 0 -1 -1 0 0,0,,,0 -1,5.40,
8 CCoSp4  3.50  0.00 0 0 0 0 0 0,0,,,1 0,3.50,
9 SpSq4  3.40  0.20 0 0 0 0 1 0,0,,,0 1,3.60,
10 2A  3.85 x  1.00 0 0 1 1 2 0,1,,,1 1,4.85,
11 2Lo+2T  3.08 x  0.00 0 0 0 0 0 0,0,,,0 0,3.08,
12 FCoSp4  3.00  0.50 0 1 1 1 1 1,0,,,1 1,3.50,
40.59,,,,,43.29,
Program Components Factor,,,,,,
Skating Skills  1.60 5.25 4.75 4.25 5.00 5.25 4.75,5.25,,5.50,5.75,5.15,
Transition / Linking Footwork  1.60 5.00 4.25 4.00 4.75 4.00 4.50,5.00,,4.25,5.00,4.45,
Performance / Execution  1.60 4.75 4.75 4.50 5.00 5.00 5.00,5.25,,5.50,5.75,5.10,
Choreography / Composition  1.60 5.00 4.50 4.25 4.75 4.75 5.00,5.25,,5.25,5.50,4.90,
Interpretation  1.60 5.00 4.75 4.50 4.75 5.00 5.00,5.25,,5.00,5.50,4.95,
Judges Total Program Component Score (factored),,,,,39.28,
Deductions:,,,,,0.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
13 Yan LIU CHN  8  79.51  43.87,,,,36.64,-1.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lz  6.00 -3.00 -3 -3 -3 -3 -3 -3,-3,,,-3 -3,3.00,
2 3T  4.00  0.80 1 1 0 0 1 1,0,,,1 1,4.80,
3 3Lo+2A+SEQ  6.80 -0.20 -1 0 0 -1 1 0,0,,,0 0,6.60,
4 LSp3  2.40  0.10 0 1 0 0 0 1,0,,,0 1,2.50,
"",,,Info,,,Info
5 SpSq4  3.40  0.60 0 1 1 0 0 0,0,,,1 1,4.00,
6 3S+2T  6.38 x  0.00 0 0 0 0 0 0,0,,,0 1,6.38,
7 3T+2T  5.83 x  0.00 0 1 0 -1 0 0,0,,,-1 1,5.83,
8 FCSp1  1.90  0.00 0 0 0 0 0 0,0,,,0 0,1.90,
9 2A  3.85 x  0.40 0 0 0 0 1 0,0,,,1 1,4.25,
10 SlSt2  2.30  0.00 0 0 0 0 -1 0,-1,,,0 0,2.30,
11 2S  1.43 x -0.12 -1 0 -1 0 0 -1,-1,,,-1 0,1.31,
12 CoSp1  1.70 -0.70 -2 -3 -1 -1 -3 -3,-3,,,-2 -3,1.00,
45.99,,,,,43.87,
Program Components Factor,,,,,,
Skating Skills  1.60 5.25 4.50 4.25 4.25 4.75 5.50,5.00,,5.50,5.50,4.85,
Transition / Linking Footwork  1.60 4.50 4.00 4.00 4.00 4.00 5.00,4.00,,5.00,4.75,4.25,
