ISU Four Continents Figure Skating Championships,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
1 2FTw3  4.00  0.60 2 2 1 1 1 2 1,,,1 1,4.60,
2 3T  4.00 -0.20 0 0 -1 -1 0 -1 0,,,0 0,3.80,
3 FCCoSp4  3.50  0.40 1 1 1 1 -1 1 1,,,0 1,3.90,
4 SlSt3  3.30  0.40 1 1 -1 0 1 1 1,,,1 0,3.70,
5 BoDs3  4.00  0.56 1 2 1 1 0 1 1,,,1 0,4.56,
6 4Li4  4.00  0.40 1 1 1 1 1 1 0,,,0 1,4.40,
7 3LoTh  5.00 -2.00 -3 -3 -3 -3 -3 -3 -3,,,-3 -3,3.00,
8 PCoSp4  4.50  0.40 0 1 1 0 1 1 1,,,0 0,4.90,
32.30,,,,32.86,
Program Components Factor,,,,,
Skating Skills  0.80 6.25 6.50 6.25 6.25 6.00 6.25 6.75,,,6.75 6.00,6.35,
Transition / Linking Footwork  0.80 6.25 6.25 5.75 5.75 5.50 6.25 6.50,,,6.25 5.75,6.05,
Performance / Execution  0.80 6.50 6.25 6.00 6.25 5.75 6.50 7.00,,,6.75 5.75,6.25,
Choreography / Composition  0.80 6.50 6.25 6.25 6.00 5.25 6.00 6.75,,,6.75 6.00,6.25,
Interpretation  0.80 6.50 6.50 6.25 6.00 6.00 6.50 6.75,,,6.75 6.00,6.40,
Judges Total Program Component Score (factored),,,,25.04,
Deductions: Falls: -1.00,,,,-1.00,
ISU Four Continents Figure Skating Championships,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
4 Caitlin YANKOWSKAS / John COUGHLIN USA  5  56.10  33.46,,,22.64,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 3LzTw2  5.50  0.42 0 0 1 0 1 1 0,,,1 -1,5.92,
2 3STh  4.50 -0.70 0 -1 -1 0 -1 -1 -1,,,-1 -1,3.80,
3 3T  4.00  1.00 0 0 1 1 1 1 0,,,1 1,5.00,
4 4Li4  4.00  0.50 1 1 1 1 1 1 0,,,1 1,4.50,
Info,,,Info,,Info
5 FCCoSp4  3.50 -0.24 -1 -1 -1 -1 0 -1 -1,,,-1 1,3.26,
6 SlSt2  2.30  0.00 0 0 0 0 0 0 0,,,0 1,2.30,
7 BoDs2  3.50  0.28 1 0 1 0 1 1 0,,,0 0,3.78,
8 PCoSp4  4.50  0.40 0 1 1 1 0 1 0,,,1 1,4.90,
31.80,,,,33.46,
Program Components Factor,,,,,
Skating Skills  0.80 5.25 5.50 6.00 5.75 5.00 6.00 5.50,,,5.00 6.00,5.65,
Transition / Linking Footwork  0.80 5.00 5.50 5.25 5.25 5.25 5.75 5.25,,,5.00 5.75,5.35,
Performance / Execution  0.80 5.50 5.50 6.25 5.50 6.00 6.25 5.75,,,5.50 6.00,5.90,
Choreography / Composition  0.80 5.50 5.50 6.00 5.50 5.25 6.00 5.50,,,5.75 5.75,5.70,
Interpretation  0.80 5.50 5.75 6.00 5.75 5.50 6.25 5.50,,,5.50 5.75,5.70,
Judges Total Program Component Score (factored),,,,22.64,
Deductions:,,,,0.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
5 Mylene BRODEUR / John MATTATALL CAN  9  55.94  33.38,,,22.56,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 3FTw1  5.00 -0.84 1 -2 -1 -2 1 -1 -2,,,-1 0,4.16,
2 3T  4.00  0.00 0 0 0 1 0 0 -1,,,0 0,4.00,
3 PCoSp4  4.50  0.00 1 0 0 1 0 0 0,,,1 0,4.50,
4 3STh  4.50  0.56 1 0 1 1 1 1 1,,,0 0,5.06,
5 FCCoSp4  3.50  0.00 0 0 0 1 0 0 0,,,1 0,3.50,
6 SlSt3  3.30  0.30 0 0 0 1 1 1 1,,,1 0,3.60,
7 4Li3  3.50  0.50 1 1 1 1 1 1 1,,,1 0,4.00,
8 BoDs3  4.00  0.56 1 0 1 2 0 1 1,,,1 1,4.56,
32.30,,,,33.38,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 5.50 6.50 6.00 5.75 5.50 5.75,,,6.00 5.75,5.75,
Transition / Linking Footwork  0.80 5.50 4.25 6.50 5.75 5.25 5.25 5.00,,,5.75 5.25,5.30,
Performance / Execution  0.80 6.00 5.00 6.75 6.25 5.75 5.75 5.25,,,6.25 5.75,5.75,
Choreography / Composition  0.80 5.75 4.75 6.50 6.25 5.50 5.50 5.50,,,6.00 5.50,5.65,
Interpretation  0.80 6.00 5.50 6.75 6.25 5.75 5.50 5.50,,,6.25 5.75,5.75,
Judges Total Program Component Score (factored),,,,22.56,
Deductions:,,,,0.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
6 Yue ZHANG / Lei WANG CHN  10  54.16  32.88,,,21.28,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 3LzTw1  5.00  0.14 2 0 1 0 0 0 -1,,,-1 1,5.14,
2 3T  4.00  0.00 0 0 0 0 0 0 0,,,0 0,4.00,
3 3LoTh  5.00  0.70 2 0 1 1 1 1 1,,,0 1,5.70,
4 4Li3  3.50  0.20 1 1 0 0 0 0 1,,,-1 0,3.70,
5 FCCoSp3  3.00  0.14 1 -1 0 0 1 -1 1,,,-1 1,3.14,
6 SlSt3  3.30  0.20 1 0 0 0 1 0 1,,,0 0,3.50,
7 BoDs1  3.00  0.00 -2 0 0 0 0 0 0,,,0 0,3.00,
8 PCoSp4  4.50  0.20 0 1 1 0 0 0 1,,,0 1,4.70,
31.30,,,,32.88,
Program Components Factor,,,,,
Skating Skills  0.80 6.00 5.75 5.50 5.50 5.50 5.25 6.00,,,5.25 5.50,5.65,
Transition / Linking Footwork  0.80 5.50 5.25 4.50 5.00 5.25 3.75 4.50,,,4.75 4.75,4.90,
Performance / Execution  0.80 6.00 5.25 5.25 5.25 5.75 4.25 5.75,,,4.75 5.25,5.45,
Choreography / Composition  0.80 5.75 5.50 5.25 5.00 5.25 4.25 5.25,,,4.50 5.00,5.25,
Interpretation  0.80 6.00 5.50 5.00 5.25 5.50 4.50 5.50,,,4.75 5.00,5.35,
Judges Total Program Component Score (factored),,,,21.28,
Deductions:,,,,0.00,
ISU Four Continents Figure Skating Championships,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
7 Narumi TAKAHASHI / Mervin TRAN JPN  8  53.74  32.78,,,20.96,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 2A  3.50  0.80 1 0 1 0 0 1 1,,,0 1,4.30,
2 2FTw3  4.00  0.50 1 1 1 1 1 1 0,,,0 1,4.50,
3 BoDs3  4.00  0.42 1 1 1 0 0 0 0,,,0 1,4.42,
4 4Li3  3.50  0.40 1 0 1 1 0 1 0,,,1 1,3.90,
Info,,,Info,,Info
5 3STh  4.50  0.14 0 0 0 0 0 1 1,,,0 0,4.64,
6 FCCoSp4  3.50 -0.18 0 -1 0 -1 -1 0 -1,,,-1 -1,3.32,
7 PCoSp3  4.00  0.10 0 0 1 0 0 0 0,,,0 1,4.10,
8 SlSt3  3.30  0.30 0 1 1 0 1 1 1,,,-1 0,3.60,
30.30,,,,32.78,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 5.50 6.00 5.00 4.50 5.00 5.25,,,5.00 5.25,5.35,
Transition / Linking Footwork  0.80 5.50 5.00 5.50 4.75 4.75 4.75 4.75,,,4.50 5.00,5.00,
Performance / Execution  0.80 5.75 5.25 6.00 5.00 5.00 5.50 5.00,,,5.00 4.75,5.30,
Choreography / Composition  0.80 5.50 5.50 6.00 5.00 5.00 5.00 4.75,,,4.75 5.25,5.25,
Interpretation  0.80 5.50 5.50 6.25 5.25 5.50 5.25 5.00,,,5.00 4.25,5.30,
Judges Total Program Component Score (factored),,,,20.96,
Deductions:,,,,0.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
8 Kirsten MOORE-TOWERS / Dylan MOSCOVITCH CAN  1  48.76  28.92,,,19.84,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 3S  4.50 -2.00 -2 -2 -2 -2 -2 -2 -2,,,-2 -2,2.50,
2 3FTw1  5.00  0.28 1 0 0 1 0 -2 1,,,1 0,5.28,
3 3LoTh  5.00  0.00 0 0 0 0 1 0 0,,,0 1,5.00,
4 4Li4  4.00  0.00 0 0 1 0 0 0 0,,,0 0,4.00,
5 BoDs1  3.00 -1.26 -2 -3 -1 -2 -1 -2 -1,,,-1 -2,1.74,
6 PCoSp4  4.50  0.00 0 0 0 0 0 0 0,,,0 0,4.50,
7 SlSt2  2.30  0.00 0 0 1 0 0 -1 0,,,0 0,2.30,
8 FCCoSp4  3.50  0.10 1 0 1 0 1 0 0,,,0 -1,3.60,
31.80,,,,28.92,
Program Components Factor,,,,,
Skating Skills  0.80 4.75 5.00 5.50 5.00 5.50 4.75 5.25,,,5.25 5.25,5.05,
Transition / Linking Footwork  0.80 4.75 5.00 4.00 4.00 5.25 4.50 4.75,,,5.00 5.00,4.65,
Performance / Execution  0.80 5.00 5.25 5.25 4.75 5.50 5.00 5.25,,,5.25 5.00,5.10,
Choreography / Composition  0.80 4.75 5.25 6.00 4.75 5.50 4.75 5.00,,,5.00 4.75,4.90,
Interpretation  0.80 5.00 5.25 5.75 4.50 5.25 5.00 5.25,,,5.00 5.25,5.10,
Judges Total Program Component Score (factored),,,,19.84,
Deductions:,,,,0.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
9 Huibo DONG / Yiming WU CHN  4  48.02  28.06,,,19.96,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 3LzTw1  5.00  0.14 0 1 1 -1 1 -1 1,,,-1 0,5.14,
2 3T  4.00 -2.40 -2 -2 -2 -3 -3 -3 -2,,,-3 -2,1.60,
3 3LoTh  5.00  0.42 -1 0 0 1 1 0 1,,,0 1,5.42,
4 4Li3  3.50 -0.20 -1 0 0 -1 0 -1 0,,,-1 0,3.30,
5 BoDs1  3.00  0.00 0 1 0 0 -1 -1 1,,,0 0,3.00,
6 FCCoSp3  3.00  0.20 0 0 1 0 1 0 1,,,0 0,3.20,
7 SlSt1  1.80  0.00 0 0 0 0 0 0 0,,,0 0,1.80,
8 PCoSp4  4.50  0.10 1 0 0 0 0 -1 1,,,0 0,4.60,
29.80,,,,28.06,
Program Components Factor,,,,,
Skating Skills  0.80 5.50 5.50 5.25 5.25 4.50 4.50 6.00,,,5.25 5.25,5.30,
Transition / Linking Footwork  0.80 5.00 5.00 4.75 5.00 4.50 3.75 4.25,,,4.75 4.75,4.75,
Performance / Execution  0.80 5.00 5.50 5.25 3.75 4.75 4.25 5.75,,,5.00 5.00,5.00,
Choreography / Composition  0.80 5.25 5.25 5.00 4.75 5.00 4.50 5.25,,,5.00 4.75,5.00,
Interpretation  0.80 5.25 5.00 5.00 4.25 4.50 4.25 5.00,,,5.00 5.00,4.90,
Judges Total Program Component Score (factored),,,,19.96,
Deductions:,,,,0.00,
ISU Four Continents Figure Skating Championships,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
10 Marissa CASTELLI / Simon SHNAPIR USA  2  44.60  25.16,,,20.44,-1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 BoDs1  3.00  0.42 1 1 1 0 1 0,0,,0 1,3.42,
2 3LzTw1  5.00 -0.84 -2 0 0 -2 -1 -2,-1,,-1 -1,4.16,
3 3S  4.50 -3.00 -3 -3 -2 -3 -3 -3,-2,,-3 -3,1.50,
4 FCCoSp4  3.50 -0.18 0 -1 -1 -1 0 0,-1,,-2 -1,3.32,
"",,,Info,,Info
5 2STh  2.50 -0.68 -2 -3 -2 -3 -2 -3,-2,,-2 -2,1.82,
6 4Li4  4.00  0.20 -1 0 0 0 1 1,0,,0 1,4.20,
7 PCoSp4  4.50 -0.06 0 0 0 -1 1 0,0,,-1 -2,4.44,
8 SlSt2  2.30  0.00 0 0 0 0 0 0,0,,0 0,2.30,
29.30,,,,25.16,
Program Components Factor,,,,,
Skating Skills  0.80 5.50 5.25 5.50 4.50 5.75 5.00,4.50,,5.50 5.50,5.35,
Transition / Linking Footwork  0.80 5.25 5.00 4.75 4.25 4.00 5.25,4.25,,5.00 5.25,4.95,
Performance / Execution  0.80 5.25 5.00 5.00 4.25 5.00 5.25,4.50,,5.25 4.50,5.00,
Choreography / Composition  0.80 5.25 5.25 5.00 4.50 5.50 5.25,4.50,,5.00 5.25,5.20,
Interpretation  0.80 5.00 5.25 4.75 4.00 5.50 5.00,4.75,,5.25 4.75,5.05,
Judges Total Program Component Score (factored),,,,20.44,
Deductions: Falls: -1.00,,,,-1.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
11 Amanda SUNYOTO-YANG / Darryll SULINDRO-YANG TPE  3  43.42  27.14,,,17.28,-1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 2A  3.50 -2.50 -3 -3 -3 -3 -2 -3,-2,,-3 -3,1.00,
2 2LzTw2  3.50  0.00 0 1 0 0 0 1,0,,0 0,3.50,
3 3STh  4.50 -0.70 -1 -1 -1 -1 -1 -1,-1,,-1 -1,3.80,
4 BoDs4  4.50  0.14 0 0 0 0 1 0,1,,1 0,4.64,
5 CCoSp3  3.00 -0.18 0 -1 -1 0 0 -1,-1,,0 -1,2.82,
6 SlSt3  3.30  0.00 0 0 0 0 0 0,0,,0 0,3.30,
7 4Li4  4.00 -0.30 -2 -1 -1 -1 0 -1,0,,0 0,3.70,
8 PCoSp4  4.50 -0.12 -2 -1 0 -1 0 0,0,,-1 0,4.38,
30.80,,,,27.14,
Program Components Factor,,,,,
Skating Skills  0.80 3.50 4.25 4.25 4.50 4.75 4.75,4.00,,5.00 4.50,4.40,
Transition / Linking Footwork  0.80 4.00 4.50 4.00 4.00 4.75 4.50,4.00,,5.50 4.00,4.10,
Performance / Execution  0.80 3.75 4.25 4.50 4.25 4.75 5.00,4.00,,4.75 4.50,4.40,
Choreography / Composition  0.80 4.25 4.25 4.25 4.25 4.50 4.50,4.25,,5.50 4.25,4.30,
Interpretation  0.80 4.25 4.25 4.50 4.00 4.50 4.75,4.25,,5.25 4.25,4.40,
Judges Total Program Component Score (factored),,,,17.28,
Deductions: Falls: -1.00,,,,-1.00,
Printed: 1/27/2010  3:25:16PM,,,,,
