ISU Four Continents Figure Skating Championships,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Elements Value (in random order),,,,of Panel,
1 RRoLi4  8.00  0.50 1 0 0 2 1 1 1,,,1 1,8.50,
2 StaLi4  5.00  0.40 0 0 0 1 0 2 1,,,1 1,5.40,
3 CiSt2  6.40  1.00 1 -1 0 1 1 1 0,,,1 1,7.40,
4 STw4  5.50  0.80 2 1 1 2 2 2 1,,,1 1,6.30,
5 RoLi4  5.00  0.50 1 0 0 1 1 1 0,,,1 1,5.50,
6 DiSt2  5.40  0.80 1 0 0 1 1 1 0,,,0 1,6.20,
7 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
8 Sp4  4.70  0.40 1 0 0 1 1 0 0,,,1 1,5.10,
40.00,,,,44.40,
Program Components Factor,,,,,
Skating Skills  1.25 5.25 5.00 6.00 5.00 4.75 5.25 5.50,,,6.00 6.00,5.40,
Linking Footwork / Movement  1.75 5.50 4.50 5.75 4.75 5.50 5.50 5.25,,,6.00 6.00,5.55,
Performance  1.00 6.00 5.25 5.75 5.25 5.25 6.00 5.50,,,6.50 6.25,5.80,
Choreography  1.00 5.75 4.75 6.00 6.00 6.75 6.25 5.75,,,6.25 6.25,6.10,
Interpretation / Timing  1.00 6.25 5.50 6.00 5.75 7.00 6.50 5.50,,,6.50 6.25,6.25,
Judges Total Program Component Score (factored),,,,34.61,
Deductions:,,,,0.00,
ISU Four Continents Figure Skating Championships,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
4 Madison HUBBELL / Keiffer HUBBELL USA  11  77.69  41.70,,,35.99,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 SlLi4  5.00  0.60 1 2 1 1 1 1 2,,,1 1,5.60,
2 DiSt2  5.40  1.00 1 1 1 1 1 1 1,,,1 0,6.40,
3 CiSt3  7.20  1.00 1 1 1 1 1 1 1,,,0 1,8.20,
4 SeLi4  8.00  0.20 1 0 0 1 0 1 0,,,1 1,8.20,
Info,,,Info,,Info
5 CuLi4  5.00  0.00 2 -1 0 0 0 2 0,,,0 1,5.00,
6 Sp4  4.70  0.50 1 1 1 1 0 1 1,,,1 1,5.20,
7 STw2  4.00 -0.90 0 -2 -2 -2 -1 0 -2,,,-2 -1,3.10,
8 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
39.30,,,,41.70,
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.50 6.50 6.00 5.75 6.25 5.75,,,5.75 6.50,6.05,
Linking Footwork / Movement  1.75 6.25 6.25 5.75 6.25 5.50 5.75 6.50,,,5.50 6.00,5.90,
Performance  1.00 6.00 6.75 5.75 6.50 5.75 6.00 5.75,,,5.75 6.25,5.95,
Choreography  1.00 6.50 7.00 6.25 5.75 6.00 6.00 6.75,,,5.50 6.50,6.15,
Interpretation / Timing  1.00 6.50 6.00 6.00 6.25 6.00 6.00 6.00,,,5.75 6.25,6.00,
Judges Total Program Component Score (factored),,,,35.99,
Deductions:,,,,0.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
5 Madison CHOCK / Greg ZUERLEIN USA  5  75.66  41.00,,,34.66,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt2  6.40  1.00 1 1 1 1 1 1 1,,,1 1,7.40,
2 SlLi4+RoLi1  6.40  0.60 2 1 1 1 1 1 1,,,2 1,7.00,
3 STw4  5.50  0.10 0 1 1 0 1 0 0,,,0 -1,5.60,
4 CuLi2  3.50  0.20 0 1 1 1 0 1 1,,,0 0,3.70,
5 CoSp4  4.70  0.70 1 2 1 1 2 1 1,,,2 1,5.40,
6 DiSt2  5.40  1.00 1 1 1 0 1 0 1,,,1 1,6.40,
7 RoLi4  5.00  0.50 1 1 2 1 1 1 0,,,2 1,5.50,
36.90,,,,41.00,
Program Components Factor,,,,,
Skating Skills  1.25 5.75 5.75 6.50 5.75 6.00 6.25 6.00,,,6.50 4.50,5.85,
Linking Footwork / Movement  1.75 6.00 5.50 6.50 6.00 5.25 5.50 5.50,,,5.75 4.00,5.60,
Performance  1.00 6.00 6.00 7.00 6.25 5.50 6.00 5.75,,,6.75 4.25,5.90,
Choreography  1.00 6.00 5.50 7.00 6.50 5.75 6.00 5.50,,,6.25 4.75,5.80,
Interpretation / Timing  1.00 6.25 5.75 6.75 6.25 5.00 5.75 6.00,,,6.50 4.50,5.85,
Judges Total Program Component Score (factored),,,,34.66,
Deductions:,,,,0.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
6 Jane SUMMERSETT / Todd GILLES USA  6  75.32  42.80,,,32.52,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 STw4  5.50 -0.30 0 0 -1 -1 0 -1 -1,,,0 -1,5.20,
2 SlLi4+CuLi4  8.00  0.40 2 1 1 0 1 1 1,,,1 0,8.40,
3 CuLi4  5.00  0.80 2 2 1 1 1 1 2,,,2 2,5.80,
4 DiSt3  6.20  0.60 1 1 0 0 0 0 1,,,1 1,6.80,
5 CoSp4  4.70  0.20 1 0 0 1 0 1 0,,,1 0,4.90,
6 RoLi4  5.00  0.30 1 1 1 -1 1 1 1,,,1 -1,5.30,
7 CiSt2  6.40  0.00 1 0 0 -1 0 0 0,,,0 0,6.40,
8 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
40.80,,,,42.80,
Program Components Factor,,,,,
Skating Skills  1.25 6.50 4.50 6.00 5.00 5.75 5.50 5.25,,,6.00 5.25,5.35,
Linking Footwork / Movement  1.75 6.50 4.25 5.50 4.75 5.50 5.50 5.25,,,6.25 5.50,5.30,
Performance  1.00 7.00 4.50 6.00 5.25 5.75 6.00 5.00,,,6.25 5.75,5.55,
Choreography  1.00 6.50 5.00 5.75 4.00 5.75 5.50 5.50,,,6.50 5.50,5.45,
Interpretation / Timing  1.00 7.00 4.75 5.75 4.25 5.75 5.75 5.75,,,6.00 5.75,5.55,
Judges Total Program Component Score (factored),,,,32.52,
Deductions:,,,,0.00,
ISU Four Continents Figure Skating Championships,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
7 Xintong HUANG / Xun ZHENG CHN  10  73.05  39.80,,,35.25,-2.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp4  4.70  0.50 1 1 0 1 1 1 1,,,1 1,5.20,
2 STw3  4.70  0.40 0 -1 1 2 1 0 1,,,1 0,5.10,
3 CuLi2  3.50  0.50 1 1 1 1 1 1 1,,,1 1,4.00,
4 SlLi4  5.00  0.50 1 0 1 1 1 1 1,,,1 0,5.50,
Info,,,Info,,Info
5 CiSt2  6.40 -0.80 0 -1 -1 -1 -2 -1 0,,,-1 0,5.60,
6 CuLi4+RoLi4  8.00  0.60 1 1 2 1 1 2 1,,,1 1,8.60,
7 DiSt3  6.20 -0.40 0 -1 -1 -1 -1 1 0,,,0 0,5.80,
8 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
9 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
38.50,,,,39.80,
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.00 5.75 6.75 5.25 6.00 6.50,,,6.75 5.75,6.15,
Linking Footwork / Movement  1.75 6.00 5.75 5.75 6.25 5.00 5.75 5.75,,,6.00 5.50,5.75,
Performance  1.00 6.25 5.75 6.50 7.25 5.50 5.75 6.00,,,6.50 5.75,6.10,
Choreography  1.00 6.50 6.25 6.25 6.25 5.25 5.50 6.75,,,4.75 5.50,5.75,
Interpretation / Timing  1.00 6.50 6.00 5.75 6.25 4.75 6.00 6.25,,,4.75 5.50,5.65,
Judges Total Program Component Score (factored),,,,35.25,
Deductions: Extended lifts: -1.00 Falls: -1.00,,,,-2.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
8 Xiaoyang YU / Chen WANG CHN  7  70.91  41.60,,,30.31,-1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 STw4  5.50  0.20 0 0 1 0 -1 0 1,,,0 1,5.70,
2 CiSt2  6.40  0.20 0 1 0 0 0 0 1,,,0 -1,6.60,
3 CuLi4+RoLi4  8.00  0.20 1 0 0 1 1 1 0,,,1 0,8.20,
4 CoSp4  4.70 -0.10 -2 0 0 0 -1 1 0,,,0 -1,4.60,
5 SlLi4  5.00  0.10 0 0 0 0 1 0 2,,,0 -1,5.10,
6 CuLi4  5.00  0.40 1 1 0 1 1 1 1,,,1 0,5.40,
7 MiSt3  6.20 -0.20 -1 0 0 -1 0 0 1,,,0 -2,6.00,
8 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
40.80,,,,41.60,
Program Components Factor,,,,,
Skating Skills  1.25 5.50 5.25 5.75 4.50 5.50 5.75 4.75,,,5.50 5.25,5.25,
Linking Footwork / Movement  1.75 5.00 5.00 5.25 3.75 5.25 5.50 4.50,,,5.25 5.00,5.00,
Performance  1.00 5.00 5.00 5.75 4.25 5.00 5.75 5.25,,,6.00 4.75,5.15,
Choreography  1.00 5.25 5.25 4.50 3.75 5.00 5.75 5.50,,,5.50 5.00,5.05,
Interpretation / Timing  1.00 5.00 5.25 4.75 3.75 4.50 5.50 5.00,,,5.50 4.50,4.80,
Judges Total Program Component Score (factored),,,,30.31,
Deductions: Extended lifts: -1.00,,,,-1.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
9 Xueting GUAN / Meng WANG CHN  1  64.89  38.10,,,26.79,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp4  4.70  0.40 1 1 1 1 -1 1 0,,,1 1,5.10,
2 MiSt2  5.40  0.40 0 0 0 1 0 1 0,,,1 0,5.80,
3 STw4  5.50  0.10 -1 0 -1 1 -1 0 0,,,0 1,5.60,
4 SeLi2  5.60  0.10 0 1 1 0 0 0 0,,,-1 1,5.70,
5 RoLi4  5.00  0.40 1 0 0 0 1 2 0,,,2 1,5.40,
6 SlLi2  3.50  0.40 0 0 0 1 1 1 0,,,1 1,3.90,
7 CiSt2  6.40  0.20 0 0 0 0 0 0 0,,,1 1,6.60,
8 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
36.10,,,,38.10,
Program Components Factor,,,,,
Skating Skills  1.25 4.75 4.50 4.75 4.75 4.25 4.50 4.50,,,5.00 4.25,4.50,
Linking Footwork / Movement  1.75 4.25 4.00 4.25 4.00 4.25 4.25 4.25,,,4.75 3.50,4.15,
Performance  1.00 4.50 4.50 4.75 5.50 4.50 4.75 4.25,,,4.75 4.00,4.55,
Choreography  1.00 4.75 4.25 4.50 5.50 4.50 4.50 4.50,,,5.25 4.75,4.70,
Interpretation / Timing  1.00 4.50 4.25 4.50 6.00 4.00 4.75 4.50,,,5.50 4.25,4.65,
Judges Total Program Component Score (factored),,,,26.79,
Deductions:,,,,0.00,
ISU Four Continents Figure Skating Championships,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
10 Danielle OBRIEN / Gregory MERRIMAN AUS  2  60.71  37.40,,,24.31,-1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.50 1 1 1 2 1 1 1,,,0 1,5.20,
2 RoLi3  4.20  0.40 0 1 1 1 0 1 1,,,0 1,4.60,
3 STw4  5.50 -0.20 0 -1 0 -1 1 0 0,,,-1 0,5.30,
4 SlLi4  5.00  0.20 0 1 -1 -1 0 0 1,,,1 1,5.20,
Info,,,Info,,Info
5 CiSt1  5.60 -0.60 0 0 -1 -1 -1 0 0,,,0 -1,5.00,
6 DiSt1  4.60 -0.20 0 0 0 -1 -1 1 0,,,0 0,4.40,
7 SlLi4+RoLi4  8.00 -0.30 -1 -1 0 -2 -1 -1 -1,,,0 1,7.70,
37.60,,,,37.40,
Program Components Factor,,,,,
Skating Skills  1.25 3.75 3.50 4.00 3.50 3.75 4.25 4.50,,,4.25 4.50,4.00,
Linking Footwork / Movement  1.75 3.50 3.50 4.25 3.75 3.50 4.00 4.25,,,4.00 4.25,3.95,
Performance  1.00 3.75 3.75 4.50 3.75 3.25 4.50 5.00,,,4.00 4.25,4.05,
Choreography  1.00 3.75 4.50 4.00 3.25 4.50 4.25 4.75,,,4.00 4.50,4.30,
Interpretation / Timing  1.00 3.50 4.25 3.25 3.25 4.25 4.50 5.25,,,4.25 4.25,4.05,
Judges Total Program Component Score (factored),,,,24.31,
Deductions: Extended lifts: -1.00,,,,-1.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
11 Maria BOROUNOV / Evgeni BOROUNOV AUS  4  56.49  37.70,,,19.79,-1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 STw4  5.50 -0.40 -2 -1 -1 -1 0 -1 -1,,,0 -1,5.10,
2 CuLi4  5.00  0.20 0 0 1 1 1 0 0,,,0 0,5.20,
3 DiSt1  4.60  0.00 -1 0 -1 0 0 -1 0,,,0 0,4.60,
4 SlLi4  5.00  0.10 0 0 1 1 0 0 -1,,,0 0,5.10,
5 CoSp4  4.70  0.00 -1 0 0 0 1 0 -1,,,0 0,4.70,
6 CiSt1  5.60 -0.80 -1 -1 -1 0 0 -1 -2,,,-1 -1,4.80,
7 RRoLi4  8.00  0.20 0 0 0 1 1 0 -1,,,0 1,8.20,
8 Li+TRANS  0.00  0.00 - - - - - - -,,,- -,0.00,
38.40,,,,37.70,
Program Components Factor,,,,,
Skating Skills  1.25 4.25 3.75 3.75 3.75 3.50 3.50 3.00,,,4.00 3.25,3.60,
Linking Footwork / Movement  1.75 3.00 2.50 3.25 3.00 2.75 3.25 3.25,,,3.75 3.00,3.05,
Performance  1.00 3.50 3.25 3.50 3.75 3.50 3.75 3.25,,,4.00 2.75,3.45,
Choreography  1.00 3.25 2.50 3.50 3.50 3.50 3.50 2.75,,,4.00 3.25,3.30,
Interpretation / Timing  1.00 2.00 2.25 3.25 3.50 3.25 3.50 2.50,,,4.00 3.50,3.20,
Judges Total Program Component Score (factored),,,,19.79,
Deductions: Extended lifts: -1.00,,,,-1.00,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
12 Corenne BRUHNS / Andrew LAVRIK MEX  3  54.03  32.76,,,21.27,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt1  5.60 -0.20 -1 0 0 -1 0 0 0,,,0 0,5.40,
2 SlLi2  3.50  0.10 0 0 0 0 0 0 1,,,1 -1,3.60,
3 SlLi2+CuLi3  6.16  0.20 0 1 0 0 0 0 1,,,1 0,6.36,
4 STw4  5.50 -0.60 -1 -1 -1 -2 -1 -2 0,,,-1 -1,4.90,
5 CoSp3  4.00 -0.20 0 -2 -1 -1 0 -1 0,,,0 0,3.80,
6 CuLi4  5.00 -0.10 -1 0 -1 0 0 -1 0,,,1 0,4.90,
7 MiSt1  4.60 -0.80 -1 -1 -1 -1 -1 -1 0,,,-1 0,3.80,
34.36,,,,32.76,
Program Components Factor,,,,,
Skating Skills  1.25 3.25 4.00 4.00 2.75 4.25 3.25 3.25,,,4.00 4.00,3.55,
Linking Footwork / Movement  1.75 3.50 3.50 3.75 2.75 3.75 2.75 3.00,,,4.25 3.75,3.30,
Performance  1.00 3.00 4.00 4.00 3.50 4.00 3.00 3.50,,,4.25 3.75,3.55,
Choreography  1.00 3.75 4.25 4.25 3.00 4.25 3.50 3.75,,,4.50 3.75,3.80,
Interpretation / Timing  1.00 3.75 3.75 4.25 3.25 3.75 3.75 3.25,,,4.50 4.00,3.70,
Judges Total Program Component Score (factored),,,,21.27,
Deductions:,,,,0.00,
Printed: 1/29/2010  8:10:13PM,,,,,
