ISU World Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Skating Skills  2.00  8.75  9.00  9.75  9.75  9.25,9.75  9.25,,10.00  9.50,9.46,
Transitions  2.00  8.75  8.75  9.25  9.25  9.25,9.50  9.25,,9.50  9.25,9.21,
Performance  2.00  9.00  8.75  9.75  9.50  9.75,9.75  9.25,,9.75  9.75,9.54,
Composition  2.00  9.50  9.00  10.00  9.75  9.75,9.50  9.25,,9.75  9.25,9.54,
Interpretation of the Music  2.00  8.75  8.75  9.75  9.75  9.50,9.75  9.25,,10.00  9.50,9.46,
Judges Total Program Component Score (factored),,,,94.42,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU World Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Boyang JIN CHN  21  204.94,,118.94,86.00,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz  13.60  2.57 3 2 3 3 2,,2 2,3 3,16.17,
2 4S  10.50  1.14 1 2 1 0 0,,2 1,2 1,11.64,
3 3A+1Lo+3S  13.40  1.14 0 2 1 1 0,,2 2,2 0,14.54,
4 ChSq1  2.00  1.30 2 2 1 1 2,,2 3,2 2,3.30,
5 FCSp4  3.20  0.64 1 2 1 1 1,,2 1,2 1,3.84,
6 4T+2T  12.76 x  1.29 1 2 1 0 0,,2 2,2 1,14.05,
7 4T  11.33 x  1.29 1 1 1 1 0,,2 1,2 2,12.62,
8 CSSp4  3.00  0.50 1 1 1 1 0,,1 2,1 1,3.50,
9 3Lz+3T  11.33 x  0.50 1 1 1 0 -1,,1 1,2 0,11.83,
10 3A  9.35 x  1.71 1 2 1 2 1,,2 2,2 2,11.06,
11 3F  5.83 x  1.30 1 2 2 1 2,,2 2,3 2,7.13,
12 StSq4  3.90  1.00 1 2 1 1 1,,1 2,2 2,4.90,
13 CCoSp4  3.50  0.86 1 2 1 2 1,,2 2,3 2,4.36,
103.70,,,,118.94,
Program Components Factor,,,,,
Skating Skills  2.00  8.00  9.00  8.50  8.25  8.00,,9.00  9.00,9.25  9.25,8.71,
Transitions  2.00  7.00  8.75  8.00  8.00  7.75,,8.25  8.75,9.00  9.50,8.36,
Performance  2.00  8.25  9.25  8.25  8.50  8.25,,8.75  9.00,8.75  9.75,8.68,
Composition  2.00  8.00  9.25  8.50  8.50  8.25,,8.25  8.75,9.00  9.25,8.64,
Interpretation of the Music  2.00  6.75  8.75  8.25  8.50  8.00,,8.50  9.00,9.25  9.50,8.61,
Judges Total Program Component Score (factored),,,,86.00,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Nathan CHEN USA  20  193.39,,110.61,84.78,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4Lz  13.60 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,9.60,
2 4F+2T  13.60  1.29 2 1 2 2 0,,1 1,2 0,14.89,
3 4F  12.30  1.43 2 1 2 2 1,,1 1,3 0,13.73,
4 4T  10.30 -0.86 -1 -1 0 -1 -2,,0 0,-1 -1,9.44,
5 ChSq1  2.00  0.70 1 1 0 1 1,,1 2,1 1,2.70,
6 3A  9.35 x  1.57 1 1 1 2 1,,2 2,3 2,10.92,
7 4S  11.55 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,7.55,
8 4T+3T  16.06 x -1.20 0 -1 -2 -1 -2,,0 -1,-1 -1,14.86,
9 3Lz+2T+2Lo  10.01 x -0.10 0 0 0 0 -1,,1 1,-1 -1,9.91,
10 CCSp4  3.20  0.43 0 1 1 1 0,,1 1,1 1,3.63,
11 FCCoSp4  3.50  0.64 2 1 0 2 1,,1 1,2 1,4.14,
12 StSq4  3.90  1.20 1 1 1 2 2,,2 2,2 2,5.10,
13 CCoSp4  3.50  0.64 1 1 0 1 1,,2 1,2 2,4.14,
112.87,,,,110.61,
Program Components Factor,,,,,
Skating Skills  2.00  8.00  8.50  8.75  8.50  7.75,,8.50  9.25,8.75  8.75,8.54,
Transitions  2.00  8.00  8.25  8.25  8.25  8.00,,8.50  8.75,8.75  8.75,8.39,
Performance  2.00  7.25  8.50  8.50  8.25  7.75,,8.00  8.75,8.50  9.25,8.32,
Composition  2.00  8.50  8.75  8.75  8.50  8.25,,8.25  9.00,9.25  8.75,8.64,
Interpretation of the Music  2.00  8.00  8.50  8.50  8.50  8.00,,8.25  9.00,9.25  8.75,8.50,
Judges Total Program Component Score (factored),,,,84.78,
Deductions Falls: -2.00(2),,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Patrick CHAN CAN  22  193.03,,98.11,94.92,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T+3T  14.60  2.00 2 1 1 2 2,,2 2,3 3,16.60,
2 4S  10.50  2.71 3 2 2 3 3,,2 3,3 3,13.21,
3 3A+SEQ+2S* *  6.80 -2.00 -3 -2 -2 -1 -2,,-1 -3,-1 -3,4.80,
4 CCSp4  3.20  1.00 2 2 1 2 2,,2 2,2 2,4.20,
5 ChSq1  2.00  1.60 2 2 2 3 3,,3 2,1 2,3.60,
6 4T  11.33 x -2.63 -2 -2 -2 -3 -2,,-2 -3,-2 -2,8.70,
7 3A  9.35 x  1.71 1 1 1 2 2,,2 2,2 2,11.06,
8 3Lo  5.61 x  1.20 2 1 1 1 2,,3 2,2 2,6.81,
9 3Lz+2T  8.03 x  1.30 2 2 1 2 3,,2 2,2 1,9.33,
10 3F  5.83 x  1.00 1 1 0 2 2,,2 1,3 1,6.83,
11 FSSp4  3.00  0.93 2 1 1 2 2,,2 3,2 2,3.93,
12 StSq4  3.90  2.00 3 2 3 3 3,,2 3,3 3,5.90,
13 CCoSp3  3.00  0.14 0 -1 0 0 2,,1 0,1 0,3.14,
87.15,,,,98.11,
Program Components Factor,,,,,
Skating Skills  2.00  9.50  9.50  9.50  9.75  9.50,,9.50  9.75,9.50  9.75,9.57,
Transitions  2.00  9.75  9.25  9.25  9.75  9.50,,9.25  9.50,9.25  9.75,9.46,
Performance  2.00  9.25  9.25  9.25  9.25  9.00,,9.75  9.50,9.50  9.50,9.36,
Composition  2.00  9.75  9.50  9.50  9.50  9.75,,9.50  9.50,9.25  9.75,9.57,
Interpretation of the Music  2.00  9.25  9.50  9.25  9.50  9.50,,9.75  9.75,9.25  9.75,9.50,
Judges Total Program Component Score (factored),,,,94.92,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Javier FERNANDEZ ESP  24  192.14,,98.62,94.52,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T  10.30  3.00 3 3 3 3 3,,3 3,3 3,13.30,
2 4S+3T  14.80 -0.69 0 -1 0 1 -2,,-1 0,0 -2,14.11,
3 3A+2T  9.80  1.71 2 1 2 2 2,,1 2,2 1,11.51,
4 CSSp4  3.00  0.93 2 2 2 2 1,,2 2,2 1,3.93,
5 ChSq1  2.00  1.70 3 2 2 3 2,,3 3,2 2,3.70,
6 4S  11.55 x -4.00 -3 -3 -3 -3 -3,,-3 -2,-3 -3,7.55,
7 3A  9.35 x  2.29 3 2 2 3 2,,2 3,2 2,11.64,
8 3Lz  6.60 x  1.30 2 2 1 2 2,,2 2,2 1,7.90,
9 2F+1Lo+3S  7.48 x -0.60 -1 -1 -2 0 -2,,0 1,-1 -1,6.88,
10 FCCoSp4  3.50  0.43 1 1 1 1 0,,1 2,1 0,3.93,
11 3Lo  5.61 x -1.40 -2 -2 -2 -2 -2,,-2 -2,-2 -3,4.21,
12 StSq4  3.90  1.70 3 2 2 3 2,,2 3,3 2,5.60,
13 CCoSp4  3.50  0.86 2 2 1 1 1,,2 3,3 1,4.36,
91.39,,,,98.62,
Program Components Factor,,,,,
Skating Skills  2.00  9.50  9.50  9.25  9.25  9.00,,9.75  9.75,9.50  9.25,9.43,
Transitions  2.00  9.75  9.50  9.25  9.25  9.00,,9.50  9.50,9.50  9.00,9.36,
Performance  2.00  9.50  9.25  9.00  9.50  9.00,,9.75  9.50,9.50  9.25,9.36,
Composition  2.00  9.75  9.50  9.25  9.75  9.25,,9.75  9.75,9.75  9.25,9.57,
Interpretation of the Music  2.00  9.75  9.50  9.25  9.75  9.25,,9.75  9.50,10.00  9.25,9.54,
Judges Total Program Component Score (factored),,,,94.52,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Jason BROWN USA  17  176.47,,88.27,89.20,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T< <  8.00 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.00,
2 3A+3T  12.80  1.57 2 1 1 1 1,,2 2,2 2,14.37,
3 CCSp4  3.20  1.43 3 3 2 3 3,,2 3,3 3,4.63,
4 StSq4  3.90  1.80 3 2 2 2 3,,3 3,2 3,5.70,
5 3A  9.35 x  1.71 2 2 1 1 0,,2 2,2 2,11.06,
6 FCCoSp4  3.50  1.14 3 2 1 2 3,,2 2,3 2,4.64,
7 3Lz  6.60 x  1.10 2 1 1 1 2,,2 1,3 2,7.70,
8 3F+2T  7.26 x  1.10 2 1 1 0 2,,2 2,2 1,8.36,
9 2A  3.63 x  0.57 1 1 1 0 1,,2 1,1 2,4.20,
10 ChSq1  2.00  1.60 3 2 2 2 3,,2 3,2 2,3.60,
11 2Lo  1.98 x  0.13 0 0 0 0 0,,1 1,1 1,2.11,
12 3Lz+1Lo+3S  11.99 x  1.20 3 2 1 1 2,,2 2,2 1,13.19,
13 CCoSp4  3.50  1.21 2 2 2 2 3,,3 3,3 2,4.71,
77.71,,,,88.27,
Program Components Factor,,,,,
Skating Skills  2.00  9.00  8.25  8.75  8.75  8.75,,8.75  9.00,9.25  9.50,8.89,
Transitions  2.00  9.00  8.25  8.50  8.50  8.50,,8.75  8.75,9.00  9.00,8.71,
Performance  2.00  9.50  8.50  8.75  8.50  9.25,,9.00  9.00,9.50  9.50,9.07,
Composition  2.00  9.50  8.50  8.75  8.50  8.75,,8.75  8.75,9.25  9.25,8.86,
Interpretation of the Music  2.00  9.75  8.50  8.75  8.50  9.00,,9.00  9.00,9.50  10.00,9.07,
Judges Total Program Component Score (factored),,,,89.20,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Kevin REYNOLDS CAN  15  169.40,,91.06,78.34,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S<+2T <  9.40 -1.37 -1 -1 -1 -2 -1,,-1 -2,-1 -1,8.03,
2 4T+3T  14.60  1.29 1 1 1 0 2,,2 1,2 1,15.89,
3 4S  10.50  1.29 1 1 1 -1 2,,2 1,1 2,11.79,
4 CCSp3  2.80  0.36 1 1 0 0 1,,1 0,1 1,3.16,
5 StSq3  3.30  0.64 1 1 0 0 2,,2 2,2 1,3.94,
6 4T  11.33 x  0.11 0 0 0 0 -1,,1 -1,1 1,11.44,
7 3A< <  6.49 x -1.00 -1 -1 -1 -1 -1,,-1 -1,-1 -1,5.49,
8 3Lz  6.60 x -0.50 -1 -1 -1 -1 -1,,1 0,-1 0,6.10,
9 3F<+3Lo <  9.68 x -0.90 -2 -1 -2 -1 -1,,-1 -2,-1 -1,8.78,
10 FCCoSp4  3.50  0.50 1 1 1 1 1,,1 1,1 0,4.00,
11 3S  4.84 x  0.50 1 1 0 0 1,,2 0,1 1,5.34,
12 ChSq1  2.00  0.60 0 1 0 1 2,,1 1,1 1,2.60,
13 CCoSp4  3.50  1.00 2 1 2 1 3,,3 2,2 2,4.50,
88.54,,,,91.06,
Program Components Factor,,,,,
Skating Skills  2.00  7.75  7.75  7.75  7.50  7.75,,7.50  8.00,7.75  7.75,7.71,
Transitions  2.00  7.50  7.75  7.75  7.25  8.00,,7.75  7.50,7.75  7.50,7.64,
Performance  2.00  8.00  8.25  8.00  8.00  8.25,,8.00  7.75,8.00  8.00,8.04,
Composition  2.00  8.00  8.25  7.75  7.75  8.50,,7.75  8.00,7.75  7.75,7.89,
Interpretation of the Music  2.00  7.50  8.00  8.00  7.75  8.25,,8.00  7.75,8.00  7.75,7.89,
Judges Total Program Component Score (factored),,,,78.34,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Mikhail KOLYADA RUS  16  164.19,,82.49,82.70,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz  13.60 -3.77 -3 -3 -3 -3 -3,,-2 -2,-3 -3,9.83,
2 4T  10.30  1.86 2 2 2 2 1,,2 1,2 2,12.16,
3 1A  1.10  0.00 0 0 0 0 0,,0 0,0 1,1.10,
4 3Lz+3T  10.30  0.80 2 1 2 0 0,,1 1,2 1,11.10,
5 StSq3  3.30  0.36 0 0 1 1 1,,1 0,1 1,3.66,
6 FSSp4  3.00  1.00 2 2 2 2 2,,3 2,1 2,4.00,
7 3A  9.35 x  1.14 0 1 2 1 1,,2 1,1 1,10.49,
8 3Lz+1Lo+2S  8.58 x  0.70 1 1 2 1 0,,2 1,1 0,9.28,
9 3Lo  5.61 x  0.50 1 0 1 0 0,,2 1,1 1,6.11,
10 2A  3.63 x -0.14 -1 1 0 0 -1,,1 -1,0 -1,3.49,
11 CCSp4  3.20  0.86 1 2 2 2 2,,1 2,2 1,4.06,
12 ChSq1  2.00  1.00 0 1 2 1 2,,1 2,2 1,3.00,
13 CCoSp4  3.50  0.71 1 1 2 1 1,,2 2,2 1,4.21,
77.47,,,,82.49,
Program Components Factor,,,,,
Skating Skills  2.00  8.00  8.25  9.00  8.75  8.50,,8.75  8.25,8.50  8.25,8.46,
Transitions  2.00  7.25  8.00  8.50  8.25  8.00,,8.00  8.00,8.25  8.00,8.07,
Performance  2.00  7.50  8.00  8.75  8.25  8.25,,8.25  8.00,8.50  8.25,8.21,
Composition  2.00  7.75  8.25  8.75  8.50  8.50,,8.25  8.25,8.50  7.75,8.29,
Interpretation of the Music  2.00  7.50  8.25  9.00  8.50  8.25,,8.25  8.00,8.75  8.25,8.32,
Judges Total Program Component Score (factored),,,,82.70,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Misha GE UZB  8  163.54,,83.74,79.80,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A+1Lo+3S  13.40  0.86 1 1 1 1 0,,1 1,1 0,14.26,
2 3A  8.50  0.71 1 1 0 1 0,,1 1,2 0,9.21,
3 3F  5.30  0.70 1 1 1 1 1,,1 1,1 2,6.00,
4 CCSp4  3.20  0.50 1 1 1 1 0,,1 1,2 1,3.70,
5 StSq4  3.90  0.80 2 1 1 1 1,,2 1,1 1,4.70,
6 FSSp4  3.00  0.36 1 1 0 1 0,,1 1,1 0,3.36,
7 3Lz+3T  11.33 x  0.20 0 1 0 0 0,,0 1,1 0,11.53,
8 3Lz !  6.60 x  0.00 0 -1 0 0 0,,0 0,0 0,6.60,
9 3Lo  5.61 x  0.90 1 1 1 1 1,,2 1,2 2,6.51,
10 2A  3.63 x  0.29 1 0 0 0 0,,1 1,1 1,3.92,
11 2A+2T  5.06 x  0.36 1 1 0 0 1,,1 1,1 0,5.42,
12 ChSq1  2.00  2.10 3 3 3 3 3,,3 3,2 3,4.10,
13 CCoSp4  3.50  0.93 1 1 2 2 2,,3 2,2 2,4.43,
75.03,,,,83.74,
Program Components Factor,,,,,
Skating Skills  2.00  7.50  8.00  7.75  8.00  7.50,,7.75  8.50,8.00  7.50,7.79,
Transitions  2.00  7.00  8.00  7.50  7.50  7.25,,7.75  8.25,8.00  7.25,7.61,
Performance  2.00  8.00  8.25  8.25  8.25  7.50,,8.25  8.50,8.25  7.75,8.14,
Composition  2.00  8.00  8.50  8.00  7.75  7.75,,8.25  8.25,8.00  7.00,8.00,
Interpretation of the Music  2.00  8.75  8.50  8.25  8.00  7.50,,8.75  8.50,8.50  8.00,8.36,
Judges Total Program Component Score (factored),,,,79.80,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU World Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Moris KVITELASHVILI GEO  6  162.90,,90.90,72.00,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50  1.43 2 1 2 1 2,,1 1,1 3,9.93,
2 4S  10.50 -1.03 -1 0 -1 -1 -1,,0 -1,-1 -1,9.47,
3 4T+3T  14.60  1.14 2 1 0 1 0,,2 1,2 1,15.74,
4 CSSp4  3.00  0.50 2 1 1 0 2,,0 1,1 1,3.50,
5 StSq3  3.30  0.50 1 1 1 1 1,,1 1,0 1,3.80,
6 4T  11.33 x  1.71 2 1 1 1 2,,2 2,2 3,13.04,
7 3F+2T  7.26 x  0.40 1 0 0 0 0,,1 1,1 1,7.66,
8 3Lo  5.61 x  0.70 1 1 0 1 1,,1 1,1 2,6.31,
9 3F  5.83 x  0.40 1 0 0 0 0,,1 1,1 1,6.23,
10 2A+1Lo+2S  5.61 x -0.07 -1 0 0 0 0,,0 0,0 -1,5.54,
11 FCSp4  3.20  0.07 0 0 0 0 0,,1 0,1 0,3.27,
12 ChSq1  2.00  0.70 1 1 1 1 1,,1 1,1 2,2.70,
13 CCoSp4  3.50  0.21 0 0 0 0 0,,1 1,1 1,3.71,
84.24,,,,90.90,
Program Components Factor,,,,,
Skating Skills  2.00  7.25  7.25  7.50  6.75  7.25,,7.00  7.75,7.25  7.00,7.21,
Transitions  2.00  6.50  7.00  7.00  6.50  7.25,,6.50  7.00,7.00  7.25,6.89,
Performance  2.00  7.00  7.25  7.25  6.75  7.50,,7.00  7.50,7.75  7.50,7.29,
Composition  2.00  7.50  7.25  7.25  7.00  8.00,,6.75  7.25,7.50  7.25,7.29,
Interpretation of the Music  2.00  7.00  7.00  7.50  7.00  7.75,,7.00  7.50,7.75  7.50,7.32,
Judges Total Program Component Score (factored),,,,72.00,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
12 Alexei BYCHENKO ISR  14  160.68,,84.26,76.42,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T+SEQ+1T* *  8.24 -2.86 -2 -2 -2 0 -3,,-2 -3,-2 -3,5.38,
2 4T  10.30  1.57 2 1 2 2 1,,1 1,2 2,11.87,
3 3Lo  5.10  0.70 1 1 1 1 0,,1 1,1 1,5.80,
4 CCoSp4  3.50  0.29 1 0 0 1 -1,,1 1,1 0,3.79,
5 StSq3  3.30  0.57 2 1 1 1 0,,1 2,1 1,3.87,
6 3A+3T  14.08 x -0.14 -1 0 0 0 -1,,0 1,1 -1,13.94,
7 3A  9.35 x -1.86 -2 -2 -1 -1 -3,,-2 -2,-2 -2,7.49,
8 3Lz  6.60 x  1.00 2 1 1 2 1,,2 1,2 1,7.60,
9 FCSp3  2.80  0.43 1 1 1 1 0,,1 2,1 0,3.23,
10 3F+1Lo+3S  11.22 x  0.40 0 1 1 0 0,,1 1,2 0,11.62,
11 2A  3.63 x  0.43 1 0 1 1 0,,2 1,1 1,4.06,
12 ChSq1  2.00  0.40 0 1 0 1 0,,1 1,0 1,2.40,
13 CSSp4  3.00  0.21 0 0 0 1 0,,1 2,1 -1,3.21,
83.12,,,,84.26,
Program Components Factor,,,,,
Skating Skills  2.00  7.00  7.50  7.75  8.50  7.25,,8.00  8.25,8.00  6.75,7.68,
Transitions  2.00  6.50  7.50  7.75  8.00  7.25,,7.25  7.75,7.75  6.75,7.43,
Performance  2.00  7.50  7.50  8.00  8.25  6.50,,7.75  8.00,8.00  7.25,7.71,
Composition  2.00  7.50  7.75  8.25  8.25  7.25,,7.50  8.00,8.00  7.00,7.75,
Interpretation of the Music  2.00  7.25  7.50  8.25  8.50  6.75,,7.50  8.00,8.25  6.50,7.64,
Judges Total Program Component Score (factored),,,,76.42,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
13 Deniss VASILJEVS LAT  10  157.27,,79.41,78.86,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50  1.57 2 1 1 1 2,,2 1,2 2,10.07,
2 3A+REP  5.95 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.95,
3 StSq4  3.90  1.00 2 1 1 1 2,,2 1,1 2,4.90,
4 3Lo  5.10  0.80 1 1 0 1 1,,2 1,1 2,5.90,
5 CCSp4  3.20  0.64 1 1 1 1 2,,1 2,1 2,3.84,
6 3Lz+3T  11.33 x  0.40 1 0 0 0 0,,1 1,1 1,11.73,
7 3Lz+2T+2Lo  10.01 x  0.80 2 1 1 1 1,,1 1,2 1,10.81,
8 3F  5.83 x  0.90 1 1 1 0 2,,2 1,2 1,6.73,
9 ChSq1  2.00  1.50 3 1 2 2 2,,3 2,2 2,3.50,
10 3S  4.84 x  0.80 1 1 1 0 1,,2 1,2 1,5.64,
11 2A  3.63 x  0.50 1 1 0 0 1,,2 1,1 2,4.13,
12 CCoSp4  3.50  1.00 2 2 2 1 2,,3 2,2 2,4.50,
13 FCCoSp4  3.50  1.21 3 2 2 2 3,,3 2,2 3,4.71,
