ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
1 3T+3T  8.60  2.10 2 3 3 3 3,3 3,3 3,10.70,
2 LSp3  2.40  0.93 1 2 2 2 2,2 1,2 2,3.33,
3 FCSp4  3.20  0.93 2 2 2 1 2,2 2,2 1,4.13,
4 3Lz  6.60 x  0.60 2 2 0 -1 1,0 1,1 1,7.20,
5 2A  3.63 x  0.57 1 1 1 1 1,2 1,1 2,4.20,
6 StSq4  3.90  1.30 1 2 2 2 2,2 2,1 2,5.20,
7 CCoSp4  3.50  0.93 2 2 2 2 1,3 2,2 1,4.43,
31.83,,,39.19,
Program Components Factor,,,,
Skating Skills  0.80  8.25  8.25  8.50  8.25  8.00,9.00  7.75,8.25  8.75,8.32,
Transitions  0.80  7.75  8.25  8.25  8.50  7.75,8.50  7.50,7.75  8.00,8.04,
Performance  0.80  8.25  8.25  8.75  8.75  8.25,9.25  8.00,8.25  8.75,8.46,
Composition  0.80  8.00  8.25  8.50  8.25  8.25,8.75  8.00,8.25  8.50,8.29,
Interpretation of the Music  0.80  8.00  8.00  8.00  8.25  8.00,9.00  7.75,8.25  8.50,8.14,
Judges Total Program Component Score (factored),,,33.00,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Anna POGORILAYA RUS  37  71.52,37.21,34.31,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Lz+3T  10.30  0.50 1 0 1 0 2,0 1,1 1,10.80,
2 CCoSp4  3.50  0.93 2 2 1 1 2,2 2,2 2,4.43,
3 FCSp4  3.20  0.57 1 1 1 1 1,1 2,1 2,3.77,
4 3Lo  5.61 x -0.30 -1 0 0 -1 -2,-1 1,0 0,5.31,
5 2A  3.63 x  0.36 0 0 1 1 1,2 1,1 0,3.99,
6 StSq4  3.90  1.60 2 2 2 3 3,2 2,3 2,5.50,
7 LSp4  2.70  0.71 1 2 1 1 1,0 2,2 2,3.41,
32.84,,,37.21,
Program Components Factor,,,,
Skating Skills  0.80  8.75  8.00  8.25  8.75  8.75,8.50  8.25,8.50  8.75,8.54,
Transitions  0.80  8.25  8.00  7.75  8.50  8.75,9.00  8.00,8.50  8.50,8.36,
Performance  0.80  8.50  8.50  8.75  8.75  9.00,8.75  8.50,8.75  8.50,8.64,
Composition  0.80  8.25  8.25  8.00  9.00  9.25,9.00  8.50,8.75  8.75,8.64,
Interpretation of the Music  0.80  8.50  8.25  8.50  8.75  9.50,8.75  8.75,8.75  9.00,8.71,
Judges Total Program Component Score (factored),,,34.31,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Karen CHEN USA  28  69.98,38.35,31.63,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T  10.30  0.60 1 1 1 0 2,2 0,0 1,10.90,
2 CCoSp4  3.50  1.00 2 2 2 2 2,2 2,2 2,4.50,
3 FCSp4  3.20  0.57 1 2 1 1 1,1 2,1 0,3.77,
4 StSq3  3.30  0.64 2 1 1 1 2,2 1,1 1,3.94,
5 3Lo  5.61 x  1.30 2 2 2 2 2,2 2,1 1,6.91,
6 2A  3.63 x  0.71 1 1 1 2 2,2 1,2 1,4.34,
7 LSp4  2.70  1.29 3 3 2 3 3,2 2,3 2,3.99,
32.24,,,38.35,
Program Components Factor,,,,
Skating Skills  0.80  7.75  7.75  7.75  8.00  8.25,8.50  7.50,7.75  7.00,7.82,
Transitions  0.80  7.25  7.75  7.50  8.00  8.25,8.25  7.25,7.50  6.75,7.64,
Performance  0.80  7.75  8.00  8.25  8.50  8.50,8.75  7.75,8.00  7.25,8.11,
Composition  0.80  7.50  8.00  7.75  8.25  8.50,8.50  7.75,8.00  7.00,7.96,
Interpretation of the Music  0.80  7.75  8.25  7.75  8.00  8.50,8.75  7.75,8.00  7.25,8.00,
Judges Total Program Component Score (factored),,,31.63,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Maria SOTSKOVA RUS  35  69.76,38.14,31.62,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Lz+3T  10.30  1.20 1 1 2 1 2,2 2,2 2,11.50,
2 FCSp4  3.20  0.79 1 0 1 2 2,2 2,2 1,3.99,
3 StSq4  3.90  1.00 1 1 1 1 2,1 2,2 2,4.90,
4 3F  5.83 x  0.30 -1 0 0 0 1,0 1,1 1,6.13,
5 2A  3.63 x  0.43 1 0 1 1 1,1 1,1 0,4.06,
6 CCoSp4  3.50  0.36 1 1 0 0 1,1 2,1 0,3.86,
7 LSp4  2.70  1.00 1 2 2 2 2,2 2,2 2,3.70,
33.06,,,38.14,
Program Components Factor,,,,
Skating Skills  0.80  8.00  7.50  7.50  7.75  8.50,8.25  7.75,8.25  8.50,8.00,
Transitions  0.80  7.25  7.50  6.50  8.00  8.25,8.00  7.50,8.00  8.00,7.75,
Performance  0.80  7.75  7.25  6.25  7.75  8.50,8.25  8.00,8.00  8.75,7.93,
Composition  0.80  7.50  7.50  7.00  8.00  8.75,8.50  8.00,8.25  8.00,7.96,
Interpretation of the Music  0.80  7.50  7.50  6.75  8.25  8.50,8.00  7.75,8.25  8.00,7.89,
Judges Total Program Component Score (factored),,,31.62,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Ashley WAGNER USA  34  69.04,35.27,33.77,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3F+3T  9.60  0.30 0 0 1 0 0,0 1,1 1,9.90,
2 LSp4  2.70  0.50 1 1 1 1 1,1 1,1 1,3.20,
3 FSSp4  3.00  0.79 1 2 1 1 1,2 2,2 2,3.79,
4 3Lo  5.61 x  0.70 2 1 1 0 0,1 1,1 2,6.31,
5 2A  3.63 x  0.14 0 1 0 0 0,1 1,0 0,3.77,
6 CCoSp4  3.50  0.71 1 2 1 1 1,2 2,2 1,4.21,
7 StSq3  3.30  0.79 1 2 2 1 1,2 2,1 2,4.09,
31.34,,,35.27,
Program Components Factor,,,,
Skating Skills  0.80  8.75  8.50  8.50  8.25  8.25,8.75  8.00,8.50  9.00,8.50,
Transitions  0.80  8.25  8.00  8.00  7.75  8.00,8.75  7.75,8.25  8.75,8.14,
Performance  0.80  8.75  9.00  9.00  8.25  8.00,9.00  8.00,8.25  9.00,8.61,
Composition  0.80  8.50  8.25  8.25  7.75  8.50,9.25  8.25,8.25  8.75,8.39,
Interpretation of the Music  0.80  8.50  8.50  8.75  8.00  8.25,9.25  8.25,8.50  9.25,8.57,
Judges Total Program Component Score (factored),,,33.77,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Carolina KOSTNER ITA  8  66.33,32.44,33.89,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T+3T  8.60  1.30 2 1 2 3 2,2 1,2 2,9.90,
2 3F  5.30 -0.50 -1 0 -1 -1 -1,-1 0,0 -1,4.80,
3 LSp4  2.70  0.71 1 2 1 1 1,1 2,2 2,3.41,
4 2A  3.63 x  0.00 0 0 0 0 0,1 0,0 -1,3.63,
5 StSq4  3.90  1.50 2 3 1 3 1,2 2,2 3,5.40,
6 FCSp1  1.90 -0.81 -3 -3 -3 -2 -3,-3 -3,-2 -2,1.09,
7 CCoSp4  3.50  0.71 1 2 1 1 1,2 1,2 2,4.21,
29.53,,,32.44,
Program Components Factor,,,,
Skating Skills  0.80  8.75  8.50  7.50  8.75  8.25,9.25  8.00,8.75  8.75,8.54,
Transitions  0.80  8.25  8.50  6.75  8.50  7.75,8.50  8.25,8.50  9.00,8.32,
Performance  0.80  9.00  8.25  7.50  8.00  7.75,9.25  7.50,8.25  8.75,8.21,
Composition  0.80  8.75  8.75  7.00  8.25  8.50,9.00  8.50,8.50  9.25,8.61,
Interpretation of the Music  0.80  9.00  8.50  8.00  9.00  8.50,9.50  8.00,8.25  9.50,8.68,
Judges Total Program Component Score (factored),,,33.89,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
9 Wakaba HIGUCHI JPN  23  65.87,36.84,29.03,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 2A  3.30  0.79 1 1 2 3 2,2 2,1 1,4.09,
2 FCSp3  2.80  0.29 0 1 1 0 1,1 0,1 0,3.09,
3 CCoSp4  3.50  0.50 1 1 1 1 1,1 1,1 1,4.00,
4 StSq4  3.90  1.30 1 1 2 2 2,2 2,2 2,5.20,
5 3Lz+3T  11.33 x  0.70 1 1 1 0 1,2 0,1 2,12.03,
6 3F  5.83 x -0.60 -1 -2 1 -2 -1,-1 0,0 -1,5.23,
7 LSp4  2.70  0.50 1 2 1 1 1,1 1,1 0,3.20,
33.36,,,36.84,
Program Components Factor,,,,
Skating Skills  0.80  7.50  7.25  7.00  7.50  8.00,8.25  7.00,6.75  7.50,7.39,
Transitions  0.80  7.00  7.25  6.50  6.75  7.75,7.00  6.75,6.50  7.50,6.96,
Performance  0.80  7.25  7.25  7.00  7.00  8.00,8.00  7.00,7.00  8.00,7.36,
Composition  0.80  7.00  7.50  6.75  7.00  8.00,7.50  7.00,7.00  7.50,7.21,
Interpretation of the Music  0.80  7.25  7.50  6.50  7.00  8.25,7.75  6.75,7.25  8.00,7.36,
Judges Total Program Component Score (factored),,,29.03,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
10 Elizabet TURSYNBAEVA KAZ  31  65.48,36.65,28.83,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Lz+3T  10.30  0.30 1 0 0 1 0,1 0,0 1,10.60,
2 CCoSp4  3.50  0.57 1 2 1 1 1,2 1,1 1,4.07,
3 3Lo  5.61 x  0.20 1 -1 0 1 -2,0 0,1 1,5.81,
4 StSq4  3.90  1.10 2 2 1 2 2,2 1,1 1,5.00,
5 2A  3.63 x  0.64 2 0 1 2 1,2 1,1 1,4.27,
6 FCSp4  3.20  0.07 1 0 0 0 0,0 0,0 1,3.27,
7 LSp4  2.70  0.93 2 2 1 2 2,2 1,2 2,3.63,
32.84,,,36.65,
Program Components Factor,,,,
Skating Skills  0.80  7.50  6.00  6.50  7.75  6.75,8.50  6.50,7.50  7.50,7.14,
Transitions  0.80  7.50  6.75  6.25  8.00  6.75,8.00  6.25,7.00  7.25,7.07,
Performance  0.80  7.75  7.25  7.00  7.75  6.75,8.00  6.75,7.25  7.25,7.29,
Composition  0.80  7.50  7.25  5.50  7.50  7.00,8.00  6.75,7.50  7.25,7.25,
Interpretation of the Music  0.80  7.75  7.25  6.50  8.00  6.75,7.75  6.75,7.25  7.50,7.29,
Judges Total Program Component Score (factored),,,28.83,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
11 Dabin CHOI KOR  27  62.66,35.46,27.20,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T  10.30  0.60 0 1 1 0 1,1 1,1 1,10.90,
2 CCoSp4  3.50  0.50 1 1 1 0 1,1 2,1 1,4.00,
3 FCSp4  3.20  0.21 0 0 1 0 1,0 1,1 0,3.41,
4 3F  5.83 x -0.10 0 0 0 -1 -2,-1 1,1 0,5.73,
5 StSq3  3.30  0.29 1 0 1 0 0,0 1,1 1,3.59,
6 2A  3.63 x  0.50 0 1 1 1 1,2 1,1 1,4.13,
7 LSp4  2.70  1.00 2 2 2 2 2,3 2,2 2,3.70,
32.46,,,35.46,
Program Components Factor,,,,
Skating Skills  0.80  6.50  7.00  6.75  6.25  6.75,7.50  7.25,7.25  6.75,6.89,
Transitions  0.80  6.25  7.00  6.25  6.00  6.50,7.00  7.00,7.00  6.50,6.64,
Performance  0.80  6.75  6.75  6.50  6.00  6.50,7.25  7.50,7.25  7.00,6.86,
Composition  0.80  6.50  7.25  6.50  6.25  6.50,7.25  7.25,7.25  6.75,6.86,
Interpretation of the Music  0.80  6.50  6.75  6.75  5.75  6.25,7.00  7.25,7.25  6.75,6.75,
Judges Total Program Component Score (factored),,,27.20,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
12 Rika HONGO JPN  36  62.55,31.45,31.10,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F  5.30 -0.30 0 0 0 -1 0,-1 1,-1 -1,5.00,
2 LSp3  2.40  0.29 1 0 1 0 0,0 1,1 1,2.69,
3 FCSp4  3.20  0.14 1 0 1 0 0,0 0,1 0,3.34,
4 3T+3T< <  8.03 x -1.10 -2 0 -2 -2 -1,-2 0,-2 -2,6.93,
5 2A  3.63 x  0.43 0 1 1 0 1,1 1,1 1,4.06,
6 StSq4  3.90  1.10 0 2 2 2 2,1 1,1 2,5.00,
7 CCoSp4  3.50  0.93 1 2 1 2 2,2 2,2 2,4.43,
29.96,,,31.45,
Program Components Factor,,,,
Skating Skills  0.80  7.00  7.50  8.25  7.75  8.00,8.00  7.50,7.75  8.75,7.82,
Transitions  0.80  6.50  7.75  7.75  7.50  7.75,8.00  7.00,7.50  8.25,7.61,
Performance  0.80  6.50  7.75  8.25  7.75  7.75,7.50  7.50,7.75  8.75,7.75,
Composition  0.80  6.75  7.50  8.25  8.00  8.00,8.00  7.50,7.75  8.50,7.86,
Interpretation of the Music  0.80  6.75  7.75  8.00  8.00  8.25,7.75  7.25,7.75  8.50,7.82,
Judges Total Program Component Score (factored),,,31.10,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
13 Mariah BELL USA  19  61.02,32.16,28.86,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T< <  9.00 -2.10 -3 -3 -3 -2 -3,-3 -3,-3 -3,6.90,
2 CCoSp4  3.50  0.57 1 2 1 1 1,2 1,1 1,4.07,
3 FSSp3  2.60  0.43 1 1 1 1 1,1 1,0 0,3.03,
4 3F  5.83 x -0.10 0 -1 0 -1 0,0 0,0 0,5.73,
5 2A  3.63 x  0.14 0 0 1 0 1,0 0,0 1,3.77,
6 StSq4  3.90  1.20 2 2 2 2 2,1 1,1 2,5.10,
7 LSp4  2.70  0.86 2 1 2 1 2,1 2,2 2,3.56,
31.16,,,32.16,
Program Components Factor,,,,
Skating Skills  0.80  7.25  7.50  7.00  7.00  7.00,8.00  6.50,6.25  7.50,7.11,
Transitions  0.80  7.25  7.25  6.75  6.75  7.00,8.25  6.50,6.25  7.25,6.96,
Performance  0.80  7.50  7.50  7.00  7.25  7.25,8.00  6.50,6.75  7.50,7.25,
Composition  0.80  7.25  7.50  7.00  7.25  7.25,8.50  6.50,6.75  7.75,7.25,
Interpretation of the Music  0.80  7.50  8.00  7.25  7.50  7.50,8.50  6.75,6.50  8.00,7.50,
Judges Total Program Component Score (factored),,,28.86,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
14 Ivett TOTH HUN  22  61.00,33.60,27.40,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T+3T  8.60  0.60 1 1 1 1 1,2 0,1 0,9.20,
2 3Lz  6.00 -1.00 -2 -1 0 -1 -2,-2 -1,-1 -2,5.00,
3 FCSp4  3.20  0.14 1 0 1 1 0,0 0,0 0,3.34,
4 LSp4  2.70  0.17 1 1 0 0 0,1 -1,1 -1,2.87,
5 2A  3.63 x  0.36 1 0 1 1 0,1 1,1 0,3.99,
6 StSq4  3.90  1.30 2 3 2 3 0,2 1,1 2,5.20,
7 CCoSp4  3.50  0.50 1 1 1 1 1,1 1,2 1,4.00,
31.53,,,33.60,
Program Components Factor,,,,
Skating Skills  0.80  7.00  7.00  6.50  6.75  6.25,7.50  6.50,7.00  6.75,6.79,
Transitions  0.80  7.25  7.00  6.50  6.75  5.75,6.25  6.25,6.50  6.50,6.54,
Performance  0.80  7.50  7.75  6.75  7.50  5.75,7.00  6.50,6.75  7.00,7.00,
Composition  0.80  7.50  7.75  6.75  7.25  6.00,7.00  6.50,7.00  6.50,6.93,
Interpretation of the Music  0.80  7.50  7.50  7.00  7.25  5.75,7.25  6.50,6.75  6.75,7.00,
Judges Total Program Component Score (factored),,,27.40,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
15 Mai MIHARA JPN  24  59.59,30.88,29.71,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T  10.30  1.10 1 2 2 2 1,3 2,1 1,11.40,
2 FSSp4  3.00  0.71 1 2 1 2 2,2 1,1 1,3.71,
3 CCoSp4  3.50  0.50 1 2 1 1 1,1 1,1 1,4.00,
4 2A  3.63 x  0.64 2 1 2 1 1,2 1,1 1,4.27,
5 LSp4  2.70  1.00 2 2 1 2 2,2 2,2 2,3.70,
6 StSq3  3.30  0.50 1 1 1 1 1,1 1,1 1,3.80,
7 2F* *  0.00 x  0.00 - - - - -,- -,- -,0.00,
26.43,,,30.88,
Program Components Factor,,,,
Skating Skills  0.80  7.75  7.25  6.75  7.75  8.25,8.75  7.50,6.75  7.25,7.50,
Transitions  0.80  7.25  7.25  6.50  7.00  8.25,7.75  7.50,6.25  7.50,7.25,
Performance  0.80  7.50  7.75  6.50  7.50  8.00,8.50  7.25,6.50  7.25,7.39,
Composition  0.80  7.50  7.75  6.50  7.25  8.25,8.25  7.50,6.50  7.50,7.46,
Interpretation of the Music  0.80  7.75  8.00  7.00  7.25  8.00,8.25  7.25,6.50  7.50,7.54,
Judges Total Program Component Score (factored),,,29.71,
Deductions Falls: -1.00(1),,,-1.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
16 Xiangning LI CHN  10  58.28,33.49,24.79,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F+3T< <  8.30 -1.10 -2 -2 -1 -2 -1,-2 -1,-2 -1,7.20,
2 3Lz  6.00  0.10 1 -1 0 1 1,-1 0,0 0,6.10,
3 FCSp4  3.20  0.93 2 1 2 2 2,2 2,2 1,4.13,
4 CCoSp4  3.50  0.93 2 2 2 1 1,2 2,2 2,4.43,
5 2A  3.63 x  0.43 1 1 0 1 1,1 1,1 0,4.06,
6 StSq3  3.30  0.50 1 1 1 1 0,1 1,1 1,3.80,
7 LSp4  2.70  1.07 2 2 2 3 2,2 2,3 2,3.77,
30.63,,,33.49,
Program Components Factor,,,,
Skating Skills  0.80  6.50  6.25  6.50  6.25  6.00,7.75  6.25,6.25  6.50,6.36,
Transitions  0.80  6.00  6.25  5.75  5.25  5.50,6.50  5.75,5.75  6.25,5.89,
Performance  0.80  6.25  6.75  6.50  6.75  5.75,7.25  6.00,6.00  6.75,6.43,
Composition  0.80  6.00  6.50  6.00  5.75  5.75,7.00  6.25,6.25  6.50,6.18,
Interpretation of the Music  0.80  6.25  6.50  5.75  5.00  5.50,6.75  6.00,6.25  6.75,6.14,
Judges Total Program Component Score (factored),,,24.79,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
17 Loena HENDRICKX BEL  17  57.54,30.71,26.83,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+2T  7.30  1.00 1 2 2 2 2,1 1,1 1,8.30,
2 3F  5.30 -1.40 -2 -3 -2 -2 -2,-2 -2,-2 -2,3.90,
3 2A  3.30  0.21 0 0 1 1 1,0 0,0 1,3.51,
4 FSSp4  3.00  0.00 0 0 1 -1 0,0 0,0 0,3.00,
5 CCoSp4  3.50  0.79 1 1 2 2 2,2 1,1 2,4.29,
6 StSq3  3.30  0.71 1 2 2 1 2,1 1,2 1,4.01,
7 LSp4  2.70  1.00 2 2 2 2 3,2 1,2 2,3.70,
28.40,,,30.71,
Program Components Factor,,,,
Skating Skills  0.80  6.75  7.25  6.75  6.75  6.75,6.75  6.50,6.75  6.25,6.71,
Transitions  0.80  6.00  7.00  6.50  6.50  6.75,6.25  6.25,6.50  6.25,6.43,
Performance  0.80  6.75  7.00  7.00  7.00  7.00,7.00  6.50,6.75  6.50,6.86,
Composition  0.80  6.50  7.25  6.75  6.50  7.00,6.75  6.50,6.75  6.25,6.68,
Interpretation of the Music  0.80  6.75  7.25  6.75  6.75  7.25,7.00  6.25,7.00  6.50,6.86,
Judges Total Program Component Score (factored),,,26.83,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
18 Nicole RAJICOVA SVK  30  57.08,29.93,27.15,0.00,
Executed Base,,,Scores of,
