ISU GP Cup of China 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 7.75 7.75,,7.75 8.00 8.00 8.00,,7.75 8.00,7.86,
Transition / Linking Footwork  2.00 7.00 6.75 7.25,,7.75 7.75 7.50 7.75,,7.25 7.50,7.43,
Performance / Execution  2.00 6.75 7.00 8.00,,8.00 7.75 7.50 8.00,,7.50 7.25,7.57,
Choreography / Composition  2.00 7.25 6.75 7.75,,7.75 8.00 7.75 7.75,,7.75 7.75,7.68,
Interpretation  2.00 7.00 6.50 7.75,,7.75 7.75 7.50 7.75,,7.50 7.50,7.54,
Judges Total Program Component Score (factored),,,,,76.16,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Cup of China 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Jeremy ABBOTT USA,6,149.17  69.67,,80.50,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,7.30,
2 3A  8.50  1.29 1 1,2,1 1 1 2,,2 0,9.79,
3 CSSp4  3.00  0.79 2 1,1,2 1 2 2,,2 1,3.79,
4 3F  5.30  1.00 1 1,2,2 1 1 2,,2 1,6.30,
"",,Info,,,,Info
5 CiSt3  3.30  1.00 2 2,2,2 1 3 3,,1 2,4.30,
6 1A  1.21 x  0.00 0 0,0,0 0 0 0,,0 0,1.21,
7 3Lz+2T+2Lo  10.01 x  0.10 0 1,1,0 -1 0 1,,0 -1,10.11,
8 3Lo  5.61 x  0.80 1 1,1,2 0 1 1,,2 1,6.41,
9 3S+2T  6.05 x  0.00 0 0,1,0 0 0 0,,0 -1,6.05,
10 FUSp4  2.90  0.36 1 1,2,1 1 0 1,,0 0,3.26,
11 ChSt1  2.00  1.30 2 2,2,2 1 2 2,,1 2,3.30,
12 2A  3.63 x  0.36 1 1,1,1 0 0 1,,1 0,3.99,
13 CCoSp3  3.00  0.86 1 2,2,2 1 2 2,,2 1,3.86,
64.81,,,,,69.67,
Program Components Factor,,,,,,
Skating Skills  2.00 7.75 7.75,8.00,8.25 7.75 8.25 8.25,,8.25 7.75,8.00,
Transition / Linking Footwork  2.00 8.00 7.50,7.75,8.00 7.75 8.00 8.00,,7.75 7.50,7.82,
Performance / Execution  2.00 8.25 8.00,7.25,8.00 8.00 7.75 8.25,,8.00 7.50,7.93,
Choreography / Composition  2.00 8.50 7.75,8.00,8.50 8.00 8.50 8.50,,7.75 8.00,8.18,
Interpretation  2.00 8.50 7.50,8.25,8.50 8.00 8.75 8.50,,8.50 8.00,8.32,
Judges Total Program Component Score (factored),,,,,80.50,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Yuzuru HANYU JPN,7,145.16  72.80,,74.36,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  2.00 2 2,2,2 2 2 3,,2 2,12.30,
2 3A  8.50  1.57 2 2,1,2 1 1 2,,1 2,10.07,
3 3F  5.30  1.00 1 2,1,2 1 1 2,,1 2,6.30,
4 FCSSp4  3.00  0.71 1 2,1,2 1 1 2,,2 0,3.71,
5 3Lz  6.00 -0.10 0 0,-1,-1 0 -1 0,,1 1,5.90,
6 CiSt3  3.30  0.71 1 1,2,2 1 2 2,,1 1,4.01,
7 3A+3T< <  12.54 x -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,9.54,
8 3Lz+SEQ  5.28 x -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.18,
9 3Lo  5.61 x  0.00 0 0,0,0 0 0 0,,1 0,5.61,
10 CCoSp4  3.50  0.21 0 0,0,1 1 1 0,,1 0,3.71,
11 ChSt1  2.00  0.90 1 1,2,2 1 1 1,,2 0,2.90,
12 2S  1.43 x  0.00 0 0,0,0 0 0 0,,0 0,1.43,
13 FCCoSp4  3.50  0.64 1 1,1,3 2 1 2,,1 0,4.14,
70.26,,,,,72.80,
Program Components Factor,,,,,,
Skating Skills  2.00 8.00 7.75,7.75,7.75 7.50 7.50 7.50,,7.50 7.50,7.61,
Transition / Linking Footwork  2.00 7.75 7.25,6.75,7.50 7.50 7.25 7.25,,7.25 7.00,7.29,
Performance / Execution  2.00 7.75 7.25,7.00,7.50 7.50 7.00 7.50,,7.00 6.50,7.25,
Choreography / Composition  2.00 7.75 7.50,7.00,7.75 7.75 7.50 7.25,,7.50 7.00,7.46,
Interpretation  2.00 8.25 7.25,7.75,7.75 7.75 7.25 7.50,,7.75 6.75,7.57,
Judges Total Program Component Score (factored),,,,,74.36,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Cup of China 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Richard DORNBUSH USA,1,142.34  76.78,,65.56,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -1.00 -1 -1,-1,-1 -2 -1 -1,,-1 -1,9.30,
2 3Lz  6.00  0.30 1 0,0,0 0 1 1,,0 1,6.30,
3 3A+3T  12.60 -2.00 -2 -2,-2,-2 -2 -2 -2,,-1 -2,10.60,
4 SlSt3  3.30  0.29 1 0,0,0 0 1 1,,1 1,3.59,
"",,Info,,,,Info
5 FCoSp4  3.00  0.50 2 1,1,1 1 1 1,,1 1,3.50,
6 3A  9.35 x  0.71 1 1,1,1 0 1 0,,0 2,10.06,
7 3S+1A+SEQ  4.66 x  0.00 1 0,0,0 0 0 0,,0 0,4.66,
8 CSSp4  3.00  0.50 1 1,1,0 2 1 1,,1 1,3.50,
9 3Lz<+2T+2Lo <  8.03 x -0.90 -2 -1,-1,-1 -2 -1 -1,,-2 -1,7.13,
10 3F  5.83 x  0.20 1 0,0,0 0 1 0,,0 1,6.03,
11 ChSt1  2.00  0.70 1 1,1,0 1 1 1,,1 2,2.70,
12 3Lo  5.61 x -0.20 0 0,-1,0 0 0 -1,,0 -1,5.41,
13 CCoSp4  3.50  0.50 1 1,1,0 1 1 1,,1 1,4.00,
77.18,,,,,76.78,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.50,6.75,6.50 5.75 7.00 6.75,,6.75 6.00,6.61,
Transition / Linking Footwork  2.00 6.75 6.00,6.50,5.75 5.50 6.75 6.50,,6.50 7.00,6.39,
Performance / Execution  2.00 7.00 6.25,6.50,6.25 5.50 7.00 6.75,,6.75 5.75,6.46,
Choreography / Composition  2.00 7.25 6.50,6.75,5.75 5.50 7.25 6.75,,6.75 6.50,6.61,
Interpretation  2.00 7.25 6.50,6.75,6.00 6.25 7.00 6.75,,7.00 6.75,6.71,
Judges Total Program Component Score (factored),,,,,65.56,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Artur GACHINSKI RUS,8,140.90  69.04,,72.86,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,7.30,
2 3A  8.50 -1.71 -3 -2,-2,-1 -2 -1 -2,,-2 -1,6.79,
3 3A+2T  9.80  0.57 0 1,1,0 1 1 0,,1 0,10.37,
4 FCSp4  3.20  0.57 0 1,2,1 1 1 1,,1 2,3.77,
5 CSSp2  2.30  0.43 0 1,1,1 1 1 1,,2 0,2.73,
6 CiSt3  3.30  0.43 0 1,2,1 1 0 0,,2 1,3.73,
7 2S  1.43 x  0.00 0 0,0,0 0 0 0,,0 0,1.43,
8 3Lo  5.61 x -0.60 -1 -1,-1,-1 0 -1 -1,,-1 0,5.01,
9 3Lz  6.60 x  0.60 1 1,1,0 1 1 1,,1 0,7.20,
10 3Lz+2T+2T  9.46 x -0.20 0 0,0,-1 0 0 -1,,-1 0,9.26,
11 2A+2A+SEQ  5.81 x -0.29 -1 -1,0,-1 0 0 -1,,-1 0,5.52,
12 ChSt1  2.00  0.50 0 0,1,1 1 1 0,,1 1,2.50,
13 CCoSp3  3.00  0.43 0 1,1,1 1 1 0,,1 1,3.43,
71.31,,,,,69.04,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 7.25,7.25,7.50 7.25 6.75 8.00,,7.50 7.50,7.29,
Transition / Linking Footwork  2.00 6.25 6.50,6.75,7.50 7.00 7.00 7.50,,7.50 7.25,7.07,
Performance / Execution  2.00 5.75 6.75,7.00,7.25 7.50 7.25 7.50,,7.50 7.25,7.21,
Choreography / Composition  2.00 5.75 7.25,7.50,7.75 7.50 7.25 7.75,,7.75 7.50,7.50,
Interpretation  2.00 5.75 7.00,7.50,7.75 7.25 6.75 8.00,,7.75 7.50,7.36,
Judges Total Program Component Score (factored),,,,,72.86,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Cup of China 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
7 Kevin REYNOLDS CAN  2,140.10  79.30,,,62.80,-2.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4S  10.50  0.86 1 0 1,0 2 0,1,,1 2,11.36,
2 4T  10.30 -1.71 -1 -2 -2,-1 -2 -2,-2,,-1 -2,8.59,
3 3A< <  6.00 -3.00 -3 -3 -3,-3 -3 -3,-3,,-3 -3,3.00,
4 4Lo<< <<  5.10 -2.10 -3 -3 -3,-3 -3 -3,-3,,-3 -3,3.00,
"",,Info,,,,Info
5 CiSt3  3.30  0.21 1 0 1,1 0 0,0,,1 0,3.51,
6 FCCoSp2  2.50 -0.04 0 0 0,0 0 0,-1,,-1 0,2.46,
7 3F+3T+3Lo  15.95 x  0.50 0 1 1,1 0 0,1,,1 2,16.45,
8 2A  3.63 x  0.00 0 0 0,0 0 0,0,,0 0,3.63,
9 3Lz+3T e  11.11 x -0.70 -1 -1 -1,-1 -1 -1,-2,,-1 -1,10.41,
10 3S+2Lo  6.60 x  0.40 1 1 0,0 1 0,0,,1 1,7.00,
11 ChSt1  2.00  0.70 2 0 1,2 1 1,0,,1 1,2.70,
12 CUSp4  2.90  0.50 1 1 1,1 1 1,2,,1 0,3.40,
13 CCoSp3  3.00  0.79 1 0 2,2 2 2,1,,1 2,3.79,
82.89,,,,,79.30,
Program Components Factor,,,,,,
Skating Skills  2.00 6.25 6.75 6.50,6.50 6.25 6.25,5.75,,6.75 6.50,6.43,
Transition / Linking Footwork  2.00 6.50 6.00 6.50,6.25 5.75 5.25,4.50,,6.50 6.25,6.07,
Performance / Execution  2.00 6.50 6.50 6.75,6.50 6.00 5.50,6.00,,6.75 5.75,6.29,
Choreography / Composition  2.00 7.00 6.25 7.00,6.50 5.75 5.75,5.50,,7.00 6.25,6.36,
Interpretation  2.00 7.00 6.00 6.75,6.75 5.75 5.75,6.00,,6.75 5.75,6.25,
Judges Total Program Component Score (factored),,,,,62.80,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
8 Jialiang WU CHN  3,117.43  63.49,,,54.94,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3A+3T  12.60  1.71 2 1 1,2 2 1,2,,2 2,14.31,
2 3S  4.20 -0.10 0 0 0,0 -1 0,0,,0 -1,4.10,
3 3A< <  6.00 -3.00 -3 -3 -3,-3 -3 -3,-3,,-3 -3,3.00,
4 3Lz  6.00 -1.40 -2 -2 -2,-2 -2 -2,-3,,-2 -2,4.60,
5 FCCoSp3  3.00  0.00 0 0 0,0 0 0,0,,0 -1,3.00,
6 CiSt2  2.60  0.00 0 0 0,0 0 0,0,,0 -1,2.60,
7 3Lz+2T  8.03 x  0.70 1 1 1,1 1 1,2,,1 1,8.73,
8 3Lo  5.61 x  0.30 1 0 1,1 1 0,0,,0 0,5.91,
9 CCoSp3  3.00  0.00 0 0 0,0 0 0,0,,0 0,3.00,
10 2A+2T+2Lo  7.04 x -0.86 -1 -2 -2,-1 -2 -2,-2,,-1 -2,6.18,
11 3F e  5.83 x -1.40 -2 -2 -3,-2 -2 -2,-2,,-2 -2,4.43,
12 ChSt1  2.00 -0.14 0 0 -1,-1 0 0,0,,0 -1,1.86,
13 CSSp1  1.90 -0.13 0 0 0,-1 -1 -1,0,,-2 0,1.77,
67.81,,,,,63.49,
Program Components Factor,,,,,,
Skating Skills  2.00 6.25 5.75 6.00,5.50 6.50 5.75,6.00,,5.75 5.50,5.86,
Transition / Linking Footwork  2.00 5.75 5.25 5.00,4.75 6.00 5.00,5.75,,5.00 4.25,5.21,
Performance / Execution  2.00 5.75 5.50 5.50,5.75 5.75 5.25,5.50,,5.50 5.00,5.54,
Choreography / Composition  2.00 6.00 5.50 5.50,5.50 6.25 5.25,5.75,,5.50 5.00,5.57,
Interpretation  2.00 5.75 5.50 5.25,5.00 5.50 5.00,5.50,,5.25 4.50,5.29,
Judges Total Program Component Score (factored),,,,,54.94,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 05.11.2011 19:35:23,,,,,,
