PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Transition / Linking Footwork  1.60,7.50 7.25 7.00,7.00,7.50 7.25 7.25 7.00,,7.25,7.75 7.25 7.50,7.32
Performance / Execution  1.60,7.75 7.50 7.50,7.25,7.75 7.25 7.25 7.25,,7.50,7.75 7.75 7.50,7.57
Choreography / Composition  1.60,7.75 7.50 7.75,7.50,7.50 7.25 7.50 7.25,,7.25,7.75 7.25 7.75,7.50
Interpretation  1.60,7.75 7.50 7.50,7.25,7.75 7.25 7.25 7.50,,7.25,7.75 7.75 7.50,7.54
Judges Total Program Component Score (factored),,,,,,,60.06
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
3 Aliona SAVCHENKO / Robin SZOLKOWY,GER,,119.74  59.93,,,59.81,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3FTh  5.50  0.60,0 1 0,2,1 2 1 2,,2,0 1 1,6.10
2 3T  4.00 -2.00,-2 -2 -2,-2,-2 -2 -2 -2,,-2,-2 -2 -2,2.00
3 3LzTw2  5.00  0.30,2 1 0,0,0 0 0 1,,1,0 1 1,5.30
4 5TLi4  6.00  0.17,1 0 0,0,1 2 1 2,,0,0 1 0,6.17
5 SpSq4  3.40  1.29,2 0 1,1,2 1 1 2,,2,0 2 1,4.69
6 5ALi4  6.50  1.29,2 0 1,1,2 2 1 1,,1,0 2 1,7.79
7 3STh  4.95 x  1.10,2 2 1,1,1 2 1 1,,2,1 2 2,6.05
8 1A+2T+SEQ  1.85 x -0.10,-1 0 -2,-2,-2 1 -1 -2,,0,0 1 -1,1.75
9 FCCoSp4  3.50 -0.17,-1 -1 -1,-1,0 -1 0 0,,0,-1 0 -1,3.33
10 SlSt3  3.10  0.36,1 0 1,1,2 1 1 1,,0,0 1 0,3.46
11 3Li4  4.00  0.09,1 0 0,1,1 1 0 0,,0,0 0 0,4.09
12 BoDs3  4.00  0.20,1 0 -1,0,1 1 0 2,,0,0 0 0,4.20
13 PCoSp4  4.50  0.50,1 0 1,0,0 1 1 1,,2,1 2 1,5.00
56.30,,,,,,,59.93
Program Components Factor,,,,,,,
Skating Skills  1.60,7.25 7.75 7.50,7.75,7.75 7.75 7.75 7.75,,7.75,7.50 7.50 7.50,7.64
Transition / Linking Footwork  1.60,6.75 7.75 7.00,7.25,7.50 7.50 7.50 7.50,,7.50,7.25 7.00 7.50,7.32
Performance / Execution  1.60,7.00 7.50 6.75,7.25,7.50 7.50 7.75 7.50,,7.75,7.25 7.25 7.50,7.39
Choreography / Composition  1.60,7.25 7.50 7.50,7.50,8.25 7.50 7.75 7.50,,7.50,7.50 7.25 7.75,7.50
Interpretation  1.60,7.00 7.75 7.00,7.50,7.75 7.50 7.75 7.50,,7.75,7.25 7.75 7.50,7.54
Judges Total Program Component Score (factored),,,,,,,59.81
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
4 Dan ZHANG / Hao ZHANG,CHN,,116.39  62.30,,,55.09,1.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2A+2T  4.60 -1.60,-2 -2 -2,-3,-2 -3 -2 -2,,-2,-3 -3 -2,3.00
2 3LzTw3  5.50  1.30,2 1 2,1,2 3 0 1,,2,2 2 2,6.80
3 3STh  4.50  0.90,2 1 1,1,2 2 1 1,,1,1 1 1,5.40
4 5TLi3  5.50  0.17,1 0 0,0,2 1 0 1,,0,0 2 0,5.67
5 PCoSp4  4.50  0.14,1 0 0,0,0 1 0 0,,0,0 2 0,4.64
6 BoDs3  4.00 -0.10,0 0 -1,0,0 0 -1 0,,0,0 1 0,3.90
7 3LoTh  5.50 x  1.00,2 1 2,1,1 2 0 1,,1,1 2 1,6.50
8 3S  4.95 x  0.00,0 0 0,0,0 1 0 0,,0,0 0 0,4.95
9 SpSq4  3.40  0.43,1 0 1,0,1 0 0 0,,0,0 2 0,3.83
10 5ALi3  6.00  0.71,2 0 0,0,1 0 1 0,,1,1 1 1,6.71
11 CiSt3  3.10  0.07,1 0 0,0,1 0 0 0,,0,0 0 0,3.17
12 FCCoSp4  3.50  0.36,1 0 1,1,1 1 0 0,,0,1 2 0,3.86
13 3Li4  4.00 -0.13,0 0 -2,0,0 -1 0 -1,,-1,0 -1 -1,3.87
59.05,,,,,,,62.30
Program Components Factor,,,,,,,
Skating Skills  1.60,7.50 7.50 7.00,7.25,7.25 7.00 6.25 6.75,,7.00,7.25 7.25 7.25,7.18
Transition / Linking Footwork  1.60,7.00 7.00 6.50,6.75,7.25 6.50 5.75 6.00,,6.50,7.00 6.50 6.75,6.71
Performance / Execution  1.60,7.50 7.00 6.75,6.75,6.75 6.75 6.00 6.25,,6.75,7.00 6.75 7.00,6.82
Choreography / Composition  1.60,7.50 7.25 7.00,6.75,7.50 6.50 6.00 6.00,,6.50,7.25 6.50 7.00,6.93
Interpretation  1.60,7.50 7.25 6.50,6.75,7.00 6.50 5.75 6.25,,6.75,7.00 6.50 7.00,6.79
Judges Total Program Component Score (factored),,,,,,,55.09
Deductions: Falls:,-1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
5 Tatiana VOLOSOZHAR / Stanislav MOROZOV,UKR,,116.00  63.21,,52.79,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3T+3T+SEQ  6.40 -0.43,0 0 -1,0,-1 0 0 -1,,-1 -1 0 -1,5.97
2 3LzTw2  5.00  1.10,2 1 2,1,1 3 1 1,,2 1 2 1,6.10
3 3S  4.50 -0.14,0 0 0,-1,-2 -1 0 0,,0 0 0 0,4.36
4 3Li4  4.00  0.26,2 1 1,1,0 1 1 2,,1 0 1 1,4.26
5 5TLi4  6.00  0.17,2 1 0,0,1 1 0 1,,0 0 1 0,6.17
6 3STh  4.50  0.90,2 1 1,1,1 2 1 1,,1 1 2 1,5.40
7 FCCoSp4  3.50  0.00,0 0 0,0,0 0 0 0,,0 0 0 -1,3.50
8 3LoTh  5.50 x -0.50,0 1 -1,0,-1 -1 0 0,,-1 -2 -1 -1,5.00
9 SpSq3  3.10  0.07,0 0 0,0,1 0 0 0,,0 0 1 1,3.17
10 5ALi4  6.50  0.57,1 0 0,1,1 1 0 2,,0 1 2 1,7.07
11 BoDs4  4.50 -0.10,1 0 -1,0,0 0 0 0,,-1 0 0 0,4.40
12 SlSt3  3.10  0.07,0 0 0,0,1 0 0 1,,0 0 1 0,3.17
13 PCoSp4  4.50  0.14,0 0 0,1,1 1 0 1,,0 0 1 0,4.64
61.10,,,,,,63.21
Program Components Factor,,,,,,
Skating Skills  1.60,6.75 6.75 7.00,7.00,7.00 6.75 6.75 7.00,,6.75 6.50 6.50 6.75,6.75
Transition / Linking Footwork  1.60,6.50 6.50 6.50,6.50,6.75 6.50 6.50 7.00,,6.25 6.00 6.00 6.50,6.39
Performance / Execution  1.60,6.75 6.50 7.00,6.75,7.00 6.50 6.75 7.00,,6.75 6.25 6.50 6.75,6.68
Choreography / Composition  1.60,6.50 6.50 6.75,6.75,7.25 6.50 6.75 7.00,,6.50 6.25 6.00 6.75,6.54
Interpretation  1.60,6.75 6.50 6.50,6.50,6.75 6.75 6.75 7.25,,6.75 6.25 6.50 6.50,6.64
Judges Total Program Component Score (factored),,,,,,52.79
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
6 Valerie MARCOUX / Craig BUNTIN,CAN,,106.52  54.95,,52.57,1.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3T+3T+SEQ  6.40 -1.00,-1 -1 -1,0,-1 -1 -1 0,,-1 -1 -1 -1,5.40
2 2FTw4  4.50  0.07,1 0 1,0,0 0 0 -1,,0 0 0 0,4.57
3 SpSq4  3.40  0.57,1 0 1,0,1 0 0 0,,1 0 1 0,3.97
4 2A  3.30 -2.00,-2 -3 -3,-3,-3 -3 -3 -3,,-3 -3 -2 -3,1.30
5 PCoSp4  4.50  0.21,1 0 1,0,1 0 0 0,,0 0 1 0,4.71
6 5ALi3  6.00  0.14,1 0 1,0,-1 0 0 0,,0 0 0 0,6.14
7 3LoTh  5.50 x -1.20,-1 -2 -2,-2,-1 -2 -2 -1,,-1 -2 -2 -1,4.30
8 5SLi4  6.00  0.00,1 0 -1,0,0 0 0 0,,0 0 0 0,6.00
9 3STh  4.95 x -0.50,0 0 -1,-1,-1 -1 0 0,,-1 -1 -1 0,4.45
10 FCCoSp4  3.50  0.07,0 0 -1,1,1 0 0 0,,1 0 0 0,3.57
11 4Li3  3.50  0.00,1 0 -1,0,-1 1 -1 1,,0 0 1 0,3.50
12 SlSt3  3.10  0.14,1 0 -1,0,1 1 0 0,,0 0 0 -1,3.24
13 BoDs2  3.50  0.30,1 0 1,1,0 1 0 0,,1 0 0 0,3.80
58.15,,,,,,54.95
Program Components Factor,,,,,,
Skating Skills  1.60,6.75 6.50 7.00,6.50,6.50 6.50 7.00 6.25,,7.25 6.50 6.75 6.50,6.71
Transition / Linking Footwork  1.60,6.50 6.00 6.75,6.25,7.00 6.25 6.75 5.75,,6.75 6.25 6.00 6.25,6.46
Performance / Execution  1.60,6.50 6.25 6.50,6.25,7.00 6.25 6.75 6.00,,6.50 6.50 6.25 6.50,6.46
Choreography / Composition  1.60,6.75 6.25 7.25,6.50,6.75 6.50 6.75 6.25,,6.75 6.50 6.75 6.50,6.68
Interpretation  1.60,6.50 6.25 6.75,6.25,6.50 6.50 6.75 6.00,,7.00 6.50 6.00 6.50,6.54
Judges Total Program Component Score (factored),,,,,,52.57
Deductions: Falls:,-1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
7 Jessica DUBE / Bryce DAVISON,CAN,,105.65  56.27,,,51.38,2.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2FTw3  4.00  0.21,1 0 1,0,1 0 0 0,,1,0 0 0,4.21
2 2A+2A+SEQ  5.28  0.86,1 0 1,0,2 1 0 1,,1,0 2 0,6.14
3 5ALi3  6.00  0.86,1 1 1,1,1 1 0 0,,1,0 1 1,6.86
4 3STh  4.50  0.50,1 0 1,0,0 1 1 1,,1,0 1 1,5.00
5 BoDs4  4.50  0.00,0 0 0,1,0 1 0 1,,0,0 0 0,4.50
6 2S  1.30 -1.00,-2 -3 -3,-3,-3 -3 -3 -3,,-3,-3 -3 -3,0.30
7 5SLi4  6.00  0.13,1 1 0,1,1 0 0 1,,1,0 0 1,6.13
8 FCCoSp4  3.50  0.43,1 0 1,1,1 0 0 1,,2,1 2 1,3.93
9 3LoTh  5.50 x -2.00,-2 -3 -3,-3,-3 -3 -3 -2,,-3,-3 -3 -3,3.50
10 SpSq4  3.40  0.29,1 0 0,0,1 0 0 0,,0,0 1 0,3.69
11 SlSt3  3.10  0.29,1 0 0,0,1 1 0 0,,1,0 1 0,3.39
12 3Li4  4.00  0.21,2 0 1,1,1 1 0 2,,1,0 1 0,4.21
13 PCoSp4  4.50 -0.09,1 0 -1,0,-1 0 -1 0,,0,0 0 0,4.41
55.58,,,,,,,56.27
Program Components Factor,,,,,,,
Skating Skills  1.60,6.75 6.50 7.00,6.75,7.00 6.50 6.25 6.75,,6.75,6.50 6.25 6.50,6.61
Transition / Linking Footwork  1.60,6.25 6.25 6.50,6.25,6.75 6.25 5.75 6.50,,6.75,6.00 5.75 6.25,6.25
Performance / Execution  1.60,6.50 6.25 6.25,6.50,7.50 6.25 6.00 6.75,,6.25,6.25 6.25 6.25,6.29
Choreography / Composition  1.60,6.75 6.25 7.00,6.75,7.50 6.25 6.25 6.75,,6.50,6.25 6.50 6.50,6.50
Interpretation  1.60,6.50 6.50 6.50,6.50,7.25 6.50 6.25 6.75,,6.50,6.25 6.50 6.25,6.46
Judges Total Program Component Score (factored),,,,,,,51.38
Deductions: Falls:,-2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
8 Rena INOUE / John BALDWIN,USA,,104.47  55.13,,,52.34,3.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3T  4.00 -2.00,-2 -2 -2,-3,-2 -2 -2 -2,,-2,-3 -2 -2,2.00
2 2LzTw3  4.00  0.07,1 0 0,0,1 0 0 0,,-1,0 0 0,4.07
3 3Li4  4.00  0.17,1 0 0,0,1 1 1 0,,1,0 0 1,4.17
4 BoDs4  4.50  0.10,1 0 0,0,0 1 0 1,,0,0 0 0,4.60
5 CCoSp4  3.50  0.07,1 0 0,-1,0 0 0 0,,0,0 1 0,3.57
6 PCoSp4  4.50  0.21,1 0 1,1,0 1 0 1,,0,0 1 0,4.71
7 5SLi4  6.00  0.17,1 0 1,0,1 1 0 0,,0,0 1 0,6.17
8 3ATh  8.25 x -1.91,-2 -3 -3,-3,-3 -3 -3 -3,,-2,-3 -3 -3,6.34
9 SpSq4  3.40  0.57,1 0 1,0,1 1 0 0,,0,0 1 0,3.97
10 3LoTh  5.50 x -2.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 -3 -3,3.50
11 2A+T  3.63 x -1.30,-2 -2 -2,-3,-2 -2 -1 -2,,-1,-2 -2 -1,2.33
12 SlSt3  3.10  0.14,1 0 -1,0,1 0 0 0,,1,0 0 0,3.24
13 5ALi4  6.50 -0.04,1 0 -1,0,0 -1 0 0,,0,0 0 0,6.46
60.88,,,,,,,55.13
Program Components Factor,,,,,,,
Skating Skills  1.60,6.75 6.50 6.75,6.50,6.75 6.75 6.75 6.75,,7.00,6.75 6.75 6.50,6.75
Transition / Linking Footwork  1.60,6.25 6.25 6.25,6.25,6.75 6.50 6.25 6.50,,6.75,6.25 6.50 6.25,6.39
Performance / Execution  1.60,6.50 6.50 6.25,6.25,6.50 6.50 6.50 6.25,,6.25,6.75 6.50 6.25,6.46
Choreography / Composition  1.60,6.25 6.50 6.75,6.50,7.00 6.50 6.50 6.50,,6.75,6.75 6.50 6.25,6.61
Interpretation  1.60,6.50 6.50 6.50,6.25,6.50 6.50 6.50 6.25,,7.00,6.50 6.25 6.25,6.50
Judges Total Program Component Score (factored),,,,,,,52.34
Deductions: Time violation:,-1.00,,Falls: -2.00,,,,-3.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
9 Anabelle LANGLOIS / Cody HAY,CAN,,104.05  57.66,,,46.39,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2A  3.30  0.00,0 0 0,0,0 0 0 0,,0,0 1 0,3.30
2 3STh  4.50  0.50,1 1 1,1,0 1 1 1,,1,0 0 1,5.00
3 2LzTw2  3.50  0.21,1 0 1,0,1 0 0 0,,0,0 1 0,3.71
4 5ALi3  6.00  0.86,1 1 1,0,0 1 1 0,,1,0 1 1,6.86
5 3T+2T  5.30 -1.00,-1 0 -1,0,-1 -1 -1 -1,,-1,-1 -1 -1,4.30
6 SlSt3  3.10  0.21,0 0 1,0,1 1 0 1,,0,0 1 0,3.31
7 FCCoSp4  3.50  0.29,1 0 1,0,1 0 0 0,,1,0 1 0,3.79
8 5TLi2  5.00  0.30,1 1 2,1,1 1 1 1,,1,0 1 1,5.30
9 3FTh  6.05 x -0.70,-1 -1 -1,-1,-1 -1 -1 -1,,-1,-1 -1 -1,5.35
10 SpSq4  3.40  0.29,1 0 0,0,1 0 0 0,,0,0 1 0,3.69
11 3Li4  4.00  0.21,1 0 1,1,1 1 0 1,,1,0 1 1,4.21
12 BoDs4  4.50  0.20,1 0 0,0,0 1 0 1,,0,0 1 0,4.70
13 PCoSp3  4.00  0.14,0 0 1,1,0 1 0 0,,0,0 1 0,4.14
56.15,,,,,,,57.66
Program Components Factor,,,,,,,
Skating Skills  1.60,6.00 6.00 6.00,6.25,5.25 6.00 5.75 6.00,,5.75,6.00 6.00 6.25,5.93
Transition / Linking Footwork  1.60,5.75 6.00 6.00,6.00,5.50 5.75 5.50 6.25,,5.50,5.50 5.50 5.75,5.64
Performance / Execution  1.60,6.00 5.75 6.25,6.00,5.25 5.75 5.50 6.25,,5.75,5.75 5.75 6.25,5.75
Choreography / Composition  1.60,6.00 5.75 6.50,6.25,5.50 5.75 5.75 6.25,,5.50,5.75 6.00 6.00,5.79
Interpretation  1.60,6.00 6.00 6.50,5.75,5.75 6.00 5.75 6.25,,5.75,5.75 6.00 6.00,5.89
Judges Total Program Component Score (factored),,,,,,,46.39
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
10 Yuko KAWAGUCHI / Alexander SMIRNOV,RUS,,101.55  47.89,,,53.66,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3T  4.00 -2.00,-2 -2 -2,-1,-2 -2 -2 -2,,-2,-2 -2 -2,2.00
2 3T*+SEQ  0.00  0.00,- - -,-,- - - -,,-,- - -,0.00
3 3LzTw1  4.50 -0.60,2 1 0,0,-2 -1 -2 0,,-2,-1 -1 0,3.90
4 2A*  0.00  0.00,- - -,-,- - - -,,-,- - -,0.00
5 4Li4  4.00  0.13,1 0 1,1,0 1 0 1,,0,0 2 1,4.13
6 5SLi4  6.00  0.04,1 1 0,0,0 0 0 1,,0,0 0 0,6.04
7 3STh  4.50  0.70,1 1 1,1,1 1 1 1,,1,0 1 1,5.20
8 FiDs4  3.50  0.10,1 0 -1,1,0 1 0 1,,0,0 0 1,3.60
9 5ALi3  6.00  0.00,0 0 0,0,0 1 0 0,,-1,0 0 0,6.00
10 3LoTh  5.50 x -0.70,0 -1 -1,0,-1 -1 -1 -1,,-1,-2 -1 -1,4.80
11 FCCoSp3  3.00 -0.13,-1 0 -1,0,0 -1 0 0,,0,-1 0 0,2.87
12 SlSt1  1.80  0.14,0 0 0,1,1 1 0 0,,1,0 0 1,1.94
13 SpSq4  3.40  0.14,0 0 0,1,0 1 0 1,,0,0 1 1,3.54
14 PCoSp3  4.00 -0.13,0 -1 -2,0,0 0 - 0,,-1,0 -1 0,3.87
50.20,,,,,,,47.89
Program Components Factor,,,,,,,
Skating Skills  1.60,6.25 7.25 6.75,7.00,7.00 7.00 6.75 7.00,,7.25,6.50 6.50 7.00,6.82
Transition / Linking Footwork  1.60,6.00 6.75 6.50,6.75,7.25 7.00 6.25 6.50,,6.75,6.25 6.25 7.00,6.54
Performance / Execution  1.60,6.00 6.75 7.00,6.75,6.75 7.00 6.50 6.50,,6.75,6.50 6.25 7.00,6.64
Choreography / Composition  1.60,6.25 7.00 7.00,7.25,7.50 7.00 6.75 6.50,,7.00,6.50 6.75 7.25,6.86
Interpretation  1.60,6.00 7.00 6.75,7.00,7.25 7.00 6.50 6.50,,6.75,6.50 6.25 7.25,6.68
Judges Total Program Component Score (factored),,,,,,,53.66
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
11 Maria MUKHORTOVA / Maxim TRANKOV,RUS,,94.29  49.02,,,45.27,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 1T+2T+SEQ  1.36 -0.60,-2 -2 -2,-2,-2 -2 -2 -2,,0,-2 -2 -2,0.76
2 2LzTw2  3.50 -0.09,1 0 -1,0,0 -1 -2 0,,0,0 0 0,3.41
3 2A  3.30 -1.40,-2 -2 -2,-1,-2 -2 -2 -2,,-2,-2 -2 -1,1.90
4 5ALi4  6.50  0.10,1 0 -1,1,-1 0 0 1,,1,0 0 1,6.60
5 3LoTh  5.00 -0.70,-1 -1 -1,0,-1 -1 -2 0,,-1,-1 -1 0,4.30
6 SpSq4  3.40  0.29,1 0 0,0,0 0 0 0,,1,0 2 0,3.69
7 3STh  4.50  0.00,0 0 0,1,0 0 0 1,,1,0 0 0,4.50
8 3Li3  3.50  0.13,1 0 0,1,0 1 0 1,,1,0 1 1,3.63
9 FiDs2  3.00  0.10,0 0 0,0,0 1 0 0,,0,0 1 0,3.10
10 FCCoSp4  3.50 -0.26,-1 -1 -2,0,-1 -1 0 0,,-1,-1 0 -1,3.24
11 SlSt3  3.10  0.29,1 0 0,0,1 1 0 1,,1,0 1 0,3.39
12 5TLi4  6.00  0.00,0 0 0,0,0 0 0 0,,0,0 0 0,6.00
13 PCoSp4  4.50  0.00,0 0 -1,1,0 0 0 0,,0,0 1 0,4.50
51.16,,,,,,,49.02
Program Components Factor,,,,,,,
Skating Skills  1.60,5.75 6.25 5.75,6.50,5.50 6.50 5.75 6.50,,6.00,6.00 5.75 6.25,5.89
Transition / Linking Footwork  1.60,5.50 6.00 5.00,6.25,5.25 6.25 5.25 6.00,,5.50,5.50 5.00 6.00,5.43
Performance / Execution  1.60,5.75 6.00 5.00,6.50,5.00 6.25 5.50 6.00,,5.75,5.50 5.75 6.00,5.61
Choreography / Composition  1.60,5.50 6.25 5.25,6.75,5.50 6.50 5.50 6.00,,6.00,5.50 5.50 6.25,5.68
Interpretation  1.60,5.75 6.25 5.25,6.50,5.00 6.50 5.50 6.00,,5.75,5.75 5.50 6.00,5.68
Judges Total Program Component Score (factored),,,,,,,45.27
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
