ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
3 STw4  4.70  0.50,1 0 1 1 0,1 1 1,,1,2 2 0,5.20
4 SeLi4  6.40  1.07,3 2 2 2 2,2 2 2,,1,2 2 3,7.47
5 Sp4  4.70  0.64,0 0 1 1 1,2 1 1,,1,2 2 1,5.34
6 CuLi3  3.50  0.64,2 2 1 2 1,2 2 1,,1,1 1 1,4.14
7 MiSt4  7.00  1.29,1 1 1 0 1,1 2 1,,1,2 2 1,8.29
8 SlLi4+RoLi4  6.40  1.00,2 2 1 2 1,2 2 2,,2,2 2 2,7.40
44.70,,,,,,52.20
Program Components Factor,,,,,,
Skating Skills  1.25,7.75 8.00 8.25 7.50 8.00,8.00 8.00 7.75,,8.00,7.75 8.00 7.75,7.89
Linking Footwork / Movement  1.75,7.50 8.00 7.75 7.50 7.75,7.75 7.75 7.75,,7.50,7.75 7.75 7.00,7.68
Performance  1.00,7.75 7.50 7.75 8.00 8.00,7.75 7.75 7.75,,8.00,7.75 8.00 7.50,7.82
Choreography  1.00,8.00 7.50 8.25 7.75 7.75,8.00 7.75 8.00,,8.00,8.00 7.75 7.25,7.89
Interpretation / Timing  1.00,8.00 7.75 7.50 7.50 8.00,8.00 8.00 8.00,,8.25,8.00 7.75 7.75,7.96
Judges Total Program Component Score (factored),,,,,,46.97
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
4 Tanith BELBIN / Benjamin AGOSTO,USA  96.41,50.61,,,46.80,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw3  4.00 -0.14,0 1 -1 0 -1,0 1 -1,,0,-1 1 -1,3.86
2 CuLi4  4.00  0.93,2 2 2 2 1,2 2 2,,1,2 2 2,4.93
3 CiSt4  8.00  1.29,2 1 1 1 1,1 2 0,,1,1 2 1,9.29
4 CuLi4+RoLi3  6.00  1.00,2 2 2 2 1,2 2 2,,2,2 2 2,7.00
5 SeLi4  6.40  0.79,1 2 1 2 1,1 2 2,,2,2 2 1,7.19
6 Sp4  4.70  0.79,1 1 2 1 2,1 2 1,,2,2 2 1,5.49
7 DiSt4  7.00  1.14,1 1 1 0 2,1 2 1,,1,1 1 1,8.14
8 RoLi4  4.00  0.71,1 2 2 2 2,1 2 1,,1,2 2 1,4.71
44.10,,,,,,50.61
Program Components Factor,,,,,,
Skating Skills  1.25,7.75 8.00 8.25 7.75 7.75,7.75 8.25 7.50,,8.25,7.75 8.00 7.50,7.82
Linking Footwork / Movement  1.75,7.50 7.75 8.00 7.75 7.50,7.75 8.00 7.75,,8.00,7.50 7.50 7.25,7.64
Performance  1.00,7.50 8.25 8.00 8.00 8.00,8.00 8.00 7.75,,8.25,7.50 7.75 7.50,7.79
Choreography  1.00,7.50 8.00 8.00 8.75 8.00,7.75 8.25 8.00,,8.25,7.75 7.75 7.50,7.86
Interpretation / Timing  1.00,7.75 8.00 8.00 7.75 8.00,8.00 8.25 8.00,,8.50,8.00 8.00 7.75,8.00
Judges Total Program Component Score (factored),,,,,,46.80
Deductions: Extended lifts:,-1.00,,,,,-1.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
5 Oksana DOMNINA / Maxim SHABALIN,RUS  95.81,49.62,,,46.19,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp3  4.00  0.71,2 2 2 1 1,1 2 1,,1,1 2 2,4.71
2 DiSt3  6.20  1.14,1 1 1 1 1,1 2 0,,1,1 2 1,7.34
3 SlLi4  4.00  0.93,2 2 2 2 1,2 2 1,,2,2 2 2,4.93
4 SlLi4+RoLi4  6.40  0.93,2 2 1 2 1,2 2 2,,2,1 2 2,7.33
5 STw4  4.70  0.36,1 1 1 1 0,1 1 1,,1,0 1 0,5.06
6 SeLi4  6.40  0.79,2 2 1 2 1,2 2 1,,1,1 2 2,7.19
7 CiSt3  7.20  0.86,1 1 1 0 1,2 1 0,,0,1 1 1,8.06
8 RoLi4  4.00  1.00,2 2 2 2 2,2 2 2,,2,2 2 2,5.00
42.90,,,,,,49.62
Program Components Factor,,,,,,
Skating Skills  1.25,8.25 8.25 7.75 7.50 7.25,8.00 8.25 7.50,,7.00,7.75 7.75 7.50,7.71
Linking Footwork / Movement  1.75,7.75 8.00 7.25 7.50 7.25,8.00 7.75 7.75,,7.00,7.25 7.50 7.25,7.50
Performance  1.00,8.00 8.25 7.25 8.00 7.25,8.25 8.00 7.75,,7.50,7.50 7.75 7.50,7.71
Choreography  1.00,8.25 8.25 7.50 8.00 7.25,8.25 8.00 7.75,,7.25,7.75 7.50 7.50,7.71
Interpretation / Timing  1.00,8.25 8.25 7.25 7.50 7.00,8.50 8.25 8.00,,7.50,8.00 8.00 8.00,8.00
Judges Total Program Component Score (factored),,,,,,46.19
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
6 Tessa VIRTUE / Scott MOIR,CAN  95.38,52.27,,,43.11,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi4  4.00  0.57,1 1 2 2 1,2 1 1,,2,1 1 1,4.57
2 CuLi4+RoLi4  6.40  1.00,2 2 2 1 2,2 2 2,,2,2 2 2,7.40
3 CiSt4  8.00  1.57,1 1 2 0 2,2 2 1,,1,2 2 1,9.57
4 Sp4  4.70  0.50,1 1 2 1 1,2 1 0,,1,1 1 1,5.20
5 DiSt4  7.00  1.14,1 1 -1 0 2,1 2 1,,1,1 1 1,8.14
6 RoLi4  4.00  0.71,2 1 1 2 1,1 1 2,,2,1 1 2,4.71
7 STw4  4.70  0.79,1 0 0 0 2,2 2 1,,1,2 1 2,5.49
8 SeLi4  6.40  0.79,2 2 1 1 1,2 1 2,,1,2 1 2,7.19
45.20,,,,,,52.27
Program Components Factor,,,,,,
Skating Skills  1.25,7.25 7.25 7.25 6.50 7.25,7.50 7.25 6.75,,7.25,7.25 6.75 7.50,7.21
Linking Footwork / Movement  1.75,7.00 7.00 7.00 6.75 7.00,7.50 7.00 6.75,,7.25,7.00 6.50 7.25,7.04
Performance  1.00,7.25 7.25 7.25 7.25 7.00,7.50 7.00 6.75,,7.50,7.00 6.75 7.75,7.14
Choreography  1.00,7.25 7.25 7.25 7.00 7.25,7.75 7.00 7.00,,7.25,7.25 6.75 7.50,7.21
Interpretation / Timing  1.00,7.50 7.00 7.25 6.75 7.50,8.00 7.25 7.00,,7.50,7.25 7.00 8.00,7.43
Judges Total Program Component Score (factored),,,,,,43.11
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
7 Meryl DAVIS / Charlie WHITE,USA  92.17,51.00,,,42.17,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 CuLi4+RoLi4  6.40  0.86,2 2 2 2 1,2 1 1,,2,2 2 2,7.26
2 STw4  4.70  1.00,2 1 1 0 2,2 2 2,,2,2 2 2,5.70
3 CiSt4  8.00  1.00,1 1 1 1 1,1 1 1,,1,1 1 1,9.00
4 SlLi4  4.00  0.64,2 1 0 2 1,1 1 1,,1,2 1 2,4.64
5 SeLi4  6.40  0.64,1 1 0 2 1,1 2 1,,1,2 1 2,7.04
6 CoSp3  4.00  0.50,1 1 1 1 1,1 1 0,,2,1 1 1,4.50
7 DiSt4  7.00  1.00,1 0 2 0 1,1 1 1,,1,1 2 1,8.00
8 RoLi4  4.00  0.86,2 2 2 1 2,2 2 1,,2,2 1 1,4.86
44.50,,,,,,51.00
Program Components Factor,,,,,,
Skating Skills  1.25,7.25 7.25 7.00 6.75 7.00,7.00 7.00 6.50,,7.25,7.00 7.00 7.25,7.07
Linking Footwork / Movement  1.75,7.00 7.25 6.75 6.50 7.00,6.75 6.75 6.75,,7.50,6.75 6.75 7.00,6.86
Performance  1.00,7.25 7.50 7.00 7.25 7.25,6.75 7.00 6.75,,7.50,7.00 7.00 7.25,7.07
Choreography  1.00,7.25 7.25 6.75 7.00 7.00,7.00 7.00 6.75,,7.25,7.00 6.75 7.50,7.04
Interpretation / Timing  1.00,7.50 7.00 6.75 6.75 7.25,7.00 7.00 6.75,,7.25,7.25 7.25 7.50,7.21
Judges Total Program Component Score (factored),,,,,,42.17
Deductions: Extended lifts:,-1.00,,,,,-1.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
8 Jana KHOKHLOVA / Sergei NOVITSKI,RUS  89.09,47.72,,,41.37,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw4  4.70  0.50,1 0 1 -1 1,2 1 1,,1,1 1 1,5.20
2 SlLi4+CuLi4  6.40  0.64,2 1 2 2 1,1 1 2,,1,1 1 2,7.04
3 CoSp4  4.70  0.86,2 1 2 1 2,1 2 1,,1,2 2 2,5.56
4 SlLi4  4.00  0.71,1 2 1 1 1,1 2 1,,1,2 2 2,4.71
5 DiSt3  6.20  0.71,1 1 0 1 1,0 1 0,,0,1 1 1,6.91
6 CiSt2  6.40  0.43,1 1 0 0 -1,0 0 0,,0,1 1 1,6.83
7 SeLi4  6.40  0.50,1 2 1 2 1,2 1 0,,1,1 1 1,6.90
8 RoLi4  4.00  0.57,2 2 2 1 1,1 1 1,,1,1 1 2,4.57
42.80,,,,,,47.72
Program Components Factor,,,,,,
Skating Skills  1.25,7.00 7.25 6.75 7.25 7.00,6.75 7.50 6.75,,6.50,7.00 7.00 7.25,6.96
Linking Footwork / Movement  1.75,7.00 6.75 6.25 7.00 6.75,6.75 7.00 6.75,,6.25,6.50 6.75 7.00,6.79
Performance  1.00,7.00 7.50 6.75 7.25 7.00,6.75 7.25 6.50,,6.50,6.75 6.75 7.50,6.86
Choreography  1.00,7.25 7.25 6.25 7.00 6.75,6.75 7.25 6.75,,6.75,6.75 6.50 7.25,6.89
Interpretation / Timing  1.00,7.25 7.25 6.50 6.75 7.00,7.00 7.25 6.75,,6.75,7.00 7.00 7.50,7.04
Judges Total Program Component Score (factored),,,,,,41.37
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
9 Melissa GREGORY / Denis PETUKHOV,USA  86.10,47.86,,,38.24,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp4  4.70  0.50,1 0 1 1 1,1 1 0,,2,1 1 1,5.20
2 SeLi4  6.40  0.57,1 2 2 2 1,1 1 1,,2,2 1 1,6.97
3 STw4  4.70 -0.14,0 -1 0 -1 0,-1 0 -1,,0,-1 0 0,4.56
4 CiSt4  8.00  0.86,1 0 1 0 1,1 0 0,,1,1 1 1,8.86
5 CuLi4  4.00  0.43,1 1 1 1 1,0 1 1,,1,1 0 1,4.43
6 DiSt3  6.20  1.00,0 1 1 0 1,1 1 1,,1,1 2 1,7.20
7 CuLi4+RoLi3  6.00  0.43,1 1 1 1 1,0 1 1,,0,2 1 1,6.43
8 SlLi4  4.00  0.21,1 0 1 2 0,0 1 0,,0,1 0 1,4.21
44.00,,,,,,47.86
Program Components Factor,,,,,,
Skating Skills  1.25,6.50 6.50 6.50 6.50 6.50,6.25 6.75 6.00,,6.75,6.50 6.50 6.50,6.50
Linking Footwork / Movement  1.75,6.25 6.00 6.25 6.50 6.00,6.00 6.25 5.50,,6.75,6.25 6.00 6.25,6.14
Performance  1.00,6.25 6.75 6.50 7.00 6.50,6.50 6.50 6.00,,6.75,6.50 6.25 6.50,6.43
Choreography  1.00,6.25 6.50 6.50 7.25 6.25,6.50 6.25 6.00,,6.75,6.75 6.00 6.50,6.36
Interpretation / Timing  1.00,6.50 6.50 6.50 6.75 6.50,6.50 6.50 6.00,,6.75,6.75 6.50 6.75,6.57
Judges Total Program Component Score (factored),,,,,,38.24
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
10 Nathalie PECHALAT / Fabian BOURZAT,FRA  84.36,48.69,,,35.67,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw4  4.70,0.50 1 0 1 1 1,1 1 1,,1,0 1 1,5.20
2 DiSt4  7.00,0.86 1 0 1 0 1,1 1 1,,1,0 2 0,7.86
3 CuLi4  4.00,0.43 1 1 2 1 1,0 1 1,,0,1 1 1,4.43
4 SeLi4  6.40,0.43 1 2 1 2 0,1 1 2,,1,1 0 1,6.83
5 RoLi4+CuLi4  6.40,0.57 2 1 2 1 1,1 1 2,,1,1 1 1,6.97
6 CiSt3  7.20,1.00 1 1 1 1 1,1 0 1,,1,1 2 1,8.20
7 Sp4  4.70,0.00 1 0 1 -1 -1,0 0 0,,0,0 0 0,4.70
8 RoLi4  4.00,0.50 1 1 1 0 1,1 1 2,,1,1 0 1,4.50
44.40,,,,,,48.69
Program Components,Factor,,,,,
Skating Skills,1.25 6.00 6.00 6.50 6.50 6.25,5.75 6.25 6.00,,6.50,5.75 6.00 6.00,6.04
Linking Footwork / Movement,1.75 5.75 5.25 6.25 6.25 5.75,5.50 6.25 5.75,,6.25,5.75 5.50 5.50,5.75
Performance,1.00 6.00 5.75 6.50 6.75 6.00,5.75 6.25 6.00,,6.50,5.75 5.75 6.00,5.96
Choreography,1.00 6.00 5.75 6.50 6.50 5.75,5.75 6.25 6.25,,6.50,6.00 5.75 5.75,5.96
Interpretation / Timing,1.00 6.25 6.00 6.50 6.25 6.25,6.00 6.25 6.00,,6.50,6.00 6.25 6.00,6.14
Judges Total Program Component Score (factored),,,,,,35.67
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
11 Federica FAIELLA / Massimo SCALI,ITA  84.14,44.96,,,39.18,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 RoLi4  4.00,0.50 1 1 1 1 1,1 1 1,,1,1 0 1,4.50
2 MiSt3  6.20,0.71 0 0 0 1 1,1 1 0,,1,1 1 0,6.91
3 CoSp3  4.00,0.43 1 0 1 0 0,1 1 1,,0,1 1 1,4.43
4 SeLi3  5.60,0.50 1 1 1 2 1,1 1 1,,1,1 0 1,6.10
5 STw4  4.70,0.07 0 0 0 0 0,0 1 0,,0,0 1 0,4.77
6 SlLi4+CuLi4  6.40,-0.14 -1 0 -2 0 -1,0 0 0,,-2,0 0 0,6.26
7 CuLi4  4.00,0.50 1 2 1 1 1,1 1 1,,1,1 1 1,4.50
8 CiSt3  7.20,0.29 0 1 0 1 0,0 1 0,,1,1 0 0,7.49
42.10,,,,,,44.96
Program Components,Factor,,,,,
Skating Skills,1.25 6.25 6.25 6.25 6.75 6.50,6.75 7.00 6.50,,6.75,6.75 6.50 6.50,6.61
Linking Footwork / Movement,1.75 5.75 6.00 6.00 6.50 6.25,6.50 6.50 6.75,,6.50,6.50 6.00 6.00,6.32
Performance,1.00 6.25 6.25 6.25 7.25 6.25,6.75 6.75 6.75,,6.75,6.75 6.25 6.25,6.54
Choreography,1.00 6.00 6.25 6.25 7.00 6.25,6.75 6.50 6.75,,6.75,6.75 6.75 6.25,6.57
Interpretation / Timing,1.00 6.25 6.75 6.25 7.25 6.50,7.00 6.75 6.75,,7.00,7.00 6.75 6.50,6.75
Judges Total Program Component Score (factored),,,,,,39.18
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
12 Sinead KERR / John KERR,GBR  83.54,45.84,,,37.70,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 CuLi3+RoLi4  6.00,0.14 0 1 0 0 0,0 1 0,,-1,1 2 0,6.14
2 CuLi4  4.00,0.57 1 2 1 1 1,1 1 2,,1,2 1 1,4.57
3 Sp4  4.70,0.43 1 1 1 0 1,1 0 0,,1,1 1 1,5.13
4 CiSt4  8.00,0.71 1 1 1 0 0,1 1 1,,0,1 0 1,8.71
5 SeLi4  6.40,0.50 2 2 0 1 0,1 1 1,,0,2 1 1,6.90
6 STw4  4.70,0.00 0 0 -1 0 0,0 0 0,,-1,0 1 0,4.70
7 DiSt2  5.40,-0.14 0 0 0 0 -1,0 0 0,,-1,0 0 0,5.26
8 RoLi4  4.00,0.43 1 1 -1 1 1,1 1 0,,0,1 1 1,4.43
43.20,,,,,,45.84
Program Components,Factor,,,,,
Skating Skills,1.25 6.25 6.50 6.00 6.50 6.50,6.75 6.75 6.50,,6.25,6.50 6.25 6.50,6.46
Linking Footwork / Movement,1.75 5.75 6.25 5.50 6.00 6.00,6.50 6.50 6.75,,5.75,6.25 5.75 5.75,6.07
Performance,1.00 6.00 6.75 5.75 5.75 6.00,6.50 6.50 6.50,,5.50,6.50 6.00 6.25,6.25
Choreography,1.00 6.25 6.75 5.75 6.00 6.25,6.75 6.50 6.75,,6.00,6.50 5.75 6.25,6.36
Interpretation / Timing,1.00 6.25 6.75 5.75 5.75 6.00,6.75 6.50 7.00,,5.25,6.50 6.25 6.50,6.39
Judges Total Program Component Score (factored),,,,,,37.70
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
13 Anna CAPPELLINI / Luca LANOTTE,ITA  82.32,47.40,,,34.92,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp4  4.70  0.21,0 0 1 0 0,1 0 1,,1,0 0 1,4.91
2 CiSt4  8.00  0.71,1 1 1 0 0,1 1 0,,1,1 1 0,8.71
3 SlLi4  4.00  0.36,1 1 0 1 1,0 1 1,,1,0 0 1,4.36
4 SeLi4  6.40  0.36,1 0 1 1 0,0 1 1,,-1,1 1 1,6.76
5 STw4  4.70  0.14,0 0 0 1 -1,0 0 1,,1,0 1 0,4.84
6 CuLi4+RoLi4  6.40  0.36,1 1 0 1 0,1 1 0,,1,1 0 1,6.76
7 MiSt3  6.20  0.57,1 0 0 1 0,0 1 1,,0,1 1 0,6.77
8 RoLi4  4.00  0.29,1 1 1 1 1,1 0 1,,1,0 0 0,4.29
44.40,,,,,,47.40
Program Components Factor,,,,,,
Skating Skills  1.25,6.00 5.75 5.75 6.00 6.00,5.50 6.50 5.50,,6.00,6.00 5.75 5.75,5.86
Linking Footwork / Movement  1.75,5.75 5.50 5.25 5.75 5.75,5.50 6.25 5.50,,6.00,5.50 5.50 5.25,5.64
Performance  1.00,6.00 5.75 5.25 6.50 5.50,5.75 6.25 5.25,,6.50,5.75 5.75 5.75,5.82
Choreography  1.00,6.00 6.00 5.50 6.50 6.00,5.75 6.25 5.75,,6.75,5.75 5.50 5.50,5.86
Interpretation / Timing  1.00,6.25 5.75 5.75 6.00 5.75,6.00 6.25 6.00,,6.75,6.00 6.00 5.50,6.04
Judges Total Program Component Score (factored),,,,,,34.92
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
14 Alexandra ZARETSKI / Roman ZARETSKI,ISR  78.56,44.59,,,33.97,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi4  4.00  0.43,1 2 1 0 1,1 0 1,,0,1 1 1,4.43
2 STw4  4.70  0.21,1 0 0 0 0,0 1 0,,1,-1 0 1,4.91
3 CiSt4  8.00  0.14,0 1 1 0 1,0 0 0,,0,0 1 0,8.14
4 SeLi4  6.40  0.07,0 1 0 1 0,1 1 0,,0,0 0 0,6.47
5 CoSp4  4.70  0.00,0 0 0 0 0,0 0 -1,,0,0 1 0,4.70
6 DiSt3  6.20  0.00,0 0 0 0 0,0 1 0,,0,-1 0 0,6.20
7 CuLi4+RoLi2  5.60  0.14,1 1 0 1 0,0 1 -1,,-1,1 0 1,5.74
8 RoLi4  4.00  0.00,0 1 1 -1 0,0 1 0,,0,0 0 0,4.00
43.60,,,,,,44.59
Program Components Factor,,,,,,
Skating Skills  1.25,5.75 6.00 6.00 5.75 6.00,5.75 6.25 5.25,,6.25,5.50 5.75 5.50,5.79
Linking Footwork / Movement  1.75,5.50 5.50 5.75 5.50 5.75,5.50 6.00 5.25,,6.00,5.25 5.25 5.25,5.50
Performance  1.00,5.50 6.00 5.50 5.50 6.00,5.50 6.25 5.25,,6.00,5.50 5.50 5.50,5.64
Choreography  1.00,5.50 6.25 6.00 5.75 6.25,5.75 6.25 5.25,,6.25,5.50 5.75 5.25,5.75
Interpretation / Timing  1.00,5.50 6.00 5.75 5.00 6.00,5.75 6.25 5.50,,6.50,5.25 5.00 5.75,5.71
Judges Total Program Component Score (factored),,,,,,33.97
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
15 Nozomi WATANABE / Akiyuki KIDO,JPN  76.48,45.07,,,31.41,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 CuLi4+RoLi4  6.40  0.50,1 1 0 1 0,1 1 1,,1,1 1 1,6.90
2 STw4  4.70  0.14,0 0 1 0 0,0 0 1,,1,0 0 1,4.84
3 SeSt2  6.40  0.71,0 0 1 1 0,1 0 1,,1,1 1 1,7.11
4 RoLi4  4.00  0.07,0 1 0 1 0,1 1 0,,0,0 0 0,4.07
5 MiSt3  6.20  0.14,0 0 1 0 0,1 0 0,,0,0 1 0,6.34
6 Sp4  4.70  0.21,0 0 0 0 0,1 0 0,,0,1 1 1,4.91
7 CuLi4  4.00  0.36,1 1 1 1 1,1 0 1,,1,0 0 1,4.36
8 SeLi4  6.40  0.14,1 0 0 1 0,0 0 0,,0,1 0 1,6.54
42.80,,,,,,45.07
Program Components Factor,,,,,,
Skating Skills  1.25,5.25 5.25 5.50 6.00 5.50,5.50 5.50 4.75,,5.50,6.00 5.25 5.25,5.39
Linking Footwork / Movement  1.75,4.75 4.75 5.25 5.75 5.00,5.25 5.25 4.75,,5.00,5.75 5.00 4.75,5.00
