ISU GP Trophee Eric Bompard,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Transition / Linking Footwork  1.60 6.00 6.50 5.75 5.75,,5.25 6.50 6.25 5.75 6.25,- - -,,6.15,,
Performance / Execution  1.60 6.25 7.00 6.25 6.25,,5.50 6.75 6.75 6.50 6.50,- - -,,6.55,,
Choreography / Composition  1.60 6.25 6.75 6.25 6.50,,5.50 6.50 6.50 6.25 6.50,- - -,,6.40,,
Interpretation  1.60 6.50 6.75 6.25 6.25,,5.50 7.00 6.75 6.00 6.50,- - -,,6.55,,
Judges Total Program Component Score (factored),,,,,51.60,,
Deductions: Interruption in excess: -2.00,,,,,-2.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Trophee Eric Bompard,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,Total,Total,,,
NOC,,Segment Element,Program  Component,Deductions,,,
Rank Name,,,,,,,
Code,,Score Score,Score (factored),,,,
"",,= +,+,,-,,
3 Maria MUKHORTOVA / Maxim TRANKOV RUS,,106.03  53.03,54.00,,1.00,,
"# Executed Base GOE",,The Judges Panel,,,Scores,,
Elements Value,,(in random order),,of Panel,,,
1 3LzTw1  5.00  0.00 0 -1 1 -1,,1 0 0 -1 1,- - -,,5.00,,
2 3S< <  1.30 -1.00 -3 -3 -2 -3,,-3 -3Info -3 -3 -3,- - -,,0.30,,Info
3 5ALi4  6.50  1.00 1 1 1 0,,1 0 1 1 1,- - -,,7.50,,
4 3LoTh  5.00 -1.40 -3 -2 -2 -2,,-1 -2 -2 -2 -2,- - -,,3.60,,
5 BoDs3  4.00  0.00 0 0 1 0,,0 0 0 0 0,- - -,,4.00,,
6 3T+2T  5.30 -0.60 -2 0 0 -1,,0 -2 0 -1 1,- - -,,4.70,,
7 3STh  4.95 x  0.84 1 1 2 1,,1 1 1 2 1,- - -,,5.79,,
8 5TLi4  6.60 x  0.20 0 0 1 1,,1 0 1 0 1,- - -,,6.80,,
9 FCCoSp4  3.50 -0.06 0 -1 0 1,,1 1 0 -1 0,- - -,,3.44,,
10 SlSt3  3.30  0.10 1 0 1 1,,2 0 0 0 0,- - -,,3.40,,
11 3Li4  4.40 x  0.10 0 0 1 1,,1 0 0 0 1,- - -,,4.50,,
12 PCoSp3  4.00  0.00 0 0 0 1,,0 1 0 0 0,- - -,,4.00,,
53.85,,,,,53.03,,
Program Components Factor,,,,,,,
Skating Skills  1.60 6.75 6.50 7.75 6.25,,7.00 6.50 7.00 6.25 6.75,- - -,,6.70,,
Transition / Linking Footwork  1.60 6.25 6.25 7.50 6.25,,6.75 6.25 6.75 5.50 7.00,- - -,,6.50,,
Performance / Execution  1.60 6.50 6.25 7.75 6.50,,6.75 6.50 6.75 6.75 7.25,- - -,,6.75,,
Choreography / Composition  1.60 7.00 6.75 8.00 6.75,,7.00 6.75 7.50 6.25 7.00,- - -,,7.00,,
Interpretation  1.60 6.75 6.50 8.00 7.00,,7.25 6.75 7.00 6.00 7.00,- - -,,6.80,,
Judges Total Program Component Score (factored),,,,,54.00,,
Deductions: Falls: -1.00,,,,,-1.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
"",,Total Total,Total,Total,,,
NOC,,Segment Element,Program  Component,Deductions,,,
Rank Name,,,,,,,
Code,,Score Score,Score (factored),,,,
"",,= +,+,,-,,
4 Tiffany VISE / Derek TRENT USA,,93.52  52.00,41.52,,0.00,,
"# Executed Base GOE",,The Judges Panel,,,Scores,,
Elements Value,,(in random order),,of Panel,,,
1 2LzTw2  3.50  0.40 0 1 1 1,,0 1 1 1 0,- - -,,3.90,,
2 2T  1.30 -0.48 -1 -2 -2 0,,0 -1 -3 -2 0,- - -,,0.82,,
3 2Lz+2T !  3.20 -0.30 -1 -1 -1 0,,0 -1 -1 -1 -1,- - -,,2.90,,
4 3LoTh  5.00  0.56 1 1 1 1,,0 0 1 1 0,- - -,,5.56,,
5 5ALi4  6.50  0.80 1 0 1 0,,0 0 1 1 1,- - -,,7.30,,
6 FCCoSp4  3.50  0.10 0 1 0 1,,0 0 0 1 -1,- - -,,3.60,,
7 5SLi4  6.60 x  0.00 0 0 -1 -1,,0 0 0 1 0,- - -,,6.60,,
8 SlSt3  3.30  0.20 1 0 0 1,,1 1 0 1 0,- - -,,3.50,,
9 3STh  4.95 x  0.56 1 1 0 0,,1 1 1 1 0,- - -,,5.51,,
10 FiDs2  3.00  0.56 1 1 1 1,,0 0 0 1 1,- - -,,3.56,,
11 3Li3  3.85 x  0.10 0 0 0 0,,0 0 0 2 1,- - -,,3.95,,
12 PCoSp4  4.50  0.30 1 1 0 1,,0 1 0 1 0,- - -,,4.80,,
49.20,,,,,52.00,,
Program Components Factor,,,,,,,
Skating Skills  1.60 5.50 5.25 5.25 5.50,,5.50 5.50 5.25 5.75 5.00,- - -,,5.35,,
Transition / Linking Footwork  1.60 5.00 4.75 4.75 5.25,,5.00 5.25 4.75 5.00 5.00,- - -,,4.90,,
Performance / Execution  1.60 5.25 5.25 5.00 5.50,,5.25 5.50 5.00 5.50 5.25,- - -,,5.25,,
Choreography / Composition  1.60 5.50 5.00 5.00 6.00,,5.00 5.75 4.75 5.50 5.25,- - -,,5.25,,
Interpretation  1.60 5.50 4.75 5.25 5.25,,5.00 5.25 5.25 5.00 5.25,- - -,,5.20,,
Judges Total Program Component Score (factored),,,,,41.52,,
Deductions:,,,,,0.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Trophee Eric Bompard,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,Total,Total,,,
NOC,,Segment Element,Program  Component,Deductions,,,
Rank Name,,,,,,,
Code,,Score Score,Score (factored),,,,
"",,= +,+,,-,,
5 Huibo DONG / Yiming WU CHN,,89.46  48.78,41.68,,1.00,,
"# Executed Base GOE",,The Judges Panel,,,Scores,,
Elements Value,,(in random order),,of Panel,,,
1 3T+2T  5.30  0.80 1 1 1 1,,0 1 1 0 0,- - -,,6.10,,
2 3S  4.50 -3.00 -3 -3 -3 -3,,-3 -3Info -3 -3 -3,- - -,,1.50,,Info
3 2LzTw1  3.00  0.10 1 0 0 1,,0 -1 0 1 0,- - -,,3.10,,
4 SlSt2  2.30  0.00 0 1 0 0,,0 0 0 0 0,- - -,,2.30,,
5 5TLi4  6.00  0.20 1 0 0 1,,1 1 0 0 1,- - -,,6.20,,
6 3LoTh  5.50 x  0.14 0 0 1 0,,0 0 1 -1 0,- - -,,5.64,,
7 3STh  4.95 x  0.56 1 1 1 1,,0 0 1 1 0,- - -,,5.51,,
8 BiDs3  3.20  0.14 0 0 1 0,,0 1 0 -1 0,- - -,,3.34,,
9 3Li3  3.85 x -0.30 -1 -1 0 -1,,-1 0 -1 -2 0,- - -,,3.55,,
10 FCCoSp2  2.50 -0.36 -1 -1 -2 -1,,-1 -1 -1 -2 -1,- - -,,2.14,,
11 5ALi3  6.60 x -0.14 0 -1 0 0,,0 0 0 -1 1,- - -,,6.46,,
12 PCoSp1  3.00 -0.06 0 0 0 -1,,0 0 -1 -1 0,- - -,,2.94,,
50.70,,,,,48.78,,
Program Components Factor,,,,,,,
Skating Skills  1.60 6.00 5.25 6.00 4.75,,5.00 5.75 5.25 5.25 5.00,- - -,,5.50,,
Transition / Linking Footwork  1.60 5.25 4.75 5.50 4.25,,4.50 5.50 4.75 4.50 4.75,- - -,,5.00,,
Performance / Execution  1.60 5.75 5.00 5.75 4.50,,4.75 5.00 4.75 4.75 5.00,- - -,,5.10,,
Choreography / Composition  1.60 5.75 5.00 5.75 4.50,,4.75 5.50 4.50 5.00 5.25,- - -,,5.30,,
Interpretation  1.60 5.50 5.25 5.50 4.25,,4.50 4.75 5.00 4.75 5.25,- - -,,5.15,,
Judges Total Program Component Score (factored),,,,,41.68,,
Deductions: Falls: -1.00,,,,,-1.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
"",,Total Total,Total,Total,,,
NOC,,Segment Element,Program  Component,Deductions,,,
Rank Name,,,,,,,
Code,,Score Score,Score (factored),,,,
"",,= +,+,,-,,
6 Adeline CANAC / Maximin COIA FRA,,88.10  47.34,41.76,,1.00,,
"# Executed Base GOE",,The Judges Panel,,,Scores,,
Elements Value,,(in random order),,of Panel,,,
1 2LzTw2  3.50  0.30 0 1 1 0,,0 0 1 1 0,- - -,,3.80,,
2 3S  4.50  0.00 -1 0 0 1,,0 0 0 0 0,- - -,,4.50,,
3 5ALi4  6.50  0.80 1 1 0 1,,0 0 1 1 1,- - -,,7.30,,
4 3LoTh  5.00 -1.40 -2 -2 -2 -2,,-1 -3 -2 -2 -1,- - -,,3.60,,
5 FiDs3  3.20  0.14 0 1 0 1,,0 0 0 1 0,- - -,,3.34,,
6 1A+2T  2.10 -0.60 -1 -2 -2 0,,-2 -2 -3 -2 -2,- - -,,1.50,,
7 5TLi3  6.05 x  0.40 1 1 0 1,,0 0 1 1 1,- - -,,6.45,,
8 3STh  4.95 x -2.00 -3 -3 -3 -3,,-3 -3 -3 -3 -3,- - -,,2.95,,
9 PCoSp3  4.00  0.30 1 1 0 0,,0 1 0 1 0,- - -,,4.30,,
10 SlSt2  2.30  0.00 0 0 0 0,,0 0 0 1 0,- - -,,2.30,,
11 3Li4  4.40 x  0.20 0 0 1 1,,1 0 0 1 1,- - -,,4.60,,
12 FCCoSp2  2.50  0.20 0 0 1 0,,0 1 1 0 0,- - -,,2.70,,
49.00,,,,,47.34,,
Program Components Factor,,,,,,,
Skating Skills  1.60 5.75 5.25 5.75 5.00,,5.00 5.75 5.00 5.50 5.00,- - -,,5.45,,
Transition / Linking Footwork  1.60 5.25 5.00 5.25 4.75,,4.75 5.25 4.50 4.75 5.00,- - -,,5.05,,
Performance / Execution  1.60 5.50 5.00 5.50 4.75,,4.75 5.50 4.50 5.00 5.25,- - -,,5.25,,
Choreography / Composition  1.60 5.75 5.00 5.25 4.50,,4.75 5.25 4.75 5.25 5.25,- - -,,5.20,,
Interpretation  1.60 5.50 4.50 5.50 4.25,,4.75 5.50 4.75 4.75 5.25,- - -,,5.15,,
Judges Total Program Component Score (factored),,,,,41.76,,
Deductions: Falls: -1.00,,,,,-1.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Trophee Eric Bompard,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,Total,Total,,,
NOC,,Segment Element,Program  Component,Deductions,,,
Rank Name,,,,,,,
Code,,Score Score,Score (factored),,,,
"",,= +,+,,-,,
7 Melodie CHATAIGNER / Medhi BOUZZINE FRA,,78.28  44.36,33.92,,0.00,,
"# Executed Base GOE",,The Judges Panel,,,Scores,,
Elements Value,,(in random order),,of Panel,,,
1 3FTh  5.50  0.00 0 0 0 0,,0 0 0 -1 0,- - -,,5.50,,
2 3S<+SEQ <  1.04 -1.00 -3 -2 -3 -3,,-2 -3Info -3 -3 -3,- - -,,0.04,,Info
3 2LzTw2  3.50 -0.18 0 -1 -1 -1,,0 -2 0 -1 0,- - -,,3.32,,
4 FCCoSp4  3.50 -0.36 -1 -1 -2 -2,,-1 -1 -1 -2 -1,- - -,,3.14,,
5 5ALi4  6.50  0.00 0 0 0 -1,,0 0 0 -1 0,- - -,,6.50,,
6 SlSt3  3.30 -0.28 0 0 -1 -1,,0 0 -1 0 -1,- - -,,3.02,,
7 3STh  4.95 x -1.40 -2 -2 -2 -2,,-2 -2 -2 -2 -2,- - -,,3.55,,
8 2A  3.85 x  0.00 -1 0 0 0,,0 0 0 0 0,- - -,,3.85,,
9 5SLi4  6.60 x  0.00 0 0 0 0,,0 0 0 0 0,- - -,,6.60,,
10 BiDs1  2.80 -0.84 -2 -2 -1 -1,,0 -1 -1 -1 0,- - -,,1.96,,
11 PCoSp1  3.00 -0.12 -1 0 0 0,,0 -1 0 -1 0,- - -,,2.88,,
12 3Li4  4.40 x -0.40 -1 -1 1 0,,-1 -1 -1 -1 0,- - -,,4.00,,
48.94,,,,,44.36,,
Program Components Factor,,,,,,,
Skating Skills  1.60 4.00 4.00 4.75 4.50,,4.50 4.50 4.50 4.50 4.75,- - -,,4.45,,
Transition / Linking Footwork  1.60 3.50 4.00 4.25 4.00,,4.00 4.00 3.75 4.00 4.75,- - -,,4.00,,
Performance / Execution  1.60 3.50 3.75 4.50 4.25,,4.25 4.25 3.75 4.25 4.75,- - -,,4.10,,
Choreography / Composition  1.60 3.75 4.50 4.25 4.25,,4.25 4.25 4.25 4.50 5.00,- - -,,4.35,,
Interpretation  1.60 3.75 4.50 4.50 4.00,,4.25 4.25 4.25 4.00 5.00,- - -,,4.30,,
Judges Total Program Component Score (factored),,,,,33.92,,
Deductions:,,,,,0.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
"",,Total Total,Total,Total,,,
NOC,,Segment Element,Program  Component,Deductions,,,
Rank Name,,,,,,,
Code,,Score Score,Score (factored),,,,
"",,= +,+,,-,,
8 Vanessa JAMES / Yannick BONHEUR FRA,,76.81  41.77,37.04,,2.00,,
"# Executed Base GOE",,The Judges Panel,,,Scores,,
Elements Value,,(in random order),,of Panel,,,
1 3S+2S+SEQ  4.64  0.00 0 0 0 1,,0 0 0 1 0,- - -,,4.64,,
2 2LzTw1  3.00  0.00 0 0 0 0,,0 0 0 0 0,- - -,,3.00,,
3 5ALi1  5.00 -0.98 -2 -1 -1 -1,,-2 -1 -2 -2 -1,- - -,,4.02,,
4 3STh  4.50  0.42 0 2 0 1,,1 1 1 0 1,- - -,,4.92,,
5 3T  4.00 -3.00 -3 -3 -3 -3,,-2 -3 -3 -3 -3,- - -,,1.00,,
6 FiDs1  2.80  0.00 0 1 0 0,,0 0 0 0 0,- - -,,2.80,,
7 5SLi3  6.05 x  0.30 1 1 0 0,,1 0 0 1 1,- - -,,6.35,,
8 3FTh  6.05 x -2.00 -3 -3 -3 -3,,-3 -3 -3 -3 -3,- - -,,4.05,,
9 FCCoSp3  3.00 -0.36 -1 -2 -2 -1,,-1 -1 0 -1 -1,- - -,,2.64,,
10 PCoSp1  3.00  0.00 0 0 0 0,,0 0 1 -1 0,- - -,,3.00,,
11 SlSt2  2.30  0.00 0 0 0 1,,0 0 0 0 0,- - -,,2.30,,
12 4Li3  3.85 x -0.80 -3 -2 -1 -1,,-1 -1 -2 -2 0,- - -,,3.05,,
48.19,,,,,41.77,,
Program Components Factor,,,,,,,
Skating Skills  1.60 4.50 5.00 5.00 5.25,,4.75 5.00 4.75 4.00 5.00,- - -,,4.85,,
Transition / Linking Footwork  1.60 4.00 4.25 4.75 5.00,,4.25 4.50 4.00 4.25 4.75,- - -,,4.35,,
Performance / Execution  1.60 4.50 4.25 5.25 4.75,,4.50 4.75 4.25 4.00 5.00,- - -,,4.55,,
Choreography / Composition  1.60 4.25 4.75 5.00 5.00,,4.75 4.50 4.00 5.00 5.00,- - -,,4.70,,
Interpretation  1.60 4.25 5.00 5.25 4.50,,4.50 4.75 4.50 4.25 5.00,- - -,,4.70,,
Judges Total Program Component Score (factored),,,,,37.04,,
Deductions: Falls: -2.00,,,,,-2.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Printed: 15.11.2008 17:12:54,,,,,,,
