ISU GP Trophee Eric Bompard,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Linking Footwork / Movement  0.80 7.50 7.50 7.75 8.00 7.25 7.75 7.75 8.00,,7.25,- - -,7.65,
Performance  0.60 7.50 8.00 7.75 7.75 7.50 7.75 8.25 8.00,,7.00,- - -,7.80,
Choreography  0.60 7.75 7.75 7.75 8.00 7.50 8.00 8.00 8.25,,7.75,- - -,7.85,
Interpretation / Timing  1.00 7.75 8.00 7.75 8.25 7.75 8.00 8.00 8.25,,7.50,- - -,7.90,
Judges Total Program Component Score (factored),,,,29.73,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU GP Trophee Eric Bompard,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
4 Vanessa CRONE / Paul POIRIER CAN  52.71  27.90,,,24.81,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.60 1 1 2 0 1 1 1 1,,2,- - -,5.30,
2 DiSt3  7.I2n0fo  0.60 1 0 1 1 0 0 0 1,,Info1,- - -,7.80,Info
3 CuLi4  4.00  0.00 0 0 0 0 1 0 0 0,,1,- - -,4.00,
4 MiStNt2  5.40  0.40 0 0 1 0 0 0 0 1,,1,- - -,5.80,
5 STw4  4.70  0.30 0 1 2 1 1 0 1 0,,1,- - -,5.00,
6 Li+TRANS  0.00  0.00 - - - - - - - -,,-,- - -,0.00,
26.00,,,,27.90,
Program Components Factor,,,,,
Skating Skills  0.80 6.25 6.00 7.00 5.50 6.25 6.50 6.50 6.75,,6.50,- - -,6.50,
Linking Footwork / Movement  0.80 6.00 6.00 6.75 5.50 6.00 6.25 6.50 6.50,,6.50,- - -,6.35,
Performance  0.60 6.25 6.25 7.00 5.50 6.50 6.50 6.75 6.75,,7.00,- - -,6.65,
Choreography  0.60 6.50 6.50 7.00 5.75 6.25 6.50 6.75 7.00,,6.50,- - -,6.65,
Interpretation / Timing  1.00 6.25 6.50 7.00 6.25 6.50 6.25 6.50 7.00,,6.50,- - -,6.55,
Judges Total Program Component Score (factored),,,,24.81,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
5 Pernelle CARRON / Mathieu JOST FRA  52.22  26.50,,,25.72,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 DiSt2  6.40  0.80 1 1 1 0 1 0 1 0,,1,- - -,7.20,
2 CuLi4  4.00  0.60 1 1 1 0 1 2 1 1,,2,- - -,4.60,
3 Sp4  4.70  0.40 1 0 2 1 1 1 0 1,,1,- - -,5.10,
4 STw3  4.00  0.20 0 1 0 0 1 0 1 0,,1,- - -,4.20,
5 MiStNt2  5.40  0.00 0 0 0 1 0 0 0 0,,0,- - -,5.40,
6 Li+TRANS  0.00  0.00 - - - - - - - -,,-,- - -,0.00,
24.50,,,,26.50,
Program Components Factor,,,,,
Skating Skills  0.80 6.50 7.00 7.25 6.00 6.75 7.00 7.00 6.75,,6.50,- - -,6.85,
Linking Footwork / Movement  0.80 6.50 6.75 6.75 6.00 6.25 6.75 6.50 6.50,,6.00,- - -,6.60,
Performance  0.60 6.75 7.00 7.00 6.00 6.50 6.75 7.00 6.50,,6.50,- - -,6.80,
Choreography  0.60 6.50 7.00 7.00 6.00 6.50 7.00 7.00 6.50,,6.50,- - -,6.80,
Interpretation / Timing  1.00 6.50 7.00 7.00 6.25 6.75 7.00 6.75 6.75,,6.25,- - -,6.80,
Judges Total Program Component Score (factored),,,,25.72,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
6 Kristin FRASER / Igor LUKANIN AZE  49.94  26.20,,,23.74,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp3  4.00 -0.20 -1 0 0 0 1 0 -1 0,,-1,- - -,3.80,
2 MiStNt3  6.20  0.00 0 0 0 0 0 0 0 0,,1,- - -,6.20,
3 STw4  4.70  0.00 0 0 0 0 0 0 0 0,,-1,- - -,4.70,
4 CiSt3  7.20  0.00 0 1 0 0 0 0 0 0,,0,- - -,7.20,
5 RoLi4  4.00  0.30 1 1 1 1 1 1 0 0,,0,- - -,4.30,
26.10,,,,26.20,
Program Components Factor,,,,,
Skating Skills  0.80 5.25 6.75 6.50 5.75 6.50 6.75 6.75 6.25,,5.25,- - -,6.30,
Linking Footwork / Movement  0.80 5.25 6.50 6.25 5.50 6.00 6.25 6.50 6.00,,5.00,- - -,6.05,
Performance  0.60 5.00 6.75 6.50 5.75 6.25 6.50 6.75 6.00,,5.50,- - -,6.25,
Choreography  0.60 5.75 6.75 6.25 6.00 6.00 6.75 7.00 6.25,,5.00,- - -,6.35,
Interpretation / Timing  1.00 5.25 7.00 6.50 6.25 6.50 6.50 7.00 6.25,,5.00,- - -,6.30,
Judges Total Program Component Score (factored),,,,23.74,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU GP Trophee Eric Bompard,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
7 Ekaterina RUBLEVA / Ivan SHEFER RUS  48.40  26.30,,,22.10,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 SlLi3  3.50  0.20 0 1 1 0 1 0 0 0,,1,- - -,3.70,
2 STw4  4.I7n0fo  0.20 1 0 1 1 0 0 1 0,,Info0,- - -,4.90,Info
3 CiSt3  7.20  0.00 0 0 1 0 1 0 0 0,,0,- - -,7.20,
4 MiStNt2  5.40  0.40 1 0 0 0 1 0 1 0,,1,- - -,5.80,
5 Sp4  4.70  0.00 -1 0 0 0 0 0 0 0,,1,- - -,4.70,
6 Li+TRANS  0.00  0.00 - - - - - - - -,,-,- - -,0.00,
25.50,,,,26.30,
Program Components Factor,,,,,
Skating Skills  0.80 5.50 6.00 6.00 4.75 6.25 6.00 6.00 6.00,,5.25,- - -,5.90,
Linking Footwork / Movement  0.80 5.25 6.00 5.75 4.75 6.00 5.50 5.75 5.75,,5.00,- - -,5.60,
Performance  0.60 5.75 6.25 5.75 5.00 6.25 5.75 6.25 6.00,,5.50,- - -,5.90,
Choreography  0.60 5.50 6.25 5.75 5.00 6.00 6.00 6.25 5.75,,5.50,- - -,5.85,
Interpretation / Timing  1.00 5.75 6.50 5.75 5.25 6.50 5.75 6.00 6.00,,5.50,- - -,5.85,
Judges Total Program Component Score (factored),,,,22.10,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
8 Jennifer WESTER / Daniil BARANTSEV USA  45.78  25.30,,,20.48,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 STw3  4.00 -0.30 -2 -1 1 0 -1 -1 -1 0,,0,- - -,3.70,
2 SlLi4  4.00  0.30 1 0 1 1 1 0 1 0,,1,- - -,4.30,
3 DiSt3  7.20  0.60 1 0 1 0 0 0 1 0,,1,- - -,7.80,
4 Sp3  4.00 -0.30 0 -1 0 0 0 -1 -1 -1,,0,- - -,3.70,
5 MiStNt2  5.40  0.40 0 0 1 0 1 0 1 0,,1,- - -,5.80,
6 Li+TRANS  0.00  0.00 - - - - - - - -,,-,- - -,0.00,
24.60,,,,25.30,
Program Components Factor,,,,,
Skating Skills  0.80 4.25 5.75 5.50 4.50 5.75 5.50 5.25 5.75,,5.00,- - -,5.40,
Linking Footwork / Movement  0.80 4.50 5.75 5.50 4.50 5.50 5.25 5.00 5.50,,5.00,- - -,5.25,
Performance  0.60 4.50 6.00 5.75 4.75 6.00 5.50 5.50 5.50,,5.25,- - -,5.50,
Choreography  0.60 4.75 6.00 5.50 4.75 5.75 5.50 5.50 5.50,,4.75,- - -,5.35,
Interpretation / Timing  1.00 4.75 6.25 5.75 5.25 6.00 5.50 5.25 5.75,,5.00,- - -,5.45,
Judges Total Program Component Score (factored),,,,20.48,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
9 Zoe BLANC / Pierre-Loup BOUQUET FRA  43.02  24.60,,,18.42,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.10 0 0 1 0 0 0 0 0,,1,- - -,4.80,
2 CiSt2  6.40  0.00 0 0 0 0 0 -1 1 0,,0,- - -,6.40,
3 STw4  4.70 -0.20 -2 -1 -1 0 -1 0 0 0,,0,- - -,4.50,
4 MiStNt2  5.40  0.40 0 0 1 0 1 0 1 0,,1,- - -,5.80,
5 CuLi2  3.00  0.10 1 0 0 1 0 0 0 0,,1,- - -,3.10,
24.20,,,,24.60,
Program Components Factor,,,,,
Skating Skills  0.80 4.25 4.75 5.00 4.00 5.25 5.25 5.25 5.00,,4.75,- - -,4.95,
Linking Footwork / Movement  0.80 4.00 4.50 4.75 4.00 5.00 5.00 4.75 4.75,,4.75,- - -,4.70,
Performance  0.60 4.00 5.00 5.00 4.50 5.25 5.50 4.75 4.75,,5.00,- - -,4.90,
Choreography  0.60 4.25 4.75 4.75 4.50 5.25 5.25 5.00 5.00,,4.75,- - -,4.85,
Interpretation / Timing  1.00 4.25 5.00 4.50 4.50 5.25 5.00 5.00 5.00,,4.75,- - -,4.85,
Judges Total Program Component Score (factored),,,,18.42,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU GP Trophee Eric Bompard,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,
Total Total,,Total,Total,
NOC Segment Element,,Program  Component,Deductions,
Rank Name,,,,
Code Score Score,,Score (factored),,
"=",+,+,-,
10 Joanna BUDNER / Jan MOSCICKI POL  37.09  20.50,,16.59,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 STw3  4.00 -1.00 -2 -2 -2 -1 -2 -1 -2,-2,-2 - - -,3.00,
2 MiStNt2  5.40 -0.60 -1 0 -1 0 0 -1 0,-1,0 - - -,4.80,Info
3 Sp4  4.70 -0.50 -1 0 -1 0 0 -1 -2,-1,-1 - - -,4.20,
4 RoLi1  2.50  0.00 -1 0 0 0 0 0 0,0,0 - - -,2.50,
5 DiSt2  6.40 -0.40 -2 0 -1 0 0 0 0,-1,0 - - -,6.00,
6 Li+TRANS  0.00  0.00 - - - - - - -,-,- - - -,0.00,
23.00,,,20.50,
Program Components Factor,,,,
Skating Skills  0.80 3.75 4.75 4.75 4.00 5.25 5.00 4.25,4.50,4.00 - - -,4.45,
Linking Footwork / Movement  0.80 3.25 4.75 4.50 4.50 4.75 4.75 4.00,4.25,4.00 - - -,4.30,
Performance  0.60 3.50 5.00 4.50 4.50 5.00 5.00 4.25,4.50,3.75 - - -,4.40,
Choreography  0.60 3.25 5.00 4.50 4.75 5.25 5.25 4.50,4.50,4.00 - - -,4.50,
Interpretation / Timing  1.00 3.50 5.00 4.25 4.25 5.00 5.00 4.00,4.25,3.75 - - -,4.25,
Judges Total Program Component Score (factored),,,16.59,
Deductions:,,,0.00,
"*  Invalid element",,,,
Printed: 14.11.2008 21:44:56,,,,
