Cup of Russia - Bosco Sport,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
5 Sp3  4.00  0.20 0 1 1 0 1,1 0 -1,,0,1 - -,4.20
6 CuLi4  4.00  0.60 1 0 2 1 1,2 1 1,,1,2 - -,4.60
7 MiSt3  6.20  0.20 0 1 1 1 1,2 0 0,,0,0 - -,6.40
8 SlLi4+RoLi4  6.40  0.70 0 1 2 2 2,2 2 1,,1,1 - -,7.10
39.60,,,,,42.90
Program Components Factor,,,,,
Skating Skills  1.25 7.75 8.00 8.00 8.00 7.75,8.50 7.50 7.50,,7.75,7.50 - -,7.65
Linking Footwork / Movement  1.75 7.25 8.00 8.00 8.25 7.75,8.25 7.75 7.50,,7.75,7.50 - -,7.65
Performance  1.00 7.75 8.00 7.75 7.75 7.75,7.75 7.50 7.75,,7.75,7.50 - -,7.70
Choreography  1.00 7.75 7.75 8.00 8.25 8.00,8.00 8.00 7.50,,8.00,7.50 - -,7.85
Interpretation / Timing  1.00 7.75 7.75 7.75 8.00 8.00,7.50 7.75 7.75,,7.75,8.00 - -,7.80
Judges Total Program Component Score (factored),,,,,46.30
Deductions:,,,,,0.00
Cup of Russia - Bosco Sport,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
4 Sinead KERR / John KERR GBR  84.40,44.90,,,39.50,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 CuLi4+RoLi4  6.40  0.60 1 1 1 2 1,2 1 1,,1,2 - -,7.00
2 CuLi4  4.00  0.50 1 0 0 1 1,2 0 1,,1,1 - -,4.50
3 Sp4  4.70  0.40 1 0 1 2 1,2 0 1,,0,1 - -,5.10
4 CiSt4  8.00  0.40 0 0 0 1 0,2 0 0,,0,2 - -,8.40
5 SeLi4  6.40  0.40 1 0 1 0 0,2 0 2,,1,0 - -,6.80
6 STw3  4.00 -0.30 -1 -1 -1 -1 -1,-1 0 -1,,0,0 - -,3.70
7 DiSt2  5.40 -0.20 -1 -1 0 1 0,1 -1 0,,0,0 - -,5.20
8 RoLi4  4.00  0.20 1 0 0 0 0,1 1 0,,0,0 - -,4.20
42.90,,,,,44.90
Program Components Factor,,,,,
Skating Skills  1.25 6.75 6.25 6.25 7.00 6.50,7.00 5.75 6.50,,6.50,6.75 - -,6.60
Linking Footwork / Movement  1.75 6.50 6.25 6.50 7.25 6.50,7.00 6.00 6.25,,6.25,6.50 - -,6.40
Performance  1.00 6.75 6.00 6.50 7.00 6.25,7.25 6.00 6.50,,6.25,7.00 - -,6.55
Choreography  1.00 7.00 6.25 6.75 7.25 6.75,7.00 5.75 6.50,,6.50,6.75 - -,6.70
Interpretation / Timing  1.00 7.00 6.00 6.50 7.25 6.75,7.00 5.25 6.75,,6.50,7.25 - -,6.80
Judges Total Program Component Score (factored),,,,,39.50
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
5 Nora HOFFMANN / Attila ELEK HUN  82.43,43.60,,,38.83,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 MiSt2  5.40  0.60 0 0 0 1 1,1 1 0,,0,1 - -,6.00
2 CuLi4+RoLi4  6.40  0.50 1 0 0 1 1,1 1 1,,0,1 - -,6.90
3 STw4  4.70  0.00 0 1 0 0 0,0 0 0,,0,0 - -,4.70
4 SlLi4  4.00  0.50 1 0 0 1 0,1 1 1,,1,1 - -,4.50
5 SeLi4  6.40  0.60 1 0 1 1 1,2 1 1,,1,2 - -,7.00
6 CoSp3  4.00  0.00 0 0 0 0 0,1 0 0,,0,0 - -,4.00
7 CiSt2  6.40  0.00 0 -1 0 0 1,0 0 0,,0,0 - -,6.40
8 RoLi4  4.00  0.10 0 0 0 0 0,1 1 0,,0,0 - -,4.10
41.30,,,,,43.60
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.00 5.75 6.50 6.50,5.25 7.00 6.75,,6.25,6.50 - -,6.50
Linking Footwork / Movement  1.75 6.25 6.00 5.75 6.00 6.00,5.75 6.50 6.50,,6.25,6.00 - -,6.20
Performance  1.00 6.75 6.25 6.00 6.00 6.25,6.25 6.75 6.75,,6.25,6.50 - -,6.50
Choreography  1.00 6.75 6.00 5.75 6.25 6.50,6.25 6.75 6.50,,6.50,6.75 - -,6.60
Interpretation / Timing  1.00 7.00 6.25 6.00 6.75 6.50,6.75 7.00 6.75,,6.25,6.75 - -,6.75
Judges Total Program Component Score (factored),,,,,38.83
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
6 Morgan MATTHEWS / Maxim ZAVOZIN USA  80.77,44.50,,,36.27,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 SlLi4  4.00  0.20 1 1 1 1 0,1 0 0,,0,2 - -,4.20
2 DiSt3  6.20  0.20 0 1 0 1 0,1 0 0,,0,1 - -,6.40
3 SeLi4  6.40  0.20 1 0 0 0 0,1 0 0,,1,0 - -,6.60
4 STw4  4.70  0.00 0 1 0 0 1,0 -1 -1,,0,1 - -,4.70
5 CiSt3  7.20  0.00 0 1 0 1 0,1 0 0,,0,0 - -,7.20
6 Sp4  4.70  0.20 0 0 1 1 1,2 0 0,,0,1 - -,4.90
7 SlLi3+CuLi4  6.00  0.30 1 -1 1 0 1,0 0 0,,1,1 - -,6.30
8 RoLi4  4.00  0.20 1 1 1 1 1,0 0 1,,0,0 - -,4.20
43.20,,,,,44.50
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.50 6.25 6.00 6.25,6.25 5.25 6.00,,6.25,6.50 - -,6.25
Linking Footwork / Movement  1.75 6.25 6.25 6.00 5.75 6.00,5.50 5.00 6.00,,5.75,5.50 - -,5.75
Performance  1.00 6.75 6.50 6.25 6.00 6.00,6.50 5.25 6.25,,6.00,6.50 - -,6.25
Choreography  1.00 6.50 6.75 6.25 6.00 6.00,5.75 5.00 6.00,,6.25,6.00 - -,6.00
Interpretation / Timing  1.00 6.75 6.25 6.25 6.25 6.25,6.00 5.00 6.25,,6.00,6.25 - -,6.15
Judges Total Program Component Score (factored),,,,,36.27
Deductions:,,,,,0.00
Cup of Russia - Bosco Sport,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
7 Kristin FRASER / Igor LUKANIN AZE  79.63,42.40,,,37.23,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 Sp4  4.70  0.30 1 0 0 1 1,0 0 1,,0,1 - -,5.00
2 SlLi4  4.00  0.60 1 0 0 0 1,1 0 2,,1,2 - -,4.60
3 CiSt3  7.20  0.00 1 0 0 0 0,0 0 0,,0,0 - -,7.20
4 CuLi4  4.00  0.40 0 0 1 1 1,1 1 2,,1,0 - -,4.40
5 STw3  4.00 -0.40 -1 -2 -2 -1 -1,-1 -1 0,,0,-2 - -,3.60
6 SlLi4+RoLi4  6.40  0.40 1 0 1 0 0,1 1 1,,0,1 - -,6.80
7 MiSt2  5.40 -0.40 0 -1 -1 -1 0,-1 -1 0,,0,-1 - -,5.00
8 RRoLi3  5.60  0.20 1 0 0 1 0,0 1 1,,0,0 - -,5.80
41.30,,,,,42.40
Program Components Factor,,,,,
Skating Skills  1.25 6.75 5.75 5.50 6.00 6.25,5.75 5.50 6.75,,6.50,6.25 - -,6.30
Linking Footwork / Movement  1.75 6.50 6.00 5.75 6.25 6.00,5.75 5.25 6.50,,6.25,5.50 - -,6.00
Performance  1.00 7.00 5.75 6.00 6.25 6.00,5.50 5.25 7.00,,6.25,5.75 - -,6.10
Choreography  1.00 6.75 6.00 6.00 6.00 6.25,6.25 5.50 6.75,,6.50,5.75 - -,6.30
Interpretation / Timing  1.00 7.25 5.75 6.00 6.50 6.25,6.50 5.25 7.00,,6.50,6.00 - -,6.45
Judges Total Program Component Score (factored),,,,,37.23
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
8 Anastasia PLATONOVA / Andrei MAXIMISHIN RUS  75.43,42.40,,,33.03,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 CoSp4  4.70  0.40 1 1 1 1 1,1 0 1,,0,1 - -,5.10
2 SeLi4  6.40  0.10 1 0 1 0 0,1 0 0,,0,0 - -,6.50
3 CiSt2  6.40  0.00 0 -1 0 1 0,0 0 0,,0,0 - -,6.40
4 STw4  4.70 -0.10 0 1 -1 0 0,-1 0 0,,0,-1 - -,4.60
5 SlLi4  4.00  0.40 1 0 -1 1 1,1 1 0,,0,1 - -,4.40
6 CuLi4+RoLi2  5.60  0.40 1 0 0 0 1,0 1 1,,1,0 - -,6.00
7 MiSt2  5.40  0.00 1 -1 0 1 0,0 0 0,,0,0 - -,5.40
8 RoLi4  4.00  0.00 0 0 0 1 0,0 0 0,,0,0 - -,4.00
41.20,,,,,42.40
Program Components Factor,,,,,
Skating Skills  1.25 6.25 5.50 5.50 5.75 5.75,5.75 5.50 5.75,,5.50,5.75 - -,5.70
Linking Footwork / Movement  1.75 6.25 5.25 5.50 5.75 5.25,4.25 5.00 5.50,,5.25,5.00 - -,5.20
Performance  1.00 6.50 5.25 5.25 5.50 5.50,6.25 5.25 6.00,,5.25,5.50 - -,5.70
Choreography  1.00 6.25 5.50 5.50 5.50 5.50,5.25 5.00 5.75,,5.50,5.50 - -,5.50
Interpretation / Timing  1.00 6.50 5.00 5.25 6.25 5.75,5.75 4.75 5.75,,5.50,5.25 - -,5.60
Judges Total Program Component Score (factored),,,,,33.03
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
9 Anna CAPPELLINI / Luca LANOTTE ITA  74.97,40.40,,,34.57,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 Sp3  4.00 -0.40 0 0 1 0 -1,-1 -1 -1,,0,-2 - -,3.60
2 CiSt2  6.40  0.00 0 0 0 1 0,1 0 0,,0,0 - -,6.40
3 SlLi4  4.00  0.30 1 0 0 0 0,1 0 1,,0,1 - -,4.30
4 SeLi4  6.40  0.00 0 -1 0 0 0,1 0 0,,0,0 - -,6.40
5 STw3  4.00  0.00 0 0 1 1 0,1 0 0,,0,0 - -,4.00
6 CuLi4+RoLi3  6.00  0.10 0 0 0 0 0,1 0 0,,1,0 - -,6.10
7 MiSt2  5.40  0.00 0 -1 0 0 0,1 0 0,,0,0 - -,5.40
8 RoLi4  4.00  0.20 1 1 0 1 0,1 0 1,,0,0 - -,4.20
40.20,,,,,40.40
Program Components Factor,,,,,
Skating Skills  1.25 6.00 6.00 5.75 5.50 5.75,6.00 5.25 5.50,,6.00,5.50 - -,5.75
Linking Footwork / Movement  1.75 6.00 6.25 5.75 5.50 5.75,5.50 5.00 5.25,,5.75,5.25 - -,5.50
Performance  1.00 6.25 6.00 6.00 5.75 6.00,6.75 5.25 5.75,,5.75,5.75 - -,5.90
Choreography  1.00 6.25 6.25 6.00 5.50 6.25,6.00 5.25 5.75,,6.00,5.50 - -,5.90
Interpretation / Timing  1.00 6.50 6.00 6.00 6.00 6.50,6.25 5.25 5.50,,6.00,5.50 - -,5.95
Judges Total Program Component Score (factored),,,,,34.57
Deductions:,,,,,0.00
Cup of Russia - Bosco Sport,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",,+,,+,-
10 Alla BEKNAZAROVA / Vladimir ZUEV UKR  68.72,40.00,,,29.72,1.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 CoSp2  3.50  0.00 0 0 0 1 0,-1 0,0,0,0 - -,3.50
2 SlLi4+RoLi3  6.00  0.00 0 -1 -1 0 0,-1 0,0,0,0 - -,6.00
3 CiSt2  6.40  0.00 0 0 0 0 0,0 0,0,0,0 - -,6.40
4 SeLi4  6.40  0.10 1 -1 0 0 0,0 0,1,0,0 - -,6.50
5 STw4  4.70 -0.50 -1 -1 -1 -1 -1,-1 -1,0,-1,-1 - -,4.20
6 SlLi4  4.00  0.00 0 0 0 0 0,0 0,1,0,0 - -,4.00
7 DiSt2  5.40  0.00 0 -1 0 1 0,0 0,0,-1,0 - -,5.40
8 CuLi4  4.00  0.00 0 0 0 -1 0,1 0,0,0,-1 - -,4.00
40.40,,,,,40.00
Program Components Factor,,,,,
Skating Skills  1.25 5.75 5.00 5.00 5.00 5.25,5.00 4.75,5.00,4.75,5.25 - -,5.05
Linking Footwork / Movement  1.75 5.25 5.25 4.75 4.75 5.00,4.50 4.25,4.75,4.50,5.00 - -,4.75
Performance  1.00 5.50 5.00 4.50 5.00 5.25,5.25 4.25,5.25,4.75,5.00 - -,5.10
Choreography  1.00 5.50 5.00 4.75 5.25 5.25,5.00 4.50,5.00,4.75,5.50 - -,5.10
Interpretation / Timing  1.00 5.75 4.75 4.75 5.50 5.00,5.00 4.00,5.00,4.50,5.00 - -,4.90
Judges Total Program Component Score (factored),,,,,29.72
Deductions: Extended lifts: -1.00,,,,,-1.00
Printed: 26/11/2006 13:26:08,,,,,
