Cup of Russia - Bosco Sport,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Performance / Execution  1.60 6.00 5.50 5.50 6.25,,6.50 5.75 6.50 5.75,,5.75,5.00 - -,5.90
Choreography / Composition  1.60 5.75 5.25 5.25 6.25,,6.25 5.75 6.00 5.50,,6.00,5.25 - -,5.85
Interpretation  1.60 5.75 5.50 5.25 6.50,,6.00 5.75 6.00 5.50,,5.75,5.00 - -,5.75
Judges Total Program Component Score (factored),,,,,,46.64
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Cup of Russia - Bosco Sport,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
3 Aki SAWADA JPN,,96.48  50.80,,,45.68,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz+2T  7.30 -0.80 -1 0 0 -1,,-1 -1 -1 -1,,0,-1 - -,6.50
2 3S  4.50  0.00 0 0 0 0,,0 0 0 0,,1,0 - -,4.50
3 FSSp2  2.00  0.20 1 0 -1 1,,1 0 1 0,,-1,0 - -,2.20
4 2F  1.70 -0.06 0 0 -1 0,,-1 0 0 0,,-1,-1 - -,1.64
5 CCoSp3  3.00  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,3.00
6 LSp1  1.50  0.00 0 1 0 0,,0 0 0 0,,0,0 - -,1.50
7 3Lo  5.50 x  0.60 1 1 0 1,,0 0 1 0,,1,1 - -,6.10
8 3F+2T+2T  8.91 x -0.40 0 0 -1 0,,-1 0 0 -1,,-1,0 - -,8.51
9 SpSq2  2.30  0.00 0 1 -1 0,,0 0 0 0,,0,0 - -,2.30
10 2A+2A+SEQ  5.81 x  0.20 1 0 0 0,,0 0 1 0,,1,0 - -,6.01
11 3T  4.40 x  0.20 0 1 0 1,,0 0 0 0,,0,0 - -,4.60
12 SlSt1  1.80  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,1.80
13 CCoSp2  2.50 -0.36 -1 -1 0 -1,,-2 -1 -1 0,,-2,-2 - -,2.14
51.22,,,,,,50.80
Program Components Factor,,,,,,
Skating Skills  1.60 6.50 6.00 5.75 6.50,,6.25 5.50 5.75 5.75,,5.75,5.75 - -,6.05
Transition / Linking Footwork  1.60 5.75 5.50 5.50 6.00,,5.25 5.00 5.25 5.50,,5.25,6.00 - -,5.45
Performance / Execution  1.60 6.00 5.75 5.50 6.25,,5.50 5.25 6.00 5.75,,6.00,5.50 - -,5.80
Choreography / Composition  1.60 5.75 5.75 5.50 6.50,,5.25 5.25 5.25 5.50,,5.75,5.75 - -,5.60
Interpretation  1.60 5.75 6.00 5.25 6.25,,5.50 5.25 5.25 5.50,,5.50,5.75 - -,5.65
Judges Total Program Component Score (factored),,,,,,45.68
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
4 Kiira KORPI FIN,,94.27  46.35,,,47.92,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2F  1.70  0.00 0 0 0 0,,0 0 -1 0,,-1,0 - -,1.70
2 3Lz+2T+2Lo  8.80 -0.20 0 0 -2 0,,0 0 0 -1,,-1,0 - -,8.60
3 1F  0.50 -0.02 0 0 0 -1,,0 0 -1 0,,-2,-1 - -,0.48
4 SpSq3  3.10  0.00 0 0 0 0,,0 0 1 0,,0,1 - -,3.10
5 LSp3  2.40  0.20 1 1 0 0,,0 0 1 0,,1,0 - -,2.60
6 3Lo+2T  6.93 x  0.00 0 1 0 0,,0 0 0 0,,0,0 - -,6.93
7 3Lo  5.50 x  0.00 0 0 0 0,,-1 0 1 0,,0,0 - -,5.50
8 2A  3.63 x  0.00 0 0 0 0,,0 0 0 0,,0,-1 - -,3.63
9 CoSp3  2.50  0.00 0 0 0 0,,0 0 0 0,,1,0 - -,2.50
10 FSSp4  3.00  0.00 0 0 0 0,,0 0 0 0,,0,1 - -,3.00
11 CiSt3  3.10  0.20 1 0 0 0,,1 0 0 0,,1,1 - -,3.30
12 3S<+2T<  1.87 x -0.36 -2 -1 -2 -1,,-1 -1 -2 -1,,-2,-3 - -,1.51
13 CCoSp4  3.50  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,3.50
46.53,,,,,,46.35
Program Components Factor,,,,,,
Skating Skills  1.60 6.50 6.00 6.50 6.50,,5.75 6.50 5.75 5.75,,5.75,5.75 - -,6.10
Transition / Linking Footwork  1.60 6.00 5.75 6.50 6.00,,5.75 6.00 5.50 5.50,,5.00,6.00 - -,5.80
Performance / Execution  1.60 6.25 5.75 6.50 6.25,,6.00 6.25 5.50 5.75,,5.50,6.25 - -,6.00
Choreography / Composition  1.60 6.25 6.00 6.25 6.25,,6.00 6.00 5.75 5.75,,5.50,6.25 - -,6.00
Interpretation  1.60 6.25 6.00 6.25 6.25,,6.00 6.25 5.75 5.75,,5.75,6.00 - -,6.05
Judges Total Program Component Score (factored),,,,,,47.92
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Cup of Russia - Bosco Sport,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
5 Julia SEBESTYEN HUN,,92.39  42.15,,,50.24,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2S+2T+2Lo  4.10  0.00 1 0 0 0,,0 0 0 0,,0,0 - -,4.10
2 3Lz  6.00 -1.80 -1 -2 -2 -2,,-1 -2 -2 -2,,-2,-2 - -,4.20
3 3Lo  5.00 -0.20 0 -1 -2 0,,0 0 0 0,,-1,-1 - -,4.80
4 FCSp3  2.30  0.40 1 1 0 0,,1 1 1 0,,1,0 - -,2.70
5 SpSq2  2.30  0.10 0 0 0 0,,1 1 0 0,,0,1 - -,2.40
6 2F+3T+SEQ  5.02 x  0.00 1 0 0 0,,0 0 0 0,,0,-2 - -,5.02
8 LSp3  2.40  0.10 0 0 0 0,,1 0 0 0,,1,0 - -,2.50
9 1Lz  0.66 x -0.14 -2 -2 -3 -2,,0 0 0 -1,,-3,-3 - -,0.52
10 3T+2T  5.83 x  0.00 0 0 -3 0,,0 0 0 0,,-1,0 - -,5.83
11 1A  0.88 x  0.00 0 0 0 0,,0 0 0 0,,-1,-1 - -,0.88
12 CoSp4  3.00  0.30 1 1 0 1,,1 0 0 0,,0,0 - -,3.30
13 SlSt2  2.30  0.20 1 1 0 0,,1 0 0 0,,0,1 - -,2.50
14 CCoSp3  3.00  0.40 1 1 0 1,,1 0 1 0,,1,1 - -,3.40
42.79,,,,,,42.15
Program Components Factor,,,,,,
Skating Skills  1.60 6.75 6.50 6.25 6.00,,7.50 6.75 6.75 6.25,,6.00,6.00 - -,6.45
Transition / Linking Footwork  1.60 5.50 6.25 6.00 5.50,,6.75 6.50 6.25 6.00,,5.75,5.75 - -,6.00
Performance / Execution  1.60 6.25 6.25 6.00 5.50,,6.50 6.75 6.25 6.00,,5.50,6.00 - -,6.10
Choreography / Composition  1.60 6.25 6.50 6.00 6.00,,7.00 6.75 6.50 6.25,,6.50,6.00 - -,6.45
Interpretation  1.60 6.50 6.50 6.00 5.75,,7.00 6.75 6.25 6.25,,6.00,5.75 - -,6.40
Judges Total Program Component Score (factored),,,,,,50.24
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
6 Elena SOKOLOVA RUS,,91.03  40.63,,,50.40,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2Lz  1.90 -0.06 0 0 0 0,,-1 0 0 0,,-1,-1 - -,1.84
2 3Lo  5.00  0.60 1 1 1 0,,0 1 0 0,,1,1 - -,5.60
3 2A  3.30  0.00 0 0 0 0,,0 0 1 0,,0,0 - -,3.30
4 2S  1.30  0.00 0 0 0 0,,0 0 0 0,,-1,-1 - -,1.30
5 LSp2  1.80  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,1.80
6 3T+2T+2Lo  7.48 x  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,7.48
7 CSp2  1.50 -0.12 -1 0 0 0,,-1 0 0 0,,-1,-1 - -,1.38
8 SpSq4  3.40  0.00 0 0 0 0,,0 0 0 0,,0,0 - -,3.40
9 2A+2T  5.06 x  0.00 0 0 0 1,,0 0 0 0,,0,0 - -,5.06
10 CCoSp3  3.00  0.00 0 0 0 0,,0 0 0 0,,-1,-1 - -,3.00
11 2T  1.43 x  0.00 0 0 0 0,,0 0 0 0,,-1,0 - -,1.43
12 SlSt3  3.10  0.00 1 0 0 0,,0 0 1 0,,0,1 - -,3.10
13 FSSp2  2.00 -0.06 0 0 0 0,,-1 0 0 0,,-1,-1 - -,1.94
40.27,,,,,,40.63
Program Components Factor,,,,,,
Skating Skills  1.60 6.50 6.50 6.25 6.25,,5.75 6.75 6.75 6.50,,6.25,6.00 - -,6.40
Transition / Linking Footwork  1.60 6.25 6.25 6.25 5.75,,5.50 6.50 6.25 6.25,,6.00,6.00 - -,6.10
Performance / Execution  1.60 6.50 6.25 6.00 6.00,,5.50 6.50 6.50 6.25,,6.75,5.75 - -,6.30
Choreography / Composition  1.60 6.50 6.25 6.00 6.25,,5.50 6.75 6.50 6.50,,6.50,5.75 - -,6.40
Interpretation  1.60 6.25 6.25 6.00 6.00,,5.50 6.50 6.50 6.50,,6.50,5.75 - -,6.30
Judges Total Program Component Score (factored),,,,,,50.40
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Cup of Russia - Bosco Sport,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
7 Arina MARTINOVA RUS,,85.45  40.41,,,47.04,2.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz+3T+SEQ  8.00  0.20 0 1 0 0,,-1 0 -1 0,,1,0 - -,8.20
2 3F  5.50 -3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,2.50
3 3S  4.50 -2.00 -2 -2 -1 -2,,-2 -3 -2 -1,,-2,-2 - -,2.50
4 FCSp2  2.00  0.00 0 0 0 0,,0 0 0 0,,1,1 - -,2.00
5 3Lz<  1.90 -1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,0.90
6 CoSp2  2.10  0.10 0 1 0 1,,-1 0 0 0,,0,0 - -,2.20
7 3T+2T  5.83 x  0.00 0 0 -1 0,,0 0 0 0,,0,-1 - -,5.83
8 SpSq4  3.40  0.60 1 1 0 0,,1 0 1 0,,1,1 - -,4.00
9 2A+2T  5.06 x -0.28 0 0 0 0,,-1 0 -1 -1,,-1,-1 - -,4.78
10 LSp2  1.80  0.20 1 1 0 1,,0 0 0 0,,0,1 - -,2.00
11 CiSt2  2.30  0.00 1 0 0 0,,0 0 0 0,,0,0 - -,2.30
12 CCoSp3  3.00  0.20 1 1 -1 1,,-1 0 1 0,,0,-1 - -,3.20
45.39,,,,,,40.41
Program Components Factor,,,,,,
Skating Skills  1.60 6.75 5.75 6.50 6.00,,6.00 6.00 6.25 6.00,,6.25,6.00 - -,6.05
Transition / Linking Footwork  1.60 6.25 5.25 6.25 5.75,,5.75 5.50 5.50 5.75,,5.75,5.75 - -,5.70
Performance / Execution  1.60 6.50 5.50 6.25 5.75,,5.75 6.00 6.00 6.00,,6.00,6.00 - -,5.90
Choreography / Composition  1.60 6.50 5.50 6.00 6.25,,6.00 6.00 5.75 5.75,,5.75,6.00 - -,5.95
Interpretation  1.60 6.50 5.50 6.00 6.00,,6.00 5.75 5.75 5.75,,5.50,5.75 - -,5.80
Judges Total Program Component Score (factored),,,,,,47.04
Deductions: Falls: -2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
8 Viktoria VOLCHKOVA RUS,,83.33  34.45,,,48.88,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz+2T  7.30  0.60 1 1 0 1,,0 1 1 0,,0,0 - -,7.90
2 2F  1.70  0.04 1 -1 0 -1,,0 0 0 0,,1,0 - -,1.74
3 3S  4.50 -1.80 -2 -2 -2 -1,,-2 -2 -1 -1,,-2,-2 - -,2.70
4 CoSp2  2.10  0.00 1 0 -1 0,,0 0 0 0,,0,0 - -,2.10
5 3F  5.50 -2.20 -2 -3 -2 -2,,-3 -2 -2 -1,,-2,-2 - -,3.30
6 3T<  1.43 x -0.36 -2 -2 0 -1,,-1 0 -1 0,,-2,-3 - -,1.07
7 SpSq1  1.80  0.10 0 1 0 0,,0 0 0 0,,1,0 - -,1.90
8 2Lz  2.09 x  0.00 1 0 0 0,,0 0 0 0,,0,0 - -,2.09
9 2A  3.63 x  0.00 0 0 -2 0,,0 0 0 0,,-1,0 - -,3.63
10 FCSp2  2.00  0.20 0 0 0 1,,1 0 0 0,,1,0 - -,2.20
11 SlSt2  2.30  0.00 0 0 0 0,,1 0 0 0,,0,0 - -,2.30
12 FSSp2  2.00 -0.42 -2 -2 -2 -1,,-2 -1 -1 -1,,-1,-2 - -,1.58
13 CCoSp1  2.00 -0.06 0 0 0 0,,-1 0 0 0,,-1,0 - -,1.94
38.35,,,,,,34.45
Program Components Factor,,,,,,
Skating Skills  1.60 6.50 6.25 5.75 6.75,,5.25 6.50 6.50 6.00,,6.00,5.75 - -,6.25
Transition / Linking Footwork  1.60 6.00 5.75 5.25 6.25,,5.00 6.25 6.00 5.75,,6.00,5.75 - -,5.95
Performance / Execution  1.60 6.50 6.00 5.25 6.50,,4.75 6.25 6.25 6.00,,5.75,5.75 - -,6.10
Choreography / Composition  1.60 6.50 6.00 5.00 6.50,,4.75 6.25 6.25 6.00,,6.25,6.25 - -,6.20
Interpretation  1.60 6.25 6.00 5.00 6.50,,4.75 6.25 6.25 5.75,,6.00,6.00 - -,6.05
Judges Total Program Component Score (factored),,,,,,48.88
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Cup of Russia - Bosco Sport,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
9 Viktoria PAVUK HUN,,76.86  39.06,,,38.80,1.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz+2T  7.30 -0.80 -1 0 -2 -1,,-1 -2 0 -1,,0,-2 - -,6.50
2 3Lo<  1.50 -0.30 -2 -1 -2 -1,,0 0 -1 -1,,-2,-2 - -,1.20
3 3F  5.50 -0.60 -1 -1 -1 0,,-1 0 0 0,,-1,-1 - -,4.90
4 CCoSp3  3.00  0.00 0 0 -1 0,,1 0 0 0,,-2,-1 - -,3.00
5 2A  3.30  0.00 0 0 0 0,,0 0 0 -1,,0,0 - -,3.30
6 3Lz  6.00 -3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,3.00
7 SpSq4  3.40  0.00 0 0 0 0,,1 0 0 0,,0,0 - -,3.40
8 3S  4.95 x -0.20 0 -1 0 0,,-1 0 0 0,,0,0 - -,4.75
9 LSp1  1.50  0.00 0 0 -2 0,,1 0 0 0,,-1,-1 - -,1.50
10 3T<  1.43 x -0.42 -1 -2 -2 -2,,-1 -1 -1 -1,,-2,-2 - -,1.01
11 FCSp1  1.70  0.00 0 0 -2 0,,1 0 0 0,,0,0 - -,1.70
12 SlSt1  1.80  0.00 0 0 0 0,,1 0 0 0,,0,0 - -,1.80
13 FCCoSp3  3.00  0.00 0 0 0 0,,0 0 0 0,,-1,0 - -,3.00
44.38,,,,,,39.06
Program Components Factor,,,,,,
Skating Skills  1.60 4.75 5.00 5.25 5.25,,5.00 5.00 5.25 5.50,,5.00,4.75 - -,5.05
Transition / Linking Footwork  1.60 4.75 4.50 5.00 4.75,,4.75 4.50 4.50 5.00,,4.25,5.00 - -,4.65
Performance / Execution  1.60 4.50 4.75 5.00 5.00,,5.00 4.75 5.00 5.50,,4.50,4.75 - -,4.80
Choreography / Composition  1.60 4.75 5.00 5.00 5.00,,5.50 4.75 4.75 5.25,,4.75,4.75 - -,4.95
Interpretation  1.60 4.50 5.00 5.00 5.25,,4.75 4.50 4.50 5.50,,4.50,4.50 - -,4.80
Judges Total Program Component Score (factored),,,,,,38.80
Deductions: Falls: -1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
10 Alissa CZISNY USA,,76.23  33.43,,,46.80,4.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz+2T  7.30  0.00 0 0 1 0,,0 0 1 0,,1,0 - -,7.30
2 1F+2T  1.80  0.00 0 0 -2 0,,-3 0 -1 0,,0,0 - -,1.80
3 FSSp3  2.30  0.50 1 1 1 1,,1 1 1 0,,1,2 - -,2.80
4 3Lo<  1.50 -0.24 -2 -2 -1 -1,,0 0 -1 0,,-1,-2 - -,1.26
5 FCSp4  3.00  0.50 1 1 -1 0,,2 1 2 0,,2,1 - -,3.50
6 3F<  1.87 x -1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,0.87
7 2A<  0.88 x -0.50 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,0.38
8 3T<  1.43 x -1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,0.43
9 SlSt2  2.30  0.00 0 0 0 0,,1 0 1 0,,0,0 - -,2.30
10 SpSq4  3.40  1.20 1 1 1 1,,2 1 1 0,,2,1 - -,4.60
11 3Lz<  2.09 x -1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,1.09
12 LSp3  2.40  0.90 2 2 -2 1,,2 2 2 0,,2,2 - -,3.30
13 CCoSp3  3.00  0.80 2 2 0 1,,2 2 2 0,,1,1 - -,3.80
33.27,,,,,,33.43
Program Components Factor,,,,,,
Skating Skills  1.60 6.25 6.25 6.50 5.75,,6.00 6.00 6.00 5.50,,6.50,6.25 - -,6.05
Transition / Linking Footwork  1.60 5.75 5.75 6.75 5.00,,7.00 5.50 5.75 5.25,,6.00,6.25 - -,5.65
Performance / Execution  1.60 5.75 6.00 6.50 5.00,,7.00 5.75 5.00 5.25,,5.50,6.00 - -,5.65
Choreography / Composition  1.60 6.25 6.00 6.50 5.25,,7.50 6.00 5.75 5.50,,6.25,6.25 - -,6.00
Interpretation  1.60 6.00 6.00 6.50 5.50,,7.50 5.75 5.75 5.50,,6.25,6.25 - -,5.90
Judges Total Program Component Score (factored),,,,,,46.80
Deductions: Falls: -4.00,,,,,,-4.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Cup of Russia - Bosco Sport,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
11 Yan LIU CHN,,73.93  33.81,,41.12,1.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 2Lz  1.90 -0.06 0 0 -3 0,,-3 0 0 0,,-1 0 - -,1.84
2 3F  5.50 -3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,2.50
3 2A  3.30  0.00 0 0 0 0,,0 0 0 0,,1 0 - -,3.30
4 3Lo<  1.50 -0.48 -2 -2 0 -1,,-2 -1 -2 -1,,-2 -2 - -,1.02
5 2S  1.30  0.00 0 0 0 0,,0 0 0 0,,0 0 - -,1.30
6 FCSp1  1.70  0.00 0 0 0 0,,-1 0 -1 0,,0 0 - -,1.70
7 3T+2T  5.83 x  0.00 0 0 0 0,,0 0 0 0,,0 0 - -,5.83
8 3T  4.40 x  0.20 0 1 0 0,,0 0 0 0,,1 0 - -,4.60
9 CoSp3  2.50 -0.12 0 0 -1 -1,,-2 0 0 0,,-1 -1 - -,2.38
10 SlSt2  2.30 -0.06 0 0 0 0,,-1 0 0 0,,-1 0 - -,2.24
11 CCoSp1  2.00  0.00 0 0 0 0,,-1 0 0 0,,0 -1 - -,2.00
12 SpSq3  3.10  0.20 0 1 0 0,,1 0 0 0,,1 0 - -,3.30
13 1S*  0.00  0.00 - - - -,,- - - -,,- - - -,0.00
14 LSp2  1.80  0.00 0 0 0 0,,-1 0 0 0,,0 0 - -,1.80
37.13,,,,,33.81
Program Components Factor,,,,,
Skating Skills  1.60 6.25 5.50 5.75 4.75,,5.00 5.00 5.00 5.50,,5.50 5.00 - -,5.30
Transition / Linking Footwork  1.60 5.50 5.25 5.50 4.50,,4.75 4.50 4.75 5.25,,5.25 5.25 - -,5.00
Performance / Execution  1.60 5.75 5.25 5.25 4.50,,5.00 4.75 4.50 5.25,,5.00 5.00 - -,5.05
Choreography / Composition  1.60 5.75 5.50 5.25 4.75,,5.25 5.00 4.75 5.00,,5.25 5.25 - -,5.20
Interpretation  1.60 5.75 5.50 5.25 4.75,,5.00 4.75 4.75 5.00,,5.50 5.00 - -,5.15
Judges Total Program Component Score (factored),,,,,41.12
Deductions: Falls: -1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
12 Anastasia GIMAZETDINOVA UZB,,71.36  31.76,,39.60,0.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 2Lz  1.90  0.00 0 0 0 0,,0 0 0 0,,0 0 - -,1.90
2 3T+2T  5.30  0.00 0 0 0 0,,0 0 0 0,,1 0 - -,5.30
3 2S+2T  2.60  0.00 0 0 -3 0,,0 0 0 0,,0 -1 - -,2.60
4 2A  3.30 -0.70 -1 -1 -1 -1,,-1 -1 -1 0,,-2 0 - -,2.60
5 2T  1.30  0.00 0 0 -2 -1,,0 0 0 0,,0 0 - -,1.30
6 FCSp3  2.30  0.30 1 1 0 0,,1 1 0 0,,-1 1 - -,2.60
