ISU Grand Prix of Figure Skating Final,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
7 SlSt3 3.1 0.40 1 0 1 1 0 0 1 0,,1 0 - -,3.50
8 2A 3.6x 0.00 0 1 0 1 0 0 0 0,,-1 0 - -,3.60
9 3STh 5.0x 0.70 2 1 1 1 1 1 1 1,,1 1 - -,5.70
10 5TLi3 5.5 0.40 1 0 1 1 0 0 1 1,,0 1 - -,5.90
11 FCCoSp4 3.5 0.00 0 -1 0 0 0 0 0 -1,,0 -1 - -,3.50
12 3Li3 3.5 0.00 0 0 0 1 0 1 -1 0,,0 0 - -,3.50
13 SpSt3 3.1 0.50 1 1 1 1 1 1 1 1,,1 0 - -,3.60
14 BoDs4 4.5 0.28 0 1 1 0 1 1 0 0,,1 1 - -,4.78
58.5,,,61.68
Program Components Factor,,,
Skating Skills 1.60 7.50 7.25 7.25 7.25 7.25 7.25 7.00 7.00,,7.25 7.00 - -,7.20
Transition / Linking Footwork 1.60 7.00 7.00 7.00 7.00 7.00 7.00 6.75 6.75,,6.50 7.00 - -,6.90
Performance / Execution 1.60 7.50 7.25 7.25 7.25 6.75 7.25 7.25 7.25,,7.00 6.75 - -,7.20
Choreography / Composition 1.60 7.25 7.25 7.25 7.00 7.00 7.50 7.00 7.00,,6.75 7.00 - -,7.05
Interpretation 1.60 7.50 7.00 6.75 7.25 7.00 7.50 7.00 7.25,,6.75 6.75 - -,7.05
Judges Total Program Component Score (factored),,,56.64
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
4 Maria PETROVA / Alexei TIKHONOV RUS 116.00 59.96,,57.04,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A+3T+SEQ 5.8 0.00 0 0 0 1 0 0 0 0,,-2 0 - -,5.80
2 3S 4.5 -1.80 -2 -2 -2 -2 0 -2 -2 -1,,-2 -1 - -,2.70
3 2Tw2 3.5 -0.60 -2 -2 -1 -2 -2 -1 -2 -2,,-2 -3 - -,2.90
4 3LoTh 5.0 0.70 0 0 1 1 1 2 1 1,,2 1 - -,5.70
5 3STh 4.5 0.70 0 1 1 1 1 1 1 1,,2 1 - -,5.20
6 5ALi4 6.5 0.80 0 1 1 1 1 2 0 1,,1 1 - -,7.30
7 FCCoSp4 3.5 0.20 0 0 0 1 2 1 0 1,,0 0 - -,3.70
8 PCoSp4 4.5 0.00 0 0 0 0 -1 1 1 0,,0 0 - -,4.50
9 BoDs4 4.5 0.00 0 0 1 0 0 1 0 0,,0 0 - -,4.50
10 CiSt3 3.1 0.00 -1 0 0 0 0 1 0 0,,0 0 - -,3.10
11 5TLi4 6.0 0.40 0 1 1 1 0 2 1 1,,1 0 - -,6.40
12 SpSt2 2.3 0.00 0 0 0 1 0 1 0 0,,0 0 - -,2.30
13 3Li2 3.0 0.00 0 0 0 0 0 2 0 1,,0 0 - -,3.00
14 FiDs2 3.0 -0.14 -1 -2 0 0 0 0 0 -1,,0 0 - -,2.86
59.7,,,59.96
Program Components Factor,,,
Skating Skills 1.60 7.25 7.50 7.50 7.50 7.50 8.00 7.50 7.50,,7.50 7.25 - -,7.50
Transition / Linking Footwork 1.60 6.50 7.00 6.50 7.00 7.25 7.50 7.00 7.00,,6.75 7.00 - -,6.85
Performance / Execution 1.60 7.00 7.25 7.25 7.25 7.00 7.75 7.25 7.25,,7.25 6.75 - -,7.20
Choreography / Composition 1.60 7.00 7.25 7.00 7.00 7.25 7.75 7.00 7.00,,7.25 6.75 - -,7.05
Interpretation 1.60 7.00 7.25 6.50 7.00 7.25 7.75 7.25 6.75,,7.25 7.00 - -,7.05
Judges Total Program Component Score (factored),,,57.04
Deductions: Time violation: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
ISU Grand Prix of Figure Skating Final,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
5 Qing PANG / Jian TONG CHN 110.40 56.20,,55.20,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A+2T+SEQ 3.7 -0.14 -1 0 0 -1 0 -1 0 0,,0 0 - -,3.56
2 3T 4.0 -2.00 -2 -2 -2 -2 -2 -2 -2 -1,,-2 -1 - -,2.00
3 3Tw3 5.0 0.56 1 1 1 0 1 1 0 2,,1 1 - -,5.56
4 3STh 4.5 -2.00 -3 -3 -3 -3 -2 -3 -3 -3,,-3 -3 - -,2.50
5 BoDs2 3.5 0.00 0 0 0 0 0 -1 0 0,,0 0 - -,3.50
6 FCCoSp2 2.5 -0.36 -1 -1 -1 -1 -1 -2 -1 -2,,-2 0 - -,2.14
7 5ALi3 6.0 0.80 0 1 1 1 1 1 0 1,,1 1 - -,6.80
8 3LoTh 5.5x 0.84 1 1 1 1 1 0 1 2,,2 1 - -,6.34
9 FiDs4 3.5 0.70 1 1 1 1 2 1 1 1,,1 1 - -,4.20
10 5TLi4 6.0 0.10 0 1 1 0 0 0 0 0,,1 1 - -,6.10
11 CiSt3 3.1 0.00 0 0 0 0 0 -1 0 0,,0 0 - -,3.10
12 SpSt3 3.1 0.00 0 0 0 1 0 1 0 0,,0 0 - -,3.10
13 PCoSp2 3.5 0.00 0 0 0 0 0 0 -1 0,,0 0 - -,3.50
14 3Li3 3.5 0.30 0 0 1 1 0 0 0 1,,1 1 - -,3.80
57.4,,,56.20
Program Components Factor,,,
Skating Skills 1.60 7.00 7.25 7.00 7.25 7.25 6.50 7.25 7.25,,7.00 7.25 - -,7.15
Transition / Linking Footwork 1.60 6.25 6.75 6.75 7.00 7.00 6.25 6.75 6.75,,6.00 7.00 - -,6.70
Performance / Execution 1.60 6.75 7.25 6.50 7.00 7.00 6.25 7.00 7.00,,7.00 7.25 - -,6.95
Choreography / Composition 1.60 6.75 7.25 7.00 7.25 6.75 6.75 7.00 6.75,,6.75 7.00 - -,6.85
Interpretation 1.60 6.50 7.00 6.75 7.25 7.00 6.50 7.00 6.75,,6.75 7.00 - -,6.85
Judges Total Program Component Score (factored),,,55.20
Deductions: Falls: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
6 Julia OBERTAS / Sergei SLAVNOV RUS 109.92 57.64,,53.28,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A 3.3 -0.14 0 0 -1 0 0 0 -1 0,,0 0 - -,3.16
2 3Tw2 4.5 0.28 1 1 0 0 0 1 -1 1,,1 1 - -,4.78
3 2T+COMBO 1.3 -1.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -2 - -,0.30
4 3FTh 5.0 -0.28 -1 0 0 -1 0 1 -1 0,,0 1 - -,4.72
5 5ALi3 6.0 0.14 0 1 1 -1 -1 2 0 1,,0 1 - -,6.14
6 FiDs4 3.5 0.42 0 1 0 1 1 1 1 1,,0 0 - -,3.92
7 FCCoSp4 3.5 0.10 0 1 0 0 2 2 0 1,,0 0 - -,3.60
8 3LoTh 5.5x 0.00 0 0 0 0 0 0 -1 0,,0 0 - -,5.50
9 5TLi4 6.0 0.14 -1 0 1 0 0 2 -1 1,,1 1 - -,6.14
10 SpSt4 3.4 0.20 0 0 1 1 0 1 0 0,,0 0 - -,3.60
11 BoDs4 4.5 -0.14 -1 0 0 0 0 0 0 0,,-1 0 - -,4.36
12 SlSt3 3.1 0.00 0 0 0 0 0 1 0 0,,0 0 - -,3.10
13 4Li4 4.0 -0.18 -1 1 0 -1 -1 1 -1 0,,0 0 - -,3.82
14 PCoSp4 4.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,4.50
58.1,,,57.64
Program Components Factor,,,
Skating Skills 1.60 6.50 7.00 7.00 7.00 6.75 7.25 7.00 6.75,,6.50 6.50 - -,6.80
Transition / Linking Footwork 1.60 6.00 6.50 6.25 6.50 6.50 7.00 6.50 7.00,,5.25 5.75 - -,6.35
Performance / Execution 1.60 6.75 6.75 6.75 6.75 6.75 7.25 7.25 6.75,,6.75 6.00 - -,6.75
Choreography / Composition 1.60 6.25 6.75 6.75 7.00 6.75 7.50 7.00 7.00,,6.50 6.00 - -,6.80
Interpretation 1.60 6.00 6.50 6.25 6.75 7.00 7.25 7.00 7.25,,6.00 6.25 - -,6.60
Judges Total Program Component Score (factored),,,53.28
Deductions: Falls: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Printed: 17.12.2005 17:27:41,,,
