ISU Grand Prix of Figure Skating Final,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
6 3A 8.3x -0.80 -1 -1 0 -1 0,-2 -1 -1,,-1 -1 - -,7.50
7 3Lo 5.5x 1.00 1 1 1 1 1,1 1 1,,1 0 - -,6.50
8 3Lz 6.6x -0.20 0 0 0 -1 0,0 -1 0,,0 0 - -,6.40
9 CiSt2 2.3 0.50 1 0 1 1 1,1 1 0,,1 1 - -,2.80
10 3F 6.1x 0.60 1 0 1 2 1,1 0 0,,0 0 - -,6.70
11 3S 5.0x -0.40 0 0 0 -1 0,-1 -1 0,,0 0 - -,4.60
12 CoSp1 1.7 -0.12 0 0 0 -1 0,0 -1 0,,-1 0 - -,1.58
13 SlSt2 2.3 0.40 2 1 1 1 1,1 0 1,,0 1 - -,2.70
14 CCoSp3 3.0 0.50 1 1 1 1 1,1 1 0,,1 0 - -,3.50
69.7,,,,67.82
Program Components Factor,,,,
Skating Skills 2.00 7.50 7.25 7.00 7.00 7.75 7.00,7.50 7.25,,7.25 7.00 - -,7.20
Transition / Linking Footwork 2.00 7.00 7.00 6.75 6.25 7.50 6.75,6.75 7.00,,7.00 6.25 - -,6.85
Performance / Execution 2.00 7.25 7.25 7.25 7.25 7.50 7.25,7.25 7.25,,7.25 7.25 - -,7.25
Choreography / Composition 2.00 7.75 7.25 7.25 6.75 7.25 7.00,7.00 7.00,,6.75 7.25 - -,7.05
Interpretation 2.00 7.50 7.50 7.25 7.00 7.50 6.75,7.25 6.75,,7.00 7.25 - -,7.20
Judges Total Program Component Score (factored),,,,71.10
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
4 Emanuel SANDHU CAN 131.60,60.10,,71.50,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 2T+2T 2.6 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.60
2 3A 7.5 0.60 0 1 0 1 0,1 1 1,,0 0 - -,8.10
3 FSSp4 3.0 0.40 1 1 0 2 1,1 0 1,,1 1 - -,3.40
4 3Lz 6.0 0.20 0 0 0 2 1,0 0 0,,0 0 - -,6.20
5 3S 4.5 0.20 0 0 0 1 0,0 0 0,,1 1 - -,4.70
6 1A 0.9x -0.20 -1 -1 -1 -1 -1,0 -1 -1,,-1 0 - -,0.70
7 3Lo+3T 9.9x 0.40 1 0 1 0 1,0 0 0,,1 0 - -,10.30
8 3T 4.4x 0.00 0 0 0 0 0,0 1 1,,0 0 - -,4.40
9 CUSp4 3.0 0.00 0 1 0 0 0,0 0 1,,0 0 - -,3.00
10 3F 6.1x 0.80 0 1 0 2 0,1 1 1,,1 1 - -,6.90
11 CiSt1 1.8 0.40 0 1 1 1 1,1 0 1,,0 0 - -,2.20
12 CSp2 1.5 0.20 0 0 1 0 1,1 0 0,,0 1 - -,1.70
13 SlSt1 1.8 0.10 1 0 0 1 0,1 0 0,,0 0 - -,1.90
14 CCoSp4 3.5 0.50 1 1 1 1 1,1 1 0,,1 1 - -,4.00
56.5,,,,60.10
Program Components Factor,,,,
Skating Skills 2.00 7.00 7.25 7.00 7.25 7.50 6.75,7.25 7.75,,7.00 7.50 - -,7.15
Transition / Linking Footwork 2.00 6.50 7.00 7.25 6.75 7.25 6.25,6.75 7.25,,7.25 6.50 - -,7.00
Performance / Execution 2.00 6.75 7.25 7.00 7.00 7.25 6.25,7.50 7.75,,7.00 6.75 - -,7.10
Choreography / Composition 2.00 7.25 7.25 7.00 7.00 7.50 6.50,7.25 8.00,,7.50 7.50 - -,7.20
Interpretation 2.00 7.25 7.25 7.25 7.25 7.50 6.25,7.50 7.25,,7.25 7.00 - -,7.30
Judges Total Program Component Score (factored),,,,71.50
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU Grand Prix of Figure Skating Final,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",,+,+,-
5 Nobunari ODA JPN 129.92,65.92,,64.00,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1A 0.8 0.00 0 0 0 0 0,0 0,1,0 0 - -,0.80
2 3Lz+3T+1Lo 10.5 1.00 1 1 1 1 1,1 0,1,1 1 - -,11.50
3 FSSp4 3.0 0.10 1 1 0 0 0,0 1,0,0 1 - -,3.10
4 3S 4.5 0.20 0 0 1 0 0,1 0,0,0 0 - -,4.70
5 CCoSp3 3.0 -0.18 1 1 0 -1 0,-1 -1,-1,-1 0 - -,2.82
6 2A+3T 8.0x 1.00 1 0 1 1 1,1 1,1,1 1 - -,9.00
7 3F 6.1x 0.80 0 0 1 1 0,1 1,0,1 1 - -,6.90
8 SSp4 2.4 0.00 0 0 1 0 0,0 0,1,0 0 - -,2.40
9 3Lo 5.5x 0.00 1 0 0 0 0,1 -1,0,0 0 - -,5.50
10 SlSt2 2.3 0.00 0 0 0 0 0,0 0,0,0 0 - -,2.30
11 2A 3.6x 0.80 0 0 1 1 0,1 1,0,1 1 - -,4.40
12 3Lz 6.6x 0.60 0 0 1 1 0,1 1,0,0 0 - -,7.20
13 CiSt2 2.3 0.00 1 0 0 0 0,0 0,0,0 0 - -,2.30
14 CCoSp3 3.0 0.00 1 1 0 0 0,0 -2,1,0 0 - -,3.00
61.6,,,,65.92
Program Components Factor,,,,
Skating Skills 2.00 6.75 6.50 6.50 6.75 6.75 6.50,6.75,6.75,6.75 6.25 - -,6.65
Transition / Linking Footwork 2.00 6.25 6.00 6.50 5.50 6.50 6.00,6.00,6.00,6.50 5.75 - -,6.20
Performance / Execution 2.00 6.50 6.25 6.25 6.50 6.50 6.50,6.50,6.50,6.50 6.50 - -,6.45
Choreography / Composition 2.00 6.75 6.25 6.50 6.25 6.50 6.25,6.50,6.25,6.75 6.50 - -,6.40
Interpretation 2.00 6.25 6.00 6.50 6.00 6.50 5.75,6.50,6.25,6.50 6.25 - -,6.30
Judges Total Program Component Score (factored),,,,64.00
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Printed: 17.12.2005 15:13:21,,,,
