ISU Grand Prix of Figure Skating Final,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
2 3F 5.5 -0.20 -1 0 0 -1 0 0 0 0,,0 0 - -,5.30
3 FCSp3 2.3 0.60 1 1 1 1 2 1 1 2,,1 1 - -,2.90
4 SpSt4 3.4 0.20 0 0 1 0 1 1 1 0,,1 0 - -,3.60
5 2A 3.3 0.00 0 0 0 0 1 0 0 0,,0 0 - -,3.30
6 LSp3 1.8 0.30 1 0 1 0 1 0 1 1,,0 1 - -,2.10
7 SlSt2 2.3 0.00 0 0 0 0 0 0 0 1,,0 0 - -,2.30
8 CCoSp4 3.5 0.50 1 1 1 1 1 1 1 2,,1 1 - -,4.00
29.4,,,30.80
Program Components Factor,,,
Skating Skills 0.80 6.50 7.00 7.50 6.25 6.25 6.50 7.00 7.50,,7.00 6.50 - -,6.55
Transition / Linking Footwork 0.80 5.75 6.25 6.75 6.00 5.75 6.00 6.75 7.25,,6.75 5.75 - -,5.95
Performance / Execution 0.80 6.50 6.75 7.25 6.50 5.75 6.25 6.75 7.25,,6.75 6.50 - -,6.50
Choreography / Composition 0.80 6.50 6.75 7.00 6.25 6.25 6.00 6.50 7.00,,7.25 6.00 - -,6.35
Interpretation 0.80 6.25 6.50 7.50 6.00 5.75 6.00 6.75 7.25,,7.00 6.25 - -,6.20
Judges Total Program Component Score (factored),,,25.24
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
5 Elena SOKOLOVA RUS 52.30 25.86,,26.44,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Lz+2T 7.3 0.00 0 0 0 0 0 0 0 0,,0 -1 - -,7.30
2 2Lo 1.5 -0.44 -1 0 -1 -2 -3 -1 -1 -3,,-1 0 - -,1.06
3 FCSp3 2.3 0.20 0 1 0 0 1 1 0 0,,0 0 - -,2.50
4 SpSt3 3.1 0.20 1 0 0 0 1 1 0 0,,0 0 - -,3.30
5 2A 3.3 0.40 1 0 0 1 0 1 0 0,,1 0 - -,3.70
6 LSp2 1.5 0.00 0 0 0 0 1 0 1 0,,1 0 - -,1.50
7 CiSt2 2.3 0.40 0 0 0 1 1 1 1 1,,1 1 - -,2.70
8 CCoSp4 3.5 0.30 0 1 0 0 1 2 1 1,,0 0 - -,3.80
24.8,,,25.86
Program Components Factor,,,
Skating Skills 0.80 6.75 6.75 6.00 6.50 6.75 7.00 7.25 7.25,,7.25 6.75 - -,6.80
Transition / Linking Footwork 0.80 6.00 6.25 6.25 6.25 6.00 6.75 6.75 7.00,,7.00 6.25 - -,6.30
Performance / Execution 0.80 6.75 6.50 6.25 6.75 6.00 7.25 7.25 7.25,,7.25 6.50 - -,6.75
Choreography / Composition 0.80 6.50 6.75 6.00 6.50 6.25 7.00 7.00 7.00,,7.25 6.50 - -,6.65
Interpretation 0.80 6.25 6.50 6.25 6.75 6.25 7.00 7.25 7.25,,7.00 6.00 - -,6.55
Judges Total Program Component Score (factored),,,26.44
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
6 Alissa CZISNY USA 48.26 23.30,,24.96,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 FSSp4 3.0 0.50 0 1 2 1 1 2 2 1,,1 1 - -,3.50
2 2Lz+COMBO 1.9 -1.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,0.90
3 2A 3.3 -0.70 -1 -1 -1 -1 -1 -1 -1 0,,-1 -1 - -,2.60
4 SpSt4 3.4 1.00 1 1 1 1 1 2 2 1,,1 1 - -,4.40
5 3F 5.5 -1.60 -2 0 -2 -1 -2 -2 -2 -1,,-2 -2 - -,3.90
6 CCoSp3 3.0 0.30 1 1 0 1 0 1 1 0,,0 0 - -,3.30
7 SlSt2 2.3 0.00 0 0 0 1 0 0 0 0,,1 0 - -,2.30
8 LSp2 1.5 0.90 2 1 1 2 1 2 2 2,,1 2 - -,2.40
23.9,,,23.30
Program Components Factor,,,
Skating Skills 0.80 6.25 7.00 6.75 6.50 6.25 6.50 6.75 6.50,,6.75 6.25 - -,6.40
Transition / Linking Footwork 0.80 6.00 6.50 6.75 6.25 5.75 5.75 6.25 6.25,,6.50 6.00 - -,6.05
Performance / Execution 0.80 6.50 6.75 6.50 6.00 5.75 6.00 7.00 6.50,,6.75 6.50 - -,6.30
Choreography / Composition 0.80 6.50 6.75 6.25 6.25 6.25 6.25 7.00 6.25,,7.00 6.00 - -,6.30
Interpretation 0.80 6.25 6.50 6.50 5.75 6.00 6.00 7.00 6.50,,6.75 6.00 - -,6.15
Judges Total Program Component Score (factored),,,24.96
Deductions:,,,0.00
ISU Grand Prix of Figure Skating Final
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER
Printed: 16.12.2005 21:18:50
