NHK Trophy 2007,,,,,,
Performance / Execution  0.50,7.50 6.50 7.25 6.50 7.00 7.25 7.25 7.25,,7.25,7.00 - -,7.00,
Interpretation  0.50,7.25 7.00 7.25 6.25 6.75 7.75 7.25 7.50,,7.00,7.00 - -,7.00,
Judges Total Program Component Score (factored),,,,,17.31,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
3 Jana KHOKHLOVA / Sergei NOVITSKI,RUS  34.23  17.42,,,16.81,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.80  0.70,1 1 2 1 1 2 1 1,,2,1 - -,2.50,
2 1S2  2.60  0.40,1 0 1 0 1 1 1 1,,1,1 - -,3.00,
3 1S3  1.80  0.20,0 0 1 0 0 1 1 0,,-1,1 - -,2.00,
4 2S1  2.60  0.56,1 0 1 1 1 1 0 1,,1,0 - -,3.16,
5 2S2  3.60  0.28,1 0 1 0 1 0 1 1,,1,0 - -,3.88,
6 2S3  2.60  0.28,0 0 1 0 0 1 1 0,,-1,1 - -,2.88,
15.00,,,,,17.42,
Program Components Factor,,,,,,
Skating Skills  0.75,6.75 6.75 7.25 6.25 7.00 6.50 7.00 7.00,,6.50,6.75 - -,6.70,
Timing  0.75,6.50 6.50 7.00 6.00 7.00 6.25 7.25 6.50,,6.75,6.50 - -,6.60,
Performance / Execution  0.50,6.75 6.75 7.25 6.25 7.25 6.25 7.25 6.75,,6.75,6.75 - -,6.75,
Interpretation  0.50,6.75 6.50 7.00 6.50 7.25 6.75 7.00 7.25,,7.25,7.00 - -,6.90,
Judges Total Program Component Score (factored),,,,,16.81,
Deductions:,,,,,0.00,
NHK Trophy 2007,,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
4 Sinead KERR / John KERR,GBR  31.79  16.42,,,15.37,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.80  0.40,1 0 1 0 1 1 1 1,,1,1 - -,2.20,
2 1S2  2.60  0.40,-1 Info0 1 0 1 1 1 1,,1,1 - Info -,3.00,Info
3 1S3  1.80  0.20,0 -1 0 0 0 1 0 0,,1,1 - -,2.00,
4 2S1  2.60  0.28,0 0 0 1 0 1 0 0,,1,0 - -,2.88,
5 2S2  3.60  0.14,0 0 0 0 1 0 1 0,,0,1 - -,3.74,
6 2S3  2.60  0.00,-1 -1 0 0 0 0 0 0,,0,1 - -,2.60,
15.00,,,,,16.42,
Program Components Factor,,,,,,
Skating Skills  0.75,6.00 6.25 6.25 5.75 6.50 6.00 6.25 6.25,,6.50,6.00 - -,6.20,
Timing  0.75,6.00 6.50 6.00 5.50 6.00 5.50 6.00 6.00,,6.00,6.25 - -,5.95,
Performance / Execution  0.50,5.75 6.25 6.50 5.75 6.25 6.00 6.25 6.50,,6.50,6.25 - -,6.25,
Interpretation  0.50,6.00 6.50 6.25 5.50 6.25 5.75 6.25 6.50,,6.75,6.50 - -,6.25,
Judges Total Program Component Score (factored),,,,,15.37,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
5 Kristin FRASER / Igor LUKANIN,AZE  29.85  15.40,,,14.45,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.80  0.30,0 0 1 0 1 1 0 1,,1,-1 - -,2.10,
2 1S2  2.60  0.00,-1 0 0 0 0 0 1 1,,0,0 - -,2.60,
3 1S3  1.80  0.10,0 0 0 0 0 1 1 0,,1,0 - -,1.90,
4 2S1  2.60 -0.14,0 -1 0 0 0 0 -1 0,,0,-1 - -,2.46,
5 2S2  3.60  0.00,-1 0 -1 1 -1 1 -1 0,,0,0 - -,3.60,
6 2S3  2.60  0.14,0 0 0 0 0 1 0 0,,1,0 - -,2.74,
15.00,,,,,15.40,
Program Components Factor,,,,,,
Skating Skills  0.75,5.75 5.50 6.00 5.75 6.00 6.00 5.75 6.25,,6.25,5.50 - -,5.85,
Timing  0.75,5.50 5.75 5.75 5.25 5.75 5.50 6.00 6.00,,6.00,4.75 - -,5.60,
Performance / Execution  0.50,5.75 5.50 6.25 5.75 6.25 5.50 6.00 6.50,,5.75,5.00 - -,5.75,
Interpretation  0.50,5.75 6.00 6.00 5.75 6.00 6.00 5.75 6.25,,6.25,5.25 - -,5.95,
Judges Total Program Component Score (factored),,,,,14.45,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
6 Kimberly NAVARRO / Brent BOMMENTRE,USA  28.25  14.88,,,13.37,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.80  0.10,1 -1 1 -1 0 1 1 1,,1,0 - -,1.90,
2 1S2  2.60  0.20,1 -1 0 0 1 1 0 0,,1,0 - -,2.80,
3 1S3  1.80  0.00,0 0 0 0 0 1 0 0,,0,0 - -,1.80,
4 2S1  2.60 -0.14,1 -1 0 -1 0 0 0 1,,0,0 - -,2.46,
5 2S2  3.60 -0.28,0 -1 0 0 -1 0 0 0,,-1,0 - -,3.32,
6 2S3  2.60  0.00,0 0 0 0 0 0 0 0,,0,0 - -,2.60,
15.00,,,,,14.88,
Program Components Factor,,,,,,
Skating Skills  0.75,6.00 5.25 5.50 4.75 5.25 5.75 5.50 5.50,,5.50,5.25 - -,5.35,
Timing  0.75,5.75 5.50 5.25 4.50 5.00 5.25 5.25 5.25,,5.50,5.50 - -,5.30,
Performance / Execution  0.50,6.00 5.00 5.75 4.50 5.25 5.50 5.75 5.25,,5.25,5.50 - -,5.30,
Interpretation  0.50,6.25 5.25 5.50 4.75 5.50 5.50 5.75 5.75,,5.50,5.75 - -,5.45,
Judges Total Program Component Score (factored),,,,,13.37,
Deductions:,,,,,0.00,
NHK Trophy 2007,,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
7 Julia ZLOBINA / Alexei SITNIKOV,RUS  27.13  14.66,,,12.47,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.80  0.10,0 0 0 -1 1 1 0 0,,1,-1 - -,1.90,
2 1S2  2.60 -0.10,-1 Info-1 0 -1 0 0 -1 -1,,0,0 - Info -,2.50,Info
3 1S3  1.80 -0.20,0 -1 -1 0 -1 0 0 -1,,0,0 - -,1.60,
4 2S1  2.60  0.00,0 0 0 -1 0 1 0 0,,1,-1 - -,2.60,
5 2S2  3.60  0.00,-1 0 0 0 0 1 -1 0,,0,0 - -,3.60,
6 2S3  2.60 -0.14,-1 -1 0 0 -1 0 -1 -1,,0,0 - -,2.46,
15.00,,,,,14.66,
Program Components Factor,,,,,,
Skating Skills  0.75,5.50 5.50 5.25 4.50 4.75 5.50 4.75 5.00,,5.25,4.75 - -,5.10,
Timing  0.75,5.25 5.25 4.75 4.25 4.50 5.00 5.00 4.75,,5.50,4.25 - -,4.75,
Performance / Execution  0.50,5.25 5.50 5.25 4.50 4.75 5.25 5.00 5.00,,5.25,4.75 - -,5.05,
Interpretation  0.50,5.50 5.50 5.00 4.50 5.00 5.25 4.75 4.75,,5.50,4.75 - -,5.10,
Judges Total Program Component Score (factored),,,,,12.47,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
8 Alla BEKNAZAROVA / Vladimir ZUEV,UKR  26.58  13.96,,,12.62,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.80  0.00,-1 -1 0 0 0 0 1 1,,0,0 - -,1.80,
2 1S2  2.60 -0.10,0 -1 0 0 0 -1 0 0,,0,0 - -,2.50,
3 1S3  1.80 -0.10,0 -1 0 0 -1 0 0 0,,0,0 - -,1.70,
4 2S1  2.60 -0.42,-1 -1 0 0 0 -1 -1 0,,-1,-1 - -,2.18,
5 2S2  3.60 -0.14,0 -1 0 -1 0 0 0 0,,0,0 - -,3.46,
6 2S3  2.60 -0.28,-1 -1 -1 0 0 -1 0 -1,,0,0 - -,2.32,
15.00,,,,,13.96,
Program Components Factor,,,,,,
Skating Skills  0.75,5.25 5.00 5.50 5.00 5.75 4.75 5.75 5.25,,5.25,5.00 - -,5.15,
Timing  0.75,5.25 4.50 5.00 4.50 5.00 4.50 5.50 5.00,,5.00,5.00 - -,4.80,
Performance / Execution  0.50,5.25 4.75 5.50 4.75 5.25 5.00 5.75 5.00,,5.50,5.25 - -,5.15,
Interpretation  0.50,5.25 5.00 5.25 4.75 5.50 4.75 5.50 4.75,,5.25,5.50 - -,5.15,
Judges Total Program Component Score (factored),,,,,12.62,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
9 Xintong HUANG / Xun ZHENG,CHN  25.54  13.52,,,12.02,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  1.80  0.00,0 1 0 -1 0 1 0 0,,0,-2 - -,1.80,
2 1S2  2.60 -0.30,-1 0 -1 -1 -1 0 -1 -1,,1,-1 - -,2.30,
3 1S3  1.80 -0.20,0 0 -1 0 -1 0 0 0,,0,-1 - -,1.60,
4 2S1  2.60 -0.14,0 1 -1 -1 0 1 0 0,,0,-2 - -,2.46,
5 2S2  3.60 -0.42,-1 0 -1 -1 -1 0 0 0,,0,-1 - -,3.18,
6 2S3  2.60 -0.42,-1 -1 -1 0 -1 0 -1 0,,1,-1 - -,2.18,
15.00,,,,,13.52,
Program Components Factor,,,,,,
Skating Skills  0.75,5.00 5.50 4.75 4.50 4.50 5.50 5.00 5.25,,5.25,4.25 - -,4.90,
Timing  0.75,4.75 5.75 4.50 4.00 4.25 5.00 4.75 4.75,,5.00,4.00 - -,4.55,
Performance / Execution  0.50,5.00 5.75 5.00 4.25 4.75 5.25 5.25 5.00,,5.50,4.25 - -,4.95,
Interpretation  0.50,5.00 6.00 5.00 4.25 4.50 5.25 5.00 4.75,,5.25,4.50 - -,4.90,
Judges Total Program Component Score (factored),,,,,12.02,
Deductions:,,,,,0.00,
NHK Trophy 2007,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total,
"",NOC Segment Element,,Program  Component,Deductions,
Rank Name,,,,,
"",Code Score Score,,Score (factored),,
"",=,+,+,-,
10 Cathy REED / Chris REED,JPN  25.45  13.38,,12.07,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 1S1  1.80  0.00,0 0 0 0 0 1 0,1,-1 0 - -,1.80,
2 1S2  2.60 -0.20,0 0 -1 -1 0 0 0,0,-1 0 - -,2.40,Info
3 1S3  1.80 -0.30,0 0 -1 -1 -1 1 0,-1,-1 0 - -,1.50,
4 2S1  2.60 -0.14,0 -1 0 0 0 0 -1,0,0 -1 - -,2.46,
5 2S2  3.60 -0.56,0 -1 -1 -1 0 0 0,0,-1 -1 - -,3.04,
6 2S3  2.60 -0.42,0 -1 -1 0 -1 0 -1,-1,-1 0 - -,2.18,
15.00,,,,13.38,
Program Components Factor,,,,,
Skating Skills  0.75,5.25 5.00 5.00 4.50 4.75 5.25 4.75,4.75,4.50 5.50 - -,4.90,
Timing  0.75,5.00 4.50 4.50 4.00 4.50 4.75 4.75,4.50,4.50 5.25 - -,4.55,
Performance / Execution  0.50,5.25 5.00 5.25 4.25 5.00 5.25 5.25,5.00,4.75 5.50 - -,5.05,
Interpretation  0.50,5.50 4.75 5.00 4.25 4.75 5.00 5.00,4.75,5.00 5.25 - -,4.90,
Judges Total Program Component Score (factored),,,,12.07,
Deductions:,,,,0.00,
Printed: 29/11/2007 18:32:18,,,,,
