ISU World Figure Skating Championships 2009,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
1 CoSp4  4.70  1.00 2 2 2 2,2 2 2 2,,2,- - -,5.70,
2 CuLi4+RoLi4  6.40  1.30 3 3 2 3,2 3 2 3Info,,2,- - -,7.70,Info
3 CiSt4  8.00  1.40 1 2 1 2,1 2 1 2,,1,- - -,9.40,
4 CuLi4  4.00  0.90 2 2 3 2,1 2 2 2,,1,- - -,4.90,
5 STw4  4.70  1.00 2 2 2 3,1 3 3 2,,2,- - -,5.70,
6 SlLi4  4.00  0.80 2 2 2 2,1 2 2 1,,1,- - -,4.80,
7 MiSt4  7.00  1.00 1 1 1 2,1 1 1 1,,1,- - -,8.00,
8 RoLi4  4.00  1.00 2 2 2 3,2 2 2 2,,1,- - -,5.00,
42.80,,,,,51.20,
Program Components Factor,,,,,,
Skating Skills  1.25 7.75 8.25 8.25 8.25,7.75 8.25 7.75 8.50,,8.00,- - -,8.10,
Linking Footwork / Movement  1.75 7.50 8.25 8.25 8.00,7.25 8.25 7.50 8.50,,8.00,- - -,8.00,
Performance  1.00 8.00 8.50 8.25 8.25,7.50 8.50 7.75 8.25,,8.00,- - -,8.15,
Choreography  1.00 8.25 8.50 8.50 8.25,7.75 8.25 7.75 8.25,,8.25,- - -,8.30,
Interpretation / Timing  1.00 8.25 8.50 8.25 8.50,7.75 8.25 7.75 8.25,,8.00,- - -,8.25,
Judges Total Program Component Score (factored),,,,,48.83,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
4 Tessa VIRTUE / Scott MOIR CAN  20,99.98  50.70,,,49.28,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CoSp4  4.70  1.00 1 3 2 2,2 1 2 2,,2,- - -,5.70,
2 SeLi4  6.40  1.00 3 2 2 2,1 2 2 2,,2,- - -,7.40,
3 CiSt4  8.00  1.00 1 1 1 2,1 1 1 1,,1,- - -,9.00,
4 SlLi4  4.00  1.00 2 2 2 2,2 2 2 2,,1,- - -,5.00,
5 STw4  4.70  0.90 1 2 2 2,1 2 2 2,,2,- - -,5.60,
6 CuLi4  4.00  1.00 2 2 2 3,2 2 2 2,,2,- - -,5.00,
7 RoLi4  4.00  1.00 2 2 2 2,2 2 3 2,,2,- - -,5.00,
8 DiSt4  7.00  1.00 1 1 1 1,1 2 0 1,,1,- - -,8.00,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
42.80,,,,,50.70,
Program Components Factor,,,,,,
Skating Skills  1.25 8.00 8.50 8.25 8.25,7.50 8.00 7.75 8.00,,8.25,- - -,8.15,
Linking Footwork / Movement  1.75 7.50 8.25 8.25 8.00,7.50 7.75 7.50 8.25,,8.50,- - -,8.05,
Performance  1.00 8.25 8.50 8.50 8.50,7.75 8.00 7.75 8.25,,8.00,- - -,8.30,
Choreography  1.00 8.50 8.50 8.25 8.25,7.75 8.00 8.00 8.50,,8.25,- - -,8.35,
Interpretation / Timing  1.00 8.50 8.50 8.50 8.50,7.75 8.00 7.75 8.00,,8.25,- - -,8.35,
Judges Total Program Component Score (factored),,,,,49.28,
Deductions:,,,,,0.00,
ISU World Figure Skating Championships 2009,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
5 Nathalie PECHALAT / Fabian BOURZAT FRA  19,95.99  49.80,,,46.19,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CuLi4  4.00  1.00 3 2 1 2,2 2 2 2,,2,- - -,5.00,
2 CiSt4  8.00  1.20 1 1 1 1,2 1 1 Inf2o,,1,- - -,9.20,Info
3 SeLi4  6.40  0.90 2 2 1 2,1 1 2 3,,2,- - -,7.30,
4 SlLi4  4.00  0.90 2 2 2 1,2 2 2 2,,1,- - -,4.90,
5 STw4  4.70  0.60 2 1 0 1,1 2 2 3,,1,- - -,5.30,
6 DiSt4  7.00  1.00 2 1 1 1,1 0 1 1,,1,- - -,8.00,
7 CoSp4  4.70  0.60 2 2 1 1,1 0 2 1,,1,- - -,5.30,
8 RoLi4  4.00  0.80 2 2 1 2,1 1 2 1,,2,- - -,4.80,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
42.80,,,,,49.80,
Program Components Factor,,,,,,
Skating Skills  1.25 8.00 8.00 7.75 7.25,7.75 7.00 7.50 7.25,,7.75,- - -,7.70,
Linking Footwork / Movement  1.75 8.00 7.75 7.50 7.25,7.75 6.75 7.50 7.25,,7.50,- - -,7.55,
Performance  1.00 8.25 8.00 7.75 7.25,7.75 7.25 7.75 7.50,,7.50,- - -,7.70,
Choreography  1.00 8.50 8.25 7.50 7.50,7.75 7.25 7.50 6.75,,7.75,- - -,7.75,
Interpretation / Timing  1.00 8.50 8.25 7.75 7.75,7.75 7.00 7.75 7.50,,8.00,- - -,7.90,
Judges Total Program Component Score (factored),,,,,46.19,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
6 Jana KHOKHLOVA / Sergei NOVITSKI RUS  24,94.39  48.20,,,47.19,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 STw4  4.70  0.80 2 2 1 2,1 3 2 2,,0,- - -,5.50,
2 SlLi4  4.00  0.60 2 2 1 1,1 2 2 1,,1,- - -,4.60,
3 CiSt4  8.00  1.40 2 1 1 2,1 1 2 2,,0,- - -,9.40,
4 SlLi4+RoLi4  6.40  0.90 3 2 2 2,1 2 2 2,,1,- - -,7.30,
5 CoSp3  4.00  0.50 2 1 1 1,1 1 2 1,,1,- - -,4.50,
6 RoLi4  4.00  1.00 3 2 2 2,2 2 2 2,,1,- - -,5.00,
7 DiSt3  6.20  1.00 1 0 1 1,1 1 0 1,,1,- - -,7.20,
8 CuLi4  4.00  0.70 2 2 1 2,1 1 2 1,,1,- - -,4.70,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
41.30,,,,,48.20,
Program Components Factor,,,,,,
Skating Skills  1.25 8.25 8.25 7.75 7.25,7.75 7.75 8.00 8.00,,7.75,- - -,7.90,
Linking Footwork / Movement  1.75 8.25 8.00 7.75 7.25,7.50 8.00 7.75 7.75,,7.75,- - -,7.75,
Performance  1.00 8.75 8.50 8.00 7.50,7.75 7.75 8.25 7.75,,7.75,- - -,7.95,
Choreography  1.00 8.50 8.25 7.75 7.25,7.75 7.75 8.50 8.00,,7.75,- - -,7.90,
Interpretation / Timing  1.00 8.75 8.25 8.00 7.50,7.75 7.75 8.25 7.75,,7.75,- - -,7.90,
Judges Total Program Component Score (factored),,,,,47.19,
Deductions: Extended lifts: -1.00,,,,,-1.00,
ISU World Figure Skating Championships 2009,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
7 Sinead KERR / John KERR GBR  17,90.64  47.10,,,43.54,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CoSp4  4.70  0.60 2 2 1 1,1 2 1 1,,1,- - -,5.30,
2 CuLi4  4.00  0.70 2 2 0 1,1 1 2 2Info,,1,- - -,4.70,Info
3 CiSt3  7.20  1.40 1 1 1 2,1 2 2 2,,2,- - -,8.60,
4 MiSt4  7.00  1.00 1 1 1 1,1 1 2 2,,0,- - -,8.00,
5 STw4  4.70  0.00 0 1 0 0,0 0 1 0,,0,- - -,4.70,
6 RoLi4  4.00  0.50 1 1 1 1,2 1 2 1,,1,- - -,4.50,
7 SlLi4+CuLi4  6.40  0.80 2 1 1 2,1 2 2 2,,2,- - -,7.20,
8 SlLi3  3.50  0.60 2 1 1 1,1 2 2 2,,1,- - -,4.10,
41.50,,,,,47.10,
Program Components Factor,,,,,,
Skating Skills  1.25 7.50 7.50 7.25 7.00,7.00 7.00 7.50 6.75,,7.50,- - -,7.25,
Linking Footwork / Movement  1.75 7.00 7.25 7.25 7.25,6.50 7.00 7.25 6.75,,7.25,- - -,7.10,
Performance  1.00 7.75 7.50 7.50 7.50,7.25 8.00 7.75 7.00,,7.25,- - -,7.40,
Choreography  1.00 7.50 7.50 7.50 7.25,7.00 7.50 7.50 6.75,,7.25,- - -,7.30,
Interpretation / Timing  1.00 8.00 7.50 7.25 7.50,7.25 7.75 7.50 7.25,,7.25,- - -,7.35,
Judges Total Program Component Score (factored),,,,,43.54,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
8 Federica FAIELLA / Massimo SCALI ITA  18,90.54  46.80,,,44.74,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CuLi4  4.00  0.90 3 2 1 2,2 1 2 2,,1,- - -,4.90,
2 CoSp4  4.70  0.50 1 1 0 1,1 1 1 1,,1,- - -,5.20,
3 SlLi4+CuLi4  6.40  0.80 2 2 1 2,2 1 2 1,,0,- - -,7.20,
4 CiSt4  8.00  1.00 1 1 0 1,1 1 1 2,,1,- - -,9.00,
5 SlLi4  4.00  0.60 2 1 1 2,1 2 1 0,,1,- - -,4.60,
6 STw3  4.00  0.20 1 1 0 0,0 1 1 1,,0,- - -,4.20,
7 MiSt3  6.20  0.80 1 2 0 1,1 1 2 1,,0,- - -,7.00,
8 RoLi4  4.00  0.70 2 1 1 1,2 0 2 2,,1,- - -,4.70,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
41.30,,,,,46.80,
Program Components Factor,,,,,,
Skating Skills  1.25 7.75 7.75 7.50 7.50,7.25 7.00 7.50 7.25,,7.25,- - -,7.45,
Linking Footwork / Movement  1.75 7.50 7.75 7.25 7.25,7.25 7.00 7.50 7.00,,7.25,- - -,7.30,
Performance  1.00 8.00 7.75 7.50 7.25,7.50 7.50 7.75 7.50,,7.25,- - -,7.50,
Choreography  1.00 8.25 8.00 7.25 7.00,7.50 7.75 7.75 7.50,,7.50,- - -,7.55,
Interpretation / Timing  1.00 8.25 8.00 7.50 7.50,7.50 7.50 7.75 7.50,,7.25,- - -,7.60,
Judges Total Program Component Score (factored),,,,,44.74,
Deductions: Extended lifts: -1.00,,,,,-1.00,
ISU World Figure Skating Championships 2009,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
9 Emily SAMUELSON / Evan BATES USA  14,87.28  47.10,,,40.18,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CiSt3  7.20  1.00 0 1 1 1,1 1 1 1,,1,- - -,8.20,
2 CuLi4  4.00  0.60 2 1 1 1,2 1 2 1Info,,0,- - -,4.60,Info
3 SeLi4  6.40  0.70 1 2 2 1,1 1 2 2,,1,- - -,7.10,
4 CoSp4  4.70  0.60 1 1 1 1,2 1 2 2,,0,- - -,5.30,
5 STw4  4.70  0.70 1 1 2 2,1 2 2 3,,1,- - -,5.40,
6 MiSt3  6.20  1.00 0 1 1 1,1 1 1 2,,1,- - -,7.20,
7 SlLi4  4.00  0.80 2 2 1 1,2 1 2 2,,0,- - -,4.80,
8 RoLi4  4.00  0.50 1 1 1 2,1 1 2 1,,1,- - -,4.50,
41.20,,,,,47.10,
Program Components Factor,,,,,,
Skating Skills  1.25 5.75 7.00 7.25 6.75,6.75 6.50 6.25 6.50,,7.00,- - -,6.80,
Linking Footwork / Movement  1.75 5.75 6.75 7.00 6.25,6.50 6.50 6.00 6.00,,7.25,- - -,6.50,
Performance  1.00 6.50 7.00 7.25 6.50,6.75 6.50 6.75 6.75,,7.00,- - -,6.80,
Choreography  1.00 6.25 7.00 7.25 6.50,6.75 6.75 6.50 6.50,,7.00,- - -,6.75,
Interpretation / Timing  1.00 6.00 7.25 7.50 6.50,6.75 6.75 6.75 6.25,,7.00,- - -,6.75,
Judges Total Program Component Score (factored),,,,,40.18,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
10 Pernelle CARRON / Matthieu JOST FRA  15,86.65  45.10,,,41.55,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CuLi4  4.00  0.70 2 1 1 1,2 2 1 2,,1,- - -,4.70,
2 MiSt3  6.20  0.80 1 1 1 0,1 0 1 1,,0,- - -,7.00,
3 STw4  4.70  0.30 0 1 0 1,0 0 1 1,,1,- - -,5.00,
4 RoLi4  4.00  0.70 2 2 1 1,1 1 2 2,,1,- - -,4.70,
5 CiSt3  7.20  1.20 1 1 1 1,2 1 1 2,,0,- - -,8.40,
6 RRoLi3  5.60  0.50 1 1 2 1,0 0 2 1,,1,- - -,6.10,
7 CoSp3  4.00  0.60 1 2 1 1,1 0 2 2,,0,- - -,4.60,
8 SlLi4  4.00  0.60 2 2 1 1,1 1 2 1,,1,- - -,4.60,
39.70,,,,,45.10,
Program Components Factor,,,,,,
Skating Skills  1.25 6.75 7.00 7.00 6.50,7.00 6.75 6.75 7.25,,7.00,- - -,6.95,
Linking Footwork / Movement  1.75 6.50 7.00 7.00 6.25,6.75 6.75 6.50 6.50,,7.00,- - -,6.75,
Performance  1.00 7.00 7.00 7.00 6.75,6.75 6.50 6.75 7.00,,7.25,- - -,6.95,
Choreography  1.00 7.00 7.25 7.25 6.50,6.75 6.50 7.25 6.50,,7.50,- - -,6.95,
Interpretation / Timing  1.00 7.25 7.25 7.25 7.00,6.75 6.50 7.00 7.00,,7.50,- - -,7.15,
Judges Total Program Component Score (factored),,,,,41.55,
Deductions:,,,,,0.00,
ISU World Figure Skating Championships 2009,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
11 Anna CAPPELLINI / Luca LANOTTE ITA  16,86.07  44.70,,,41.37,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 RoLi4  4.00  0.90 2 2 0 2,2 1 2 2,,1,- - -,4.90,
2 CuLi4+RoLi4  6.40  0.60 2 1 1 1,1 1 2 Inf2o,,1,- - -,7.00,Info
3 STw4  4.70  0.30 0 1 0 1,1 1 2 3,,0,- - -,5.00,
4 CiSt3  7.20  0.80 1 1 0 1,0 0 1 1,,1,- - -,8.00,
5 CoSp4  4.70  0.40 1 1 1 1,0 1 1 1,,0,- - -,5.10,
6 DiSt3  6.20  0.60 1 0 0 1,1 0 2 2,,0,- - -,6.80,
7 SlLi2  3.00  0.40 1 1 0 1,0 0 1 1,,1,- - -,3.40,
8 CuLi4  4.00  0.50 2 1 1 1,1 1 2 1,,0,- - -,4.50,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
40.20,,,,,44.70,
Program Components Factor,,,,,,
Skating Skills  1.25 6.75 7.00 7.25 7.00,6.50 6.50 6.75 6.25,,7.25,- - -,6.90,
Linking Footwork / Movement  1.75 6.50 6.75 6.75 7.00,6.25 6.50 6.75 6.25,,7.00,- - -,6.65,
Performance  1.00 7.25 7.00 7.00 7.25,6.50 6.50 7.25 7.00,,7.00,- - -,7.05,
Choreography  1.00 7.50 7.00 7.00 7.00,6.50 6.50 7.50 6.50,,7.25,- - -,6.95,
Interpretation / Timing  1.00 7.25 7.00 7.00 7.25,7.00 6.50 7.25 6.50,,7.50,- - -,7.10,
Judges Total Program Component Score (factored),,,,,41.37,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
12 Vanessa CRONE / Paul POIRIER CAN  10,85.08  45.40,,,39.68,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 StaLi4  4.00  1.00 2 2 2 2,2 2 2 2,,1,- - -,5.00,
2 STw4  4.70  0.50 1 2 1 1,1 3 2 1,,1,- - -,5.20,
3 CiSt3  7.20  0.40 0 1 0 1,0 1 0 2,,0,- - -,7.60,
4 CoSp4  4.70  0.60 1 1 1 1,2 1 2 2,,1,- - -,5.30,
5 SeLi4  6.40  0.40 1 1 1 1,0 1 1 1,,0,- - -,6.80,
6 RoLi4  4.00  0.40 1 2 1 1,1 2 1 0,,0,- - -,4.40,
7 DiSt3  6.20  0.60 0 1 0 1,1 1 0 1,,0,- - -,6.80,
8 SlLi4  4.00  0.30 0 1 1 1,0 1 1 2,,0,- - -,4.30,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
41.20,,,,,45.40,
Program Components Factor,,,,,,
Skating Skills  1.25 5.75 7.00 7.00 7.00,6.50 6.50 6.50 6.50,,6.75,- - -,6.75,
Linking Footwork / Movement  1.75 5.50 6.50 6.75 6.50,6.50 6.50 6.25 6.25,,6.50,- - -,6.45,
Performance  1.00 6.00 7.00 7.00 6.75,6.50 6.50 6.50 6.25,,6.75,- - -,6.65,
Choreography  1.00 5.75 7.00 7.00 6.75,6.50 7.00 6.50 6.00,,6.50,- - -,6.55,
Interpretation / Timing  1.00 6.00 7.00 7.00 7.00,6.50 6.50 6.50 6.50,,6.75,- - -,6.75,
Judges Total Program Component Score (factored),,,,,39.68,
Deductions:,,,,,0.00,
ISU World Figure Skating Championships 2009,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
13 Katherine COPELY / Deividas STAGNIUNAS LTU  13,81.75  44.50,,,37.25,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CuLi4  4.00  0.70 2 1 2 1,1 2 2 2,,0,- - -,4.70,
2 STw4  4.70  0.30 1 0 1 1,-1 1 2 Inf1o,,0,- - -,5.00,Info
3 CiSt4  8.00  0.40 0 0 1 1,0 1 0 1,,0,- - -,8.40,
4 DiSt3  6.20  0.20 0 0 1 1,0 0 1 0,,0,- - -,6.40,
5 RoLi4  4.00  0.50 1 1 1 1,1 1 1 2,,0,- - -,4.50,
6 SlLi4  4.00  0.60 2 1 1 1,1 1 2 2,,0,- - -,4.60,
7 CoSp3  4.00 -0.10 0 0 -1 1,0 -1 -1 0,,-1,- - -,3.90,
8 CuLi4+RoLi4  6.40  0.60 2 1 2 2,0 1 1 1,,0,- - -,7.00,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
41.30,,,,,44.50,
Program Components Factor,,,,,,
Skating Skills  1.25 6.00 6.25 6.75 6.75,6.25 6.00 6.00 6.00,,6.00,- - -,6.25,
Linking Footwork / Movement  1.75 6.00 5.75 6.50 6.50,5.50 6.00 5.75 6.00,,6.00,- - -,6.05,
Performance  1.00 6.50 6.25 6.75 6.25,6.00 6.25 6.25 6.00,,6.25,- - -,6.25,
Choreography  1.00 6.75 6.00 6.50 6.50,6.00 6.00 6.25 5.25,,6.50,- - -,6.30,
Interpretation / Timing  1.00 6.25 6.25 6.75 6.75,6.00 6.00 6.25 5.75,,6.25,- - -,6.30,
Judges Total Program Component Score (factored),,,,,37.25,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
14 Alexandra ZARETSKI / Roman ZARETSKI ISR  12,80.49  43.10,,,37.39,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 RoLi4  4.00  0.50 1 1 0 1,1 1 1 1,,1,- - -,4.50,
2 STw4  4.70  0.00 0 0 -1 1,-1 1 1 1,,0,- - -,4.70,
3 CiSt3  7.20  0.20 0 0 0 1,0 1 1 1,,0,- - -,7.40,
4 SlLi4  4.00  0.20 1 1 0 1,0 2 1 0,,0,- - -,4.20,
5 CuLi4  4.00  0.50 1 1 1 1,1 1 2 1,,1,- - -,4.50,
6 CuLi4+RoLi4  6.40  0.20 1 0 0 1,1 2 1 0,,0,- - -,6.60,
7 CoSp4  4.70  0.30 1 0 0 1,1 1 2 1,,0,- - -,5.00,
8 DiSt3  6.20  0.00 0 0 0 0,0 1 0 0,,-1,- - -,6.20,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
41.20,,,,,43.10,
Program Components Factor,,,,,,
Skating Skills  1.25 6.50 6.50 6.25 6.75,6.25 7.00 6.75 5.25,,6.25,- - -,6.35,
Linking Footwork / Movement  1.75 6.00 6.25 5.75 6.25,6.00 7.00 6.50 5.75,,6.00,- - -,6.00,
Performance  1.00 6.50 6.50 6.25 6.50,6.25 7.50 7.00 5.50,,6.25,- - -,6.35,
Choreography  1.00 6.50 6.50 6.25 6.25,6.25 7.25 7.00 5.25,,6.25,- - -,6.30,
Interpretation / Timing  1.00 6.50 6.50 6.00 6.50,6.25 7.25 7.00 5.00,,6.25,- - -,6.30,
Judges Total Program Component Score (factored),,,,,37.39,
Deductions:,,,,,0.00,
ISU World Figure Skating Championships 2009,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
15 Anna ZADOROZHNIUK / Sergei VERBILLO UKR  7,77.21  41.40,,,35.81,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 SlLi3+RoLi4  6.00  0.70 2 1 1 2,1 2 2 2,,0,- - -,6.70,
2 CiSt2  6.40  0.20 0 0 0 1,0 0 1 2Info,,0,- - -,6.60,Info
3 STw4  4.70 -0.30 0 0 -2 0,-1 -1 0 -2,,0,- - -,4.40,
4 CoSp4  4.70  0.10 1 -1 0 0,0 0 1 1,,0,- - -,4.80,
5 RoLi4  4.00  0.40 1 1 1 1,0 0 0 1,,0,- - -,4.40,
6 SlLi4  4.00  0.50 1 1 1 1,1 1 1 2,,1,- - -,4.50,
7 MiSt2  5.40  0.20 0 0 1 0,0 0 0 1,,0,- - -,5.60,
8 CuLi4  4.00  0.40 2 0 0 1,1 1 1 2,,0,- - -,4.40,
39.20,,,,,41.40,
Program Components Factor,,,,,,
