Skate America 2006,,,,,
Judges Total Program Component Score (factored),,,,,17.08
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
3 Nathalie PECHALAT / Fabian BOURZAT,FRA  32.38  16.96,,,15.42,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.40,1 1 1 1 0 0 1 1,,0,- - -,2.40
2 1S2  2.60  0.30,2 1 1 0 1 0 0 1,,-1,- - -,2.90
3 1S3  1.60  0.06,0 0 0 0 0 0 1 1,,0,- - -,1.66
4 2S1  3.10  0.14,0 1 0 1 0 0 1 0,,0,- - -,3.24
5 2S2  3.60  0.42,1 0 1 0 1 0 0 1,,-1,- - -,4.02
6 2S3  2.60  0.14,0 0 1 0 0 0 0 1,,0,- - -,2.74
15.50,,,,,16.96
Program Components Factor,,,,,
Skating Skills  0.75,7.25 6.50 5.75 6.50 6.25 5.00 6.00 6.75,,5.25,- - -,6.25
Timing  0.75,6.75 6.25 5.25 6.25 6.25 5.00 5.50 7.00,,4.75,- - -,6.00
Performance / Execution  0.50,6.75 6.50 5.50 6.50 6.25 5.25 5.75 7.00,,5.25,- - -,6.15
Interpretation  0.50,7.25 6.75 5.75 6.25 6.50 5.25 6.00 7.00,,5.00,- - -,6.30
Judges Total Program Component Score (factored),,,,,15.42
Deductions:,,,,,0.00
Skate America 2006,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
4 Sinead KERR / John KERR,GBR  30.98  15.94,,,15.04,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.30,1 1 1 1 0 0 1 0,,1,- - -,2.30
2 1S2  2.60  0.00,0 0 0 0 -1 0 0 0,,1,- - -,2.60
3 1S3  1.60  0.00,-1 0 0 1 0 0 0 0,,1,- - -,1.60
4 2S1  3.10  0.00,0 1 0 0 0 0 0 -1,,0,- - -,3.10
5 2S2  3.60  0.00,0 0 0 0 -1 0 0 0,,1,- - -,3.60
6 2S3  2.60  0.14,-1 0 1 1 0 0 0 0,,1,- - -,2.74
15.50,,,,,15.94
Program Components Factor,,,,,
Skating Skills  0.75,7.00 6.50 5.50 6.75 6.50 5.25 5.75 6.50,,6.00,- - -,6.20
Timing  0.75,6.25 6.00 5.00 6.25 5.50 5.25 5.25 6.00,,5.25,- - -,5.65
Performance / Execution  0.50,7.00 6.50 5.75 6.75 6.50 5.50 5.75 6.25,,6.00,- - -,6.20
Interpretation  0.50,6.50 6.25 5.50 6.50 6.50 5.25 5.75 6.25,,5.75,- - -,6.10
Judges Total Program Component Score (factored),,,,,15.04
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
5 Morgan MATTHEWS / Maxim ZAVOZIN,USA  29.95  15.60,,,14.35,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.00,-1 1 0 0 0 0 1 0,,1,- - -,2.00
2 1S2  2.60  0.10,0 0 1 0 0 0 1 -1,,1,- - -,2.70
3 1S3  1.60  0.00,0 0 0 -1 0 0 0 0,,1,- - -,1.60
4 2S1  3.10  0.00,-1 0 0 0 0 0 1 0,,0,- - -,3.10
5 2S2  3.60  0.00,0 0 1 0 0 0 0 -1,,1,- - -,3.60
6 2S3  2.60  0.00,0 0 0 -1 0 0 0 0,,1,- - -,2.60
15.50,,,,,15.60
Program Components Factor,,,,,
Skating Skills  0.75,6.25 5.75 5.50 5.50 5.75 5.25 6.25 6.25,,5.50,- - -,5.85
Timing  0.75,6.00 5.25 5.50 5.25 5.50 5.25 5.75 5.75,,5.75,- - -,5.55
Performance / Execution  0.50,6.00 5.50 5.50 5.75 5.75 5.25 6.25 6.00,,5.75,- - -,5.80
Interpretation  0.50,6.25 5.75 5.75 5.50 5.50 5.25 6.25 6.00,,5.75,- - -,5.80
Judges Total Program Component Score (factored),,,,,14.35
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
6 Nozomi WATANABE / Akiyuki KIDO,JPN  29.79  15.84,,,13.95,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.30,0 1 1 1 0 1 1 0,,1,- - -,2.30
2 1S2  2.60 -0.10,-1 0 0 1 0 0 0 -1,,1,- - -,2.50
3 1S3  1.60  0.00,-1 0 0 0 0 0 1 0,,1,- - -,1.60
4 2S1  3.10  0.14,0 0 1 0 0 1 0 0,,0,- - -,3.24
5 2S2  3.60  0.00,0 -1 1 0 0 0 0 -1,,1,- - -,3.60
6 2S3  2.60  0.00,0 0 0 0 0 0 0 0,,1,- - -,2.60
15.50,,,,,15.84
Program Components Factor,,,,,
Skating Skills  0.75,6.25 6.25 5.75 6.00 5.75 5.25 5.75 5.25,,5.75,- - -,5.70
Timing  0.75,6.00 5.75 5.50 5.75 5.50 5.25 5.25 4.75,,5.50,- - -,5.45
Performance / Execution  0.50,6.00 6.00 5.50 6.00 5.75 5.25 5.50 5.00,,5.50,- - -,5.60
Interpretation  0.50,6.50 6.00 5.25 5.75 5.50 5.50 5.75 5.00,,5.25,- - -,5.55
Judges Total Program Component Score (factored),,,,,13.95
Deductions:,,,,,0.00
Skate America 2006,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
7 Alexandra ZARETSKI / Roman ZARETSKI,ISR  27.62  14.86,,,12.76,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00 -0.10,0 1 -1 1 0 -1 0 0,,0,- - -,1.90
2 1S2  2.60  0.00,0 0 0 0 0 0 0 0,,0,- - -,2.60
3 1S3  1.60 -0.12,-1 0 0 0 -1 0 0 -1,,1,- - -,1.48
4 2S1  3.10 -0.14,-1 1 0 0 0 -1 0 0,,-1,- - -,2.96
5 2S2  3.60 -0.14,-1 0 -1 0 0 0 0 0,,0,- - -,3.46
6 2S3  2.60 -0.14,-1 0 0 0 -1 0 0 0,,0,- - -,2.46
15.50,,,,,14.86
Program Components Factor,,,,,
Skating Skills  0.75,5.50 5.75 5.00 5.50 5.25 4.50 5.25 5.00,,5.00,- - -,5.20
Timing  0.75,5.00 5.50 4.75 5.25 4.75 4.25 4.75 5.25,,4.50,- - -,4.90
Performance / Execution  0.50,5.50 5.50 5.25 5.50 5.25 4.50 5.00 5.00,,4.75,- - -,5.20
Interpretation  0.50,5.75 5.75 4.75 5.50 5.25 4.25 5.00 5.25,,4.75,- - -,5.15
Judges Total Program Component Score (factored),,,,,12.76
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
8 Kimberley NAVARRO / Brent BOMMENTRE,USA  27.56  14.78,,,12.78,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.00,0 0 0 0 0 -1 1 0,,1,- - -,2.00
2 1S2  2.60 -0.10,-1 0 1 0 0 -1 0 0,,0,- - -,2.50
3 1S3  1.60 -0.06,0 0 0 -1 0 0 0 -1,,1,- - -,1.54
4 2S1  3.10 -0.14,0 0 -1 0 0 -1 1 0,,1,- - -,2.96
5 2S2  3.60 -0.14,-1 0 1 0 0 -1 0 0,,0,- - -,3.46
6 2S3  2.60 -0.28,-1 0 0 -1 0 0 0 -1,,1,- - -,2.32
15.50,,,,,14.78
Program Components Factor,,,,,
Skating Skills  0.75,5.75 5.25 5.25 4.75 5.50 5.00 5.50 4.75,,5.50,- - -,5.20
Timing  0.75,5.50 5.00 5.00 4.50 5.25 5.00 5.00 4.75,,5.00,- - -,5.00
Performance / Execution  0.50,5.75 5.25 5.00 4.75 5.25 5.00 5.25 4.50,,5.25,- - -,5.05
Interpretation  0.50,5.75 5.25 5.25 4.75 5.50 5.00 5.50 4.50,,5.00,- - -,5.20
Judges Total Program Component Score (factored),,,,,12.78
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
9 Natalia MIKHAILOVA / Arkadi SERGEEV,RUS  25.80  13.88,,,11.92,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00 -0.10,-2 0 -1 0 0 0 0 0,,0,- - -,1.90
2 1S2  2.60  0.00,0 0 0 0 0 -1 0 0,,1,- - -,2.60
3 1S3  1.60 -0.12,-1 0 0 0 0 0 -1 -1,,-1,- - -,1.48
4 2S1  3.10 -0.28,-1 0 -1 -1 0 0 0 0,,0,- - -,2.82
5 2S2  3.60 -0.70,-2 -1 -1 0 -1 -1 -1 -1,,0,- - -,2.90
6 2S3  2.60 -0.42,-2 0 0 -1 0 0 -1 -1,,-1,- - -,2.18
15.50,,,,,13.88
Program Components Factor,,,,,
Skating Skills  0.75,4.75 5.50 5.00 5.25 4.75 4.50 5.00 5.00,,5.25,- - -,4.90
Timing  0.75,4.00 5.25 4.50 4.75 4.75 4.25 4.50 4.75,,4.75,- - -,4.55
Performance / Execution  0.50,4.75 5.50 4.50 5.00 4.75 4.50 5.00 5.00,,5.25,- - -,4.80
Interpretation  0.50,4.50 5.25 4.75 5.00 5.00 4.50 5.00 5.25,,5.50,- - -,4.85
Judges Total Program Component Score (factored),,,,,11.92
Deductions:,,,,,0.00
Skate America 2006,,,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
10 Chantal LEFEBVRE / Arseni MARKOV,CAN  25.15  13.28,,,11.87,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00  0.00,0 -1 0 0 0 0 0 0,,1,- - -,2.00
2 1S2  2.60  0.00,0 0 -1 0 0 0 0 0,,1,- - -,2.60
3 1S3  1.60 -0.18,-1 0 0 -1 -1 0 -1 0,,1,- - -,1.42
4 2S1  3.10 -0.28,-1 -1 -1 -1 0 0 0 0,,1,- - -,2.82
5 2S2  3.60 -1.34,-1 -2 -2 -2 -1 -2 -2 -2,,-1,- - -,2.26
6 2S3  2.60 -0.42,-1 -1 0 0 -1 0 -1 -1,,1,- - -,2.18
15.50,,,,,13.28
Program Components Factor,,,,,
Skating Skills  0.75,5.75 4.75 4.50 4.50 5.25 4.25 5.00 5.00,,5.75,- - -,4.85
Timing  0.75,5.50 5.00 4.00 4.75 5.00 4.25 4.50 4.50,,5.75,- - -,4.60
Performance / Execution  0.50,5.50 5.25 4.50 4.50 5.25 4.00 4.75 4.75,,5.50,- - -,4.75
Interpretation  0.50,5.75 5.00 4.50 4.75 5.25 4.25 4.75 4.75,,5.50,- - -,4.80
Judges Total Program Component Score (factored),,,,,11.87
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
11 Allie HANN-McCURDY / Michael CORENO,CAN  23.58  12.98,,,10.60,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 1S1  2.00 -0.20,-2 -1 -1 -1 0 0 0 0,,0,- - -,1.80
2 1S2  2.60 -0.40,-1 0 0 -1 -1 -1 0 -1,,0,- - -,2.20
3 1S3  1.60 -0.24,-2 -1 0 -1 -1 0 -1 -1,,0,- - -,1.36
4 2S1  3.10 -0.42,-1 -1 -1 -1 0 0 0 -1,,-1,- - -,2.68
5 2S2  3.60 -0.70,-2 -1 0 -1 -1 -1 -1 -1,,0,- - -,2.90
6 2S3  2.60 -0.56,-2 -1 0 -1 -1 0 -1 -1,,0,- - -,2.04
15.50,,,,,12.98
Program Components Factor,,,,,
Skating Skills  0.75,4.00 4.50 4.25 4.25 4.75 4.25 4.50 4.25,,4.75,- - -,4.30
Timing  0.75,3.75 4.00 4.00 4.00 4.50 4.25 4.00 4.00,,5.00,- - -,4.05
Performance / Execution  0.50,4.00 4.50 4.50 4.25 4.50 4.50 4.25 4.25,,5.00,- - -,4.35
Interpretation  0.50,3.75 4.25 4.50 4.25 4.50 4.50 4.25 4.00,,4.75,- - -,4.30
Judges Total Program Component Score (factored),,,,,10.60
Deductions:,,,,,0.00
Printed: 27/10/2006 13:15:02,,,,,
