"",,58.9,62.24
Program Components,,Factor,
Skating Skills,,1.60 7.75 7.75 8.00 8.00 8.00 8.25 7.75 7.50 7.75 7.50 7.50 7.75,7.71
Transitions / Linking Footwork,,1.60 7.50 7.50 8.00 8.00 8.00 8.25 7.50 7.50 8.25 7.75 7.75 7.50,7.71
Performance / Execution,,1.60 7.75 7.50 8.25 8.25 8.25 8.25 8.00 7.75 7.75 7.50 7.75 7.50,7.82
Choreography / Composition,,1.60 7.75 7.50 8.25 8.25 8.25 8.25 8.00 7.50 8.00 7.50 8.00 7.75,7.86
Interpretation,,1.60 7.50 7.50 8.25 8.25 8.50 8.25 7.75 7.75 8.50 7.50 7.75 7.75,7.86
Judges Total Program Component Score (factored),,,62.35
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
4,PANG Qing / TONG Jian,CHN 123.48 62.78 60.70,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2A+1T,,3.7 -0.60 -2 0 -2 0 0 0 -2 0 -2 0 -3 -2,3.10
2 2T,,1.3 -0.21 0 0 -2 1 -2 0 -1 0 -1 -1 -2 -2,1.09
3 3Tw3,,5.0 0.80 1 2 1 1 1 1 1 0 2 0 2 2,5.80
4 3STh,,4.5 0.40 0 1 1 0 0 2 1 1 1 1 0 1,4.90
5 BoDs4,,4.5 0.00 0 0 0 0 0 0 0 -1 0 0 0 -1,4.50
6 FCCoSp4,,3.5 0.29 0 0 1 1 1 1 1 0 1 0 2 1,3.79
7 5ALi3,,6.0 0.86 1 1 1 1 1 2 1 0 1 0 1 1,6.86
8 3LoTh,,5.5 x 0.90 1 1 2 1 1 2 2 1 2 1 2 2,6.40
9 FiDs4,,3.5 0.70 1 1 1 1 0 2 2 1 2 0 1 1,4.20
10 5TLi4,,6.0 0.36 0 1 1 1 1 1 1 0 1 0 1 0,6.36
11 CiSt3,,3.1 0.14 0 0 1 0 0 0 1 0 1 0 1 1,3.24
12 SpSt4,,3.4 0.71 1 0 1 1 1 1 1 0 2 0 1 1,4.11
13 PCoSp3,,4.0 0.14 0 0 1 0 1 0 1 0 1 0 0 1,4.14
14 3Li4,,4.0 0.29 0 0 1 1 1 1 1 0 2 0 1 1,4.29
"",,58.0,62.78
Program Components,,Factor,
Skating Skills,,1.60 7.50 7.75 7.25 7.75 7.50 7.75 7.50 7.75 7.25 7.50 7.75 7.50,7.61
Transitions / Linking Footwork,,1.60 7.25 7.50 7.00 7.50 7.50 7.75 7.25 7.50 7.00 7.50 7.50 7.25,7.43
Performance / Execution,,1.60 7.75 7.75 7.00 7.75 7.50 7.75 7.75 7.75 7.50 7.75 7.75 7.50,7.71
Choreography / Composition,,1.60 7.50 7.50 7.25 7.75 7.50 7.75 7.75 7.50 7.25 7.50 8.00 7.50,7.57
Interpretation,,1.60 7.50 7.50 7.25 7.75 7.50 7.75 7.75 7.75 7.50 7.50 8.00 7.50,7.61
Judges Total Program Component Score (factored),,,60.70
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020100_77B 1.0,,Report Created MON 13 FEB 2006 23:04,Page 2/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELAMON 13 FEB 2006 / LUN 13 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
5,SAVCHENKO Aliona / SZOLKOWY Robin,GER 119.19 60.21 58.98,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2Tw3,,4.0 0.29 1 0 1 0 1 1 1 0 1 0 1 1,4.29
2 3T+3T+SEQ,,6.4 0.43 0 0 0 0 1 1 0 0 1 1 1 1,6.83
3 3FTh,,5.0 -1.40 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2,3.60
4 FiDs4,,3.5 0.60 1 0 2 1 1 1 1 0 1 1 1 0,4.10
5 5ALi1,,5.0 -0.21 -1 0 0 -1 -1 -1 0 -1 -1 -1 0 -1,4.79
6 PCoSp3,,4.0 0.36 1 0 1 1 1 1 1 0 1 0 1 1,4.36
7 SlSt3,,3.1 0.14 1 0 1 0 0 0 1 0 2 0 0 0,3.24
8 2A,,3.6 x 0.57 0 0 1 0 1 0 1 0 1 1 1 1,4.17
9 3STh,,5.0 x -0.30 -1 0 -1 -1 -1 1 1 0 0 0 -1 -1,4.70
10 5TLi3,,5.5 0.14 0 0 0 0 0 0 1 0 1 0 1 0,5.64
11 FCCoSp3,,3.0 -0.21 -2 -1 -1 -1 0 0 0 -1 1 0 -2 -1,2.79
12 3Li3,,3.5 0.21 0 1 1 0 0 1 2 0 1 0 1 0,3.71
13 SpSt3,,3.1 0.29 1 0 2 0 1 1 1 0 2 1 0 1,3.39
14 BoDs4,,4.5 0.10 0 0 1 0 1 1 0 0 1 0 0 1,4.60
"",,59.2,60.21
Program Components,,Factor,
Skating Skills,,1.60 7.25 7.25 7.25 7.25 7.50 7.50 7.50 7.00 7.25 7.75 7.50 7.25,7.36
Transitions / Linking Footwork,,1.60 7.25 7.50 7.25 7.00 7.25 7.75 7.25 7.00 7.50 8.00 7.50 7.00,7.32
Performance / Execution,,1.60 7.50 7.25 7.25 7.25 7.50 7.75 7.50 7.25 7.00 7.75 7.50 7.00,7.39
Choreography / Composition,,1.60 7.25 7.50 7.25 7.25 7.50 7.75 7.50 7.25 7.25 7.75 7.75 7.25,7.43
Interpretation,,1.60 7.25 7.50 7.25 7.00 7.50 8.00 7.50 7.00 7.00 7.75 7.75 7.25,7.36
Judges Total Program Component Score (factored),,,58.98
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
6,PETROVA Maria / TIKHONOV Alexei,RUS 117.42 57.00 60.42,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2A+2T+SEQ,,3.7 -0.70 -2 0 0 -1 -1 -1 0 -1 -2 0 -2 -2,3.00
2 2S,,1.3 -0.56 -2 -1 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2,0.74
3 2Tw3,,4.0 0.21 1 0 0 0 0 1 1 1 1 0 0 0,4.21
4 3LoTh,,5.0 0.80 1 1 1 1 1 1 2 2 1 0 1 1,5.80
5 3STh,,4.5 0.30 0 1 0 -1 1 0 1 1 0 0 0 -1,4.80
6 5ALi4,,6.5 1.00 1 1 1 0 1 2 1 1 2 0 2 1,7.50
7 FCCoSp3,,3.0 0.29 1 0 1 1 0 0 1 0 1 0 1 1,3.29
8 PCoSp4,,4.5 0.07 0 0 1 0 0 0 1 0 2 0 0 1,4.57
9 FiDs4,,3.5 0.30 1 0 1 0 1 1 1 0 2 0 0 1,3.80
10 5TLi4,,6.0 0.21 0 1 0 0 1 1 0 1 2 0 0 0,6.21
11 SlSt3,,3.1 0.07 0 0 1 0 0 0 1 0 2 0 0 0,3.17
12 SpSt2,,2.3 0.07 0 0 0 0 1 0 0 0 1 0 0 0,2.37
13 3Li4,,4.0 0.14 0 1 -1 0 2 0 1 0 0 0 0 0,4.14
14 BoDs2,,3.5 -0.10 0 0 0 -1 0 0 0 0 0 -1 0 -1,3.40
"",,54.9,57.00
Program Components,,Factor,
Skating Skills,,1.60 7.75 7.75 7.75 7.50 7.75 7.75 7.75 7.75 7.25 7.25 7.00 7.00,7.57
Transitions / Linking Footwork,,1.60 7.25 7.75 7.50 7.25 7.25 7.50 7.75 7.75 7.50 7.25 6.75 6.50,7.43
Performance / Execution,,1.60 7.50 7.75 7.50 7.50 7.50 7.50 8.00 8.00 7.75 7.25 6.75 6.75,7.61
Choreography / Composition,,1.60 7.50 7.75 7.50 7.50 7.50 7.50 7.75 7.75 8.00 7.50 6.75 6.75,7.61
Interpretation,,1.60 7.50 7.50 7.50 7.50 7.50 7.50 8.00 8.00 7.50 7.25 7.00 6.75,7.54
Judges Total Program Component Score (factored),,,60.42
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020100_77B 1.0,,Report Created MON 13 FEB 2006 23:04,Page 3/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELAMON 13 FEB 2006 / LUN 13 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
7,INOUE Rena / BALDWIN John,USA 113.74 60.27 54.47,1.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2T,,1.3 -0.47 -2 -1 -3 -2 -1 -1 -2 -2 -1 -1 -2 -3,0.83
2 2Tw3,,4.0 0.07 0 0 0 0 0 1 0 0 1 0 1 0,4.07
3 2A+2A+SEQ,,5.3 -0.10 0 0 0 -1 0 0 0 0 -1 0 0 -1,5.20
4 3LoTh,,5.0 0.40 0 0 1 0 1 1 1 1 1 0 1 0,5.40
5 FiDs4,,3.5 0.40 1 0 1 1 0 1 1 1 2 0 0 1,3.90
6 3Li4,,4.0 0.07 0 0 0 0 0 0 0 0 1 0 1 0,4.07
7 PCoSp3,,4.0 0.21 1 0 1 0 1 0 1 0 2 0 0 1,4.21
8 3ATh,,8.3 x -2.00 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3,6.30
9 5SLi4,,6.0 0.00 0 0 1 0 0 0 0 0 -1 0 1 0,6.00
10 BoDs4,,4.5 0.10 0 0 1 -1 0 0 1 0 1 0 0 -1,4.60
11 SlSt2,,2.3 0.21 0 1 1 0 0 0 1 0 1 0 1 0,2.51
12 FCCoSp4,,3.5 -0.06 -1 0 0 -1 -1 -1 0 -1 1 0 1 -1,3.44
13 SpSt3,,3.1 0.00 0 0 0 0 0 0 0 0 2 0 0 0,3.10
14 5ALi4,,6.5 0.14 0 0 0 0 -1 0 0 0 1 0 1 0,6.64
"",,61.3,60.27
Program Components,,Factor,
Skating Skills,,1.60 7.00 7.25 6.50 7.00 6.50 7.00 6.75 7.00 7.00 6.75 7.25 6.50,6.96
Transitions / Linking Footwork,,1.60 6.50 6.75 6.25 6.75 6.25 6.75 6.50 6.75 6.25 6.75 6.75 6.00,6.61
Performance / Execution,,1.60 6.75 7.00 6.50 7.00 6.50 6.75 6.75 7.00 6.50 7.00 7.25 6.25,6.86
Choreography / Composition,,1.60 6.50 7.25 6.50 7.00 6.25 6.75 6.75 6.75 6.50 7.00 7.00 6.25,6.79
Interpretation,,1.60 6.75 7.00 6.50 6.75 6.50 7.00 6.75 7.00 6.25 7.00 7.00 6.50,6.82
Judges Total Program Component Score (factored),,,54.47
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,1.00
"",,Illegal Element: 0.00 Falls: 1.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
8,ZAGORSKA Dorota / SIUDEK Mariusz,POL 109.85 58.14 51.71,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2A+2T+SEQ,,3.7 -0.50 -1 -1 0 -1 0 0 0 -1 -1 0 -1 -1,3.20
2 3LoTh,,5.0 -0.10 0 0 0 -1 0 0 0 0 0 0 -1 -1,4.90
3 2T,,1.3 0.00 0 0 0 0 0 0 0 0 0 0 0 0,1.30
4 5ALi4,,6.5 1.00 0 1 1 1 2 2 1 0 2 0 2 1,7.50
5 FiDs4,,3.5 0.50 1 0 1 1 1 1 1 0 1 0 1 1,4.00
6 CCoSp3,,3.0 0.21 0 0 1 1 1 0 0 0 1 0 1 1,3.21
7 3Tw2,,4.5 0.30 0 0 1 0 2 0 1 0 1 0 1 0,4.80
8 SpSt3,,3.1 0.00 0 0 0 0 0 0 0 0 1 0 0 0,3.10
9 3STh,,5.0 x 0.00 0 0 0 0 0 0 0 0 0 0 -1 -1,5.00
10 5TLi4,,6.0 0.50 0 0 2 1 2 1 1 0 2 1 2 1,6.50
11 PCoSp3,,4.0 0.00 0 0 0 0 0 0 0 0 1 0 0 0,4.00
12 SlSt1,,1.8 0.00 0 0 0 0 0 0 0 0 1 0 0 0,1.80
13 3Li4,,4.0 0.43 1 0 2 1 1 1 2 0 2 0 1 1,4.43
14 BoDs4,,4.5 -0.10 -1 0 1 0 0 0 0 0 0 -1 0 0,4.40
"",,55.9,58.14
Program Components,,Factor,
Skating Skills,,1.60 6.75 6.25 6.75 6.75 7.25 6.25 6.75 6.50 7.00 5.75 6.50 6.75,6.64
Transitions / Linking Footwork,,1.60 6.50 6.00 6.75 6.25 7.00 6.25 6.75 6.25 6.25 6.00 6.50 6.50,6.36
Performance / Execution,,1.60 6.75 6.25 6.75 6.50 7.00 6.50 7.00 6.25 6.50 5.75 6.25 6.50,6.50
Choreography / Composition,,1.60 6.50 6.25 6.75 6.50 7.00 6.50 6.75 6.25 6.50 6.25 6.25 6.50,6.43
Interpretation,,1.60 6.75 6.00 6.75 6.25 7.25 6.25 7.00 6.25 6.25 6.00 6.25 6.75,6.39
Judges Total Program Component Score (factored),,,51.71
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020100_77B 1.0,,Report Created MON 13 FEB 2006 23:04,Page 4/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELAMON 13 FEB 2006 / LUN 13 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
9,OBERTAS Julia / SLAVNOV Sergei,RUS 106.29 54.37 52.92,1.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2A,,3.3 -0.70 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2.60
2 3T+2T+SEQ,,4.2 -1.86 -2 -1 -2 -2 -2 -1 -2 -2 -1 -2 -2 -2,2.34
3 3Tw2,,4.5 -0.30 0 0 -1 -1 -2 0 -1 0 0 0 -1 -1,4.20
4 3FTh,,5.0 -2.00 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3,3.00
5 5ALi3,,6.0 -0.13 -1 0 -1 0 -1 0 -1 0 0 0 -1 -1,5.87
6 FiDs4,,3.5 0.10 1 0 1 0 0 1 0 0 1 0 0 0,3.60
7 FCCoSp4,,3.5 0.14 0 0 1 1 1 0 0 0 2 0 0 1,3.64
8 3LoTh,,5.5 x -0.80 -1 0 -1 -2 -1 -1 -1 -1 -1 -1 -2 -2,4.70
9 5TLi3,,5.5 -0.04 0 0 0 -1 0 0 0 -1 1 0 0 -1,5.46
10 SpSt4,,3.4 0.00 0 0 1 0 0 0 0 0 1 0 0 0,3.40
11 BoDs4,,4.5 0.00 0 0 0 0 0 0 0 0 0 0 0 0,4.50
12 SlSt3,,3.1 0.00 0 0 1 0 0 0 0 0 0 0 0 0,3.10
13 4Li4,,4.0 -0.04 -1 0 -2 0 0 0 -1 0 1 0 0 0,3.96
14 PCoSp3,,4.0 0.00 0 0 0 0 0 0 0 0 0 0 0 0,4.00
"",,60.0,54.37
Program Components,,Factor,
Skating Skills,,1.60 6.75 6.75 6.75 6.25 7.00 7.00 7.00 6.75 7.00 6.50 6.25 6.50,6.71
Transitions / Linking Footwork,,1.60 6.50 6.50 6.75 6.50 6.75 6.75 6.50 6.50 7.25 6.75 5.75 5.75,6.57
Performance / Execution,,1.60 6.75 6.75 6.75 6.25 6.75 6.75 6.50 6.75 6.50 6.75 5.50 6.00,6.61
Choreography / Composition,,1.60 6.75 6.75 6.75 6.50 7.25 7.00 6.75 6.50 7.00 6.50 6.25 6.25,6.68
Interpretation,,1.60 6.50 6.50 6.75 6.50 7.00 7.00 6.75 6.75 6.00 6.50 5.75 6.25,6.50
Judges Total Program Component Score (factored),,,52.92
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,1.00
"",,Illegal Element: 0.00 Falls: 1.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
10,DUBE Jessica / DAVISON Bryce,CAN 104.23 54.99 49.24,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2Tw3,,4.0 0.00 0 0 0 0 0 0 0 0 1 0 0 0,4.00
2 2A+2A+SEQ,,5.3 0.29 0 0 0 0 0 0 1 0 0 1 2 1,5.59
3 5ALi3,,6.0 1.00 1 1 1 1 1 0 1 1 1 0 1 1,7.00
4 3STh,,4.5 0.10 0 0 1 0 0 0 0 1 0 1 0 0,4.60
5 FCoSp3,,2.5 0.00 0 0 1 0 0 0 0 0 1 0 0 0,2.50
6 SpSt2,,2.3 0.00 0 0 0 0 0 0 0 0 1 0 0 0,2.30
7 3S,,5.0 x 0.00 0 0 0 0 0 0 0 0 0 -1 0 0,5.00
8 FiDs4,,3.5 0.10 1 0 0 0 0 1 1 0 0 0 0 1,3.60
9 3LoTh,,5.5 x -0.10 0 0 0 0 0 0 0 0 -1 0 -1 0,5.40
10 5SLi2,,5.0 -0.30 -1 -1 -2 -1 -1 -1 -1 -1 -1 -1 -2 -2,4.70
11 SlSt2,,2.3 0.00 0 0 0 0 0 0 0 0 0 0 0 0,2.30
12 3Li,,0.0 0.00 -3 -3 -3 -3 -3 -3 -3 -3 -2 -3 -3 -3,0.00
13 BoDs3,,4.0 0.00 0 0 0 0 0 -1 0 0 0 0 0 0,4.00
14 PCoSp3,,4.0 0.00 0 0 0 0 1 0 0 0 0 0 0 0,4.00
"",,53.9,54.99
Program Components,,Factor,
Skating Skills,,1.60 6.25 6.00 6.25 6.50 6.00 6.00 6.25 6.50 6.75 5.75 6.00 6.75,6.21
Transitions / Linking Footwork,,1.60 6.00 6.00 6.00 6.25 6.00 5.75 6.00 6.00 6.50 6.00 6.00 6.25,6.04
Performance / Execution,,1.60 6.25 5.75 6.25 6.50 6.25 5.75 6.25 6.25 6.50 5.75 5.50 6.25,6.14
Choreography / Composition,,1.60 6.25 6.00 6.25 6.50 6.50 6.00 6.25 6.25 7.00 6.00 5.75 6.50,6.25
Interpretation,,1.60 6.25 5.75 6.25 6.25 6.25 5.75 6.25 6.25 6.25 6.00 5.25 6.50,6.14
Judges Total Program Component Score (factored),,,49.24
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020100_77B 1.0,,Report Created MON 13 FEB 2006 23:04,Page 5/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELAMON 13 FEB 2006 / LUN 13 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
11,MARCOUX Valerie / BUNTIN Craig,CAN 102.59 52.82 50.77,1.00
