6 2Tw3,,4.0 0.50 2 1 0 0 2 1 2 1 0 0 1 2,4.50
7 SlSt3,,3.1 0.00 1 0 0 0 0 0 1 0 0 0 0 0,3.10
8 PCoSp3,,4.0 0.36 1 1 1 0 1 0 2 2 0 0 1 1,4.36
"",,31.1,34.09
Program Components,,Factor,
Skating Skills,,0.80 7.25 7.50 7.50 7.50 7.25 7.25 7.00 7.50 7.25 7.50 7.25 7.25,7.32
Transitions / Linking Footwork,,0.80 7.00 7.25 7.25 7.25 7.00 7.00 7.25 7.25 7.50 7.25 7.00 7.00,7.11
Performance / Execution,,0.80 7.25 7.50 7.50 7.25 7.25 7.25 7.50 7.50 7.25 7.50 7.25 7.50,7.32
Choreography / Composition,,0.80 7.25 7.50 7.50 7.50 7.25 7.00 7.50 7.25 7.25 7.25 7.00 7.50,7.32
Interpretation,,0.80 7.50 7.50 7.25 7.50 7.25 7.25 6.75 7.50 7.00 7.50 7.00 7.25,7.29
Judges Total Program Component Score (factored),,,29.10
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020200_77B 1.0,,Report Created SAT 11 FEB 2006 22:29,Page 2/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,SHORT PROGRAM,
"",,PROGRAMME COURT,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELASAT 11 FEB 2006 / SAM 11 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
5,SHEN Xue / ZHAO Hongbo,CHN 62.32 30.86 31.46,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3T,,4.0 -1.29 -2 -1 -1 -1 -1 -2 -2 -1 -1 -2 -2 -1,2.71
2 3LoTh,,5.0 0.50 1 1 0 1 1 2 1 1 1 0 0 0,5.50
3 FCCoSp3,,3.0 0.21 1 0 1 1 0 0 0 0 0 0 0 1,3.21
4 CiSt3,,3.1 0.14 0 1 1 0 0 0 1 1 1 0 0 0,3.24
5 2Tw3,,4.0 0.71 2 2 1 2 1 1 2 2 0 0 1 2,4.71
6 3Li4,,4.0 0.50 1 1 1 1 1 1 1 2 0 0 1 2,4.50
7 PCoSp3,,4.0 0.29 0 1 1 0 1 1 1 1 0 0 0 1,4.29
8 FiDs1,,2.8 -0.10 -2 1 1 -1 0 -2 0 1 -1 0 1 1,2.70
"",,29.9,30.86
Program Components,,Factor,
Skating Skills,,0.80 7.50 8.00 8.25 8.25 8.25 8.00 8.00 8.00 8.00 7.75 7.50 7.00,7.93
Transitions / Linking Footwork,,0.80 7.25 8.00 8.25 8.00 8.25 7.75 7.00 8.25 7.75 7.50 7.25 7.25,7.75
Performance / Execution,,0.80 7.25 8.00 8.50 8.25 8.25 7.75 7.25 8.00 8.00 7.75 7.50 7.25,7.86
Choreography / Composition,,0.80 7.25 8.25 8.25 8.25 8.25 8.00 7.50 8.25 7.75 7.50 7.25 7.00,7.86
Interpretation,,0.80 7.50 8.25 8.25 8.25 8.25 7.75 7.00 8.25 8.00 7.75 7.50 7.25,7.93
Judges Total Program Component Score (factored),,,31.46
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
6,INOUE Rena / BALDWIN John,USA 61.27 35.53 25.74,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3Li4,,4.0 0.29 1 1 1 0 1 0 1 0 0 0 0 1,4.29
2 3ATh,,7.5 1.14 1 1 1 0 1 1 0 -1 2 1 1 2,8.64
3 FiDs3,,3.2 0.50 1 1 1 0 1 1 1 0 0 0 0 1,3.70
4 2A,,3.3 0.00 -1 0 0 0 0 0 -1 0 0 0 0 0,3.30
5 FCCoSp4,,3.5 0.29 1 1 1 0 1 0 2 1 0 1 0 2,3.79
6 2Tw3,,4.0 0.07 0 0 0 0 1 0 1 0 0 0 0 1,4.07
7 CiSt3,,3.1 0.07 0 0 1 0 0 0 1 1 0 0 0 1,3.17
8 PCoSp4,,4.5 0.07 0 1 0 -1 0 0 1 1 0 0 0 1,4.57
"",,33.1,35.53
Program Components,,Factor,
Skating Skills,,0.80 6.50 6.50 6.75 6.50 6.75 6.25 7.25 6.50 6.50 6.75 6.25 7.25,6.54
Transitions / Linking Footwork,,0.80 5.75 6.25 6.50 6.00 6.50 6.00 7.00 6.25 6.50 6.50 6.00 6.75,6.25
Performance / Execution,,0.80 6.25 6.25 6.75 6.25 7.00 6.50 6.50 6.50 6.25 6.50 6.25 7.00,6.46
Choreography / Composition,,0.80 6.25 6.25 6.50 6.50 6.75 6.25 7.00 6.50 6.50 6.50 6.50 7.25,6.46
Interpretation,,0.80 6.50 6.25 6.50 6.25 7.00 6.25 7.00 6.50 6.50 6.75 6.25 7.00,6.46
Judges Total Program Component Score (factored),,,25.74
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020200_77B 1.0,,Report Created SAT 11 FEB 2006 22:29,Page 3/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,SHORT PROGRAM,
"",,PROGRAMME COURT,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELASAT 11 FEB 2006 / SAM 11 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
7,SAVCHENKO Aliona / SZOLKOWY Robin,GER 60.96 31.78 29.18,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3T,,4.0 1.00 1 1 1 1 1 1 1 1 1 1 1 2,5.00
2 2Tw3,,4.0 0.36 1 1 1 0 1 1 1 1 0 1 0 2,4.36
3 3STh,,4.5 -1.40 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2,3.10
4 3Li4,,4.0 0.36 1 0 1 0 1 1 2 1 0 0 1 2,4.36
5 FCCoSp4,,3.5 -0.21 -1 -1 0 -1 -1 -1 1 0 0 -1 0 -1,3.29
6 SlSt3,,3.1 0.21 1 0 0 0 1 1 1 0 0 1 0 1,3.31
7 FiDs3,,3.2 0.80 0 2 1 0 1 2 2 1 1 1 1 2,4.00
8 PCoSp3,,4.0 0.36 1 1 1 0 1 1 2 1 0 1 0 1,4.36
"",,30.3,31.78
Program Components,,Factor,
Skating Skills,,0.80 7.00 7.25 7.00 7.25 7.00 7.50 6.75 7.50 8.00 8.00 7.50 7.50,7.29
Transitions / Linking Footwork,,0.80 6.75 7.00 7.00 7.00 7.50 7.25 7.00 7.50 7.75 7.75 7.25 7.25,7.18
Performance / Execution,,0.80 7.00 7.25 7.25 7.25 7.25 7.50 6.50 7.50 8.00 8.00 7.50 7.50,7.36
Choreography / Composition,,0.80 7.00 7.25 7.00 7.50 7.50 7.25 7.50 7.75 7.75 7.75 7.50 7.25,7.32
Interpretation,,0.80 7.00 7.25 7.25 7.50 7.50 7.25 6.50 7.75 8.00 8.00 7.25 7.25,7.32
Judges Total Program Component Score (factored),,,29.18
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
8,OBERTAS Julia / SLAVNOV Sergei,RUS 60.25 32.78 27.47,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3T,,4.0 -0.43 -1 -1 0 -1 0 0 0 0 -1 0 0 0,3.57
2 3FTh,,5.0 0.70 1 1 1 0 1 1 1 1 1 1 1 2,5.70
3 3Li4,,4.0 0.14 0 0 0 1 1 0 1 1 0 0 1 0,4.14
4 2Tw3,,4.0 0.36 1 1 1 0 1 1 1 1 0 1 0 2,4.36
5 SlSt3,,3.1 0.07 1 0 0 0 0 1 1 0 0 0 0 0,3.17
6 FiDs4,,3.5 0.60 1 1 1 0 1 1 2 1 0 1 1 1,4.10
7 FCCoSp4,,3.5 -0.26 -1 -1 0 -1 -1 -1 0 0 -1 -1 0 -1,3.24
8 PCoSp4,,4.5 0.00 0 0 0 0 0 0 0 0 0 0 0 0,4.50
"",,31.6,32.78
Program Components,,Factor,
Skating Skills,,0.80 7.00 7.00 7.00 7.00 7.00 7.00 7.00 7.00 6.75 7.50 7.50 6.50,6.96
Transitions / Linking Footwork,,0.80 6.50 6.75 6.75 6.75 6.75 6.75 6.25 7.00 6.75 7.25 7.50 6.25,6.71
Performance / Execution,,0.80 6.75 6.75 6.75 7.00 7.00 7.00 6.50 7.25 7.00 7.50 7.50 6.00,6.89
Choreography / Composition,,0.80 6.75 6.75 6.75 7.25 7.00 6.75 7.00 7.25 7.00 7.50 7.75 6.50,6.89
Interpretation,,0.80 7.00 6.75 6.75 7.00 7.00 6.75 6.50 7.50 7.00 7.50 7.50 6.25,6.89
Judges Total Program Component Score (factored),,,27.47
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020200_77B 1.0,,Report Created SAT 11 FEB 2006 22:29,Page 4/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,SHORT PROGRAM,
"",,PROGRAMME COURT,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELASAT 11 FEB 2006 / SAM 11 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
9,ZAGORSKA Dorota / SIUDEK Mariusz,POL 56.10 29.79 26.31,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3T,,4.0 0.00 0 0 0 0 0 0 1 0 0 0 0 0,4.00
2 3STh,,4.5 0.00 0 0 0 -1 1 0 1 1 0 1 0 0,4.50
3 CCoSp2,,2.5 -0.21 -1 -1 0 -1 -1 -1 0 0 0 -1 0 -1,2.29
4 2Tw3,,4.0 0.36 1 1 1 0 1 1 1 1 0 0 0 2,4.36
5 PCoSp3,,4.0 -0.30 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1,3.70
6 SlSt2,,2.3 0.00 0 0 0 0 0 0 0 0 0 0 0 0,2.30
7 3Li4,,4.0 0.64 1 2 1 1 2 1 2 2 0 1 1 2,4.64
8 FiDs4,,3.5 0.50 1 2 1 0 1 1 2 1 0 0 0 1,4.00
"",,28.8,29.79
Program Components,,Factor,
Skating Skills,,0.80 6.75 7.00 6.75 7.25 6.50 6.75 7.00 7.25 5.75 6.50 6.75 6.50,6.71
Transitions / Linking Footwork,,0.80 6.50 6.75 6.50 7.00 6.25 6.50 6.25 7.00 5.75 6.25 6.75 5.75,6.43
Performance / Execution,,0.80 6.50 6.75 6.75 7.00 6.50 6.75 7.00 7.00 6.00 6.50 6.50 6.00,6.54
Choreography / Composition,,0.80 6.50 6.75 6.50 7.25 6.75 6.50 7.00 7.25 6.00 6.50 6.50 6.50,6.57
Interpretation,,0.80 6.75 6.75 6.75 7.25 6.50 6.50 7.50 7.25 5.50 6.50 6.75 6.50,6.64
Judges Total Program Component Score (factored),,,26.31
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
10,MARCOUX Valerie / BUNTIN Craig,CAN 55.62 29.88 25.74,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3T,,4.0 -1.14 -1 -1 -1 -1 -2 -1 -1 -1 -1 -1 -1 -2,2.86
2 3Li4,,4.0 0.14 1 0 0 0 1 0 0 0 0 1 0 1,4.14
3 FCCoSp3,,3.0 0.29 1 1 0 0 1 1 2 1 0 0 0 2,3.29
4 2Tw3,,4.0 0.36 1 1 1 0 1 0 2 1 0 0 1 1,4.36
5 3LoTh,,5.0 -0.50 -1 -1 -1 -1 0 -1 -1 -1 0 -1 0 -2,4.50
6 PCoSp3,,4.0 0.00 0 0 0 0 0 0 1 1 0 0 0 0,4.00
7 SlSt2,,2.3 0.43 1 1 1 0 1 1 1 0 1 1 0 1,2.73
8 FiDs4,,3.5 0.50 1 1 1 0 1 1 1 1 0 0 1 0,4.00
"",,29.8,29.88
Program Components,,Factor,
Skating Skills,,0.80 6.75 6.50 6.75 6.50 6.50 6.50 6.50 6.25 6.25 7.00 6.25 6.50,6.50
Transitions / Linking Footwork,,0.80 6.50 6.25 6.50 6.25 6.00 6.25 6.25 6.00 6.25 6.75 6.25 6.50,6.32
Performance / Execution,,0.80 6.50 6.50 6.75 6.50 6.50 6.50 7.50 6.25 6.50 6.75 6.00 6.25,6.46
Choreography / Composition,,0.80 6.75 6.50 6.50 6.25 6.50 6.25 7.00 6.50 6.50 6.75 6.25 6.25,6.39
Interpretation,,0.80 6.75 6.50 6.75 6.50 6.50 6.50 7.00 6.50 6.50 7.00 6.25 6.25,6.50
Judges Total Program Component Score (factored),,,25.74
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSX020200_77B 1.0,,Report Created SAT 11 FEB 2006 22:29,Page 5/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,SHORT PROGRAM,
"",,PROGRAMME COURT,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELASAT 11 FEB 2006 / SAM 11 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
11,DUBE Jessica / DAVISON Bryce,CAN 55.48 31.06 24.42,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3S,,4.5 0.00 0 0 0 -1 0 0 0 0 0 0 0 1,4.50
2 3Li3,,3.5 0.36 1 2 2 0 0 1 2 1 0 0 0 1,3.86
3 PCoSp3,,4.0 0.07 1 0 1 0 0 0 1 1 0 0 0 0,4.07
4 2Tw3,,4.0 0.00 0 0 0 0 0 0 0 0 0 0 0 0,4.00
5 3LoTh,,5.0 -0.40 0 -1 -1 -1 0 -1 -1 0 0 0 0 -1,4.60
6 CCoSp3,,3.0 0.36 1 -1 0 1 1 1 0 0 1 -1 0 1,3.36
7 SlSt3,,3.1 0.07 1 0 0 0 1 0 0 0 0 0 0 0,3.17
8 FiDs3,,3.2 0.30 1 0 0 0 1 1 0 0 1 1 0 0,3.50
"",,30.3,31.06
Program Components,,Factor,
Skating Skills,,0.80 6.50 6.50 6.50 6.50 5.50 6.00 6.50 6.00 5.75 6.75 5.50 5.75,6.07
Transitions / Linking Footwork,,0.80 6.25 6.25 6.25 6.25 5.50 5.75 6.75 5.75 6.00 6.50 5.25 5.00,5.89
Performance / Execution,,0.80 6.50 6.50 6.50 6.50 6.00 6.25 6.00 6.00 6.25 6.75 5.50 6.00,6.29
Choreography / Composition,,0.80 6.25 6.50 6.50 6.25 6.00 6.00 7.00 6.50 6.00 6.50 5.50 6.00,6.14
Interpretation,,0.80 6.75 6.50 6.50 6.50 6.00 6.00 6.25 6.25 5.75 6.75 5.50 5.75,6.14
Judges Total Program Component Score (factored),,,24.42
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
12,VOLOSOZHAR Tatiana / MOROZOV Stanislav,UKR 50.14 28.05 23.09,1.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3LoTh,,5.0 0.70 1 1 1 1 1 1 1 1 1 1 0 1,5.70
2 3T,,4.0 -3.00 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3,1.00
3 2Tw3,,4.0 0.21 0 2 0 0 1 1 1 0 0 0 1 0,4.21
4 FCCoSp2,,2.5 0.00 0 0 0 0 0 -1 -1 0 0 -1 0 1,2.50
5 3Li4,,4.0 0.14 0 0 1 0 0 1 -1 1 0 0 0 1,4.14
6 SlSt3,,3.1 0.00 0 0 0 0 0 0 0 0 0 0 0 1,3.10
7 FiDs3,,3.2 0.20 0 1 1 0 2 0 0 0 0 0 0 0,3.40
8 PCoSp3,,4.0 0.00 0 0 0 0 1 0 1 3 0 0 0 0,4.00
"",,29.8,28.05
Program Components,,Factor,
Skating Skills,,0.80 5.50 6.25 6.50 5.50 6.50 6.25 5.00 6.25 5.75 6.25 5.50 5.75,5.93
Transitions / Linking Footwork,,0.80 4.75 6.00 6.25 5.25 6.50 5.75 4.25 6.00 6.00 5.75 5.25 4.75,5.61
Performance / Execution,,0.80 5.25 6.00 6.25 5.25 6.25 6.00 4.50 6.25 6.25 6.25 5.25 5.25,5.75
Choreography / Composition,,0.80 5.00 6.25 6.25 5.50 6.50 6.00 5.25 6.50 6.25 6.00 5.50 5.25,5.86
Interpretation,,0.80 5.25 6.00 6.25 5.25 6.25 5.75 4.50 6.50 6.50 6.00 5.25 5.00,5.71
Judges Total Program Component Score (factored),,,23.09
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,1.00
"",,Illegal Element: 0.00 Falls: 1.00 Interruption in Excess: 0.00,
FSX020200_77B 1.0,,Report Created SAT 11 FEB 2006 22:29,Page 6/10
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,PAIRS,
"",,COUPLES,
"",,SHORT PROGRAM,
"",,PROGRAMME COURT,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELASAT 11 FEB 2006 / SAM 11 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
13,HINZMANN Marcy / PARCHEM Aaron,USA 49.58 26.75 23.83,1.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2Tw3,,4.0 0.14 0 0 1 0 1 0 1 0 0 0 0 1,4.14
2 3LoTh,,5.0 0.70 1 1 1 0 1 1 1 0 1 1 1 1,5.70
3 3T,,4.0 -3.00 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3,1.00
4 SlSt2,,2.3 0.00 0 0 0 0 0 0 0 0 0 0 0 1,2.30
5 CCoSp2,,2.5 -0.09 -1 0 0 0 1 -1 0 1 0 -1 -1 0,2.41
6 PCoSp3,,4.0 0.00 0 0 0 0 0 0 1 1 0 0 0 1,4.00
7 3Li4,,4.0 0.00 0 0 0 0 -1 0 0 0 0 0 0 1,4.00
8 FiDs2,,3.0 0.20 0 1 0 0 1 0 1 1 0 0 0 1,3.20
"",,28.8,26.75
Program Components,,Factor,
Skating Skills,,0.80 6.25 6.25 6.25 6.25 5.75 5.75 6.50 6.25 5.75 6.25 5.50 6.25,6.04
Transitions / Linking Footwork,,0.80 6.00 6.00 6.00 6.00 5.50 5.25 6.75 6.00 5.75 6.00 5.50 6.25,5.82
Performance / Execution,,0.80 6.25 6.25 6.25 6.50 5.50 5.75 6.00 6.00 6.00 6.00 5.25 5.75,5.96
Choreography / Composition,,0.80 6.00 6.25 6.25 6.25 5.75 5.50 6.25 6.25 5.75 6.00 5.50 6.25,5.96
Interpretation,,0.80 6.25 6.25 6.25 6.25 5.50 5.75 6.75 6.25 6.00 6.25 5.25 6.00,6.00
