Performance / Execution,,1.60 7.75 8.00 7.75 7.50 7.75 7.50 7.75 8.50 8.00 7.75 8.00 8.50,7.79
Choreography / Composition,,1.60 7.50 8.25 7.50 7.50 7.75 7.50 7.75 8.50 8.00 7.50 7.75 8.50,7.71
Interpretation,,1.60 7.50 8.25 7.50 8.00 7.75 7.50 7.75 8.50 8.25 7.75 7.75 8.50,7.82
Judges Total Program Component Score (factored),,,61.87
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,1.00
"",,Illegal Element: 0.00 Falls: 1.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
4,SUGURI Fumie,JPN 113.48 54.23 59.25,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3Lz+2T,,7.3 0.00 0 0 0 1 0 0 0 0 0 0 0 0,7.30
2 3F,,5.5 1.00 1 1 0 1 1 1 0 1 1 1 1 1,6.50
3 3S,,4.5 0.00 0 0 0 0 0 0 0 0 0 0 0 0,4.50
4 CCoSp4,,3.5 0.00 0 0 1 0 0 0 0 0 0 0 0 1,3.50
5 FCSp3,,2.3 0.21 0 0 0 1 1 1 0 0 0 1 0 1,2.51
6 3Lz,,6.6 x -0.14 -1 0 0 -1 0 0 0 0 1 0 0 0,6.46
7 2F+2T,,3.3 x 0.00 0 -1 0 0 0 0 0 0 0 0 0 0,3.30
8 SpSt3,,3.1 0.14 0 0 0 0 0 1 1 0 0 1 0 1,3.24
9 3T,,4.4 x -0.71 0 -1 -1 0 -1 -1 -1 -1 -1 -1 0 0,3.69
10 2A+2T,,5.1 x -0.40 0 -1 -1 -1 0 -1 0 -1 0 -1 0 0,4.70
11 FSSp3,,2.3 0.14 0 1 0 1 0 0 0 0 0 0 1 1,2.44
12 SlSt2,,2.3 0.29 1 1 1 0 1 1 0 0 1 0 1 0,2.59
13 CCoSp3,,3.0 0.50 1 1 1 1 1 1 1 1 1 2 1 2,3.50
"",,53.2,54.23
Program Components,,Factor,
Skating Skills,,1.60 7.00 7.50 7.50 7.50 7.75 8.00 7.75 7.50 7.75 7.00 7.75 8.00,7.54
Transitions / Linking Footwork,,1.60 6.25 7.00 7.00 7.25 7.50 7.50 7.25 7.25 7.50 6.50 7.25 7.75,7.14
Performance / Execution,,1.60 6.75 7.25 7.25 7.25 7.75 7.75 7.75 7.50 7.75 6.50 7.50 8.00,7.39
Choreography / Composition,,1.60 6.75 7.50 7.50 7.25 7.50 7.75 7.50 7.25 7.75 7.25 7.75 8.00,7.43
Interpretation,,1.60 6.75 7.25 7.00 7.50 7.75 7.75 7.75 7.50 7.75 7.25 7.75 8.00,7.54
Judges Total Program Component Score (factored),,,59.25
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSW010100_77B 1.0,,Report Created THU 23 FEB 2006 23:06,Page 2/12
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,LADIES,
"",,DAMES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELATHU 23 FEB 2006 / JEU 23 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
5,ROCHETTE Joannie,CAN 111.42 55.29 56.13,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3F,,5.5 1.00 1 1 0 1 1 0 1 2 1 1 1 0,6.50
2 3Lz+2T,,7.3 0.43 1 0 1 1 0 0 0 1 1 1 0 0,7.73
3 3Lo,,5.0 0.71 1 1 1 1 0 0 0 1 0 1 1 0,5.71
4 CoSp3,,2.5 0.00 0 0 0 0 0 0 0 0 0 1 0 0,2.50
5 3S,,4.5 -0.29 0 -1 -1 0 -1 -1 0 0 0 0 0 0,4.21
6 2Lz,,2.1 x -0.04 0 0 0 0 0 -1 -1 0 0 0 0 0,2.06
7 SlSt2,,2.3 -0.13 -1 0 0 -1 0 0 -1 -1 0 1 0 -1,2.17
8 LSp3,,1.8 0.21 1 1 0 0 1 1 0 0 1 0 0 1,2.01
9 3T+2T+2Lo,,7.5 x -1.00 -1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 -1,6.50
10 FSSp4,,3.0 0.00 0 0 0 0 0 0 0 0 0 0 0 0,3.00
11 SpSt3,,3.1 0.00 0 0 0 0 0 1 0 0 0 -1 0 0,3.10
12 2A+3S+SEQ,,6.8 x 0.00 0 0 0 0 0 -1 0 0 1 2 0 0,6.80
13 CCoSp3,,3.0 0.00 1 0 0 0 0 0 0 0 0 0 0 0,3.00
"",,54.4,55.29
Program Components,,Factor,
Skating Skills,,1.60 7.00 7.00 6.75 7.50 6.50 6.50 7.50 7.00 6.50 7.50 7.00 6.50,7.07
Transitions / Linking Footwork,,1.60 6.50 6.75 7.00 7.00 6.50 6.50 7.00 6.75 6.25 7.00 6.75 6.25,6.75
Performance / Execution,,1.60 7.25 6.75 6.75 7.50 6.50 6.75 7.25 7.00 6.50 7.50 6.75 6.25,7.04
Choreography / Composition,,1.60 7.00 7.00 7.25 8.00 6.75 6.50 7.00 7.25 6.50 7.75 7.00 6.25,7.11
Interpretation,,1.60 7.25 7.25 7.00 7.25 6.75 6.50 7.50 7.00 6.75 7.75 6.75 6.25,7.11
Judges Total Program Component Score (factored),,,56.13
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
6,MEISSNER Kimmie,USA 106.31 52.77 53.54,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3F+2T+SEQ,,5.4 -2.00 -2 -3 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2,3.40
3 2A,,3.3 1.00 1 1 1 1 1 1 1 1 1 1 1 0,4.30
4 3Lz+2T,,7.3 -1.14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -2 -2 -1,6.16
5 CCoSp4,,3.5 0.29 0 1 1 0 1 0 0 1 0 1 1 1,3.79
6 LSp2,,1.5 -0.04 0 0 -1 0 0 -1 0 -1 -1 0 0 0,1.46
7 3Lo,,5.5 x 0.00 0 0 0 1 0 0 0 0 0 0 0 0,5.50
8 SpSt3,,3.1 0.07 0 1 0 0 0 0 0 0 0 1 0 0,3.17
9 3Lz,,6.6 x 0.00 0 0 0 0 0 0 0 0 0 1 0 0,6.60
10 3S,,5.0 x 0.14 0 0 1 0 0 0 0 0 0 1 1 0,5.14
11 CCoSp3,,3.0 0.21 1 1 0 0 0 0 0 0 0 1 1 0,3.21
12 SlSt2,,2.3 0.14 1 0 1 0 0 0 1 0 0 1 0 0,2.44
13 2A+2T,,5.1 x -0.50 0 -1 0 -1 0 -1 -1 -1 -1 -1 0 0,4.60
14 FSSp4,,3.0 0.00 0 0 0 0 0 0 0 0 0 -1 0 0,3.00
"",,54.6,52.77
Program Components,,Factor,
Skating Skills,,1.60 6.75 7.00 7.00 7.00 7.25 6.75 6.75 7.00 7.25 6.75 6.75 7.25,6.86
Transitions / Linking Footwork,,1.60 6.25 6.50 6.75 6.50 7.00 6.50 6.50 6.50 7.00 5.75 6.50 7.00,6.46
Performance / Execution,,1.60 6.50 6.75 6.75 6.75 7.25 6.75 6.75 7.25 7.25 6.00 6.75 7.00,6.79
Choreography / Composition,,1.60 6.50 6.50 6.75 6.50 7.25 6.50 6.75 7.00 7.25 6.50 6.75 7.00,6.64
Interpretation,,1.60 6.75 6.50 6.50 6.75 7.25 6.50 6.75 7.00 7.25 6.50 6.75 7.00,6.71
Judges Total Program Component Score (factored),,,53.54
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSW010100_77B 1.0,,Report Created THU 23 FEB 2006 23:06,Page 3/12
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,LADIES,
"",,DAMES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELATHU 23 FEB 2006 / JEU 23 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
7,HUGHES Emily,USA 103.79 53.82 50.97,1.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 2A,,3.3 0.43 0 0 1 0 1 0 1 1 1 1 0 0,3.73
2 3F+2T,,6.8 0.14 0 0 1 1 0 0 0 0 0 1 0 0,6.94
3 3Lz+2T+2Lo,,8.8 -0.14 0 0 0 -1 0 -1 0 0 0 0 0 0,8.66
4 3Lo,,5.0 -3.00 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3,2.00
5 CCoSp4,,3.5 0.14 0 0 1 0 0 -1 1 1 -1 1 0 0,3.64
6 3Lz,,6.6 x 0.71 1 0 1 -1 1 0 1 1 1 1 1 0,7.31
7 2F,,1.9 x 0.00 0 0 0 0 0 0 0 0 0 1 0 0,1.90
8 3S+2T,,6.4 x 0.00 0 0 0 0 0 -1 0 0 0 0 0 0,6.40
9 SpSt3,,3.1 0.36 1 1 1 0 0 0 1 2 0 1 1 1,3.46
10 FSSp3,,2.3 0.00 0 0 0 1 0 0 0 0 -1 -1 0 0,2.30
11 CiSt2,,2.3 0.00 0 0 0 0 -1 0 0 0 0 0 0 0,2.30
12 LSp4,,2.4 0.21 1 1 1 0 0 0 1 1 1 -1 0 1,2.61
13 FCoSp3,,2.5 0.07 1 0 1 0 0 0 0 0 0 1 0 0,2.57
"",,54.9,53.82
Program Components,,Factor,
Skating Skills,,1.60 6.75 6.25 7.00 6.50 6.50 6.00 6.75 7.00 6.50 6.00 6.50 6.50,6.46
Transitions / Linking Footwork,,1.60 6.25 5.75 6.75 6.25 6.25 5.75 6.75 6.50 6.25 5.25 6.00 6.00,6.11
Performance / Execution,,1.60 6.75 6.25 7.00 6.50 6.75 5.75 6.50 7.00 6.50 6.25 6.50 6.00,6.50
Choreography / Composition,,1.60 6.75 5.75 6.75 6.25 6.50 5.50 6.50 7.00 6.25 6.00 6.50 6.00,6.32
Interpretation,,1.60 6.50 6.00 6.75 6.75 6.50 5.75 6.50 6.75 6.25 6.25 6.75 6.00,6.46
Judges Total Program Component Score (factored),,,50.97
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,1.00
"",,Illegal Element: 0.00 Falls: 1.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
8,MEIER Sarah,SUI 100.56 49.31 51.25,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3Lz+2T+2Lo,,8.8 -0.43 0 0 -1 -1 0 -1 0 0 0 -1 -1 0,8.37
2 3F+2T,,6.8 0.00 -1 0 0 1 1 0 0 0 0 -1 0 0,6.80
3 3F,,5.5 -1.00 -1 -1 -1 0 0 -1 -1 -1 -1 -2 -2 -2,4.50
4 CCoSp4,,3.5 0.43 1 1 1 1 1 1 0 1 0 0 1 1,3.93
5 SSp3,,1.8 0.07 0 0 0 0 1 0 0 0 0 1 0 1,1.87
6 2Lz,,2.1 x 0.00 0 0 0 0 0 0 0 0 0 -1 0 0,2.10
7 3T,,4.4 x 0.00 0 0 0 0 0 0 0 0 0 1 0 0,4.40
8 SpSt3,,3.1 0.07 0 1 0 0 0 1 0 0 0 0 0 1,3.17
9 1A,,0.9 x 0.00 0 0 0 0 0 0 0 -1 -1 0 0 0,0.90
10 FSSp3,,2.3 0.00 0 0 0 0 1 0 0 0 0 0 -1 1,2.30
11 SlSt2,,2.3 0.00 0 0 0 0 0 0 0 0 0 0 0 1,2.30
12 3S+2T,,6.4 x -0.14 0 0 0 0 0 -1 0 0 0 -1 0 0,6.26
13 CoSp3,,2.5 -0.09 0 0 0 -1 0 0 0 -1 0 0 -1 1,2.41
"",,50.4,49.31
Program Components,,Factor,
Skating Skills,,1.60 6.75 6.00 6.50 6.50 6.50 6.50 6.50 6.75 6.00 5.75 6.50 7.00,6.46
Transitions / Linking Footwork,,1.60 6.25 6.00 6.25 6.25 6.50 6.25 6.00 6.50 5.75 6.00 6.25 7.00,6.21
Performance / Execution,,1.60 6.50 6.25 6.50 6.25 6.75 6.50 6.25 6.75 5.75 6.25 6.75 7.25,6.46
Choreography / Composition,,1.60 6.75 6.00 6.50 6.50 6.75 6.50 6.00 7.00 5.75 6.00 6.50 7.25,6.43
Interpretation,,1.60 6.75 6.50 6.50 6.25 6.75 6.50 6.25 6.50 5.75 6.00 6.50 7.25,6.46
Judges Total Program Component Score (factored),,,51.25
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSW010100_77B 1.0,,Report Created THU 23 FEB 2006 23:06,Page 4/12
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,LADIES,
"",,DAMES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELATHU 23 FEB 2006 / JEU 23 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
9,KOSTNER Carolina,ITA 99.73 43.84 55.89,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3F+2T,,6.8 1.00 1 1 1 1 2 1 1 1 1 1 1 1,7.80
2 2Lz,,1.9 -0.83 -3 -3 -2 -3 -3 -2 -2 -2 -3 -3 -2 -2,1.07
3 3Lo,,5.0 0.71 0 0 0 0 1 1 1 1 1 1 1 1,5.71
4 2A,,3.3 0.00 0 0 0 0 0 0 0 0 0 0 0 0,3.30
5 CCoSp3,,3.0 0.14 1 0 0 0 0 1 0 0 0 1 0 1,3.14
6 FSSp3,,2.3 0.00 0 0 -1 -1 0 1 0 0 0 0 0 0,2.30
7 2A,,3.6 x -0.30 0 -1 -1 -1 0 0 -1 0 -1 -1 0 0,3.30
8 SpSt3,,3.1 0.43 1 1 0 0 1 1 1 1 0 1 0 1,3.53
9 2A+2S+1Lo+SEQ,,4.1 x -0.20 0 -1 -1 0 0 -1 0 0 0 -1 0 0,3.90
10 2S,,1.4 x -0.51 -1 -2 -2 -2 -2 -1 -2 -2 -3 -3 -1 -1,0.89
11 FSSp3,,2.3 0.00 0 0 -1 0 0 0 0 0 0 -1 0 0,2.30
12 SlSt3,,3.1 0.29 1 0 0 0 1 0 1 1 1 1 0 0,3.39
13 CCoSp3,,3.0 0.21 1 0 0 0 1 0 0 1 0 1 0 1,3.21
"",,42.9,43.84
Program Components,,Factor,
Skating Skills,,1.60 7.00 6.75 6.75 7.25 7.50 7.50 6.75 7.25 6.75 7.25 7.25 7.25,7.18
Transitions / Linking Footwork,,1.60 6.50 6.00 6.50 6.50 7.25 7.25 6.75 7.00 6.50 6.25 6.75 7.00,6.71
Performance / Execution,,1.60 6.75 6.00 6.75 7.25 7.50 7.25 6.75 6.75 6.25 7.00 7.00 7.50,6.96
Choreography / Composition,,1.60 7.00 6.25 6.75 7.00 7.75 7.25 7.00 7.25 6.50 6.75 7.00 7.50,7.04
Interpretation,,1.60 7.00 6.25 6.50 6.75 7.75 7.25 7.00 7.00 6.50 7.00 7.25 7.50,7.04
Judges Total Program Component Score (factored),,,55.89
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
10,SOKOLOVA Elena,RUS 95.66 45.38 50.28,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3Lz+2T+2Lo,,8.8 0.43 1 1 0 1 0 0 0 1 0 0 0 0,9.23
2 3F,,5.5 -1.00 -1 -1 -2 -1 -1 -1 -1 -1 -1 -1 -1 0,4.50
3 2S,,1.3 0.00 0 0 0 0 0 0 0 0 0 0 0 0,1.30
4 LSp3,,1.8 0.21 0 0 0 0 0 1 1 1 0 1 0 0,2.01
5 2Lz,,1.9 -0.77 -2 -3 -2 -3 -3 -2 -2 -2 -3 -3 -2 -3,1.13
6 FCSp3,,2.3 0.14 1 0 0 0 0 0 0 1 0 1 0 0,2.44
7 SpSt3,,3.1 0.00 0 0 0 0 0 0 0 0 0 0 0 0,3.10
8 3Lo,,5.5 x -1.14 -1 -2 -2 -1 -1 -1 -1 -1 -1 -2 -1 -1,4.36
9 FSSp3,,2.3 0.00 0 0 0 0 0 0 0 0 0 0 0 0,2.30
10 3T,,4.4 x 0.14 1 0 0 0 0 0 0 1 0 0 0 0,4.54
11 SlSt2,,2.3 0.43 1 1 1 0 1 0 1 1 0 1 1 1,2.73
12 2A+2T,,5.1 x 0.14 0 0 0 0 0 0 0 1 0 -3 1 0,5.24
13 CCoSp2,,2.5 0.00 -1 0 0 0 0 0 0 0 -1 0 0 0,2.50
"",,46.8,45.38
Program Components,,Factor,
Skating Skills,,1.60 6.75 5.50 6.50 6.25 6.50 6.25 6.75 7.00 6.25 6.75 6.75 6.50,6.57
Transitions / Linking Footwork,,1.60 6.25 5.00 5.75 5.00 6.25 6.00 6.25 6.50 5.75 5.75 6.25 6.00,5.96
Performance / Execution,,1.60 6.75 5.50 6.25 5.75 6.50 6.25 6.25 6.50 6.25 6.25 6.50 6.25,6.29
Choreography / Composition,,1.60 6.50 5.00 5.75 6.00 6.25 6.25 6.50 7.00 6.25 6.00 6.50 6.25,6.29
Interpretation,,1.60 6.75 5.25 6.00 5.75 6.25 6.00 6.25 6.75 6.25 6.50 6.75 6.25,6.32
Judges Total Program Component Score (factored),,,50.28
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Music Violation: 0.00,0.00
"",,Illegal Element: 0.00 Falls: 0.00 Interruption in Excess: 0.00,
FSW010100_77B 1.0,,Report Created THU 23 FEB 2006 23:06,Page 5/12
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,LADIES,
"",,DAMES,
"",,FREE SKATING,
"",,PROGRAMME LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELATHU 23 FEB 2006 / JEU 23 FEV 2006,
"",,Total Total Total,Total
Rank Name,,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
11 LIU Yan,,CHN 95.46 50.40 45.06,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 3Lz+2T,,7.3 -0.14 -1 0 0 -1 0 0 0 0 0 0 0 0,7.16
2 3F,,5.5 0.00 0 0 0 1 0 0 0 0 0 -1 0 0,5.50
3 3Lo+3S+SEQ,,7.6 -1.00 -1 -1 -1 -1 -1 -2 -1 -1 -1 -1 -1 -1,6.60
4 3T,,4.0 0.00 0 0 0 0 0 0 0 0 0 0 0 0,4.00
5 CSp3,,1.8 0.07 0 0 0 0 -1 0 0 1 0 0 1 0,1.87
6 SlSt2,,2.3 0.00 0 0 0 0 0 0 0 0 0 0 0 0,2.30
7 LSp3,,1.8 0.10 0 1 0 0 -1 -1 0 1 0 1 0 1,1.90
8 3T+2T,,5.8 x -0.57 0 -1 0 0 -1 -1 0 -1 0 -1 0 0,5.23
9 2A,,3.6 x -0.10 0 -1 -1 0 0 -1 0 0 0 0 0 0,3.50
10 3S,,5.0 x 0.14 0 1 0 0 0 0 0 1 0 0 0 0,5.14
11 SpSt3,,3.1 0.07 0 0 0 0 0 0 0 1 0 1 0 1,3.17
